
[00:00:00.000 --> 00:00:03.200]  在這段經文之前我想先分享的是
[00:17:19.600 --> 00:17:21.600]  如果有人
[00:17:21.600 --> 00:17:24.600]  他說我送一顆珍珠給你
[00:17:24.600 --> 00:17:27.600]  然後他在抽屜底
[00:17:27.600 --> 00:17:31.600]  拿了一塊破破爛爛的毛巾
[00:17:31.600 --> 00:17:32.600]  拿著一塊東西
[00:17:32.600 --> 00:17:35.600]  給你了
[00:17:35.600 --> 00:17:37.600]  你的感覺是怎樣?
[00:17:37.600 --> 00:17:40.600]  你相不相信裡面包著一顆珍珠呢?
[00:17:40.600 --> 00:17:42.600]  你會有很大的懷疑
[00:17:42.600 --> 00:17:45.600]  因為那塊布是破爛的布
[00:17:45.600 --> 00:17:48.600]  不能襯托那顆珍珠
[00:17:48.600 --> 00:17:51.600]  所以所謂尊榮的意思就是襯托
[00:17:51.600 --> 00:17:52.600]  我們的生活行為
[00:17:52.600 --> 00:17:55.600]  是襯托出神的真道
[00:17:55.600 --> 00:17:58.600]  因此各位弟兄姊妹
[00:17:58.600 --> 00:18:02.600]  讓你的生活行為去尊榮神的道
[00:18:02.600 --> 00:18:04.600]  襯托神的道
[00:18:04.600 --> 00:18:05.600]  我們再看下一個經文
[00:18:05.600 --> 00:18:08.600]  接著來到第十一節的時候
[00:18:08.600 --> 00:18:13.600]  「因為神救眾人的恩典已經顯明出來了
[00:18:13.600 --> 00:18:15.600]  教訓我們除不敬虔的心
[00:18:15.600 --> 00:18:17.600]  和世俗的情慾
[00:18:17.600 --> 00:18:21.600]  是今世自首公義敬虔道人」
[00:18:21.600 --> 00:18:24.600]  剛才提到不同的行為表現
[00:18:24.600 --> 00:18:25.600]  但來到十一節的時候
[00:18:25.600 --> 00:18:28.600]  聖經特別提到恩典
[00:18:28.600 --> 00:18:29.600]  第一節我們都知道
[00:18:29.600 --> 00:18:31.600]  我們很想能夠有好的行為
[00:18:31.600 --> 00:18:33.600]  但有時候做不到
[00:18:33.600 --> 00:18:34.600]  但聖經鼓勵我們
[00:18:34.600 --> 00:18:36.600]  不是我們自己的力量
[00:18:36.600 --> 00:18:39.600]  是神恩典幫助你
[00:18:39.600 --> 00:18:40.600]  聖經說到神的恩典
[00:18:40.600 --> 00:18:42.600]  好像一個人一樣
[00:18:42.600 --> 00:18:44.600]  去教訓我們除去
[00:18:44.600 --> 00:18:46.600]  第一不敬虔的心
[00:18:46.600 --> 00:18:51.600]  第二是幫助我們除去世俗的情慾
[00:18:51.600 --> 00:18:54.600]  我很記得有一次在晚上
[00:18:54.600 --> 00:18:55.600]  我完成了一天的工作
[00:18:55.600 --> 00:18:58.600]  心回到家裡的時候有點沉重
[00:18:58.600 --> 00:19:00.600]  有點掛心
[00:19:00.600 --> 00:19:02.600]  我知道這個問題要去面對
[00:19:02.600 --> 00:19:04.600]  但不知道如何面對
[00:19:04.600 --> 00:19:07.600]  在我睡前再看一些聖經
[00:19:07.600 --> 00:19:08.600]  看的時候
[00:19:08.600 --> 00:19:10.600]  好像神特別對我的安慰
[00:19:10.600 --> 00:19:12.600]  很清楚地告訴我
[00:19:12.600 --> 00:19:15.600]  我與你同在
[00:19:15.600 --> 00:19:16.600]  神與我們同在
[00:19:16.600 --> 00:19:18.600]  是我們很熟悉的訊息
[00:19:18.600 --> 00:19:19.600]  但在那一刻
[00:19:19.600 --> 00:19:21.600]  來得很深刻
[00:19:21.600 --> 00:19:22.600]  很感動我
[00:19:22.600 --> 00:19:23.600]  好像神告訴我
[00:19:23.600 --> 00:19:26.600]  你仍然要面對你的問題
[00:19:26.600 --> 00:19:27.600]  但你放心
[00:19:27.600 --> 00:19:28.600]  我與你同在
[00:19:28.600 --> 00:19:31.600]  我幫助你去面對
[00:19:31.600 --> 00:19:34.600]  去勝過這些問題
[00:19:34.600 --> 00:19:35.600]  聖經說
[00:19:35.600 --> 00:19:36.600]  不單是一些道理
[00:19:36.600 --> 00:19:38.600]  是一些毀人的道理
[00:19:38.600 --> 00:19:41.600]  聖經說是有生命的
[00:19:41.600 --> 00:19:43.600]  是活著的道理
[00:19:43.600 --> 00:19:44.600]  Living wood
[00:19:44.600 --> 00:19:46.600]  因此神知道你當時的處境
[00:19:46.600 --> 00:19:47.600]  你需要什麼樣的安慰
[00:19:47.600 --> 00:19:49.600]  需要什麼樣的提醒
[00:19:49.600 --> 00:19:50.600]  什麼樣的幫助
[00:19:50.600 --> 00:19:52.600]  神有句說話很息事
[00:19:52.600 --> 00:19:55.600]  很悉切地臨到你
[00:19:55.600 --> 00:19:58.600]  叫你得安慰得幫助
[00:19:58.600 --> 00:19:59.600]  因此聖經說
[00:19:59.600 --> 00:20:02.600]  神的恩典去教訓我們
[00:20:02.600 --> 00:20:04.600]  如何應用神的道
[00:20:04.600 --> 00:20:05.600]  明白神的道
[00:20:05.600 --> 00:20:08.600]  以至可以脫離世俗的情慾
[00:20:08.600 --> 00:20:11.600]  在今世自己自守
[00:20:11.600 --> 00:20:13.600]  謹守自己
[00:20:13.600 --> 00:20:15.600]  對人行公義
[00:20:15.600 --> 00:20:18.600]  對神保持敬虔的心
[00:20:18.600 --> 00:20:21.600]  這是聖經所給我們的鼓勵
[00:20:21.600 --> 00:20:22.600]  但那種鼓勵帶來了
[00:20:22.600 --> 00:20:24.600]  更重要的一種動力
[00:20:24.600 --> 00:20:27.600]  就是後面十三節所說
[00:20:27.600 --> 00:20:30.600]  在我的行善學習的過程當中
[00:20:30.600 --> 00:20:32.600]  等候所盼望的福
[00:20:32.600 --> 00:20:34.600]  並等候至大的神
[00:20:34.600 --> 00:20:38.600]  為我們救主耶穌基督的榮耀顯現
[00:20:38.600 --> 00:20:40.600]  因為知道神有一天會再回來
[00:20:40.600 --> 00:20:41.600]  鼓勵我們的心
[00:20:41.600 --> 00:20:43.600]  我們就繼續堅持著
[00:20:43.600 --> 00:20:45.600]  去學習真理
[00:20:45.600 --> 00:20:46.600]  享受真理
[00:20:46.600 --> 00:20:48.600]  亦都行善
[00:20:48.600 --> 00:20:51.600]  我最近看到一篇文章
[00:20:51.600 --> 00:20:53.600]  說到一位牧師
[00:20:53.600 --> 00:20:54.600]  在北美
[00:20:54.600 --> 00:20:57.600]  他遇到一個很大的車禍
[00:20:57.600 --> 00:20:58.600]  在車禍當中
[00:20:58.600 --> 00:21:00.600]  他即場死亡
[00:21:00.600 --> 00:21:04.600]  但死亡之後的九十分鐘之後
[00:21:04.600 --> 00:21:07.600]  他就突然醒了
[00:21:07.600 --> 00:21:10.600]  應該說突然復活了
[00:21:10.600 --> 00:21:12.600]  醫生很驚訝
[00:21:12.600 --> 00:21:14.600]  因為他已經血肉模糊
[00:21:14.600 --> 00:21:16.600]  是很嚴重的創傷
[00:21:16.600 --> 00:21:18.600]  但竟然突然復活了
[00:21:18.600 --> 00:21:20.600]  當然經過很多次手術之後
[00:21:20.600 --> 00:21:23.600]  他才慢慢恢復得越健康
[00:21:23.600 --> 00:21:25.600]  但在九十分鐘當中
[00:21:25.600 --> 00:21:27.600]  他曾經上了天堂
[00:21:27.600 --> 00:21:29.600]  因此他寫了一本書
[00:21:29.600 --> 00:21:31.600]  《死亡九十分鐘》
[00:21:31.600 --> 00:21:33.600]  說到他在天堂裡所見到的
[00:21:33.600 --> 00:21:35.600]  那種很光耀的情景
[00:21:35.600 --> 00:21:37.600]  見到很多他以前認識的
[00:21:37.600 --> 00:21:39.600]  教徒朋友已經過世了
[00:21:39.600 --> 00:21:41.600]  但在當中見到他們
[00:21:41.600 --> 00:21:43.600]  他們過世後抱著他
[00:21:43.600 --> 00:21:47.600]  很親熱地來接待他
[00:21:47.600 --> 00:21:51.600]  見到在一個很光耀的門口裡
[00:21:51.600 --> 00:21:53.600]  有黃金街
[00:21:53.600 --> 00:21:55.600]  真的有碧玉城
[00:21:55.600 --> 00:21:57.600]  一路講述的情況
[00:21:57.600 --> 00:21:59.600]  我心裡就想
[00:21:59.600 --> 00:22:03.600]  很羨慕有些人有機會上上天堂
[00:22:03.600 --> 00:22:05.600]  然後下來
[00:22:05.600 --> 00:22:09.600]  會很深刻
[00:22:09.600 --> 00:22:11.600]  葛佩妮博士曾經說
[00:22:11.600 --> 00:22:15.600]  如果一個人上天堂一分鐘
[00:22:15.600 --> 00:22:17.600]  下來世界的時候
[00:22:17.600 --> 00:22:20.600]  整個生命就完全改觀
[00:22:20.600 --> 00:22:22.600]  人生的價值觀
[00:22:22.600 --> 00:22:23.600]  重新調整
[00:22:23.600 --> 00:22:25.600]  知道什麼是有永恆價值
[00:22:25.600 --> 00:22:28.600]  什麼是短暫即逝
[00:22:28.600 --> 00:22:29.600]  各位電影姐妹
[00:22:29.600 --> 00:22:31.600]  今天我們行善的時候
[00:22:31.600 --> 00:22:32.600]  我們心裡知道
[00:22:32.600 --> 00:22:35.600]  我們等候主耶穌榮耀的再臨
[00:22:35.600 --> 00:22:37.600]  因此我們彼此勉勵
[00:22:37.600 --> 00:22:38.600]  我們去追求
[00:22:38.600 --> 00:22:41.600]  以至能夠真是豐豐富富
[00:22:41.600 --> 00:22:44.600]  進入神自己的角度裡
[00:22:44.600 --> 00:22:45.600]  不單止看到
[00:22:45.600 --> 00:22:47.600]  神自己的榮耀的應許
[00:22:47.600 --> 00:22:48.600]  更加提醒我們
[00:22:48.600 --> 00:22:51.600]  主耶穌曾經為我們寫記
[00:22:51.600 --> 00:22:52.600]  因此面臨我們
[00:22:52.600 --> 00:22:53.600]  我們作為神的子民
[00:22:53.600 --> 00:22:55.600]  要以心為善
[00:22:55.600 --> 00:22:56.600]  大家一起看看
[00:22:56.600 --> 00:22:59.600]  我想大家一起幫我讀出第十四節的經文
[00:22:59.600 --> 00:23:01.600]  聖經第十四節
[00:23:01.600 --> 00:23:05.600]  「他為我們寫了自己
[00:23:05.600 --> 00:23:08.600]  要贖我們脫離一切罪惡
[00:23:08.600 --> 00:23:10.600]  又潔淨我們
[00:23:10.600 --> 00:23:12.600]  特作自己的子民
[00:23:12.600 --> 00:23:14.600]  以心為善」
[00:23:14.600 --> 00:23:16.600]  聖經提到
[00:23:16.600 --> 00:23:19.600]  主耶穌為我們寫記
[00:23:19.600 --> 00:23:20.600]  因此祂的榜樣
[00:23:20.600 --> 00:23:22.600]  常常激勵我們的心
[00:23:22.600 --> 00:23:24.600]  要以心為善
[00:23:24.600 --> 00:23:25.600]  因為行善的時候
[00:23:25.600 --> 00:23:28.600]  有些時候要寫記
[00:23:28.600 --> 00:23:30.600]  要付一些代價
[00:23:30.600 --> 00:23:33.600]  你才能夠做到良善的事情
[00:23:33.600 --> 00:23:36.600]  甚至是一些規叫別人得益
[00:23:36.600 --> 00:23:38.600]  但當你上主耶穌的寫記的時候
[00:23:38.600 --> 00:23:40.600]  會激勵你的心
[00:23:40.600 --> 00:23:43.600]  你樂意去以心為善
[00:23:43.600 --> 00:23:46.600]  我曾經提及一位在國內的弟兄
[00:23:46.600 --> 00:23:49.600]  在一個福音解讀的地方我見到他
[00:23:49.600 --> 00:23:50.600]  見到他的時候
[00:23:50.600 --> 00:23:53.600]  我就問他們為何會做這件工作呢
[00:23:53.600 --> 00:23:55.600]  他說我曾經有個女兒
[00:23:55.600 --> 00:23:56.600]  這個女兒
[00:23:56.600 --> 00:23:57.600]  醫生說是絕症
[00:23:57.600 --> 00:23:59.600]  醫不了
[00:23:59.600 --> 00:24:02.600]  他說有一天我抱著女兒
[00:24:02.600 --> 00:24:04.600]  在神面前哀求
[00:24:04.600 --> 00:24:07.600]  神說求你醫治她
[00:24:07.600 --> 00:24:10.600]  神就很奇妙地給她醫治
[00:24:10.600 --> 00:24:13.600]  這個女兒很奇妙地康復了
[00:24:13.600 --> 00:24:15.600]  因此這個爸爸很感動
[00:24:15.600 --> 00:24:17.600]  他說天父將孩子還給我
[00:24:17.600 --> 00:24:19.600]  我樂意將自己的生命
[00:24:19.600 --> 00:24:21.600]  來奉獻給神
[00:24:21.600 --> 00:24:23.600]  他本身是一位書畫家
[00:24:23.600 --> 00:24:25.600]  他就放下工作
[00:24:25.600 --> 00:24:29.600]  全時間幫助一些福音解讀的朋友
[00:24:29.600 --> 00:24:31.600]  但這個中心沒有錢
[00:24:31.600 --> 00:24:33.600]  他就想到一個方法賺錢
[00:24:33.600 --> 00:24:35.600]  當他有缺乏的時候
[00:24:35.600 --> 00:24:36.600]  中心沒有錢的時候
[00:24:36.600 --> 00:24:39.600]  他就躲起來一個星期兩個星期
[00:24:39.600 --> 00:24:41.600]  他就閉門做書畫
[00:24:41.600 --> 00:24:43.600]  神賜給他恩賜財幹
[00:24:43.600 --> 00:24:45.600]  寫得非常之好
[00:24:45.600 --> 00:24:47.600]  因此一拿出去賣就賣到錢
[00:24:47.600 --> 00:24:50.600]  拿到錢回來供應中心的需要
[00:24:50.600 --> 00:24:51.600]  繼續做
[00:24:51.600 --> 00:24:53.600]  做了一段時間之後沒有錢了
[00:24:53.600 --> 00:24:55.600]  又閉門
[00:24:55.600 --> 00:24:57.600]  一兩個星期又做書畫
[00:24:57.600 --> 00:24:59.600]  又拿出去賣
[00:24:59.600 --> 00:25:01.600]  他將自己的財幹
[00:25:01.600 --> 00:25:03.600]  生命奉獻給神
[00:25:03.600 --> 00:25:05.600]  熱心為善
[00:25:05.600 --> 00:25:07.600]  因為他經歷過神的恩
[00:25:07.600 --> 00:25:08.600]  各位弟兄姊妹
[00:25:08.600 --> 00:25:10.600]  上萬神曾經為你寫記
[00:25:10.600 --> 00:25:13.600]  你發覺你會很歡喜去行善
[00:25:13.600 --> 00:25:17.600]  因為你知道我是神的子民
[00:25:17.600 --> 00:25:20.600]  而在當中去行善
[00:25:20.600 --> 00:25:22.600]  而聖經來到十五節的時候
[00:25:22.600 --> 00:25:23.600]  就勸告提多
[00:25:23.600 --> 00:25:26.600]  這些事你要講明
[00:25:26.600 --> 00:25:28.600]  第二你要勸佳人
[00:25:28.600 --> 00:25:31.600]  第三你要責備人
[00:25:31.600 --> 00:25:33.600]  要叫人明白神的真道
[00:25:33.600 --> 00:25:36.600]  不要叫人輕看你
[00:25:36.600 --> 00:25:39.600]  要叫人尊重你所講的真道
[00:25:39.600 --> 00:25:43.600]  因此他們能夠接受聽從
[00:25:43.600 --> 00:25:44.600]  而今天
[00:25:44.600 --> 00:25:45.600]  神將英國的吩咐
[00:25:45.600 --> 00:25:47.600]  同樣交給他的教會
[00:25:47.600 --> 00:25:49.600]  讓我們一起來教導真理
[00:25:49.600 --> 00:25:51.600]  明白真理
[00:25:51.600 --> 00:25:53.600]  又遵行真理
[00:25:53.600 --> 00:25:55.600]  當我們看完經文的時候
[00:25:55.600 --> 00:25:58.600]  我們留意到有兩種情況
[00:25:58.600 --> 00:26:00.600]  第一種情況
[00:26:00.600 --> 00:26:01.600]  有些教徒
[00:26:01.600 --> 00:26:03.600]  隨隨便便做教徒
[00:26:03.600 --> 00:26:05.600]  沒錯,他聽道
[00:26:05.600 --> 00:26:07.600]  但他沒有行為
[00:26:07.600 --> 00:26:09.600]  因此就像我們剛才所講的
[00:26:09.600 --> 00:26:11.600]  一塊破爛了的布
[00:26:11.600 --> 00:26:13.600]  包著一顆珍珠
[00:26:13.600 --> 00:26:14.600]  另一種情況
[00:26:14.600 --> 00:26:15.600]  有些教徒
[00:26:15.600 --> 00:26:17.600]  他們是真正信主
[00:26:17.600 --> 00:26:19.600]  因此他們用行為
[00:26:19.600 --> 00:26:21.600]  去見證神的道
[00:26:21.600 --> 00:26:23.600]  就像一個寶盒
[00:26:23.600 --> 00:26:25.600]  裝著一顆珍珠
[00:26:25.600 --> 00:26:28.600]  很多人想過來打開寶盒
[00:26:28.600 --> 00:26:31.600]  看看珍珠是怎樣的
[00:26:31.600 --> 00:26:33.600]  我很盼望
[00:26:33.600 --> 00:26:35.600]  北宣家的每一位弟兄姊妹
[00:26:35.600 --> 00:26:37.600]  你都是寶盒
[00:26:37.600 --> 00:26:39.600]  你的生活行為
[00:26:39.600 --> 00:26:40.600]  見證主耶穌
[00:26:40.600 --> 00:26:43.600]  人們很想打開寶盒
[00:26:43.600 --> 00:26:46.600]  認識你所認識的主耶穌
[00:26:46.600 --> 00:26:49.600]  求神幫我們去認識真理
[00:26:49.600 --> 00:26:52.600]  又有見證去尊榮神的道
[00:26:52.600 --> 00:26:54.600]  我們一起祈禱

