
[00:00:00.000 --> 00:00:02.780]  好 今天正道的經文是
[00:17:59.060 --> 00:18:00.060]  但是後面呢
[00:18:00.060 --> 00:18:02.060]  我們看後五條
[00:18:02.060 --> 00:18:04.060]  我們發現了又有一個特點
[00:18:04.060 --> 00:18:06.060]  就是耶穌呢
[00:18:06.060 --> 00:18:07.060]  問這個官呢
[00:18:07.060 --> 00:18:10.060]  只講了四條是不是
[00:18:10.060 --> 00:18:11.060]  哪四條呢
[00:18:11.060 --> 00:18:12.060]  我們看一下哪四條
[00:18:12.060 --> 00:18:14.060]  前這個四條我們看一下
[00:18:14.060 --> 00:18:17.060]  第20章的13節
[00:18:17.060 --> 00:18:20.060]  大家一起讀一下
[00:18:20.060 --> 00:18:21.060]  好就到這裡停止
[00:18:21.060 --> 00:18:25.060]  我們發現耶穌漏了哪一條
[00:18:25.060 --> 00:18:27.060]  第五條
[00:18:27.060 --> 00:18:29.060]  我們發現了前四條
[00:18:29.060 --> 00:18:30.060]  或者前五條
[00:18:30.060 --> 00:18:32.060]  這五條都有特點是嗎
[00:18:32.060 --> 00:18:33.060]  都發現有個特點
[00:18:33.060 --> 00:18:34.060]  有沒有什麼特點
[00:18:34.060 --> 00:18:35.060]  大家有沒有發現
[00:18:35.060 --> 00:18:37.060]  都是不可
[00:18:37.060 --> 00:18:38.060]  都是不可不可不可
[00:18:38.060 --> 00:18:40.060]  而且你發現沒有
[00:18:40.060 --> 00:18:43.060]  都是人的行為
[00:18:43.060 --> 00:18:45.060]  而且這個行為跟什麼有關係呢
[00:18:45.060 --> 00:18:47.060]  跟法庭有關係
[00:18:47.060 --> 00:18:49.060]  為什麼呢
[00:18:49.060 --> 00:18:52.060]  都是抓到了呢
[00:18:52.060 --> 00:18:53.060]  是要坐牢的
[00:18:53.060 --> 00:18:55.060]  是要告官的
[00:18:55.060 --> 00:18:57.060]  是吧
[00:18:57.060 --> 00:19:00.060]  殺人是不是要坐牢告官啊
[00:19:00.060 --> 00:19:02.060]  姦淫抓到了也要告官
[00:19:02.060 --> 00:19:04.060]  偷盜抓到了也要告官
[00:19:04.060 --> 00:19:05.060]  做假見證陷害人
[00:19:05.060 --> 00:19:06.060]  抓到了也要告官
[00:19:06.060 --> 00:19:08.060]  所以這不可不可不可
[00:19:08.060 --> 00:19:12.060]  全都是要告官的
[00:19:12.060 --> 00:19:13.060]  但是的話呢
[00:19:13.060 --> 00:19:15.060]  唯有第十條
[00:19:15.060 --> 00:19:17.060]  不可貪戀
[00:19:17.060 --> 00:19:20.060]  貪戀可不可以抓到了告官呢
[00:19:20.060 --> 00:19:21.060]  貪戀在他心裡頭
[00:19:21.060 --> 00:19:26.060]  你抓不到他的是吧
[00:19:26.060 --> 00:19:27.060]  我們發現呢
[00:19:27.060 --> 00:19:29.060]  第十條呢是法律
[00:19:29.060 --> 00:19:33.060]  告不了的
[00:19:33.060 --> 00:19:35.060]  不可貪戀人的房屋
[00:19:35.060 --> 00:19:36.060]  也不可貪戀人的妻子啊
[00:19:36.060 --> 00:19:37.060]  婆婆
[00:19:37.060 --> 00:19:38.060]  這都是沒法告的
[00:19:38.060 --> 00:19:41.060]  貪戀不可以定罪
[00:19:41.060 --> 00:19:42.060]  但是你發現
[00:19:42.060 --> 00:19:44.060]  有另外一種情況了
[00:19:44.060 --> 00:19:50.060]  如果他貪戀別人的房屋去殺人呢
[00:19:50.060 --> 00:19:55.060]  如果他貪戀別人的妻子犯了姦淫呢
[00:19:55.060 --> 00:19:58.060]  如果貪戀他的徒弟去偷盜呢
[00:19:58.060 --> 00:20:00.060]  貪戀別人的其他東西
[00:20:00.060 --> 00:20:05.060]  去做假見證陷害人呢
[00:20:05.060 --> 00:20:06.060]  所以你發現沒有很有趣
[00:20:06.060 --> 00:20:08.060]  這段經文很有趣
[00:20:08.060 --> 00:20:10.060]  就第十條擺在這裡很明顯
[00:20:10.060 --> 00:20:13.060]  前面四條是告得了官的
[00:20:13.060 --> 00:20:15.060]  後面第十條雖然告不了
[00:20:15.060 --> 00:20:17.060]  但是的話呢
[00:20:17.060 --> 00:20:22.060]  第十條是前面的六七八九的什麼呀
[00:20:22.060 --> 00:20:26.060]  總結或者說呢動機
[00:20:26.060 --> 00:20:27.060]  他為什麼會殺人
[00:20:27.060 --> 00:20:29.060]  他為什麼會姦淫
[00:20:29.060 --> 00:20:33.060]  因為這些貪戀
[00:20:33.060 --> 00:20:35.060]  貪戀的罪沒法告
[00:20:35.060 --> 00:20:36.060]  但是貪戀的罪呢
[00:20:36.060 --> 00:20:39.060]  恰恰是六七八九的動機
[00:20:39.060 --> 00:20:42.060]  所以你發現為什麼是五五分呢
[00:20:42.060 --> 00:20:43.060]  孝敬父母第五條
[00:20:43.060 --> 00:20:45.060]  是前四條的總結
[00:20:45.060 --> 00:20:46.060]  因為你只有孝敬父母
[00:20:46.060 --> 00:20:48.060]  你才會跟著父母去敬拜真神
[00:20:48.060 --> 00:20:49.060]  然後呢
[00:20:49.060 --> 00:20:53.060]  第十條是前面四條的動機
[00:20:53.060 --> 00:20:54.060]  因為你只有貪戀了
[00:20:54.060 --> 00:20:58.060]  你才會犯前面的罪
[00:20:58.060 --> 00:20:59.060]  先知書裡面
[00:20:59.060 --> 00:21:01.060]  和希阿書耶利米書裡面
[00:21:01.060 --> 00:21:02.060]  都是這樣的
[00:21:02.060 --> 00:21:03.060]  他們講八條
[00:21:03.060 --> 00:21:09.060]  偏偏漏掉第五條和第十條
[00:21:09.060 --> 00:21:10.060]  為什麼
[00:21:10.060 --> 00:21:12.060]  因為先知明白
[00:21:12.060 --> 00:21:16.060]  第五條跟第十條的性質是一樣的
[00:21:16.060 --> 00:21:21.060]  性質是一樣的
[00:21:21.060 --> 00:21:22.060]  所以呢
[00:21:22.060 --> 00:21:23.060]  什麼叫貪戀呢
[00:21:23.060 --> 00:21:24.060]  像在經文講的
[00:21:24.060 --> 00:21:28.060]  正如哥羅西書三章五節講到
[00:21:28.060 --> 00:21:29.060]  貪戀是什麼
[00:21:29.060 --> 00:21:31.060]  我們一起讀一下看看
[00:21:31.060 --> 00:21:33.060]  所以什麼是貪呢
[00:21:33.060 --> 00:21:34.060]  什麼是貪戀
[00:21:34.060 --> 00:21:37.060]  貪戀就是敬拜其他的東西
[00:21:37.060 --> 00:21:40.060]  貪戀就是敬拜其他的神
[00:21:40.060 --> 00:21:43.060]  就是不滿足
[00:21:43.060 --> 00:21:47.060]  就是把別的東西來當神來拜
[00:21:47.060 --> 00:21:49.060]  所以貪戀就是拜偶像
[00:21:49.060 --> 00:21:51.060]  拜偶像就是第一條的
[00:21:51.060 --> 00:21:55.060]  敬拜別的神
[00:21:55.060 --> 00:21:56.060]  所以你發現沒有
[00:21:56.060 --> 00:21:57.060]  實界很特別
[00:21:57.060 --> 00:21:58.060]  實界講的呢
[00:21:58.060 --> 00:22:00.060]  不是講倫理
[00:22:00.060 --> 00:22:01.060]  實界不是講
[00:22:01.060 --> 00:22:02.060]  你怎麼樣做好人呢
[00:22:02.060 --> 00:22:04.060]  不是的
[00:22:04.060 --> 00:22:05.060]  歸根到底的話
[00:22:05.060 --> 00:22:10.060]  實界是教人怎麼樣去敬拜真神
[00:22:10.060 --> 00:22:13.060]  而不是假神
[00:22:13.060 --> 00:22:15.060]  我講了這麼一大堆鋪墊了
[00:22:15.060 --> 00:22:16.060]  是為什麼
[00:22:16.060 --> 00:22:17.060]  是為了講路加福音
[00:22:17.060 --> 00:22:18.060]  我們回到路加福音
[00:22:18.060 --> 00:22:19.060]  我們就發現
[00:22:19.060 --> 00:22:21.060]  這個有錢的官呢
[00:22:21.060 --> 00:22:22.060]  二十九節講他
[00:22:22.060 --> 00:22:25.060]  他孝不孝敬父母
[00:22:25.060 --> 00:22:27.060]  他孝敬父母
[00:22:27.060 --> 00:22:28.060]  所以他不錯
[00:22:28.060 --> 00:22:29.060]  所以他孝敬父母的話
[00:22:29.060 --> 00:22:30.060]  他前面的四條
[00:22:30.060 --> 00:22:32.060]  是不是也做得到呢
[00:22:32.060 --> 00:22:33.060]  就不用講
[00:22:33.060 --> 00:22:34.060]  那前五條做得到了
[00:22:34.060 --> 00:22:36.060]  然後後面的後四條的話
[00:22:36.060 --> 00:22:37.060]  六七八九呢
[00:22:37.060 --> 00:22:39.060]  他有沒有做到呢
[00:22:39.060 --> 00:22:41.060]  他說他也做到了
[00:22:41.060 --> 00:22:44.060]  他唯一做不到哪條
[00:22:44.060 --> 00:22:45.060]  第十條
[00:22:45.060 --> 00:22:47.060]  為什麼這麼說呢
[00:22:47.060 --> 00:22:48.060]  我們一起讀一下
[00:22:48.060 --> 00:22:49.060]  這個經文就發現了
[00:22:49.060 --> 00:22:51.060]  我們看看
[00:22:51.060 --> 00:22:52.060]  耶穌聽見了
[00:22:52.060 --> 00:22:55.060]  就說你還缺少一件
[00:22:55.060 --> 00:22:58.060]  要變賣你一切所有的
[00:22:58.060 --> 00:22:59.060]  分給窮人
[00:22:59.060 --> 00:23:02.060]  就必有財寶在天上
[00:23:02.060 --> 00:23:05.060]  你還要來跟從我
[00:23:05.060 --> 00:23:06.060]  他聽見這話
[00:23:06.060 --> 00:23:08.060]  就甚憂愁
[00:23:08.060 --> 00:23:11.060]  因為他很富足
[00:23:11.060 --> 00:23:12.060]  為什麼
[00:23:12.060 --> 00:23:16.060]  捨不得
[00:23:16.060 --> 00:23:18.060]  世人有兩個麻煩
[00:23:18.060 --> 00:23:20.060]  第一是求不得
[00:23:20.060 --> 00:23:21.060]  求不到
[00:23:21.060 --> 00:23:24.060]  第二是捨不得
[00:23:24.060 --> 00:23:27.060]  捨不得是什麼
[00:23:27.060 --> 00:23:28.060]  馬太和馬可福音講的
[00:23:28.060 --> 00:23:31.060]  悠悠愁愁的走了
[00:23:31.060 --> 00:23:32.060]  他很有錢
[00:23:32.060 --> 00:23:34.060]  他還缺少一件
[00:23:34.060 --> 00:23:35.060]  這一件是什麼
[00:23:35.060 --> 00:23:37.060]  就是第十條
[00:23:37.060 --> 00:23:39.060]  不可貪戀
[00:23:39.060 --> 00:23:41.060]  他戀著那些錢
[00:23:41.060 --> 00:23:43.060]  他放不下
[00:23:43.060 --> 00:23:45.060]  耶穌說你要變賣一切所有的
[00:23:45.060 --> 00:23:46.060]  分給窮人
[00:23:46.060 --> 00:23:48.060]  就必有財寶在天上
[00:23:48.060 --> 00:23:49.060]  他捨不得
[00:23:49.060 --> 00:23:50.060]  天上的財寶摸不著
[00:23:50.060 --> 00:23:52.060]  用不了
[00:23:52.060 --> 00:23:55.060]  去羅湖打過動的
[00:23:55.060 --> 00:23:57.060]  是不是
[00:23:57.060 --> 00:24:01.060]  那還不如手裡拿著點錢好了
[00:24:01.060 --> 00:24:03.060]  但是耶穌講
[00:24:03.060 --> 00:24:06.060]  人若不能撇下一切來跟從神
[00:24:06.060 --> 00:24:11.060]  就不能進神的國
[00:24:11.060 --> 00:24:13.060]  那這是什麼意思
[00:24:13.060 --> 00:24:14.060]  難道是說
[00:24:14.060 --> 00:24:15.060]  哇 真慘啊
[00:24:15.060 --> 00:24:18.060]  十條捨了九條都進不了神的國
[00:24:18.060 --> 00:24:21.060]  十分拿了九分都進不了神的國
[00:24:21.060 --> 00:24:28.060]  太嚴格 太苛刻了吧
[00:24:28.060 --> 00:24:30.060]  這裡其實不是這麼講的
[00:24:30.060 --> 00:24:32.060]  其實耶穌是想告訴我們
[00:24:32.060 --> 00:24:34.060]  如果你第十條捨不到
[00:24:34.060 --> 00:24:39.060]  你就沒有一條可以守得到
[00:24:39.060 --> 00:24:40.060]  因為為什麼
[00:24:40.060 --> 00:24:45.060]  因為第十條是六七八九的動機總結
[00:24:45.060 --> 00:24:46.060]  或者講
[00:24:46.060 --> 00:24:48.060]  第十條跟第五條
[00:24:48.060 --> 00:24:50.060]  其實講的是同一件事來的
[00:24:50.060 --> 00:24:51.060]  都是什麼事情
[00:24:51.060 --> 00:24:53.060]  敬拜真神
[00:24:53.060 --> 00:24:54.060]  為什麼
[00:24:54.060 --> 00:24:56.060]  因為貪戀就是敬拜偶像
[00:24:56.060 --> 00:24:58.060]  貪戀就是把其他東西
[00:24:58.060 --> 00:25:00.060]  放得比神還要重要
[00:25:00.060 --> 00:25:04.060]  不肯放手
[00:25:04.060 --> 00:25:05.060]  那個東西
[00:25:05.060 --> 00:25:06.060]  你貪戀的那個東西
[00:25:06.060 --> 00:25:07.060]  就是你的神
[00:25:07.060 --> 00:25:09.060]  就是你的偶像
[00:25:09.060 --> 00:25:11.060]  所以這個官不是捨不到第十條
[00:25:11.060 --> 00:25:16.060]  他是一條都沒有真正守得到
[00:25:16.060 --> 00:25:17.060]  所以這段經文講的
[00:25:17.060 --> 00:25:19.060]  不是一般倫理性的問題
[00:25:19.060 --> 00:25:20.060]  不是討論一個
[00:25:20.060 --> 00:25:22.060]  行不行律法的問題
[00:25:22.060 --> 00:25:24.060]  不是一個討論行律法
[00:25:24.060 --> 00:25:25.060]  行多少條
[00:25:25.060 --> 00:25:26.060]  拿多少分
[00:25:26.060 --> 00:25:30.060]  才可以承受神的國的問題
[00:25:30.060 --> 00:25:31.060]  如果拿不到第十分
[00:25:31.060 --> 00:25:34.060]  一二三四五六七八九
[00:25:34.060 --> 00:25:35.060]  都拿不到
[00:25:35.060 --> 00:25:37.060]  因為你始終是貪戀
[00:25:37.060 --> 00:25:40.060]  你始終是把其他東西
[00:25:40.060 --> 00:25:45.060]  東西當神
[00:25:45.060 --> 00:25:47.060]  所以不是耶穌苛刻
[00:25:47.060 --> 00:25:48.060]  而不是說差一條
[00:25:48.060 --> 00:25:50.060]  耶穌不滿意
[00:25:50.060 --> 00:25:52.060]  其實耶穌明白
[00:25:52.060 --> 00:25:53.060]  第十條守不到
[00:25:53.060 --> 00:25:57.060]  前九條一樣守不到
[00:25:57.060 --> 00:26:00.060]  或者說守不全
[00:26:00.060 --> 00:26:01.060]  包括孝敬父母
[00:26:01.060 --> 00:26:02.060]  包括不偷盜
[00:26:02.060 --> 00:26:03.060]  不殺人
[00:26:03.060 --> 00:26:05.060]  包括不貪戀什麼
[00:26:05.060 --> 00:26:12.060]  因為貪戀會最終讓他守不到
[00:26:12.060 --> 00:26:14.060]  所以這段經文講來講去
[00:26:14.060 --> 00:26:16.060]  就是一個敬拜真神的問題
[00:26:16.060 --> 00:26:18.060]  如果他不敬拜真神的話
[00:26:18.060 --> 00:26:21.060]  永生怎麼跟他有分呢
[00:26:21.060 --> 00:26:23.060]  所以當他說
[00:26:23.060 --> 00:26:25.060]  善良的良善的夫子
[00:26:25.060 --> 00:26:26.060]  善良的夫子
[00:26:26.060 --> 00:26:28.060]  我怎麼樣才可以承受永生呢
[00:26:28.060 --> 00:26:29.060]  耶穌說
[00:26:29.060 --> 00:26:31.060]  你真的當我是善良的呀
[00:26:31.060 --> 00:26:33.060]  那他就問起來了
[00:26:33.060 --> 00:26:34.060]  耶穌的意思就是說
[00:26:34.060 --> 00:26:36.060]  你是不是真的聽我的話
[00:26:36.060 --> 00:26:38.060]  來敬拜真神的呢
[00:26:38.060 --> 00:26:45.060]  哪怕我告訴了你答案的呢
[00:26:45.060 --> 00:26:46.060]  下一頁
[00:26:46.060 --> 00:26:49.060]  所以這段經文挑戰很大
[00:26:49.060 --> 00:26:50.060]  聽到這裡
[00:26:50.060 --> 00:26:53.060]  我弟兄姊妹心裡就嘮嘮噥噥
[00:26:53.060 --> 00:26:54.060]  就打鼓了
[00:26:54.060 --> 00:26:56.060]  心裡就這樣糟糕
[00:26:56.060 --> 00:26:57.060]  撇下一切跟從耶穌
[00:26:57.060 --> 00:26:59.060]  怎麼做得到啊
[00:26:59.060 --> 00:27:01.060]  我有樓有車
[00:27:01.060 --> 00:27:02.060]  就算我沒樓沒車
[00:27:02.060 --> 00:27:06.060]  銀行裡起碼要存個三五百塊錢吧
[00:27:06.060 --> 00:27:09.060]  那你要我撇下一切來跟從主
[00:27:09.060 --> 00:27:10.060]  捐給窮人
[00:27:10.060 --> 00:27:12.060]  我怎麼做得到啊
[00:27:12.060 --> 00:27:13.060]  難道捐完一切
[00:27:13.060 --> 00:27:14.060]  我喝西北風啊
[00:27:14.060 --> 00:27:18.060]  有情飲水寶啊
[00:27:18.060 --> 00:27:21.060]  怎麼可能嗎
[00:27:21.060 --> 00:27:24.060]  其實耶穌不是這個意思
[00:27:24.060 --> 00:27:25.060]  你發現沒有
[00:27:25.060 --> 00:27:27.060]  在路加福音裡面
[00:27:27.060 --> 00:27:29.060]  耶穌從來沒有對每一個人
[00:27:29.060 --> 00:27:32.060]  都講這一句話
[00:27:32.060 --> 00:27:33.060]  你看
[00:27:33.060 --> 00:27:34.060]  他跟尼哥迪姆
[00:27:34.060 --> 00:27:38.060]  他講的不是這句話吧
[00:27:38.060 --> 00:27:40.060]  尼哥迪姆來問他怎麼樣
[00:27:40.060 --> 00:27:42.060]  可以重生
[00:27:42.060 --> 00:27:43.060]  他也沒說
[00:27:43.060 --> 00:27:46.060]  你要撇下一切吧
[00:27:46.060 --> 00:27:47.060]  然後呢
[00:27:47.060 --> 00:27:49.060]  羅馬百夫長
[00:27:49.060 --> 00:27:51.060]  他也沒有他撇下一切吧
[00:27:51.060 --> 00:27:52.060]  他也沒說你不要帶兵了
[00:27:52.060 --> 00:27:53.060]  來跟從我吧
[00:27:53.060 --> 00:27:54.060]  沒有說啊
[00:27:54.060 --> 00:27:56.060]  還有的話呢
[00:27:56.060 --> 00:27:58.060]  我們發現沒有啊
[00:27:58.060 --> 00:28:00.060]  大家如果看路加福音十九章
[00:28:00.060 --> 00:28:01.060]  就是後面的
[00:28:01.060 --> 00:28:03.060]  正正講到誰的故事啊
[00:28:03.060 --> 00:28:07.060]  財主撒該的故事
[00:28:07.060 --> 00:28:08.060]  耶穌一見撒該
[00:28:08.060 --> 00:28:10.060]  他並沒有同撒該說
[00:28:10.060 --> 00:28:11.060]  撒該
[00:28:11.060 --> 00:28:12.060]  你要撇下一切
[00:28:12.060 --> 00:28:13.060]  把錢都捐了
[00:28:13.060 --> 00:28:14.060]  捐給紅十字會
[00:28:14.060 --> 00:28:17.060]  再來跟我進神的國
[00:28:17.060 --> 00:28:19.060]  也沒有啊
[00:28:19.060 --> 00:28:20.060]  他沒有講啊
[00:28:20.060 --> 00:28:21.060]  他只講什麼
[00:28:21.060 --> 00:28:22.060]  撒該快下來
[00:28:22.060 --> 00:28:25.060]  今天我必住在你家
[00:28:25.060 --> 00:28:26.060]  耶穌沒有說
[00:28:26.060 --> 00:28:27.060]  撒該
[00:28:27.060 --> 00:28:28.060]  你說只給一半
[00:28:28.060 --> 00:28:30.060]  要還給窮人
[00:28:30.060 --> 00:28:32.060]  那你還有另一半呢
[00:28:32.060 --> 00:28:34.060]  他沒有講啊
[00:28:34.060 --> 00:28:36.060]  所以你發現沒有
[00:28:36.060 --> 00:28:39.060]  耶穌並沒有對每一個人
[00:28:39.060 --> 00:28:43.060]  都講同樣的話
[00:28:43.060 --> 00:28:44.060]  他對不同的人
[00:28:44.060 --> 00:28:47.060]  講的是不同的話
[00:28:47.060 --> 00:28:48.060]  這段經文
[00:28:48.060 --> 00:28:50.060]  耶穌其實想要我們明白的是呢
[00:28:50.060 --> 00:28:53.060]  我們在這世上是寄居的
[00:28:53.060 --> 00:28:56.060]  我們是這地上財物的管家
[00:28:56.060 --> 00:28:59.060]  而不是主人
[00:28:59.060 --> 00:29:01.060]  耶穌只是想針對這個
[00:29:01.060 --> 00:29:04.060]  有錢的官的生命問題
[00:29:04.060 --> 00:29:06.060]  提出了他的挑戰
[00:29:06.060 --> 00:29:09.060]  就是你以為你要做點什麼
[00:29:09.060 --> 00:29:12.060]  你想行律法來得到
[00:29:12.060 --> 00:29:14.060]  自己的這個永生的話呢
[00:29:14.060 --> 00:29:16.060]  你是靠不住的
[00:29:16.060 --> 00:29:17.060]  你是守不全的
[00:29:17.060 --> 00:29:22.060]  你是不可能的
[00:29:22.060 --> 00:29:24.060]  當耶穌對撒該說
[00:29:24.060 --> 00:29:28.060]  撒該今天我必住你家
[00:29:28.060 --> 00:29:30.060]  那就是說呢
[00:29:30.060 --> 00:29:32.060]  撒該我知道你的心
[00:29:32.060 --> 00:29:35.060]  我知道你的人
[00:29:35.060 --> 00:29:37.060]  他知道撒該的心已經
[00:29:37.060 --> 00:29:40.060]  在那一刻已經不在錢上面了
[00:29:40.060 --> 00:29:41.060]  而是在悔改上面
[00:29:41.060 --> 00:29:43.060]  而是在神上面
[00:29:43.060 --> 00:29:48.060]  他就說這也是亞伯拉罕的子孫了
[00:29:48.060 --> 00:29:50.060]  所以你發現沒有
[00:29:50.060 --> 00:29:52.060]  弟兄姊妹
[00:29:52.060 --> 00:29:56.060]  這段經文不是講只要你有錢
[00:29:56.060 --> 00:29:58.060]  就不能進天國的問題
[00:29:58.060 --> 00:30:00.060]  我們常常把這個經文的重點
[00:30:00.060 --> 00:30:01.060]  釘在哪裡啊
[00:30:01.060 --> 00:30:03.060]  哇有錢的人進天國
[00:30:03.060 --> 00:30:05.060]  就像駱駝穿過針眼一樣的
[00:30:05.060 --> 00:30:08.060]  然後就算一下我還有多少錢
[00:30:08.060 --> 00:30:10.060]  進不進得了天國
[00:30:10.060 --> 00:30:12.060]  這段經文不是這樣的
[00:30:12.060 --> 00:30:14.060]  他不是說我們不可以有存款
[00:30:14.060 --> 00:30:16.060]  也不是說我們不可以享受生活
[00:30:16.060 --> 00:30:18.060]  而是說你要抓住
[00:30:18.060 --> 00:30:21.060]  你生命的問題在哪裡
[00:30:21.060 --> 00:30:25.060]  你才知道怎麼樣去求告神
[00:30:25.060 --> 00:30:27.060]  這個人的問題就是想
[00:30:27.060 --> 00:30:30.060]  依靠自己的行為
[00:30:30.060 --> 00:30:34.060]  來獲得永生來獲得神
[00:30:34.060 --> 00:30:36.060]  而耶穌告訴我們是的
[00:30:36.060 --> 00:30:40.060]  你真的做得到嗎
[00:30:40.060 --> 00:30:43.060]  所以唯有當我們倚靠恩典的時候
[00:30:43.060 --> 00:30:45.060]  而不是倚靠我們那些錢
[00:30:45.060 --> 00:30:46.060]  我們的工作
[00:30:46.060 --> 00:30:47.060]  我們的權
[00:30:47.060 --> 00:30:48.060]  我們的名聲的時候
[00:30:48.060 --> 00:30:51.060]  我們才能真正明白福音
[00:30:51.060 --> 00:30:53.060]  我們才能真正明白
[00:30:53.060 --> 00:30:55.060]  哪個是真神
[00:30:55.060 --> 00:30:57.060]  應該敬拜的是哪個
[00:30:57.060 --> 00:31:02.060]  這才是這段經文的真正的中心
[00:31:02.060 --> 00:31:07.060]  否則我們就會悠悠愁愁地走掉了
[00:31:07.060 --> 00:31:10.060]  弟兄姊妹
[00:31:10.060 --> 00:31:11.060]  我們今天呢
[00:31:11.060 --> 00:31:14.060]  我們今天也來到了神的殿堂當中
[00:31:14.060 --> 00:31:16.060]  我們也聽到了神的話語
[00:31:16.060 --> 00:31:18.060]  神也呼召了我們
[00:31:18.060 --> 00:31:22.060]  神說這個官還缺少一件
[00:31:22.060 --> 00:31:24.060]  那就是他的恐懼
[00:31:24.060 --> 00:31:26.060]  他的貪戀
[00:31:26.060 --> 00:31:28.060]  他想永遠有錢
[00:31:28.060 --> 00:31:30.060]  在天堂永生著還有錢
[00:31:30.060 --> 00:31:33.060]  但這恰恰是他的問題所在
[00:31:33.060 --> 00:31:37.060]  我們今天有哪一件不能放下呢
[00:31:37.060 --> 00:31:39.060]  是我們的才華
[00:31:39.060 --> 00:31:40.060]  我們的個性
[00:31:40.060 --> 00:31:43.060]  我們的恐懼憂慮
[00:31:43.060 --> 00:31:45.060]  我們的身體各種方面還是什麼呢
[00:31:45.060 --> 00:31:47.060]  不能放下給神的呢
[00:31:47.060 --> 00:31:50.060]  還要自己緊緊抓住的呢
[00:31:50.060 --> 00:31:54.060]  這值得我們去想
[00:31:54.060 --> 00:31:56.060]  如果你放不下那一件
[00:31:56.060 --> 00:31:59.060]  你就可能今天又跟神擦肩而過
[00:31:59.060 --> 00:32:01.060]  悠悠愁愁地走掉了
[00:32:01.060 --> 00:32:03.060]  如果你放下那一件
[00:32:03.060 --> 00:32:05.060]  交給神聽神的話
[00:32:05.060 --> 00:32:09.060]  你就會歡歡喜喜地跟從他了
[00:32:09.060 --> 00:32:11.060]  願神的話語幫助我們
[00:32:11.060 --> 00:32:13.060]  感謝神的話語

