
[00:00:00.000 --> 00:00:05.520]  作少少的引言,都是《出埃及記》第一、第二章的引言
[00:25:17.040 --> 00:25:19.040]  剛才說的那幾個民族的人
[00:25:19.040 --> 00:25:21.040]  都不是
[00:25:21.040 --> 00:25:23.040]  摩西最大的問題就是自己
[00:25:23.040 --> 00:25:27.040]  我哪有資格是他
[00:25:27.040 --> 00:25:29.040]  懷疑自己
[00:25:29.040 --> 00:25:33.040]  我是誰
[00:25:33.040 --> 00:25:35.040]  我是誰
[00:25:35.040 --> 00:25:37.040]  我在公司裡的小職員
[00:25:37.040 --> 00:25:39.040]  我怎樣傳福音
[00:25:39.040 --> 00:25:41.040]  我在家族裡最小的只有我一個是基督徒
[00:25:41.040 --> 00:25:43.040]  有什麼作為
[00:25:43.040 --> 00:25:47.040]  我都沒有讀過大學
[00:25:47.040 --> 00:25:51.040]  怎樣可以和身邊的教授傳福音
[00:25:51.040 --> 00:25:53.040]  很多的理由
[00:25:53.040 --> 00:25:55.040]  很多的缺陷
[00:25:55.040 --> 00:25:59.040]  或者這些條件都沒有
[00:25:59.040 --> 00:26:01.040]  怎樣傳福音
[00:26:01.040 --> 00:26:03.040]  怎樣為主作見證
[00:26:03.040 --> 00:26:05.040]  怎樣被神使用
[00:26:05.040 --> 00:26:07.040]  沒有
[00:26:07.040 --> 00:26:09.040]  神的差派我進入這個呼召
[00:26:09.040 --> 00:26:11.040]  我進入這個場景當中
[00:26:11.040 --> 00:26:13.040]  我怎樣做
[00:26:13.040 --> 00:26:17.040]  我怎樣做
[00:26:17.040 --> 00:26:19.040]  我什麼都沒有
[00:26:19.040 --> 00:26:21.040]  我是誰
[00:26:21.040 --> 00:26:23.040]  你明不明白摩西的心境
[00:26:23.040 --> 00:26:25.040]  和我們一樣
[00:26:25.040 --> 00:26:27.040]  我是誰
[00:26:29.040 --> 00:26:31.040]  我講了兩件事
[00:26:31.040 --> 00:26:33.040]  第一
[00:26:33.040 --> 00:26:35.040]  摩西其實知道
[00:26:35.040 --> 00:26:39.040]  第一
[00:26:39.040 --> 00:26:41.040]  他是記得阿伯拉罕的約的神
[00:26:41.040 --> 00:26:45.040]  第二
[00:26:45.040 --> 00:26:47.040]  我這個耶和華神是活著的神
[00:26:47.040 --> 00:26:49.040]  活著的神
[00:26:49.040 --> 00:26:51.040]  第三
[00:26:51.040 --> 00:26:53.040]  我是和你建立關係的神
[00:26:53.040 --> 00:26:55.040]  我是常與你同在的神
[00:26:55.040 --> 00:26:57.040]  你明白嗎
[00:26:57.040 --> 00:26:59.040]  很困難吧
[00:26:59.040 --> 00:27:01.040]  我見法老
[00:27:01.040 --> 00:27:03.040]  很困難吧
[00:27:03.040 --> 00:27:05.040]  我記得阿伯拉罕的約
[00:27:05.040 --> 00:27:07.040]  我是活著的
[00:27:07.040 --> 00:27:09.040]  我常與你同在
[00:27:09.040 --> 00:27:13.040]  你明白嗎
[00:27:13.040 --> 00:27:15.040]  就是這個神的應許
[00:27:15.040 --> 00:27:17.040]  幫助摩西
[00:27:17.040 --> 00:27:19.040]  跨越重重障礙
[00:27:19.040 --> 00:27:21.040]  往後的四十年
[00:27:21.040 --> 00:27:23.040]  他進不了加勒美地
[00:27:23.040 --> 00:27:25.040]  但四十年在曠野
[00:27:25.040 --> 00:27:27.040]  這兩句說話
[00:27:27.040 --> 00:27:29.040]  帶領著摩西
[00:27:29.040 --> 00:27:31.040]  一個困難又一個困難
[00:27:31.040 --> 00:27:33.040]  又一個困難
[00:27:33.040 --> 00:27:35.040]  很困難的
[00:27:35.040 --> 00:27:37.040]  我們侍奉
[00:27:37.040 --> 00:27:39.040]  要見證神
[00:27:39.040 --> 00:27:41.040]  去做神的工作
[00:27:41.040 --> 00:27:43.040]  都不是自己有什麼
[00:27:43.040 --> 00:27:45.040]  我常看
[00:27:45.040 --> 00:27:47.040]  為什麼我可以做到柴灣堂主任
[00:27:47.040 --> 00:27:49.040]  十年
[00:27:49.040 --> 00:27:51.040]  我都不太知道
[00:27:51.040 --> 00:27:53.040]  我是誰
[00:27:53.040 --> 00:27:55.040]  Who am I
[00:27:55.040 --> 00:27:57.040]  又是神的話語
[00:27:57.040 --> 00:27:59.040]  神的應許
[00:27:59.040 --> 00:28:01.040]  跟我們每一個人說話
[00:28:01.040 --> 00:28:03.040]  你們要去使萬民
[00:28:03.040 --> 00:28:05.040]  做我的門徒奉父子成名
[00:28:05.040 --> 00:28:07.040]  給他們施洗
[00:28:07.040 --> 00:28:09.040]  凡我所吩咐你們教訓他們
[00:28:09.040 --> 00:28:11.040]  我就什麼
[00:28:11.040 --> 00:28:13.040]  常與你們同在
[00:28:13.040 --> 00:28:15.040]  直到世界的末了
[00:28:15.040 --> 00:28:17.040]  你明白嗎
[00:28:17.040 --> 00:28:21.040]  不要看自己
[00:28:21.040 --> 00:28:23.040]  我們做神的工作
[00:28:23.040 --> 00:28:25.040]  不要看自己
[00:28:25.040 --> 00:28:27.040]  看著神
[00:28:27.040 --> 00:28:31.040]  又說神呼召摩西
[00:28:31.040 --> 00:28:33.040]  去拯救以色列子民
[00:28:33.040 --> 00:28:35.040]  脫離法澳的手
[00:28:35.040 --> 00:28:37.040]  他的應許不單止跟摩西說
[00:28:37.040 --> 00:28:39.040]  基丁
[00:28:39.040 --> 00:28:41.040]  約書亞大維
[00:28:41.040 --> 00:28:43.040]  跟我們每一個人
[00:28:43.040 --> 00:28:45.040]  都是同在
[00:28:45.040 --> 00:28:47.040]  但聖靈光暗在你們身上
[00:28:47.040 --> 00:28:49.040]  你們就必得著能力
[00:28:49.040 --> 00:28:51.040]  去救塞亞猶太傳遞
[00:28:51.040 --> 00:28:53.040]  塞馬利亞直到地極
[00:28:53.040 --> 00:28:55.040]  做我的捐贈
[00:28:55.040 --> 00:28:57.040]  神的能力
[00:28:57.040 --> 00:28:59.040]  神的同在
[00:28:59.040 --> 00:29:01.040]  幫助軟弱的人
[00:29:01.040 --> 00:29:03.040]  我們成就神奇妙的工作
[00:29:03.040 --> 00:29:09.040]  我近來在IG
[00:29:09.040 --> 00:29:11.040]  看到一個Movie
[00:29:11.040 --> 00:29:13.040]  很感動我
[00:29:13.040 --> 00:29:15.040]  代表著
[00:29:15.040 --> 00:29:17.040]  好像今天的經文作總結
[00:29:17.040 --> 00:29:19.040]  這個
[00:29:19.040 --> 00:29:21.040]  IG
[00:29:21.040 --> 00:29:23.040]  有一個女士
[00:29:23.040 --> 00:29:25.040]  非法因為她
[00:29:25.040 --> 00:29:27.040]  要接受化療
[00:29:27.040 --> 00:29:29.040]  所以知道
[00:29:29.040 --> 00:29:31.040]  持續會脫髮
[00:29:31.040 --> 00:29:33.040]  她說去到髮廊
[00:29:33.040 --> 00:29:35.040]  就叫髮型師
[00:29:35.040 --> 00:29:37.040]  幫她剃掉頭髮
[00:29:37.040 --> 00:29:39.040]  一邊剃一邊哭
[00:29:39.040 --> 00:29:41.040]  一個
[00:29:41.040 --> 00:29:43.040]  上了年紀的太太
[00:29:43.040 --> 00:29:45.040]  面對人生很大的挑戰
[00:29:45.040 --> 00:29:47.040]  要剃掉頭髮
[00:29:47.040 --> 00:29:49.040]  很艱難
[00:29:49.040 --> 00:29:51.040]  很艱難
[00:29:51.040 --> 00:29:55.040]  你看到這個圖畫
[00:29:55.040 --> 00:29:57.040]  有幾個人
[00:29:57.040 --> 00:29:59.040]  一個幫她剃掉頭髮
[00:29:59.040 --> 00:30:01.040]  旁邊還有一個
[00:30:01.040 --> 00:30:03.040]  髮型師
[00:30:03.040 --> 00:30:05.040]  再後方有一個
[00:30:05.040 --> 00:30:07.040]  打桌球的人
[00:30:07.040 --> 00:30:11.040]  這個剃頭髮的
[00:30:11.040 --> 00:30:13.040]  看她就很傷感
[00:30:13.040 --> 00:30:15.040]  很傷感
[00:30:15.040 --> 00:30:17.040]  她說
[00:30:17.040 --> 00:30:19.040]  頭髮而已
[00:30:19.040 --> 00:30:21.040]  我都可以剃
[00:30:21.040 --> 00:30:23.040]  她自己剃
[00:30:23.040 --> 00:30:25.040]  髮型師自己即場
[00:30:25.040 --> 00:30:27.040]  用她的手
[00:30:27.040 --> 00:30:29.040]  剃頭髮
[00:30:29.040 --> 00:30:31.040]  一邊剃一邊鼓勵她
[00:30:31.040 --> 00:30:33.040]  你不是一個人
[00:30:33.040 --> 00:30:35.040]  剃頭髮
[00:30:35.040 --> 00:30:37.040]  後面那個
[00:30:37.040 --> 00:30:39.040]  屋架的說
[00:30:39.040 --> 00:30:41.040]  剃頭髮而已
[00:30:41.040 --> 00:30:43.040]  我都剃
[00:30:43.040 --> 00:30:45.040]  又剃,即場哭
[00:30:45.040 --> 00:30:49.040]  接著
[00:30:49.040 --> 00:30:51.040]  旁邊那個髮型師說
[00:30:51.040 --> 00:30:53.040]  剃得這麼開心
[00:30:53.040 --> 00:30:55.040]  我又剃,每個人都剃
[00:30:55.040 --> 00:30:57.040]  頭髮
[00:30:57.040 --> 00:30:59.040]  你明白嗎
[00:30:59.040 --> 00:31:01.040]  你知不知道神的同在
[00:31:01.040 --> 00:31:03.040]  是多麼有能力
[00:31:03.040 --> 00:31:05.040]  多麼鼓勵性
[00:31:05.040 --> 00:31:07.040]  在我們不同的場景當中
[00:31:07.040 --> 00:31:09.040]  做家庭主婦,做學生
[00:31:09.040 --> 00:31:11.040]  做職員
[00:31:11.040 --> 00:31:13.040]  是要向
[00:31:13.040 --> 00:31:15.040]  我們身邊未信的人見證
[00:31:15.040 --> 00:31:17.040]  這個出黑暗
[00:31:17.040 --> 00:31:19.040]  入奇妙光明者美德
[00:31:19.040 --> 00:31:21.040]  見證這個拯救我們
[00:31:21.040 --> 00:31:23.040]  離開罪惡,進入光明
[00:31:23.040 --> 00:31:25.040]  耶穌基督是多麼艱難的時候
[00:31:25.040 --> 00:31:27.040]  耶穌基督
[00:31:27.040 --> 00:31:29.040]  耶和華神說
[00:31:29.040 --> 00:31:31.040]  我與你同在
[00:31:31.040 --> 00:31:33.040]  你的痛苦
[00:31:33.040 --> 00:31:35.040]  你的艱難我知道
[00:31:35.040 --> 00:31:37.040]  我與你同行
[00:31:37.040 --> 00:31:39.040]  我們少祖籍多一樣
[00:31:39.040 --> 00:31:41.040]  耶和華確實是我們的目者
[00:31:41.040 --> 00:31:45.040]  我們不自缺乏
[00:31:45.040 --> 00:31:49.040]  教會是一個充滿使命的屬靈群體
[00:31:49.040 --> 00:31:51.040]  你想想
[00:31:51.040 --> 00:31:53.040]  我們每個星期回來
[00:31:53.040 --> 00:31:55.040]  不是開開心心的
[00:31:55.040 --> 00:31:57.040]  是一個驅惑部
[00:31:57.040 --> 00:31:59.040]  不是的,弟兄姊妹
[00:31:59.040 --> 00:32:01.040]  這裡永遠都不會是驅惑部
[00:32:01.040 --> 00:32:03.040]  我們永遠
[00:32:03.040 --> 00:32:05.040]  帶著上帝的呼召
[00:32:05.040 --> 00:32:07.040]  祂如何呼召我
[00:32:07.040 --> 00:32:09.040]  然後祂差遣我
[00:32:09.040 --> 00:32:11.040]  進入我們所服侍的群體當中
[00:32:11.040 --> 00:32:13.040]  不論是社區,工作
[00:32:13.040 --> 00:32:15.040]  教會,任何環境
[00:32:15.040 --> 00:32:17.040]  帶著神的比我更能力
[00:32:17.040 --> 00:32:19.040]  同在,權並
[00:32:19.040 --> 00:32:21.040]  進入所有場景當中
[00:32:21.040 --> 00:32:23.040]  為主作見證
[00:32:23.040 --> 00:32:25.040]  這是宣道會的精神
[00:32:25.040 --> 00:32:27.040]  也是聖經的教導
[00:32:27.040 --> 00:32:29.040]  我們有一個使命的人生
[00:32:29.040 --> 00:32:31.040]  神如何呼召摩西
[00:32:31.040 --> 00:32:33.040]  去一個
[00:32:33.040 --> 00:32:35.040]  很艱難的地方
[00:32:35.040 --> 00:32:37.040]  同樣呼召我們
[00:32:37.040 --> 00:32:39.040]  帶著上主的祝福
[00:32:39.040 --> 00:32:41.040]  進入我們的光景
[00:32:41.040 --> 00:32:43.040]  神得罪一切榮耀
[00:32:43.040 --> 00:32:45.040]  我們見到
[00:32:45.040 --> 00:32:47.040]  神很大的幫助
[00:32:47.040 --> 00:32:49.040]  讓我們同心祈禱
[00:32:49.040 --> 00:32:53.040]  弟兄姊妹
[00:32:53.040 --> 00:32:55.040]  你現在是什麼場景當中呢?
[00:32:55.040 --> 00:32:57.040]  會不會藉著今天的經文
[00:32:57.040 --> 00:32:59.040]  求主幫助你?
[00:32:59.040 --> 00:33:01.040]  在你的場景當中
[00:33:01.040 --> 00:33:03.040]  作出美好的見證
[00:33:03.040 --> 00:33:05.040]  (字幕製作:貝爾)

