
[00:00:00.000 --> 00:00:03.780]  各位族內的弟兄姊妹,你們好。
[00:26:12.180 --> 00:26:18.180]  「不是出於勉強,乃是出於甘心。」
[00:26:18.180 --> 00:26:20.180]  這裏不是、乃是。
[00:26:20.180 --> 00:26:26.180]  不是出於勉強的侍奉,乃是出於甘心樂意的侍奉。
[00:26:26.180 --> 00:26:31.180]  勉強和甘心兩者之間差別太大了。
[00:26:31.180 --> 00:26:35.180]  跟着他再說一個不是、乃是。
[00:26:35.180 --> 00:26:41.180]  不是因爲貪財,乃是出於樂意。
[00:26:41.180 --> 00:26:46.180]  貪財不但錢包括在內,
[00:26:46.180 --> 00:26:51.180]  任何的貪都是這裏的意思。
[00:26:51.180 --> 00:26:59.180]  有的人不是貪錢,但是貪地位、貪人的稱讚、
[00:26:59.180 --> 00:27:08.180]  貪所謂成功、貪圖滿足自己的心等等,
[00:27:08.180 --> 00:27:11.180]  爲了自己的一切的好處。
[00:27:11.180 --> 00:27:17.180]  不是這樣的貪心,乃是出於樂意,
[00:27:17.180 --> 00:27:23.180]  歡歡喜喜地爲了主來做一切。
[00:27:23.180 --> 00:27:27.180]  我們做成的時候,主得着了。
[00:27:27.180 --> 00:27:31.180]  主的得着最後成爲我們的得着。
[00:27:31.180 --> 00:27:36.180]  主會把最好的恩典賞賜給這樣的人。
[00:27:36.180 --> 00:27:41.180]  第三節:不是俠志所託付你們的,
[00:27:41.180 --> 00:27:44.180]  乃是做羣養的榜樣。
[00:27:44.180 --> 00:27:48.180]  不是俠志,乃是做榜樣。
[00:27:48.180 --> 00:27:55.180]  我們在侍奉中不是去追求地位權柄的管理人,
[00:27:55.180 --> 00:28:01.180]  叫人聽我們的話,順服我們,按照我們的意思去做。
[00:28:01.180 --> 00:28:05.180]  我們以爲權柄就能達成這個目的,不是的。
[00:28:05.180 --> 00:28:10.180]  我們乃是做羣養的榜樣。
[00:28:10.180 --> 00:28:14.180]  我們走在前頭,羊跟在後頭,
[00:28:14.180 --> 00:28:17.180]  羊永遠是這樣的。
[00:28:17.180 --> 00:28:22.180]  牧人把羊放出來,自己走在前頭,
[00:28:22.180 --> 00:28:24.180]  羊就跟着走上去。
[00:28:24.180 --> 00:28:29.180]  這正是主耶穌說,他是好牧人,他所做的。
[00:28:29.180 --> 00:28:34.180]  既放出自己的羊來,就走在前頭,
[00:28:34.180 --> 00:28:38.180]  羊也跟着他的腳蹤。
[00:28:38.180 --> 00:28:44.180]  只有走在前頭的羊才能得到羊羣的跟隨。
[00:28:44.180 --> 00:28:48.180]  所以我們不是站在羊羣的後面,
[00:28:48.180 --> 00:28:52.180]  乃是走在羊羣的前面,
[00:28:52.180 --> 00:28:56.180]  求主幫助我們在侍奉上蒙上悅納,阿們。
