
[00:00:00.000 --> 00:00:10.880]  請大家回到《仕途行傳》第一章
[00:26:49.220 --> 00:26:50.660]  如果有
[00:26:50.660 --> 00:26:54.060]  就要先認罪
[00:26:54.060 --> 00:26:56.940]  這裡所講的醫治
[00:26:56.940 --> 00:27:00.980]  不單是身體的醫治
[00:27:00.980 --> 00:27:04.420]  也是靈性的醫治
[00:27:04.420 --> 00:27:06.620]  彼此認罪
[00:27:06.620 --> 00:27:08.660]  互相代求
[00:27:08.660 --> 00:27:14.580]  讓我們的身心靈都得到醫治
[00:27:14.580 --> 00:27:18.500]  得到屬靈的健康
[00:27:18.500 --> 00:27:22.220]  和身體的健康
[00:27:22.220 --> 00:27:26.860]  這些都是彼此有關係的
[00:27:26.860 --> 00:27:34.100]  我們的心靈和身體是連在一起的
[00:27:34.100 --> 00:27:38.820]  第六
[00:27:38.820 --> 00:27:43.620]  我們祈禱需要信心
[00:27:43.620 --> 00:27:46.220]  在《馬太福音》裏面
[00:27:46.220 --> 00:27:48.900]  主三次說
[00:27:48.900 --> 00:27:56.020]  「照著你的信心為你成全吧!」
[00:27:56.020 --> 00:28:02.740]  主的成全是按照我們的信心
[00:28:02.740 --> 00:28:07.300]  信心的禱告是容量
[00:28:07.300 --> 00:28:09.540]  信心越大
[00:28:09.540 --> 00:28:11.900]  容量越大
[00:28:11.900 --> 00:28:15.660]  所得到的恩典越多
[00:28:15.660 --> 00:28:20.500]  這是使恩的原則
[00:28:20.500 --> 00:28:22.380]  上一個星期
[00:28:22.380 --> 00:28:26.820]  我去港九培靈會聽到
[00:28:26.820 --> 00:28:40.540]  基督海外使團的會長戴紹真牧師講道
[00:28:40.540 --> 00:28:49.180]  大家知道他是戴德生牧師的曾孫
[00:28:49.180 --> 00:28:55.620]  戴德生牧師是內地會的創辦人
[00:28:55.620 --> 00:29:01.860]  戴紹真牧師在港九培靈會做見證
[00:29:01.860 --> 00:29:10.420]  把他一家歷史中蒙恩的地方講出來
[00:29:10.420 --> 00:29:14.460]  很寶貴
[00:29:14.460 --> 00:29:18.940]  戴德生牧師受感動
[00:29:18.940 --> 00:29:23.020]  要向中國人傳福音
[00:29:23.020 --> 00:29:30.540]  當時在銀行裏他只有大概十鎊金錢
[00:29:30.540 --> 00:29:34.220]  但是他用信心來禱告
[00:29:34.220 --> 00:29:39.900]  後來內地會宣家寺的總數超過一千人
[00:29:39.900 --> 00:29:47.180]  今天在一百多年以後
[00:29:47.180 --> 00:29:56.780]  他們的宣教寺仍然超過一千人
[00:29:56.780 --> 00:30:02.180]  在東南亞很多國家裏面工作
[00:30:02.180 --> 00:30:09.140]  戴紹真牧師講華語講得非常好
[00:30:09.140 --> 00:30:16.020]  如果你見不到他的面 單聽他的講話
[00:30:16.020 --> 00:30:20.340]  你以為他是講國語的中國人
[00:30:20.340 --> 00:30:26.180]  有一次我問他
[00:30:26.180 --> 00:30:31.220]  戴牧師 你的國語講得好
[00:30:31.220 --> 00:30:36.780]  還是戴德生牧師的國語講得好呢?
[00:30:36.780 --> 00:30:40.380]  他說對不起 我不能奉告
[00:30:40.380 --> 00:30:45.980]  我相信兩個人的國語都是講得好
[00:30:45.980 --> 00:30:49.420]  他們都被神使用
[00:30:49.420 --> 00:30:53.540]  曾祖父和曾孫
[00:30:53.540 --> 00:30:59.380]  在同一個團體裏面做領導人
[00:30:59.380 --> 00:31:02.220]  經過了一百多年
[00:31:02.220 --> 00:31:09.380]  神的恩典仍然在他們的身上顯明
[00:31:09.380 --> 00:31:13.660]  何等的寶貴
[00:31:13.660 --> 00:31:18.940]  第七 我們禱告的時候
[00:31:18.940 --> 00:31:22.060]  不單單是求
[00:31:22.060 --> 00:31:26.700]  也要有讚美和交通
[00:31:26.700 --> 00:31:29.220]  有人講得好
[00:31:29.220 --> 00:31:33.700]  當我們為一個人禱告的時候
[00:31:33.700 --> 00:31:40.980]  我們是在神的面前把這個人舉起來
[00:31:40.980 --> 00:31:44.980]  當我們為一件事禱告的時候
[00:31:44.980 --> 00:31:50.820]  我們是在神的面前把這件事舉起來
[00:31:50.820 --> 00:31:55.580]  但是當我們讚美的時候
[00:31:55.580 --> 00:32:00.180]  我們是把神自己舉起來
[00:32:00.180 --> 00:32:02.860]  這個話非常好
[00:32:02.860 --> 00:32:10.460]  我們要常常把神自己舉起來
[00:32:10.460 --> 00:32:13.260]  一個人禱告的時候
[00:32:13.260 --> 00:32:19.300]  要記得應該有讚美的那一部分
[00:32:19.300 --> 00:32:22.620]  我們在教會裏崇拜
[00:32:22.620 --> 00:32:25.300]  很自然有讚美
[00:32:25.300 --> 00:32:28.460]  但是在自己的禱告裏面
[00:32:28.460 --> 00:32:33.980]  我們很容易忽略了讚美這一部分
[00:32:33.980 --> 00:32:38.180]  如果一個人在禱告中
[00:32:38.180 --> 00:32:42.780]  先打開他所愛的一首詩
[00:32:42.780 --> 00:32:45.660]  小聲地唱一唱
[00:32:45.660 --> 00:32:47.940]  讚美的詩
[00:32:47.940 --> 00:32:51.340]  一唱 感覺就不同了
[00:32:51.340 --> 00:32:56.580]  禱告的心由然而生
[00:32:56.580 --> 00:33:02.220]  唱詩是禱告最好的預備
[00:33:02.220 --> 00:33:05.860]  特別是讚美的詩
[00:33:05.860 --> 00:33:10.260]  我們在禱告中也要交通
[00:33:10.260 --> 00:33:12.660]  與神交通
[00:33:12.660 --> 00:33:16.740]  不是單單求一求全
[00:33:16.740 --> 00:33:21.740]  要與神有心靈的交往
[00:33:21.740 --> 00:33:23.740]  怎樣交往呢?
[00:33:23.740 --> 00:33:26.100]  一個最好的辦法
[00:33:26.100 --> 00:33:30.020]  就是讀了一段聖經之後
[00:33:30.020 --> 00:33:34.460]  把那一段聖經的要點當作禱告的要點
[00:33:34.460 --> 00:33:43.780]  這樣我們的禱告是活潑的
[00:33:43.780 --> 00:33:48.820]  是新鮮的 是交通式的
[00:33:48.820 --> 00:33:52.380]  最後 第八點
[00:33:52.380 --> 00:33:55.700]  在我們的啟應文裏面
[00:33:55.700 --> 00:34:00.380]  說要恆切禱告
[00:34:00.380 --> 00:34:05.820]  禱告要恆切
[00:34:05.820 --> 00:34:12.220]  我們很容易停止禱告
[00:34:12.220 --> 00:34:17.220]  繼續禱告的人少
[00:34:17.220 --> 00:34:20.900]  偶然禱告的人多
[00:34:20.900 --> 00:34:27.140]  特別是有需要的時候禱告的人很多
[00:34:27.140 --> 00:34:32.780]  但是恆切禱告的人少
[00:34:32.780 --> 00:34:42.020]  靈性最有根基的人就是那些恆切禱告的人
[00:34:42.020 --> 00:34:50.340]  沒有一個恆切禱告的人的靈性沒有根基
[00:34:50.340 --> 00:34:52.980]  一個在禱告上站得住的人
[00:34:52.980 --> 00:35:01.140]  就是一個在各樣的事上站得住的人
[00:35:01.140 --> 00:35:10.060]  在禱告上成熟的人就是在靈性上成熟的人
[00:35:10.060 --> 00:35:13.980]  禱告好像很簡單
[00:35:13.980 --> 00:35:20.900]  但是裏面有最深的屬靈的功課
[00:35:20.900 --> 00:35:26.300]  我們要學習 恆切的禱告
[00:35:26.300 --> 00:35:34.900]  主要我們常常禱告 不可灰心
[00:35:34.900 --> 00:35:39.300]  《路加福音》第十八章第一節
[00:35:39.300 --> 00:35:44.140]  常常禱告 不可灰心
[00:35:44.140 --> 00:35:46.380]  有人問我
[00:35:46.380 --> 00:35:56.220]  你真的相信神聽禱告嗎?
[00:35:56.220 --> 00:36:04.620]  我們向神求甚麼 祂就應允嗎?
[00:36:04.620 --> 00:36:07.820]  我說 我相信
[00:36:07.820 --> 00:36:12.500]  祂說請你向我解釋
[00:36:12.500 --> 00:36:20.820]  我說 有一個比喻對我很大的幫助
[00:36:20.820 --> 00:36:23.940]  變壓器
[00:36:23.940 --> 00:36:33.140]  無論電源的福特是多少
[00:36:33.140 --> 00:36:36.900]  經過變壓器之後
[00:36:36.900 --> 00:36:43.620]  就能適合電氣的使用
[00:36:43.620 --> 00:36:49.500]  這個變壓器的作用很重要
[00:36:49.500 --> 00:36:56.020]  照樣 如果我們的禱告是出於信心
[00:36:56.020 --> 00:36:58.940]  符合神的旨意
[00:36:58.940 --> 00:37:04.220]  神就成全這個禱告
[00:37:04.220 --> 00:37:08.420]  但是 神有祂的時間
[00:37:08.420 --> 00:37:11.740]  有祂的方式
[00:37:11.740 --> 00:37:16.260]  和我們想的不一定相同
[00:37:16.260 --> 00:37:23.900]  但是 我們所求的必不落空
[00:37:23.900 --> 00:37:26.420]  神會按照祂的旨意
[00:37:26.420 --> 00:37:35.060]  把這個禱告的功效分派在不同的地方
[00:37:35.060 --> 00:37:39.060]  也許是我們想不到的地方
[00:37:39.060 --> 00:37:48.060]  總之 它的功效的總量不改變
[00:37:48.060 --> 00:37:52.260]  在物理學裏面
[00:37:52.260 --> 00:37:54.860]  有一個定律
[00:37:54.860 --> 00:38:00.460]  就是能力不滅
[00:38:00.460 --> 00:38:06.260]  一種物質改變之後
[00:38:06.260 --> 00:38:09.340]  成為了別的形態
[00:38:09.340 --> 00:38:10.780]  但它的能力不改變
[00:38:10.780 --> 00:38:14.660]  它變了很多的形態
[00:38:14.660 --> 00:38:18.300]  但它的能力不改變
[00:38:18.300 --> 00:38:21.700]  照樣 我們的禱告
[00:38:21.700 --> 00:38:27.940]  神能夠使我們禱告的作用的總和不失效
[00:38:27.940 --> 00:38:34.820]  按照祂的旨意
[00:38:34.820 --> 00:38:40.420]  用在不同的地方上
[00:38:40.420 --> 00:38:44.340]  彰顯在不同的事上
[00:38:44.340 --> 00:38:48.060]  所以 我深深的相信
[00:38:48.060 --> 00:38:50.580]  我真確的相信
[00:38:50.580 --> 00:38:54.780]  我們的禱告永不落空
[00:38:54.780 --> 00:38:59.780]  甚至於 有時我們的禱告很幼稚
[00:38:59.780 --> 00:39:03.380]  連幼稚的禱告
[00:39:03.380 --> 00:39:07.580]  神都會使它不落空
[00:39:07.580 --> 00:39:15.580]  所以 祂的禱告永不落空
[00:39:15.580 --> 00:39:19.580]  祂的禱告永不落空
[00:39:19.580 --> 00:39:23.580]  祂的禱告永不落空
[00:39:23.580 --> 00:39:27.580]  祂的禱告永不落空
[00:39:27.580 --> 00:39:31.580]  祂的禱告永不落空
[00:39:31.580 --> 00:39:35.580]  祂的禱告永不落空
[00:39:35.580 --> 00:39:38.580]  但是在主的無限的智慧能力之中
[00:39:38.580 --> 00:39:42.580]  能夠成全我們的禱告
[00:39:42.580 --> 00:39:44.580]  我們抓住你的英雄
[00:39:44.580 --> 00:39:48.580]  繼續禱告 橫切禱告
[00:39:48.580 --> 00:39:52.580]  到了你的時候 就要彰顯禱告的功效
[00:39:52.580 --> 00:39:58.580]  你就伸出你的膀背來實行作為和恩典
[00:39:58.580 --> 00:40:01.580]  主啊 求祢帶領我們教會
[00:40:01.580 --> 00:40:06.580]  走上一個對能力的禱告的路線
[00:40:06.580 --> 00:40:10.580]  成為你的恩典和能力的出口
[00:40:10.580 --> 00:40:13.580]  幫助我們每一個人不斷地在禱告上學習
[00:40:13.580 --> 00:40:15.580]  一個謙卑的心
[00:40:15.580 --> 00:40:18.580]  看見自己的不足和軟弱和虧欠
[00:40:18.580 --> 00:40:23.580]  在主的面前認罪 在主的面前追求
[00:40:23.580 --> 00:40:28.580]  我們這樣的祈求感謝豐主耶穌基督的聖靈

