
[00:00:00.000 --> 00:00:03.920]  詩篇七十三篇提到當時的詩人
[00:17:45.840 --> 00:17:47.440]  好像生畜一樣
[00:17:47.440 --> 00:17:50.840]  但是我仍然緊緊地靠著你
[00:17:50.840 --> 00:17:51.640]  他得到鼓勵
[00:17:51.640 --> 00:17:53.440]  神給他一個盼望
[00:17:53.440 --> 00:17:54.840]  雖然我如此軟弱也好
[00:17:54.840 --> 00:17:56.440]  我不放棄自己
[00:17:56.440 --> 00:17:59.040]  我仍然與你同在
[00:17:59.040 --> 00:18:01.640]  意味著他緊緊地靠著神
[00:18:01.640 --> 00:18:02.840]  神就在當中
[00:18:02.840 --> 00:18:05.640]  攙扶著他的右手
[00:18:05.640 --> 00:18:07.040]  他會跌倒的
[00:18:07.040 --> 00:18:08.640]  但是神攙扶著他
[00:18:08.640 --> 00:18:10.640]  他就不怕跌倒
[00:18:10.640 --> 00:18:12.440]  他雖然曾經埋怨神
[00:18:12.440 --> 00:18:15.240]  曾經認為這個世界不公不義
[00:18:15.240 --> 00:18:17.440]  甚至他想放棄
[00:18:17.440 --> 00:18:20.440]  但是神這個時候幫助他
[00:18:20.440 --> 00:18:23.440]  你再看前面第二節
[00:18:23.440 --> 00:18:29.840]  七十三篇第二節
[00:18:29.840 --> 00:18:31.040]  聖經說:至於我
[00:18:31.040 --> 00:18:32.840]  我的腳幾乎失閃
[00:18:32.840 --> 00:18:35.040]  我的腳險些滑跌
[00:18:35.040 --> 00:18:37.040]  「至於我」這個「我」字
[00:18:37.040 --> 00:18:39.040]  與剛才二十三節的「我」
[00:18:39.040 --> 00:18:40.640]  是同一個字眼
[00:18:40.640 --> 00:18:43.240]  也是一個強調的字眼
[00:18:43.240 --> 00:18:46.040]  他說:我差不多滑倒了
[00:18:46.040 --> 00:18:48.440]  差不多跌倒了
[00:18:48.440 --> 00:18:51.440]  也意味著神在那個時間
[00:18:51.440 --> 00:18:53.840]  將他拉住
[00:18:53.840 --> 00:18:55.040]  本來很多怨憤
[00:18:55.040 --> 00:18:56.440]  憤憤不平
[00:18:56.440 --> 00:18:58.040]  很多埋怨
[00:18:58.040 --> 00:18:59.040]  在那個時候
[00:18:59.040 --> 00:19:01.640]  神將他帶回起來
[00:19:01.640 --> 00:19:03.040]  各位靈姐妹
[00:19:03.040 --> 00:19:04.440]  我想你們也嘗試過
[00:19:04.440 --> 00:19:06.040]  人生曾經有些經歷
[00:19:06.040 --> 00:19:09.440]  是差不多想放棄信仰
[00:19:09.440 --> 00:19:11.440]  曾經覺得神很不公平
[00:19:11.440 --> 00:19:14.040]  差不多跌倒了
[00:19:14.040 --> 00:19:15.840]  但是神很奇妙地
[00:19:15.840 --> 00:19:17.040]  感動你的心
[00:19:17.040 --> 00:19:19.240]  你要站起來
[00:19:19.240 --> 00:19:20.840]  是不是?
[00:19:20.840 --> 00:19:22.040]  這位神
[00:19:22.040 --> 00:19:24.240]  上上渴望我們親近他
[00:19:24.240 --> 00:19:26.040]  調教我們的生命
[00:19:26.040 --> 00:19:29.640]  以致我們能夠重新站得穩
[00:19:29.640 --> 00:19:31.240]  所以詩人說:至於我
[00:19:31.240 --> 00:19:32.840]  我腳幾乎失陷
[00:19:32.840 --> 00:19:34.840]  我腳險些滑跌
[00:19:34.840 --> 00:19:37.040]  但是神保守了他
[00:19:37.040 --> 00:19:41.640]  我們回到第二十三節
[00:19:41.640 --> 00:19:42.440]  當他講到
[00:19:42.440 --> 00:19:43.840]  神怎樣幫助他
[00:19:43.840 --> 00:19:45.440]  去兼顧他的時候
[00:19:45.440 --> 00:19:47.040]  在二十四到二十六節
[00:19:47.040 --> 00:19:49.240]  一種心靈的讚美
[00:19:49.240 --> 00:19:51.240]  讚美神的恩惠
[00:19:51.240 --> 00:19:53.640]  就講述出來
[00:19:53.640 --> 00:19:55.840]  二十四節
[00:19:55.840 --> 00:20:00.640]  你要以你的訓言引導我
[00:20:00.640 --> 00:20:03.640]  以後必接我到榮耀裡
[00:20:03.640 --> 00:20:05.840]  這個訓言可以解作
[00:20:05.840 --> 00:20:08.640]  輔導或者引導
[00:20:08.640 --> 00:20:10.440]  神用他的真理
[00:20:10.440 --> 00:20:13.640]  在我們人生裡不斷地引導我們
[00:20:13.640 --> 00:20:15.040]  各位靈姐妹
[00:20:15.040 --> 00:20:16.240]  當你靈修的時候
[00:20:16.240 --> 00:20:17.040]  你記住
[00:20:17.040 --> 00:20:19.640]  不要單單用你的理智
[00:20:19.640 --> 00:20:21.840]  你心裡有一種仰望
[00:20:21.840 --> 00:20:25.840]  聖靈啊 求你幫我明白真理
[00:20:25.840 --> 00:20:26.640]  因為聖經說
[00:20:26.640 --> 00:20:30.440]  聖靈叫做保衛師
[00:20:30.440 --> 00:20:33.440]  大家一定會知道保衛師的意思
[00:20:33.440 --> 00:20:35.440]  保衛師的意思是
[00:20:35.440 --> 00:20:39.640]  是一位被召來到我們旁邊
[00:20:39.640 --> 00:20:42.040]  幫助我們
[00:20:42.040 --> 00:20:45.440]  這就是保衛師的意思
[00:20:45.440 --> 00:20:48.240]  被召到我們旁邊
[00:20:48.240 --> 00:20:51.440]  幫助我們的一位
[00:20:51.440 --> 00:20:54.040]  聖靈在我們旁邊幫助我們
[00:20:54.040 --> 00:20:55.440]  讓我們明白真理
[00:20:55.440 --> 00:20:58.040]  讓我們的力量行真理
[00:20:58.040 --> 00:20:59.640]  因此當你讀聖經的時候
[00:20:59.640 --> 00:21:02.240]  你的心仰望神
[00:21:02.240 --> 00:21:03.640]  神的聖言
[00:21:03.640 --> 00:21:07.640]  以他的聖靈引導你走人生的路
[00:21:07.640 --> 00:21:09.240]  然後走完人生的路之後
[00:21:09.240 --> 00:21:12.240]  以後必接我到榮耀裡
[00:21:12.240 --> 00:21:15.440]  相對於剛才所講的夢境
[00:21:15.440 --> 00:21:17.040]  轉眼間成為方亮
[00:21:17.040 --> 00:21:18.440]  但是我們得到的
[00:21:18.440 --> 00:21:21.040]  是神要給我們永遠的榮耀
[00:21:21.040 --> 00:21:25.240]  這是最真實的忠告
[00:21:25.240 --> 00:21:27.240]  然後詩人在感動
[00:21:27.240 --> 00:21:28.240]  在讚美之餘
[00:21:28.240 --> 00:21:31.240]  湧出一種讚美
[00:21:31.240 --> 00:21:32.640]  他說:除你以外
[00:21:32.640 --> 00:21:36.640]  神啊!在天上我有誰?
[00:21:36.640 --> 00:21:38.040]  除你以外
[00:21:38.040 --> 00:21:43.040]  在地上我也沒有所愛無的
[00:21:43.040 --> 00:21:45.240]  天上沒有其他的神靈
[00:21:45.240 --> 00:21:47.640]  是他所尋求的
[00:21:47.640 --> 00:21:49.440]  唯獨耶和華上帝
[00:21:49.440 --> 00:21:51.240]  是那位真神
[00:21:51.240 --> 00:21:52.040]  除你以外
[00:21:52.040 --> 00:21:56.240]  在地上沒有其他更值得他愛慕的
[00:21:56.240 --> 00:21:58.640]  一切的名譽地位
[00:21:58.640 --> 00:22:01.240]  豐富比不上這位神
[00:22:01.240 --> 00:22:04.640]  因此他內心表達出對神的渴慕
[00:22:04.640 --> 00:22:07.840]  你看看他的心轉向神
[00:22:07.840 --> 00:22:10.640]  然後他就講出一句重要的經文
[00:22:10.640 --> 00:22:14.840]  是歷代眾多的教徒
[00:22:14.840 --> 00:22:18.840]  在這篇經文中得到安慰的一節金句
[00:22:18.840 --> 00:22:21.240]  請大家一起讀出來
[00:22:21.240 --> 00:22:25.840]  我的肉體和我的心腸雖殘
[00:22:25.840 --> 00:22:29.040]  但神是我心裡的力量
[00:22:29.040 --> 00:22:34.240]  又是我的福分直到永遠
[00:22:34.240 --> 00:22:36.840]  有些時候我有機會探望一些病人
[00:22:36.840 --> 00:22:39.240]  一些有病的弟兄姊妹
[00:22:39.240 --> 00:22:40.440]  他們有時候都說
[00:22:40.440 --> 00:22:42.840]  他說身體很軟弱
[00:22:42.840 --> 00:22:44.840]  想不到變化得這麼快
[00:22:44.840 --> 00:22:46.640]  本來身體很強健
[00:22:46.640 --> 00:22:48.840]  突然間有很大的變化
[00:22:48.840 --> 00:22:50.240]  但上到聖經說
[00:22:50.240 --> 00:22:53.640]  神是我心裡的力量
[00:22:53.640 --> 00:22:56.040]  不單只是一種體力
[00:22:56.040 --> 00:22:58.640]  更加是心靈的力量
[00:22:58.640 --> 00:23:00.640]  又是我的福分
[00:23:00.640 --> 00:23:02.840]  福分講到神的供應
[00:23:02.840 --> 00:23:05.040]  無論在物質上
[00:23:05.040 --> 00:23:06.640]  或者在心靈上
[00:23:06.640 --> 00:23:08.640]  神給我們的供應
[00:23:08.640 --> 00:23:11.840]  這種供應不是短時間的
[00:23:11.840 --> 00:23:14.440]  是直到多久呢?
[00:23:14.440 --> 00:23:17.440]  是直到永遠的供應
[00:23:17.440 --> 00:23:21.040]  神給我們的供應是永恆的供應
[00:23:21.040 --> 00:23:23.440]  那種滿足不是短時間
[00:23:23.440 --> 00:23:26.240]  你吃一餐很滿足那種
[00:23:26.240 --> 00:23:31.240]  而是你會感受到生命的一種長久的滿足
[00:23:31.240 --> 00:23:33.840]  因此詩人在當中讚美神
[00:23:33.840 --> 00:23:38.640]  他說原來這位神是這樣恩待我
[00:23:38.640 --> 00:23:40.840]  因此去到最後
[00:23:40.840 --> 00:23:43.640]  他有一個很清楚的抉擇
[00:23:43.640 --> 00:23:45.440]  有兩條路擺在他面前
[00:23:45.440 --> 00:23:47.040]  他清楚作抉擇
[00:23:47.040 --> 00:23:48.840]  第一條路二十七節
[00:23:48.840 --> 00:23:52.040]  「遠離你的必要死亡
[00:23:52.040 --> 00:23:54.440]  凡你棄你行邪淫的
[00:23:54.440 --> 00:23:56.640]  你都滅絕了」
[00:23:56.640 --> 00:23:58.240]  但是我
[00:23:58.240 --> 00:23:59.440]  我選擇
[00:23:59.440 --> 00:24:03.040]  「親近神是與我有益
[00:24:03.040 --> 00:24:05.640]  我以主耶和華為我的避難所」
[00:24:05.640 --> 00:24:07.240]  他要保護我
[00:24:07.240 --> 00:24:10.240]  好叫我述說你一切的作為
[00:24:10.240 --> 00:24:11.840]  就算在苦難當中
[00:24:11.840 --> 00:24:15.040]  就算面對著不義的對待
[00:24:15.040 --> 00:24:16.640]  他仍然要去讚美神
[00:24:16.640 --> 00:24:18.240]  述說神的作為
[00:24:18.240 --> 00:24:24.040]  因為他知道最終的終局是怎樣
[00:24:24.040 --> 00:24:25.040]  當我們在看的時候
[00:24:25.040 --> 00:24:27.840]  你發覺整篇詩篇
[00:24:27.840 --> 00:24:29.240]  來到這個時刻
[00:24:29.240 --> 00:24:31.840]  有一個很重要的高峰
[00:24:31.840 --> 00:24:36.440]  就是人生缺志要去親近神
[00:24:36.440 --> 00:24:37.240]  各位聽眾
[00:24:37.240 --> 00:24:39.240]  我不知道你信主多少年
[00:24:39.240 --> 00:24:43.040]  但你是不是已經有一個這樣的缺志
[00:24:43.040 --> 00:24:46.640]  是不是最寶貴的就是去親近神
[00:24:46.640 --> 00:24:50.040]  是不是你的心願
[00:24:50.040 --> 00:24:53.040]  我講到有關靈修的訊息
[00:24:53.040 --> 00:24:54.640]  有很多次
[00:24:54.640 --> 00:24:57.040]  但我很清楚知道
[00:24:57.040 --> 00:24:58.640]  當你聽的時候
[00:24:58.640 --> 00:25:01.640]  如果你沒有最終的行動
[00:25:01.640 --> 00:25:05.240]  你聽多少都沒有用
[00:25:05.240 --> 00:25:06.440]  第一次回來
[00:25:06.440 --> 00:25:08.640]  一個星期回來一次崇拜
[00:25:08.640 --> 00:25:13.840]  不能夠叫你真的能夠每天與神同行
[00:25:13.840 --> 00:25:16.840]  你要自己每天到神的面前
[00:25:16.840 --> 00:25:18.040]  你去親近祂
[00:25:18.040 --> 00:25:21.240]  因為祂很想能夠親近你
[00:25:21.240 --> 00:25:23.240]  祂很想調整你的心思
[00:25:23.240 --> 00:25:24.640]  很想恩待你
[00:25:24.640 --> 00:25:26.840]  但你常常關閉著你的窗口
[00:25:26.840 --> 00:25:29.640]  祂怎樣可以恩待你
[00:25:29.640 --> 00:25:31.840]  你不向祂敞開你自己
[00:25:31.840 --> 00:25:35.640]  祂怎樣向你說話
[00:25:35.640 --> 00:25:36.640]  這次是新一年
[00:25:36.640 --> 00:25:39.640]  不是說2006年要做一些新的缺志
[00:25:39.640 --> 00:25:40.640]  缺志沒問題
[00:25:40.640 --> 00:25:44.240]  做兩個月就行了
[00:25:44.240 --> 00:25:47.640]  不是說新年就必定要做一些缺志
[00:25:47.640 --> 00:25:50.240]  而是只是想再次
[00:25:50.240 --> 00:25:52.440]  我們彼此的勉勵
[00:25:52.440 --> 00:25:57.040]  親近神是真正與我們有益的
[00:25:57.040 --> 00:25:59.640]  如果你一直每天靈修親近神
[00:25:59.640 --> 00:26:01.640]  我為你感謝神
[00:26:01.640 --> 00:26:04.640]  求神讓你不單純密地讀聖經
[00:26:04.640 --> 00:26:07.240]  你是可以享受那種甘甜
[00:26:07.240 --> 00:26:10.240]  你求主讓你享受祂
[00:26:10.240 --> 00:26:12.440]  如果你未曾每天親近神
[00:26:12.440 --> 00:26:14.240]  你會有很大損失
[00:26:14.240 --> 00:26:16.640]  你快點求神幫助你
[00:26:16.640 --> 00:26:20.240]  能夠開始每天親近神
[00:26:20.240 --> 00:26:24.240]  讓你的生命一直成長
[00:26:24.240 --> 00:26:29.640]  你經歷到剛才聖經所說的應許
[00:26:29.640 --> 00:26:34.240]  最後我請大家一起再讀一次第28節
[00:26:34.240 --> 00:26:38.240]  但我親近神是與我有益
[00:26:38.240 --> 00:26:42.240]  我以主耶和華為我的避難所
[00:26:42.240 --> 00:26:46.240]  好叫我述說你一切的作為
[00:26:46.240 --> 00:26:50.240]  願神賜福給各位弟兄姊妹
[00:26:50.240 --> 00:26:52.240]  我們一起祈禱
[00:26:52.240 --> 00:26:53.240]  謝謝大家

