
[00:00:00.000 --> 00:00:04.800]  我們再看一看曾經接受黎家前書第四章的經文
[00:20:42.800 --> 00:20:44.800]  你就吃吃喝喝罷了
[00:20:44.800 --> 00:20:46.600]  你都不知道明天死了之後
[00:20:46.600 --> 00:20:49.300]  或者什麼時候死了之後會怎樣
[00:20:49.300 --> 00:20:51.800]  為什麼要這麼緊張
[00:20:51.800 --> 00:20:56.300]  喜歡怎樣享樂就盡情享樂
[00:20:56.300 --> 00:21:00.200]  但是如果你相信有復活的話
[00:21:00.200 --> 00:21:04.000]  你對人生的態度會完全不同
[00:21:04.000 --> 00:21:07.800]  因為你知道有審判
[00:21:07.800 --> 00:21:12.100]  你知道這位主會按公義審判一切
[00:21:12.100 --> 00:21:17.400]  因此你會醒悟去做當作的事情
[00:21:17.400 --> 00:21:19.900]  你又知道祂把握著你今生
[00:21:19.900 --> 00:21:23.600]  你都會為將來永恆作準備
[00:21:23.600 --> 00:21:25.800]  你會去預備自己
[00:21:25.800 --> 00:21:27.500]  你都會去見神
[00:21:27.500 --> 00:21:30.200]  你都善用你今天有的日子
[00:21:30.200 --> 00:21:32.400]  你都會去作主的見證
[00:21:32.400 --> 00:21:35.000]  你都會去認識主
[00:21:35.000 --> 00:21:37.200]  有些人曾經批評基督
[00:21:37.200 --> 00:21:40.900]  覺得基督好像很不現實
[00:21:40.900 --> 00:21:45.500]  經常說什麼將來、天堂、永恆
[00:21:45.500 --> 00:21:47.000]  所以覺得很不現實
[00:21:47.000 --> 00:21:50.400]  你明天有沒有飯吃最重要
[00:21:50.400 --> 00:21:54.400]  但是其實我很多時候都這樣跟弟兄姊妹說
[00:21:54.400 --> 00:21:59.200]  基督其實是最現實的現實主義者
[00:21:59.200 --> 00:22:01.100]  我們是非常之現實
[00:22:01.100 --> 00:22:04.700]  不過我們不是在說明天眼前的現實
[00:22:04.700 --> 00:22:08.200]  我們是在說永遠的現實
[00:22:08.200 --> 00:22:11.500]  永遠的現實比明天的現實更重要
[00:22:11.500 --> 00:22:13.900]  因此我們更加現實
[00:22:13.900 --> 00:22:17.400]  而我們知道能夠有永恆的現實
[00:22:17.400 --> 00:22:22.400]  我們可以安然面對眼前的一切
[00:22:22.400 --> 00:22:24.400]  《易經》裡面描述到
[00:22:24.400 --> 00:22:28.500]  有一天我們領受上帝給我們的復生
[00:22:28.500 --> 00:22:32.600]  而你再看最後的經文說
[00:22:32.600 --> 00:22:35.900]  「在空中與主相會
[00:22:35.900 --> 00:22:40.100]  這樣我們就要和主常常同在
[00:22:40.100 --> 00:22:43.200]  永遠同在」
[00:22:43.200 --> 00:22:44.100]  然後接著說
[00:22:44.100 --> 00:22:49.200]  「所以你們應該用這些話來給予自己權位
[00:22:49.200 --> 00:22:53.900]  因此不需要憂傷」
[00:22:53.900 --> 00:22:57.400]  只是不要忘記主的應許
[00:22:57.400 --> 00:23:01.000]  因為主給我們有永恆的盼望
[00:23:01.000 --> 00:23:04.200]  和真實的應許
[00:23:04.200 --> 00:23:06.700]  各位弟兄姊妹
[00:23:06.700 --> 00:23:12.500]  不要忘記你有永恆的盼望
[00:23:12.500 --> 00:23:16.500]  用永恆的眼光看你今天的生活
[00:23:16.500 --> 00:23:20.800]  你會活出更豐盛的人生
[00:23:20.800 --> 00:23:23.300]  我們一起祈禱

