
[00:00:00.000 --> 00:00:05.080]  今年教會的主題是「植根連主愛,結果要神恩」
[00:17:49.120 --> 00:17:51.960]  我們的眼睛是最好的
[00:17:51.960 --> 00:17:53.560]  自動對焦的
[00:17:53.560 --> 00:17:55.920]  看那裡很準確
[00:17:55.920 --> 00:17:56.760]  所以我現在老化
[00:17:56.760 --> 00:17:57.800]  看不到這裡
[00:17:58.480 --> 00:18:01.360]  不過這個也是人的罪性影響
[00:18:01.360 --> 00:18:02.160]  人的罪影響
[00:18:02.160 --> 00:18:03.840]  影響了人老了就是老化
[00:18:03.840 --> 00:18:05.960]  但是我們的結構是很精密的
[00:18:05.960 --> 00:18:08.440]  精密過任何一部相機
[00:18:08.440 --> 00:18:10.600]  任何一部相機精密過
[00:18:10.600 --> 00:18:12.400]  我們的眉毛大家有沒有想過
[00:18:12.400 --> 00:18:13.560]  為什麼這麼短呢
[00:18:13.560 --> 00:18:15.320]  為什麼一生長這麼長
[00:18:15.320 --> 00:18:17.080]  為什麼好像頭髮一樣
[00:18:17.080 --> 00:18:18.560]  長到差不多就是這樣
[00:18:18.560 --> 00:18:22.080]  眉毛是將汗水分隔
[00:18:22.080 --> 00:18:23.720]  不要影響我們的眼睛
[00:18:23.720 --> 00:18:26.360]  大家知不知道我們的鼻子裡面有鼻毛
[00:18:26.360 --> 00:18:28.360]  鼻毛裡面有傾斜度
[00:18:28.840 --> 00:18:30.200]  如果傾斜度不同
[00:18:30.200 --> 00:18:32.120]  是做不到現在的果效
[00:18:32.120 --> 00:18:36.640]  就是做不到阻這些微粒進入我們的身體
[00:18:36.640 --> 00:18:38.920]  所以其實我們的身體的構造
[00:18:38.920 --> 00:18:41.280]  是相當奇妙的配合
[00:18:41.280 --> 00:18:45.960]  才可以有現在我們可以生存在地上
[00:18:45.960 --> 00:18:51.800]  曾經有一個大科學家
[00:18:51.800 --> 00:18:53.040]  大家聽過牛頓
[00:18:53.040 --> 00:18:57.040]  牛頓就是一個相信上帝的科學家
[00:18:57.040 --> 00:18:58.120]  發現了地心吸力
[00:18:58.400 --> 00:18:59.880]  也發現了萬有引力
[00:18:59.880 --> 00:19:04.560]  接著他有很多不認識上帝的
[00:19:04.560 --> 00:19:06.800]  或者不相信上帝的一班科學家朋友
[00:19:06.800 --> 00:19:08.400]  有很多次跟他們去討論
[00:19:08.400 --> 00:19:10.880]  討論的也不是很行
[00:19:10.880 --> 00:19:15.840]  接著有一次有一個不相信上帝的
[00:19:15.840 --> 00:19:17.760]  科學家朋友來到他的實驗室
[00:19:17.760 --> 00:19:20.320]  看到他有一個九大行星的模型
[00:19:20.320 --> 00:19:22.480]  做得很精美
[00:19:22.480 --> 00:19:24.000]  接著就問牛頓
[00:19:24.000 --> 00:19:26.040]  究竟是誰做的呢
[00:19:26.040 --> 00:19:28.920]  這麼精美的九大行星的模型的運作
[00:19:28.920 --> 00:19:31.440]  牛頓就靈機一觸
[00:19:31.440 --> 00:19:32.800]  就說沒有人做的
[00:19:32.800 --> 00:19:35.720]  這個只是一些基本的原料
[00:19:35.720 --> 00:19:37.240]  散落在不同的地方
[00:19:37.240 --> 00:19:39.200]  接著一個可能是小型地震
[00:19:39.200 --> 00:19:41.120]  接著大風一吹就在這裡了
[00:19:41.120 --> 00:19:42.800]  沒有人做的
[00:19:42.800 --> 00:19:45.760]  這個朋友就說哪有可能呢
[00:19:45.760 --> 00:19:46.880]  沒有可能
[00:19:46.880 --> 00:19:49.440]  這麼精密的九大行星的模型
[00:19:49.440 --> 00:19:50.400]  怎麼會沒有人做出來呢
[00:19:50.400 --> 00:19:52.040]  接著牛頓就說了一件事
[00:19:52.040 --> 00:19:54.960]  他說一個這樣的九大行星的模型
[00:19:55.120 --> 00:19:56.840]  你都覺得一定有人做出來
[00:19:56.840 --> 00:19:59.520]  現在這個九大行星的運作
[00:19:59.520 --> 00:20:01.360]  這麼精密的運作
[00:20:01.360 --> 00:20:03.320]  你竟然不相信有一個上帝去做呢
[00:20:03.320 --> 00:20:05.680]  這個很有智慧的告訴他
[00:20:05.680 --> 00:20:08.080]  其實在我們身邊有很多東西
[00:20:08.080 --> 00:20:12.320]  再再顯示是有一個創造主存在
[00:20:12.320 --> 00:20:14.440]  聖經說
[00:20:14.440 --> 00:20:16.640]  這個創造主的存在
[00:20:16.640 --> 00:20:19.760]  是很真真實實的呈現在我們的眼前
[00:20:19.760 --> 00:20:22.840]  但我們卻是不以他的榮耀去感謝他
[00:20:23.280 --> 00:20:26.480]  而是反而做了很多的偶像去敬拜
[00:20:26.480 --> 00:20:29.880]  而不去理會這個創造天地的上帝
[00:20:29.880 --> 00:20:35.080]  用了一些的可以說所做之物
[00:20:35.080 --> 00:20:37.600]  去取代那個創造的主
[00:20:37.600 --> 00:20:41.560]  安徒生童話集有一個這樣的故事
[00:20:41.560 --> 00:20:43.880]  我不知道大家有沒有聽過安徒生童話集
[00:20:43.880 --> 00:20:46.240]  實際上可能小學有些人有看過
[00:20:46.240 --> 00:20:49.520]  安徒生就是用了很多的童話故事
[00:20:49.520 --> 00:20:51.800]  其實去表達一些很深刻的人生道理
[00:20:51.960 --> 00:20:53.640]  所以其實安徒生童話集
[00:20:53.640 --> 00:20:54.840]  不是只給小朋友看的
[00:20:54.840 --> 00:20:57.120]  其實是給大人看的某程度
[00:20:57.120 --> 00:20:59.400]  因為它是藉著一些童話故事
[00:20:59.400 --> 00:21:03.120]  去表達很深刻的人生的哲理可以這麼說
[00:21:03.120 --> 00:21:04.720]  其中有一個故事是這樣說
[00:21:04.720 --> 00:21:06.280]  說了一個叫木珠人
[00:21:06.280 --> 00:21:09.360]  這個木珠人的故事就是說
[00:21:09.360 --> 00:21:13.720]  一個國家的王子就帶了兩份禮物
[00:21:13.720 --> 00:21:15.680]  就到另一個國家去求親
[00:21:15.680 --> 00:21:17.120]  這兩份禮物就是
[00:21:17.120 --> 00:21:20.800]  第一份禮物就是他父親的墳墓上面
[00:21:20.920 --> 00:21:23.280]  五年只開一次花的玫瑰
[00:21:23.280 --> 00:21:26.680]  玫瑰的花香如果聞了的時候
[00:21:26.680 --> 00:21:28.560]  就算你多煩惱也好
[00:21:28.560 --> 00:21:30.720]  你的心情都會很舒暢的
[00:21:30.720 --> 00:21:34.520]  然後另一個寶物就是
[00:21:34.520 --> 00:21:38.720]  能夠唱出很多美妙樂章的樂歌的一個夜鶯
[00:21:38.720 --> 00:21:42.240]  你帶著這兩份禮物去到王宮的時候
[00:21:42.240 --> 00:21:45.640]  這個公主看到她不接受
[00:21:45.640 --> 00:21:50.960]  她拒絕王子這一份愛的表達
[00:21:50.960 --> 00:21:52.160]  拒絕了
[00:21:52.160 --> 00:21:55.640]  王子化身成為一個平民
[00:21:55.640 --> 00:21:59.520]  就到王宮裡面去找工作
[00:21:59.520 --> 00:22:02.840]  皇帝就將他派去做一個木珠人
[00:22:02.840 --> 00:22:05.560]  就是放豬照顧豬的一個宮人
[00:22:05.560 --> 00:22:09.720]  一個王子就將自己的臉塗黑了
[00:22:09.720 --> 00:22:11.080]  他就做了兩個玩具
[00:22:11.080 --> 00:22:13.760]  第一個玩具就是做了一個鍋
[00:22:13.760 --> 00:22:17.280]  鍋旁邊有很多的叮叮噹噹的
[00:22:17.280 --> 00:22:20.480]  接著火去做完之後
[00:22:20.480 --> 00:22:22.440]  水蒸氣上騰
[00:22:22.440 --> 00:22:24.160]  如果有人碰到水蒸氣
[00:22:24.160 --> 00:22:27.720]  他就能夠去聞到整個城每一個
[00:22:27.720 --> 00:22:31.480]  鍋上面所做的美食的味道
[00:22:31.480 --> 00:22:32.720]  這個玩具多好啊
[00:22:32.720 --> 00:22:33.600]  如果真的存在
[00:22:33.600 --> 00:22:36.360]  這個公主看到的時候
[00:22:36.360 --> 00:22:37.560]  她很想得到
[00:22:37.560 --> 00:22:38.320]  她就想買
[00:22:38.320 --> 00:22:39.560]  這個木珠人就說
[00:22:39.560 --> 00:22:40.760]  我不會用錢買
[00:22:40.760 --> 00:22:42.960]  不過如果你親我十口
[00:22:42.960 --> 00:22:43.920]  我就給了你
[00:22:43.920 --> 00:22:47.040]  所以這個公主就很想要這個玩具
[00:22:47.040 --> 00:22:50.080]  所以她就親了這個木珠人十口
[00:22:50.080 --> 00:22:51.080]  親了十次
[00:22:51.080 --> 00:22:54.480]  第二次這個木珠人就做了一個
[00:22:54.480 --> 00:22:57.520]  可以唱很多美妙樂章的一個木偶
[00:22:57.520 --> 00:22:59.800]  這個公主看到之後又很喜歡
[00:22:59.800 --> 00:23:02.160]  這個木珠人當然同樣
[00:23:02.160 --> 00:23:03.200]  錢買不到的
[00:23:03.200 --> 00:23:04.400]  你親我一百口
[00:23:04.400 --> 00:23:05.960]  我就給你了
[00:23:05.960 --> 00:23:08.920]  這個公主很想得到
[00:23:08.920 --> 00:23:09.880]  所以親了一百口
[00:23:09.880 --> 00:23:11.800]  親這個木珠人的期間
[00:23:11.800 --> 00:23:13.080]  這個父王就看到了
[00:23:13.080 --> 00:23:14.480]  父王看到
[00:23:14.480 --> 00:23:16.920]  就說你堂堂是一個公主
[00:23:16.920 --> 00:23:20.800]  你竟然對一個放豬的人做這樣的行動
[00:23:20.800 --> 00:23:22.280]  父王就很生氣
[00:23:22.280 --> 00:23:23.400]  就出去趕走
[00:23:23.400 --> 00:23:25.920]  出去趕走去皇宮裡面
[00:23:25.920 --> 00:23:28.000]  接著這個木珠人就現身了
[00:23:28.000 --> 00:23:30.040]  其實我是一個王子來的
[00:23:30.040 --> 00:23:33.240]  你很自然的事物
[00:23:33.240 --> 00:23:36.560]  能夠聞了之後
[00:23:36.560 --> 00:23:39.240]  一個自然的美好的玫瑰
[00:23:39.240 --> 00:23:39.960]  你不愛
[00:23:40.040 --> 00:23:42.720]  能夠唱很多美妙樂章的夜鶯
[00:23:42.720 --> 00:23:43.360]  你不愛
[00:23:43.360 --> 00:23:45.840]  但是現在你竟然為了
[00:23:45.840 --> 00:23:51.000]  這些窩上面的物件
[00:23:51.000 --> 00:23:54.160]  和一個能夠唱歌的木偶
[00:23:54.160 --> 00:23:55.320]  這些玩具
[00:23:55.320 --> 00:23:57.800]  你竟然願意付出這麼大的代價
[00:23:57.800 --> 00:24:02.880]  現在你所得的報應是應該的
[00:24:02.880 --> 00:24:05.160]  故事大約是這樣
[00:24:05.160 --> 00:24:07.280]  這個故事就是說
[00:24:07.360 --> 00:24:11.720]  人很多時候很寶貴的東西
[00:24:11.720 --> 00:24:12.760]  我們不懂得珍惜
[00:24:12.760 --> 00:24:15.960]  反而是一些取代物
[00:24:15.960 --> 00:24:21.280]  取代原有的寶貴作用的替代品
[00:24:21.280 --> 00:24:23.280]  我們反而趨之若鶴
[00:24:23.280 --> 00:24:26.880]  這是一個表達很深的道理
[00:24:26.880 --> 00:24:28.400]  接著大家可以說
[00:24:28.400 --> 00:24:30.520]  我不會是一個公主的
[00:24:30.520 --> 00:24:31.720]  我這麼有智慧
[00:24:31.720 --> 00:24:34.120]  我當然是選擇
[00:24:34.120 --> 00:24:34.760]  懂得選擇
[00:24:34.760 --> 00:24:36.520]  當然選擇自然的東西
[00:24:37.160 --> 00:24:41.200]  說一個事件給大家聽
[00:24:41.200 --> 00:24:43.600]  大家有沒有聽過《清明上河圖》
[00:24:43.600 --> 00:24:46.840]  有的
[00:24:46.840 --> 00:24:47.160]  你看到嗎
[00:24:47.160 --> 00:24:47.640]  蕭先生
[00:24:47.640 --> 00:24:52.120]  中國有十幅叫做全世名作
[00:24:52.120 --> 00:24:52.840]  就是畫作
[00:24:52.840 --> 00:24:55.200]  《清明上河圖》差不多是排第一
[00:24:55.200 --> 00:24:57.320]  第一宗的全世畫作
[00:24:57.320 --> 00:24:59.360]  《清明上河圖》就是說
[00:24:59.360 --> 00:25:01.720]  畫作在北宋的期間
[00:25:01.880 --> 00:25:03.880]  就是那個社會繁華的情況
[00:25:03.880 --> 00:25:08.320]  是很長的一個卷軸
[00:25:08.320 --> 00:25:10.560]  在大約很多年
[00:25:10.560 --> 00:25:13.640]  都應該接近十年前
[00:25:13.640 --> 00:25:15.960]  他的真跡就在故宮裏面
[00:25:15.960 --> 00:25:16.760]  來了香港
[00:25:16.760 --> 00:25:19.320]  就是去給人欣賞
[00:25:19.320 --> 00:25:20.760]  當時我去看
[00:25:20.760 --> 00:25:22.440]  我不知道當中有沒有人去看過
[00:25:22.440 --> 00:25:24.200]  我的真跡在這裏
[00:25:24.200 --> 00:25:26.800]  當時都不是很多人去看
[00:25:26.800 --> 00:25:27.880]  都要排隊的
[00:25:27.880 --> 00:25:29.120]  排一段時間隊
[00:25:29.120 --> 00:25:30.840]  去到當中有個櫃
[00:25:30.840 --> 00:25:32.200]  然後就去看
[00:25:32.200 --> 00:25:34.640]  大約半分鐘至一分鐘左右
[00:25:34.640 --> 00:25:35.520]  就要走了
[00:25:35.520 --> 00:25:37.800]  當時都要排隊的
[00:25:37.800 --> 00:25:39.080]  但其實都可以排到的
[00:25:39.080 --> 00:25:43.760]  所以都不是一個很熱潮的情況
[00:25:43.760 --> 00:25:45.480]  不過大家又記不記得
[00:25:45.480 --> 00:25:46.520]  之後發生什麼事呢
[00:25:46.520 --> 00:25:50.560]  之後《清明上河圖》的動畫版
[00:25:50.560 --> 00:25:51.440]  就來香港了
[00:25:51.440 --> 00:25:54.080]  當時我又有去
[00:25:54.080 --> 00:25:57.000]  當時那個熱潮真的厲害到不得了
[00:25:57.000 --> 00:25:58.480]  場場滿滿的
[00:25:58.480 --> 00:25:59.040]  幾多人
[00:25:59.480 --> 00:26:00.800]  很熱血的去看過
[00:26:00.800 --> 00:26:02.680]  《清明上河圖》的動畫版
[00:26:02.680 --> 00:26:05.320]  真跡反而沒有什麼人去看
[00:26:05.320 --> 00:26:07.320]  動畫版說
[00:26:07.320 --> 00:26:08.560]  全港熱潮
[00:26:08.560 --> 00:26:10.200]  那代表什麼呢
[00:26:10.200 --> 00:26:11.480]  代表什麼呢
[00:26:11.480 --> 00:26:13.200]  很多時候有些替代品
[00:26:13.200 --> 00:26:14.200]  我們真的很喜歡
[00:26:14.200 --> 00:26:15.560]  反而那個真跡
[00:26:15.560 --> 00:26:16.680]  我們反而不喜歡
[00:26:16.680 --> 00:26:17.680]  這個我想就是人的
[00:26:17.680 --> 00:26:18.920]  很多時候是罪性的
[00:26:18.920 --> 00:26:19.960]  人
[00:26:19.960 --> 00:26:21.680]  很多時候同樣
[00:26:21.680 --> 00:26:23.240]  都是以人作為神
[00:26:23.240 --> 00:26:24.400]  去做一個敬拜
[00:26:24.400 --> 00:26:25.440]  取代上帝
[00:26:25.440 --> 00:26:28.400]  人很多時候以物作為上帝
[00:26:28.400 --> 00:26:30.760]  去敬拜取代上帝的位置
[00:26:30.760 --> 00:26:33.600]  人很多時候以心中的名利欲
[00:26:33.600 --> 00:26:35.680]  作為上帝
[00:26:35.680 --> 00:26:37.480]  去取代上帝的位置
[00:26:37.480 --> 00:26:39.360]  這個就是人的罪性
[00:26:39.360 --> 00:26:41.560]  人
[00:26:41.560 --> 00:26:43.120]  可以說雖然不好
[00:26:43.120 --> 00:26:45.200]  但是上帝仍然愛
[00:26:45.200 --> 00:26:47.520]  他所創造的一班的人
[00:26:47.520 --> 00:26:48.560]  所以
[00:26:48.560 --> 00:26:50.920]  上帝沒有放棄我們這班人
[00:26:50.920 --> 00:26:52.320]  上帝沒有放棄我們
[00:26:52.320 --> 00:26:54.320]  驕教和其他宗教
[00:26:54.320 --> 00:26:55.560]  有一個很大不同的地方
[00:26:55.560 --> 00:26:56.560]  驕教
[00:26:56.560 --> 00:26:58.000]  就是其他宗教是說到
[00:26:58.000 --> 00:27:00.240]  人去尋找一個道理
[00:27:00.240 --> 00:27:03.120]  希望解決自己生命上的困境
[00:27:03.120 --> 00:27:04.480]  這個是其他宗教
[00:27:04.480 --> 00:27:06.480]  大約的一個方向
[00:27:06.480 --> 00:27:08.800]  其他宗教可以說
[00:27:08.800 --> 00:27:10.000]  人是有力量
[00:27:10.000 --> 00:27:11.720]  去改善自己的
[00:27:11.720 --> 00:27:14.080]  人是有力量去改變自己的困境
[00:27:14.080 --> 00:27:15.480]  突破自己的困境
[00:27:15.480 --> 00:27:17.480]  但是驕教不是這樣看
[00:27:17.480 --> 00:27:19.120]  聖經告訴我們
[00:27:19.120 --> 00:27:20.600]  我們怎樣認識上帝呢
[00:27:20.600 --> 00:27:23.120]  不是我們說上帝是一個怎樣的上帝
[00:27:23.120 --> 00:27:25.680]  是上帝去尋找我們
[00:27:25.680 --> 00:27:27.360]  是祂告訴我們知道
[00:27:27.480 --> 00:27:28.960]  祂是一個怎樣的上帝
[00:27:28.960 --> 00:27:31.280]  是上帝去尋找人
[00:27:31.280 --> 00:27:33.360]  而不是人去尋找上帝
[00:27:33.360 --> 00:27:35.360]  上帝都說我們知道
[00:27:35.360 --> 00:27:38.320]  人是沒有力量去改變自己的困境
[00:27:38.320 --> 00:27:39.480]  罪的警方
[00:27:39.480 --> 00:27:40.480]  唯有
[00:27:40.480 --> 00:27:43.000]  侍著上帝的欽點
[00:27:43.000 --> 00:27:45.240]  侍著上帝自己的拯救
[00:27:45.240 --> 00:27:47.240]  人才可以有新的生命
[00:27:47.240 --> 00:27:49.400]  就正如人跌了進井裏面
[00:27:49.400 --> 00:27:51.720]  他自己不可以爬回上來
[00:27:51.720 --> 00:27:53.400]  是外面有一個人
[00:27:53.400 --> 00:27:54.880]  放條繩下去
[00:27:54.880 --> 00:27:57.240]  才可以將人拯救起來
[00:27:57.440 --> 00:27:58.640]  我們就在井裏面
[00:27:58.640 --> 00:28:01.000]  我們需要上帝放條繩下來
[00:28:01.000 --> 00:28:04.840]  才可以將我們從罪惡裏面拯救起來
[00:28:04.840 --> 00:28:06.080]  去歸向上帝
[00:28:06.080 --> 00:28:10.400]  驕教基本上不是說相信
[00:28:10.400 --> 00:28:11.840]  叫人做些什麼
[00:28:11.840 --> 00:28:12.680]  不做些什麼
[00:28:12.680 --> 00:28:13.800]  就是叫做基督徒
[00:28:13.800 --> 00:28:15.600]  其實福音
[00:28:15.600 --> 00:28:17.800]  最主要是講一種關係
[00:28:17.800 --> 00:28:20.320]  一種人和上帝之間的一種關係
[00:28:20.320 --> 00:28:23.320]  福音是講到人認識自己的罪
[00:28:23.320 --> 00:28:27.000]  認識罪帶來的罪惡的懲罰
[00:28:27.280 --> 00:28:28.840]  亦都認識上帝的審判
[00:28:28.840 --> 00:28:31.680]  以致到我們願意去接受
[00:28:31.680 --> 00:28:34.000]  上帝對我們這一份的救恩
[00:28:34.000 --> 00:28:35.800]  聖經是講義人
[00:28:35.800 --> 00:28:37.640]  不是講到我們是一個聖人
[00:28:37.640 --> 00:28:38.400]  我們做得多好
[00:28:38.400 --> 00:28:39.200]  送給我們的義人
[00:28:39.200 --> 00:28:39.720]  不是
[00:28:39.720 --> 00:28:42.760]  我們沒有能力去做任何的事
[00:28:42.760 --> 00:28:45.240]  去暫取上帝對我們的拯救
[00:28:45.240 --> 00:28:47.320]  我們沒有一個人有這樣的能力
[00:28:47.320 --> 00:28:49.000]  聖經講的義人
[00:28:49.000 --> 00:28:52.360]  是講到人願意承認自己的罪
[00:28:52.360 --> 00:28:55.360]  亦都願意接受耶穌為我們的罪
[00:28:55.360 --> 00:28:56.920]  釘在十字架上面
[00:28:57.240 --> 00:29:00.680]  我們有機會去跟從祂
[00:29:00.680 --> 00:29:03.160]  這一個是叫做義人
[00:29:03.160 --> 00:29:07.320]  亦都唯有我們認識上帝的公義與深
[00:29:07.320 --> 00:29:10.560]  我們亦都認識自己的罪與深
[00:29:10.560 --> 00:29:13.320]  亦都當我們認識自己的罪與深的時候
[00:29:13.320 --> 00:29:16.320]  我們才認識上帝的恩典與深
[00:29:16.320 --> 00:29:19.880]  亦都唯有我們覺得自己是不配得這個恩典
[00:29:19.880 --> 00:29:23.160]  我們會更加有一個動力和真誠
[00:29:23.160 --> 00:29:24.880]  去跟從上帝
[00:29:24.880 --> 00:29:26.040]  亦都讓我們知道
[00:29:26.120 --> 00:29:27.360]  在以後的人生裏面
[00:29:27.360 --> 00:29:30.000]  為上帝所作的一切都是值得
[00:29:30.000 --> 00:29:33.480]  因為我們本身得這個恩典都是不配
[00:29:33.480 --> 00:29:35.840]  而我現在為上帝所作的
[00:29:35.840 --> 00:29:38.440]  只是很少很少的一些事
[00:29:38.440 --> 00:29:42.560]  最近都有奧斯卡頒獎典禮
[00:29:42.560 --> 00:29:43.720]  即是即將頒獎
[00:29:43.720 --> 00:29:45.920]  所以這個星期都很有眼福
[00:29:45.920 --> 00:29:48.600]  看回每一天
[00:29:48.600 --> 00:29:50.600]  阿明幫我擦過白
[00:29:50.600 --> 00:29:53.120]  就是每一天都有
[00:29:53.120 --> 00:29:57.280]  過去這麼多年的一些奧斯卡金像獎電影去重溫
[00:29:57.280 --> 00:29:59.480]  在我的年代黑藍碼對黑藍碼
[00:29:59.480 --> 00:30:02.920]  大家當時是相當明顯
[00:30:02.920 --> 00:30:04.520]  這些是殺戮戰場
[00:30:04.520 --> 00:30:08.560]  奧斯卡金像獎是頒一些
[00:30:08.560 --> 00:30:11.320]  每一年電影的一些獎項
[00:30:11.320 --> 00:30:12.120]  最佳影片
[00:30:12.120 --> 00:30:13.040]  最佳男主角
[00:30:13.040 --> 00:30:14.720]  最佳女主角
[00:30:14.720 --> 00:30:15.800]  不過大家知不知道
[00:30:15.800 --> 00:30:19.200]  在奧斯卡頒獎之前
[00:30:19.200 --> 00:30:22.480]  有一個電影的頒獎典禮
[00:30:22.600 --> 00:30:26.880]  叫金草獎
[00:30:26.880 --> 00:30:27.880]  大家有沒有聽過
[00:30:27.880 --> 00:30:31.160]  這個金草莓獎叫做
[00:30:31.160 --> 00:30:34.160]  金草莓獎
[00:30:34.160 --> 00:30:36.520]  金草莓獎是什麼呢
[00:30:36.520 --> 00:30:41.000]  其實是奧斯卡頒獎的另一個極端
[00:30:41.000 --> 00:30:43.000]  是頒最差的影片
[00:30:43.000 --> 00:30:44.280]  最差的男主角
[00:30:44.280 --> 00:30:46.680]  今年最差的女主角是誰呢
[00:30:46.680 --> 00:30:47.840]  就是頒這個獎
[00:30:47.840 --> 00:30:50.600]  通常在奧斯卡頒獎前一天就頒這個獎
[00:30:50.600 --> 00:30:51.840]  大家可以想像
[00:30:51.920 --> 00:30:52.920]  當你得獎的時候
[00:30:52.920 --> 00:30:53.760]  你會不會去呢
[00:30:53.760 --> 00:30:57.040]  今年最差的女主角是你
[00:30:57.040 --> 00:30:58.600]  最差的男主角是你
[00:30:58.600 --> 00:31:00.160]  基本上都沒有什麼人去的
[00:31:00.160 --> 00:31:02.680]  不過在2005年
[00:31:02.680 --> 00:31:04.400]  有一件事發生了很多有意思的
[00:31:04.400 --> 00:31:05.960]  在2001年
[00:31:05.960 --> 00:31:08.200]  有一個黑人的女星
[00:31:08.200 --> 00:31:11.680]  她叫做荷爾巴尼
[00:31:11.680 --> 00:31:14.760]  她拿了金像獎的女主角
[00:31:14.760 --> 00:31:16.080]  就是最佳女主角獎
[00:31:16.080 --> 00:31:17.920]  接著在2005年
[00:31:17.920 --> 00:31:20.240]  她憑著這個貓女俠
[00:31:20.360 --> 00:31:22.960]  就拿了最差的女主角獎
[00:31:22.960 --> 00:31:24.040]  人們都在想
[00:31:24.040 --> 00:31:26.160]  她會不會去拿獎呢
[00:31:26.160 --> 00:31:27.920]  到最後
[00:31:27.920 --> 00:31:29.360]  這個荷爾巴尼
[00:31:29.360 --> 00:31:31.200]  最後盛裝出場
[00:31:31.200 --> 00:31:33.560]  去參與那個頒獎典禮
[00:31:33.560 --> 00:31:37.200]  接著當她宣佈得獎的時候
[00:31:37.200 --> 00:31:38.040]  她還很驚訝
[00:31:38.040 --> 00:31:39.160]  說我得獎了
[00:31:39.160 --> 00:31:39.760]  真的
[00:31:39.760 --> 00:31:40.640]  上場
[00:31:40.640 --> 00:31:41.880]  上台領獎
[00:31:41.880 --> 00:31:42.640]  領獎的時候
[00:31:42.640 --> 00:31:45.200]  她首先多謝評審
[00:31:45.200 --> 00:31:46.480]  多謝大家的努力
[00:31:46.480 --> 00:31:47.880]  用了這麼多努力
[00:31:47.920 --> 00:31:49.960]  去評審了一部片
[00:31:49.960 --> 00:31:51.000]  最差的
[00:31:51.000 --> 00:31:52.480]  都不容易的
[00:31:52.480 --> 00:31:53.160]  是吧
[00:31:53.160 --> 00:31:54.880]  多謝評審
[00:31:54.880 --> 00:31:55.600]  接著她說
[00:31:55.600 --> 00:31:56.560]  既然我得獎了
[00:31:56.560 --> 00:31:58.320]  我也要和我的經理人分享
[00:31:58.320 --> 00:31:59.320]  接著她說
[00:31:59.320 --> 00:32:02.280]  我經理人你以後不要亂接片
[00:32:02.280 --> 00:32:03.920]  接一些這麼爛的片給我拍
[00:32:03.920 --> 00:32:06.240]  講完之後
[00:32:06.240 --> 00:32:07.520]  接著講了一番話
[00:32:07.520 --> 00:32:09.040]  我覺得這番話
[00:32:09.040 --> 00:32:10.280]  正正是
[00:32:10.280 --> 00:32:12.000]  可以代表著
[00:32:12.000 --> 00:32:16.280]  設立金彩會獎的
[00:32:16.280 --> 00:32:17.680]  一個最主要的精神
[00:32:17.960 --> 00:32:20.920]  她為什麼會去拿這個獎
[00:32:20.920 --> 00:32:24.560]  何以巴利說了一段話
[00:32:24.560 --> 00:32:25.160]  他說
[00:32:25.160 --> 00:32:28.880]  從小我的媽媽就跟我說
[00:32:28.880 --> 00:32:31.000]  想贏就要認輸
[00:32:31.000 --> 00:32:33.360]  必須要是一個好的輸家
[00:32:33.360 --> 00:32:36.160]  才能夠成為一個好的贏家
[00:32:36.160 --> 00:32:38.080]  輸了就是輸了
[00:32:38.080 --> 00:32:40.200]  一個不敢接受失敗的人
[00:32:40.200 --> 00:32:42.600]  是沒有權利接受成功的機會
[00:32:42.600 --> 00:32:44.480]  這段話講完之後
[00:32:44.480 --> 00:32:46.280]  全場拍掌
[00:32:46.280 --> 00:32:48.440]  在那時候去講
[00:32:48.440 --> 00:32:49.840]  輸了就是輸了
[00:32:49.840 --> 00:32:55.560]  如果我們不敢接受自己的失敗
[00:32:55.560 --> 00:32:56.760]  我們就沒有權利
[00:32:56.760 --> 00:32:58.760]  去接受成功的一個機會
[00:32:58.760 --> 00:33:01.200]  這段話也都去講出
[00:33:01.200 --> 00:33:04.200]  我們作為基督徒的那種精神
[00:33:04.200 --> 00:33:08.640]  有很多人說基督徒很自卑
[00:33:08.640 --> 00:33:10.040]  說自己不行
[00:33:10.040 --> 00:33:11.040]  說自己有罪
[00:33:11.040 --> 00:33:11.880]  說自己不行
[00:33:11.880 --> 00:33:13.600]  只靠上帝可以
[00:33:13.600 --> 00:33:15.720]  這麼看低自己
[00:33:15.720 --> 00:33:18.120]  但其實一個承認自己不行的人
[00:33:18.120 --> 00:33:19.320]  才需要勇氣
[00:33:19.320 --> 00:33:24.440]  才需要上帝給我們這一份勇氣
[00:33:24.440 --> 00:33:25.440]  承認我們不行
[00:33:25.440 --> 00:33:28.960]  我們要去接受上帝的拯救
[00:33:28.960 --> 00:33:31.480]  福音是什麼呢?
[00:33:31.480 --> 00:33:33.600]  福音不是拯救善人
[00:33:33.600 --> 00:33:34.680]  不是拯救好人
[00:33:34.680 --> 00:33:36.040]  是拯救罪人
[00:33:36.040 --> 00:33:38.320]  其實我們每一個都是罪人
[00:33:38.320 --> 00:33:40.000]  世界上
[00:33:40.000 --> 00:33:42.960]  世界是上帝所創造
[00:33:42.960 --> 00:33:44.080]  亞當犯罪
[00:33:44.080 --> 00:33:45.520]  罪進入了世界
[00:33:46.080 --> 00:33:48.560]  罪的最基本意識是敵黨上帝
[00:33:48.560 --> 00:33:51.040]  這個世界充滿罪惡
