
[00:00:00.000 --> 00:00:02.800]  我們今天再次上到弟兄姊妹之間
[00:19:16.000 --> 00:19:19.000]  上帝賜給人有忍耐
[00:19:19.000 --> 00:19:21.000]  亦都聖經裏面的說話
[00:19:21.000 --> 00:19:23.000]  常常帶給我們有安慰
[00:19:23.000 --> 00:19:26.000]  或者另一個翻譯是鼓勵
[00:19:26.000 --> 00:19:29.000]  我很喜歡在英文兩個的翻譯說
[00:19:29.000 --> 00:19:31.000]  一個是endurance
[00:19:31.000 --> 00:19:33.000]  一種是忍耐
[00:19:33.000 --> 00:19:35.000]  一種是encouragement
[00:19:35.000 --> 00:19:37.000]  一種是鼓勵
[00:19:37.000 --> 00:19:39.000]  在很多人際的相處裏面
[00:19:39.000 --> 00:19:41.000]  你體會過的
[00:19:41.000 --> 00:19:43.000]  人有很多軟弱的地方
[00:19:43.000 --> 00:19:47.000]  有時你發覺人帶給你很多煩惱
[00:19:47.000 --> 00:19:49.000]  或者甚至傷害
[00:19:49.000 --> 00:19:52.000]  《大經之會》當中亦都有一些這樣的情形
[00:19:52.000 --> 00:19:54.000]  但聖經裏面知道有這樣的情況
[00:19:54.000 --> 00:19:56.000]  而告訴我們要放心
[00:19:56.000 --> 00:19:59.000]  神要將忍耐賜給你
[00:19:59.000 --> 00:20:04.000]  但這種忍耐不是一種好像是裏面死忍
[00:20:04.000 --> 00:20:06.000]  好吧 沒辦法了
[00:20:06.000 --> 00:20:08.000]  我忍你不住了
[00:20:08.000 --> 00:20:09.000]  而在忍耐當中
[00:20:09.000 --> 00:20:13.000]  你發覺上帝將那種盼望賜給你
[00:20:13.000 --> 00:20:17.000]  知道神能夠去改變對方
[00:20:17.000 --> 00:20:21.000]  祂能夠帶給你有一種盼望
[00:20:21.000 --> 00:20:25.000]  於是你仍然可以繼續接納祂
[00:20:25.000 --> 00:20:27.000]  我都講過好幾次
[00:20:27.000 --> 00:20:29.000]  但我都想和大家再分享
[00:20:29.000 --> 00:20:33.000]  我在很早年開始在博書院服侍的時候
[00:20:33.000 --> 00:20:36.000]  第一年做教會的主任牧師
[00:20:36.000 --> 00:20:38.000]  我戰戰兢兢
[00:20:38.000 --> 00:20:39.000]  我當時很年輕
[00:20:39.000 --> 00:20:41.000]  亦都沒有甚麼經驗
[00:20:41.000 --> 00:20:45.000]  有很多事情我怕做錯
[00:20:45.000 --> 00:20:46.000]  所以不敢做
[00:20:46.000 --> 00:20:49.000]  我當時有幾位同工
[00:20:49.000 --> 00:20:50.000]  全道同工
[00:20:50.000 --> 00:20:51.000]  當時人不多
[00:20:51.000 --> 00:20:53.000]  五、六個全道同工
[00:20:53.000 --> 00:20:56.000]  我很記得有一位同工看到我這樣的情況
[00:20:56.000 --> 00:20:59.000]  他就走來和我說
[00:20:59.000 --> 00:21:03.000]  他說:蕭牧師你放心吧
[00:21:03.000 --> 00:21:08.000]  我們接納你有犯錯的空間
[00:21:08.000 --> 00:21:11.000]  我記得當時他用英文和我說
[00:21:11.000 --> 00:21:16.000]  他說:We give you room for failure
[00:21:16.000 --> 00:21:18.000]  我們知道的
[00:21:18.000 --> 00:21:21.000]  不會說沒有犯錯
[00:21:21.000 --> 00:21:23.000]  但在犯錯中可以成長
[00:21:23.000 --> 00:21:24.000]  所以你放心
[00:21:24.000 --> 00:21:26.000]  有些時候放心去做
[00:21:26.000 --> 00:21:28.000]  有些時候會犯錯
[00:21:28.000 --> 00:21:30.000]  但我們會給你空間
[00:21:30.000 --> 00:21:31.000]  你犯錯不要緊
[00:21:31.000 --> 00:21:33.000]  在當中學習
[00:21:33.000 --> 00:21:36.000]  對我來說有太大的鼓勵
[00:21:36.000 --> 00:21:37.000]  所以當時對我來說
[00:21:37.000 --> 00:21:40.000]  是一種對我的盼望
[00:21:40.000 --> 00:21:42.000]  覺得你可以放心
[00:21:42.000 --> 00:21:45.000]  神會一路帶領你成長
[00:21:45.000 --> 00:21:46.000]  而就是這樣
[00:21:46.000 --> 00:21:51.000]  神幫助我一路一路去面對很多不同的挑戰
[00:21:51.000 --> 00:21:53.000]  因為上帝透過祂自己的說話
[00:21:53.000 --> 00:21:56.000]  常常將盼望給我們
[00:21:56.000 --> 00:22:02.000]  我們可以對別人繼續忍耐和有盼望
[00:22:02.000 --> 00:22:04.000]  和可以繼續接納
[00:22:04.000 --> 00:22:07.000]  我記得有一次去到一個教會
[00:22:07.000 --> 00:22:08.000]  見到一位弟兄
[00:22:08.000 --> 00:22:13.000]  這位弟兄在他胸前有一個襟章
[00:22:13.000 --> 00:22:15.000]  我見到襟章很大
[00:22:15.000 --> 00:22:17.000]  我特別去看一看
[00:22:17.000 --> 00:22:20.000]  我看到襟章寫著甚麼呢?
[00:22:20.000 --> 00:22:22.000]  又是英文寫的
[00:22:22.000 --> 00:22:25.000]  他說:Be patient
[00:22:25.000 --> 00:22:27.000]  忍耐一點
[00:22:27.000 --> 00:22:32.000]  God hasn't finished with me yet
[00:22:32.000 --> 00:22:34.000]  他說請你忍耐
[00:22:34.000 --> 00:22:37.000]  神對我未曾完工
[00:22:37.000 --> 00:22:41.000]  神還在雕琢中處理
[00:22:41.000 --> 00:22:44.000]  未完成的製成品
[00:22:44.000 --> 00:22:46.000]  所以還有很多瑕疵
[00:22:46.000 --> 00:22:47.000]  很多不同的問題
[00:22:47.000 --> 00:22:48.000]  不過你忍耐
[00:22:48.000 --> 00:22:50.000]  神繼續工作中
[00:22:51.000 --> 00:22:53.000]  各位弟兄姊妹
[00:22:53.000 --> 00:22:54.000]  在你身邊的弟兄姊妹
[00:22:54.000 --> 00:22:57.000]  不只是一個普通的人
[00:22:57.000 --> 00:22:59.000]  她是有神的生命的
[00:22:59.000 --> 00:23:03.000]  上帝會在我們生命當中不斷地工作
[00:23:03.000 --> 00:23:06.000]  因此你從神的眼光去看
[00:23:06.000 --> 00:23:08.000]  你的弟兄姊妹的時候
[00:23:08.000 --> 00:23:11.000]  你發覺你能夠更多去包容
[00:23:11.000 --> 00:23:13.000]  更多去接納她
[00:23:13.000 --> 00:23:16.000]  同時你會知道那種包容和接納
[00:23:16.000 --> 00:23:19.000]  帶給你裏面一種動力
[00:23:19.000 --> 00:23:21.000]  你可以去輔助她
[00:23:21.000 --> 00:23:25.000]  因為你知道你的輔助是會有果效的
[00:23:25.000 --> 00:23:28.000]  因為神在當中工作
[00:23:28.000 --> 00:23:31.000]  所以當聖經裏面提到人際的相處的時候
[00:23:31.000 --> 00:23:32.000]  彼此的擔當的時候
[00:23:32.000 --> 00:23:35.000]  一直在說上帝對我們的接納
[00:23:35.000 --> 00:23:38.000]  然後提到上帝的工作
[00:23:38.000 --> 00:23:40.000]  所以我們先看看
[00:23:40.000 --> 00:23:42.000]  你去到聖經的第十三節
[00:23:42.000 --> 00:23:46.000]  你先看看下面的經文
[00:23:46.000 --> 00:23:48.000]  聖經第十三節就說
[00:23:48.000 --> 00:23:50.000]  「願那次盼望的神
[00:23:50.000 --> 00:23:52.000]  因著你們的信
[00:23:52.000 --> 00:23:55.000]  為一切喜樂平安充滿你們
[00:23:55.000 --> 00:24:00.000]  使你們靠著聖靈的大能滿有盼望」
[00:24:00.000 --> 00:24:02.000]  在當時的猶太的教徒
[00:24:02.000 --> 00:24:06.000]  他們和很多外邦的教徒接觸的時候
[00:24:06.000 --> 00:24:08.000]  覺得太多分歧了
[00:24:08.000 --> 00:24:12.000]  也就是覺得這一班人應該是夠恩的門外
[00:24:12.000 --> 00:24:16.000]  不能夠接受他們都是在主裏面
[00:24:16.000 --> 00:24:18.000]  但是聖經就告訴他們
[00:24:18.000 --> 00:24:21.000]  「但願次盼望的神
[00:24:21.000 --> 00:24:23.000]  因著你們的信
[00:24:23.000 --> 00:24:26.000]  相信上帝的恩惠
[00:24:26.000 --> 00:24:28.000]  上帝改變人生命的大能
[00:24:28.000 --> 00:24:35.000]  就將一切的喜樂平安充滿你的心」
[00:24:35.000 --> 00:24:40.000]  教會裏面有很多叫我們很感動的事情
[00:24:40.000 --> 00:24:43.000]  但也有一些叫我們難過的事情
[00:24:43.000 --> 00:24:45.000]  但是在這些難過的事情裏面
[00:24:45.000 --> 00:24:48.000]  聖經說仍然可以有平安和喜樂
[00:24:48.000 --> 00:24:51.000]  因為內心有一種信心
[00:24:51.000 --> 00:24:54.000]  因此可以在過程當中
[00:24:54.000 --> 00:24:57.000]  靠著聖靈的大能滿有盼望
[00:24:57.000 --> 00:25:02.000]  繼續去接納、繼續去愛、繼續去輔助
[00:25:02.000 --> 00:25:04.000]  同時你會想起
[00:25:04.000 --> 00:25:08.000]  這些一切的一切都不是源於你
[00:25:08.000 --> 00:25:12.000]  都是源於基督對我們的接納
[00:25:12.000 --> 00:25:15.000]  所以你回到前面第七節
[00:25:15.000 --> 00:25:18.000]  聖經裏面有一個小結說到
[00:25:18.000 --> 00:25:21.000]  「因此你們應當彼此接納
[00:25:21.000 --> 00:25:25.000]  就像基督接納了你們一樣」
[00:25:25.000 --> 00:25:28.000]  因為耶穌基督已經接納我們
[00:25:28.000 --> 00:25:32.000]  使榮耀歸於上帝
[00:25:32.000 --> 00:25:36.000]  所以無論你覺得自己都幾堅強
[00:25:36.000 --> 00:25:38.000]  都幾成熟
[00:25:38.000 --> 00:25:41.000]  又或者你覺得自己很不如人
[00:25:41.000 --> 00:25:43.000]  我剛剛順著很多問題
[00:25:43.000 --> 00:25:45.000]  很多性格的軟弱
[00:25:45.000 --> 00:25:47.000]  但無論如何
[00:25:47.000 --> 00:25:49.000]  你按照聖經所教導的
[00:25:49.000 --> 00:25:52.000]  去彼此接納
[00:25:52.000 --> 00:25:54.000]  接納自己、接納別人
[00:25:54.000 --> 00:25:56.000]  在過程當中
[00:25:56.000 --> 00:25:58.000]  我們一起仰望神的幫助
[00:25:58.000 --> 00:26:00.000]  一起去成長
[00:26:00.000 --> 00:26:01.000]  聖經所說
[00:26:01.000 --> 00:26:03.000]  「你們要彼此接納
[00:26:03.000 --> 00:26:05.000]  像基督接納你們一樣」
[00:26:05.000 --> 00:26:10.000]  在過程中榮耀歸於上帝
[00:26:10.000 --> 00:26:12.000]  別人來到我們中間
[00:26:12.000 --> 00:26:15.000]  他們看到其實都不是我們
[00:26:15.000 --> 00:26:17.000]  而是看到神怎樣幫助我們
[00:26:17.000 --> 00:26:21.000]  完完彼此的擔當、彼此的接納
[00:26:21.000 --> 00:26:24.000]  就將榮耀歸於上帝
[00:26:24.000 --> 00:26:25.000]  各位弟兄姊妹
[00:26:25.000 --> 00:26:34.000]  記得彼此接納、彼此擔當
[00:26:34.000 --> 00:26:36.000]  記得兩件事情
[00:26:36.000 --> 00:26:39.000]  不是求自己的喜悅
[00:26:39.000 --> 00:26:41.000]  第二
[00:26:41.000 --> 00:26:47.000]  領受神給我們的忍耐和鼓勵
[00:26:47.000 --> 00:26:49.000]  我們可以同心同行
[00:26:49.000 --> 00:26:51.000]  一起來榮耀上帝
[00:26:51.000 --> 00:26:53.000]  我們一起祈禱

