
[00:00:00.000 --> 00:00:02.360]  宗子妹平安
[00:22:52.960 --> 00:22:54.960]  有一天我们工作完
[00:22:54.960 --> 00:22:59.960]  我就跟其中一个长老闲谈
[00:22:59.960 --> 00:23:04.960]  他分享他是在70年代信主的
[00:23:04.960 --> 00:23:08.960]  他说他从小就饱经患难
[00:23:08.960 --> 00:23:13.960]  并且有好几次是死里逃生的经历
[00:23:13.960 --> 00:23:15.960]  有一次是怎么样
[00:23:15.960 --> 00:23:17.960]  他一个人在家
[00:23:17.960 --> 00:23:19.960]  然后他心里有一种感动
[00:23:19.960 --> 00:23:21.960]  他说要走出去
[00:23:21.960 --> 00:23:25.960]  然后他就不由自主地踏出他的房子
[00:23:25.960 --> 00:23:28.960]  当时他刚刚走出去的时候
[00:23:28.960 --> 00:23:30.960]  他就听见什么了
[00:23:30.960 --> 00:23:34.960]  听见很大声的轰然的一声
[00:23:34.960 --> 00:23:40.960]  原来回头一看他的房子倒塌了
[00:23:40.960 --> 00:23:43.960]  他很多这一类的经历
[00:23:43.960 --> 00:23:47.960]  他在想要不是那种感动
[00:23:47.960 --> 00:23:49.960]  那种呼唤
[00:23:49.960 --> 00:23:57.960]  他很多次已经一命呜呼了
[00:23:57.960 --> 00:23:59.960]  所以他就怎么想了
[00:23:59.960 --> 00:24:04.960]  他就想宇宙当中应该有一位真神
[00:24:04.960 --> 00:24:06.960]  祂在看着我们
[00:24:06.960 --> 00:24:09.960]  然后到他长大了
[00:24:09.960 --> 00:24:13.960]  有一次有人邀请他到教会
[00:24:13.960 --> 00:24:19.960]  但是当年上教会的都是老弱妇孺
[00:24:19.960 --> 00:24:23.960]  他觉得自己是坦坦男子汉
[00:24:23.960 --> 00:24:26.960]  要他到教会很丢脸
[00:24:26.960 --> 00:24:29.960]  他就拒绝了,没有去
[00:24:29.960 --> 00:24:34.960]  但是有一天,当他在家里的时候
[00:24:34.960 --> 00:24:37.960]  心里有一种吹破
[00:24:37.960 --> 00:24:41.960]  他要到教会,他就走出去
[00:24:41.960 --> 00:24:44.960]  但是他走到半路,他不甘心
[00:24:44.960 --> 00:24:46.960]  他回头,回到家里
[00:24:46.960 --> 00:24:50.960]  他坐下来,那种声音又在吹破他
[00:24:50.960 --> 00:24:53.960]  他又起来,他又再去
[00:24:53.960 --> 00:24:57.960]  走到教会的门外,又不甘心
[00:24:57.960 --> 00:25:01.960]  我是坦坦男子汉,我怎么能够进教会啊
[00:25:01.960 --> 00:25:03.960]  他又回去
[00:25:03.960 --> 00:25:05.960]  就是这样,一天之内
[00:25:05.960 --> 00:25:07.960]  你猜他多少次
[00:25:07.960 --> 00:25:09.960]  四次
[00:25:09.960 --> 00:25:12.960]  第四次的时候,他又忍不住了
[00:25:12.960 --> 00:25:14.960]  他又到教会了
[00:25:14.960 --> 00:25:16.960]  这一次他在路上
[00:25:16.960 --> 00:25:21.960]  他遇到一个同乡,是一个女同乡
[00:25:21.960 --> 00:25:23.960]  他说同乡,老乡,你到哪儿
[00:25:23.960 --> 00:25:25.960]  那个女同乡说
[00:25:25.960 --> 00:25:27.960]  有人叫我到教会
[00:25:27.960 --> 00:25:29.960]  我已经今天第三次了
[00:25:29.960 --> 00:25:32.960]  我到门外,我又是不甘心
[00:25:32.960 --> 00:25:34.960]  然后我回去
[00:25:34.960 --> 00:25:35.960]  那长老说
[00:25:35.960 --> 00:25:37.960]  我比你多,我第四次了
[00:25:37.960 --> 00:25:40.960]  那不要怕,我们两个一起吧
[00:25:40.960 --> 00:25:43.960]  一起去,鼓起勇气去,好不好
[00:25:43.960 --> 00:25:44.960]  壮胆
[00:25:44.960 --> 00:25:47.960]  那女同乡说,好,我们一起去
[00:25:47.960 --> 00:25:49.960]  然后他们就走到教会
[00:25:49.960 --> 00:25:52.960]  这一次他们真的进到教会里面
[00:25:52.960 --> 00:25:54.960]  现在你到教会
[00:25:54.960 --> 00:25:59.960]  有人跟你握手,可能说,哈喽,平安
[00:25:59.960 --> 00:26:02.960]  但是当时到教会是怎么样
[00:26:02.960 --> 00:26:04.960]  教会的传达人啊
[00:26:04.960 --> 00:26:06.960]  二话不说
[00:26:06.960 --> 00:26:10.960]  就把他们拉到石架底下
[00:26:10.960 --> 00:26:12.960]  跪下
[00:26:12.960 --> 00:26:14.960]  长老
[00:26:14.960 --> 00:26:17.960]  他说自己是堂堂男子汉嘛
[00:26:17.960 --> 00:26:20.960]  这么多年来,他那么多苦难
[00:26:20.960 --> 00:26:24.960]  他都是流泪不清澹
[00:26:24.960 --> 00:26:26.960]  但是那一刻
[00:26:26.960 --> 00:26:29.960]  当他跪在石架底下的时候
[00:26:29.960 --> 00:26:33.960]  他的泪水就好像阙梯一样
[00:26:33.960 --> 00:26:36.960]  流过不停
[00:26:36.960 --> 00:26:41.960]  他整个人就融化在神的大爱当中
[00:26:41.960 --> 00:26:43.960]  他信主了
[00:26:43.960 --> 00:26:44.960]  感谢主
[00:26:44.960 --> 00:26:48.960]  但是他不单单是起来到教会
[00:26:48.960 --> 00:26:50.960]  他还有启航
[00:26:50.960 --> 00:26:54.960]  他只有小学程度
[00:26:54.960 --> 00:26:57.960]  他没有神学训练
[00:26:57.960 --> 00:26:59.960]  他没有像我们今天
[00:26:59.960 --> 00:27:00.960]  信徒都很多
[00:27:00.960 --> 00:27:02.960]  诗经书可以看
[00:27:02.960 --> 00:27:05.960]  我们可以到神学院进修,对不对
[00:27:05.960 --> 00:27:08.960]  那时候什么都没有
[00:27:08.960 --> 00:27:11.960]  但是他有一颗单纯的心
[00:27:11.960 --> 00:27:13.960]  他说圣经怎样说
[00:27:13.960 --> 00:27:15.960]  我就怎么做
[00:27:15.960 --> 00:27:17.960]  圣经是奉主名赶鬼
[00:27:17.960 --> 00:27:19.960]  我就奉主名赶鬼
[00:27:19.960 --> 00:27:23.960]  圣经奉主名去医治人
[00:27:23.960 --> 00:27:25.960]  他又奉主名去医治人
[00:27:25.960 --> 00:27:30.960]  然后大批大批被鬼附的人
[00:27:30.960 --> 00:27:35.960]  就这样因着主名得到释放
[00:27:35.960 --> 00:27:38.960]  大批大批癌症很严重的病
[00:27:38.960 --> 00:27:40.960]  真的是抬着进去的
[00:27:40.960 --> 00:27:43.960]  但是站着就起来出去
[00:27:43.960 --> 00:27:47.960]  就是奉主的名得医治
[00:27:47.960 --> 00:27:51.960]  刚才我说还有那个呂同乡
[00:27:51.960 --> 00:27:53.960]  其实她也姓主了
[00:27:53.960 --> 00:27:56.960]  后来她的丈夫也姓主
[00:27:56.960 --> 00:27:59.960]  那个丈夫就跟这个长老
[00:27:59.960 --> 00:28:03.960]  都成为教会最高的领袖
[00:28:03.960 --> 00:28:07.960]  他们在无神论的国家当中
[00:28:07.960 --> 00:28:10.960]  他们公然的聚会
[00:28:10.960 --> 00:28:14.960]  然后很多很多人好像潮水一样的
[00:28:14.960 --> 00:28:16.960]  涌进教会
[00:28:16.960 --> 00:28:18.960]  地方不够的话
[00:28:18.960 --> 00:28:22.960]  他们就让弟兄搭起一些临时的帐篷
[00:28:22.960 --> 00:28:26.960]  然后一家一家的很简陋的教会
[00:28:26.960 --> 00:28:30.960]  就是这样的建起来
[00:28:36.960 --> 00:28:39.960]  从70年代开始
[00:28:39.960 --> 00:28:46.960]  教会从来没有停止被逼迫
[00:28:46.960 --> 00:28:48.960]  所以弟兄姊妹
[00:28:48.960 --> 00:28:52.960]  我们在香港能够自由聚会
[00:28:52.960 --> 00:28:55.960]  有那么舒服的环境
[00:28:55.960 --> 00:28:58.960]  这个是恩典
[00:28:58.960 --> 00:29:00.960]  但是很奇怪
[00:29:00.960 --> 00:29:02.960]  有时候那么舒服
[00:29:02.960 --> 00:29:04.960]  那么多恩典
[00:29:04.960 --> 00:29:08.960]  我们却是那么懒惰
[00:29:08.960 --> 00:29:10.960]  几年前
[00:29:10.960 --> 00:29:12.960]  两个长老
[00:29:12.960 --> 00:29:14.960]  一个已经回天家了
[00:29:14.960 --> 00:29:17.960]  一个也退休了
[00:29:17.960 --> 00:29:20.960]  但是他们的接班人
[00:29:20.960 --> 00:29:23.960]  还是不断去传福音
[00:29:23.960 --> 00:29:25.960]  昨天晚上
[00:29:25.960 --> 00:29:27.960]  我才收到一个消息
[00:29:27.960 --> 00:29:30.960]  其中一个年轻的牧师
[00:29:30.960 --> 00:29:33.960]  被关起来了
[00:29:33.960 --> 00:29:39.960]  听说可能会被监禁五年以上
[00:29:39.960 --> 00:29:41.960]  弟兄姊妹
[00:29:41.960 --> 00:29:45.960]  我记得梁元奖在这里讲到的时候
[00:29:45.960 --> 00:29:49.960]  他说大家有心理准备
[00:29:49.960 --> 00:29:53.960]  可能香港也会越来越困难
[00:29:53.960 --> 00:29:57.960]  我们就好好把握现在这个时机
[00:29:57.960 --> 00:29:59.960]  能够听就听
[00:29:59.960 --> 00:30:01.960]  能够说就说
[00:30:01.960 --> 00:30:03.960]  能救船
[00:30:03.960 --> 00:30:07.960]  能够服事就服事
[00:30:07.960 --> 00:30:08.960]  感谢主
[00:30:08.960 --> 00:30:14.960]  神其实从来没有停止命令我们起来
[00:30:14.960 --> 00:30:18.960]  而且他还要带领我们起航
[00:30:18.960 --> 00:30:20.960]  今天我们坐在这里
[00:30:20.960 --> 00:30:22.960]  新的意象
[00:30:22.960 --> 00:30:25.960]  新的人
[00:30:25.960 --> 00:30:28.960]  很多新的人在这里
[00:30:28.960 --> 00:30:30.960]  一切看来多么美好
[00:30:30.960 --> 00:30:34.960]  盼望我们能够时刻谨记
[00:30:34.960 --> 00:30:37.960]  主动寻找我们的耶稣
[00:30:37.960 --> 00:30:40.960]  他定义要我们起来
[00:30:40.960 --> 00:30:42.960]  不单起来
[00:30:42.960 --> 00:30:45.960]  还有起航
[00:30:45.960 --> 00:30:49.960]  前面也许真的会波涛汹涌
[00:30:49.960 --> 00:30:51.960]  但是主的恩典
[00:30:51.960 --> 00:30:53.960]  必然救用
[00:30:53.960 --> 00:30:54.960]  够用
[00:30:54.960 --> 00:30:55.960]  好
[00:30:55.960 --> 00:30:59.960]  现在我想邀请大家一起祷告
[00:30:59.960 --> 00:31:02.960]  假如你真的有感动
[00:31:02.960 --> 00:31:05.960]  愿意起来
[00:31:05.960 --> 00:31:08.960]  愿意为主起航
[00:31:08.960 --> 00:31:11.960]  我邀请你站起来
[00:31:11.960 --> 00:31:13.960]  跟我一起祷告
[00:31:13.960 --> 00:31:15.960]  假如你说
[00:31:15.960 --> 00:31:18.960]  我还是怕我要坐在这里
[00:31:18.960 --> 00:31:23.960]  那盼望神让你坐得不太久
[00:31:23.960 --> 00:31:24.960]  好
[00:31:24.960 --> 00:31:25.960]  我再一次邀请
[00:31:25.960 --> 00:31:26.960]  你有感动
[00:31:26.960 --> 00:31:28.960]  愿意跟随主起来起航的
[00:31:28.960 --> 00:31:30.960]  我邀请你站起来
[00:31:30.960 --> 00:31:32.960]  我们一起祷告
[00:31:32.960 --> 00:31:33.960]  我不再等了
[00:31:33.960 --> 00:31:36.960]  你们自己回应神的护照吧
[00:31:36.960 --> 00:31:37.960]  新的主
[00:31:37.960 --> 00:31:39.960]  感谢你
[00:31:39.960 --> 00:31:41.960]  感谢你
[00:31:41.960 --> 00:31:42.960]  从上天
[00:31:42.960 --> 00:31:43.960]  上帝
[00:31:43.960 --> 00:31:45.960]  以来到今天
[00:31:45.960 --> 00:31:48.960]  你从来所为我们预备的
[00:31:48.960 --> 00:31:50.960]  都是救恩
[00:31:50.960 --> 00:31:53.960]  你愿意万民得救
[00:31:53.960 --> 00:31:57.960]  你不愿意有任何一个人沉沦
[00:31:57.960 --> 00:32:00.960]  无论我们是多么的懒惰
[00:32:00.960 --> 00:32:01.960]  懒惰
[00:32:01.960 --> 00:32:05.960]  但是你从来不停止负责我们
[00:32:05.960 --> 00:32:08.960]  你微信的呼唤
[00:32:08.960 --> 00:32:11.960]  你不断在等待我们
[00:32:11.960 --> 00:32:12.960]  主啊
[00:32:12.960 --> 00:32:13.960]  我感谢你
[00:32:13.960 --> 00:32:17.960]  感谢你今天恩乔堂的成立
[00:32:17.960 --> 00:32:20.960]  正正就是要起航的意向
[00:32:20.960 --> 00:32:21.960]  主啊
[00:32:21.960 --> 00:32:25.960]  你就像刚刚我们的师哥敬拜一样
[00:32:25.960 --> 00:32:28.960]  你的宝座就是在这里
[00:32:28.960 --> 00:32:31.960]  你的眼目就在我们身上
[00:32:31.960 --> 00:32:35.960]  今天我求你对我们每个说话
[00:32:35.960 --> 00:32:37.960]  求你摸着我们的心
[00:32:37.960 --> 00:32:40.960]  求你进去我们的心
[00:32:40.960 --> 00:32:42.960]  求你在我们的生命当中
[00:32:42.960 --> 00:32:44.960]  做我们的主
[00:32:44.960 --> 00:32:46.960]  指挥我们每一步
[00:32:46.960 --> 00:32:50.960]  让我们生命的每一步都没有荒废
[00:32:50.960 --> 00:32:51.960]  主啊
[00:32:51.960 --> 00:32:53.960]  让我们为你而活
[00:32:53.960 --> 00:32:56.960]  因为你是我们生命的主
[00:32:56.960 --> 00:32:58.960]  人赚得全世界
[00:32:58.960 --> 00:33:01.960]  却赔上了生命
[00:33:01.960 --> 00:33:03.960]  那有什么用呢
[00:33:03.960 --> 00:33:04.960]  主啊
[00:33:04.960 --> 00:33:06.960]  我们是为你而活
[00:33:06.960 --> 00:33:08.960]  求你就带领我们
[00:33:08.960 --> 00:33:10.960]  赐给我们意向
[00:33:10.960 --> 00:33:12.960]  带领我们起航
[00:33:12.960 --> 00:33:14.960]  因为你的恩典够用
[00:33:14.960 --> 00:33:19.960]  你能够在软弱的人身上显出你的完全
[00:33:19.960 --> 00:33:20.960]  靠着你
[00:33:20.960 --> 00:33:22.960]  我们一定能够起航
[00:33:22.960 --> 00:33:25.960]  我们能够翱翔在天际
[00:33:25.960 --> 00:33:26.960]  主啊
[00:33:26.960 --> 00:33:27.960]  我们是为你而活
[00:33:27.960 --> 00:33:29.960]  我们感谢赞美你
[00:33:29.960 --> 00:33:32.960]  我们现在站在这里的人
[00:33:32.960 --> 00:33:35.960]  每个都是愿意回应你的人
[00:33:35.960 --> 00:33:37.960]  求你就对他们说出
[00:33:37.960 --> 00:33:40.960]  你在他们身上的计划
[00:33:40.960 --> 00:33:43.960]  让他们配合你的计划
[00:33:43.960 --> 00:33:44.960]  靠着你
[00:33:44.960 --> 00:33:46.960]  他们走得更远
[00:33:46.960 --> 00:33:47.960]  飞得更高
[00:33:47.960 --> 00:33:51.960]  让你的名在我们当中得荣耀
[00:33:51.960 --> 00:33:53.960]  我们这样的祷告
[00:33:53.960 --> 00:33:56.960]  受奉耶稣基督的圣明祈求
[00:33:56.960 --> 00:33:57.960]  阿们

