
[00:00:00.000 --> 00:00:02.840]  大家打開聖經詩篇三十三篇
[00:18:35.920 --> 00:18:39.720]  祂知道我們怎樣
[00:18:39.720 --> 00:18:41.240]  而聖經說很多人
[00:18:41.240 --> 00:18:43.280]  他們倚靠自己的力量
[00:18:43.280 --> 00:18:44.760]  甚至要留心
[00:18:44.760 --> 00:18:48.120]  究竟哪些人是倚靠人的力量
[00:18:48.120 --> 00:18:51.160]  哪些是敬畏神的呢?
[00:18:51.160 --> 00:18:53.440]  所以聖經再說
[00:18:53.440 --> 00:18:54.640]  第十六節
[00:18:54.640 --> 00:18:57.800]  君王想靠兵得勝嗎?
[00:18:57.800 --> 00:19:01.160]  勇士想靠力量大得救嗎?
[00:19:01.160 --> 00:19:02.960]  其實都是枉然的
[00:19:02.960 --> 00:19:03.920]  十七節
[00:19:03.920 --> 00:19:06.720]  卻馬得救是枉然的
[00:19:06.720 --> 00:19:10.120]  馬也不能因力大救人
[00:19:10.120 --> 00:19:12.200]  這些神都知道
[00:19:12.200 --> 00:19:14.280]  但是神的眼目留心
[00:19:14.280 --> 00:19:18.160]  去分辨第十八節所說的人
[00:19:18.160 --> 00:19:21.000]  亦都是全篇聖經的金句
[00:19:21.000 --> 00:19:23.240]  大家一起讀第十八節
[00:19:23.240 --> 00:19:25.080]  耶和華的眼目
[00:19:25.080 --> 00:19:27.480]  看顧敬畏他的人
[00:19:27.480 --> 00:19:30.160]  我仰望他慈愛的人
[00:19:30.160 --> 00:19:32.680]  我們讀完第十九節
[00:19:32.680 --> 00:19:36.280]  要救他們的命脫離死亡
[00:19:36.280 --> 00:19:40.760]  使他們在饑荒中存活
[00:19:40.760 --> 00:19:43.520]  甚麼是敬畏神的人?
[00:19:43.520 --> 00:19:45.120]  聖經僧賢所說
[00:19:45.120 --> 00:19:47.840]  敬畏有兩個基本的意思
[00:19:47.840 --> 00:19:52.240]  第一 敬畏耶和華遠離邪惡
[00:19:52.240 --> 00:19:54.720]  敬畏神的人不想得罪上帝
[00:19:54.720 --> 00:19:56.720]  不想妄作妄為
[00:19:56.720 --> 00:19:59.920]  因為他知道神是可敬畏的
[00:19:59.920 --> 00:20:01.800]  第二 敬畏神的含義
[00:20:01.800 --> 00:20:06.200]  是表示人聽從上帝的說話
[00:20:06.200 --> 00:20:08.240]  人願意聽從上帝
[00:20:08.240 --> 00:20:09.760]  所以敬畏神
[00:20:09.760 --> 00:20:14.040]  或者說敬畏神所以聽從祂的吩咐
[00:20:14.040 --> 00:20:17.120]  而神的眼目就留心去觀看
[00:20:17.120 --> 00:20:18.440]  有哪些人
[00:20:18.440 --> 00:20:21.720]  他心裏面是真正敬畏上帝
[00:20:21.720 --> 00:20:23.920]  和仰望祂慈愛的人
[00:20:23.920 --> 00:20:27.760]  祂就要保守他們 看顧他們
[00:20:27.760 --> 00:20:29.840]  要救他們脫離死亡
[00:20:29.840 --> 00:20:34.560]  在饑荒當中都可以存活
[00:20:34.560 --> 00:20:35.600]  我很深刻
[00:20:35.600 --> 00:20:39.160]  有一年我和一位牧師朋友聊天
[00:20:39.160 --> 00:20:42.360]  才知道原來他弟弟也是牧師
[00:20:42.360 --> 00:20:43.560]  一家兩個牧師
[00:20:43.560 --> 00:20:46.440]  我說你家真的很無福
[00:20:46.440 --> 00:20:48.280]  他說是因為我媽媽
[00:20:48.280 --> 00:20:50.080]  我媽媽是一個很敬虔的教徒
[00:20:50.080 --> 00:20:52.560]  至少給我們很好的榜樣
[00:20:52.560 --> 00:20:54.640]  他們兩位比我年紀大
[00:20:54.640 --> 00:20:57.520]  他們兩個都在中國成長
[00:20:57.520 --> 00:20:58.360]  他們告訴我
[00:20:58.360 --> 00:21:01.400]  當時在中日戰爭的時候
[00:21:01.400 --> 00:21:03.040]  他們很小
[00:21:03.040 --> 00:21:05.640]  媽媽家庭很貧窮
[00:21:05.640 --> 00:21:07.280]  丈夫不在了
[00:21:07.280 --> 00:21:09.400]  照顧幾個小孩子
[00:21:09.400 --> 00:21:11.840]  常常都不夠吃
[00:21:11.840 --> 00:21:14.400]  有一個晚上沒有飯吃
[00:21:14.400 --> 00:21:16.920]  媽媽就說睡覺吧
[00:21:16.920 --> 00:21:19.000]  他們在床上點來點去
[00:21:19.000 --> 00:21:19.920]  睡不著
[00:21:19.920 --> 00:21:22.320]  媽媽問為甚麼不睡
[00:21:22.320 --> 00:21:24.520]  很餓
[00:21:24.520 --> 00:21:26.280]  媽媽很難過
[00:21:26.280 --> 00:21:27.920]  她沒有其他的辦法
[00:21:27.920 --> 00:21:30.160]  她說你們試試睡吧
[00:21:30.160 --> 00:21:32.960]  然後媽媽就在
[00:21:32.960 --> 00:21:37.680]  客廳的地板上跪下祈禱
[00:21:37.680 --> 00:21:39.840]  兩個孩子他們內心
[00:21:39.840 --> 00:21:41.680]  他們知道沒有辦法
[00:21:41.680 --> 00:21:44.080]  但見到這位母親敬畏上帝
[00:21:44.080 --> 00:21:45.480]  倚靠上帝
[00:21:45.480 --> 00:21:48.200]  他們心學會安靜
[00:21:48.200 --> 00:21:49.600]  但想不到
[00:21:49.600 --> 00:21:52.400]  當媽媽路祈禱的時候
[00:21:52.400 --> 00:21:55.440]  竟然突然有人在門口出現
[00:21:55.440 --> 00:21:58.720]  將食物帶給他們
[00:21:58.720 --> 00:22:00.240]  他們很經歷到那位上帝
[00:22:00.240 --> 00:22:01.840]  是聽禱告的神
[00:22:01.840 --> 00:22:04.720]  亦是供應他們食物的上帝
[00:22:04.720 --> 00:22:06.560]  有一次這位牧師說
[00:22:06.560 --> 00:22:08.720]  突然聽見警報
[00:22:08.720 --> 00:22:11.920]  日軍有些軍機在轟炸
[00:22:11.920 --> 00:22:13.680]  很多人立即走出來
[00:22:13.680 --> 00:22:16.240]  到街上逃避
[00:22:16.240 --> 00:22:19.000]  孩子問媽媽走不走
[00:22:19.000 --> 00:22:21.440]  媽媽說不走
[00:22:21.440 --> 00:22:22.640]  有神同在的地方
[00:22:22.640 --> 00:22:24.320]  就是最安全的地方
[00:22:24.320 --> 00:22:27.240]  在街上也不一定安全
[00:22:27.240 --> 00:22:28.640]  他們就留在家裡
[00:22:28.640 --> 00:22:32.280]  聽見轟炸機在上面飛來飛去
[00:22:32.280 --> 00:22:34.280]  整件事完結後
[00:22:34.280 --> 00:22:35.600]  他們就上到屋頂
[00:22:35.600 --> 00:22:37.360]  因為他們住在頂樓
[00:22:37.360 --> 00:22:39.480]  和其他街坊一起上屋頂
[00:22:39.480 --> 00:22:41.040]  看看情況
[00:22:41.040 --> 00:22:44.440]  發現屋頂有一個炸彈
[00:22:44.440 --> 00:22:47.600]  是有架飛機放了炸彈下來
[00:22:47.600 --> 00:22:49.640]  跌倒在他們屋頂
[00:22:49.640 --> 00:22:52.360]  但炸彈沒有爆開
[00:22:52.360 --> 00:22:54.320]  就保留在那裡
[00:22:54.320 --> 00:22:56.880]  他們一見到就很感恩
[00:22:56.880 --> 00:22:58.720]  因為他們知道如果一爆
[00:22:58.720 --> 00:23:01.920]  他們全家就立即死亡
[00:23:01.920 --> 00:23:03.600]  因此這兩個兄弟
[00:23:03.600 --> 00:23:06.960]  至少體會到敬畏上帝的人
[00:23:06.960 --> 00:23:11.120]  神給他們很奇妙的保守和看顧
[00:23:11.120 --> 00:23:14.080]  後來兩個都成為了牧師
[00:23:14.080 --> 00:23:14.920]  這位弟兄姊妹
[00:23:14.920 --> 00:23:17.520]  曾經很清楚地應許
[00:23:17.520 --> 00:23:20.120]  在剛才我們讀的經文第十八節說
[00:23:20.120 --> 00:23:22.120]  耶和華的眼目
[00:23:22.120 --> 00:23:25.000]  看顧敬畏他的人
[00:23:25.000 --> 00:23:28.960]  和仰望他慈愛的人
[00:23:28.960 --> 00:23:29.920]  他會保守
[00:23:29.920 --> 00:23:30.800]  他會看顧
[00:23:30.800 --> 00:23:32.920]  因此斯人就產生心中一個
[00:23:32.920 --> 00:23:34.720]  很清晰的信念
[00:23:34.720 --> 00:23:37.120]  第二十節
[00:23:37.120 --> 00:23:39.160]  我們的心向來等候
[00:23:39.160 --> 00:23:40.160]  耶和華
[00:23:40.160 --> 00:23:42.400]  他是我們的幫助
[00:23:42.400 --> 00:23:46.720]  我們的盾牌
[00:23:46.720 --> 00:23:48.320]  在當時的人一見到盾牌
[00:23:48.320 --> 00:23:52.600]  就知道可以抵擋強敵的意思
[00:23:52.600 --> 00:23:54.080]  很奇妙
[00:23:54.080 --> 00:23:55.560]  不知是否巧合
[00:23:55.560 --> 00:23:57.280]  為何有特別的意思
[00:23:57.280 --> 00:23:58.600]  剛才我在第二堂崇拜
[00:23:58.600 --> 00:24:00.680]  又跟弟兄姊妹有說到
[00:24:00.680 --> 00:24:04.440]  大家都會拿一封金句利是
[00:24:04.440 --> 00:24:06.840]  當然你不知道金句說甚麼
[00:24:06.840 --> 00:24:09.800]  我在台上拿了一張金句卡
[00:24:09.800 --> 00:24:14.920]  是詩篇三十三篇二十節
[00:24:14.920 --> 00:24:15.760]  我一看的時候
[00:24:15.760 --> 00:24:19.040]  我自己都有種很愕然的感覺
[00:24:19.040 --> 00:24:21.200]  我們的心向來等候
[00:24:21.200 --> 00:24:22.920]  耶和華
[00:24:22.920 --> 00:24:25.520]  他是我們的幫助
[00:24:25.520 --> 00:24:27.800]  我們的盾牌
[00:24:27.800 --> 00:24:29.840]  因為心知道他是我們的幫助
[00:24:29.840 --> 00:24:32.720]  我們的盾牌就可以堅定地
[00:24:32.720 --> 00:24:34.840]  等候耶和華
[00:24:34.840 --> 00:24:37.200]  仰望他的幫助
[00:24:37.200 --> 00:24:38.240]  然後說
[00:24:38.240 --> 00:24:42.360]  我們的心必靠他歡喜
[00:24:42.360 --> 00:24:44.040]  是可以歡喜的
[00:24:44.040 --> 00:24:47.240]  因為我們是倚靠他的人
[00:24:47.240 --> 00:24:49.200]  倚靠他的人就可以安然
[00:24:49.200 --> 00:24:50.200]  可以歡喜
[00:24:50.200 --> 00:24:54.800]  二人你們可以靠耶和華歡樂
[00:24:54.800 --> 00:24:57.160]  在當中可以安然
[00:24:57.160 --> 00:24:58.360]  可以感恩
[00:24:58.360 --> 00:24:59.800]  可以讚美
[00:24:59.800 --> 00:25:00.880]  二十二節
[00:25:00.880 --> 00:25:05.320]  耶和華求你照著我們所仰望你的
[00:25:05.320 --> 00:25:08.320]  不是照著我們的成就
[00:25:08.320 --> 00:25:09.640]  不是照著我們的敬虔
[00:25:09.640 --> 00:25:11.520]  上帝我多好
[00:25:11.520 --> 00:25:14.120]  你向我施慈愛
[00:25:14.120 --> 00:25:14.640]  不是
[00:25:14.640 --> 00:25:17.120]  按照你對他的仰望
[00:25:17.120 --> 00:25:20.560]  你誠實地去尋求、倚靠他
[00:25:20.560 --> 00:25:24.600]  他就向你施慈愛
[00:25:24.600 --> 00:25:25.600]  各位靈姐妹
[00:25:25.600 --> 00:25:28.520]  記不記得剛才一開始說
[00:25:28.520 --> 00:25:31.280]  青橄欖樹
[00:25:31.280 --> 00:25:32.760]  青橄欖樹
[00:25:32.760 --> 00:25:33.760]  至於我
[00:25:33.760 --> 00:25:36.720]  就好像神殿中的青橄欖樹
[00:25:36.720 --> 00:25:39.200]  因為我永遠遠遠
[00:25:39.200 --> 00:25:42.840]  倚靠神的慈愛
[00:25:42.840 --> 00:25:43.880]  明年
[00:25:43.880 --> 00:25:45.760]  新的農曆年開始了
[00:25:45.760 --> 00:25:47.200]  剛才說蛇年
[00:25:47.200 --> 00:25:49.680]  很多人都不太喜歡
[00:25:49.680 --> 00:25:50.600]  一想起蛇年
[00:25:50.600 --> 00:25:54.480]  不知道會不會蛇鼠一波呢
[00:25:54.480 --> 00:25:56.920]  但無論這一年是怎樣
[00:25:56.920 --> 00:25:59.960]  你會知道你是尋求上帝的人
[00:25:59.960 --> 00:26:04.240]  你是敬畏、仰望祂慈愛的人
[00:26:04.240 --> 00:26:07.880]  你就可以帶著膽量
[00:26:07.880 --> 00:26:11.480]  選擇、歡樂
[00:26:11.480 --> 00:26:13.440]  你可以心裡歡喜
[00:26:13.440 --> 00:26:15.480]  因為祂是你的幫助
[00:26:15.480 --> 00:26:17.060]  是祢的盾牌
[00:26:17.060 --> 00:26:19.560]  我們一起祈禱
