
[00:00:00.000 --> 00:00:06.460]  今天我們一同從聖經裏面領授關於侍奉主的信息
[00:20:41.760 --> 00:20:46.360]  我們是根據基督的真理來做選擇
[00:20:46.360 --> 00:20:49.960]  或順流而下或一流而上
[00:20:49.960 --> 00:20:55.060]  就要看時局、環境、潮流
[00:20:55.060 --> 00:20:57.660]  與基督真理的關係如何
[00:20:57.660 --> 00:21:00.060]  而定而選擇
[00:21:00.060 --> 00:21:02.360]  我們再看下去
[00:21:02.360 --> 00:21:07.560]  這些人知道伊斯列人所當行的
[00:21:07.560 --> 00:21:08.860]  換句話說
[00:21:08.860 --> 00:21:11.960]  他們知道神的旨意
[00:21:11.960 --> 00:21:15.660]  他們不是糊里糊塗的人
[00:21:15.660 --> 00:21:17.160]  今天來說
[00:21:17.160 --> 00:21:19.160]  我們每一個侍奉主的人
[00:21:19.160 --> 00:21:20.860]  要讀經
[00:21:20.860 --> 00:21:23.460]  要從神的話語中
[00:21:23.460 --> 00:21:25.660]  知道每一個屬基督的人
[00:21:25.660 --> 00:21:28.960]  所當行的事是什麼
[00:21:28.960 --> 00:21:31.360]  這樣我們就會知道
[00:21:31.360 --> 00:21:33.960]  我們的路線是如何
[00:21:33.960 --> 00:21:36.360]  我們的目標是如何
[00:21:36.360 --> 00:21:38.660]  主的計劃是如何
[00:21:38.660 --> 00:21:42.260]  主所期待於我們的是如何
[00:21:42.260 --> 00:21:44.660]  我們就清清楚楚地
[00:21:44.660 --> 00:21:47.860]  來奔走這條道路
[00:21:47.860 --> 00:21:50.860]  有許多的基督徒不讀經
[00:21:50.860 --> 00:21:53.460]  所以他們在真理上
[00:21:53.460 --> 00:21:55.460]  是糊里糊塗的
[00:21:55.460 --> 00:21:58.560]  他們就得過且過
[00:21:58.560 --> 00:22:00.460]  看風失舵
[00:22:00.460 --> 00:22:02.560]  他們沒有固定的方向
[00:22:02.560 --> 00:22:05.560]  結果做了漂流的基督徒
[00:22:05.560 --> 00:22:07.360]  好像當日伊斯列人
[00:22:07.360 --> 00:22:09.560]  出了埃及郡的曠野
[00:22:09.560 --> 00:22:11.960]  他們不是按照
[00:22:11.960 --> 00:22:14.660]  神的僕人摩西的帶領
[00:22:14.660 --> 00:22:17.660]  他們乃是隨意而行
[00:22:17.660 --> 00:22:20.060]  所以他們過了一個漂流的生活
[00:22:20.060 --> 00:22:21.760]  在那打圈子
[00:22:21.760 --> 00:22:25.460]  原來三個月可以走過的路程
[00:22:25.460 --> 00:22:27.360]  他們走了四十年
[00:22:27.360 --> 00:22:30.260]  真是白跑了冤枉路
[00:22:30.260 --> 00:22:32.260]  我們侍奉主的人
[00:22:32.260 --> 00:22:33.760]  不可以這樣
[00:22:33.760 --> 00:22:36.360]  我們必須先知道
[00:22:36.360 --> 00:22:38.160]  神的心意是什麼
[00:22:38.160 --> 00:22:40.360]  我們就按照神的心意
[00:22:40.360 --> 00:22:42.160]  去侍奉祂
[00:22:42.160 --> 00:22:44.660]  這樣才能夠得到祂的悅納
[00:22:44.660 --> 00:22:46.860]  和祂的使用
[00:22:46.860 --> 00:22:48.660]  那麼還有下面
[00:22:48.660 --> 00:22:50.960]  這個三世三節說
[00:22:50.960 --> 00:22:54.260]  他們行吾整齊
[00:22:54.260 --> 00:22:55.860]  行吾
[00:22:55.860 --> 00:22:57.360]  那就是一個兵士
[00:22:57.360 --> 00:23:00.160]  知道在他的那個隊形裏面
[00:23:00.160 --> 00:23:02.460]  他應該站在哪裏
[00:23:02.460 --> 00:23:04.560]  橫排的是行
[00:23:04.560 --> 00:23:06.760]  中排的是吾
[00:23:06.760 --> 00:23:08.160]  吾是兩個人
[00:23:08.160 --> 00:23:12.460]  行卻是有不同的這個數目
[00:23:12.460 --> 00:23:13.860]  是中橫
[00:23:13.860 --> 00:23:19.360]  都能夠知道自己的地位在哪裏
[00:23:19.360 --> 00:23:21.660]  自己的崗位在哪裏
[00:23:21.660 --> 00:23:23.760]  自己的角色在哪裏
[00:23:23.760 --> 00:23:26.760]  能夠配搭在一起
[00:23:26.760 --> 00:23:27.860]  而且呢
[00:23:27.860 --> 00:23:31.260]  下面又說三世五節的話
[00:23:31.260 --> 00:23:35.560]  能擺陣的有兩萬八千六百人
[00:23:35.560 --> 00:23:40.360]  擺陣那就是按照這個戰略
[00:23:40.360 --> 00:23:43.360]  來前進
[00:23:43.360 --> 00:23:45.060]  由之
[00:23:45.060 --> 00:23:46.460]  不是亂來的
[00:23:46.460 --> 00:23:48.560]  不是一個人想怎麼樣就怎麼樣
[00:23:48.560 --> 00:23:50.160]  不是個人行動
[00:23:50.160 --> 00:23:52.560]  那是團隊合作
[00:23:52.560 --> 00:23:54.660]  團隊精神
[00:23:54.660 --> 00:23:55.560]  這樣呢
[00:23:55.560 --> 00:23:58.860]  才能夠上下一心
[00:23:58.860 --> 00:24:00.660]  左右同心
[00:24:00.660 --> 00:24:01.960]  步伐相同
[00:24:01.960 --> 00:24:03.760]  心智相同
[00:24:03.760 --> 00:24:05.760]  進程相同
[00:24:05.760 --> 00:24:07.460]  進退一致
[00:24:07.460 --> 00:24:09.260]  達成勝利
[00:24:09.260 --> 00:24:11.860]  這是每一個基督徒
[00:24:11.860 --> 00:24:14.160]  侍奉主的人要了解的
[00:24:14.160 --> 00:24:15.860]  我們不是個人作戰
[00:24:15.860 --> 00:24:18.460]  我們要由團隊的精神
[00:24:18.460 --> 00:24:20.560]  和所有屬主的人
[00:24:20.560 --> 00:24:22.060]  彼此的聯合
[00:24:22.060 --> 00:24:23.660]  互相的合作
[00:24:23.660 --> 00:24:25.560]  互相的呼應
[00:24:25.560 --> 00:24:29.160]  這樣我們就能夠在主的帶領之下
[00:24:29.160 --> 00:24:33.660]  完成美好的工作
[00:24:33.660 --> 00:24:34.960]  那麼我們
[00:24:34.960 --> 00:24:38.560]  當如此行的時候
[00:24:38.560 --> 00:24:40.660]  我們就看見
[00:24:40.660 --> 00:24:45.460]  神有許多的安排、預備、供應
[00:24:45.460 --> 00:24:48.260]  願主幫助我們這樣的服事主
[00:24:48.260 --> 00:24:50.160]  大有果孝
[00:24:50.160 --> 00:24:52.160]  阿們
