
[00:00:00.000 --> 00:00:06.000]  我們翻開聖經詩篇119篇剛才讀過的33節開始
[00:19:34.000 --> 00:19:37.000]  保羅說我更喜歡誇自己的軟弱
[00:19:37.000 --> 00:19:40.000]  當我小心再讀英文的聖經
[00:19:40.000 --> 00:19:45.000]  英文聖經就說我喜好或者喜愛
[00:19:45.000 --> 00:19:47.000]  在自己的軟弱當中
[00:19:47.000 --> 00:19:50.000]  I rejoice in my weaknesses
[00:19:50.000 --> 00:19:53.000]  突然間我心裡有很大的勉勵
[00:19:53.000 --> 00:19:55.000]  不要因為你身體軟弱
[00:19:55.000 --> 00:19:58.000]  以致你擔心害怕
[00:19:58.000 --> 00:20:01.000]  反而你在當中可以在神面前
[00:20:01.000 --> 00:20:04.000]  因為你的軟弱而喜樂
[00:20:04.000 --> 00:20:05.000]  因為在那些時刻
[00:20:05.000 --> 00:20:08.000]  你要經歷神的保守
[00:20:08.000 --> 00:20:10.000]  經歷神給你的幫助
[00:20:10.000 --> 00:20:12.000]  給你的剛強
[00:20:12.000 --> 00:20:17.000]  那段話帶給我心中很多的鼓勵
[00:20:17.000 --> 00:20:18.000]  各位靈子們
[00:20:18.000 --> 00:20:19.000]  當你讀聖經的時候
[00:20:19.000 --> 00:20:21.000]  你會察覺到
[00:20:21.000 --> 00:20:24.000]  其實聖經是在讀你
[00:20:24.000 --> 00:20:26.000]  你不要以為聖經是黑字
[00:20:26.000 --> 00:20:30.000]  或者已經死的文字的記錄
[00:20:30.000 --> 00:20:31.000]  聖經是神的話
[00:20:31.000 --> 00:20:33.000]  是活的道
[00:20:33.000 --> 00:20:34.000]  Living Word
[00:20:34.000 --> 00:20:38.000]  也意味著它在閱讀你的生命的狀況
[00:20:38.000 --> 00:20:40.000]  神知道你的狀況
[00:20:40.000 --> 00:20:44.000]  悉切地向你發出對你的安慰
[00:20:44.000 --> 00:20:45.000]  對你的勉勵
[00:20:45.000 --> 00:20:48.000]  對你的提醒
[00:20:48.000 --> 00:20:50.000]  因此當你讀聖經的時候
[00:20:50.000 --> 00:20:51.000]  你會察覺到
[00:20:51.000 --> 00:20:53.000]  神向你講說話
[00:20:53.000 --> 00:20:55.000]  而領受神給你生命的
[00:20:55.000 --> 00:20:58.000]  很重要的幫助
[00:20:58.000 --> 00:20:59.000]  因此詩人說
[00:20:59.000 --> 00:21:03.000]  「求你使我心傾向你的法道」
[00:21:03.000 --> 00:21:06.000]  「使我轉眼不要看虛空的事情」
[00:21:06.000 --> 00:21:11.000]  「令我在你的道中可以存活」
[00:21:11.000 --> 00:21:12.000]  我們再看
[00:21:12.000 --> 00:21:13.000]  詩人不單說
[00:21:13.000 --> 00:21:15.000]  「求神給我悟性」
[00:21:15.000 --> 00:21:18.000]  「求神給我心傾向你的真理」
[00:21:18.000 --> 00:21:23.000]  我們跳到下面其中的43節
[00:21:23.000 --> 00:21:25.000]  43節我請大家一起讀出來
[00:21:25.000 --> 00:21:28.000]  「求你使真理的話」
[00:21:28.000 --> 00:21:30.000]  「總不離開我的口」
[00:21:30.000 --> 00:21:34.000]  「因為我仰望你的典章」
[00:21:34.000 --> 00:21:36.000]  「詩人求神讓真理的話」
[00:21:36.000 --> 00:21:38.000]  「不要離開他的口」
[00:21:38.000 --> 00:21:40.000]  「不要離開他」
[00:21:40.000 --> 00:21:45.000]  「讓他上上堅定站穩在真理上」
[00:21:45.000 --> 00:21:48.000]  就算有些人會批評教徒
[00:21:48.000 --> 00:21:50.000]  指責教徒
[00:21:50.000 --> 00:21:52.000]  甚至排斥我們
[00:21:52.000 --> 00:21:56.000]  但我們仍然放膽地表明
[00:21:56.000 --> 00:21:58.000]  我們所信的真道
[00:21:58.000 --> 00:22:02.000]  不去隱藏神公義的真道
[00:22:02.000 --> 00:22:03.000]  在過程當中
[00:22:03.000 --> 00:22:05.000]  我們清楚知道
[00:22:05.000 --> 00:22:08.000]  因為神的話是我們的盼望
[00:22:08.000 --> 00:22:10.000]  是我們的倚靠
[00:22:10.000 --> 00:22:13.000]  你再留心回43節第二句
[00:22:13.000 --> 00:22:16.000]  「因為我仰望你的典章」
[00:22:16.000 --> 00:22:19.000]  亦意味著神的話是我們的希望
[00:22:19.000 --> 00:22:22.000]  是我們的盼望
[00:22:22.000 --> 00:22:26.000]  本來在一個很穩固的盆石上
[00:22:26.000 --> 00:22:29.000]  如果突然有些事情衝擊你
[00:22:29.000 --> 00:22:32.000]  你離開了神的話
[00:22:32.000 --> 00:22:33.000]  就好像你離開了盆石
[00:22:33.000 --> 00:22:35.000]  走到一些沙土
[00:22:35.000 --> 00:22:37.000]  一些浮沙上
[00:22:37.000 --> 00:22:39.000]  你會沉下去
[00:22:39.000 --> 00:22:41.000]  「這些先人祈禱神啊
[00:22:41.000 --> 00:22:42.000]  求你保守我
[00:22:42.000 --> 00:22:45.000]  讓我可以站穩在真理上
[00:22:45.000 --> 00:22:47.000]  真理不要離開我的口
[00:22:47.000 --> 00:22:50.000]  離開我的生命」
[00:22:50.000 --> 00:22:53.000]  大家都一定會記得約伯記
[00:22:53.000 --> 00:22:56.000]  講到人面對苦難的事情
[00:22:56.000 --> 00:22:59.000]  約伯記講到約伯很痛苦
[00:22:59.000 --> 00:23:00.000]  他失去一切
[00:23:00.000 --> 00:23:02.000]  包括他的子女
[00:23:02.000 --> 00:23:04.000]  他全身生滿了毒瘡
[00:23:04.000 --> 00:23:05.000]  在那個時候
[00:23:05.000 --> 00:23:07.000]  聖經就講到他的太太
[00:23:07.000 --> 00:23:09.000]  見到他那麼慘
[00:23:09.000 --> 00:23:12.000]  竟然就叫他死
[00:23:12.000 --> 00:23:13.000]  你記得聖經所講
[00:23:13.000 --> 00:23:15.000]  他太太就跟他說
[00:23:15.000 --> 00:23:19.000]  「你仍然保持你的純淨嗎?
[00:23:19.000 --> 00:23:21.000]  你不如棄掉神
[00:23:21.000 --> 00:23:23.000]  死了罷」
[00:23:23.000 --> 00:23:24.000]  很少見聖經講
[00:23:24.000 --> 00:23:27.000]  太太叫丈夫去死
[00:23:27.000 --> 00:23:29.000]  但可能見到他太慘了
[00:23:29.000 --> 00:23:31.000]  你還信什麼神?
[00:23:31.000 --> 00:23:34.000]  還堅守什麼聖經真理?
[00:23:34.000 --> 00:23:39.000]  你不如自己放棄這個上帝吧」
[00:23:39.000 --> 00:23:41.000]  但當時的約伯很清楚
[00:23:41.000 --> 00:23:43.000]  他知道神的話
[00:23:43.000 --> 00:23:45.000]  就是他的盼望
[00:23:45.000 --> 00:23:46.000]  他很清楚地表示
[00:23:46.000 --> 00:23:50.000]  他說「我從神手裡得福
[00:23:50.000 --> 00:23:54.000]  難道也不會從神的手裡得禍嗎?
[00:23:54.000 --> 00:23:56.000]  祂是掌權的上帝
[00:23:56.000 --> 00:23:59.000]  祂可以按祂認為好的
[00:23:59.000 --> 00:24:01.000]  來待我
[00:24:01.000 --> 00:24:05.000]  祂仍然堅持在神的真理上」
[00:24:05.000 --> 00:24:07.000]  我想回到一件事
[00:24:07.000 --> 00:24:09.000]  在幾年前聽到一位宣教士說
[00:24:09.000 --> 00:24:12.000]  他在歐洲做宣教工作
[00:24:12.000 --> 00:24:14.000]  一對夫婦做餐館的
[00:24:14.000 --> 00:24:16.000]  他們剛公信耶穌
[00:24:16.000 --> 00:24:18.000]  但遇到很多困難
[00:24:18.000 --> 00:24:20.000]  當地的警察
[00:24:20.000 --> 00:24:25.000]  久不久就去到他們的飯店裡
[00:24:25.000 --> 00:24:27.000]  不斷地指出
[00:24:27.000 --> 00:24:30.000]  他們有很多主食
[00:24:30.000 --> 00:24:33.000]  或者衛生情況不合條例
[00:24:33.000 --> 00:24:34.000]  要罰款
[00:24:34.000 --> 00:24:39.000]  一罰就將他們一個月的收入罰走了
[00:24:39.000 --> 00:24:41.000]  那次一個星期
[00:24:41.000 --> 00:24:43.000]  來了兩次
[00:24:43.000 --> 00:24:46.000]  罰了他們兩筆錢
[00:24:46.000 --> 00:24:48.000]  宣教士聽到這件事就很擔心
[00:24:48.000 --> 00:24:49.000]  他們剛信耶穌
[00:24:49.000 --> 00:24:51.000]  不知道會不會埋怨上帝
[00:24:51.000 --> 00:24:53.000]  不知道會不會因此就覺得
[00:24:53.000 --> 00:24:55.000]  不應該再信耶穌
[00:24:55.000 --> 00:24:57.000]  所以漸漸地去探望他們
[00:24:57.000 --> 00:24:59.000]  去安慰他們
[00:24:59.000 --> 00:25:01.000]  但一旦他們坐下來
[00:25:01.000 --> 00:25:04.000]  對方已經開始說
[00:25:04.000 --> 00:25:07.000]  他說「也不要緊的」
[00:25:07.000 --> 00:25:09.000]  「我們也讀到聖經」
[00:25:09.000 --> 00:25:11.000]  「想回到聖經所說的」
[00:25:11.000 --> 00:25:14.000]  就是剛才我們提及的約伯記
[00:25:14.000 --> 00:25:16.000]  他說「聖經所說」
[00:25:16.000 --> 00:25:18.000]  「賞賜的是耶和華」
[00:25:18.000 --> 00:25:20.000]  「收取的是耶和華」
[00:25:20.000 --> 00:25:24.000]  「耶和華的命是應當被尊崇的」
[00:25:24.000 --> 00:25:26.000]  他說「不要緊」
[00:25:26.000 --> 00:25:29.000]  「上帝會帶領保守我們的」
[00:25:29.000 --> 00:25:30.000]  宣教士一聽見的時候
[00:25:30.000 --> 00:25:32.000]  就很清楚知道
[00:25:32.000 --> 00:25:35.000]  他們以神的話為他們的盼望
[00:25:35.000 --> 00:25:38.000]  他們不因此離開神
[00:25:38.000 --> 00:25:40.000]  離開神的話
[00:25:40.000 --> 00:25:42.000]  正如剛才讀的聖經
[00:25:42.000 --> 00:25:45.000]  詩人說「求祢使真祢的話」
[00:25:45.000 --> 00:25:47.000]  「總不離開我的口」
[00:25:47.000 --> 00:25:50.000]  「因為我仰望祢的典章」
[00:25:50.000 --> 00:25:51.000]  你再讀下去的時候
[00:25:51.000 --> 00:25:53.000]  第45節
[00:25:53.000 --> 00:25:55.000]  「我必行在寬闊之處」
[00:25:55.000 --> 00:25:57.000]  「或者說自由之處」
[00:25:57.000 --> 00:26:01.000]  「因為我一向尋求祢的分持」
[00:26:01.000 --> 00:26:03.000]  不因為有甚麼變化
[00:26:03.000 --> 00:26:06.000]  他會放棄這種一向
[00:26:06.000 --> 00:26:09.000]  這種持久的追求
[00:26:09.000 --> 00:26:11.000]  然後再讀下去
[00:26:11.000 --> 00:26:13.000]  「就是在君王面前」
[00:26:13.000 --> 00:26:15.000]  「面對著很大的壓力」
[00:26:15.000 --> 00:26:17.000]  他仍然很清楚
[00:26:17.000 --> 00:26:21.000]  面對君王面前的時候
[00:26:21.000 --> 00:26:24.000]  仍然去講論祢的法道
[00:26:24.000 --> 00:26:27.000]  也不以為恥
[00:26:27.000 --> 00:26:28.000]  在這情況之下
[00:26:28.000 --> 00:26:30.000]  仍然堅持著神的話
[00:26:30.000 --> 00:26:31.000]  仍然在當中
[00:26:31.000 --> 00:26:36.000]  一定一路地尋求、遵守
[00:26:36.000 --> 00:26:39.000]  各位靈姐妹
[00:26:39.000 --> 00:26:42.000]  香港是一個很繁忙的社會
[00:26:42.000 --> 00:26:47.000]  很多事情會容易將我們的心奪走
[00:26:47.000 --> 00:26:48.000]  太忙了
[00:26:48.000 --> 00:26:51.000]  以至沒有時間去到神的面前
[00:26:51.000 --> 00:26:53.000]  去尋求神
[00:26:53.000 --> 00:26:55.000]  很多時候忙碌
[00:26:55.000 --> 00:27:00.000]  產生很多很多對身體心靈的影響
[00:27:00.000 --> 00:27:02.000]  一個簡單的調查發現
[00:27:02.000 --> 00:27:04.000]  在美國
[00:27:04.000 --> 00:27:05.000]  越來越多人
[00:27:05.000 --> 00:27:08.000]  他們的睡眠時間減少
[00:27:08.000 --> 00:27:11.000]  可能香港人減少更快
[00:27:11.000 --> 00:27:13.000]  在減少睡眠之後
[00:27:13.000 --> 00:27:14.000]  一個現象
[00:27:14.000 --> 00:27:17.000]  我剛剛在平安夜的報道會有提及
[00:27:17.000 --> 00:27:19.000]  就是發覺很多人
[00:27:19.000 --> 00:27:24.000]  他們常常開車的時候是昏睡
[00:27:24.000 --> 00:27:25.000]  調查發現
[00:27:25.000 --> 00:27:27.000]  在美國因為睡眠不足
[00:27:27.000 --> 00:27:31.000]  引致的車禍一年
[00:27:31.000 --> 00:27:36.000]  最少有十萬宗
[00:27:36.000 --> 00:27:37.000]  並且在他們的生活上
[00:27:37.000 --> 00:27:38.000]  因為睡眠不足
[00:27:38.000 --> 00:27:41.000]  產生的問題就是很多壓力
[00:27:41.000 --> 00:27:42.000]  精神的壓力
[00:27:42.000 --> 00:27:44.000]  開始脾氣暴躁
[00:27:44.000 --> 00:27:46.000]  有衝動的性情
[00:27:46.000 --> 00:27:50.000]  而且專注力和判斷力
[00:27:50.000 --> 00:27:52.000]  是不能夠集中
[00:27:52.000 --> 00:27:56.000]  產生很多很多人際間的問題
[00:27:56.000 --> 00:27:59.000]  一個人當他很繁忙的時候
[00:27:59.000 --> 00:28:01.000]  他興奮自己身體的需要
[00:28:01.000 --> 00:28:06.000]  產生很多對身體健康人際的問題
[00:28:06.000 --> 00:28:07.000]  你可以想像
[00:28:07.000 --> 00:28:12.000]  如果你不留心自己的靈性
[00:28:12.000 --> 00:28:14.000]  你用了時間在很多其他的事情上
[00:28:14.000 --> 00:28:20.000]  但是你不讓自己去領受天上的糧食
[00:28:20.000 --> 00:28:25.000]  你會發覺你的生命出了更多的問題
[00:28:25.000 --> 00:28:26.000]  最近在讀聖經
[00:28:26.000 --> 00:28:28.000]  馬太科提到
[00:28:28.000 --> 00:28:32.000]  當登山變象的時候
[00:28:32.000 --> 00:28:35.000]  彼得見到耶穌變象
[00:28:35.000 --> 00:28:37.000]  旁邊還有誰呢?
[00:28:37.000 --> 00:28:42.000]  有摩西和以利亞
[00:28:42.000 --> 00:28:44.000]  當他見到這個情況的時候
[00:28:44.000 --> 00:28:49.000]  很開心、很驚訝地跟耶穌說
[00:28:49.000 --> 00:28:52.000]  不如我建三座棚
[00:28:52.000 --> 00:28:54.000]  你們一人一座棚
[00:28:54.000 --> 00:28:57.000]  很美好的一段日子、一段時光
[00:28:57.000 --> 00:29:00.000]  保留著它
[00:29:00.000 --> 00:29:01.000]  在那個時候
[00:29:01.000 --> 00:29:02.000]  神沒有回答他
[00:29:02.000 --> 00:29:06.000]  但是在天上有聲音發出來
[00:29:06.000 --> 00:29:09.000]  「這是我的愛子
[00:29:09.000 --> 00:29:14.000]  你們要聽祂」
[00:29:14.000 --> 00:29:18.000]  最重要的不是要做什麼
[00:29:18.000 --> 00:29:19.000]  各位電影姐妹
[00:29:19.000 --> 00:29:23.000]  有些時候我們甚至很忙碌地去侍奉
[00:29:23.000 --> 00:29:26.000]  但是竟然忘記最重要的是
[00:29:26.000 --> 00:29:30.000]  聽神的話
[00:29:30.000 --> 00:29:31.000]  你會記得
[00:29:31.000 --> 00:29:34.000]  剛才姐妹說的見證也有提到
[00:29:34.000 --> 00:29:38.000]  不可少的只有一件事情
[00:29:38.000 --> 00:29:43.000]  就是在神的面前領受祂生命的說話
[00:29:43.000 --> 00:29:44.000]  一天你會察覺
[00:29:44.000 --> 00:29:48.000]  在生活上有很多事情在奪取你的時間
[00:29:48.000 --> 00:29:49.000]  你要很留心
[00:29:49.000 --> 00:29:54.000]  不要讓這些事情將神的話擠出去了
[00:29:54.000 --> 00:29:56.000]  你要堅持著
[00:29:56.000 --> 00:29:59.000]  讓神的話不要離開你的生命
[00:29:59.000 --> 00:30:00.000]  正如聖經所說
[00:30:00.000 --> 00:30:03.000]  「我一向尋求了你的道」
[00:30:03.000 --> 00:30:05.000]  就算在什麼情況下
[00:30:05.000 --> 00:30:07.000]  求你幫助我
[00:30:07.000 --> 00:30:10.000]  讓你的真理不要離開我的口
[00:30:10.000 --> 00:30:13.000]  不要離開我的生命
[00:30:13.000 --> 00:30:14.000]  各位電影姐妹
[00:30:14.000 --> 00:30:17.000]  我們看到這裡
[00:30:17.000 --> 00:30:20.000]  當我們讀這段聖經的時候
[00:30:20.000 --> 00:30:24.000]  你會留意聖經裡面一路勉勵我們
[00:30:24.000 --> 00:30:29.000]  要求主賜給我們悟性明白神的道
[00:30:29.000 --> 00:30:31.000]  去遵行祂的道
[00:30:31.000 --> 00:30:34.000]  亦都讓你的心不要傾向世界
[00:30:34.000 --> 00:30:36.000]  而是傾向神的道
[00:30:36.000 --> 00:30:39.000]  在過程中一路去留意
[00:30:39.000 --> 00:30:41.000]  讓主幫助你
[00:30:41.000 --> 00:30:46.000]  可以一路堅守在神的話語當中
[00:30:46.000 --> 00:30:50.000]  以致你在神的道裡面可以傳援
[00:30:50.000 --> 00:30:51.000]  我再說
[00:30:51.000 --> 00:30:53.000]  每一天讀神的話
[00:30:53.000 --> 00:30:58.000]  不是可有可無
[00:30:58.000 --> 00:31:02.000]  你聽人這樣勸告你
[00:31:02.000 --> 00:31:04.000]  但你要救自己
[00:31:04.000 --> 00:31:05.000]  你要真的留心
[00:31:05.000 --> 00:31:07.000]  每一天分別時間
[00:31:07.000 --> 00:31:10.000]  來讀神的話
[00:31:10.000 --> 00:31:12.000]  我們一起祈禱

