
[00:00:00.000 --> 00:00:03.000]  請大家翻開聖經的約拿書
[00:18:19.000 --> 00:18:20.000]  在自疑當中
[00:18:20.000 --> 00:18:22.000]  看不到那個實況
[00:18:22.000 --> 00:18:23.000]  以至他說
[00:18:23.000 --> 00:18:27.000]  「我就算是生氣到死都是對的」
[00:18:27.000 --> 00:18:29.000]  上帝亦都憐憫若拿
[00:18:29.000 --> 00:18:33.000]  上帝沒有因此來否定他
[00:18:33.000 --> 00:18:37.000]  他繼續來勸告若拿
[00:18:37.000 --> 00:18:41.000]  大家再看下去下第十節
[00:18:41.000 --> 00:18:43.000]  「而我說這火被麻
[00:18:43.000 --> 00:18:45.000]  不是你栽種的
[00:18:45.000 --> 00:18:47.000]  也不是你使它長大的
[00:18:47.000 --> 00:18:49.000]  一夜長成一夜死去
[00:18:49.000 --> 00:18:53.000]  你尚且愛惜它」
[00:18:53.000 --> 00:18:56.000]  這棵樹不是你建造的
[00:18:56.000 --> 00:18:57.000]  不是你種的
[00:18:57.000 --> 00:19:00.000]  跟你沒有很多的關係
[00:19:00.000 --> 00:19:02.000]  但這棵樹出現
[00:19:02.000 --> 00:19:03.000]  帶給你有舒適
[00:19:03.000 --> 00:19:05.000]  帶給你好處
[00:19:05.000 --> 00:19:08.000]  因此你就愛惜它
[00:19:08.000 --> 00:19:11.000]  這棵樹你竟然可以愛惜它
[00:19:11.000 --> 00:19:14.000]  但何況這離離微大城
[00:19:14.000 --> 00:19:17.000]  其中不曉得分辨左右手的
[00:19:17.000 --> 00:19:19.000]  有十二萬多人
[00:19:19.000 --> 00:19:22.000]  並且有許多生畜
[00:19:22.000 --> 00:19:26.000]  我怎能不愛惜呢?
[00:19:26.000 --> 00:19:29.000]  十二萬不能分辨左右手
[00:19:29.000 --> 00:19:30.000]  或者另一個翻譯
[00:19:30.000 --> 00:19:33.000]  不能分辨善惡
[00:19:33.000 --> 00:19:36.000]  他們很多事情都不明白
[00:19:36.000 --> 00:19:38.000]  在錯誤當中
[00:19:38.000 --> 00:19:40.000]  但有十二萬人
[00:19:40.000 --> 00:19:43.000]  我怎會不愛惜他們呢?
[00:19:43.000 --> 00:19:44.000]  上帝在這個時候
[00:19:44.000 --> 00:19:50.000]  不是在說公義不公義的事
[00:19:50.000 --> 00:19:54.000]  是在說神的憐憫和愛
[00:19:54.000 --> 00:19:57.000]  你一棵樹都這麼珍惜去愛惜它
[00:19:57.000 --> 00:20:01.000]  我豈不是會愛惜這群生命呢?
[00:20:01.000 --> 00:20:03.000]  而且其中的生畜
[00:20:03.000 --> 00:20:05.000]  我都愛護
[00:20:05.000 --> 00:20:10.000]  上帝一路來告訴這位若拿知道
[00:20:10.000 --> 00:20:12.000]  我最近聽到一位弟兄
[00:20:12.000 --> 00:20:16.000]  這位弟兄他做一件事情
[00:20:16.000 --> 00:20:18.000]  這位是醫生
[00:20:18.000 --> 00:20:21.000]  他的心很清楚感受神給他的感動
[00:20:21.000 --> 00:20:23.000]  他就去了天水圍
[00:20:23.000 --> 00:20:27.000]  在當地開了一個診所來工作
[00:20:27.000 --> 00:20:28.000]  很多人都說
[00:20:28.000 --> 00:20:30.000]  很多人都不喜歡進天水圍
[00:20:30.000 --> 00:20:32.000]  你為何要進去呢?
[00:20:32.000 --> 00:20:35.000]  他就說這個地方
[00:20:35.000 --> 00:20:38.000]  我們都感覺是一個悲情的市區
[00:20:38.000 --> 00:20:39.000]  因為大家都知道
[00:20:39.000 --> 00:20:42.000]  報紙裏面過去都曾經有很多報導
[00:20:42.000 --> 00:20:44.000]  裏面的治安有問題
[00:20:44.000 --> 00:20:47.000]  很多人的家庭遇到困難
[00:20:47.000 --> 00:20:49.000]  很多家庭暴力的事情發生
[00:20:49.000 --> 00:20:53.000]  甚至有些人在家中跳樓自殺
[00:20:53.000 --> 00:20:55.000]  久不久在那段日子
[00:20:55.000 --> 00:20:59.000]  我們見到很多人因此結束自己的生命
[00:20:59.000 --> 00:21:02.000]  在一個好像不受歡迎的地區
[00:21:02.000 --> 00:21:05.000]  但這位弟兄就心裏體會到
[00:21:05.000 --> 00:21:07.000]  神給他的感動
[00:21:07.000 --> 00:21:13.000]  他就說我很想特別來醫治一些情緒病患的朋友
[00:21:13.000 --> 00:21:15.000]  因此他可能收入少一些
[00:21:15.000 --> 00:21:19.000]  他可能會有很多的困難
[00:21:19.000 --> 00:21:24.000]  但他的心就是願意這樣去服侍
[00:21:24.000 --> 00:21:29.000]  人人當他心裏體會到上帝的憐憫的心
[00:21:29.000 --> 00:21:33.000]  他就不會輕易放棄
[00:21:33.000 --> 00:21:38.000]  他不會願意放棄這群神所愛的人
[00:21:38.000 --> 00:21:42.000]  然後去到他們中間服侍
[00:21:42.000 --> 00:21:46.000]  去宣告神的憐憫、神的慈愛
[00:21:46.000 --> 00:21:48.000]  當聖經問到若那
[00:21:48.000 --> 00:21:50.000]  並且有許多生俗
[00:21:50.000 --> 00:21:52.000]  我怎能不愛惜呢?
[00:21:52.000 --> 00:21:55.000]  很奇怪,聖經就停在這裏
[00:21:55.000 --> 00:21:59.000]  我們就問若那今次如何反應呢?
[00:21:59.000 --> 00:22:03.000]  他會不會又說我發怒到死也是應該的?
[00:22:03.000 --> 00:22:06.000]  但聖經停在這裏
[00:22:06.000 --> 00:22:11.000]  好像是給我們一個心靈的反省
[00:22:11.000 --> 00:22:13.000]  無論若那如何回應
[00:22:13.000 --> 00:22:16.000]  我們要問我們如何回應?
[00:22:16.000 --> 00:22:23.000]  我們是否也能夠像神對若那那種呼籲
[00:22:23.000 --> 00:22:30.000]  帶著盼望、堅持去愛、去憐憫
[00:22:30.000 --> 00:22:35.000]  以致我們的生命是配得稱為神的兒女的生命
[00:22:35.000 --> 00:22:36.000]  各位弟兄姊妹
[00:22:36.000 --> 00:22:38.000]  當我們所身在的城市
[00:22:38.000 --> 00:22:40.000]  或者世界各地的城市
[00:22:40.000 --> 00:22:45.000]  裏面見到很多叫人傷心的事情
[00:22:45.000 --> 00:22:50.000]  求神仍然將那份盼望、那份憐憫的心
[00:22:50.000 --> 00:22:52.000]  放在我們心裏
[00:22:52.000 --> 00:22:54.000]  我們一起來祈禱

