
[00:00:00.000 --> 00:00:03.280]  預備的時候的重點有四大點
[00:18:27.280 --> 00:18:29.280]  「復活在我」
[00:18:29.280 --> 00:18:31.280]  「生命也在我」
[00:18:31.280 --> 00:18:33.280]  「凡活著信我的人」
[00:18:33.280 --> 00:18:35.280]  「必永遠不死」
[00:18:35.280 --> 00:18:37.280]  「你信者華嗎?」
[00:18:37.280 --> 00:18:41.280]  耶穌在問馬弟什麼問題
[00:18:41.280 --> 00:18:43.280]  在問他
[00:18:43.280 --> 00:18:49.280]  「馬弟,你的摯愛拉撒路死了」
[00:18:49.280 --> 00:18:51.280]  「你摯愛拉撒路死了」
[00:18:51.280 --> 00:18:55.280]  「你現在還相信我嗎?」
[00:18:55.280 --> 00:18:57.280]  「你現在還相信我嗎?」
[00:18:57.280 --> 00:18:59.280]  「你現在還相信我嗎?」
[00:18:59.280 --> 00:19:01.280]  「你現在還相信我嗎?」
[00:19:01.280 --> 00:19:03.280]  「我是復活和生命」
[00:19:03.280 --> 00:19:05.280]  「我是次下復活和次下生命的那位」
[00:19:05.280 --> 00:19:07.280]  「我是復活和生命的那位」
[00:19:07.280 --> 00:19:09.280]  「你是不是真的相信我?」
[00:19:09.280 --> 00:19:11.280]  「你很艱難」
[00:19:11.280 --> 00:19:13.280]  「你很哀傷」
[00:19:13.280 --> 00:19:15.280]  「你很痛苦」
[00:19:15.280 --> 00:19:17.280]  「你很多質疑」
[00:19:17.280 --> 00:19:19.280]  「你質疑我耶穌」
[00:19:19.280 --> 00:19:21.280]  「你很多問號」
[00:19:21.280 --> 00:19:23.280]  「你現在還相信我嗎?」
[00:19:23.280 --> 00:19:31.280]  在約翰的眼光寫這十一章的時候
[00:19:31.280 --> 00:19:33.280]  其實拉撒路的事件
[00:19:33.280 --> 00:19:41.280]  是喚醒和加強馬大和瑪利亞信靠耶穌的心
[00:19:41.280 --> 00:19:43.280]  整個事件
[00:19:43.280 --> 00:19:45.280]  這麼不幸
[00:19:45.280 --> 00:19:47.280]  這麼糟糕
[00:19:47.280 --> 00:19:49.280]  你還不相信我嗎?
[00:19:49.280 --> 00:19:51.280]  你還不相信我嗎?
[00:19:51.280 --> 00:20:05.280]  在前幾天
[00:20:05.280 --> 00:20:07.280]  我一個人在辦公室工作
[00:20:07.280 --> 00:20:09.280]  有人按門鈴
[00:20:09.280 --> 00:20:13.280]  一般可能是送貨的那些人
[00:20:13.280 --> 00:20:15.280]  我們也有
[00:20:15.280 --> 00:20:17.280]  我出去
[00:20:17.280 --> 00:20:19.280]  看到阿金
[00:20:19.280 --> 00:20:23.280]  她走進來
[00:20:23.280 --> 00:20:25.280]  哭著坐在外面的沙發
[00:20:25.280 --> 00:20:27.280]  我和她兩個人
[00:20:27.280 --> 00:20:31.280]  我說「什麼事?你為什麼上來?」
[00:20:31.280 --> 00:20:33.280]  「你打電話給我就行了」
[00:20:33.280 --> 00:20:35.280]  她說她很亂
[00:20:35.280 --> 00:20:37.280]  她很哀傷
[00:20:37.280 --> 00:20:39.280]  她說為琴伸錢
[00:20:39.280 --> 00:20:41.280]  叮囑她一件事
[00:20:41.280 --> 00:20:43.280]  「我發生什麼事?」
[00:20:43.280 --> 00:20:45.280]  「你第一件事找教會」
[00:20:45.280 --> 00:20:47.280]  「找楊牧師」
[00:20:47.280 --> 00:20:51.280]  所以當她在很艱難的當中
[00:20:51.280 --> 00:20:55.280]  她來到教會
[00:20:55.280 --> 00:20:57.280]  講述過去幾天
[00:20:57.280 --> 00:20:59.280]  為琴發生什麼事
[00:20:59.280 --> 00:21:01.280]  講到
[00:21:01.280 --> 00:21:03.280]  怎樣去處理
[00:21:03.280 --> 00:21:05.280]  應當要做的事情
[00:21:05.280 --> 00:21:07.280]  即後事的安排
[00:21:07.280 --> 00:21:11.280]  我去那裡坐了十多二十分鐘
[00:21:11.280 --> 00:21:13.280]  其實我沒有怎麼說話
[00:21:13.280 --> 00:21:15.280]  這個時刻
[00:21:15.280 --> 00:21:17.280]  我有什麼好說的
[00:21:17.280 --> 00:21:19.280]  最後金玉喜說
[00:21:19.280 --> 00:21:21.280]  「楊牧師,為我祈禱」
[00:21:21.280 --> 00:21:25.280]  我們就在那裡祈禱
[00:21:25.280 --> 00:21:31.280]  在很困難的時候
[00:21:31.280 --> 00:21:33.280]  唯有耶穌
[00:21:33.280 --> 00:21:37.280]  才是我們一切的答案和出路
[00:21:37.280 --> 00:21:39.280]  大家相信嗎?
[00:21:39.280 --> 00:21:41.280]  你相信嗎?
[00:21:41.280 --> 00:21:51.280]  最後,相信耶穌是什麼?
[00:21:51.280 --> 00:21:55.280]  就是賜給很多人有生命
[00:21:55.280 --> 00:21:59.280]  在39-44節
[00:21:59.280 --> 00:22:03.280]  耶穌說了三個命令
[00:22:03.280 --> 00:22:05.280]  第一個是移開石頭
[00:22:05.280 --> 00:22:09.280]  第二個呼叫拉撒路出來
[00:22:09.280 --> 00:22:11.280]  第三個叫人解開它
[00:22:11.280 --> 00:22:13.280]  讓它走
[00:22:13.280 --> 00:22:15.280]  神的話
[00:22:15.280 --> 00:22:17.280]  彷如創世紀第一章
[00:22:17.280 --> 00:22:19.280]  有光就有光
[00:22:19.280 --> 00:22:21.280]  神的話大有能力
[00:22:21.280 --> 00:22:23.280]  耶穌的話能夠令死去的人
[00:22:23.280 --> 00:22:25.280]  拉撒路已經包好了
[00:22:25.280 --> 00:22:27.280]  已經死了四天
[00:22:27.280 --> 00:22:29.280]  已經發臭了
[00:22:29.280 --> 00:22:31.280]  他居然起來了
[00:22:31.280 --> 00:22:33.280]  好像穆拉伊一樣
[00:22:33.280 --> 00:22:35.280]  彈彈彈彈
[00:22:35.280 --> 00:22:37.280]  出來了
[00:22:37.280 --> 00:22:41.280]  一個生命的導向
[00:22:41.280 --> 00:22:43.280]  耶穌所賜的生命
[00:22:43.280 --> 00:22:45.280]  耶穌說我是復活,我是生命
[00:22:45.280 --> 00:22:49.280]  這個生命不只是將來我們死了之後
[00:22:49.280 --> 00:22:51.280]  那個有永生的生命
[00:22:51.280 --> 00:22:53.280]  不只是這樣
[00:22:53.280 --> 00:22:55.280]  那個是真的
[00:22:55.280 --> 00:22:57.280]  那個復活的生命
[00:22:57.280 --> 00:22:59.280]  今天就在你和我身上發生
[00:22:59.280 --> 00:23:01.280]  就在你和我身上發生
[00:23:01.280 --> 00:23:03.280]  其實約翰福音第十一章是說
[00:23:03.280 --> 00:23:05.280]  拉撒路這個死亡
[00:23:05.280 --> 00:23:07.280]  這個復活的事情
[00:23:07.280 --> 00:23:09.280]  是在發生在你和我身上
[00:23:09.280 --> 00:23:11.280]  在你和我身上發生
[00:23:11.280 --> 00:23:13.280]  我們就是拉撒路
[00:23:13.280 --> 00:23:15.280]  我們死過
[00:23:15.280 --> 00:23:17.280]  但是復活
[00:23:17.280 --> 00:23:19.280]  現在正在經歷
[00:23:19.280 --> 00:23:21.280]  因著相信耶穌基督
[00:23:21.280 --> 00:23:23.280]  我們看到神的榮光
[00:23:23.280 --> 00:23:25.280]  看到祂的榮美
[00:23:25.280 --> 00:23:27.280]  正在發生
[00:23:27.280 --> 00:23:29.280]  不用將來
[00:23:29.280 --> 00:23:31.280]  你相信嗎
[00:23:31.280 --> 00:23:37.280]  所有的記號在約翰福音
[00:23:37.280 --> 00:23:39.280]  講述到
[00:23:39.280 --> 00:23:43.280]  一個指向的終極
[00:23:43.280 --> 00:23:47.280]  就是在第20章的30和31節
[00:23:47.280 --> 00:23:49.280]  要叫人相信耶穌是基督
[00:23:49.280 --> 00:23:53.280]  並且凡是相信的人都得著生命
[00:23:53.280 --> 00:23:55.280]  是這麼簡單
[00:23:55.280 --> 00:23:57.280]  整本約翰福音
[00:23:57.280 --> 00:23:59.280]  很多神蹟
[00:23:59.280 --> 00:24:01.280]  這些記號、神蹟
[00:24:01.280 --> 00:24:03.280]  是要叫人相信耶穌是基督
[00:24:03.280 --> 00:24:05.280]  救世主
[00:24:05.280 --> 00:24:07.280]  為我們釘十字架的位置
[00:24:07.280 --> 00:24:09.280]  並且因著相信祂的得著生命
[00:24:09.280 --> 00:24:11.280]  這個生命
[00:24:11.280 --> 00:24:13.280]  鄧應展回
[00:24:13.280 --> 00:24:15.280]  你要知道這個生命
[00:24:15.280 --> 00:24:17.280]  整個故事
[00:24:17.280 --> 00:24:19.280]  馬大馬利亞從疑惑當中
[00:24:19.280 --> 00:24:21.280]  很多群眾很哀傷當中
[00:24:21.280 --> 00:24:23.280]  這個生命
[00:24:23.280 --> 00:24:25.280]  是一個很另類的生命
[00:24:25.280 --> 00:24:27.280]  因著信靠耶穌基督
[00:24:27.280 --> 00:24:29.280]  他們可能經歷到
[00:24:29.280 --> 00:24:31.280]  從未有過
[00:24:31.280 --> 00:24:33.280]  在這麼大風浪當中的平安
[00:24:33.280 --> 00:24:35.280]  這個生命可能是
[00:24:35.280 --> 00:24:37.280]  讓他們在很哀傷當中
[00:24:37.280 --> 00:24:39.280]  仍然可以
[00:24:39.280 --> 00:24:41.280]  因著主而喜樂
[00:24:41.280 --> 00:24:47.280]  很多時候我們參與安息禮拜
[00:24:47.280 --> 00:24:49.280]  在哀傷當中
[00:24:49.280 --> 00:24:51.280]  都見到神自己很奇妙的工作
[00:24:51.280 --> 00:24:53.280]  特別如果
[00:24:53.280 --> 00:24:55.280]  我們將會在
[00:24:55.280 --> 00:24:57.280]  我相信五月尾六月
[00:24:57.280 --> 00:24:59.280]  去謝全道和慰琴的安息禮
[00:24:59.280 --> 00:25:01.280]  我們都驚訝
[00:25:01.280 --> 00:25:03.280]  神啊!你在謝全道
[00:25:03.280 --> 00:25:05.280]  你在慰琴身上
[00:25:05.280 --> 00:25:07.280]  作了何等大奇妙的作為
[00:25:07.280 --> 00:25:09.280]  我們只能夠說
[00:25:09.280 --> 00:25:11.280]  神啊!祢真偉大
[00:25:11.280 --> 00:25:13.280]  祢真偉大
[00:25:13.280 --> 00:25:15.280]  這個生命
[00:25:15.280 --> 00:25:17.280]  是導向著我們
[00:25:17.280 --> 00:25:19.280]  很多的生命
[00:25:19.280 --> 00:25:21.280]  好像希伯來書十一章四字說
[00:25:21.280 --> 00:25:23.280]  這些生命
[00:25:23.280 --> 00:25:25.280]  他們雖然死了
[00:25:25.280 --> 00:25:27.280]  但是仍然說話
[00:25:27.280 --> 00:25:29.280]  雲彩般的見證人是在鼓勵著你和我
[00:25:29.280 --> 00:25:31.280]  仍然的今天去堅定的
[00:25:31.280 --> 00:25:33.280]  相信耶穌
[00:25:33.280 --> 00:25:35.280]  是基督的復活
[00:25:35.280 --> 00:25:37.280]  和賜生命者
[00:25:37.280 --> 00:25:43.280]  其實我們知道的
[00:25:43.280 --> 00:25:45.280]  因為保羅在二弗所書第二章說到
[00:25:45.280 --> 00:25:47.280]  我們的生命是這樣的生命
[00:25:47.280 --> 00:25:49.280]  有時候不認識神的
[00:25:49.280 --> 00:25:51.280]  有時候是不分離的
[00:25:51.280 --> 00:25:53.280]  但是因著神的憐憫
[00:25:53.280 --> 00:25:55.280]  因著祂的大愛
[00:25:55.280 --> 00:25:57.280]  因著祂的恩典
[00:25:57.280 --> 00:25:59.280]  我們和基督是一同的活過來
[00:25:59.280 --> 00:26:03.280]  相信耶穌的人就是每一天
[00:26:03.280 --> 00:26:05.280]  經歷著拉撒路的死亡和復活
[00:26:05.280 --> 00:26:07.280]  每一天都有
[00:26:07.280 --> 00:26:09.280]  每一天都經歷神啊!
[00:26:09.280 --> 00:26:11.280]  我是誰?
[00:26:11.280 --> 00:26:13.280]  我為什麼會在這樣的環境當中
[00:26:13.280 --> 00:26:15.280]  看到祢奇妙的作為
[00:26:15.280 --> 00:26:17.280]  和祢的榮耀呢?
[00:26:17.280 --> 00:26:19.280]  我只能將榮耀歸還給祢
[00:26:19.280 --> 00:26:21.280]  不是我
[00:26:21.280 --> 00:26:23.280]  不是我,是祢
[00:26:23.280 --> 00:26:25.280]  很艱難的時候
[00:26:25.280 --> 00:26:27.280]  我都看到是祢
[00:26:27.280 --> 00:26:29.280]  故事的終結是45節
[00:26:29.280 --> 00:26:31.280]  很多人來看馬利亞的猶太人
[00:26:31.280 --> 00:26:33.280]  看到耶穌所做的事
[00:26:33.280 --> 00:26:35.280]  就多有相信他
[00:26:35.280 --> 00:26:37.280]  很多人都相信了耶穌
[00:26:37.280 --> 00:26:39.280]  很多人都信了耶穌
[00:26:39.280 --> 00:26:41.280]  很多人都得著生命
[00:26:41.280 --> 00:26:43.280]  很多人都看到神的榮美
[00:26:43.280 --> 00:26:57.280]  我剛才說我們每一個人都有拉撒路的處境
[00:26:57.280 --> 00:27:03.280]  可能你所愛的長期病患
[00:27:03.280 --> 00:27:05.280]  或者自己也是長期病患
[00:27:05.280 --> 00:27:07.280]  我也是拉撒路
[00:27:07.280 --> 00:27:09.280]  又或者
[00:27:09.280 --> 00:27:11.280]  你的子女
[00:27:11.280 --> 00:27:13.280]  或者你的配偶
[00:27:13.280 --> 00:27:15.280]  對信仰一點興趣都沒有
[00:27:15.280 --> 00:27:17.280]  一點兒都沒有
[00:27:17.280 --> 00:27:25.280]  你覺得我真的看到很多拉撒路在我身前
[00:27:25.280 --> 00:27:27.280]  或者我們自己
[00:27:27.280 --> 00:27:29.280]  或者一些親友
[00:27:29.280 --> 00:27:31.280]  在一個長期的忍當中
[00:27:31.280 --> 00:27:33.280]  倒忍
[00:27:33.280 --> 00:27:35.280]  淤酒
[00:27:35.280 --> 00:27:37.280]  甚至色情網絡
[00:27:37.280 --> 00:27:39.280]  在這樣的環境當中
[00:27:39.280 --> 00:27:41.280]  我覺得自己是拉撒路
[00:27:41.280 --> 00:27:43.280]  或者我身邊的親友是拉撒路
[00:27:43.280 --> 00:27:45.280]  走不了
[00:27:45.280 --> 00:27:47.280]  絕望
[00:27:47.280 --> 00:27:49.280]  又或者我們看到
[00:27:49.280 --> 00:27:51.280]  我們都認識
[00:27:51.280 --> 00:27:53.280]  在我們當中有些弟兄姊妹
[00:27:53.280 --> 00:27:55.280]  信過耶穌的
[00:27:55.280 --> 00:27:57.280]  但已經回到世界
[00:27:57.280 --> 00:27:59.280]  又是另外一個拉撒路
[00:27:59.280 --> 00:28:01.280]  主幫助我們
[00:28:01.280 --> 00:28:05.280]  但作為一個信仰的朋友
[00:28:05.280 --> 00:28:09.280]  作為一個信仰的群體
[00:28:09.280 --> 00:28:11.280]  我查孫家
[00:28:11.280 --> 00:28:13.280]  作為一個信仰群體
[00:28:13.280 --> 00:28:15.280]  就是在這麼多拉撒路
[00:28:15.280 --> 00:28:17.280]  我們自己經歷
[00:28:17.280 --> 00:28:19.280]  或者我們看到身邊周圍的人
[00:28:19.280 --> 00:28:21.280]  經歷的時候
[00:28:21.280 --> 00:28:23.280]  我們心中仍然
[00:28:23.280 --> 00:28:25.280]  《約翰福音》第十一章
[00:28:25.280 --> 00:28:27.280]  邀請你和我
[00:28:27.280 --> 00:28:29.280]  邀請我們繼續相信耶穌
[00:28:29.280 --> 00:28:31.280]  繼續相信
[00:28:31.280 --> 00:28:33.280]  那個能夠叫人死
[00:28:33.280 --> 00:28:35.280]  能夠叫人死
[00:28:35.280 --> 00:28:37.280]  會復活的耶穌
[00:28:37.280 --> 00:28:39.280]  繼續讓我們去相信
[00:28:39.280 --> 00:28:41.280]  能夠在最艱難的時候
[00:28:41.280 --> 00:28:43.280]  都能夠看到神的榮光
[00:28:43.280 --> 00:28:45.280]  那個耶穌
[00:28:45.280 --> 00:28:49.280]  耶穌看出我們的軟弱
[00:28:49.280 --> 00:28:51.280]  耶穌明白我們的心情
[00:28:51.280 --> 00:28:53.280]  耶穌知道我們現在的處境
[00:28:53.280 --> 00:28:55.280]  因為祂釘過十字架
[00:28:55.280 --> 00:28:57.280]  祂知道一切
[00:28:57.280 --> 00:28:59.280]  耶穌邀請你和我
[00:28:59.280 --> 00:29:01.280]  彷如昔日
[00:29:01.280 --> 00:29:03.280]  彷如昔日問馬大
[00:29:03.280 --> 00:29:05.280]  今天問你和我
[00:29:05.280 --> 00:29:07.280]  你
[00:29:07.280 --> 00:29:09.280]  信者華嗎?
[00:29:09.280 --> 00:29:11.280]  你信者華嗎?
[00:29:11.280 --> 00:29:13.280]  你是不是信我?
[00:29:13.280 --> 00:29:15.280]  頂姐妹
[00:29:15.280 --> 00:29:17.280]  求主幫助我們
[00:29:17.280 --> 00:29:19.280]  讓我們一起同心的祈禱

