
[00:00:00.000 --> 00:00:05.000]  保羅在25節用了一個很特別的字,奧秘這個字
[00:26:02.000 --> 00:26:03.000]  回到一開始
[00:26:03.000 --> 00:26:06.000]  打開聖經
[00:26:06.000 --> 00:26:10.000]  聖經是充滿著上帝的心意
[00:26:10.000 --> 00:26:13.000]  不是去尋求的
[00:26:13.000 --> 00:26:15.000]  是閱讀去理解
[00:26:15.000 --> 00:26:16.000]  去思辨
[00:26:16.000 --> 00:26:18.000]  然後去馴服
[00:26:18.000 --> 00:26:20.000]  跟從就可以了
[00:26:20.000 --> 00:26:22.000]  經濟有困難
[00:26:22.000 --> 00:26:24.000]  那怎麼辦?
[00:26:24.000 --> 00:26:26.000]  還奉不奉獻?
[00:26:26.000 --> 00:26:28.000]  是吧?
[00:26:29.000 --> 00:26:35.000]  有人約我去做很多事情
[00:26:35.000 --> 00:26:37.000]  昨天我們街頭報道
[00:26:37.000 --> 00:26:39.000]  五個人
[00:26:39.000 --> 00:26:43.000]  我經常都聲嘶力竭
[00:26:43.000 --> 00:26:45.000]  其實我們明白上帝的心意
[00:26:45.000 --> 00:26:47.000]  只差我們是否馴服
[00:26:47.000 --> 00:26:49.000]  按著上帝的心意去做
[00:26:49.000 --> 00:26:51.000]  當我們按著上帝的心意去做
[00:26:51.000 --> 00:26:53.000]  我們就榮耀上帝
[00:26:53.000 --> 00:26:54.000]  其實很簡單
[00:26:54.000 --> 00:26:56.000]  不是很複雜的信仰
[00:26:56.000 --> 00:26:58.000]  不過我們弄得很複雜
[00:26:58.000 --> 00:27:00.000]  我們弄得很複雜
[00:27:00.000 --> 00:27:03.000]  我們太多世無前生
[00:27:03.000 --> 00:27:07.000]  令我們過著一個人生
[00:27:07.000 --> 00:27:11.000]  未必是上帝希望我們過的人生
[00:27:11.000 --> 00:27:13.000]  其實很簡單
[00:27:13.000 --> 00:27:15.000]  知道上帝的心意就去做
[00:27:15.000 --> 00:27:17.000]  這樣就榮耀了
[00:27:17.000 --> 00:27:19.000]  上帝的心意是聖經
[00:27:19.000 --> 00:27:22.000]  基督的福音
[00:27:22.000 --> 00:27:24.000]  是奧秘
[00:27:24.000 --> 00:27:27.000]  但是門徒是知道的
[00:27:27.000 --> 00:27:28.000]  屬神的人是知道的
[00:27:28.000 --> 00:27:30.000]  因為我們有親愛的聖靈
[00:27:30.000 --> 00:27:31.000]  真理的靈在我們心中
[00:27:31.000 --> 00:27:35.000]  教導我們進入明白實踐真理
[00:27:35.000 --> 00:27:37.000]  其實不難的
[00:27:37.000 --> 00:27:39.000]  做基督徒不要弄得這麼複雜
[00:27:39.000 --> 00:27:40.000]  弟兄姊妹
[00:27:40.000 --> 00:27:41.000]  很簡單
[00:27:41.000 --> 00:27:43.000]  但這是什麼
[00:27:43.000 --> 00:27:45.000]  馴服信靠之路
[00:27:45.000 --> 00:27:46.000]  抓住神
[00:27:46.000 --> 00:27:48.000]  這樣行不行
[00:27:48.000 --> 00:27:50.000]  經濟已經有困難還要奉獻
[00:27:50.000 --> 00:27:51.000]  抓住神
[00:27:51.000 --> 00:27:53.000]  信心的旅程
[00:27:53.000 --> 00:27:55.000]  不是靠自己
[00:27:55.000 --> 00:27:57.000]  是靠神的
[00:27:57.000 --> 00:27:59.000]  這個旅程
[00:27:59.000 --> 00:28:03.000]  沒有了
[00:28:03.000 --> 00:28:04.000]  說完了
[00:28:04.000 --> 00:28:06.000]  說完了就
[00:28:06.000 --> 00:28:08.000]  最後那三節
[00:28:08.000 --> 00:28:09.000]  弟兄姊妹最後那三節
[00:28:09.000 --> 00:28:12.000]  是說一個福音
[00:28:12.000 --> 00:28:13.000]  基督的福音
[00:28:13.000 --> 00:28:14.000]  一個奧秘
[00:28:14.000 --> 00:28:16.000]  這個奧秘已經揭示
[00:28:16.000 --> 00:28:17.000]  這個揭示帶給我們
[00:28:17.000 --> 00:28:19.000]  堅固我們的心
[00:28:19.000 --> 00:28:21.000]  好好的在人生出去
[00:28:21.000 --> 00:28:23.000]  人生出去充滿著各樣的挑戰
[00:28:23.000 --> 00:28:27.000]  但是神已經堅固我們
[00:28:27.000 --> 00:28:28.000]  怎樣堅固
[00:28:28.000 --> 00:28:30.000]  用祂的話語堅固
[00:28:30.000 --> 00:28:32.000]  當我們閱讀神的話語的時候
[00:28:32.000 --> 00:28:35.000]  被神的話語所堅固
[00:28:35.000 --> 00:28:36.000]  堅固的時候
[00:28:36.000 --> 00:28:38.000]  也帶給我們使命
[00:28:38.000 --> 00:28:39.000]  有方向
[00:28:39.000 --> 00:28:40.000]  我們的使命方向就是
[00:28:40.000 --> 00:28:42.000]  遵行他的話
[00:28:42.000 --> 00:28:43.000]  遵行他的話
[00:28:43.000 --> 00:28:44.000]  這樣做的時候
[00:28:44.000 --> 00:28:46.000]  我們就榮耀他
[00:28:46.000 --> 00:28:49.000]  這是我們生命的一個很大的方向
[00:28:49.000 --> 00:28:51.000]  保羅希望
[00:28:51.000 --> 00:28:52.000]  好像用三節經文
[00:28:52.000 --> 00:28:54.000]  總結了正宮羅馬書
[00:28:54.000 --> 00:28:56.000]  但是也很寶貴
[00:28:56.000 --> 00:28:58.000]  求主幫助我們
[00:28:58.000 --> 00:28:59.000]  我們用心祈禱

