
[00:00:00.000 --> 00:00:03.300]  今天我們要看的是伊利亞
[00:21:44.700 --> 00:21:47.500]  不錯 知識是很重要
[00:21:47.500 --> 00:21:49.600]  知識對人類有貢獻
[00:21:49.600 --> 00:21:51.700]  基督徒也需要知識
[00:21:51.700 --> 00:21:55.100]  但是我們千萬不要讓知識
[00:21:55.100 --> 00:21:57.500]  代替了熟靈的能力
[00:21:57.500 --> 00:22:00.300]  熟靈的真理的認識是很重要
[00:22:00.300 --> 00:22:01.600]  不錯 每一個基督徒
[00:22:01.600 --> 00:22:04.900]  都應該有真理的基礎
[00:22:04.900 --> 00:22:06.700]  如果沒有真理的基礎呢
[00:22:06.800 --> 00:22:10.200]  就很容易被迷惑走錯路
[00:22:10.200 --> 00:22:13.000]  有偏差而跌倒
[00:22:13.000 --> 00:22:15.400]  所以知識是重要
[00:22:15.400 --> 00:22:17.100]  真理是重要
[00:22:17.100 --> 00:22:18.400]  但是
[00:22:18.400 --> 00:22:21.700]  伊利亞的榜樣給我們發現
[00:22:21.700 --> 00:22:25.000]  知識必須和能力配合起來
[00:22:25.000 --> 00:22:28.200]  這樣才能夠使我們合乎神用
[00:22:28.200 --> 00:22:34.600]  伊利亞的特性就是有心智能力
[00:22:34.700 --> 00:22:37.800]  所以在新約裏面
[00:22:37.800 --> 00:22:41.600]  當施希約翰快要出世之前
[00:22:41.600 --> 00:22:45.100]  神的使者做了一個預言
[00:22:45.100 --> 00:22:50.900]  說施希約翰會有伊利亞的心智與能力
[00:22:50.900 --> 00:22:56.200]  心智能力是伊利亞一個特殊的表現
[00:22:56.200 --> 00:22:58.300]  值得我們特別注意的
[00:22:58.300 --> 00:23:01.900]  最後伊利亞第九方面的好表現
[00:23:02.000 --> 00:23:04.900]  就是他順服神的旨意
[00:23:04.900 --> 00:23:09.800]  這一個順服的心智很清楚地表現出來
[00:23:09.800 --> 00:23:13.800]  當神吩咐他去責備亞哈王的時候
[00:23:13.800 --> 00:23:16.200]  他依然決然地順服
[00:23:16.200 --> 00:23:19.400]  他明明知道那是個很危險的事
[00:23:19.400 --> 00:23:21.000]  是個要命的事
[00:23:21.000 --> 00:23:23.500]  但是他仍然順服神
[00:23:23.500 --> 00:23:24.300]  結果呢
[00:23:24.300 --> 00:23:27.000]  亞哈王竟然軟化下來
[00:23:27.000 --> 00:23:30.300]  悔改謙卑在神的面前
[00:23:30.400 --> 00:23:33.000]  這是一個順服神的人
[00:23:33.000 --> 00:23:37.800]  所表現的巨大的孰靈的權柄與能力
[00:23:37.800 --> 00:23:41.100]  末世的時代是一個自我中心的時代
[00:23:41.100 --> 00:23:44.700]  正如提摩太後書三章四節所說的
[00:23:44.700 --> 00:23:47.800]  提摩太後書三章四節所說的
[00:23:47.800 --> 00:23:51.400]  在這樣一個自我中心的潮流裏面
[00:23:51.400 --> 00:23:56.000]  我們要學習伊利亞完完全全的順服神
[00:23:56.000 --> 00:23:57.100]  阿們
