
[00:00:00.000 --> 00:00:02.000]  我們今天一起思想一段訊息
[00:18:32.600 --> 00:18:35.000]  他們自己本身要蒙恩
[00:18:35.000 --> 00:18:37.200]  你們的依照要速速發明
[00:18:37.200 --> 00:18:40.800]  你們的生命發揮一個光輝
[00:18:40.800 --> 00:18:41.600]  在《根據經文》
[00:18:41.600 --> 00:18:44.000]  我們未必有機會詳細看
[00:18:44.000 --> 00:18:45.800]  但你可以逐節經文去看的時候
[00:18:45.800 --> 00:18:47.200]  你就會發覺聖經說到
[00:18:47.200 --> 00:18:49.400]  神的恩惠怎樣淋到
[00:18:49.400 --> 00:18:51.000]  比如說第十七節
[00:18:51.000 --> 00:18:53.800]  「就使你在乾旱之地心滿」
[00:18:53.800 --> 00:18:55.200]  第十一節
[00:18:55.200 --> 00:18:59.000]  「在乾旱之地使你心滿意足」
[00:18:59.000 --> 00:19:02.000]  然後就在第十二節說
[00:19:02.000 --> 00:19:05.000]  「妙稱為寶破口的
[00:19:05.000 --> 00:19:10.000]  和重修路徑與人居住的」
[00:19:10.000 --> 00:19:12.800]  能夠將生命帶給很多的人
[00:19:12.800 --> 00:19:16.000]  也都將一些困難
[00:19:16.000 --> 00:19:20.600]  一些破難的家園重建起來
[00:19:20.600 --> 00:19:23.000]  各位頂子妹
[00:19:23.000 --> 00:19:25.800]  求主幫助我們整個的教會
[00:19:25.800 --> 00:19:29.400]  我們不單單埋首在個人的事情
[00:19:29.400 --> 00:19:30.800]  教會的事情
[00:19:30.800 --> 00:19:34.200]  也都知道如何留心到這個社會
[00:19:34.200 --> 00:19:36.200]  去關心這個社會
[00:19:36.200 --> 00:19:37.600]  我們一起祈禱

