
[00:00:00.000 --> 00:00:03.000]  我想回到過去曾經有一次的經驗
[00:16:47.000 --> 00:16:50.000]  當時的新疆的地方
[00:16:50.000 --> 00:16:51.000]  在那裏
[00:16:51.000 --> 00:16:54.000]  這位太太傳福音
[00:16:54.000 --> 00:16:56.000]  但很快就過世
[00:16:56.000 --> 00:16:58.000]  剩下一個兩歲的女兒
[00:16:58.000 --> 00:17:00.000]  丈夫是工程師
[00:17:00.000 --> 00:17:02.000]  繼續在當中工作
[00:17:02.000 --> 00:17:07.000]  但當時很多的政府人員
[00:17:07.000 --> 00:17:10.000]  認為他們是美國的一些
[00:17:10.000 --> 00:17:13.000]  所謂資本主義的愛份子
[00:17:13.000 --> 00:17:16.000]  因此拘捕他們坐牢
[00:17:16.000 --> 00:17:17.000]  因此這個女兒
[00:17:17.000 --> 00:17:21.000]  沒有人照顧自己住一個房間
[00:17:21.000 --> 00:17:23.000]  當時她十五歲
[00:17:23.000 --> 00:17:25.000]  她去探望爸爸
[00:17:25.000 --> 00:17:26.000]  十六小時車程
[00:17:26.000 --> 00:17:29.000]  去到一個監牢裏面探望爸爸
[00:17:29.000 --> 00:17:30.000]  文章就說
[00:17:30.000 --> 00:17:31.000]  這位爸爸
[00:17:31.000 --> 00:17:33.000]  看到守衛突然走開了
[00:17:33.000 --> 00:17:35.000]  他就馬上對女兒說
[00:17:35.000 --> 00:17:36.000]  女兒
[00:17:36.000 --> 00:17:38.000]  你要記得
[00:17:38.000 --> 00:17:40.000]  在磨練的時候
[00:17:40.000 --> 00:17:44.000]  要學習順靠著
[00:17:44.000 --> 00:17:46.000]  當女兒聽到之後
[00:17:46.000 --> 00:17:48.000]  就把這句話放在心裏
[00:17:48.000 --> 00:17:50.000]  接著坐了十六小時車
[00:17:50.000 --> 00:17:51.000]  回到自己一個
[00:17:51.000 --> 00:17:54.000]  沒有人理會的小房間
[00:17:54.000 --> 00:17:55.000]  那個地方
[00:17:55.000 --> 00:17:57.000]  接著西伯利亞的邊界
[00:17:57.000 --> 00:17:58.000]  新疆的地方
[00:17:58.000 --> 00:18:00.000]  極度寒冷
[00:18:00.000 --> 00:18:01.000]  晚上突然間
[00:18:01.000 --> 00:18:04.000]  寒風在窗口邊吹進來
[00:18:04.000 --> 00:18:06.000]  她被凍醒了
[00:18:06.000 --> 00:18:08.000]  火爐的火已經熄滅
[00:18:08.000 --> 00:18:10.000]  她非常之寒冷
[00:18:10.000 --> 00:18:11.000]  在那個時候她就說
[00:18:11.000 --> 00:18:14.000]  當時我心裏極之的難過
[00:18:14.000 --> 00:18:16.000]  大聲的哭號
[00:18:16.000 --> 00:18:18.000]  大聲的說
[00:18:18.000 --> 00:18:21.000]  為什麼這個世界這麼多苦難
[00:18:21.000 --> 00:18:24.000]  為什麼我一生出來就要受苦
[00:18:24.000 --> 00:18:26.000]  突然間有個意念
[00:18:26.000 --> 00:18:27.000]  不如我打開門
[00:18:27.000 --> 00:18:28.000]  那些寒風吹進來
[00:18:28.000 --> 00:18:31.000]  就可以把我吹死了
[00:18:31.000 --> 00:18:34.000]  當她在想這樣做的時候
[00:18:34.000 --> 00:18:36.000]  突然間有一把聲音
[00:18:36.000 --> 00:18:39.000]  在她心中響起
[00:18:39.000 --> 00:18:43.000]  當你遇到磨難的時候
[00:18:43.000 --> 00:18:47.000]  要學習順靠主
[00:18:47.000 --> 00:18:48.000]  在她的哀哭當中
[00:18:48.000 --> 00:18:50.000]  她就向主祈禱
[00:18:50.000 --> 00:18:52.000]  她說主啊 如果祢讓我死
[00:18:52.000 --> 00:18:54.000]  祢讓這風吹開這門
[00:18:54.000 --> 00:18:56.000]  讓我凍死
[00:18:56.000 --> 00:18:58.000]  如果祢讓我留在世上
[00:18:58.000 --> 00:19:02.000]  祢不要撇棄我
[00:19:02.000 --> 00:19:04.000]  就是一個很簡單的祈禱
[00:19:04.000 --> 00:19:05.000]  突然間她感覺
[00:19:05.000 --> 00:19:09.000]  好像自己被包圍住一樣
[00:19:09.000 --> 00:19:10.000]  那些黑漆的感覺
[00:19:10.000 --> 00:19:11.000]  那些寒冷的感覺
[00:19:11.000 --> 00:19:14.000]  完全消失
[00:19:14.000 --> 00:19:15.000]  而她感覺內心
[00:19:15.000 --> 00:19:16.000]  有一種很特別的平安
[00:19:16.000 --> 00:19:19.000]  充滿著她的內心
[00:19:19.000 --> 00:19:20.000]  因此她知道
[00:19:20.000 --> 00:19:23.000]  神要她繼續生存
[00:19:23.000 --> 00:19:25.000]  故事未曾結束
[00:19:25.000 --> 00:19:27.000]  我很簡單地說
[00:19:27.000 --> 00:19:28.000]  後來很奇妙
[00:19:28.000 --> 00:19:31.000]  她被接納到當時的大學
[00:19:31.000 --> 00:19:33.000]  1950年代被接納到大學
[00:19:33.000 --> 00:19:35.000]  是一件很難的事情
[00:19:35.000 --> 00:19:36.000]  在大學裏面
[00:19:36.000 --> 00:19:39.000]  她是品格優異的學生
[00:19:39.000 --> 00:19:40.000]  因此很多人都想
[00:19:40.000 --> 00:19:42.000]  拉她進去共青團
[00:19:42.000 --> 00:19:43.000]  但是她堅持拒絕
[00:19:43.000 --> 00:19:45.000]  她說我是教徒
[00:19:45.000 --> 00:19:49.000]  我不能夠進去共產黨的地方
[00:19:49.000 --> 00:19:50.000]  因此在當時
[00:19:50.000 --> 00:19:51.000]  人們知道她是教徒
[00:19:51.000 --> 00:19:53.000]  就開始排斥她
[00:19:53.000 --> 00:19:54.000]  但是有些學生
[00:19:54.000 --> 00:19:55.000]  知道她是教徒
[00:19:55.000 --> 00:19:57.000]  不斷問及她信仰的事情
[00:19:57.000 --> 00:19:59.000]  因此這位姐妹
[00:19:59.000 --> 00:20:02.000]  向很多同學傳福音
[00:20:02.000 --> 00:20:04.000]  私下帶領他們查聖經
[00:20:04.000 --> 00:20:06.000]  因此在畢業的時候
[00:20:06.000 --> 00:20:07.000]  有很多很多同學
[00:20:07.000 --> 00:20:09.000]  都成為了教徒
[00:20:09.000 --> 00:20:10.000]  他們被分派
[00:20:10.000 --> 00:20:12.000]  去到不同的地方工作
[00:20:12.000 --> 00:20:15.000]  他們就去到新疆不同的地方
[00:20:15.000 --> 00:20:18.000]  好像一個宣教士般作見證
[00:20:18.000 --> 00:20:21.000]  這位姐妹被派到一個農莊
[00:20:21.000 --> 00:20:22.000]  教英文
[00:20:22.000 --> 00:20:24.000]  後來她就自己
[00:20:24.000 --> 00:20:25.000]  在農閒的時候
[00:20:25.000 --> 00:20:28.000]  到處探望畢業的弟兄姐妹
[00:20:28.000 --> 00:20:31.000]  然後兼顧他們傳福音的心智
[00:20:31.000 --> 00:20:33.000]  當我一邊看的時候
[00:20:33.000 --> 00:20:34.000]  我心想
[00:20:34.000 --> 00:20:38.000]  神能夠在一個極度低沉的處境
[00:20:38.000 --> 00:20:40.000]  興起一個生命
[00:20:40.000 --> 00:20:43.000]  讓她成為重要的宣教士
[00:20:43.000 --> 00:20:46.000]  帶來給新疆很多的生命
[00:20:46.000 --> 00:20:48.000]  能夠認識耶穌
[00:20:48.000 --> 00:20:50.000]  各位弟兄姐妹
[00:20:50.000 --> 00:20:52.000]  有些時候你會意想不到
[00:20:52.000 --> 00:20:55.000]  在一些最困難的處境
[00:20:55.000 --> 00:20:57.000]  神的介入
[00:20:57.000 --> 00:21:01.000]  祂不單止讓光照進黑暗當中
[00:21:01.000 --> 00:21:03.000]  讓黑暗有些時候
[00:21:03.000 --> 00:21:06.000]  變成了明燈
[00:21:06.000 --> 00:21:07.000]  因此我們再看
[00:21:07.000 --> 00:21:10.000]  我們再看聖經怎樣代下甲
[00:21:10.000 --> 00:21:12.000]  皮袋的水用盡了
[00:21:12.000 --> 00:21:13.000]  想死了
[00:21:13.000 --> 00:21:15.000]  在第十七節就說
[00:21:15.000 --> 00:21:18.000]  神聽見童子的聲音
[00:21:18.000 --> 00:21:22.000]  神的使者從天上呼叫下甲說
[00:21:22.000 --> 00:21:24.000]  下甲你為何這樣呢
[00:21:24.000 --> 00:21:25.000]  不要害怕
[00:21:25.000 --> 00:21:29.000]  神已經聽見童子的聲音了
[00:21:29.000 --> 00:21:31.000]  神就告訴下甲
[00:21:31.000 --> 00:21:32.000]  不要害怕
[00:21:32.000 --> 00:21:35.000]  下甲當時非常害怕
[00:21:35.000 --> 00:21:37.000]  但為何可以不害怕呢
[00:21:37.000 --> 00:21:42.000]  因為神已經聽見童子的聲音了
[00:21:42.000 --> 00:21:45.000]  神聽見了童子的聲音
[00:21:45.000 --> 00:21:47.000]  可能當時以實瑪利
[00:21:47.000 --> 00:21:49.000]  他也在當中哭泣
[00:21:49.000 --> 00:21:51.000]  因此神聽見他的哭泣
[00:21:51.000 --> 00:21:53.000]  或者他也在祈禱
[00:21:53.000 --> 00:21:55.000]  十七歲的少年
[00:21:55.000 --> 00:21:59.000]  在一個絕望當中向神呼求
[00:21:59.000 --> 00:22:01.000]  神聽見了
[00:22:01.000 --> 00:22:02.000]  各位弟兄姐妹
[00:22:02.000 --> 00:22:07.000]  以實瑪利的名字是甚麼意思
[00:22:07.000 --> 00:22:10.000]  這個名字原來的文字意思就是說
[00:22:10.000 --> 00:22:14.000]  神聽見了
[00:22:14.000 --> 00:22:16.000]  神聽見了
[00:22:16.000 --> 00:22:18.000]  因此不需要害怕
[00:22:18.000 --> 00:22:22.000]  在那個時候神就對下甲說
[00:22:22.000 --> 00:22:25.000]  起來把童子抱在懷中
[00:22:25.000 --> 00:22:29.000]  我必使他的後裔成為大國
[00:22:29.000 --> 00:22:31.000]  然後在第十八節你看新日本
[00:22:31.000 --> 00:22:33.000]  起來扶起孩子
[00:22:33.000 --> 00:22:36.000]  盡力保護他
[00:22:36.000 --> 00:22:39.000]  我要使他成為大國
[00:22:39.000 --> 00:22:42.000]  突然間前面一個很燦爛的盼望
[00:22:42.000 --> 00:22:43.000]  擺在他面前
[00:22:43.000 --> 00:22:45.000]  不單止成為一個國家
[00:22:45.000 --> 00:22:49.000]  這個時候神強調是大國
[00:22:49.000 --> 00:22:51.000]  因此不需要害怕
[00:22:51.000 --> 00:22:52.000]  你過去
[00:22:52.000 --> 00:22:54.000]  回到孩子那邊抱起他
[00:22:54.000 --> 00:22:56.000]  保護他
[00:22:56.000 --> 00:23:02.000]  在當時母親只是想放棄孩子
[00:23:02.000 --> 00:23:04.000]  但是神要她回去
[00:23:04.000 --> 00:23:06.000]  繼續照顧他
[00:23:06.000 --> 00:23:10.000]  大家記得在前兩天看報紙的時候
[00:23:10.000 --> 00:23:14.000]  一件令我們都很傷感的事情
[00:23:14.000 --> 00:23:16.000]  一個單親媽媽
[00:23:16.000 --> 00:23:19.000]  在青衣藍橋
[00:23:19.000 --> 00:23:20.000]  做甚麼
[00:23:20.000 --> 00:23:23.000]  帶著七歲的兒子跳下去
[00:23:23.000 --> 00:23:27.000]  很多的家庭面對著很多的困惑
[00:23:27.000 --> 00:23:30.000]  但是神聽見了
[00:23:30.000 --> 00:23:31.000]  祂沒有忘記他們
[00:23:31.000 --> 00:23:34.000]  呼籲那些母親、父親
[00:23:34.000 --> 00:23:38.000]  去到孩子那邊繼續照顧他們
[00:23:38.000 --> 00:23:42.000]  然後主就對下甲說
[00:23:42.000 --> 00:23:45.000]  大家再看第十九節
[00:23:45.000 --> 00:23:47.000]  神使下甲的眼睛明亮
[00:23:47.000 --> 00:23:50.000]  他就看見一口水井
[00:23:50.000 --> 00:23:54.000]  去將皮袋盛滿了水給童子喝
[00:23:54.000 --> 00:23:57.000]  神的恩惠不單說將來有盼望
[00:23:57.000 --> 00:24:00.000]  而且滿足他們眼前的需要
[00:24:00.000 --> 00:24:02.000]  不單給他們一袋水
[00:24:02.000 --> 00:24:05.000]  給他們看見甚麼
[00:24:05.000 --> 00:24:07.000]  一口水井
[00:24:07.000 --> 00:24:11.000]  是可以長期供應水給他們的地方
[00:24:11.000 --> 00:24:13.000]  神不單把盼望給我們
[00:24:13.000 --> 00:24:14.000]  我們再說
[00:24:14.000 --> 00:24:17.000]  是滿足我們眼前的需要
[00:24:17.000 --> 00:24:20.000]  馬上給他們水喝
[00:24:20.000 --> 00:24:23.000]  因此神在當中眷顧他們
[00:24:23.000 --> 00:24:24.000]  保護他們
[00:24:24.000 --> 00:24:26.000]  然後聖經再說
[00:24:26.000 --> 00:24:27.000]  第二十節
[00:24:27.000 --> 00:24:28.000]  神保佑童子
[00:24:28.000 --> 00:24:30.000]  他就漸長
[00:24:30.000 --> 00:24:33.000]  住在曠野城廟供箭手
[00:24:33.000 --> 00:24:34.000]  神保佑童子
[00:24:34.000 --> 00:24:38.000]  意思是說神與孩子同在
[00:24:38.000 --> 00:24:40.000]  和他一起保護著他
[00:24:40.000 --> 00:24:42.000]  雖然母親覺得會很艱難
[00:24:42.000 --> 00:24:45.000]  但是神與孩子同在
[00:24:45.000 --> 00:24:49.000]  不單單是單親母親照顧孩子
[00:24:49.000 --> 00:24:52.000]  而是神與孩子同在
[00:24:52.000 --> 00:24:54.000]  然後讓他成為弓箭手
[00:24:54.000 --> 00:24:56.000]  我想問大家在曠野裏
[00:24:56.000 --> 00:24:59.000]  甚麼可以為生
[00:24:59.000 --> 00:25:01.000]  打獵
[00:25:01.000 --> 00:25:03.000]  打獵可以為生
[00:25:03.000 --> 00:25:06.000]  因此神給以實瑪利成為弓箭手
[00:25:06.000 --> 00:25:07.000]  可以狩獵
[00:25:07.000 --> 00:25:10.000]  可以供養他們家庭的需要
[00:25:10.000 --> 00:25:12.000]  可以支持母親的需要
[00:25:12.000 --> 00:25:14.000]  然後聖經再提
[00:25:14.000 --> 00:25:15.000]  二十一節
[00:25:15.000 --> 00:25:17.000]  他住在巴蘭的曠野
[00:25:17.000 --> 00:25:19.000]  他母親從埃及地
[00:25:19.000 --> 00:25:22.000]  給他娶了一個妻子
[00:25:22.000 --> 00:25:23.000]  在古代
[00:25:23.000 --> 00:25:26.000]  為兒女尋找妻子
[00:25:26.000 --> 00:25:28.000]  是爸爸的責任
[00:25:28.000 --> 00:25:30.000]  但是爸爸不在
[00:25:30.000 --> 00:25:32.000]  母親承擔這個責任
[00:25:32.000 --> 00:25:34.000]  她身兼父母職
[00:25:34.000 --> 00:25:37.000]  仍然很稱職
[00:25:37.000 --> 00:25:40.000]  仍然能夠發揮到她的作用
[00:25:40.000 --> 00:25:41.000]  幫助孩子
[00:25:41.000 --> 00:25:45.000]  能夠有新的一個階段
[00:25:45.000 --> 00:25:48.000]  當我們看見經文的時候
[00:25:48.000 --> 00:25:49.000]  或者我們可以停一停
[00:25:49.000 --> 00:25:51.000]  想一想
[00:25:51.000 --> 00:25:53.000]  沒有了很多家庭
[00:25:53.000 --> 00:25:54.000]  都是很有福氣
[00:25:54.000 --> 00:25:56.000]  很和諧
[00:25:56.000 --> 00:25:58.000]  很歡樂的家庭
[00:25:58.000 --> 00:25:59.000]  但同時很多家庭
[00:25:59.000 --> 00:26:02.000]  有很多的錯失
[00:26:02.000 --> 00:26:03.000]  在這些錯失裏面
[00:26:03.000 --> 00:26:07.000]  帶來了很多的惡果
[00:26:07.000 --> 00:26:09.000]  家庭面對很多的困難
[00:26:09.000 --> 00:26:11.000]  阿伯拉罕也是
[00:26:11.000 --> 00:26:12.000]  但在這些困難當中
[00:26:12.000 --> 00:26:14.000]  神是介入
[00:26:14.000 --> 00:26:16.000]  仍然思憐民
[00:26:16.000 --> 00:26:19.000]  將這種處境扭轉
[00:26:19.000 --> 00:26:23.000]  叫人見到神的恩惠
[00:26:23.000 --> 00:26:25.000]  神是歷史的神
[00:26:25.000 --> 00:26:27.000]  亦都是今天的神
[00:26:27.000 --> 00:26:28.000]  是永恆的上帝
[00:26:28.000 --> 00:26:31.000]  當人向神呼求的時候
[00:26:31.000 --> 00:26:33.000]  神聽見
[00:26:33.000 --> 00:26:36.000]  因此他思憐民
[00:26:36.000 --> 00:26:38.000]  各位弟兄姊妹
[00:26:38.000 --> 00:26:41.000]  我們的神永遠是我們的盼望
[00:26:41.000 --> 00:26:43.000]  正如開始時候所說
[00:26:43.000 --> 00:26:49.000]  祂能夠讓咒咒轉化成為祝福
[00:26:49.000 --> 00:26:52.000]  我們安心地信靠祂
[00:26:52.000 --> 00:26:55.000]  我們一起祈禱

