
[00:00:00.000 --> 00:00:15.080]  歡迎來到神學茶館第四節 我是楊思妍
[00:21:26.120 --> 00:21:28.120]  凡是在地上所束縛的
[00:21:28.120 --> 00:21:30.120]  在天上都要束縛
[00:21:30.120 --> 00:21:32.120]  凡是在地上所釋放的
[00:21:32.120 --> 00:21:33.120]  在天上都要釋放
[00:21:33.120 --> 00:21:34.120]  所以這個很明顯
[00:21:34.120 --> 00:21:36.120]  這段聖經是說出
[00:21:36.120 --> 00:21:39.120]  基督是將教會
[00:21:39.120 --> 00:21:41.120]  交給伯多祿
[00:21:41.120 --> 00:21:42.120]  即是說
[00:21:42.120 --> 00:21:45.120]  他派遣伯多祿做教會的元首
[00:21:45.120 --> 00:21:46.120]  領導教會
[00:21:46.120 --> 00:21:48.120]  在世上代表他
[00:21:48.120 --> 00:21:51.120]  所以伯多祿是基督在世上的代表
[00:21:51.120 --> 00:21:52.120]  他不是基督
[00:21:52.120 --> 00:21:55.120]  但是他代表基督領導這個教會
[00:21:55.120 --> 00:21:57.120]  因為我們一個教會
[00:21:57.120 --> 00:21:59.120]  他是一個奧秘
[00:21:59.120 --> 00:22:02.120]  亦都是一個人的團體
[00:22:02.120 --> 00:22:06.120]  人的團體是真的需要有領袖的
[00:22:06.120 --> 00:22:08.120]  我們需要見到一個領袖的
[00:22:08.120 --> 00:22:11.120]  所以伯多祿的任務
[00:22:11.120 --> 00:22:13.120]  就是基督交任務給他
[00:22:13.120 --> 00:22:14.120]  他去領導這個教會
[00:22:14.120 --> 00:22:17.120]  將這個教會按照基督的教訓
[00:22:17.120 --> 00:22:19.120]  按照基督的旨意
[00:22:19.120 --> 00:22:21.120]  去傳揚天國的
[00:22:21.120 --> 00:22:23.120]  所以我們認為伯多祿的角色
[00:22:23.120 --> 00:22:26.120]  對於教會的合一是重要的
[00:22:26.120 --> 00:22:28.120]  但是因為目前為止
[00:22:28.120 --> 00:22:30.120]  基督新教徒對這個問題
[00:22:30.120 --> 00:22:32.120]  還沒有共識
[00:22:32.120 --> 00:22:33.120]  所以這個問題
[00:22:33.120 --> 00:22:37.120]  令我們兩個教會還沒有完全的共融
[00:22:37.120 --> 00:22:38.120]  在這個情況之下
[00:22:38.120 --> 00:22:40.120]  未能夠共融
[00:22:40.120 --> 00:22:42.120]  聖事就不能夠互通
[00:22:42.120 --> 00:22:45.120]  所以為甚麼我們目前都不建議
[00:22:45.120 --> 00:22:48.120]  基督新教徒可以領我們成吉
[00:22:48.120 --> 00:22:49.120]  就是這個原因
[00:22:49.120 --> 00:22:51.120]  我們完全承認基督是元首
[00:22:51.120 --> 00:22:52.120]  不過他是派遣
[00:22:52.120 --> 00:22:54.120]  是他的命令
[00:22:54.120 --> 00:22:56.120]  派遣伯多祿在地上
[00:22:56.120 --> 00:22:57.120]  領導這個教會
[00:22:57.120 --> 00:22:59.120]  也是他的命令
[00:22:59.120 --> 00:23:01.120]  這個不是矛盾的
[00:23:01.120 --> 00:23:03.120]  這兩件事是相輔相成的
[00:23:03.120 --> 00:23:05.120]  就是這樣
[00:23:05.120 --> 00:23:08.120]  我想在彼得前書那裡
[00:23:08.120 --> 00:23:11.120]  彼得其實都是跟信徒說
[00:23:11.120 --> 00:23:13.120]  你們都是活石
[00:23:13.120 --> 00:23:16.120]  他都是用石頭那個字
[00:23:16.120 --> 00:23:20.120]  不是說他自己就是那個盤石
[00:23:20.120 --> 00:23:23.120]  而是這個基督的群體
[00:23:23.120 --> 00:23:25.120]  我們都是成為
[00:23:25.120 --> 00:23:28.120]  好像聖殿裡面的石頭
[00:23:28.120 --> 00:23:34.120]  很感謝今天有黃神父
[00:23:34.120 --> 00:23:37.120]  跟我們一起的交流
[00:23:37.120 --> 00:23:38.120]  我自己都是
[00:23:38.120 --> 00:23:40.120]  我想不同的傳統
[00:23:40.120 --> 00:23:42.120]  雖然大家立場很不同
[00:23:42.120 --> 00:23:45.120]  但是互相豐富了很多
[00:23:45.120 --> 00:23:48.120]  所以很感謝黃神父
[00:23:48.120 --> 00:23:49.120]  多謝
[00:23:49.120 --> 00:23:51.120]  感謝天主
[00:23:51.120 --> 00:23:53.120]  多謝天主賜福
[00:23:53.120 --> 00:23:55.120]  (字幕製作:貝爾)
[00:23:55.120 --> 00:23:57.120]  (字幕製作:貝爾)

