
[00:00:00.000 --> 00:00:04.000]  今天我們要繼續的領受新約裡面
[00:21:42.200 --> 00:21:46.200]  他預表耶穌基督是救主
[00:21:46.200 --> 00:21:50.200]  約束亞是希伯來文的名字
[00:21:50.200 --> 00:21:52.200]  意思是救主
[00:21:52.200 --> 00:21:57.200]  就等於希臘文裡面的耶穌
[00:21:57.200 --> 00:22:00.200]  所以約束亞是希伯來文的耶穌
[00:22:00.200 --> 00:22:04.200]  耶穌是希臘文的彌賽亞
[00:22:04.200 --> 00:22:05.200]  約束亞
[00:22:05.200 --> 00:22:07.200]  所以約束亞和耶穌
[00:22:07.200 --> 00:22:10.200]  是完全意義相同的兩個名字
[00:22:10.200 --> 00:22:12.200]  一個是希伯來文
[00:22:12.200 --> 00:22:13.200]  一個是希臘文
[00:22:13.200 --> 00:22:17.200]  因此何等奇妙地告訴我們
[00:22:17.200 --> 00:22:20.200]  約束亞是耶穌基督的
[00:22:20.200 --> 00:22:23.200]  拯救者的身份的預表
[00:22:23.200 --> 00:22:27.200]  約束亞帶領以色列人進入英雄美帝
[00:22:27.200 --> 00:22:29.200]  也就是安息之地
[00:22:29.200 --> 00:22:31.200]  這是希伯來書四章第八節
[00:22:31.200 --> 00:22:34.200]  給我們看見的
[00:22:34.200 --> 00:22:36.200]  這個歷史的事實
[00:22:36.200 --> 00:22:40.200]  就是約束亞帶領以色列人
[00:22:40.200 --> 00:22:43.200]  進入英雄美帝的這個事實
[00:22:43.200 --> 00:22:46.200]  是預表耶穌基督帶領屬他的人
[00:22:46.200 --> 00:22:48.200]  就是信徒們進入
[00:22:48.200 --> 00:22:50.200]  屬靈的安息美帝
[00:22:50.200 --> 00:22:52.200]  這個屬靈的安息美帝
[00:22:52.200 --> 00:22:53.200]  有兩方面的意思
[00:22:53.200 --> 00:22:55.200]  一方面是指著
[00:22:55.200 --> 00:22:58.200]  豐盛的生命和生活而言
[00:22:58.200 --> 00:23:01.200]  也就是留乃淤泥之地
[00:23:01.200 --> 00:23:04.200]  這是信徒今生就可以進入的
[00:23:04.200 --> 00:23:05.200]  安息之地
[00:23:05.200 --> 00:23:07.200]  第二方面的意思就是
[00:23:07.200 --> 00:23:10.200]  天上我們永遠的家鄉的
[00:23:10.200 --> 00:23:12.200]  安息和福分
[00:23:12.200 --> 00:23:14.200]  我們將來有一天
[00:23:14.200 --> 00:23:17.200]  要進到那個永遠的安息裡邊
[00:23:17.200 --> 00:23:20.200]  我們的主耶穌今生帶領我們進入
[00:23:20.200 --> 00:23:22.200]  豐盛的生命與生活裡面
[00:23:22.200 --> 00:23:24.200]  在來生帶領我們進入
[00:23:24.200 --> 00:23:26.200]  永遠的天家
[00:23:26.200 --> 00:23:29.200]  與天父永遠的同在
[00:23:29.200 --> 00:23:33.200]  享受天家的無限的福分
[00:23:33.200 --> 00:23:35.200]  約束亞預表耶穌基督
[00:23:35.200 --> 00:23:37.200]  在舊約時代
[00:23:37.200 --> 00:23:40.200]  留下了一幅美麗的圖畫
[00:23:40.200 --> 00:23:42.200]  這個圖畫完全應驗在
[00:23:42.200 --> 00:23:44.200]  耶穌的身上
[00:23:44.200 --> 00:23:46.200]  耶穌基督的三童
[00:23:46.200 --> 00:23:48.200]  被高者的身份
[00:23:48.200 --> 00:23:51.200]  先知、祭祀君王合在一起
[00:23:51.200 --> 00:23:54.200]  就成全了前輩的救恩
[00:23:54.200 --> 00:23:56.200]  耶穌基督的祭祀的職任
[00:23:56.200 --> 00:23:59.200]  救我們脫離罪的刑罰
[00:23:59.200 --> 00:24:02.200]  耶穌基督的先知的職份
[00:24:02.200 --> 00:24:04.200]  救我們脫離罪的舞姿
[00:24:04.200 --> 00:24:07.200]  得以知道神的旨意
[00:24:07.200 --> 00:24:10.200]  耶穌基督的君王的職份
[00:24:10.200 --> 00:24:12.200]  救我們脫離罪的詮釋
[00:24:12.200 --> 00:24:14.200]  使我們勝過罪惡
[00:24:14.200 --> 00:24:16.200]  勝過撒旦
[00:24:16.200 --> 00:24:17.200]  我再說一次
[00:24:17.200 --> 00:24:19.200]  耶穌基督的先知的職份
[00:24:19.200 --> 00:24:22.200]  拯救我們脫離罪的舞姿
[00:24:22.200 --> 00:24:25.200]  祂把真理告訴我們
[00:24:25.200 --> 00:24:28.200]  把神的旨意告訴我們
[00:24:28.200 --> 00:24:30.200]  我們就脫離了罪的舞姿
[00:24:30.200 --> 00:24:31.200]  不至於犯罪
[00:24:31.200 --> 00:24:33.200]  耶穌基督的祭祀的職任
[00:24:33.200 --> 00:24:36.200]  救我們脫離了罪的刑罰
[00:24:36.200 --> 00:24:37.200]  祂說留著寶血
[00:24:37.200 --> 00:24:40.200]  洗淨我們一切的罪
[00:24:40.200 --> 00:24:43.200]  最後耶穌基督的君王的職份
[00:24:43.200 --> 00:24:45.200]  救我們脫離罪的詮釋
[00:24:45.200 --> 00:24:47.200]  因為君王有能力
[00:24:47.200 --> 00:24:49.200]  祂的這個能力也賜給我們
[00:24:49.200 --> 00:24:51.200]  使我們能夠得勝
[00:24:51.200 --> 00:24:52.200]  勝過罪的詮釋
[00:24:52.200 --> 00:24:55.200]  勝過撒旦的詮釋
[00:24:55.200 --> 00:24:58.200]  那麼另外我很快地要提
[00:24:58.200 --> 00:25:01.200]  在希伯來書裡面
[00:25:01.200 --> 00:25:04.200]  致勝所當中的約櫃裡面
[00:25:04.200 --> 00:25:05.200]  有三樣物件
[00:25:05.200 --> 00:25:08.200]  是預表耶穌基督是道路
[00:25:08.200 --> 00:25:09.200]  真理生命
[00:25:09.200 --> 00:25:12.200]  這是第九章第四節告訴我們的
[00:25:12.200 --> 00:25:15.200]  九章第四節告訴我們的
[00:25:15.200 --> 00:25:18.200]  有金箱爐有包金的約櫃
[00:25:18.200 --> 00:25:21.200]  櫃裡有成瑪雅的金冠
[00:25:21.200 --> 00:25:23.200]  和亞倫發過亞的杖
[00:25:23.200 --> 00:25:25.200]  並兩塊約板
[00:25:25.200 --> 00:25:28.200]  這三樣東西發過亞的杖
[00:25:28.200 --> 00:25:31.200]  是象徵基督的復活
[00:25:31.200 --> 00:25:34.200]  杖也是象徵引導
[00:25:34.200 --> 00:25:36.200]  合在一起就是說
[00:25:36.200 --> 00:25:38.200]  耶穌基督從此復活
[00:25:38.200 --> 00:25:40.200]  祂的復活的生命
[00:25:40.200 --> 00:25:43.200]  引導我們走在生命的道路上
[00:25:43.200 --> 00:25:44.200]  兩塊法板呢
[00:25:44.200 --> 00:25:46.200]  只刻著十條界
[00:25:46.200 --> 00:25:49.200]  預表耶穌基督是真理
[00:25:49.200 --> 00:25:50.200]  請注意
[00:25:50.200 --> 00:25:53.200]  沈根的摩西兩套的法板
[00:25:53.200 --> 00:25:54.200]  第一套的法板
[00:25:54.200 --> 00:25:56.200]  被摩西摔碎的
[00:25:56.200 --> 00:25:58.200]  另外一套的法板
[00:25:58.200 --> 00:26:00.200]  就保存在約櫃裡面
[00:26:00.200 --> 00:26:01.200]  這就表示
[00:26:01.200 --> 00:26:03.200]  沈第一次的歧視的真理
[00:26:03.200 --> 00:26:05.200]  就是舊約的律法失敗了
[00:26:05.200 --> 00:26:07.200]  因為他只能夠定人的罪
[00:26:07.200 --> 00:26:10.200]  審判人而不能夠拯救人
[00:26:10.200 --> 00:26:12.200]  沈第二次的法板
[00:26:12.200 --> 00:26:15.200]  就是預表耶穌基督真理的歧視
[00:26:15.200 --> 00:26:17.200]  這一次成功了
[00:26:17.200 --> 00:26:19.200]  那個成瑪雅的金冠
[00:26:19.200 --> 00:26:22.200]  就是預表耶穌基督是生命之糧
[00:26:22.200 --> 00:26:24.200]  好像瑪雅是當日
[00:26:24.200 --> 00:26:26.200]  伊斯蘭人的生命之糧一樣
[00:26:26.200 --> 00:26:29.200]  感謝讚美主耶穌基督
[00:26:29.200 --> 00:26:30.200]  是我們的道路
[00:26:30.200 --> 00:26:31.200]  我們的真理
[00:26:31.200 --> 00:26:33.200]  我們的生命
[00:26:33.200 --> 00:26:34.200]  阿們

