
[00:00:00.000 --> 00:00:04.080]  當我們思想到信靠順服主能夠得勝
[00:19:26.240 --> 00:19:27.240]  在那些時刻
[00:19:27.240 --> 00:19:29.240]  你要祈禱求神光照
[00:19:29.240 --> 00:19:31.240]  有什麼得罪神的
[00:19:31.240 --> 00:19:34.240]  求神赦免你
[00:19:34.240 --> 00:19:37.240]  當神潔淨你的時候
[00:19:37.240 --> 00:19:41.240]  祂再次赐下祂的同在
[00:19:41.240 --> 00:19:42.240]  你也留心
[00:19:42.240 --> 00:19:44.240]  其實祂常常在你身邊
[00:19:44.240 --> 00:19:45.240]  你放心
[00:19:45.240 --> 00:19:46.240]  因為祂在你身邊
[00:19:46.240 --> 00:19:49.240]  你就可以安然地面對一切
[00:19:49.240 --> 00:19:53.240]  或者我們再翻譯剛才的文素記第十章
[00:19:57.240 --> 00:19:59.240]  文素記第十章
[00:19:59.240 --> 00:20:02.240]  你看看後面的三十三節
[00:20:02.240 --> 00:20:08.240]  約季有什麼意義呢?
[00:20:08.240 --> 00:20:10.240]  三十三節
[00:20:10.240 --> 00:20:14.240]  以色列人從耶和華的山起行
[00:20:14.240 --> 00:20:16.240]  離開西奈山進入曠野
[00:20:16.240 --> 00:20:19.240]  行了三天的路程
[00:20:19.240 --> 00:20:21.240]  耶和華的約季在他們前面
[00:20:21.240 --> 00:20:23.240]  行了三天的路程
[00:20:23.240 --> 00:20:26.240]  為他們尋找安息的地方
[00:20:26.240 --> 00:20:28.240]  然後跳去三十五節
[00:20:28.240 --> 00:20:29.240]  約季起行的時候
[00:20:29.240 --> 00:20:30.240]  摩西就說:
[00:20:30.240 --> 00:20:32.240]  「耶和華求祢起來
[00:20:32.240 --> 00:20:34.240]  願祢的仇敵四散
[00:20:34.240 --> 00:20:37.240]  願恨祢的人從祢面前逃跑」
[00:20:37.240 --> 00:20:39.240]  約季停住的時候
[00:20:39.240 --> 00:20:40.240]  他就說
[00:20:40.240 --> 00:20:41.240]  摩西就說:
[00:20:41.240 --> 00:20:42.240]  「耶和華求祢歸來
[00:20:42.240 --> 00:20:46.240]  回到以色列的千萬人中」
[00:20:46.240 --> 00:20:48.240]  在他們在曠野走
[00:20:48.240 --> 00:20:50.240]  這條路沒有走過
[00:20:50.240 --> 00:20:51.240]  但不要緊
[00:20:51.240 --> 00:20:54.240]  因為約季在前面走
[00:20:55.240 --> 00:20:57.240]  然後他們清楚地向神
[00:20:57.240 --> 00:21:01.240]  發出一種信心的呼喚
[00:21:01.240 --> 00:21:04.240]  「神啊 求祢在前面興起
[00:21:04.240 --> 00:21:06.240]  驅逐仇敵」
[00:21:06.240 --> 00:21:08.240]  然後約季帶領他們
[00:21:08.240 --> 00:21:12.240]  走到可安息的地方
[00:21:12.240 --> 00:21:14.240]  當他們安定下來的時候
[00:21:14.240 --> 00:21:15.240]  他們就說:
[00:21:15.240 --> 00:21:18.240]  「神啊 求祢的約季興起
[00:21:18.240 --> 00:21:21.240]  回到祢的子民當中」
[00:21:21.240 --> 00:21:25.240]  因此約季一個清晰的表達
[00:21:25.240 --> 00:21:27.240]  就是他在前面
[00:21:27.240 --> 00:21:29.240]  說領我們 上帝
[00:21:29.240 --> 00:21:32.240]  不單止保護引導我們
[00:21:32.240 --> 00:21:35.240]  也帶給我們安息
[00:21:35.240 --> 00:21:36.240]  各位弟兄姊妹
[00:21:36.240 --> 00:21:37.240]  我不知道你現在
[00:21:37.240 --> 00:21:40.240]  來到你人生哪個階段
[00:21:40.240 --> 00:21:42.240]  今次各位弟兄告訴我
[00:21:42.240 --> 00:21:45.240]  施牧師我開始退休了
[00:21:45.240 --> 00:21:47.240]  有些弟兄姊妹
[00:21:47.240 --> 00:21:49.240]  剛剛轉了一份新工作
[00:21:49.240 --> 00:21:52.240]  有些剛剛結婚
[00:21:52.240 --> 00:21:54.240]  有些有孫子
[00:21:54.240 --> 00:21:56.240]  不同的階段裡面
[00:21:56.240 --> 00:21:57.240]  有不同的挑戰
[00:21:57.240 --> 00:21:59.240]  但無論如何
[00:21:59.240 --> 00:22:01.240]  在你新階段開始的時候
[00:22:01.240 --> 00:22:04.240]  你記得耶和華的約季
[00:22:04.240 --> 00:22:07.240]  在你前面帶領你走
[00:22:07.240 --> 00:22:10.240]  你的心可以向神求
[00:22:10.240 --> 00:22:12.240]  「神啊 求祢的約季興起
[00:22:12.240 --> 00:22:15.240]  興起 在前面驅逐仇敵
[00:22:15.240 --> 00:22:18.240]  讓我在你面前進入安息」
[00:22:19.240 --> 00:22:21.240]  正如神對當時的
[00:22:21.240 --> 00:22:23.240]  以色列人的應許
[00:22:23.240 --> 00:22:25.240]  今天在我們面對一切的
[00:22:25.240 --> 00:22:27.240]  新的挑戰的時候
[00:22:27.240 --> 00:22:31.240]  祂的約季與我們同行
[00:22:31.240 --> 00:22:34.240]  我們安心來到祂的耳邊
[00:22:34.240 --> 00:22:35.240]  最後我們看看
[00:22:35.240 --> 00:22:37.240]  我們回到約書亞記
[00:22:37.240 --> 00:22:43.240]  在約書亞記
[00:22:43.240 --> 00:22:47.240]  我們看回前面第六章第五節
[00:22:47.240 --> 00:22:48.240]  中間一句話說
[00:22:48.240 --> 00:22:51.240]  「全體人民要大聲呼喊
[00:22:51.240 --> 00:22:53.240]  那時城牆就必塌陷
[00:22:53.240 --> 00:22:56.240]  你們各人要向前直衝」
[00:22:56.240 --> 00:22:58.240]  後面又說到二十節
[00:22:58.240 --> 00:23:03.240]  他們人人向前把城攻取
[00:23:03.240 --> 00:23:06.240]  他們到時要大聲呼喊
[00:23:06.240 --> 00:23:07.240]  是清楚表達出
[00:23:07.240 --> 00:23:09.240]  他們是同心合意
[00:23:09.240 --> 00:23:12.240]  去相信神的應許
[00:23:12.240 --> 00:23:14.240]  一起憑信心回應
[00:23:14.240 --> 00:23:18.240]  然後城牆就倒塌了
[00:23:18.240 --> 00:23:20.240]  聖經的真理是
[00:23:20.240 --> 00:23:22.240]  吩咐我們屬神的人
[00:23:22.240 --> 00:23:25.240]  同心合意來聽從
[00:23:25.240 --> 00:23:29.240]  以至能夠得著神給我們的應許
[00:23:29.240 --> 00:23:33.240]  能夠見到神自己的德性
[00:23:33.240 --> 00:23:34.240]  各位電影姊妹
[00:23:34.240 --> 00:23:38.240]  我們今天簡單看完這段經文
[00:23:38.240 --> 00:23:41.240]  你記得是神的增賤
[00:23:41.240 --> 00:23:45.240]  你記得信靠馴服上帝
[00:23:45.240 --> 00:23:47.240]  也知道催覺
[00:23:47.240 --> 00:23:49.240]  向神發出呼求
[00:23:49.240 --> 00:23:52.240]  紀念神過去的工作
[00:23:52.240 --> 00:23:54.240]  也知道約慧在我們中間
[00:23:54.240 --> 00:23:55.240]  說領我們
[00:23:55.240 --> 00:23:58.240]  她帶給我們安息
[00:23:58.240 --> 00:24:01.240]  在其中呼籲我們身邊的電影姊妹
[00:24:01.240 --> 00:24:04.240]  同心合意聽從上帝
[00:24:04.240 --> 00:24:08.240]  而去經歷神給我們的德性和平安
[00:24:08.240 --> 00:24:10.240]  我自己相信
[00:24:10.240 --> 00:24:13.240]  在今天神在不同的角落
[00:24:13.240 --> 00:24:17.240]  祂是呼籲我們為祂增賤
[00:24:17.240 --> 00:24:21.240]  在不義當中建立公義
[00:24:21.240 --> 00:24:25.240]  在虛假當中建立誠實
[00:24:25.240 --> 00:24:29.240]  今天我們需要奉獻自己
[00:24:29.240 --> 00:24:33.240]  求神用我們為祂增賤
[00:24:33.240 --> 00:24:35.240]  我們一起祈禱

