
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹,你們好。
[00:27:42.000 --> 00:27:44.000]  他勝過了物質主義,
[00:27:44.000 --> 00:27:48.000]  他說人活着不是單靠食物,
[00:27:48.000 --> 00:27:51.000]  那是靠三口律的一切化。
[00:27:51.000 --> 00:27:58.000]  他也學習了放棄不合神旨意的追求成功的方式,
[00:27:58.000 --> 00:28:02.000]  他也學會了放下一切的名利,
[00:28:02.000 --> 00:28:06.000]  按照神的旨意得到救贖工作的成功。
[00:28:06.000 --> 00:28:08.000]  感謝神!
[00:28:08.000 --> 00:28:11.000]  這些人都學了曠野神學的功課,
[00:28:11.000 --> 00:28:15.000]  也是我們應該學的,求主幫助!
[00:28:15.000 --> 00:28:16.000]  阿們!
