
[00:00:00.000 --> 00:00:02.600]  當我們提到社關主日的時候
[00:20:20.600 --> 00:20:24.400]  但面對一些衝擊你或者恨你的人
[00:20:24.400 --> 00:20:27.400]  在過程當中更加需要神的保守
[00:20:27.400 --> 00:20:29.600]  我們謹慎言語
[00:20:29.600 --> 00:20:35.000]  亦都表示我們仍然是待他良善
[00:20:35.000 --> 00:20:36.600]  大家知道羅馬書十二章
[00:20:36.600 --> 00:20:37.600]  我們常常提到
[00:20:37.600 --> 00:20:40.200]  這個社會有很多邪惡的事情
[00:20:40.200 --> 00:20:43.600]  但最大的影響就是
[00:20:43.600 --> 00:20:47.800]  在邪惡當中我們變得邪惡
[00:20:47.800 --> 00:20:49.200]  《聖經》因此說
[00:20:49.200 --> 00:20:56.800]  「不要被惡所成,乃要以善成惡」
[00:20:56.800 --> 00:21:04.200]  能夠真正勝過邪惡的是良善
[00:21:04.200 --> 00:21:07.800]  一位很有名的基督徒的社會學家
[00:21:07.800 --> 00:21:09.800]  分析很多社會的問題
[00:21:09.800 --> 00:21:12.200]  然後他作了一個結論
[00:21:12.200 --> 00:21:17.200]  他說暴力只會帶來更多的暴力
[00:21:17.200 --> 00:21:20.600]  邪惡會帶來更多的邪惡
[00:21:20.600 --> 00:21:23.400]  沒有其他
[00:21:23.400 --> 00:21:25.400]  唯有在良善當中
[00:21:25.400 --> 00:21:27.800]  才會帶來真正的光明
[00:21:27.800 --> 00:21:30.400]  真正的良善
[00:21:30.400 --> 00:21:32.000]  真正的好處
[00:21:32.000 --> 00:21:34.400]  真正對社會的祝福
[00:21:34.400 --> 00:21:35.400]  因此在《聖經》裏面
[00:21:35.400 --> 00:21:39.400]  剛才我們讀到的經文第四、第五節
[00:21:39.400 --> 00:21:43.400]  你會發覺《聖經》在提到公義、正義的時候
[00:21:43.400 --> 00:21:47.600]  提出要保持良善
[00:21:47.600 --> 00:21:49.600]  然後你去到最後的第九節
[00:21:49.600 --> 00:21:52.400]  這一段最後的第九節
[00:21:52.400 --> 00:21:54.000]  我請大家一起讀出來
[00:21:54.000 --> 00:21:56.800]  「不可壓迫既居的
[00:21:56.800 --> 00:22:01.400]  因為你們在埃及地也作過既居的
[00:22:01.400 --> 00:22:05.000]  知道既居者的心情」
[00:22:05.000 --> 00:22:07.400]  神吩咐以色列人
[00:22:07.400 --> 00:22:10.200]  要以慈愛待那些既居者
[00:22:10.200 --> 00:22:12.400]  特別提出一個因素就是
[00:22:12.400 --> 00:22:15.800]  你們很明白既居者的心情
[00:22:15.800 --> 00:22:19.200]  以色列人在埃及地做過既居者
[00:22:19.200 --> 00:22:22.400]  他們很明白在異地既居
[00:22:22.400 --> 00:22:24.200]  無依無靠
[00:22:24.200 --> 00:22:25.000]  很多的憂慮
[00:22:25.000 --> 00:22:27.600]  甚至被當地人來排斥
[00:22:27.600 --> 00:22:31.200]  取笑的時候那種的狀況
[00:22:31.200 --> 00:22:34.600]  在那些時候是很艱難
[00:22:34.600 --> 00:22:36.600]  因此亦都勉勵以色列人
[00:22:36.600 --> 00:22:40.200]  要去關心那些既居者
[00:22:40.200 --> 00:22:41.800]  我不知道大家有沒有留意到
[00:22:41.800 --> 00:22:46.200]  當報紙提及有一些最近一兩年
[00:22:46.200 --> 00:22:51.200]  一些刑事犯的案件
[00:22:51.200 --> 00:22:55.000]  你一看是印巴裔的
[00:22:55.000 --> 00:22:59.600]  青少年很多留意到他們
[00:22:59.600 --> 00:23:02.800]  是跌入一些罪惡的網絡
[00:23:02.800 --> 00:23:05.400]  因此被檢控
[00:23:05.400 --> 00:23:09.000]  或者你會感覺這班人很壞
[00:23:09.000 --> 00:23:11.000]  但當你小心再留心
[00:23:11.000 --> 00:23:13.000]  他們在香港生活的時候
[00:23:13.000 --> 00:23:15.800]  沒錯他們都很多會說廣東話
[00:23:15.800 --> 00:23:17.800]  但是得不到一般人
[00:23:17.800 --> 00:23:20.600]  香港市民所得到的對待
[00:23:20.600 --> 00:23:22.800]  他們工作比較艱難
[00:23:22.800 --> 00:23:26.200]  亦都很多時候居住一些很惡劣的環境
[00:23:26.200 --> 00:23:29.400]  或者受到很多不公正的對待的時候
[00:23:29.400 --> 00:23:33.000]  他們只能夠去用一些很惡的
[00:23:33.000 --> 00:23:35.400]  或者說不是守法的方式
[00:23:35.400 --> 00:23:40.200]  來爭取他們自己的一些所需要的物資
[00:23:40.200 --> 00:23:45.200]  當然這樣做是犯刑事的
[00:23:45.200 --> 00:23:47.800]  但是在過程當中我們更加去理解
[00:23:47.800 --> 00:23:49.000]  不單止指責
[00:23:49.000 --> 00:23:51.800]  但理解到很多這些的寄居者
[00:23:51.800 --> 00:23:55.200]  他們所面對著的各樣的困難
[00:23:55.200 --> 00:23:57.400]  而學習去體諒
[00:23:57.400 --> 00:24:01.600]  亦都學習在旁邊去輔助
[00:24:01.600 --> 00:24:04.600]  我見到今天在香港不少的教會
[00:24:04.600 --> 00:24:08.600]  開始來關心到一些少數族裔的需要
[00:24:08.600 --> 00:24:10.000]  而我們都會問
[00:24:10.000 --> 00:24:15.400]  我們要如何來關心這些的寄居者
[00:24:15.400 --> 00:24:18.000]  在當中明白他們的心情
[00:24:18.000 --> 00:24:20.600]  而學習去愛
[00:24:20.600 --> 00:24:22.600]  各位電影姐妹當我們看完經文
[00:24:22.600 --> 00:24:24.400]  下面你會發覺再講到的是
[00:24:24.400 --> 00:24:26.200]  安息年和安息日
[00:24:26.200 --> 00:24:28.200]  我們不詳細看
[00:24:28.200 --> 00:24:30.400]  但是安息年和安息日裏面提及的一點
[00:24:30.400 --> 00:24:32.400]  就是不單止是一件私人的事
[00:24:32.400 --> 00:24:35.000]  我們需要休息 需要歇息
[00:24:35.000 --> 00:24:37.400]  而正義裏面提及當你安息的時候
[00:24:37.400 --> 00:24:41.200]  同時讓你安息可以祝福到你身邊的人
[00:24:41.200 --> 00:24:45.600]  讓其他社群的人士都得到其中的好處
[00:24:45.600 --> 00:24:47.200]  暫時不去種田
[00:24:47.200 --> 00:24:50.000]  讓田地自生的一些土產
[00:24:50.000 --> 00:24:51.400]  能夠讓那些窮人
[00:24:51.400 --> 00:24:55.200]  可以在當中執拾的時候得到供應
[00:24:55.200 --> 00:24:59.200]  甚至一些動物都得到供應
[00:24:59.200 --> 00:25:00.600]  不單止想到自己
[00:25:00.600 --> 00:25:05.800]  也留心到在周圍社群的人士的需要
[00:25:05.800 --> 00:25:10.000]  當我們在自己的生活裏面
[00:25:10.000 --> 00:25:13.000]  為神給我們的供應去感恩
[00:25:13.000 --> 00:25:16.000]  但同時正經很清楚給我們一個呼籲
[00:25:16.000 --> 00:25:18.000]  真正的敬虔
[00:25:18.000 --> 00:25:20.000]  不單止保守自己
[00:25:20.000 --> 00:25:23.800]  是遠離邪惡 遠離煎烏
[00:25:23.800 --> 00:25:30.000]  同時是照顧在患難當中的孤兒寡婦
[00:25:30.000 --> 00:25:33.000]  我們在北宣教下弟兄姊妹
[00:25:33.000 --> 00:25:35.200]  我們都這樣來祈禱
[00:25:35.200 --> 00:25:38.400]  求神讓我們在社會上生活的時候
[00:25:38.400 --> 00:25:42.400]  我們會有公義的生活行為
[00:25:42.400 --> 00:25:45.200]  有良善的行為
[00:25:45.200 --> 00:25:48.400]  亦都可以不單止關心到自己的事情
[00:25:48.400 --> 00:25:50.600]  按著神給我們的帶領
[00:25:50.600 --> 00:25:54.600]  亦都學習去愛、淪捨
[00:25:54.600 --> 00:25:57.400]  我們在社關主日裏面
[00:25:57.400 --> 00:26:00.000]  我們很想神在我們中間
[00:26:00.000 --> 00:26:02.600]  亦都去繼續帶領我們
[00:26:02.600 --> 00:26:06.800]  讓我們真是配稱為神的兒女
[00:26:06.800 --> 00:26:08.800]  我們一齊來祈禱

