
[00:00:00.000 --> 00:00:03.320]  大家翻看聖經第十四章的經文
[00:18:49.400 --> 00:18:53.400]  有時候覺得自己好像也不錯
[00:18:53.400 --> 00:18:55.400]  我也服侍上帝
[00:18:55.400 --> 00:18:58.400]  但你要記得不是你
[00:18:58.400 --> 00:19:02.400]  是腹在你裡面做他的事情
[00:19:02.400 --> 00:19:04.400]  不是你的事情
[00:19:04.400 --> 00:19:06.400]  我很深刻記得有一年
[00:19:06.400 --> 00:19:09.400]  當我和一班弟兄姊妹講述到
[00:19:09.400 --> 00:19:11.400]  教會裡面一些的需要
[00:19:11.400 --> 00:19:13.400]  我就講到自己的限制
[00:19:13.400 --> 00:19:15.400]  我就感覺有很多需要
[00:19:15.400 --> 00:19:17.400]  我自己不能夠回應到
[00:19:17.400 --> 00:19:19.400]  我就講到我的教會有很多需要
[00:19:19.400 --> 00:19:21.400]  但幫不到
[00:19:21.400 --> 00:19:24.400]  事後自己就靜下心去想
[00:19:24.400 --> 00:19:26.400]  我就問自己
[00:19:26.400 --> 00:19:28.400]  你的教會
[00:19:28.400 --> 00:19:30.400]  教會是你的嗎?
[00:19:30.400 --> 00:19:33.400]  教會是你的嗎?
[00:19:33.400 --> 00:19:34.400]  我當時立刻這樣祈禱
[00:19:34.400 --> 00:19:35.400]  說:神啊
[00:19:35.400 --> 00:19:37.400]  教會是屬於你的
[00:19:37.400 --> 00:19:39.400]  不過宣導會是屬於主耶穌的
[00:19:39.400 --> 00:19:41.400]  因此不需要介懷
[00:19:41.400 --> 00:19:45.400]  自己是否能夠回應一切需要
[00:19:45.400 --> 00:19:47.400]  因為弟兄姊妹在神的裡面
[00:19:47.400 --> 00:19:50.400]  都能夠可以同心地作供
[00:19:50.400 --> 00:19:53.400]  甚至自己也作他的工作
[00:19:53.400 --> 00:19:56.400]  就像將心意放在你裡面
[00:19:56.400 --> 00:19:58.400]  讓父在你裡面
[00:19:58.400 --> 00:20:00.400]  作他的事情
[00:20:00.400 --> 00:20:02.400]  是他的能力
[00:20:02.400 --> 00:20:03.400]  是他的工作
[00:20:03.400 --> 00:20:04.400]  在你生命當中
[00:20:04.400 --> 00:20:06.400]  作奇妙的工作
[00:20:06.400 --> 00:20:07.400]  不單止這樣
[00:20:07.400 --> 00:20:09.400]  你發覺聖經所說的
[00:20:09.400 --> 00:20:11.400]  是要作更大的事情
[00:20:11.400 --> 00:20:13.400]  你看看下面十一節
[00:20:13.400 --> 00:20:16.400]  十一節最後一句話
[00:20:16.400 --> 00:20:20.400]  忽然又因我所作的而相信
[00:20:20.400 --> 00:20:22.400]  因為父的能力
[00:20:22.400 --> 00:20:24.400]  顯明在主的身上
[00:20:24.400 --> 00:20:28.400]  因此知道神在主耶穌的身上
[00:20:28.400 --> 00:20:30.400]  接著十二節
[00:20:30.400 --> 00:20:32.400]  我實實在在告訴你們
[00:20:32.400 --> 00:20:33.400]  我所作的事
[00:20:33.400 --> 00:20:36.400]  信我的人也要作
[00:20:36.400 --> 00:20:41.400]  並且要作比這些更大
[00:20:41.400 --> 00:20:44.400]  因為我往乎那裡去
[00:20:44.400 --> 00:20:48.400]  你記得上星期我們說什麼嗎?
[00:20:48.400 --> 00:20:50.400]  我們說到聖靈
[00:20:50.400 --> 00:20:52.400]  聖靈在信的人身上
[00:20:52.400 --> 00:20:55.400]  顯出的能力很大
[00:20:55.400 --> 00:20:58.400]  好像活水、江河
[00:20:58.400 --> 00:20:59.400]  記得我們說
[00:20:59.400 --> 00:21:03.400]  在他腹中要流出活水的江河
[00:21:03.400 --> 00:21:04.400]  在信的人身上
[00:21:04.400 --> 00:21:09.400]  信的意思是和主有關係的
[00:21:09.400 --> 00:21:12.400]  是真正去接受主的
[00:21:12.400 --> 00:21:13.400]  在他們生命當中
[00:21:13.400 --> 00:21:17.400]  臣賜下聖靈與他們同在
[00:21:17.400 --> 00:21:18.400]  因此生命裡面
[00:21:18.400 --> 00:21:21.400]  顯出一種莫大的能力
[00:21:21.400 --> 00:21:26.400]  是超過人所求所想的
[00:21:26.400 --> 00:21:29.400]  你們記得當彼得後來
[00:21:29.400 --> 00:21:31.400]  他在主耶穌復活之後
[00:21:31.400 --> 00:21:34.400]  他後來就向群眾講道
[00:21:34.400 --> 00:21:38.400]  一下子之間有幾千人信主
[00:21:38.400 --> 00:21:40.400]  大家記得嗎?
[00:21:40.400 --> 00:21:41.400]  後來門徒去到不同的地方
[00:21:41.400 --> 00:21:44.400]  將福音傳給外邦
[00:21:44.400 --> 00:21:45.400]  他們所做的事情
[00:21:45.400 --> 00:21:49.400]  是主耶穌當時在猶太地方
[00:21:49.400 --> 00:21:51.400]  未能做到的
[00:21:51.400 --> 00:21:53.400]  所以今天的教會
[00:21:53.400 --> 00:21:54.400]  你和我
[00:21:54.400 --> 00:21:56.400]  是延續主的工作
[00:21:56.400 --> 00:22:00.400]  會做比主更大的事情
[00:22:00.400 --> 00:22:01.400]  神的能力
[00:22:01.400 --> 00:22:03.400]  能夠在你的生命當中
[00:22:03.400 --> 00:22:07.400]  做出奇妙的事情
[00:22:07.400 --> 00:22:09.400]  我有一次去到一個地方
[00:22:09.400 --> 00:22:12.400]  去負責一間教會的五十週年
[00:22:12.400 --> 00:22:15.400]  堂慶他們的崇拜
[00:22:15.400 --> 00:22:16.400]  去到之後
[00:22:16.400 --> 00:22:19.400]  一間幼稚園連著一間學校
[00:22:19.400 --> 00:22:21.400]  一間教會
[00:22:21.400 --> 00:22:24.400]  幼稚園裡面有很多學生
[00:22:24.400 --> 00:22:25.400]  他們出來唱歌
[00:22:25.400 --> 00:22:27.400]  兒童獻唱
[00:22:27.400 --> 00:22:30.400]  一位牧師出來和我聊天
[00:22:30.400 --> 00:22:31.400]  這位牧師告訴我
[00:22:31.400 --> 00:22:35.400]  我在這間學校的幼稚園畢業
[00:22:35.400 --> 00:22:37.400]  我說是嗎?
[00:22:37.400 --> 00:22:39.400]  很多年在這間教會
[00:22:39.400 --> 00:22:40.400]  你記得多少週年?
[00:22:40.400 --> 00:22:42.400]  他說五十週年
[00:22:42.400 --> 00:22:43.400]  他就說
[00:22:43.400 --> 00:22:45.400]  我在幼稚園的時候
[00:22:45.400 --> 00:22:47.400]  接觸到這間教會
[00:22:47.400 --> 00:22:49.400]  後來我中學時候
[00:22:49.400 --> 00:22:51.400]  我小學時候信了耶穌
[00:22:51.400 --> 00:22:54.400]  我就來了這間教會
[00:22:54.400 --> 00:22:56.400]  後來我就去了第二間教會
[00:22:56.400 --> 00:22:59.400]  後來我就讀了一些師範
[00:22:59.400 --> 00:23:00.400]  做了老師
[00:23:00.400 --> 00:23:02.400]  然後他就覺得
[00:23:02.400 --> 00:23:04.400]  他要傳福音
[00:23:04.400 --> 00:23:07.400]  神感動他向學生傳福音
[00:23:07.400 --> 00:23:09.400]  又為學生做一些
[00:23:09.400 --> 00:23:11.400]  自學的補習功課
[00:23:11.400 --> 00:23:13.400]  幫助他們
[00:23:13.400 --> 00:23:15.400]  因此有很多學生信了
[00:23:15.400 --> 00:23:18.400]  他自己就回來這間
[00:23:18.400 --> 00:23:20.400]  他自己幼稚園畢業的教會
[00:23:20.400 --> 00:23:22.400]  學校或教會
[00:23:22.400 --> 00:23:24.400]  然後就在當中帶一些學生
[00:23:24.400 --> 00:23:28.400]  來到這間教會裡面
[00:23:28.400 --> 00:23:29.400]  聊天的時候
[00:23:29.400 --> 00:23:31.400]  突然幾位執事走過來
[00:23:31.400 --> 00:23:33.400]  這幾位執事走過來的時候
[00:23:33.400 --> 00:23:35.400]  和我聊天
[00:23:35.400 --> 00:23:37.400]  然後就看著牧師
[00:23:37.400 --> 00:23:41.400]  牧師是我們以前的老師
[00:23:41.400 --> 00:23:44.400]  這幾位執事原來就是他以前
[00:23:44.400 --> 00:23:47.400]  牧師在做老師的時候
[00:23:47.400 --> 00:23:49.400]  帶信主的學生
[00:23:49.400 --> 00:23:51.400]  然後在教會成長
[00:23:51.400 --> 00:23:54.400]  成為今天的執事
[00:23:54.400 --> 00:23:55.400]  在聽的時候
[00:23:55.400 --> 00:23:57.400]  我覺得是一個很美的圖畫
[00:23:57.400 --> 00:23:59.400]  我相信這位牧師都沒有想過
[00:23:59.400 --> 00:24:02.400]  自己能夠蒙恩德教
[00:24:02.400 --> 00:24:04.400]  也沒有想到神會用他
[00:24:04.400 --> 00:24:07.400]  能夠帶領這麼多學生信主
[00:24:07.400 --> 00:24:09.400]  也想不到自己一天都成為了
[00:24:09.400 --> 00:24:12.400]  侍奉主的人
[00:24:12.400 --> 00:24:13.400]  各位弟兄姊妹
[00:24:13.400 --> 00:24:14.400]  有很多很多的故事
[00:24:14.400 --> 00:24:15.400]  讓我們察覺
[00:24:15.400 --> 00:24:18.400]  神能夠在你的生命當中
[00:24:18.400 --> 00:24:20.400]  作成奇妙的事
[00:24:20.400 --> 00:24:23.400]  你記得今天的金句嗎?
[00:24:23.400 --> 00:24:27.400]  神藉著運行在你心裡面的大力
[00:24:27.400 --> 00:24:29.400]  這裡說的是聖靈
[00:24:29.400 --> 00:24:32.400]  是充充足足成就一切
[00:24:32.400 --> 00:24:36.400]  超過你所求所想
[00:24:36.400 --> 00:24:40.400]  神不單只能夠將你的憂愁除去
[00:24:40.400 --> 00:24:44.400]  他更加能夠用你成就奇妙的事情
[00:24:44.400 --> 00:24:46.400]  但是有一個關鍵
[00:24:46.400 --> 00:24:49.400]  你看看下面的經文
[00:24:49.400 --> 00:24:51.400]  在第十三節大家一起讀
[00:24:51.400 --> 00:24:53.400]  你們奉我的命
[00:24:53.400 --> 00:24:55.400]  無論求什麼
[00:24:55.400 --> 00:24:57.400]  我必定成全
[00:24:57.400 --> 00:25:02.400]  只附在子的身上得著榮耀
[00:25:02.400 --> 00:25:04.400]  你們若奉我的命
[00:25:04.400 --> 00:25:06.400]  向我求什麼
[00:25:06.400 --> 00:25:09.400]  我必定成全
[00:25:09.400 --> 00:25:12.400]  兩次很肯定地重複說
[00:25:12.400 --> 00:25:14.400]  你們祈禱
[00:25:14.400 --> 00:25:16.400]  你們求告我
[00:25:16.400 --> 00:25:18.400]  我必定成全
[00:25:18.400 --> 00:25:19.400]  你看聖經的時候
[00:25:19.400 --> 00:25:21.400]  你發覺無論求什麼
[00:25:21.400 --> 00:25:23.400]  你說可以了
[00:25:23.400 --> 00:25:25.400]  無論求什麼
[00:25:25.400 --> 00:25:27.400]  我想什麼就得什麼
[00:25:27.400 --> 00:25:29.400]  當然大家知道這裡所說的
[00:25:29.400 --> 00:25:31.400]  不是你隨便的妄求
[00:25:31.400 --> 00:25:33.400]  而是你的心裡面
[00:25:33.400 --> 00:25:35.400]  當你知道你和主耶穌在一起
[00:25:35.400 --> 00:25:38.400]  人和主耶穌有一種關係
[00:25:38.400 --> 00:25:42.400]  你更能夠明白父的心意
[00:25:42.400 --> 00:25:44.400]  按他的旨意求
[00:25:44.400 --> 00:25:48.400]  神就必定成全
[00:25:48.400 --> 00:25:52.400]  你會知道主耶穌期盼你和我
[00:25:52.400 --> 00:25:54.400]  能夠延續他在世上的工作
[00:25:54.400 --> 00:25:56.400]  所以剛才我們說
[00:25:56.400 --> 00:25:58.400]  祂要我們在地上
[00:25:58.400 --> 00:26:01.400]  作比祂更大的事情
[00:26:01.400 --> 00:26:04.400]  當我們向著這個方向走
[00:26:04.400 --> 00:26:06.400]  正如聖經所說
[00:26:06.400 --> 00:26:10.400]  我們先求祂的國和祂的義
[00:26:10.400 --> 00:26:12.400]  在當中一直祈求的時候
[00:26:12.400 --> 00:26:13.400]  神就成全
[00:26:13.400 --> 00:26:16.400]  成就超過你所想像的事情
[00:26:16.400 --> 00:26:17.400]  正如剛才所說
[00:26:17.400 --> 00:26:19.400]  這位老師
[00:26:19.400 --> 00:26:22.400]  他怎樣經歷神的能力
[00:26:22.400 --> 00:26:23.400]  各位弟兄姊妹
[00:26:23.400 --> 00:26:25.400]  在你人生裡面
[00:26:25.400 --> 00:26:28.400]  當你什麼時候有一些衝擊
[00:26:28.400 --> 00:26:30.400]  一些困難的時候
[00:26:30.400 --> 00:26:32.400]  你常常記得主跟你說
[00:26:32.400 --> 00:26:35.400]  你們心裡不要憂愁
[00:26:35.400 --> 00:26:39.400]  你們信神也當信我
[00:26:39.400 --> 00:26:41.400]  將你的憂愁放下
[00:26:41.400 --> 00:26:43.400]  然後知道祂的慈愛
[00:26:43.400 --> 00:26:45.400]  祂的恩典
[00:26:45.400 --> 00:26:46.400]  在過程當中
[00:26:46.400 --> 00:26:47.400]  去祈禱
[00:26:47.400 --> 00:26:49.400]  去用你
[00:26:49.400 --> 00:26:52.400]  使用你在不同的環境當中
[00:26:52.400 --> 00:26:54.400]  作成主的工作
[00:26:54.400 --> 00:26:56.400]  有些時候你會很出奇
[00:26:56.400 --> 00:26:59.400]  很多生活想不到的機會出現
[00:26:59.400 --> 00:27:00.400]  讓你可以見證神
[00:27:00.400 --> 00:27:02.400]  服侍神
[00:27:02.400 --> 00:27:03.400]  我不會忘記
[00:27:03.400 --> 00:27:07.400]  一位姐妹跟我分享一個特別的經歷
[00:27:07.400 --> 00:27:10.400]  有一次她和另一位姐妹搭飛機
[00:27:10.400 --> 00:27:13.400]  兩個人在機場買一些瓜子
[00:27:13.400 --> 00:27:15.400]  就在飛機上一邊聊天
[00:27:15.400 --> 00:27:17.400]  一邊吃瓜子
[00:27:17.400 --> 00:27:19.400]  吃著吃著的時候
[00:27:19.400 --> 00:27:21.400]  旁邊有一個陌生的男子
[00:27:21.400 --> 00:27:23.400]  就跟他們說
[00:27:23.400 --> 00:27:27.400]  小姐可不可以給我一些瓜子吃
[00:27:27.400 --> 00:27:29.400]  一個大男人問人拿瓜子吃
[00:27:29.400 --> 00:27:30.400]  當然無所謂
[00:27:30.400 --> 00:27:32.400]  給他吃一點
[00:27:32.400 --> 00:27:33.400]  這個男子就解釋
[00:27:33.400 --> 00:27:35.400]  我很喜歡吃瓜子
[00:27:35.400 --> 00:27:37.400]  見到你們吃得這麼開心
[00:27:37.400 --> 00:27:39.400]  也很想吃
[00:27:39.400 --> 00:27:41.400]  就這樣聊天
[00:27:41.400 --> 00:27:42.400]  聊天的時候
[00:27:42.400 --> 00:27:46.400]  就說到這位姐妹的教會
[00:27:46.400 --> 00:27:48.400]  說到她的信仰
[00:27:48.400 --> 00:27:49.400]  這位男子很有興趣
[00:27:49.400 --> 00:27:51.400]  問及基督教的信仰
[00:27:51.400 --> 00:27:52.400]  想不到這位姐妹
[00:27:52.400 --> 00:27:55.400]  就可以跟他一邊講福音
[00:27:55.400 --> 00:27:58.400]  介紹主耶穌給他認識
[00:27:58.400 --> 00:27:59.400]  你不會想到
[00:27:59.400 --> 00:28:03.400]  吃瓜子可以傳福音
[00:28:03.400 --> 00:28:06.400]  將你的生命交給上帝
[00:28:06.400 --> 00:28:09.400]  讓祂的聖靈在你裡面引導你
[00:28:09.400 --> 00:28:11.400]  做祂的事
[00:28:11.400 --> 00:28:12.400]  你的心就快樂
[00:28:12.400 --> 00:28:13.400]  你覺得很感恩
[00:28:13.400 --> 00:28:17.400]  因為有份能夠服侍神
[00:28:17.400 --> 00:28:20.400]  但是將你的憂愁放下
[00:28:20.400 --> 00:28:22.400]  然後將自己交給主
[00:28:22.400 --> 00:28:24.400]  祈求主工作
[00:28:24.400 --> 00:28:25.400]  你會發覺
[00:28:25.400 --> 00:28:27.400]  你會歡喜快樂
[00:28:27.400 --> 00:28:30.400]  一路來到去跟隨上帝
[00:28:30.400 --> 00:28:32.400]  各位弟兄姊妹
[00:28:32.400 --> 00:28:34.400]  願我們都這樣
[00:28:34.400 --> 00:28:38.400]  去相信神的恩典和能力
[00:28:38.400 --> 00:28:40.400]  記得我開始講那節經文嗎?
[00:28:40.400 --> 00:28:42.400]  我的心啊
[00:28:42.400 --> 00:28:44.400]  你要迎歸安樂
[00:28:44.400 --> 00:28:49.400]  因為耶和華用後恩代你
[00:28:49.400 --> 00:28:50.400]  我們一起祈禱吧

