
[00:00:00.000 --> 00:00:02.520]  我們會繼續思想在這個季度
[00:19:18.800 --> 00:19:23.320]  將自己奉獻給弟兄姊妹
[00:19:23.320 --> 00:19:27.160]  為了要能夠作你們的榜樣」
[00:19:27.160 --> 00:19:30.360]  剛剛在前幾天和執事聊天的時候
[00:19:30.360 --> 00:19:34.360]  大家談到教會裏的夫婦團契
[00:19:34.360 --> 00:19:36.360]  有執事說「現在我們很需要
[00:19:36.360 --> 00:19:40.680]  多一些好的榜樣的夫婦
[00:19:40.680 --> 00:19:45.320]  能夠鼓勵其他人放膽面對現在的問題」
[00:19:45.320 --> 00:19:46.440]  見到他們的時候
[00:19:46.440 --> 00:19:48.840]  「行了,有盼望」
[00:19:48.840 --> 00:19:50.320]  他們也可以這樣
[00:19:50.320 --> 00:19:51.880]  我們的問題不要緊
[00:19:51.880 --> 00:19:53.680]  大家堅持去面對
[00:19:53.680 --> 00:19:56.400]  就可以得到鼓勵
[00:19:56.400 --> 00:20:00.400]  我很同意榜樣的重要性
[00:20:00.400 --> 00:20:02.680]  有些時候我們會很謙虛
[00:20:02.680 --> 00:20:04.240]  可能過分謙虛
[00:20:04.240 --> 00:20:06.320]  「我不敢做榜樣的
[00:20:06.320 --> 00:20:08.560]  不要看著我,看神吧」
[00:20:08.560 --> 00:20:10.560]  沒錯,我們應該看神
[00:20:10.560 --> 00:20:15.200]  但是神會透過人具體產生見證
[00:20:15.200 --> 00:20:16.840]  產生榜樣
[00:20:16.840 --> 00:20:18.400]  但願你放膽向神求
[00:20:18.400 --> 00:20:21.880]  「神啊,求你讓我成為榜樣
[00:20:21.880 --> 00:20:24.360]  不是為了別人欣賞你
[00:20:24.360 --> 00:20:27.160]  而是你盼望你成為榜樣之後
[00:20:27.160 --> 00:20:30.720]  能夠將祝福帶給你身邊的人」
[00:20:30.720 --> 00:20:34.520]  本來他自己可以有權利爭取他的利益
[00:20:34.520 --> 00:20:36.080]  但因為愛弟兄姊妹
[00:20:36.080 --> 00:20:38.760]  他放棄自己的權利
[00:20:38.760 --> 00:20:41.520]  他自己勞苦不累著誰
[00:20:41.520 --> 00:20:45.200]  盡自己的本份去工作、去服侍
[00:20:45.200 --> 00:20:48.560]  為了留下一個好的榜樣
[00:20:48.560 --> 00:20:49.320]  各位弟兄姊妹
[00:20:49.320 --> 00:20:53.360]  我也同樣挑戰自己和挑戰你們
[00:20:53.360 --> 00:20:54.680]  放膽向神求
[00:20:54.680 --> 00:20:57.840]  求神讓你在不同的崗位當中
[00:20:57.840 --> 00:21:02.400]  成為你的同事、你的朋友、你的家人的榜樣
[00:21:02.400 --> 00:21:05.800]  以至你可以成為別人的祝福
[00:21:05.800 --> 00:21:07.000]  我們今天很感恩
[00:21:07.000 --> 00:21:11.240]  有我們兩位前任的堂主任在我們中間
[00:21:11.240 --> 00:21:14.080]  我自己在北角宣道會成長
[00:21:14.080 --> 00:21:16.160]  我看到他們生命的榜樣
[00:21:16.160 --> 00:21:18.960]  上上對我很大的鼓勵
[00:21:18.960 --> 00:21:20.360]  大家願意參加洗禮班
[00:21:20.360 --> 00:21:23.040]  一定會講一點北宣的歷史
[00:21:23.040 --> 00:21:26.160]  大家可能會有機會聽到傳道同工跟你分享
[00:21:26.160 --> 00:21:28.000]  當我們敬愛的頭目師
[00:21:28.000 --> 00:21:30.720]  當時在教會初期
[00:21:30.720 --> 00:21:33.160]  因為經濟很困難
[00:21:33.160 --> 00:21:36.040]  我們沒有足夠的金錢
[00:21:36.040 --> 00:21:38.600]  當時頭目師有一段時間
[00:21:38.600 --> 00:21:41.880]  我相信他不介意我在這個時候講
[00:21:41.880 --> 00:21:46.840]  有一段時間他沒有收到教會的薪水
[00:21:46.840 --> 00:21:50.280]  反而每個星期有一兩個晚上
[00:21:50.280 --> 00:21:57.360]  他就通宵來翻譯一些稿件做中文
[00:21:57.360 --> 00:22:00.120]  在過程當中得到一點點自己的供應
[00:22:00.120 --> 00:22:05.400]  也都將餘下的錢奉獻給教會
[00:22:05.400 --> 00:22:07.480]  這是我們看到的榜樣
[00:22:07.480 --> 00:22:08.840]  當我們早期
[00:22:08.840 --> 00:22:10.920]  當我自己做青年的時候
[00:22:10.920 --> 00:22:12.760]  聽到這些故事
[00:22:12.760 --> 00:22:15.520]  我們立即有一種很大的提醒
[00:22:15.520 --> 00:22:18.400]  要愛教會
[00:22:18.400 --> 00:22:21.880]  目者愛教會成為了我們的鼓勵
[00:22:21.880 --> 00:22:26.640]  我們都應該更多愛我們的教會
[00:22:26.640 --> 00:22:29.040]  在這麼多年我自己深刻的體會到
[00:22:29.040 --> 00:22:30.920]  沒有任何的說話
[00:22:30.920 --> 00:22:36.440]  比榜樣可以更加響亮地教導真理
[00:22:36.440 --> 00:22:37.920]  說話有限制
[00:22:37.920 --> 00:22:41.520]  生命的榜樣產生真理的一種見證
[00:22:41.520 --> 00:22:44.120]  帶來對人生命的提醒
[00:22:44.120 --> 00:22:44.920]  各位弟兄姊妹
[00:22:44.920 --> 00:22:46.000]  在我們教會當中
[00:22:46.000 --> 00:22:49.000]  但我們每一個人都能夠成為了榜樣
[00:22:49.000 --> 00:22:52.560]  正如保羅留下對我們的榜樣
[00:22:52.560 --> 00:22:54.480]  大家一定記得我們上個月份
[00:22:54.480 --> 00:22:59.520]  有一次有一句全教會一起讀了一個月的金句
[00:22:59.520 --> 00:23:02.880]  《哲行傳》二十章第三十五節
[00:23:02.880 --> 00:23:06.320]  我不用大家再唸出來了
[00:23:06.320 --> 00:23:08.360]  但大家記得當中所提及
[00:23:08.360 --> 00:23:09.720]  保羅所說
[00:23:09.720 --> 00:23:16.640]  保羅說:我凡事給你們作了榜樣
[00:23:16.640 --> 00:23:18.520]  我凡事給你們作了榜樣
[00:23:18.520 --> 00:23:23.080]  叫你們知道應當怎樣勞苦
[00:23:23.080 --> 00:23:26.080]  輔助軟弱的人
[00:23:26.080 --> 00:23:28.720]  保羅提到勞苦
[00:23:28.720 --> 00:23:32.200]  要輔助別人是要付代價
[00:23:32.200 --> 00:23:36.080]  是有些時候要勞苦的
[00:23:36.080 --> 00:23:38.800]  又應當紀念主耶穌的話
[00:23:38.800 --> 00:23:39.720]  什麼?
[00:23:39.720 --> 00:23:43.720]  施比受更為有福
[00:23:43.720 --> 00:23:46.440]  當保羅提到施比受更為有福的時候
[00:23:46.440 --> 00:23:48.920]  是首先提到他自己的榜樣
[00:23:48.920 --> 00:23:51.440]  然後勸告別人好像他一樣
[00:23:51.440 --> 00:23:53.120]  應當怎樣勞苦
[00:23:53.120 --> 00:23:55.400]  輔助那些軟弱的人
[00:23:55.400 --> 00:23:57.400]  然後紀念主耶穌的話
[00:23:57.400 --> 00:24:00.000]  施比受更為有福
[00:24:00.000 --> 00:24:02.280]  在這樣的大前提下
[00:24:02.280 --> 00:24:04.880]  講述主耶穌的話
[00:24:04.880 --> 00:24:05.760]  各位弟兄姊妹
[00:24:05.760 --> 00:24:07.080]  在我們生命裏
[00:24:07.080 --> 00:24:09.000]  我們常常提醒自己
[00:24:09.000 --> 00:24:12.040]  怎樣來學習去付出
[00:24:12.040 --> 00:24:13.280]  我們再看下一節的經文
[00:24:13.280 --> 00:24:14.440]  我們很簡單再看看
[00:24:14.440 --> 00:24:16.840]  下一節的第三方面
[00:24:16.840 --> 00:24:20.920]  在第十三節
[00:24:20.920 --> 00:24:22.000]  當時聖經說
[00:24:22.000 --> 00:24:26.480]  弟兄們你們行善不可喪志
[00:24:26.480 --> 00:24:29.760]  沒錯 要學習對自己盡本份
[00:24:29.760 --> 00:24:32.760]  同時對那些不守規矩的人
[00:24:32.760 --> 00:24:37.600]  聖經提到要對他們堅持行善
[00:24:37.600 --> 00:24:38.800]  不要灰心
[00:24:38.800 --> 00:24:41.800]  繼續幫助他們改變
[00:24:41.800 --> 00:24:43.760]  幫助他們成長
[00:24:43.760 --> 00:24:46.760]  有些時候行善會喪志
[00:24:46.760 --> 00:24:47.520]  為什麼呢?
[00:24:47.520 --> 00:24:51.040]  可能當你嘗試去跟別人分擔擔子的時候
[00:24:51.040 --> 00:24:52.920]  他們不但不接受
[00:24:52.920 --> 00:24:55.000]  還在批評你
[00:24:55.000 --> 00:24:55.960]  不知道大家有沒有試過
[00:24:55.960 --> 00:24:58.040]  就是你想勸告對方
[00:24:58.040 --> 00:24:59.240]  他不接受
[00:24:59.240 --> 00:25:02.040]  令你覺得很灰心
[00:25:02.040 --> 00:25:03.400]  說甚麼都不聽
[00:25:03.400 --> 00:25:05.480]  勸甚麼都不聽
[00:25:05.480 --> 00:25:07.520]  又或者有些時候你發覺
[00:25:07.520 --> 00:25:09.240]  你幫助別人
[00:25:09.240 --> 00:25:11.600]  突然有第三者批評你
[00:25:11.600 --> 00:25:13.600]  你不應該幫他
[00:25:13.600 --> 00:25:15.160]  他不值得你幫
[00:25:15.160 --> 00:25:16.960]  你不應該幫他
[00:25:16.960 --> 00:25:19.200]  你這樣做很愚蠢
[00:25:19.200 --> 00:25:22.520]  甚至很多對你的批評都未定
[00:25:22.520 --> 00:25:23.720]  有些時候當我們
[00:25:23.720 --> 00:25:26.480]  樂意去幫助別人的時候
[00:25:26.480 --> 00:25:28.320]  那個良善的動機
[00:25:28.320 --> 00:25:31.320]  有時候會慢慢消沉
[00:25:31.320 --> 00:25:33.880]  大家記得聖經格拉提書第六章提及
[00:25:33.880 --> 00:25:36.600]  我們行善不可喪志
[00:25:36.600 --> 00:25:38.480]  若不灰心
[00:25:38.480 --> 00:25:39.600]  接著呢
[00:25:39.600 --> 00:25:44.280]  到了時候就必修成
[00:25:44.280 --> 00:25:45.480]  要有修成
[00:25:45.480 --> 00:25:47.880]  是要堅持一段時間
[00:25:47.880 --> 00:25:51.560]  農夫播種不會期望立即修成
[00:25:51.560 --> 00:25:54.040]  因此當你行善的時候
[00:25:54.040 --> 00:25:56.280]  要保守自己不要喪志
[00:25:56.280 --> 00:25:57.600]  不要灰心
[00:25:57.600 --> 00:26:01.920]  到了時候神應許就會有修成
[00:26:01.920 --> 00:26:03.160]  我記得
[00:26:03.160 --> 00:26:04.560]  有位牧者跟我分享到
[00:26:04.560 --> 00:26:05.920]  他自己家庭的事情
[00:26:05.920 --> 00:26:07.360]  有位牧者說到
[00:26:07.360 --> 00:26:08.920]  他的兒子
[00:26:08.920 --> 00:26:12.680]  當他大學畢業之後開始工作
[00:26:12.680 --> 00:26:14.720]  去了另一個國家工作
[00:26:14.720 --> 00:26:17.160]  但是慢慢離開了神
[00:26:17.160 --> 00:26:19.080]  因此那個牧者很痛心
[00:26:19.080 --> 00:26:21.000]  自己做牧師
[00:26:21.000 --> 00:26:23.680]  但是自己的兒子離開了神
[00:26:23.680 --> 00:26:27.320]  因此他一直勸告自己的兒子
[00:26:27.320 --> 00:26:29.360]  兒子拒絕拒絕
[00:26:29.360 --> 00:26:32.440]  但是他很多年一直忍耐著
[00:26:32.440 --> 00:26:33.200]  愛護他
[00:26:33.200 --> 00:26:35.560]  繼續勸告他
[00:26:35.560 --> 00:26:38.640]  有一次去到他的地方探訪他的時候
[00:26:38.640 --> 00:26:40.600]  去探自己的兒子
[00:26:40.600 --> 00:26:42.120]  第二天星期日
[00:26:42.120 --> 00:26:43.040]  爸爸說
[00:26:43.040 --> 00:26:44.520]  我明天想去教會
[00:26:44.520 --> 00:26:48.000]  你知不知道附近有哪間教會
[00:26:48.000 --> 00:26:49.520]  我想你聽的時候會明白
[00:26:49.520 --> 00:26:52.320]  爸爸的動機在哪裡
[00:26:52.320 --> 00:26:53.560]  一方面自己去
[00:26:53.560 --> 00:26:56.760]  另外也希望兒子也跟著自己去
[00:26:56.760 --> 00:26:57.640]  兒子說我不知道
[00:26:57.640 --> 00:27:00.280]  我帶你到處找找
[00:27:00.280 --> 00:27:01.680]  晚上的時候
[00:27:01.680 --> 00:27:04.440]  帶著爸爸到處去
[00:27:04.440 --> 00:27:05.920]  到處開始天黑
[00:27:05.920 --> 00:27:08.480]  也不知道哪間是教會
[00:27:08.480 --> 00:27:09.400]  走了一大段路之後
[00:27:09.400 --> 00:27:10.680]  爸爸說算了算了
[00:27:10.680 --> 00:27:12.480]  不如回去吧
[00:27:12.480 --> 00:27:13.520]  兒子說不要緊
[00:27:13.520 --> 00:27:15.280]  再去找找
[00:27:15.280 --> 00:27:16.720]  找著找著的時候
[00:27:16.720 --> 00:27:20.400]  看見有一個紅色的十字架
[00:27:20.400 --> 00:27:21.400]  說是教會了
[00:27:21.400 --> 00:27:22.560]  走過去看看
[00:27:22.560 --> 00:27:24.440]  兒子發現了十字架
[00:27:24.440 --> 00:27:26.560]  跟著爸爸過去
[00:27:26.560 --> 00:27:28.760]  真的有一間教會在那裡
[00:27:28.760 --> 00:27:32.320]  第二天他們就一起去了那間教會
[00:27:32.320 --> 00:27:34.080]  因為爸爸沒有交通工具
[00:27:34.080 --> 00:27:36.920]  兒子就載著爸爸去
[00:27:36.920 --> 00:27:39.160]  長話短說
[00:27:39.160 --> 00:27:41.480]  這位爸爸告訴我
[00:27:41.480 --> 00:27:43.200]  我完全想不到
[00:27:43.200 --> 00:27:44.400]  自此之後
[00:27:44.400 --> 00:27:48.000]  兒子就留在那間教會
[00:27:48.000 --> 00:27:49.080]  有一次他告訴我
[00:27:49.080 --> 00:27:51.960]  爸爸我應該回到神的面前
[00:27:51.960 --> 00:27:53.360]  過了幾個月之後
[00:27:53.360 --> 00:27:54.840]  收到兒子的信
[00:27:54.840 --> 00:27:55.440]  爸爸
[00:27:55.440 --> 00:27:59.760]  我和我女朋友在那間教會受洗
[00:27:59.760 --> 00:28:01.800]  因為爸爸有一次抓著我
[00:28:01.800 --> 00:28:03.720]  很緊張地和我分享
[00:28:03.720 --> 00:28:05.800]  他說我很開心
[00:28:05.800 --> 00:28:08.400]  神恩代了我的孩子
[00:28:08.400 --> 00:28:11.840]  有些時候行善是要堅持
[00:28:11.840 --> 00:28:13.920]  才會修成
[00:28:13.920 --> 00:28:15.920]  遇到一些不守規矩的人
[00:28:15.920 --> 00:28:17.720]  或者一些
[00:28:17.720 --> 00:28:19.120]  剛才所說
[00:28:19.120 --> 00:28:21.320]  他是不負責任的人
[00:28:21.320 --> 00:28:22.440]  請鼓勵我們的心
[00:28:22.440 --> 00:28:25.880]  要繼續勸告幫助他們
[00:28:25.880 --> 00:28:28.720]  有一天會見到神恩代他們
[00:28:28.720 --> 00:28:30.120]  改變他們
[00:28:30.120 --> 00:28:31.800]  你看到下面再說
[00:28:31.800 --> 00:28:33.960]  有些人他們不聽話
[00:28:33.960 --> 00:28:37.240]  要記下他十四節
[00:28:37.240 --> 00:28:38.600]  不和他交往
[00:28:38.600 --> 00:28:40.480]  叫他自覺羞愧
[00:28:40.480 --> 00:28:42.040]  但不要以他為仇人
[00:28:42.040 --> 00:28:44.280]  要勸他如弟兄
[00:28:44.280 --> 00:28:48.360]  聖經提到要警戒不守規矩的人
[00:28:48.360 --> 00:28:53.080]  聖經在《貼索羅利亞前書》五章提及
[00:28:53.080 --> 00:28:54.400]  那些不守規矩的人
[00:28:54.400 --> 00:28:55.320]  沒錯
[00:28:55.320 --> 00:28:57.120]  我們不可以縱容他們
[00:28:57.120 --> 00:28:58.480]  要警戒他們
[00:28:58.480 --> 00:29:00.240]  但不是排斥他們
[00:29:00.240 --> 00:29:03.000]  聖經提到不要和他們交往
[00:29:03.000 --> 00:29:07.640]  意味著不是和他們有很親密的團契關係
[00:29:07.640 --> 00:29:09.920]  並不是說我們不可以接觸他們
[00:29:09.920 --> 00:29:13.960]  否則我們都不能夠勸他如弟兄
[00:29:13.960 --> 00:29:16.960]  但很清楚知道
[00:29:16.960 --> 00:29:20.440]  他們這樣做不合聖經的真理
[00:29:20.440 --> 00:29:22.400]  因此不會和他們有一個
[00:29:22.400 --> 00:29:25.360]  密切的弟兄團契的關係
[00:29:25.360 --> 00:29:26.600]  希望他反省
[00:29:26.600 --> 00:29:28.000]  希望他自覺
[00:29:28.000 --> 00:29:30.840]  以至能夠回轉過來
[00:29:30.840 --> 00:29:32.400]  這正是我們要留心
[00:29:32.400 --> 00:29:36.160]  在不縱容的情況下
[00:29:36.160 --> 00:29:39.880]  仍然在當中代他如弟兄
[00:29:39.880 --> 00:29:42.240]  來幫他們還回
[00:29:42.240 --> 00:29:42.760]  各位聽眾
[00:29:42.760 --> 00:29:45.120]  當我們看完這段經文的時候
[00:29:45.120 --> 00:29:47.120]  我們思想
[00:29:47.120 --> 00:29:49.960]  我記得有一次有位太太告訴我
[00:29:49.960 --> 00:29:50.840]  施牧師
[00:29:50.840 --> 00:29:53.840]  我先生經常都不肯祈禱
[00:29:53.840 --> 00:29:56.280]  我問他為何不肯祈禱
[00:29:56.280 --> 00:29:57.960]  他早上上班時說
[00:29:57.960 --> 00:30:00.280]  我今天上班有很多問題
[00:30:00.280 --> 00:30:04.000]  你為我祈禱就行了
[00:30:04.000 --> 00:30:07.120]  但他自己從不會祈禱
[00:30:07.120 --> 00:30:08.200]  但只是說
[00:30:08.200 --> 00:30:11.880]  太太你幫我祈禱就行了
[00:30:11.880 --> 00:30:12.920]  有些時候
[00:30:12.920 --> 00:30:15.720]  對於你自己的屬靈生命
[00:30:15.720 --> 00:30:18.480]  對於你自己生活的需要
[00:30:18.480 --> 00:30:22.200]  要留心你的本分
[00:30:22.200 --> 00:30:23.800]  如果你感覺自己
[00:30:23.800 --> 00:30:27.640]  有神給你的豐富
[00:30:27.640 --> 00:30:29.520]  沒有自誇
[00:30:29.520 --> 00:30:32.440]  你再想第二重的本分
[00:30:32.440 --> 00:30:37.200]  就是你如何去分擔別人的擔子
[00:30:37.200 --> 00:30:39.360]  以致你在神的面前
[00:30:39.360 --> 00:30:43.280]  你可以無愧無虧欠
[00:30:43.280 --> 00:30:45.240]  在承擔自己
[00:30:45.240 --> 00:30:47.920]  和承擔別人的過程當中
[00:30:47.920 --> 00:30:51.600]  我們的生命可以更加的無恩
[00:30:51.600 --> 00:30:53.560]  但願我們都能夠在當中
[00:30:53.560 --> 00:30:56.280]  來遵從神給我們的吩咐
[00:30:56.280 --> 00:30:58.080]  我們同心祈禱

