
[00:00:00.000 --> 00:00:04.000]  我們今天的正道經文是詩篇23篇
[00:21:30.000 --> 00:21:33.000]  而是因為牧羊人是好的牧羊人
[00:21:33.000 --> 00:21:35.000]  所以無論羊怎麼樣
[00:21:35.000 --> 00:21:38.000]  牧羊人都會愛牠們到底
[00:21:38.000 --> 00:21:40.000]  而牧羊人的這份信實
[00:21:40.000 --> 00:21:42.000]  這份對羊的不離不棄
[00:21:42.000 --> 00:21:48.000]  這才是對羊最大的保證和保障
[00:21:48.000 --> 00:21:51.000]  可是當我們活在這個世界上的時候
[00:21:51.000 --> 00:21:52.000]  可能從小到大
[00:21:52.000 --> 00:21:55.000]  我們看到其實愛都是很有限的
[00:21:55.000 --> 00:21:58.000]  也都是很有條件的
[00:21:58.000 --> 00:22:00.000]  或許是因為我們的一些背景
[00:22:00.000 --> 00:22:01.000]  我們的性格
[00:22:01.000 --> 00:22:02.000]  或者是我們的能力
[00:22:02.000 --> 00:22:04.000]  所以才可以得到別人的愛
[00:22:04.000 --> 00:22:06.000]  別人的肯定
[00:22:06.000 --> 00:22:09.000]  所以當我們信主以後
[00:22:09.000 --> 00:22:12.000]  不知道大家有沒有曾經想過
[00:22:12.000 --> 00:22:16.000]  就是我這麼的不好
[00:22:16.000 --> 00:22:20.000]  或者看到我還是仍然的在罪裡面
[00:22:20.000 --> 00:22:22.000]  就是掙扎
[00:22:22.000 --> 00:22:24.000]  我依然會犯罪的時候
[00:22:24.000 --> 00:22:26.000]  那麼神還會原諒我
[00:22:26.000 --> 00:22:28.000]  還會接納我
[00:22:28.000 --> 00:22:30.000]  還會愛我嗎
[00:22:30.000 --> 00:22:34.000]  我不知道大家有沒有曾經有這個想法
[00:22:34.000 --> 00:22:36.000]  因為當你越看到自己的本相
[00:22:36.000 --> 00:22:39.000]  看到自己所犯的罪的時候
[00:22:39.000 --> 00:22:42.000]  你就會想就是說
[00:22:42.000 --> 00:22:47.000]  神還會愛我嗎
[00:22:47.000 --> 00:22:51.000]  跟大家分享一件最真實的事情
[00:22:51.000 --> 00:22:53.000]  就是說我在大學的時候
[00:22:53.000 --> 00:22:55.000]  我是住宿舍的
[00:22:55.000 --> 00:22:57.000]  當我住到第三年的時候
[00:22:57.000 --> 00:23:00.000]  有一個認識了三年的大學同學
[00:23:00.000 --> 00:23:02.000]  他就主動告訴我
[00:23:02.000 --> 00:23:05.000]  他說他在中學的時候
[00:23:05.000 --> 00:23:08.000]  他曾經是一名基督徒
[00:23:08.000 --> 00:23:13.000]  他說他是中學的時候信主的
[00:23:13.000 --> 00:23:16.000]  信主以後他是投入教會的生活
[00:23:16.000 --> 00:23:20.000]  而且也開始參與一些福事
[00:23:20.000 --> 00:23:25.000]  可是為什麼後來他沒有再繼續跟隨主呢
[00:23:25.000 --> 00:23:30.000]  他說是因為有一次他生日的時候
[00:23:30.000 --> 00:23:33.000]  他就跟當時候他的男朋友
[00:23:33.000 --> 00:23:35.000]  也是他的中學同學
[00:23:35.000 --> 00:23:37.000]  也是跟他一起
[00:23:37.000 --> 00:23:40.000]  同一個教會的弟兄
[00:23:40.000 --> 00:23:44.000]  那麼他們就去沙灘去慶祝生日
[00:23:44.000 --> 00:23:46.000]  但是在那天晚上
[00:23:46.000 --> 00:23:51.000]  他就跟當時的男朋友就發生了性關係
[00:23:51.000 --> 00:23:54.000]  發生了以後他覺得很後悔
[00:23:54.000 --> 00:23:58.000]  他覺得他知道這是神不喜悅的事情
[00:23:58.000 --> 00:24:01.000]  然後他就覺得神會厭惡他
[00:24:01.000 --> 00:24:03.000]  不會愛他
[00:24:03.000 --> 00:24:05.000]  不會原諒他
[00:24:05.000 --> 00:24:07.000]  所以他就離開了教會
[00:24:07.000 --> 00:24:08.000]  離開了信仰
[00:24:08.000 --> 00:24:12.000]  也離開了上帝
[00:24:12.000 --> 00:24:16.000]  其實這種對神的愛的懷疑
[00:24:16.000 --> 00:24:21.000]  從我們的始祖亞當夏娃開始就已經存在了
[00:24:21.000 --> 00:24:25.000]  這是沙灘最慣用的技巧
[00:24:25.000 --> 00:24:28.000]  所謂點子不怕舊
[00:24:28.000 --> 00:24:30.000]  只要管用
[00:24:30.000 --> 00:24:35.000]  當我們一旦懷疑神是否真的仍然會愛我嗎
[00:24:35.000 --> 00:24:38.000]  我做了這麼不好的事
[00:24:38.000 --> 00:24:41.000]  他仍然會愛我到底
[00:24:41.000 --> 00:24:43.000]  是真的嗎
[00:24:43.000 --> 00:24:45.000]  當我們有這種懷疑的時候
[00:24:45.000 --> 00:24:48.000]  其實就中了沙灘的圈套
[00:24:48.000 --> 00:24:51.000]  非常危險
[00:24:51.000 --> 00:24:53.000]  而我們要明白的是
[00:24:53.000 --> 00:24:55.000]  是的,神他討厭
[00:24:55.000 --> 00:24:58.000]  他不喜歡罪
[00:24:58.000 --> 00:25:00.000]  但是不要忘記的是
[00:25:00.000 --> 00:25:04.000]  神深愛每一個罪人
[00:25:04.000 --> 00:25:07.000]  這是不會變的
[00:25:07.000 --> 00:25:09.000]  說起犯罪
[00:25:09.000 --> 00:25:12.000]  這首詩篇的作者我們都知道是大衛
[00:25:12.000 --> 00:25:15.000]  而我們如果了解大衛的他的生平
[00:25:15.000 --> 00:25:20.000]  我們會知道其實他所犯的罪是小嗎
[00:25:20.000 --> 00:25:21.000]  或者是少嗎
[00:25:21.000 --> 00:25:22.000]  不是吧
[00:25:22.000 --> 00:25:23.000]  對吧
[00:25:23.000 --> 00:25:27.000]  聖經的記載在撒姆爾誌上面
[00:25:27.000 --> 00:25:30.000]  我們就知道大衛他不但犯了奸淫罪
[00:25:30.000 --> 00:25:34.000]  他又犯了說謊殺人這些的罪
[00:25:34.000 --> 00:25:37.000]  都是很大很惡的罪
[00:25:37.000 --> 00:25:40.000]  所以他其實在人的角度來看
[00:25:40.000 --> 00:25:42.000]  他是一個很差的人
[00:25:42.000 --> 00:25:44.000]  但是有人說我也很認同
[00:25:44.000 --> 00:25:46.000]  就是大衛一輩子做的最好
[00:25:46.000 --> 00:25:49.000]  他最厲害的地方是什麼呢
[00:25:49.000 --> 00:25:53.000]  就是他始終如一的相信神的愛
[00:25:53.000 --> 00:25:55.000]  每一次他犯了罪以後
[00:25:55.000 --> 00:25:57.000]  他願意的來到神的面前
[00:25:57.000 --> 00:25:59.000]  去坦承他所犯的罪
[00:25:59.000 --> 00:26:02.000]  求主去原諒他去寬恕他
[00:26:02.000 --> 00:26:05.000]  而他知道神的愛對他是不離不棄的
[00:26:05.000 --> 00:26:08.000]  這是他唯一的把握
[00:26:08.000 --> 00:26:13.000]  弟兄姊妹我們所信靠的神是一位好慕洋人
[00:26:13.000 --> 00:26:14.000]  是信實的神
[00:26:14.000 --> 00:26:16.000]  他愛我們
[00:26:16.000 --> 00:26:19.000]  而丹丹他的愛是無條件的
[00:26:19.000 --> 00:26:21.000]  就算我們多麼麻煩
[00:26:21.000 --> 00:26:22.000]  我們多麼不行
[00:26:22.000 --> 00:26:24.000]  我們常常的迷路
[00:26:24.000 --> 00:26:26.000]  神都會愛我們到底
[00:26:26.000 --> 00:26:30.000]  而且好慕洋人對洋的愛是
[00:26:30.000 --> 00:26:33.000]  他不但不會看著我們去死
[00:26:33.000 --> 00:26:36.000]  而且他願意為我們死
[00:26:36.000 --> 00:26:40.000]  彼得前書二章二子四節
[00:26:40.000 --> 00:26:42.000]  邀請大家我們一起讀出來
[00:26:42.000 --> 00:26:44.000]  讓我們再去感受
[00:26:44.000 --> 00:26:47.000]  上帝的愛是多麼的真實
[00:26:47.000 --> 00:26:48.000]  我們一起讀出來
[00:26:48.000 --> 00:26:50.000]  預備開始
[00:26:50.000 --> 00:26:52.000]  他被掛在木頭上
[00:26:52.000 --> 00:26:55.000]  親身擔當了我們的罪
[00:26:55.000 --> 00:26:58.000]  使我們既然在罪上死
[00:26:58.000 --> 00:27:00.000]  就得以在義上活
[00:27:00.000 --> 00:27:02.000]  因他受的鞭傷
[00:27:02.000 --> 00:27:05.000]  你們便得了醫治
[00:27:05.000 --> 00:27:08.000]  神就是那位願意為我們死
[00:27:08.000 --> 00:27:14.000]  願意為我們犧牲的那位好慕洋人
[00:27:14.000 --> 00:27:18.000]  說到神的愛在第一到第四節
[00:27:18.000 --> 00:27:21.000]  是用慕洋人和洋的關係來描述
[00:27:21.000 --> 00:27:25.000]  可是我們看到到了第五到第六節的時候
[00:27:25.000 --> 00:27:28.000]  我們就看到那個畫風突然就改變了
[00:27:28.000 --> 00:27:30.000]  詩人畫了另一個場景
[00:27:30.000 --> 00:27:37.000]  他改用了君王和臣子之間的關係來說明
[00:27:37.000 --> 00:27:40.000]  神和屬他的人之間的關係
[00:27:40.000 --> 00:27:42.000]  為什麼會這樣呢
[00:27:42.000 --> 00:27:43.000]  可能我們覺得
[00:27:43.000 --> 00:27:47.000]  忽然改變得那麼快或者那麼怪的呢
[00:27:47.000 --> 00:27:52.000]  但是原來在詩人所身處的古代近東的社會裡面
[00:27:52.000 --> 00:27:54.000]  他們就很習慣了
[00:27:54.000 --> 00:27:56.000]  就是把王稱作慕洋人
[00:27:56.000 --> 00:27:58.000]  所以兩個的場景
[00:27:58.000 --> 00:28:00.000]  對當時候的人來說
[00:28:00.000 --> 00:28:02.000]  交替是很順暢的
[00:28:02.000 --> 00:28:04.000]  一點問題也沒有
[00:28:04.000 --> 00:28:07.000]  完全不會覺得很突兀
[00:28:07.000 --> 00:28:09.000]  現在我就邀請大家
[00:28:09.000 --> 00:28:12.000]  我們一起來讀出第五到第六節
[00:28:12.000 --> 00:28:13.000]  預備開始
[00:28:13.000 --> 00:28:15.000]  在我敵人面前
[00:28:15.000 --> 00:28:17.000]  你為我擺設宴席
[00:28:17.000 --> 00:28:20.000]  你用油高瞭我的頭
[00:28:20.000 --> 00:28:22.000]  使我的福倍滿溢
[00:28:22.000 --> 00:28:26.000]  我一生一世必有恩惠慈愛隨著我
[00:28:26.000 --> 00:28:29.000]  我且要住在耶和華的殿中
[00:28:29.000 --> 00:28:32.000]  直到永遠
[00:28:32.000 --> 00:28:33.000]  剛才說了
[00:28:33.000 --> 00:28:35.000]  看詩篇很重要的就是
[00:28:35.000 --> 00:28:37.000]  我們要有想像力
[00:28:37.000 --> 00:28:38.000]  要有圖畫
[00:28:38.000 --> 00:28:40.000]  對吧
[00:28:40.000 --> 00:28:44.000]  這兩節經文又帶給大家一個怎麼樣的圖畫呢
[00:28:44.000 --> 00:28:50.000]  可能有人就說
[00:28:50.000 --> 00:28:52.000]  又說敵人又說延期
[00:28:52.000 --> 00:28:55.000]  這應該是一場的慶功宴吧
[00:28:55.000 --> 00:28:57.000]  沒錯
[00:28:57.000 --> 00:29:03.000]  但是大家可能不太知道的是
[00:29:03.000 --> 00:29:06.000]  在這個描述慶功宴的圖畫裡面
[00:29:06.000 --> 00:29:10.000]  詩人是用了一些比較負面
[00:29:10.000 --> 00:29:12.000]  原本比較負面的詞語
[00:29:12.000 --> 00:29:14.000]  在裡面的
[00:29:14.000 --> 00:29:15.000]  大家找得到嗎
[00:29:15.000 --> 00:29:22.000]  有兩個原本是比較負面一些的詞語
[00:29:22.000 --> 00:29:23.000]  發現嗎
[00:29:23.000 --> 00:29:25.000]  在第五到第六節裡面
[00:29:25.000 --> 00:29:28.000]  一首我們很熟悉的詩篇裡面
[00:29:28.000 --> 00:29:31.000]  詩人用了兩個當時候比較負面的詞語
[00:29:31.000 --> 00:29:39.000]  用來描述現在轉變了他的應用了
[00:29:39.000 --> 00:29:42.000]  看見大家都在講
[00:29:42.000 --> 00:29:44.000]  那麼我就揭曉答案
[00:29:44.000 --> 00:29:46.000]  看跟你們想的是不是一樣
[00:29:46.000 --> 00:29:48.000]  好吧
[00:29:48.000 --> 00:29:51.000]  第一個是擺設
[00:29:51.000 --> 00:29:54.000]  擺設原本的意思就是擺陣
[00:29:54.000 --> 00:29:55.000]  就是打仗的時候
[00:29:55.000 --> 00:29:57.000]  兩軍對壘的時候
[00:29:57.000 --> 00:30:02.000]  雙方就會在對方的面前安排士兵
[00:30:02.000 --> 00:30:06.000]  武器就展示實力
[00:30:06.000 --> 00:30:08.000]  大家看到我們來到現在也是一樣
[00:30:08.000 --> 00:30:12.000]  就看見大家有多少個厲害的武器
[00:30:12.000 --> 00:30:15.000]  這樣子
[00:30:15.000 --> 00:30:18.000]  但是現在整個的氣氛就是有緊張
[00:30:18.000 --> 00:30:20.000]  變為開心
[00:30:20.000 --> 00:30:21.000]  因為詩人告訴我們
[00:30:21.000 --> 00:30:22.000]  不用擔心
[00:30:22.000 --> 00:30:24.000]  不用慌張
[00:30:24.000 --> 00:30:26.000]  這場的仗已經打完了
[00:30:26.000 --> 00:30:29.000]  敵人已經成為了俘虜
[00:30:29.000 --> 00:30:32.000]  而君王就為我們擺設演習
[00:30:32.000 --> 00:30:34.000]  是一場的慶功宴
[00:30:34.000 --> 00:30:37.000]  當著已經成為俘虜的敵人面前
[00:30:37.000 --> 00:30:39.000]  我們要去好好的慶祝一番
[00:30:39.000 --> 00:30:42.000]  大家都辛苦了
[00:30:42.000 --> 00:30:44.000]  除了這個擺設以外
[00:30:44.000 --> 00:30:47.000]  還有另外一個詞語
[00:30:47.000 --> 00:30:52.000]  也是本來比較有緊張的氣氛的
[00:30:52.000 --> 00:30:54.000]  看大家又找不找得到
[00:30:54.000 --> 00:30:56.000]  是不是這個答案
[00:30:56.000 --> 00:31:00.000]  就是隨著
[00:31:00.000 --> 00:31:03.000]  隨著我們可能覺得不是啊
[00:31:03.000 --> 00:31:04.000]  聽上去隨著
[00:31:04.000 --> 00:31:07.000]  也是很溫柔的那種感覺
[00:31:07.000 --> 00:31:10.000]  但是看原文這個隨著
[00:31:10.000 --> 00:31:13.000]  他真正的意思是追趕
[00:31:13.000 --> 00:31:16.000]  追趕就是被敵人追殺
[00:31:16.000 --> 00:31:19.000]  迫使人要逃亡的那個意思
[00:31:19.000 --> 00:31:20.000]  這個才是隨著
[00:31:20.000 --> 00:31:23.000]  他背後真正的含義
[00:31:23.000 --> 00:31:24.000]  就是追趕
[00:31:24.000 --> 00:31:25.000]  被敵人追趕
[00:31:25.000 --> 00:31:27.000]  我要逃亡了
[00:31:27.000 --> 00:31:29.000]  很緊張的
[00:31:29.000 --> 00:31:31.000]  不過在這裡
[00:31:31.000 --> 00:31:33.000]  詩人他告訴我們
[00:31:33.000 --> 00:31:36.000]  追趕著我們的看清楚一點
[00:31:36.000 --> 00:31:37.000]  不是敵人
[00:31:37.000 --> 00:31:38.000]  不是炸彈
[00:31:38.000 --> 00:31:40.000]  而是什麼呢
[00:31:40.000 --> 00:31:42.000]  他說隨著我們的
[00:31:42.000 --> 00:31:45.000]  是神的恩惠慈愛
[00:31:45.000 --> 00:31:46.000]  就是看清楚一些
[00:31:46.000 --> 00:31:48.000]  不是炸彈
[00:31:48.000 --> 00:31:52.000]  而是從上帝而來的恩惠和慈愛
[00:31:52.000 --> 00:31:53.000]  是禮物
[00:31:53.000 --> 00:31:55.000]  是好的無比的祝福
[00:31:55.000 --> 00:31:58.000]  就好像有一大堆的禮物
[00:31:58.000 --> 00:31:59.000]  就追著我們
[00:31:59.000 --> 00:32:02.000]  所以我們要做的是看清楚
[00:32:02.000 --> 00:32:08.000]  恐懼變成歡樂
[00:32:08.000 --> 00:32:10.000]  第二姐妹
[00:32:10.000 --> 00:32:13.000]  做人難不難呢
[00:32:13.000 --> 00:32:14.000]  難
[00:32:14.000 --> 00:32:17.000]  那做基督徒難不難呢
[00:32:17.000 --> 00:32:20.000]  更難吧
[00:32:20.000 --> 00:32:26.000]  尤其是做真正跟隨主門徒的基督徒
[00:32:26.000 --> 00:32:28.000]  更加的是難上加難
[00:32:28.000 --> 00:32:30.000]  因為這是一個
[00:32:30.000 --> 00:32:33.000]  不喜歡基督徒的一個世界來的
[00:32:33.000 --> 00:32:36.000]  受苦是念是必然的
[00:32:36.000 --> 00:32:39.000]  不過詩人告訴我們
[00:32:39.000 --> 00:32:41.000]  主與我們同在
[00:32:41.000 --> 00:32:44.000]  主為我們去舉行慶功宴
[00:32:44.000 --> 00:32:46.000]  追著我們的不是敵人
[00:32:46.000 --> 00:32:49.000]  而是恩惠和慈愛
[00:32:49.000 --> 00:32:51.000]  所以要看清楚一點的是
[00:32:51.000 --> 00:32:55.000]  在這些我們覺得很不容易的事情後面
[00:32:55.000 --> 00:32:56.000]  全是祝福
[00:32:56.000 --> 00:32:59.000]  是好的東西
[00:32:59.000 --> 00:33:00.000]  第二姐妹
[00:33:00.000 --> 00:33:01.000]  不知道這一刻
[00:33:01.000 --> 00:33:04.000]  你覺得追趕著你的是什麼呢
[00:33:04.000 --> 00:33:07.000]  心理工作上面無數個項目
[00:33:07.000 --> 00:33:10.000]  是讓人很困擾的一些病痛
[00:33:10.000 --> 00:33:13.000]  可能也是一些很複雜的家庭的問題
[00:33:13.000 --> 00:33:15.000]  人際的關係等等
[00:33:15.000 --> 00:33:19.000]  這些無可否認都是很真實的苦難
[00:33:19.000 --> 00:33:21.000]  可是面對這些的時候
[00:33:21.000 --> 00:33:24.000]  我們和還沒有信徒的朋友
[00:33:24.000 --> 00:33:28.000]  我們會不會有不一樣的眼光眼界呢
[00:33:28.000 --> 00:33:31.000]  這是在我們和這些的患難
[00:33:31.000 --> 00:33:33.000]  這些的苦難的當中
[00:33:33.000 --> 00:33:35.000]  我們看不看得到
[00:33:35.000 --> 00:33:38.000]  這是不是只有我們和那些苦難
[00:33:38.000 --> 00:33:41.000]  我們和苦難中間
[00:33:41.000 --> 00:33:42.000]  還有我們的大牧者
[00:33:42.000 --> 00:33:45.000]  我們的主耶穌基督呢
[00:33:45.000 --> 00:33:48.000]  因為看到上帝在我們中間的時候
[00:33:48.000 --> 00:33:50.000]  我們就會有力量
[00:33:50.000 --> 00:33:52.000]  我們也會有盼望
[00:33:52.000 --> 00:33:54.000]  我們知道我們並不是孤單一人的
[00:33:54.000 --> 00:33:56.000]  有神與我們同在
[00:33:56.000 --> 00:34:00.000]  還有什麼可以去害怕呢
[00:34:00.000 --> 00:34:01.000]  今天正道的題目是
[00:34:01.000 --> 00:34:04.000]  耶和華是我的牧者
[00:34:04.000 --> 00:34:07.000]  不知道對大家來說有什麼的意義
[00:34:07.000 --> 00:34:10.000]  有人說這句話我知道很久
[00:34:10.000 --> 00:34:12.000]  我相信
[00:34:12.000 --> 00:34:15.000]  這句話說是很容易的
[00:34:15.000 --> 00:34:18.000]  不過當我去思考這個題目的時候
[00:34:18.000 --> 00:34:21.000]  我也在問我自己
[00:34:21.000 --> 00:34:23.000]  也想今天問大家
[00:34:23.000 --> 00:34:28.000]  我們是不是真的從心裡面確定認定
[00:34:28.000 --> 00:34:30.000]  耶和華是我的牧者
[00:34:30.000 --> 00:34:31.000]  心裡面去確信
[00:34:31.000 --> 00:34:33.000]  並且在生活上面確實活出來
[00:34:33.000 --> 00:34:37.000]  這個信仰的宣言呢
[00:34:37.000 --> 00:34:40.000]  我們想一想我們所身處的現實環境
[00:34:40.000 --> 00:34:44.000]  因為基督徒不是隱藏起來的
[00:34:44.000 --> 00:34:47.000]  我們還要活在這個世界上面
[00:34:47.000 --> 00:34:49.000]  我們看一看我們所身處的時代
[00:34:49.000 --> 00:34:50.000]  是什麼的一個時代呢
[00:34:50.000 --> 00:34:52.000]  是後疫情的時代
[00:34:52.000 --> 00:34:54.000]  如果你走在香港的街道上面
[00:34:54.000 --> 00:34:58.000]  你會看到不少的退租倒閉的商家
[00:34:58.000 --> 00:35:02.000]  很多的店鋪都是空的
[00:35:02.000 --> 00:35:07.000]  餐飲業和零售業面對著很嚴峻的一個困境
[00:35:07.000 --> 00:35:10.000]  另外如果你看看香港的小孩子
[00:35:10.000 --> 00:35:13.000]  覺得很多人都是上學都不開心
[00:35:13.000 --> 00:35:16.000]  或者覺得我不想上學了
[00:35:16.000 --> 00:35:18.000]  成年人工作壓力很大
[00:35:18.000 --> 00:35:23.000]  常常就是有開工的時間沒有收工的時間
[00:35:23.000 --> 00:35:25.000]  老年人又怎麼樣呢
[00:35:25.000 --> 00:35:28.000]  覺得好像沒有什麼依靠一樣
[00:35:28.000 --> 00:35:33.000]  當我們每天就生活在這麼現實的環境裡面的時候
[00:35:33.000 --> 00:35:37.000]  我們是否真的好像世人大位那樣對神有絕對的信心
[00:35:37.000 --> 00:35:39.000]  說耶和華是我的牧者
[00:35:39.000 --> 00:35:42.000]  我必不知缺乏呢
[00:35:42.000 --> 00:35:46.000]  真的能夠信靠我們的上帝到底嗎
[00:35:46.000 --> 00:35:49.000]  所以今天跟大家分享這一首詩篇
[00:35:49.000 --> 00:35:52.000]  是希望我們真的懇求主
[00:35:52.000 --> 00:35:56.000]  透過這一首我們好像很熟悉的詩篇
[00:35:56.000 --> 00:35:59.000]  再一次的幫助我們對準焦點
[00:35:59.000 --> 00:36:01.000]  跟神靠齊
[00:36:01.000 --> 00:36:04.000]  就是耶和華是我們的牧者
[00:36:04.000 --> 00:36:05.000]  我們是祂的羊
[00:36:05.000 --> 00:36:07.000]  是啊主我們都是很軟弱
[00:36:07.000 --> 00:36:10.000]  很無能的很無力的
[00:36:10.000 --> 00:36:12.000]  但是上帝你是好的牧者
[00:36:12.000 --> 00:36:15.000]  你一定會帶領我們走前面的路
[00:36:15.000 --> 00:36:17.000]  哪怕是多麼困難
[00:36:17.000 --> 00:36:19.000]  或者我們一點把握也沒有
[00:36:19.000 --> 00:36:21.000]  但是因為耶和華是我們的牧者
[00:36:21.000 --> 00:36:23.000]  我們是祂的羊的時候
[00:36:23.000 --> 00:36:30.000]  祂必定會帶領我們去走過一段又一段的路
[00:36:30.000 --> 00:36:34.000]  上帝讓我們經歷的是祂的恩惠和慈愛
[00:36:34.000 --> 00:36:37.000]  慈愛就是堅定不移的愛
[00:36:37.000 --> 00:36:38.000]  沒有任何的環境
[00:36:38.000 --> 00:36:40.000]  沒有任何的困境
[00:36:40.000 --> 00:36:45.000]  可以把我們和上帝的這一份慈愛去隔絕的
[00:36:45.000 --> 00:36:47.000]  所以耶和華是我的牧者
[00:36:47.000 --> 00:36:49.000]  是我們大家的牧者
[00:36:49.000 --> 00:36:52.000]  願上帝親自的祝福我們每一位

