
[00:00:00.000 --> 00:00:02.000]  在聖經哥倫多的前書
[00:17:37.960 --> 00:17:39.960]  當我聽到這個見證的時候
[00:17:39.960 --> 00:17:40.960]  我心裡就很感恩
[00:17:40.960 --> 00:17:42.960]  我知道很多人
[00:17:42.960 --> 00:17:46.960]  他們自以為自己有權勢
[00:17:46.960 --> 00:17:47.960]  有聰明
[00:17:47.960 --> 00:17:48.960]  有能力
[00:17:48.960 --> 00:17:50.960]  當見到這些事的時候
[00:17:50.960 --> 00:17:52.960]  他們就羞愧
[00:17:52.960 --> 00:17:54.960]  因為生命的能力
[00:17:54.960 --> 00:17:56.960]  不是來自自己的剛強
[00:17:56.960 --> 00:17:58.960]  而是來自神自己
[00:17:58.960 --> 00:18:00.960]  我們再看看聖經
[00:18:00.960 --> 00:18:01.960]  在二十九節的時候我們發覺
[00:18:01.960 --> 00:18:03.960]  這些一切的安排
[00:18:03.960 --> 00:18:05.960]  神有一個特別的目的
[00:18:05.960 --> 00:18:08.960]  我想大家一起讀二十九節
[00:18:08.960 --> 00:18:14.960]  使所有的人在神面前都不能自誇
[00:18:14.960 --> 00:18:17.960]  神的目的是不想人在他面前自誇
[00:18:17.960 --> 00:18:18.960]  和學本說
[00:18:18.960 --> 00:18:22.960]  凡是有血氣的人一個都不能夠自誇
[00:18:22.960 --> 00:18:24.960]  為什麼神不讓我們自誇呢?
[00:18:24.960 --> 00:18:27.960]  一方面祂知道榮耀完全屬於神
[00:18:27.960 --> 00:18:30.960]  不讓我們奪取祂的榮耀
[00:18:30.960 --> 00:18:31.960]  另一方面你會發覺
[00:18:31.960 --> 00:18:33.960]  神很愛惜我們
[00:18:33.960 --> 00:18:37.960]  因為如果我們憑著自己的能力去自誇
[00:18:37.960 --> 00:18:42.960]  我們同時會經歷恐懼和自卑
[00:18:42.960 --> 00:18:44.960]  什麼意思呢?
[00:18:44.960 --> 00:18:45.960]  大家一定會經驗過
[00:18:45.960 --> 00:18:47.960]  如果你某一次成績很好
[00:18:47.960 --> 00:18:51.960]  或者你的公司有某些很好的表現
[00:18:51.960 --> 00:18:54.960]  當你在那個很高的表現裡面的時候
[00:18:54.960 --> 00:18:57.960]  有一種很奇怪的恐懼
[00:18:57.960 --> 00:19:00.960]  是什麼恐懼呢?
[00:19:00.960 --> 00:19:03.960]  下次保持不到
[00:19:03.960 --> 00:19:04.960]  我在小學的時候
[00:19:04.960 --> 00:19:07.960]  曾經很多次都考第二
[00:19:07.960 --> 00:19:08.960]  我很安樂
[00:19:08.960 --> 00:19:11.960]  因為我不用考第一
[00:19:11.960 --> 00:19:12.960]  但同時我很擔心
[00:19:12.960 --> 00:19:16.960]  因為我怕著我會跌到第三
[00:19:16.960 --> 00:19:18.960]  在一個成就裡面
[00:19:18.960 --> 00:19:20.960]  很怕會失去成就
[00:19:20.960 --> 00:19:22.960]  因此內心很驚慌
[00:19:22.960 --> 00:19:24.960]  用盡方法要保持
[00:19:24.960 --> 00:19:27.960]  甚至要更好的成就
[00:19:27.960 --> 00:19:28.960]  當失去的時候
[00:19:28.960 --> 00:19:31.960]  內心產生自卑
[00:19:31.960 --> 00:19:32.960]  有些時候可能別人告訴你
[00:19:32.960 --> 00:19:34.960]  你已經很厲害了
[00:19:34.960 --> 00:19:37.960]  但你總是覺得自己不如人
[00:19:37.960 --> 00:19:40.960]  當你自誇認為是你自己的智慧聰明
[00:19:40.960 --> 00:19:43.960]  去得到今天的成就的時候
[00:19:43.960 --> 00:19:44.960]  你一旦失去
[00:19:44.960 --> 00:19:49.960]  你就會出現擔憂和自卑
[00:19:49.960 --> 00:19:51.960]  神不想我們自誇
[00:19:51.960 --> 00:19:55.960]  因此也不讓我們自卑
[00:19:55.960 --> 00:19:56.960]  神不讓我們自誇
[00:19:56.960 --> 00:20:01.960]  也不讓我們在失去的時候有恐懼
[00:20:01.960 --> 00:20:05.960]  因為一切都不在乎我們
[00:20:05.960 --> 00:20:07.960]  我記得有一次
[00:20:07.960 --> 00:20:09.960]  我自己感冒得很嚴重
[00:20:09.960 --> 00:20:10.960]  大感冒
[00:20:10.960 --> 00:20:11.960]  但臨時之間
[00:20:11.960 --> 00:20:14.960]  我很難安排別人代我講道
[00:20:14.960 --> 00:20:17.960]  因此我在當中如常地說
[00:20:17.960 --> 00:20:19.960]  雖然覺得很辛苦
[00:20:19.960 --> 00:20:23.960]  有些內容好像表達得不清楚
[00:20:23.960 --> 00:20:25.960]  但我一直以求神
[00:20:25.960 --> 00:20:27.960]  神肯幫我
[00:20:27.960 --> 00:20:28.960]  講完的時候
[00:20:28.960 --> 00:20:30.960]  我心裡也有些不安
[00:20:30.960 --> 00:20:32.960]  覺得好像虧欠了
[00:20:32.960 --> 00:20:35.960]  但那次很奇怪
[00:20:35.960 --> 00:20:38.960]  很多弟兄姊妹不約而同地對我說
[00:20:38.960 --> 00:20:43.960]  「施牧師,今次神透過訊息給我很多幫助」
[00:20:43.960 --> 00:20:46.960]  我說「是嗎?是嗎?」
[00:20:46.960 --> 00:20:48.960]  我也難以相信那次訊息
[00:20:48.960 --> 00:20:51.960]  能夠成為別人的幫助
[00:20:51.960 --> 00:20:52.960]  在當中的時候
[00:20:52.960 --> 00:20:54.960]  內心有一種很深刻的體會
[00:20:54.960 --> 00:20:56.960]  如果神工作
[00:20:56.960 --> 00:20:58.960]  無論你是健康還是疾病
[00:20:58.960 --> 00:21:00.960]  神仍然能夠工作
[00:21:00.960 --> 00:21:05.960]  因為神的工作不在乎你的狀況如何
[00:21:05.960 --> 00:21:06.960]  神要私恩
[00:21:06.960 --> 00:21:11.960]  也不在乎你是富足還是貧窮
[00:21:11.960 --> 00:21:12.960]  神要工作
[00:21:12.960 --> 00:21:14.960]  不在乎你的地位
[00:21:14.960 --> 00:21:18.960]  總裁還是小職員
[00:21:18.960 --> 00:21:19.960]  因此在神面前
[00:21:19.960 --> 00:21:21.960]  一個不需要憑自己自誇的人
[00:21:21.960 --> 00:21:24.960]  是一個最釋放的人
[00:21:24.960 --> 00:21:26.960]  他可以在神面前安穩
[00:21:26.960 --> 00:21:29.960]  因為不在乎自己
[00:21:29.960 --> 00:21:30.960]  在當中
[00:21:30.960 --> 00:21:31.960]  他可以快樂
[00:21:31.960 --> 00:21:35.960]  因為知道能力不在乎自己
[00:21:35.960 --> 00:21:36.960]  因此你再看聖經
[00:21:36.960 --> 00:21:38.960]  在接著的三十節
[00:21:38.960 --> 00:21:39.960]  聖經說
[00:21:39.960 --> 00:21:43.960]  「你們因著神,得以在基督耶穌裡」
[00:21:43.960 --> 00:21:44.960]  我們在耶穌基督裡
[00:21:44.960 --> 00:21:46.960]  不是我們自己爭取回來的
[00:21:46.960 --> 00:21:48.960]  是因著神的恩惠
[00:21:48.960 --> 00:21:50.960]  我們能夠在基督裡
[00:21:50.960 --> 00:21:54.960]  「而神使基督成了我們的智慧」
[00:21:54.960 --> 00:21:56.960]  你小心看這句話
[00:21:56.960 --> 00:22:00.960]  「神使基督成了我們的智慧」
[00:22:00.960 --> 00:22:04.960]  聖經不是說神叫我們多點智慧
[00:22:04.960 --> 00:22:08.960]  是讓基督成了我們的智慧
[00:22:08.960 --> 00:22:11.960]  也意味著不是說你信耶穌之後
[00:22:11.960 --> 00:22:13.960]  因此你智慧聰明
[00:22:13.960 --> 00:22:15.960]  比別人強
[00:22:15.960 --> 00:22:18.960]  是耶穌基督進入你的生命中
[00:22:18.960 --> 00:22:20.960]  因此祂成為了你的智慧
[00:22:20.960 --> 00:22:23.960]  你就有智慧
[00:22:23.960 --> 00:22:24.960]  所以當你祈禱的時候
[00:22:24.960 --> 00:22:25.960]  「神,求祢給我多點智慧」
[00:22:25.960 --> 00:22:28.960]  或者你可以另一方面的祈禱
[00:22:28.960 --> 00:22:33.960]  「神,求祢讓耶穌基督成為我的智慧」
[00:22:33.960 --> 00:22:38.960]  「求祢讓耶穌基督更多地充滿我的生命」
[00:22:38.960 --> 00:22:41.960]  在基督更深充滿你的時候
[00:22:41.960 --> 00:22:43.960]  你就更智慧
[00:22:43.960 --> 00:22:45.960]  但不是你的智慧
[00:22:45.960 --> 00:22:48.960]  是基督成了你的智慧
[00:22:48.960 --> 00:22:52.960]  而成為了你生命中最大的把握
[00:22:52.960 --> 00:22:55.960]  人的智慧有些時候會變化
[00:22:55.960 --> 00:22:58.960]  但基督的智慧是不會改變的
[00:22:58.960 --> 00:23:00.960]  這個智慧聖經說
[00:23:00.960 --> 00:23:05.960]  「就是公義、聖潔和救贖」
[00:23:05.960 --> 00:23:08.960]  耶穌基督成為了我們的公義
[00:23:08.960 --> 00:23:09.960]  成為了我們的聖潔
[00:23:09.960 --> 00:23:11.960]  成為了我們的救贖
[00:23:11.960 --> 00:23:14.960]  或者我再一個比喻
[00:23:14.960 --> 00:23:17.960]  有時候我們中秋節很喜歡玩燈籠
[00:23:17.960 --> 00:23:18.960]  玩燈籠的時候
[00:23:18.960 --> 00:23:21.960]  有些維園或某些地方
[00:23:21.960 --> 00:23:23.960]  有些燈籠的展覽
[00:23:23.960 --> 00:23:26.960]  有些花燈的展覽
[00:23:26.960 --> 00:23:29.960]  有些時候去看花燈的時候發覺
[00:23:29.960 --> 00:23:30.960]  那些花燈真的很漂亮
[00:23:30.960 --> 00:23:33.960]  雕刻得很精細
[00:23:33.960 --> 00:23:34.960]  很漂亮的雕刻
[00:23:34.960 --> 00:23:39.960]  用一些很上乘的材料去做花燈
[00:23:39.960 --> 00:23:41.960]  很漂亮、很吸引
[00:23:41.960 --> 00:23:43.960]  但我想問
[00:23:43.960 --> 00:23:46.960]  最上等的一個花燈
[00:23:46.960 --> 00:23:48.960]  在晚上的時候
[00:23:48.960 --> 00:23:51.960]  花燈就說「我很漂亮」
[00:23:51.960 --> 00:23:54.960]  「漂亮得我不需要一個燈泡」
[00:23:54.960 --> 00:23:56.960]  你猜它會變成甚麼呢?
[00:23:56.960 --> 00:23:59.960]  變成一堆、一團黑東西
[00:23:59.960 --> 00:24:01.960]  你甚麼都看不到
[00:24:01.960 --> 00:24:03.960]  你試一下將一個漂亮的花燈
[00:24:03.960 --> 00:24:05.960]  將中間的燈泡拿走
[00:24:05.960 --> 00:24:08.960]  你看會變成甚麼
[00:24:08.960 --> 00:24:10.960]  最漂亮的花燈
[00:24:10.960 --> 00:24:12.960]  如果沒有了燈泡
[00:24:12.960 --> 00:24:16.960]  就比一盞紫花燈都不如
[00:24:16.960 --> 00:24:20.960]  因為最關鍵的是裏面的燈泡
[00:24:20.960 --> 00:24:24.960]  沒錯,當你的花燈雕刻到尾線的時候
[00:24:24.960 --> 00:24:27.960]  燈泡將尾線表露出來
[00:24:27.960 --> 00:24:29.960]  但如果沒有了燈泡
[00:24:29.960 --> 00:24:31.960]  就算多麼美麗
[00:24:31.960 --> 00:24:33.960]  也只是黑漆一片
[00:24:33.960 --> 00:24:35.960]  各位弟兄姊妹
[00:24:35.960 --> 00:24:39.960]  記得,在你裏面有耶穌基督
[00:24:39.960 --> 00:24:42.960]  你何時轉向祂、倚靠祂的時候
[00:24:42.960 --> 00:24:44.960]  去經歷祂的能力
[00:24:44.960 --> 00:24:48.960]  但太多時候我們不會真的明白
[00:24:48.960 --> 00:24:53.960]  直至我們深刻看見自己的卑微
[00:24:53.960 --> 00:24:57.960]  突然察覺、驚覺自己的醉污
[00:24:57.960 --> 00:24:59.960]  突然看到自己的愚蠢
[00:24:59.960 --> 00:25:01.960]  這樣也行嗎?
[00:25:01.960 --> 00:25:05.960]  在那種自我深刻的認識之餘
[00:25:05.960 --> 00:25:08.960]  或赤裸裸看見自己的無助之餘
[00:25:08.960 --> 00:25:13.960]  在那時候我們才會全心地轉向耶穌
[00:25:13.960 --> 00:25:16.960]  而經歷祂的能力在我們身上
[00:25:16.960 --> 00:25:19.960]  以致我們可以真的體會到
[00:25:19.960 --> 00:25:22.960]  耶穌基督如何改變我們的生命
[00:25:22.960 --> 00:25:26.960]  因此最後你看聖經三十一節
[00:25:26.960 --> 00:25:29.960]  聖經所說:正如經上所說的
[00:25:29.960 --> 00:25:33.960]  「跨口的應當靠著主跨口」
[00:25:33.960 --> 00:25:35.960]  或和學本所說的
[00:25:35.960 --> 00:25:37.960]  「應當指著主跨口」
[00:25:37.960 --> 00:25:39.960]  不是自己,不是其他
[00:25:39.960 --> 00:25:41.960]  而是主耶穌自己
[00:25:41.960 --> 00:25:45.960]  是我們所跨口的根基或基礎
[00:25:45.960 --> 00:25:47.960]  各位弟兄姊妹
[00:25:47.960 --> 00:25:50.960]  你一定記得我開始時說到那艘船
[00:25:50.960 --> 00:25:55.960]  那艘船,當你在爬船的時候
[00:25:55.960 --> 00:25:58.960]  用盡你的力量爬蚤的時候
[00:25:58.960 --> 00:26:02.960]  你要小心,其實那艘船是電船
[00:26:02.960 --> 00:26:04.960]  是有很多能力在裏面
[00:26:04.960 --> 00:26:08.960]  但你要留心轉向耶穌
[00:26:08.960 --> 00:26:12.960]  仰望祂而領受那種生命的能力
[00:26:12.960 --> 00:26:18.960]  基督徒,最大的困擾就是
[00:26:18.960 --> 00:26:22.960]  有能力的知識
[00:26:22.960 --> 00:26:27.960]  但缺乏了能力的實際或真實的能力
[00:26:27.960 --> 00:26:31.960]  直至我們真心依靠耶穌基督
[00:26:31.960 --> 00:26:34.960]  經歷生命能力的改變
[00:26:34.960 --> 00:26:39.960]  我們便真的知道這位主是真神
[00:26:39.960 --> 00:26:41.960]  我們同心祈禱

