
[00:00:00.000 --> 00:00:02.920]  今天我們要領受主的話
[00:27:55.120 --> 00:27:59.120]  都穿上了福音鞋
[00:27:59.120 --> 00:28:02.120]  這是福音的隊伍
[00:28:02.120 --> 00:28:04.120]  感謝主
[00:28:04.120 --> 00:28:07.120]  教會要穿福音鞋
[00:28:07.120 --> 00:28:09.120]  和撒旦作戰
[00:28:09.120 --> 00:28:12.120]  和罪惡作戰
[00:28:12.120 --> 00:28:15.120]  讓我們有福音鞋
[00:28:15.120 --> 00:28:18.120]  穿在每一個人的腳上
[00:28:18.120 --> 00:28:22.120]  你有沒有福音鞋穿上呢?
[00:28:22.120 --> 00:28:24.120]  但是
[00:28:24.120 --> 00:28:26.120]  我們要記得
[00:28:26.120 --> 00:28:31.120]  保羅提到軍裝的時候
[00:28:31.120 --> 00:28:33.120]  最後
[00:28:33.120 --> 00:28:35.120]  在十八節
[00:28:35.120 --> 00:28:36.120]  他這樣說
[00:28:36.120 --> 00:28:38.120]  靠著聖靈
[00:28:38.120 --> 00:28:44.120]  隨時多方禱告祈求
[00:28:44.120 --> 00:28:47.120]  警醒不倦
[00:28:47.120 --> 00:28:49.120]  禱告
[00:28:49.120 --> 00:28:52.120]  我們的軍裝裡面
[00:28:52.120 --> 00:28:54.120]  我們的戰士裡面
[00:28:54.120 --> 00:28:58.120]  有一個不可缺少的因素
[00:28:58.120 --> 00:29:03.120]  不可缺少的屬靈的能源
[00:29:03.120 --> 00:29:05.120]  就是禱告
[00:29:05.120 --> 00:29:11.120]  我們不可能禱告太多
[00:29:11.120 --> 00:29:15.120]  不可能過分的多
[00:29:15.120 --> 00:29:21.120]  我們不可能禱告太多
[00:29:21.120 --> 00:29:23.120]  不可能
[00:29:23.120 --> 00:29:25.120]  意思就是說
[00:29:25.120 --> 00:29:27.120]  禱告了還需要禱告
[00:29:27.120 --> 00:29:31.120]  還需要禱告
[00:29:31.120 --> 00:29:34.120]  我們很容易感覺
[00:29:34.120 --> 00:29:38.120]  夠了夠了
[00:29:38.120 --> 00:29:41.120]  我有自己的禱告
[00:29:41.120 --> 00:29:42.120]  還不夠嗎?
[00:29:42.120 --> 00:29:44.120]  還要參加教會的禱告嗎?
[00:29:44.120 --> 00:29:46.120]  還要參加教會的禱告嗎?
[00:29:46.120 --> 00:29:48.120]  我在團體裡禱告
[00:29:48.120 --> 00:29:50.120]  還不夠嗎?
[00:29:50.120 --> 00:29:52.120]  還要參加教會的禱告嗎?
[00:29:52.120 --> 00:29:54.120]  還要參加教會的禱告嗎?
[00:29:54.120 --> 00:29:55.120]  不需要了
[00:29:55.120 --> 00:29:56.120]  不用了
[00:29:56.120 --> 00:29:58.120]  已經夠了
[00:29:58.120 --> 00:30:02.120]  我們很容易有這個感覺
[00:30:02.120 --> 00:30:05.120]  但是我們的禱告
[00:30:05.120 --> 00:30:08.120]  太少了
[00:30:08.120 --> 00:30:09.120]  不夠
[00:30:09.120 --> 00:30:12.120]  我們要有禱告的心情
[00:30:12.120 --> 00:30:16.120]  我們的主禱告
[00:30:16.120 --> 00:30:18.120]  是何等的多
[00:30:18.120 --> 00:30:20.120]  保羅禱告
[00:30:20.120 --> 00:30:21.120]  是何等的多
[00:30:21.120 --> 00:30:22.120]  是很多
[00:30:22.120 --> 00:30:26.120]  如果我們要建立一個在禱告上有能力的教會
[00:30:26.120 --> 00:30:31.120]  我們必須首先建立一個觀念
[00:30:31.120 --> 00:30:36.120]  就是需要更多的禱告
[00:30:36.120 --> 00:30:40.120]  更強的禱告
[00:30:40.120 --> 00:30:46.120]  我們不可能禱告得太多
[00:30:46.120 --> 00:30:50.120]  神會聽禱告
[00:30:50.120 --> 00:30:56.120]  我們多一份禱告就多一份夢垂聽
[00:30:56.120 --> 00:31:00.120]  我們的禱告不落空
[00:31:00.120 --> 00:31:01.120]  我再說
[00:31:01.120 --> 00:31:03.120]  你每一次的禱告
[00:31:03.120 --> 00:31:06.120]  每一種的禱告
[00:31:06.120 --> 00:31:09.120]  都不落空
[00:31:09.120 --> 00:31:11.120]  神要紀念
[00:31:11.120 --> 00:31:13.120]  神要垂聽
[00:31:13.120 --> 00:31:15.120]  神要使用
[00:31:15.120 --> 00:31:17.120]  讓我們這個教會
[00:31:17.120 --> 00:31:22.120]  在禱告上有進步
[00:31:22.120 --> 00:31:25.120]  我們要建立的目標
[00:31:25.120 --> 00:31:30.120]  不單是二百人的禱告會
[00:31:30.120 --> 00:31:32.120]  不是單單這個數字
[00:31:32.120 --> 00:31:35.120]  是要每一個數字
[00:31:35.120 --> 00:31:38.120]  代表一個書林的禱告的能力
[00:31:38.120 --> 00:31:43.120]  是要每一個數字代表一個屬靈的能力
[00:31:43.120 --> 00:31:46.120]  八個比喻
[00:31:46.120 --> 00:31:49.120]  給我們路線
[00:31:49.120 --> 00:31:51.120]  給我們目標
[00:31:51.120 --> 00:31:58.120]  這是基督對他的教會的心意
[00:31:58.120 --> 00:32:00.120]  我們願意領受
[00:32:00.120 --> 00:32:03.120]  我們低頭祈禱
[00:32:07.120 --> 00:32:10.120]  主啊你是聽禱告的神
[00:32:10.120 --> 00:32:14.120]  你的教會的歷史證明
[00:32:14.120 --> 00:32:19.120]  你是按照你的兒女們的呼求而施恩的
[00:32:19.120 --> 00:32:21.120]  主啊我們呼求的還是不夠
[00:32:21.120 --> 00:32:23.120]  我們的信心還是太小
[00:32:23.120 --> 00:32:29.120]  我們的禱告的力量質都很缺少
[00:32:29.120 --> 00:32:32.120]  主啊求你教導我們如何禱告
[00:32:32.120 --> 00:32:35.120]  好像當你的門徒向你發出呼聲一樣
[00:32:35.120 --> 00:32:40.120]  主啊求你使我們的禱告上更有信心
[00:32:40.120 --> 00:32:41.120]  更有負擔
[00:32:41.120 --> 00:32:44.120]  更熱切更活潑
[00:32:44.120 --> 00:32:48.120]  主啊你賜下更多禱告的力量恩賜負擔
[00:32:48.120 --> 00:32:50.120]  在最艱的教會
[00:32:50.120 --> 00:32:54.120]  希望我們知道聖靈的能力
[00:32:54.120 --> 00:32:57.120]  透過我們的禱告而發動的
[00:32:57.120 --> 00:32:59.120]  主啊求你給我們條件
[00:32:59.120 --> 00:33:01.120]  給我們萌恩的條件
[00:33:01.120 --> 00:33:03.120]  教我們看見條件
[00:33:03.120 --> 00:33:05.120]  給我們追求條件
[00:33:05.120 --> 00:33:08.120]  主啊求你幫助侍奉你的人
[00:33:08.120 --> 00:33:11.120]  在禱告上更多的門徒
[00:33:11.120 --> 00:33:13.120]  更多的知道你的使用
[00:33:13.120 --> 00:33:16.120]  更自然的流露主啊
[00:33:16.120 --> 00:33:19.120]  你栽培我們
[00:33:19.120 --> 00:33:21.120]  我們這樣祈求感謝
[00:33:21.120 --> 00:33:23.120]  奉耶穌基督的聖名
[00:33:23.120 --> 00:33:24.120]  阿們

