
[00:00:00.000 --> 00:00:05.440]  我想在人生裡我們都會面對很多不同的困難、不同的挑戰
[00:21:05.760 --> 00:21:08.320]  你還可以去那裏呢
[00:21:08.320 --> 00:21:11.360]  接著馬丁路德很快的回答
[00:21:11.360 --> 00:21:14.400]  他說如果那時真的這樣
[00:21:14.400 --> 00:21:17.280]  我好像現在一樣
[00:21:17.280 --> 00:21:19.520]  我仍然在上帝的手中
[00:21:19.520 --> 00:21:21.840]  我覺得很有意思
[00:21:21.840 --> 00:21:23.680]  他不是將自己交託給別人
[00:21:23.680 --> 00:21:27.680]  我這麼有勇氣去做一些改教的工作
[00:21:27.680 --> 00:21:29.760]  不是因為我見到很多人支持我
[00:21:29.760 --> 00:21:32.720]  而是我知道我是在上帝的手中
[00:21:32.720 --> 00:21:34.640]  將來有沒有這些人
[00:21:34.640 --> 00:21:37.200]  我都仍然是在上帝的手中
[00:21:37.200 --> 00:21:39.680]  一個很清楚的方向
[00:21:39.680 --> 00:21:42.640]  不會因為環境的改變
[00:21:42.640 --> 00:21:46.400]  改動而影響我這個心
[00:21:46.400 --> 00:21:48.400]  在1847年
[00:21:48.400 --> 00:21:52.960]  有一艘法國的船相撞
[00:21:52.960 --> 00:21:56.560]  船上所有的人基本上都沒有了生命
[00:21:56.560 --> 00:22:00.240]  其中有一個信耶穌的婦人獲救
[00:22:00.240 --> 00:22:04.960]  她的丈夫沒有坐一條船
[00:22:04.960 --> 00:22:06.720]  但是她幾個孩子
[00:22:06.720 --> 00:22:09.440]  就在這次海難當中沒有了生命
[00:22:09.440 --> 00:22:10.640]  兩年之後
[00:22:10.640 --> 00:22:13.440]  她的丈夫寫了一首聖詩
[00:22:13.440 --> 00:22:17.040]  去悼念死去的幾個孩子
[00:22:17.040 --> 00:22:18.160]  這首詩是這麼說的
[00:22:18.160 --> 00:22:22.480]  「有時在平安如江河又平穩
[00:22:22.480 --> 00:22:26.720]  有時憂傷來的時候好像大浪的翻騰
[00:22:26.720 --> 00:22:29.600]  不論何環境主義教導我
[00:22:29.600 --> 00:22:32.480]  我心靈得安寧得安寧」
[00:22:32.480 --> 00:22:38.400]  我想有些信徒你都唱過這首詩
[00:22:38.400 --> 00:22:39.680]  這首詩是說
[00:22:39.680 --> 00:22:44.480]  「有時在平安如江河又平穩
[00:22:44.480 --> 00:22:47.760]  有時憂傷來似浪灌」
[00:22:47.760 --> 00:22:49.600]  就是這首詩歌
[00:22:49.600 --> 00:22:51.440]  這首詩歌很久了
[00:22:51.440 --> 00:22:53.040]  是古舊的一首詩歌
[00:22:53.040 --> 00:22:58.640]  但是原來它背後有一個這樣的故事
[00:22:58.640 --> 00:23:02.720]  很人性地去體會上帝的保守
[00:23:02.720 --> 00:23:04.000]  憂不憂傷呢
[00:23:04.000 --> 00:23:04.560]  憂傷
[00:23:04.560 --> 00:23:06.880]  它沒有說我完全放得開
[00:23:06.880 --> 00:23:07.680]  不是
[00:23:07.680 --> 00:23:09.120]  有時很平安
[00:23:09.120 --> 00:23:10.880]  但是有時真的很憂愁
[00:23:10.880 --> 00:23:12.080]  真的很哀傷
[00:23:12.080 --> 00:23:14.480]  但是它說無論我平安也好
[00:23:14.480 --> 00:23:15.920]  我憂傷也好
[00:23:15.920 --> 00:23:16.960]  上帝已經教導我
[00:23:16.960 --> 00:23:20.640]  我的心靈得安寧得安寧
[00:23:20.640 --> 00:23:23.040]  上帝仍然是掌管著那位
[00:23:23.040 --> 00:23:26.560]  我仍然在上帝的手中
[00:23:26.560 --> 00:23:30.240]  認定上帝有祂的主權
[00:23:30.240 --> 00:23:32.480]  上帝按祂的時間
[00:23:32.480 --> 00:23:33.680]  按祂的心意
[00:23:33.680 --> 00:23:36.800]  去成就祂自己所定的計劃
[00:23:36.800 --> 00:23:40.240]  我們將自己交託在上帝的手中
[00:23:40.240 --> 00:23:42.320]  我記得在很多年前
[00:23:42.320 --> 00:23:47.600]  我主要是做中國教會的一些教會的工作
[00:23:47.600 --> 00:23:51.520]  那時經常帶書回大陸
[00:23:51.520 --> 00:23:53.440]  我們很富裕
[00:23:53.440 --> 00:23:57.040]  我們在香港總有一間基督教書局在附近
[00:23:57.040 --> 00:23:59.680]  很容易買到一些屬靈的書籍
[00:23:59.680 --> 00:24:03.200]  但是在大陸的信徒不是那麼多機會
[00:24:03.200 --> 00:24:05.360]  那麼容易去買到一些屬靈書籍
[00:24:05.360 --> 00:24:08.720]  品種也相當的少
[00:24:08.720 --> 00:24:12.240]  所以當時也有很多人
[00:24:12.240 --> 00:24:14.720]  透過不同的途徑去送書回大陸
[00:24:14.720 --> 00:24:16.720]  過關的時候
[00:24:16.720 --> 00:24:20.160]  有時也會帶一些書送給一些教會
[00:24:20.160 --> 00:24:23.520]  我記得有兩次經驗是相當寶貴的
[00:24:23.520 --> 00:24:26.000]  當然在帶書的過程中
[00:24:26.000 --> 00:24:29.680]  有些書籍全部被收了
[00:24:29.680 --> 00:24:31.920]  大家要認識清楚
[00:24:31.920 --> 00:24:37.200]  帶宗教書籍或屬靈書籍回大陸不是犯法的
[00:24:37.200 --> 00:24:39.760]  不是犯法的事 不是違法的
[00:24:39.760 --> 00:24:41.280]  不過過關的時候
[00:24:41.280 --> 00:24:46.240]  守著關的有權不讓你帶過關的
[00:24:46.240 --> 00:24:47.920]  但是不讓你帶過關
[00:24:47.920 --> 00:24:50.080]  收了回來拿回就可以了
[00:24:50.080 --> 00:24:54.000]  就不會說犯了中國法例要抓你
[00:24:54.000 --> 00:24:55.280]  不是這樣的情況
[00:24:55.280 --> 00:24:57.200]  大家要認識這件事
[00:24:57.200 --> 00:24:58.800]  我記得有兩次經驗
[00:24:58.800 --> 00:25:01.040]  有一次帶了幾大量的書
[00:25:01.040 --> 00:25:03.600]  一箱子的書拖過去
[00:25:03.600 --> 00:25:06.480]  想著這次這麼重手帶書上去
[00:25:06.480 --> 00:25:08.720]  上帝你真的要讓我過關
[00:25:08.720 --> 00:25:10.560]  我祈禱
[00:25:10.560 --> 00:25:12.800]  上帝你讓過關的時候
[00:25:12.800 --> 00:25:14.240]  那個人不要看見我
[00:25:14.240 --> 00:25:16.560]  就這樣對著我的眼睛
[00:25:16.560 --> 00:25:17.360]  不要過關
[00:25:17.360 --> 00:25:18.880]  不是說我過關了
[00:25:18.880 --> 00:25:21.280]  見不到我就過了
[00:25:21.280 --> 00:25:23.120]  我的心就是這樣想的
[00:25:23.120 --> 00:25:25.040]  直走直過他不會叫我
[00:25:25.040 --> 00:25:28.480]  因為不是每個人都會看你的東西
[00:25:28.480 --> 00:25:31.440]  但是那次我一箱子過去
[00:25:31.440 --> 00:25:33.600]  他叫我過去
[00:25:33.600 --> 00:25:35.680]  打開一整箱子的書
[00:25:35.680 --> 00:25:37.280]  我以為都沒有了
[00:25:37.280 --> 00:25:39.120]  過不了關
[00:25:39.120 --> 00:25:40.080]  但是他就問我
[00:25:40.080 --> 00:25:40.880]  書有什麼書
[00:25:40.880 --> 00:25:42.240]  我說有沒有政治書
[00:25:42.240 --> 00:25:44.400]  我說沒有 全部都是宗教書
[00:25:44.400 --> 00:25:45.280]  接著他說
[00:25:45.280 --> 00:25:46.400]  為什麼帶這麼多書
[00:25:46.400 --> 00:25:48.160]  我說送給教會
[00:25:48.160 --> 00:25:49.440]  他就說
[00:25:49.440 --> 00:25:51.200]  看了兩看之後
[00:25:51.200 --> 00:25:52.320]  把箱子蓋起來
[00:25:52.320 --> 00:25:53.760]  算了 這次你過關
[00:25:53.760 --> 00:25:55.920]  走吧 下次不要帶這麼多
[00:25:55.920 --> 00:25:58.480]  這樣就過了關
[00:25:58.480 --> 00:26:00.880]  另一次我覺得又很特別
[00:26:00.880 --> 00:26:03.600]  那次我帶了一袋書
[00:26:03.600 --> 00:26:04.720]  一袋
[00:26:04.720 --> 00:26:08.240]  同一本書帶了二十多本
[00:26:08.240 --> 00:26:09.920]  我都拼了
[00:26:09.920 --> 00:26:12.240]  因為一見到通常都不讓過
[00:26:12.240 --> 00:26:13.760]  同一本書二十多本
[00:26:13.760 --> 00:26:14.640]  你都很難說
[00:26:14.640 --> 00:26:17.440]  為什麼你帶同一本書二十多本上去呢
[00:26:17.440 --> 00:26:19.600]  那次又是看見
[00:26:19.600 --> 00:26:21.040]  又是要看
[00:26:21.040 --> 00:26:22.160]  又有人問我
[00:26:22.160 --> 00:26:23.520]  同一本書二十多本你帶了
[00:26:23.520 --> 00:26:25.360]  我說帶上去幹什麼
[00:26:25.360 --> 00:26:27.280]  接著我說送給教會
[00:26:27.280 --> 00:26:28.800]  接著他說
[00:26:28.800 --> 00:26:30.400]  你說應該不行
[00:26:30.400 --> 00:26:31.200]  接著他說
[00:26:31.200 --> 00:26:33.440]  算了 下次不要了
[00:26:33.440 --> 00:26:36.480]  又讓我過了關
[00:26:36.480 --> 00:26:39.360]  兩次經驗都很特別
[00:26:39.360 --> 00:26:42.960]  其實我真心希望能夠帶上去
[00:26:42.960 --> 00:26:44.880]  按照我的方法
[00:26:44.880 --> 00:26:46.880]  碰著碰著過了關
[00:26:46.880 --> 00:26:48.880]  我感謝上帝
[00:26:48.880 --> 00:26:50.320]  竟然抽不到我
[00:26:50.320 --> 00:26:53.360]  以致我能夠帶書過關
[00:26:53.360 --> 00:26:55.120]  但其實上帝的方法就是
[00:26:55.120 --> 00:26:57.040]  就算讓他看到
[00:26:57.040 --> 00:26:58.560]  就算查到
[00:26:58.560 --> 00:27:00.960]  看見你的書都會讓你過關
[00:27:00.960 --> 00:27:02.640]  上帝用這個方法
[00:27:02.640 --> 00:27:05.440]  我覺得這個對我來說也是一個體驗
[00:27:05.440 --> 00:27:08.640]  其實真是上帝用他自己的方法
[00:27:08.640 --> 00:27:10.960]  去成就他自己的事
[00:27:10.960 --> 00:27:12.240]  當然是不是每次都是這樣呢
[00:27:12.240 --> 00:27:14.160]  我剛才都說了
[00:27:14.160 --> 00:27:16.000]  我有時的書都過不了關
[00:27:16.000 --> 00:27:17.680]  全軍覆沒都試過
[00:27:17.680 --> 00:27:20.400]  但上帝有時用這個方法
[00:27:20.400 --> 00:27:22.160]  上帝有時是這樣
[00:27:22.160 --> 00:27:22.960]  為什麼會這樣呢
[00:27:22.960 --> 00:27:23.760]  其實我不知道
[00:27:23.760 --> 00:27:26.640]  但我相信上帝有自己的時間
[00:27:26.640 --> 00:27:28.320]  有自己的方法
[00:27:28.320 --> 00:27:29.520]  我認定在困難當中
[00:27:29.520 --> 00:27:31.760]  我們認定上帝仍然是掌管
[00:27:31.760 --> 00:27:34.160]  我們生命的每一個上帝
[00:27:34.160 --> 00:27:37.600]  第二個就是有兩個祈求
[00:27:37.600 --> 00:27:40.160]  這兩個祈求都是很特別的
[00:27:40.160 --> 00:27:41.680]  他們在困難裏面
[00:27:41.680 --> 00:27:44.560]  他們不是祈禱求上帝給他們有智慧
[00:27:44.560 --> 00:27:46.000]  求上帝給他們有保護
[00:27:46.000 --> 00:27:48.320]  你保護我不要我有困難
[00:27:48.320 --> 00:27:50.480]  或者祈求保護我們
[00:27:50.480 --> 00:27:53.600]  讓我們得到當權者的歡心
[00:27:53.600 --> 00:27:55.200]  當權者對我們好
[00:27:55.200 --> 00:27:56.960]  我們就不會受到迫害
[00:27:56.960 --> 00:27:58.560]  他們的祈求不是這樣
[00:27:58.560 --> 00:28:00.400]  他們的祈求是
[00:28:00.400 --> 00:28:02.720]  第一就是上帝求你
[00:28:02.720 --> 00:28:04.800]  讓神蹟騎士繼續彰顯
[00:28:04.800 --> 00:28:07.680]  以致我們能夠在傳福音的時候
[00:28:07.680 --> 00:28:10.400]  更加有果效
[00:28:10.400 --> 00:28:13.920]  在這裏我都想和大家仔細思想一個問題
[00:28:13.920 --> 00:28:16.160]  今天我們可不可以
[00:28:16.160 --> 00:28:18.880]  向上帝祈求神蹟騎士呢
[00:28:18.880 --> 00:28:21.280]  求上帝彰顯你的神蹟騎士
[00:28:21.280 --> 00:28:25.280]  以致到福音繼續去彰顯呢
[00:28:25.280 --> 00:28:26.720]  甚麼叫神蹟呢
[00:28:26.720 --> 00:28:28.400]  我想和大家思想一個問題
[00:28:28.400 --> 00:28:30.320]  甚麼叫神蹟呢
[00:28:30.320 --> 00:28:33.840]  神蹟騎士就是神的作為
[00:28:33.840 --> 00:28:35.920]  神的作為
[00:28:35.920 --> 00:28:40.560]  上帝的作為有不同方式的表現
[00:28:40.560 --> 00:28:45.040]  當我們每一天見到太陽升起落下
[00:28:45.040 --> 00:28:47.280]  當我們每天有呼吸
[00:28:47.280 --> 00:28:49.920]  當我們每天可以有活動
[00:28:49.920 --> 00:28:51.200]  究竟是不是神蹟呢
[00:28:51.200 --> 00:28:54.880]  大家覺得
[00:28:54.880 --> 00:28:56.960]  不是很自然
[00:28:56.960 --> 00:29:00.160]  見慣就不是神蹟
[00:29:00.160 --> 00:29:02.960]  所以中間有句說話很有意思
[00:29:02.960 --> 00:29:04.800]  英雄慣見也平常
[00:29:04.800 --> 00:29:06.160]  大家聽過沒有
[00:29:06.160 --> 00:29:07.920]  英雄第一見很英雄
[00:29:07.920 --> 00:29:10.160]  但見得多英雄也很平常
[00:29:10.160 --> 00:29:11.600]  平常人一個
[00:29:11.600 --> 00:29:14.080]  英雄慣見也平常
[00:29:14.080 --> 00:29:16.720]  另一個神蹟見慣也平常
[00:29:16.720 --> 00:29:17.920]  相反來說
[00:29:17.920 --> 00:29:19.200]  見慣神蹟
[00:29:19.200 --> 00:29:20.960]  神蹟已經不再是神蹟
[00:29:20.960 --> 00:29:22.880]  已經是很平常的事
[00:29:22.880 --> 00:29:24.080]  其實每一天
[00:29:24.080 --> 00:29:26.800]  這個世界這麼的運行
[00:29:26.800 --> 00:29:28.800]  人能夠這樣運作
[00:29:28.800 --> 00:29:30.400]  其實都是一個神蹟
[00:29:30.400 --> 00:29:31.280]  我記得很多年前
[00:29:31.280 --> 00:29:34.000]  我在教會裡侍奉的時候
[00:29:34.000 --> 00:29:38.720]  陪同一個自閉症的小孩去成長
[00:29:38.720 --> 00:29:40.640]  見盡所面對的困難
[00:29:40.640 --> 00:29:42.000]  家庭裡的壓力
[00:29:42.000 --> 00:29:43.920]  我很欣賞他的媽媽
[00:29:43.920 --> 00:29:47.120]  她說教他的小朋友學拿筷子
[00:29:47.120 --> 00:29:49.360]  她設計了有十個動作
[00:29:49.360 --> 00:29:51.280]  小朋友學拿筷子有多難呢
[00:29:51.280 --> 00:29:52.160]  雖然要學
[00:29:52.160 --> 00:29:54.720]  但也不是很困難
[00:29:54.720 --> 00:29:56.640]  但她的小朋友
[00:29:56.640 --> 00:29:58.000]  教他學拿筷子
[00:29:58.000 --> 00:29:59.760]  他要設計十個動作
[00:29:59.760 --> 00:30:00.880]  學了第一個動作
[00:30:00.880 --> 00:30:01.920]  接著第二個動作
[00:30:01.920 --> 00:30:03.120]  第三個動作
[00:30:03.120 --> 00:30:07.120]  最後才能夠會拿筷子
[00:30:07.120 --> 00:30:11.040]  所以其實我們今天能夠有活動
[00:30:11.040 --> 00:30:13.520]  這個本身都是一個神蹟
[00:30:13.520 --> 00:30:15.920]  都是上帝的作為
[00:30:15.920 --> 00:30:18.480]  當我們去看醫生的時候
[00:30:18.480 --> 00:30:20.080]  一些敬虔的醫生
[00:30:20.080 --> 00:30:24.880]  他會為每一個病人祈禱
[00:30:24.880 --> 00:30:26.400]  同一個病
[00:30:26.400 --> 00:30:27.680]  開同一種藥
[00:30:27.680 --> 00:30:30.080]  是否必然有同一個果效呢
[00:30:30.080 --> 00:30:31.120]  不是的
[00:30:31.120 --> 00:30:32.080]  不一定
[00:30:32.080 --> 00:30:33.520]  同一個病
[00:30:33.520 --> 00:30:34.400]  同一種藥
[00:30:34.400 --> 00:30:35.760]  有些人有這樣的反應
[00:30:35.760 --> 00:30:37.600]  有些人又沒有這樣的反應
[00:30:37.600 --> 00:30:39.920]  你問醫生也不知道為什麼
[00:30:39.920 --> 00:30:41.200]  就是這樣
[00:30:41.200 --> 00:30:42.480]  有些人真的有好的反應
[00:30:42.480 --> 00:30:44.400]  有些人就沒有好的反應
[00:30:44.400 --> 00:30:47.440]  所以有些醫生會為每一種藥祈禱
[00:30:47.440 --> 00:30:49.200]  上帝求你使用這種藥
[00:30:49.200 --> 00:30:53.040]  讓這種藥在他身上能夠有果效
[00:30:53.040 --> 00:30:54.160]  好像很自然的事
[00:30:54.160 --> 00:30:55.600]  是藥物治好了那個人
[00:30:55.600 --> 00:30:59.520]  但是一些很敬虔的基督徒醫生
[00:30:59.520 --> 00:31:02.000]  他就會為那個人的藥物祈禱
[00:31:02.000 --> 00:31:04.160]  求上帝使用
[00:31:04.160 --> 00:31:07.200]  我們可不可以為一些人有病
[00:31:07.200 --> 00:31:08.080]  很重病
[00:31:08.080 --> 00:31:11.200]  接著上帝可不可以用一些特別的方法
[00:31:11.200 --> 00:31:12.320]  神蹟起事
[00:31:12.320 --> 00:31:13.040]  讓他好起來
[00:31:13.040 --> 00:31:14.240]  我們可不可以這樣祈禱呢
[00:31:14.240 --> 00:31:14.960]  可以
[00:31:14.960 --> 00:31:16.160]  我覺得可以
[00:31:16.160 --> 00:31:17.760]  我們可以這樣祈禱
[00:31:17.760 --> 00:31:18.560]  我們直接
[00:31:18.560 --> 00:31:21.120]  我不是說上帝按你的心意成就
[00:31:21.120 --> 00:31:22.640]  可能我們直接這句說話
[00:31:22.640 --> 00:31:25.040]  我們可能都未必一定需要說
[00:31:25.040 --> 00:31:27.040]  我們就將我們的心願說出來
[00:31:27.040 --> 00:31:29.360]  上帝求你在這個人身上
[00:31:29.360 --> 00:31:30.800]  可不可以用神蹟起事
[00:31:30.800 --> 00:31:32.960]  將它(藥)釀好
[00:31:32.960 --> 00:31:34.800]  我們可以這樣祈禱
[00:31:34.800 --> 00:31:36.560]  但是我首先要說
[00:31:36.560 --> 00:31:39.280]  什麼是上帝的神蹟呢
[00:31:39.280 --> 00:31:42.320]  其實上帝在用不同的方法去工作
[00:31:42.320 --> 00:31:43.920]  在早期教會
[00:31:43.920 --> 00:31:45.920]  上帝使用一些人
[00:31:45.920 --> 00:31:47.680]  在逼迫裏面
[00:31:47.680 --> 00:31:49.360]  面對困難裏面
[00:31:49.360 --> 00:31:50.880]  沒有了生命
[00:31:50.880 --> 00:31:54.000]  上帝用他們的生命的見證
[00:31:54.000 --> 00:31:55.680]  去讓福音傳開
[00:31:55.680 --> 00:31:57.360]  上帝讓在困難裏面
[00:31:57.360 --> 00:32:00.160]  讓有些人仍然存留他的生命
[00:32:00.160 --> 00:32:02.000]  繼續宣講福音
[00:32:02.000 --> 00:32:03.520]  上帝讓他們的工作
[00:32:03.520 --> 00:32:05.680]  讓他們的生命存留
[00:32:05.680 --> 00:32:07.840]  不一定是劃一的方法
[00:32:07.840 --> 00:32:10.800]  上帝可以用這個方法
[00:32:10.800 --> 00:32:12.240]  作為人的我們
[00:32:12.240 --> 00:32:13.760]  我們可以去祈禱
[00:32:13.760 --> 00:32:15.040]  但最後的結果是怎樣
[00:32:15.040 --> 00:32:17.760]  上帝自己會有自己的工作
[00:32:17.760 --> 00:32:20.080]  但無論結果是怎樣也好
[00:32:20.080 --> 00:32:22.240]  都不影響我們對上帝的信心
[00:32:22.240 --> 00:32:23.600]  這個才是最重要
[00:32:23.600 --> 00:32:24.480]  不會因為
[00:32:24.480 --> 00:32:26.960]  為什麼這個人沒有神蹟的彰顯
[00:32:26.960 --> 00:32:29.440]  所以我們對上帝的信心薄弱
[00:32:29.440 --> 00:32:31.200]  不會
[00:32:31.200 --> 00:32:33.760]  所以我們可以去祈求
[00:32:33.760 --> 00:32:34.880]  在患難當中
[00:32:34.880 --> 00:32:36.080]  我們可以祈求上帝
[00:32:36.080 --> 00:32:38.400]  你可不可以將困難挪開呢
[00:32:38.400 --> 00:32:40.160]  我們可以這樣祈禱
[00:32:40.160 --> 00:32:42.080]  但同時我們也求上帝
[00:32:42.080 --> 00:32:45.040]  假若這個困難不離開我的話
[00:32:45.040 --> 00:32:47.200]  我求你給我有足夠的能力
[00:32:47.200 --> 00:32:48.720]  去面對我的困難
[00:32:48.720 --> 00:32:50.160]  而且有足夠的能力
[00:32:50.160 --> 00:32:52.400]  在我困難當中仍然去
[00:32:52.400 --> 00:32:54.560]  對其他人有機會的時候
[00:32:54.560 --> 00:32:57.120]  去傳講這個福音
[00:32:57.120 --> 00:32:59.520]  在這個患難裡面的時候
[00:32:59.520 --> 00:33:02.400]  我們應該有這樣的態度
[00:33:02.400 --> 00:33:03.600]  第二個祈求
[00:33:03.600 --> 00:33:04.960]  這一班門徒
[00:33:04.960 --> 00:33:06.560]  他除了認定上帝
[00:33:06.560 --> 00:33:09.120]  仍然掌管我們生命的上帝的時候
[00:33:09.120 --> 00:33:10.320]  他們最重要的就是
[00:33:10.320 --> 00:33:12.320]  祈求上帝有能力
[00:33:12.320 --> 00:33:14.160]  讓我們在患難當中
[00:33:14.160 --> 00:33:16.720]  仍然遵守耶穌的命令
[00:33:16.720 --> 00:33:18.960]  繼續將福音去傳開
[00:33:18.960 --> 00:33:20.560]  所以結果就是
[00:33:20.560 --> 00:33:22.240]  他們被聖靈去充滿
[00:33:22.240 --> 00:33:24.800]  他們有放膽講論神的道
[00:33:24.800 --> 00:33:27.040]  如果有信耶穌的人
[00:33:27.040 --> 00:33:29.040]  很真誠地在上帝面前禱告
[00:33:29.040 --> 00:33:31.040]  願意去侍奉上帝
[00:33:31.040 --> 00:33:32.160]  他們必會得著
[00:33:32.160 --> 00:33:35.280]  聖靈充滿他們的生命
[00:33:35.280 --> 00:33:39.600]  可以放膽去講上帝的真理
[00:33:39.600 --> 00:33:41.600]  教會歷來的增長
[00:33:41.600 --> 00:33:43.040]  就是人信耶穌
[00:33:43.040 --> 00:33:45.040]  都不是神蹟
[00:33:45.040 --> 00:33:46.960]  不是神蹟歧視越多
[00:33:46.960 --> 00:33:48.720]  信耶穌的人就必然會多
[00:33:48.720 --> 00:33:50.000]  不是的
[00:33:50.000 --> 00:33:52.720]  神蹟歧視只不過是一個助力
[00:33:52.720 --> 00:33:55.360]  最重要是傳講福音
[00:33:55.360 --> 00:33:58.800]  就這樣在《舍頓傳》第四章可以看到
[00:33:58.800 --> 00:34:00.560]  當有神蹟出現之後
[00:34:00.560 --> 00:34:03.040]  彼得就去傳講福音
[00:34:03.040 --> 00:34:06.080]  去證明耶穌已經從死裡面復活
[00:34:06.080 --> 00:34:09.040]  接著就有很多人去相信耶穌
[00:34:09.040 --> 00:34:11.440]  所以教會的增長
[00:34:11.440 --> 00:34:15.360]  是因為一班人去傳講福音
[00:34:15.360 --> 00:34:18.240]  所以才會相信耶穌
[00:34:18.240 --> 00:34:20.240]  信徒所關注的
[00:34:20.240 --> 00:34:22.240]  可以說從這一班人我們可以學到
[00:34:22.240 --> 00:34:24.640]  他們關注的不是自己的遭遇
[00:34:24.640 --> 00:34:26.880]  是順境還是逆境
[00:34:26.880 --> 00:34:28.400]  他們所關注的是
[00:34:28.400 --> 00:34:30.400]  究竟福音有沒有傳開呢
[00:34:30.400 --> 00:34:32.800]  究竟其他人可不可以藉著我
[00:34:32.800 --> 00:34:33.920]  藉著我的生命
[00:34:33.920 --> 00:34:37.040]  藉著我的言語去認識上帝呢
[00:34:37.040 --> 00:34:39.280]  他們有一個很強的信念
[00:34:39.280 --> 00:34:41.600]  所以縱然在困難當中
[00:34:41.600 --> 00:34:43.360]  他們才會堅持
[00:34:43.360 --> 00:34:46.640]  有信念我們才會堅持
[00:34:46.640 --> 00:34:48.480]  最近菲律賓人質事件
[00:34:48.480 --> 00:34:50.800]  從各方的報道
[00:34:50.800 --> 00:34:54.000]  可以說得出一個不是最完美
[00:34:54.000 --> 00:34:56.640]  但也可接受的一個結果
[00:34:56.640 --> 00:35:00.160]  其中八個死難者當中
[00:35:00.160 --> 00:35:02.960]  其中一個鄭庭俊的哥哥就分享
[00:35:02.960 --> 00:35:06.400]  他這幾年很不容易去經過
[00:35:06.400 --> 00:35:08.240]  三年零八個月
[00:35:08.240 --> 00:35:09.520]  做了很多的事
[00:35:09.520 --> 00:35:11.520]  在街頭裏面要去簽名
[00:35:11.520 --> 00:35:15.280]  請很多人去支持
[00:35:15.280 --> 00:35:17.520]  接著上書特區政府
[00:35:17.520 --> 00:35:18.880]  上書中央
[00:35:18.880 --> 00:35:20.400]  最艱難的時候
[00:35:20.400 --> 00:35:23.040]  就是要去告菲律賓的政府
[00:35:23.040 --> 00:35:25.200]  最低谷可以說
[00:35:25.200 --> 00:35:27.040]  因為知道其實那個
[00:35:27.040 --> 00:35:30.400]  以卵擊石 螳臂擋車
[00:35:30.400 --> 00:35:33.200]  但為什麼有什麼導致他們
[00:35:33.200 --> 00:35:35.200]  這班死難者的家屬
[00:35:35.200 --> 00:35:37.760]  三年零八個月
[00:35:37.760 --> 00:35:41.600]  仍然堅持要去做這件事呢
[00:35:41.600 --> 00:35:43.120]  不知道結果是怎樣
[00:35:43.120 --> 00:35:44.800]  但仍然堅持去做
[00:35:44.800 --> 00:35:46.400]  就是因為他們有個信念
[00:35:46.400 --> 00:35:48.640]  有一個很強的信念
[00:35:48.640 --> 00:35:51.280]  支持他們要堅持去做
[00:35:51.280 --> 00:35:53.440]  就是希望這班死難者
[00:35:53.440 --> 00:35:54.880]  和一些受傷者
[00:35:54.880 --> 00:35:57.440]  能夠得到一個公平的對待
[00:35:57.440 --> 00:35:59.440]  我覺得很有意思
[00:35:59.440 --> 00:36:00.720]  就是因為這個信念
[00:36:00.720 --> 00:36:02.000]  所以我們堅持
[00:36:02.000 --> 00:36:04.640]  這麼多三年零八個月
[00:36:04.640 --> 00:36:06.640]  一直堅持去做
[00:36:06.640 --> 00:36:08.480]  就是因為有一個這麼強的信念
[00:36:08.480 --> 00:36:10.480]  希望一班死難者
[00:36:10.480 --> 00:36:12.880]  還有八個死難者和一班傷者
[00:36:12.880 --> 00:36:15.120]  得到一個公平的對待
[00:36:15.120 --> 00:36:17.600]  初期教會的門徒
[00:36:17.600 --> 00:36:19.120]  他們有一個很強的信念
[00:36:19.120 --> 00:36:21.280]  無論順境逆境都好
[00:36:21.280 --> 00:36:23.840]  我們都要去將福音傳開
[00:36:23.840 --> 00:36:25.680]  這是一個信念
[00:36:25.680 --> 00:36:26.800]  以致他們堅持
[00:36:26.800 --> 00:36:28.160]  無論什麼情況都好
[00:36:28.160 --> 00:36:32.160]  我們仍然堅持去傳講福音
[00:36:32.160 --> 00:36:35.680]  最後讓我們想到
[00:36:35.680 --> 00:36:40.080]  人是不可以阻擋上帝計劃的章魚
[00:36:40.080 --> 00:36:41.760]  人做任何事情
[00:36:41.760 --> 00:36:44.560]  都不可以阻擋上帝計劃的顯露
[00:36:44.560 --> 00:36:47.520]  不過每一個人可不可以
[00:36:47.520 --> 00:36:49.520]  在過程當中去參與
[00:36:49.520 --> 00:36:51.760]  和上帝同工的福氣呢
[00:36:51.760 --> 00:36:55.200]  這個我們可以去爭取
[00:36:55.200 --> 00:36:57.760]  記得很多年前
[00:36:57.760 --> 00:36:59.680]  去過大陸很多不同的教會
[00:36:59.680 --> 00:37:01.360]  去了解之後
[00:37:01.360 --> 00:37:05.200]  有些教會需要重建一些教堂
[00:37:05.200 --> 00:37:07.440]  回來的時候在崇拜裡面
[00:37:07.440 --> 00:37:08.560]  說一些需要
[00:37:08.560 --> 00:37:10.800]  有一次有一個
[00:37:10.800 --> 00:37:13.280]  剛剛信了耶穌不久的弟兄
[00:37:13.280 --> 00:37:14.160]  跟我說
[00:37:14.160 --> 00:37:16.560]  他看了司母道教士的見證
[00:37:16.560 --> 00:37:19.920]  他很想作一些貢獻
[00:37:19.920 --> 00:37:21.200]  在大陸的教會裡面
[00:37:21.200 --> 00:37:23.760]  去為一些教會建立一些
