
[00:00:00.000 --> 00:00:03.320]  我們開始第一講的題目
[00:16:38.000 --> 00:16:40.320]  科技本身是一種教育的意義
[00:16:40.320 --> 00:16:42.160]  當我們在整個社會裡面
[00:16:42.160 --> 00:16:46.720]  趨向這種自動化控制的觀念的時候
[00:16:46.720 --> 00:16:47.680]  這個是好的
[00:16:47.680 --> 00:16:49.800]  我們可以越來越有把握地
[00:16:49.800 --> 00:16:51.480]  控制這個自然界
[00:16:51.480 --> 00:16:55.640]  和工業界的發展
[00:16:55.640 --> 00:16:58.840]  但是這個是一個什麼樣的觀念呢
[00:16:58.840 --> 00:17:03.000]  這個觀念就是人對著機器的觀念
[00:17:03.000 --> 00:17:06.040]  但是你發覺這種習慣
[00:17:06.040 --> 00:17:11.360]  不自覺地內在了一個人的生命當中
[00:17:11.360 --> 00:17:16.280]  於是我們發覺在一個高度科技發展的社會裡面
[00:17:16.280 --> 00:17:19.680]  人開始不單單用一個自動化控制的觀念
[00:17:19.680 --> 00:17:21.200]  去看機器
[00:17:21.200 --> 00:17:23.200]  人也用一個自動化控制的觀念
[00:17:23.200 --> 00:17:27.160]  去處理人與人之間的關係
[00:17:27.160 --> 00:17:29.800]  當這樣的時候就出現了一個很大的問題
[00:17:29.800 --> 00:17:32.680]  因為人是一個活的主體
[00:17:32.680 --> 00:17:35.880]  機器是一個完全被控制的客體
[00:17:35.880 --> 00:17:36.880]  一個object
[00:17:36.880 --> 00:17:37.960]  人是一個subject
[00:17:37.960 --> 00:17:39.160]  大家聽得明白嗎
[00:17:39.160 --> 00:17:44.200]  當我們將一個人和一個object的觀念和要求
[00:17:44.200 --> 00:17:46.480]  用在人與人之間的關係的時候
[00:17:46.480 --> 00:17:50.400]  就產生了很複雜的現象
[00:17:50.400 --> 00:17:53.120]  現象就是人也希望不自覺地
[00:17:53.120 --> 00:17:55.480]  希望人完全受到控制
[00:17:55.480 --> 00:17:57.120]  絕對受到控制
[00:17:57.120 --> 00:17:59.760]  於是我們發覺人的感情
[00:17:59.760 --> 00:18:00.640]  創作
[00:18:00.640 --> 00:18:01.560]  美感
[00:18:01.560 --> 00:18:04.440]  就完全開始被壓抑
[00:18:04.440 --> 00:18:05.200]  為什麼呢
[00:18:05.200 --> 00:18:06.240]  剛才我講過
[00:18:06.240 --> 00:18:08.160]  因為在一個控制的系統裡面
[00:18:08.160 --> 00:18:09.920]  不可能出錯的
[00:18:09.920 --> 00:18:11.280]  不可能出錯的其中一個要求
[00:18:11.280 --> 00:18:12.920]  就是不可以有感情
[00:18:12.920 --> 00:18:13.560]  是嗎
[00:18:13.560 --> 00:18:18.000]  有情緒是不行的
[00:18:18.000 --> 00:18:20.720]  於是開始用了這種心態的時候
[00:18:20.720 --> 00:18:22.000]  隔異情緒
[00:18:22.000 --> 00:18:24.280]  不能夠容許情緒有一個即時的
[00:18:24.280 --> 00:18:27.240]  應該有的地位
[00:18:27.240 --> 00:18:28.640]  在這種情況下
[00:18:28.640 --> 00:18:30.640]  我們發覺人與人之間的溝通
[00:18:30.640 --> 00:18:32.120]  產生了一個很大的
[00:18:32.120 --> 00:18:35.640]  支離的情況
[00:18:35.640 --> 00:18:36.720]  在特殊的術語裡面
[00:18:36.720 --> 00:18:38.320]  可以說是一種科技的理性
[00:18:38.320 --> 00:18:39.720]  instrumentalism
[00:18:39.720 --> 00:18:42.360]  每一個人用的思想方式
[00:18:42.360 --> 00:18:45.240]  都是運用控制對方
[00:18:45.240 --> 00:18:48.560]  就缺少了人際之間的感同
[00:18:48.560 --> 00:18:50.680]  communicative action
[00:18:50.680 --> 00:18:53.800]  於是我們進入第二個
[00:18:53.800 --> 00:18:55.040]  趨勢的表現
[00:18:55.040 --> 00:19:00.600]  我們可以說是一個追求個人自由的趨勢
[00:19:00.600 --> 00:19:03.440]  追求個人自由的趨勢
[00:19:03.440 --> 00:19:04.280]  很簡單
[00:19:04.280 --> 00:19:05.920]  沿著剛才那一段
[00:19:05.920 --> 00:19:10.080]  當一個高科技自動控制理論
[00:19:10.080 --> 00:19:12.560]  抬頭的社會裡面的時候
[00:19:12.560 --> 00:19:14.680]  人就開始覺得
[00:19:14.680 --> 00:19:17.760]  他在這個人際關係當中
[00:19:17.760 --> 00:19:19.440]  他是非人化的
[00:19:19.440 --> 00:19:20.600]  dehumanized
[00:19:20.600 --> 00:19:23.600]  或者可以說是受控制的
[00:19:23.600 --> 00:19:25.280]  其實人是人來的
[00:19:25.280 --> 00:19:27.680]  人很特別的
[00:19:27.680 --> 00:19:29.680]  我們說人是人
[00:19:29.680 --> 00:19:30.680]  意思就是說
[00:19:30.680 --> 00:19:33.240]  當一個人他有感情有意志
[00:19:33.240 --> 00:19:34.760]  他要創作的時候
[00:19:34.760 --> 00:19:36.240]  當他落在一個環境
[00:19:36.240 --> 00:19:37.600]  人家只不過要求他
[00:19:37.600 --> 00:19:40.320]  是一個沒有意外的世界的
[00:19:40.320 --> 00:19:43.040]  其中一個系統裡面的一部分的時候
[00:19:43.040 --> 00:19:44.480]  他感覺到很痛苦
[00:19:44.480 --> 00:19:46.160]  因為他不是一個物質
[00:19:46.160 --> 00:19:48.320]  他不是一個物質
[00:19:48.320 --> 00:19:49.440]  如果他只是感覺到
[00:19:49.440 --> 00:19:51.600]  人對他的要求只是效率
[00:19:51.600 --> 00:19:52.960]  或者不出錯的時候
[00:19:52.960 --> 00:19:54.560]  而不是他自己個人的觀點
[00:19:54.560 --> 00:19:55.520]  他就會覺得
[00:19:55.520 --> 00:19:56.800]  很痛苦
[00:19:56.800 --> 00:19:58.440]  但這個很特別的
[00:19:58.440 --> 00:20:00.600]  人的本性不可能
[00:20:00.600 --> 00:20:02.720]  長期被人看成這樣
[00:20:02.720 --> 00:20:03.440]  如果是這樣的話
[00:20:03.440 --> 00:20:05.000]  他會覺得很痛苦
[00:20:05.000 --> 00:20:07.680]  因為人是有創作性的
[00:20:07.680 --> 00:20:09.680]  人不是一個物件
[00:20:09.680 --> 00:20:14.480]  我們很容易都會看到這個事實
[00:20:14.480 --> 00:20:16.480]  比如你寫信的時候
[00:20:16.480 --> 00:20:17.720]  有人在後面看你
[00:20:17.720 --> 00:20:18.640]  寫得多好
[00:20:18.640 --> 00:20:20.640]  你會很生氣
[00:20:20.640 --> 00:20:22.640]  你會很生氣
[00:20:22.640 --> 00:20:25.440]  你會很生氣
[00:20:25.440 --> 00:20:28.960]  你情願寫完給他看
[00:20:28.960 --> 00:20:30.480]  寫的時候你不可以看
[00:20:30.480 --> 00:20:31.640]  首先他贊你
[00:20:31.640 --> 00:20:32.960]  他不說你寫得很肉酸
[00:20:32.960 --> 00:20:33.880]  他說寫得多好
[00:20:33.880 --> 00:20:34.520]  你也會很生氣
[00:20:34.520 --> 00:20:35.520]  為什麼呢
[00:20:35.520 --> 00:20:37.040]  其實是一個很特別的心態
[00:20:37.040 --> 00:20:38.160]  因為你寫信的時候
[00:20:38.160 --> 00:20:39.680]  你是一個在創作的主體
[00:20:39.680 --> 00:20:41.120]  一個創作的主題
[00:20:41.120 --> 00:20:42.880]  你在創作你自己
[00:20:42.880 --> 00:20:43.520]  人家一看你
[00:20:43.520 --> 00:20:45.160]  你寫得多好看
[00:20:45.160 --> 00:20:46.080]  那時候
[00:20:46.080 --> 00:20:47.520]  他就將你的信
[00:20:47.520 --> 00:20:49.800]  看為一個物質去評價
[00:20:49.800 --> 00:20:51.480]  你會覺得很痛苦
[00:20:51.480 --> 00:20:52.880]  因為你只是一個作為的主體
[00:20:52.880 --> 00:20:54.000]  人家當你是客體的時候
[00:20:54.000 --> 00:20:55.800]  你會覺得很難過
[00:20:55.800 --> 00:20:56.720]  情願你寫完之後
[00:20:56.720 --> 00:20:57.520]  一封信寫完了
[00:20:57.520 --> 00:20:58.880]  我寫完我給你看
[00:20:58.880 --> 00:20:59.960]  那時候就不會那麼生氣
[00:20:59.960 --> 00:21:01.320]  因為那時候已經是一個
[00:21:01.320 --> 00:21:02.800]  所謂objectified(客體化)
[00:21:02.800 --> 00:21:04.840]  已經是客體化了
[00:21:04.840 --> 00:21:06.200]  這個就表現出我們人
[00:21:06.200 --> 00:21:09.360]  不可能長期被人看為一個
[00:21:09.360 --> 00:21:12.840]  自動化系統裡面的一個機件
[00:21:12.840 --> 00:21:15.640]  當人長期被看為自動化的機件的時候
[00:21:15.640 --> 00:21:17.160]  它就是一種掙扎
[00:21:17.160 --> 00:21:18.800]  一種反動
[00:21:18.800 --> 00:21:19.760]  它要反動
[00:21:19.760 --> 00:21:21.080]  它反動的做法
[00:21:21.080 --> 00:21:21.880]  最簡單來說
[00:21:21.880 --> 00:21:23.800]  就是標榜它自己
[00:21:23.800 --> 00:21:25.360]  我就是與人不同的
[00:21:25.360 --> 00:21:27.400]  我是我
[00:21:27.400 --> 00:21:31.240]  我不是其他人可以取代的機件
[00:21:31.240 --> 00:21:33.000]  因為在一個自動化控制系統裡面
[00:21:33.000 --> 00:21:34.720]  它需要的是效率
[00:21:34.720 --> 00:21:35.760]  做到這件事
[00:21:35.760 --> 00:21:37.600]  在那個觀念底下
[00:21:37.600 --> 00:21:39.600]  你是隨便可以被取代的
[00:21:39.600 --> 00:21:41.680]  有1號、2號、3號、4號
[00:21:41.680 --> 00:21:42.560]  這個在社會裡面
[00:21:42.560 --> 00:21:44.040]  你通常都感覺到
[00:21:44.040 --> 00:21:46.120]  你在公立醫院就更加記得
[00:21:46.120 --> 00:21:48.040]  更加會感覺到這種感受
[00:21:48.040 --> 00:21:50.600]  我自己過去一年就是這樣感受
[00:21:50.600 --> 00:21:52.840]  你在病房裡面
[00:21:52.840 --> 00:21:53.800]  你周時感覺到
[00:21:53.800 --> 00:21:57.000]  你只不過是一個系統裡面的單元
[00:21:57.000 --> 00:21:59.040]  你根本沒有個性
[00:21:59.040 --> 00:22:00.120]  它不想叫你的名字
[00:22:00.120 --> 00:22:02.880]  3號
[00:22:02.880 --> 00:22:03.600]  吵什麼呀
[00:22:03.600 --> 00:22:05.360]  人人都這麼痛的
[00:22:05.360 --> 00:22:07.040]  50個人不痛
[00:22:07.040 --> 00:22:10.640]  50個人都不同痛法的
[00:22:10.640 --> 00:22:11.640]  它不理你
[00:22:11.640 --> 00:22:12.360]  每個人都痛的
[00:22:12.360 --> 00:22:14.200]  你痛什麼呀
[00:22:14.200 --> 00:22:15.600]  這個可以說是一個
[00:22:15.600 --> 00:22:17.120]  個人完全沒有了
[00:22:17.120 --> 00:22:18.360]  於是你的反應很強烈
[00:22:18.360 --> 00:22:20.520]  就是說我就是我
[00:22:20.520 --> 00:22:22.760]  為什麼要人家取代我
[00:22:22.760 --> 00:22:24.480]  這個我們無論在什麼高層次
[00:22:24.480 --> 00:22:26.800]  低層次的生活當中
[00:22:26.800 --> 00:22:28.680]  都會表現出來
[00:22:28.680 --> 00:22:30.200]  這種反動很強烈
[00:22:30.200 --> 00:22:30.920]  我記得有個朋友
[00:22:30.920 --> 00:22:32.200]  他是一個工友
[00:22:32.200 --> 00:22:33.760]  他最喜歡
[00:22:33.760 --> 00:22:34.680]  吃下午的時候
[00:22:34.680 --> 00:22:39.480]  和別人比賽吃多少碗飯
[00:22:39.480 --> 00:22:41.520]  5碗、6碗這樣吃下去
[00:22:41.520 --> 00:22:42.560]  以前我也不覺得
[00:22:42.560 --> 00:22:44.440]  為什麼他要和別人比賽吃多少碗飯
[00:22:44.440 --> 00:22:45.400]  後來我明白一件事
[00:22:45.400 --> 00:22:46.960]  其實心底里很痛苦
[00:22:46.960 --> 00:22:48.600]  因為他整個生活裡面
[00:22:48.600 --> 00:22:50.720]  他根本找不到自己
[00:22:50.720 --> 00:22:53.480]  唯有和別人比賽吃多少碗飯的時候
[00:22:53.480 --> 00:22:54.640]  他找到自己
[00:22:54.640 --> 00:22:56.000]  他和其他人不同
[00:22:56.000 --> 00:22:58.560]  他吃飯多過別人
[00:22:58.560 --> 00:23:00.440]  其實很心酸的
[00:23:00.440 --> 00:23:01.280]  就是一個
[00:23:01.280 --> 00:23:02.240]  因為他
[00:23:02.240 --> 00:23:03.880]  他一天進到工廠的時候
[00:23:03.880 --> 00:23:05.680]  他根本不覺得自己在這裡
[00:23:05.680 --> 00:23:07.240]  他根本隨便可以被人取代的
[00:23:07.240 --> 00:23:09.240]  隨時被人炒了去另一間
[00:23:09.240 --> 00:23:10.720]  他找不到自己
[00:23:10.720 --> 00:23:12.920]  所以追求個人自由
[00:23:12.920 --> 00:23:14.760]  自我那個要求
[00:23:14.760 --> 00:23:17.280]  特別是隨著科技發展的社會裡面
[00:23:17.280 --> 00:23:19.440]  越來越強烈的反動
[00:23:19.440 --> 00:23:20.440]  他找回他自己
[00:23:20.440 --> 00:23:24.320]  人要找回我是誰
[00:23:24.320 --> 00:23:26.920]  但另一方面我們發覺
[00:23:26.920 --> 00:23:29.000]  他追求個人自由的時候
[00:23:29.000 --> 00:23:30.920]  也有另外一種心態
[00:23:30.920 --> 00:23:34.480]  可以說是
[00:23:34.480 --> 00:23:41.160]  恐懼投入毀身的一種心態
[00:23:41.160 --> 00:23:44.240]  為什麼人要追求個人自由呢
[00:23:44.240 --> 00:23:46.160]  在一個高度發展
[00:23:46.160 --> 00:23:48.880]  或者有衝突危機的社會裡面
[00:23:48.880 --> 00:23:50.480]  他需要其他人
[00:23:50.480 --> 00:23:53.720]  但他恐懼其他人介入他生命的時候
[00:23:53.720 --> 00:23:55.120]  對他有所控制
[00:23:55.120 --> 00:23:57.160]  所以他不想被人控制的時候
[00:23:57.160 --> 00:23:58.640]  他要突出他自己
[00:23:58.640 --> 00:24:00.320]  除了突出他自己之外
[00:24:00.320 --> 00:24:01.400]  另外一個反應就是
[00:24:01.400 --> 00:24:07.400]  他不想毀身給任何一個對象
[00:24:07.400 --> 00:24:09.360]  我記得在《大趨勢》裡面
[00:24:09.360 --> 00:24:10.920]  很強調這一點
[00:24:10.920 --> 00:24:12.280]  在婚姻上很明顯
[00:24:12.280 --> 00:24:14.040]  不想建立婚姻
[00:24:14.040 --> 00:24:16.040]  分屋、同居
[00:24:16.040 --> 00:24:17.840]  情願一起住
[00:24:17.840 --> 00:24:20.000]  也不情願結婚
[00:24:20.000 --> 00:24:22.200]  結婚後他覺得
[00:24:22.200 --> 00:24:23.680]  第一他對自己沒有把握
[00:24:23.680 --> 00:24:25.960]  他不知道自己能不能夠
[00:24:25.960 --> 00:24:27.280]  這麼長的時間
[00:24:27.280 --> 00:24:29.520]  毀身給對方一個人
[00:24:29.520 --> 00:24:31.760]  也不知道對方有沒有把握
[00:24:31.760 --> 00:24:33.200]  他不信得過對方可以
[00:24:33.200 --> 00:24:34.960]  長時間毀身給他
[00:24:34.960 --> 00:24:37.960]  這其實是一個相當痛苦的沒有把握
[00:24:37.960 --> 00:24:40.280]  因為沒有把握就是他沒辦法安定
[00:24:40.280 --> 00:24:41.880]  想想接下來的
[00:24:41.880 --> 00:24:44.760]  十年、二十年、三十年的日子當中
[00:24:44.760 --> 00:24:49.120]  他的感情如何可以把觸得到
[00:24:49.120 --> 00:24:51.480]  在心底裡面其實他對自己完全沒有把握
[00:24:51.480 --> 00:24:53.240]  對對方沒有把握
[00:24:53.240 --> 00:24:56.720]  可以說是一個飄蕩的生命
[00:24:56.720 --> 00:24:59.600]  對自己是完全飄蕩的生命
[00:24:59.600 --> 00:25:00.960]  在高科技的社會裡面
[00:25:00.960 --> 00:25:04.080]  追求人的自由背後
[00:25:04.080 --> 00:25:06.800]  是一種心境
[00:25:06.800 --> 00:25:10.920]  好了我們進入第三個趨勢
[00:25:10.920 --> 00:25:13.640]  追求安全的趨勢
[00:25:13.640 --> 00:25:21.280]  剛才講到在自由的要求底下
[00:25:21.280 --> 00:25:25.120]  人沒有把握去毀身
[00:25:25.120 --> 00:25:26.440]  但是這個人性裡面
[00:25:26.440 --> 00:25:28.760]  另外一個很吊詭的情況
[00:25:28.760 --> 00:25:31.680]  於是人就不想去毀身
[00:25:31.680 --> 00:25:33.080]  恐怕毀身
[00:25:33.080 --> 00:25:33.960]  恐懼毀身
[00:25:33.960 --> 00:25:35.000]  拒絕毀身
[00:25:35.000 --> 00:25:36.960]  但是人心底的需要裡面
[00:25:36.960 --> 00:25:38.920]  他是需要毀身給一些人
[00:25:38.920 --> 00:25:39.680]  他需要其他人
[00:25:39.680 --> 00:25:41.280]  他需要投入
[00:25:41.280 --> 00:25:43.120]  但是這是另外一個痛苦的掙扎
[00:25:43.120 --> 00:25:45.360]  我們看到這些掙扎一直連著下去
[00:25:45.360 --> 00:25:47.880]  他要反映一個控制的社會
[00:25:47.880 --> 00:25:49.080]  他要標榜自己
[00:25:49.080 --> 00:25:49.840]  標榜自己的時候
[00:25:49.840 --> 00:25:51.240]  他不能夠投入其他人
[00:25:51.240 --> 00:25:52.080]  他不投入其他人的時候
[00:25:52.080 --> 00:25:56.960]  大家心底裡面就需要其他人
[00:25:56.960 --> 00:25:58.480]  我在這裡借用了一個
[00:25:58.480 --> 00:26:00.440]  相當出名的心理分析學者
[00:26:00.440 --> 00:26:02.320]  Eric Fromm
[00:26:02.320 --> 00:26:05.280]  弗朗姆的一個剖析
[00:26:05.280 --> 00:26:09.720]  他說在人性的心底的結構當中
[00:26:09.720 --> 00:26:12.520]  有兩個需要是不可缺少的
[00:26:12.520 --> 00:26:14.360]  可能他用很多不同的方式去表達
[00:26:14.360 --> 00:26:17.240]  但是這個心底的結構的需要是有的
[00:26:17.240 --> 00:26:19.080]  第一個可以說是人性當中
[00:26:19.080 --> 00:26:22.000]  毀身和定向架構的需要
[00:26:22.000 --> 00:26:23.800]  Need for a frame of orientation
[00:26:23.800 --> 00:26:26.400]  and object of devotion
[00:26:26.400 --> 00:26:27.840]  這個需要就是
[00:26:27.840 --> 00:26:31.280]  他需要在一個生命的終極裡面
[00:26:31.280 --> 00:26:33.720]  得到一種安頓
[00:26:33.720 --> 00:26:38.400]  他發覺人生每時每刻面對很多的變化
[00:26:38.400 --> 00:26:39.880]  他做很多的抉擇
[00:26:39.880 --> 00:26:41.800]  每一個抉擇的背後
[00:26:41.800 --> 00:26:42.360]  他都要問
[00:26:42.360 --> 00:26:45.240]  究竟我現在這樣的抉擇是為了什麼呢?
[00:26:45.240 --> 00:26:47.160]  他需要一種方向感
[00:26:47.160 --> 00:26:49.320]  他生命需要一種安頓感
[00:26:49.320 --> 00:26:51.160]  他需要一種依賴感
[00:26:51.160 --> 00:26:55.200]  這種是人不可能沒有的
[00:26:55.200 --> 00:26:56.440]  Fromm就說
[00:26:56.440 --> 00:27:00.600]  這個其實是人最原始的宗教情操的需要
[00:27:00.600 --> 00:27:03.160]  所以你看每一個民族都有宗教的需要
[00:27:03.160 --> 00:27:04.400]  無論他用什麼形式表達
[00:27:04.400 --> 00:27:06.000]  他可以信錯了
[00:27:06.000 --> 00:27:07.800]  但不是表示他不能信
[00:27:07.800 --> 00:27:09.520]  不需要信
[00:27:09.520 --> 00:27:11.400]  原始的民族他會信錯了
[00:27:11.400 --> 00:27:13.320]  但是裡面那種需要
[00:27:13.320 --> 00:27:15.520]  是通過信仰的表達
[00:27:15.520 --> 00:27:16.800]  是完全的
[00:27:16.800 --> 00:27:18.200]  他需要一種宗教感
[00:27:18.200 --> 00:27:19.360]  那種宗教感就是
[00:27:19.360 --> 00:27:20.760]  他需要一個對象
[00:27:20.760 --> 00:27:21.560]  一些東西
[00:27:21.560 --> 00:27:24.640]  令他整個人完全投入
[00:27:24.640 --> 00:27:28.400]  在他裡面得到安全感、安頓
[00:27:28.400 --> 00:27:32.040]  這個就和個人自由的追求
[00:27:32.040 --> 00:27:33.960]  開始發生衝突
[00:27:33.960 --> 00:27:36.000]  在個人自由的抉擇裡面
[00:27:36.000 --> 00:27:37.240]  他越個人
[00:27:37.240 --> 00:27:40.960]  他越缺乏這種滿足
[00:27:40.960 --> 00:27:42.440]  就是投入的滿足
[00:27:42.440 --> 00:27:44.800]  於是他在另外一面要找安全感
[00:27:44.800 --> 00:27:45.880]  安全感
[00:27:45.880 --> 00:27:47.560]  他追尋安全感的背後
[00:27:47.560 --> 00:27:50.040]  其實就是這種需要
[00:27:50.040 --> 00:27:52.040]  另外一個安全感的需要
[00:27:52.040 --> 00:27:54.920]  就是Eric Fromm稱為人性當中
[00:27:54.920 --> 00:27:57.240]  直根和認同的需要
[00:27:57.240 --> 00:28:00.680]  在《一大趨勢》裡面所講到的安全
[00:28:00.680 --> 00:28:06.400]  是講到國家、民族和移民的問題
[00:28:06.400 --> 00:28:09.240]  這個人另外一方面的需要
[00:28:09.240 --> 00:28:11.800]  就是這個直根的需要
[00:28:11.800 --> 00:28:13.560]  Rootness
[00:28:13.560 --> 00:28:17.440]  Rootness就是一種要認同的需要
[00:28:17.440 --> 00:28:20.080]  這是一個很微妙的感情關係
[00:28:20.080 --> 00:28:21.600]  有些感情的關係
[00:28:21.600 --> 00:28:25.920]  你理性上沒辦法說一定要這麼做
[00:28:25.920 --> 00:28:28.960]  比如你對你父母的愛
[00:28:28.960 --> 00:28:32.480]  你對你國家、民族的愛
[00:28:32.480 --> 00:28:33.760]  如果真是理性去拗
[00:28:33.760 --> 00:28:34.920]  是拗不通的
[00:28:34.920 --> 00:28:36.680]  為什麼我要愛父母呢?
[00:28:36.680 --> 00:28:37.240]  老實說
[00:28:37.240 --> 00:28:38.840]  他生我出來的
[00:28:38.840 --> 00:28:41.080]  他不養我怎麼行呢?
[00:28:41.080 --> 00:28:43.520]  我為什麼要孝順他呢?
[00:28:43.520 --> 00:28:45.800]  如果你真是以一個很理智的方式
[00:28:45.800 --> 00:28:46.440]  和他拗
[00:28:46.440 --> 00:28:48.880]  你拗不到的
[00:28:48.880 --> 00:28:50.320]  為什麼你要愛他呢?
[00:28:50.320 --> 00:28:51.400]  沒理由
[00:28:51.400 --> 00:28:52.000]  但不知道為什麼
[00:28:52.000 --> 00:28:54.840]  你心底里就不能夠沒有他
[00:28:54.840 --> 00:28:56.120]  再說國家、民族
[00:28:56.120 --> 00:28:57.480]  為什麼我要愛中國呢?
[00:28:57.480 --> 00:28:59.440]  我除了血液和皮膚有點相似之外
[00:28:59.440 --> 00:29:02.120]  我為什麼一定要愛中國人呢?
[00:29:02.120 --> 00:29:05.240]  我剛剛生出來的中國人而已
[00:29:05.240 --> 00:29:07.480]  當我們這麼理智地分析的時候
[00:29:07.480 --> 00:29:08.800]  我們真的拗不到
[00:29:08.800 --> 00:29:09.520]  一定要愛國
[00:29:09.520 --> 00:29:10.520]  一定要愛父母
[00:29:10.520 --> 00:29:11.840]  但是
[00:29:11.840 --> 00:29:13.200]  那種Rootness
[00:29:13.200 --> 00:29:14.080]  你會看見
[00:29:14.080 --> 00:29:16.600]  很微妙的一種感情的牽連
[00:29:16.600 --> 00:29:19.480]  那種直根的意義就是
[00:29:19.480 --> 00:29:22.440]  其實當你坐下想想
[00:29:22.440 --> 00:29:23.560]  每一個人
[00:29:23.560 --> 00:29:25.040]  就不是憑空白事
[00:29:25.040 --> 00:29:26.760]  在一個石頭裡面爆出來的
[00:29:26.760 --> 00:29:28.040]  當你今天坐在這裡的時候
[00:29:28.040 --> 00:29:29.240]  你喜不喜歡
[00:29:29.240 --> 00:29:30.600]  其實你已經是
[00:29:30.600 --> 00:29:32.840]  繼承了很多
[00:29:32.840 --> 00:29:33.680]  以往
[00:29:33.680 --> 00:29:35.840]  之間所累積的成果
[00:29:35.840 --> 00:29:38.640]  譬如你用的語言
[00:29:38.640 --> 00:29:40.600]  你的性格也跑不掉的
[00:29:40.600 --> 00:29:41.800]  我不喜歡我的父母
[00:29:41.800 --> 00:29:44.280]  但是你根本跑不掉你父母的性格
[00:29:44.280 --> 00:29:46.320]  大家看很多很偉大的文學小說都看見
[00:29:46.320 --> 00:29:49.440]  那個兒子、那個女兒要言語反父母反反下
[00:29:49.440 --> 00:29:51.240]  到後來發覺
[00:29:51.240 --> 00:29:53.440]  整個根的底下
[00:29:53.440 --> 00:29:55.680]  整個父母都翻版了
[00:29:55.680 --> 00:29:57.040]  跑不掉
[00:29:57.040 --> 00:29:57.960]  你發覺
[00:29:57.960 --> 00:29:58.800]  你根本
[00:29:58.800 --> 00:30:02.080]  你一個人不可能完全切斷你的歷史關係
[00:30:02.080 --> 00:30:04.480]  你不可以切斷你和你父母的歷史關係
[00:30:04.480 --> 00:30:05.360]  你喜歡不喜歡
[00:30:05.360 --> 00:30:07.520]  其實你已經連在那裡
[00:30:07.520 --> 00:30:10.000]  你不能夠切斷你國家民族的關係
[00:30:10.000 --> 00:30:11.280]  喜歡還是不喜歡
[00:30:11.280 --> 00:30:13.120]  你都要在那裡
[00:30:13.120 --> 00:30:16.440]  問題是你切斷的時候覺得很瀟灑
[00:30:16.440 --> 00:30:18.440]  覺得很有時代感
[00:30:18.440 --> 00:30:20.120]  但是你心底裡面
[00:30:20.120 --> 00:30:22.320]  Eric Klong說你就沒有了一些東西
[00:30:22.320 --> 00:30:23.160]  你沒有了那些東西
[00:30:23.160 --> 00:30:24.880]  你沒辦法填補到
[00:30:24.880 --> 00:30:26.600]  直到你找回你父母
[00:30:26.600 --> 00:30:28.320]  直到你找回你的國家民族
[00:30:28.320 --> 00:30:31.120]  你的生命就可以安頓下來
[00:30:31.120 --> 00:30:32.800]  安頓下來
[00:30:32.800 --> 00:30:34.040]  這個不是理性的問題
[00:30:34.040 --> 00:30:39.000]  而是一個心底裡面人性的需要的問題
[00:30:39.000 --> 00:30:40.280]  所以無論你移民也好
[00:30:40.280 --> 00:30:41.120]  你去哪裡也好
[00:30:41.120 --> 00:30:44.480]  你不喜歡中國也好
[00:30:44.480 --> 00:30:45.760]  你的心底裡面
[00:30:45.760 --> 00:30:47.640]  有一個情有一個結在那裡
[00:30:47.640 --> 00:30:49.800]  你走不了
[00:30:49.800 --> 00:30:52.400]  這個就是一個追求安全的人
[00:30:52.400 --> 00:30:54.320]  一個趨勢背後
[00:30:54.320 --> 00:30:57.840]  兩個很重要的人性的結構
[00:30:57.840 --> 00:31:00.400]  一個是你需要一些東西投入去維生
[00:31:00.400 --> 00:31:02.400]  另一方面你要找回你的根
[00:31:02.400 --> 00:31:03.040]  你的認同
[00:31:03.040 --> 00:31:04.080]  你認同什麼
[00:31:04.080 --> 00:31:05.680]  一個人找不到根
[00:31:05.680 --> 00:31:07.120]  一個人沒有投入
[00:31:07.120 --> 00:31:08.720]  沒有依賴的時候
[00:31:08.720 --> 00:31:11.800]  他整個生命完全可以說是
[00:31:11.800 --> 00:31:13.600]  在一種顛簸的狀態下
[00:31:13.600 --> 00:31:17.560]  顛簸的狀態下
[00:31:17.560 --> 00:31:20.800]  這樣牽涉到第四方面
[00:31:20.800 --> 00:31:27.200]  第四就是追求超自然能力
[00:31:27.200 --> 00:31:30.760]  追求超自然能力是很特別的
[00:31:30.760 --> 00:31:33.080]  其實在某個意義來說
[00:31:33.080 --> 00:31:37.440]  好像很不相應這個進步的時代
[00:31:37.440 --> 00:31:39.600]  一個科技這麼發展的社會
[00:31:39.600 --> 00:31:41.600]  越來越科學化的
[00:31:41.600 --> 00:31:43.320]  理性的社會裡面
[00:31:43.320 --> 00:31:47.760]  有很多這些超自然的信念
[00:31:47.760 --> 00:31:50.720]  是很難以令人置信的
[00:31:50.720 --> 00:31:52.760]  那些最時代的
[00:31:52.760 --> 00:31:55.720]  那些可以說是最前進的
[00:31:55.720 --> 00:31:58.080]  商業機構裡面的高級行政人員
[00:31:58.080 --> 00:32:00.080]  但是他發覺他信風水
[00:32:00.080 --> 00:32:03.440]  信紙微鬥數
[00:32:03.440 --> 00:32:05.360]  他發覺很大的機構
[00:32:05.360 --> 00:32:07.480]  都養著金魚
[00:32:07.480 --> 00:32:08.760]  那有的
[00:32:08.760 --> 00:32:10.160]  為什麼這麼重要呢
