
[00:00:00.000 --> 00:00:03.840]  各位弟兄姊妹 各位朋友 早晨 主內平安
[00:23:53.000 --> 00:24:00.000]  說到這裡的時候,也想跟大家分享我自己的一個經歷
[00:24:00.000 --> 00:24:05.000]  我不知道大家從去年開始或者每一年
[00:24:05.000 --> 00:24:07.000]  看一些報章報道的時候
[00:24:07.000 --> 00:24:10.000]  會不會特別圍繞一些新聞
[00:24:10.000 --> 00:24:13.000]  都會很觸動到你
[00:24:13.000 --> 00:24:19.000]  就是很多年輕的生命,當他們還很年輕的時候
[00:24:19.000 --> 00:24:26.000]  他們選擇了輕生自殺的一個決定
[00:24:26.000 --> 00:24:29.000]  可能很多人都不明白
[00:24:29.000 --> 00:24:33.000]  他們的家人似乎都很疼愛他們
[00:24:33.000 --> 00:24:37.000]  他們的學校的成績也都很不錯
[00:24:37.000 --> 00:24:42.000]  作為年輕人、少年的人應該都很無憂無慮
[00:24:42.000 --> 00:24:45.000]  為什麼會選擇這個決定呢?
[00:24:45.000 --> 00:24:49.000]  對於這些說法
[00:24:49.000 --> 00:24:52.000]  其實我自己反而要想的是
[00:24:52.000 --> 00:24:55.000]  我多少都能夠明白
[00:24:55.000 --> 00:24:58.000]  是因為在我還很小的時候
[00:24:58.000 --> 00:25:01.000]  我也有想過這個決定
[00:25:01.000 --> 00:25:06.000]  就是會不會了結自己的生命呢?
[00:25:06.000 --> 00:25:10.000]  我經常都跟一班家長和孩子說
[00:25:10.000 --> 00:25:12.000]  你們的孩子拿到第一名
[00:25:12.000 --> 00:25:15.000]  其實這也是一個受苦的開始
[00:25:15.000 --> 00:25:17.000]  因為這是我的經歷
[00:25:17.000 --> 00:25:19.000]  我不知道為什麼自從姐姐學校的時候
[00:25:19.000 --> 00:25:21.000]  無緣無故拿到第一名之後
[00:25:21.000 --> 00:25:24.000]  就覺得這真的是一個受苦
[00:25:24.000 --> 00:25:29.000]  因為你只可以繼續保留著第一名
[00:25:29.000 --> 00:25:33.000]  所有人看你就是高材生、業品學兼優
[00:25:33.000 --> 00:25:37.000]  你要知道很多人就是這樣看你的時候
[00:25:37.000 --> 00:25:41.000]  你也很想繼續這樣保留著
[00:25:41.000 --> 00:25:44.000]  所以其實是很沉重的
[00:25:44.000 --> 00:25:47.000]  那種沉重是你覺得漫漫長路
[00:25:47.000 --> 00:25:50.000]  你經歷過小學,你又經歷中學
[00:25:50.000 --> 00:25:52.000]  經歷中學,你又經歷大學
[00:25:52.000 --> 00:25:55.000]  到你完結了學業的階段
[00:25:55.000 --> 00:25:57.000]  之後出來工作
[00:25:57.000 --> 00:26:02.000]  我看到的大人世界會比較成就
[00:26:02.000 --> 00:26:07.000]  我就想,這個人生真的沒有盼望
[00:26:07.000 --> 00:26:09.000]  是不斷活在一個比較裡面
[00:26:09.000 --> 00:26:13.000]  比成績、比成就、比成功等等
[00:26:13.000 --> 00:26:17.000]  所以想,這樣的人生有什麼意義呢?
[00:26:17.000 --> 00:26:21.000]  所以很坦白說,我真的有想過
[00:26:21.000 --> 00:26:24.000]  不如離開這個世界
[00:26:24.000 --> 00:26:26.000]  不感激主,我想而已
[00:26:26.000 --> 00:26:28.000]  但是我沒有那種行動的勇氣
[00:26:28.000 --> 00:26:30.000]  因為我很怕痛
[00:26:30.000 --> 00:26:32.000]  當我在中學裡面
[00:26:32.000 --> 00:26:36.000]  真的去接受主耶穌基督成為我生命救主的時候
[00:26:36.000 --> 00:26:40.000]  我覺得這個受苦的世界
[00:26:40.000 --> 00:26:43.000]  是有那個盼望在當中
[00:26:43.000 --> 00:26:46.000]  因為神看我並不是這樣
[00:26:46.000 --> 00:26:49.000]  不是要有我的成績,要有我的成就去定義我自己
[00:26:49.000 --> 00:26:53.000]  因為在神裡面,我就是祂寶貴的女兒
[00:26:53.000 --> 00:26:56.000]  是用祂的生命去教育回來
[00:26:56.000 --> 00:27:00.000]  是有更新被轉化的能力的
[00:27:00.000 --> 00:27:06.000]  最後,我們回到今天一開始的時候
[00:27:06.000 --> 00:27:08.000]  問大家的一個問題
[00:27:08.000 --> 00:27:10.000]  或者我們一切思想的問題
[00:27:10.000 --> 00:27:12.000]  就是我們這些去跟隨耶穌基督的人
[00:27:12.000 --> 00:27:14.000]  在經歷苦難的時候
[00:27:14.000 --> 00:27:17.000]  我們跟哲、西、佛、斯,就是微信主義的人
[00:27:17.000 --> 00:27:19.000]  到底有什麼不同的地方呢?
[00:27:19.000 --> 00:27:22.000]  你的答案會是什麼呢?
[00:27:22.000 --> 00:27:26.000]  每一個相信十字架道理的人
[00:27:26.000 --> 00:27:31.000]  其實我們都不會獨自一個人去推那塊大石頭
[00:27:31.000 --> 00:27:36.000]  因為被釘十架曾經歷過世間苦難的耶穌基督
[00:27:36.000 --> 00:27:38.000]  祂是跟我們同在
[00:27:38.000 --> 00:27:40.000]  祂是以馬來尼與我們同在的主
[00:27:40.000 --> 00:27:43.000]  祂是跟我們一起去推這塊石頭
[00:27:43.000 --> 00:27:47.000]  甚至乎我們看清楚的時候
[00:27:47.000 --> 00:27:52.000]  我們會看到其實推那塊石頭的
[00:27:52.000 --> 00:27:55.000]  或者背著那塊石頭的是耶穌基督
[00:27:55.000 --> 00:27:58.000]  祂在幫我們去背
[00:27:58.000 --> 00:28:02.000]  另外,我們要記得的就是十字架的救恩
[00:28:02.000 --> 00:28:04.000]  不是以受苦受死作為終點
[00:28:04.000 --> 00:28:07.000]  而是復活更新的生命
[00:28:07.000 --> 00:28:09.000]  所以由死裡面去復活的基督
[00:28:09.000 --> 00:28:12.000]  能夠為我們帶來一個生命的更新
[00:28:12.000 --> 00:28:14.000]  在我們軟弱的人身上
[00:28:14.000 --> 00:28:18.000]  能夠彰顯神的能力和他的智慧
[00:28:18.000 --> 00:28:19.000]  所以弟兄姊妹
[00:28:19.000 --> 00:28:23.000]  十面我們的眼光不是停在苦難上面
[00:28:23.000 --> 00:28:27.000]  因為世上是一定有苦難
[00:28:27.000 --> 00:28:31.000]  反而我們要將眼光停在耶穌基督
[00:28:31.000 --> 00:28:36.000]  這位為我們受苦又復活的救主身上
[00:28:36.000 --> 00:28:39.000]  祂明白我們
[00:28:39.000 --> 00:28:41.000]  其他人不明白
[00:28:41.000 --> 00:28:43.000]  但神一定明白我們
[00:28:43.000 --> 00:28:44.000]  我們同在
[00:28:44.000 --> 00:28:49.000]  而祂也有使一切能夠更新、改變的能力
[00:28:49.000 --> 00:28:51.000]  由願主去幫助我們
[00:28:51.000 --> 00:28:52.000]  學校基督
[00:28:52.000 --> 00:28:56.000]  我們就是帶著主的憐憫進入人群裡面
[00:28:56.000 --> 00:29:00.000]  和受苦的人並肩前行
[00:29:00.000 --> 00:29:03.000]  一起去見證神的同在
[00:29:03.000 --> 00:29:05.000]  那份恩典
[00:29:05.000 --> 00:29:08.000]  和由神而來的盼望
[00:29:08.000 --> 00:29:09.000]  在神裡面
[00:29:09.000 --> 00:29:11.000]  一切都一定有出路
[00:29:11.000 --> 00:29:14.000]  祂給我們的是一個自由
[00:29:14.000 --> 00:29:17.000]  釋放和豐盛的生命
[00:29:17.000 --> 00:29:19.000]  願主幫助我們
[00:29:19.000 --> 00:29:20.000]  祝福我們
