
[00:00:00.000 --> 00:00:04.900]  在我們說祈禱為一個弟兄姊妹的需要
[00:19:56.040 --> 00:19:57.040]  再來一個
[00:19:57.040 --> 00:19:58.040]  給我多一個印證
[00:19:58.040 --> 00:20:02.040]  就是明天我來羊毛是乾的
[00:20:02.040 --> 00:20:04.040]  其他地方是濕的
[00:20:04.040 --> 00:20:07.040]  我真的知道你是叫我去的
[00:20:07.040 --> 00:20:09.040]  第二天他去到的時候
[00:20:09.040 --> 00:20:11.040]  果然羊毛是乾的
[00:20:11.040 --> 00:20:14.040]  其他地方是濕的
[00:20:14.040 --> 00:20:16.040]  這是一個狹義的方法
[00:20:16.040 --> 00:20:19.040]  就是上帝給一些提示
[00:20:19.040 --> 00:20:21.040]  給一些東西告訴我
[00:20:21.040 --> 00:20:24.040]  這件事出現了就是你的心意了
[00:20:24.040 --> 00:20:26.040]  第二個方法是什麼呢?
[00:20:26.040 --> 00:20:29.040]  第二個方法就是廣義的定義
[00:20:29.040 --> 00:20:30.040]  廣義的定義是什麼呢?
[00:20:30.040 --> 00:20:35.040]  就是說上帝現在我就去做了這個決定
[00:20:35.040 --> 00:20:37.040]  如果你不難了
[00:20:37.040 --> 00:20:39.040]  就是你的心意了
[00:20:39.040 --> 00:20:41.040]  譬如大家如果年輕的年代
[00:20:41.040 --> 00:20:45.040]  可能就說上帝我在眼前
[00:20:45.040 --> 00:20:46.040]  眼前一亮
[00:20:46.040 --> 00:20:49.040]  女性或者姐妹在你面前
[00:20:49.040 --> 00:20:52.040]  上帝我現在就有行動了
[00:20:52.040 --> 00:20:53.040]  如果你不難了
[00:20:53.040 --> 00:20:54.040]  你叫他答應
[00:20:54.040 --> 00:20:55.040]  這就是你的心意了
[00:20:55.040 --> 00:20:57.040]  我們通常都是要這樣
[00:20:57.040 --> 00:21:01.040]  所以這是一個廣義的方法
[00:21:01.040 --> 00:21:03.040]  做的過程裡面已經做了
[00:21:03.040 --> 00:21:04.040]  有行動了
[00:21:04.040 --> 00:21:06.040]  接著上帝不難了
[00:21:06.040 --> 00:21:10.040]  所以這個就是上帝你自己的心意
[00:21:10.040 --> 00:21:13.040]  在這裡不出這兩個方法
[00:21:13.040 --> 00:21:16.040]  其實我們過去說尋求上帝的旨意
[00:21:16.040 --> 00:21:17.040]  不出這兩個方法
[00:21:17.040 --> 00:21:19.040]  但問題是什麼呢?
[00:21:19.040 --> 00:21:23.040]  問題就是你什麼時候用狹義的方法
[00:21:23.040 --> 00:21:26.040]  你什麼時候用廣義的方法呢?
[00:21:26.040 --> 00:21:27.040]  就很重要
[00:21:27.040 --> 00:21:28.040]  大家想想
[00:21:28.040 --> 00:21:31.040]  如果你很想做那件事情
[00:21:31.040 --> 00:21:32.040]  你用什麼方法?
[00:21:32.040 --> 00:21:34.040]  你很想做的
[00:21:34.040 --> 00:21:36.040]  你不會用第一個方法
[00:21:36.040 --> 00:21:37.040]  你用第二個方法
[00:21:37.040 --> 00:21:39.040]  你很想做的時候
[00:21:39.040 --> 00:21:40.040]  上帝就愛做了
[00:21:40.040 --> 00:21:41.040]  你不難了
[00:21:41.040 --> 00:21:42.040]  這就是你的旨意了
[00:21:42.040 --> 00:21:44.040]  還在過程裡面很順利
[00:21:44.040 --> 00:21:45.040]  還不是上帝的心意
[00:21:45.040 --> 00:21:47.040]  我們會用這個方法
[00:21:47.040 --> 00:21:50.040]  但是一些你不想做的事情
[00:21:50.040 --> 00:21:51.040]  你用第一個方法
[00:21:51.040 --> 00:21:52.040]  你不想做
[00:21:52.040 --> 00:21:56.040]  上帝你真的要給我十個印證
[00:21:56.040 --> 00:21:58.040]  我才會去做
[00:21:58.040 --> 00:22:00.040]  所以你不想做的事情
[00:22:00.040 --> 00:22:04.040]  你就一定不會用第二個方法
[00:22:04.040 --> 00:22:06.040]  你一定用第一個方法
[00:22:06.040 --> 00:22:10.040]  所以其實是憑你個人的喜好
[00:22:10.040 --> 00:22:12.040]  去尋求上帝的心意
[00:22:12.040 --> 00:22:16.040]  很多時候是依據你自己的喜好
[00:22:16.040 --> 00:22:19.040]  去做一些決定
[00:22:19.040 --> 00:22:21.040]  在保羅裡面
[00:22:21.040 --> 00:22:23.040]  我們看看他的經驗是什麼
[00:22:23.040 --> 00:22:25.040]  保羅的經驗裡面
[00:22:25.040 --> 00:22:27.040]  他怎麼明白上帝的心意呢?
[00:22:27.040 --> 00:22:28.040]  如果我們去看的時候
[00:22:28.040 --> 00:22:30.040]  這段經文記載
[00:22:30.040 --> 00:22:34.040]  保羅其實不是想去馬其頓一個地方
[00:22:34.040 --> 00:22:36.040]  他本來想去另一個地方
[00:22:36.040 --> 00:22:38.040]  我們接著去問
[00:22:38.040 --> 00:22:42.040]  保羅是一個相當成熟的人
[00:22:42.040 --> 00:22:45.040]  他也與上帝關係相當好的一個人
[00:22:45.040 --> 00:22:50.040]  他之前憑什麼去另一個地方呢?
[00:22:50.040 --> 00:22:53.040]  難道他之前沒有問過上帝的心意嗎?
[00:22:53.040 --> 00:22:56.040]  我不知道大家有沒有問過這個問題
[00:22:56.040 --> 00:23:02.040]  在保羅去特羅亞的一個經歷裡面
[00:23:02.040 --> 00:23:04.040]  我們可以看到
[00:23:04.040 --> 00:23:07.040]  去馬其頓一個地方裡面
[00:23:07.040 --> 00:23:14.040]  保羅其實看到他整個尋求上帝的指引過程裡面
[00:23:14.040 --> 00:23:16.040]  他是朝著這樣的方向
[00:23:16.040 --> 00:23:21.040]  他首先他自己去將方馳傳開
[00:23:21.040 --> 00:23:24.040]  他很清楚知道自己是一個外邦人的仕途
[00:23:24.040 --> 00:23:28.040]  他將福音傳到猶太人
[00:23:28.040 --> 00:23:32.040]  接著從猶太人到外邦人當中
[00:23:32.040 --> 00:23:34.040]  保羅很有策略
[00:23:34.040 --> 00:23:37.040]  其實保羅在宣教的過程裡面
[00:23:37.040 --> 00:23:39.040]  用了很多人的理性去說
[00:23:39.040 --> 00:23:42.040]  用了很多人的理性去考慮
[00:23:42.040 --> 00:23:46.040]  他首先去一些大的城市
[00:23:46.040 --> 00:23:48.040]  他不是先去小城市
[00:23:48.040 --> 00:23:50.040]  或者普遍的地方
[00:23:50.040 --> 00:23:52.040]  他首先去人多的地方
[00:23:52.040 --> 00:23:54.040]  在大城市的地方
[00:23:54.040 --> 00:23:56.040]  也首先去會堂裡面
[00:23:56.040 --> 00:23:58.040]  去和一群猶太人去說
[00:23:58.040 --> 00:24:00.040]  這是最熟習的地方
[00:24:00.040 --> 00:24:03.040]  從這裡有人信耶穌了
[00:24:03.040 --> 00:24:06.040]  接著就在大城市裡面有教會建立了
[00:24:06.040 --> 00:24:11.040]  接著這一群人再猜探去一些更偏遠的地方
[00:24:11.040 --> 00:24:14.040]  保羅宣教的策略
[00:24:14.040 --> 00:24:17.040]  其實是很有計劃
[00:24:17.040 --> 00:24:24.040]  還有很聰明的選擇
[00:24:24.040 --> 00:24:26.040]  專門去大城市
[00:24:26.040 --> 00:24:27.040]  大城市建立教會
[00:24:27.040 --> 00:24:30.040]  再派人去一些較小的城市
[00:24:30.040 --> 00:24:32.040]  但是在過程裡面
[00:24:32.040 --> 00:24:35.040]  我們都看到保羅他是什麼呢?
[00:24:35.040 --> 00:24:38.040]  他是從理性的角度去思考
[00:24:38.040 --> 00:24:41.040]  如何實踐上帝給他的使命
[00:24:41.040 --> 00:24:43.040]  上帝給他的使命就是
[00:24:43.040 --> 00:24:45.040]  你要去作外邦人的仕途
[00:24:45.040 --> 00:24:48.040]  接著保羅就從他個人的經驗
[00:24:48.040 --> 00:24:50.040]  個人的思考
[00:24:50.040 --> 00:24:53.040]  如何能夠將上帝的旨意做得最好呢?
[00:24:53.040 --> 00:24:57.040]  他就用他可以說是過去的經驗
[00:24:57.040 --> 00:24:59.040]  過去人生的閱歷去想
[00:24:59.040 --> 00:25:00.040]  如果這樣做
[00:25:00.040 --> 00:25:05.040]  是最能夠將上帝的吩咐完全實踐出來
[00:25:05.040 --> 00:25:08.040]  他就一步一步地這樣去做
[00:25:08.040 --> 00:25:12.040]  不過我們看到保羅在過程裡面
[00:25:12.040 --> 00:25:18.040]  其實他也有一個開放的心態
[00:25:18.040 --> 00:25:23.040]  就是他雖然在裡面有一個計劃
[00:25:23.040 --> 00:25:26.040]  但是當他知道上帝阻止他
[00:25:26.040 --> 00:25:28.040]  他就馬上轉變
[00:25:28.040 --> 00:25:31.040]  他不會說這個一定是最好的
[00:25:31.040 --> 00:25:32.040]  不是
[00:25:32.040 --> 00:25:35.040]  我們看到保羅是一個很開放的人生觀
[00:25:35.040 --> 00:25:39.040]  或者在人生裡面有一個開放給上帝
[00:25:39.040 --> 00:25:42.040]  他有他自己的一個想法
[00:25:42.040 --> 00:25:45.040]  但是當他很清楚知道上帝不是這樣做的時候
[00:25:45.040 --> 00:25:51.040]  他就馬上去跟從上帝的方向
[00:25:51.040 --> 00:25:53.040]  用我們的說法去說
[00:25:53.040 --> 00:25:57.040]  他運用他的理性去實踐上帝的使命
[00:25:57.040 --> 00:26:01.040]  但是他是一個躺開的人生觀
[00:26:01.040 --> 00:26:05.040]  其實這個很多時候我們都會去實踐
[00:26:05.040 --> 00:26:07.040]  譬如舉個例子
[00:26:07.040 --> 00:26:10.040]  如果我們有實體崇拜的時候
[00:26:10.040 --> 00:26:14.040]  我們就說崇拜要準時
[00:26:14.040 --> 00:26:18.040]  崇拜要準時回去敬拜上帝
[00:26:18.040 --> 00:26:20.040]  然後你就去看
[00:26:20.040 --> 00:26:23.040]  在現在裡面我還有足夠的時間
[00:26:23.040 --> 00:26:25.040]  我走路回去教會
[00:26:25.040 --> 00:26:28.040]  我坐巴士回去教會
[00:26:28.040 --> 00:26:30.040]  我坐的士回去教會
[00:26:30.040 --> 00:26:32.040]  這是一個理性的選擇
[00:26:32.040 --> 00:26:35.040]  可能你每一次都有不同的考慮
[00:26:35.040 --> 00:26:37.040]  但是最重要是什麼呢?
[00:26:37.040 --> 00:26:39.040]  就是說我崇拜要準時
[00:26:39.040 --> 00:26:41.040]  所以我就想
[00:26:41.040 --> 00:26:44.040]  有什麼方法令我崇拜準時回去敬拜上帝呢?
[00:26:44.040 --> 00:26:46.040]  我就用那個方法
[00:26:46.040 --> 00:26:48.040]  就好像保羅一樣
[00:26:48.040 --> 00:26:52.040]  保羅就是上帝給他一個使命
[00:26:52.040 --> 00:26:54.040]  作為外邦人的使徒
[00:26:54.040 --> 00:26:56.040]  他用一個理性的思考
[00:26:56.040 --> 00:27:00.040]  個人的過去人生閱歷的一些體驗
[00:27:00.040 --> 00:27:02.040]  他覺得用這個方法
[00:27:02.040 --> 00:27:04.040]  用這些方式最能夠將國方傳光
[00:27:04.040 --> 00:27:05.040]  他就去做了
[00:27:05.040 --> 00:27:07.040]  不過在過程裡面
[00:27:07.040 --> 00:27:08.040]  他就有一個開放的態度
[00:27:08.040 --> 00:27:11.040]  當上帝難了不用這個方式的時候
[00:27:11.040 --> 00:27:13.040]  他就會用另一個方式
[00:27:13.040 --> 00:27:14.040]  又不用這個方式
[00:27:14.040 --> 00:27:15.040]  難了
[00:27:15.040 --> 00:27:16.040]  上帝又用這個方式
[00:27:16.040 --> 00:27:18.040]  所以其實在過程裡面
[00:27:18.040 --> 00:27:23.040]  是上帝一步一步引導著保羅前進
[00:27:23.040 --> 00:27:26.040]  在這個過程裡面
[00:27:26.040 --> 00:27:29.040]  我們看到保羅用這樣的方式去實踐
[00:27:29.040 --> 00:27:33.040]  上帝給他的使命
[00:27:33.040 --> 00:27:35.040]  去明白上帝的展現
[00:27:35.040 --> 00:27:40.040]  我們相信神對信徒一生當中
[00:27:40.040 --> 00:27:43.040]  都有一些特別的安排
[00:27:43.040 --> 00:27:46.040]  上帝期望你一生怎樣去過生活
[00:27:46.040 --> 00:27:49.040]  他都很期望我們去完成
[00:27:49.040 --> 00:27:52.040]  上帝這一份的心意
[00:27:52.040 --> 00:27:55.040]  但是在我們來說
[00:27:55.040 --> 00:27:58.040]  我們知道上帝是知道
[00:27:58.040 --> 00:28:00.040]  什麼選擇對我們是最好的
[00:28:00.040 --> 00:28:04.040]  上帝知道如果你這樣選擇是最好的
[00:28:04.040 --> 00:28:07.040]  但是在我們來說
[00:28:07.040 --> 00:28:09.040]  我們受著不同形式的限制
[00:28:09.040 --> 00:28:12.040]  究竟什麼是最好的呢?
[00:28:12.040 --> 00:28:15.040]  可能我們未必知道
[00:28:15.040 --> 00:28:19.040]  我們未必知道上帝從上帝的角度
[00:28:19.040 --> 00:28:20.040]  什麼是對我們最好的呢?
[00:28:20.040 --> 00:28:21.040]  我們都未必知道
[00:28:21.040 --> 00:28:26.040]  很多時候我們都了解上帝有多少
[00:28:26.040 --> 00:28:30.040]  和我們和上帝的關係有多緊密
[00:28:30.040 --> 00:28:33.040]  也都有一個因素在裡面
[00:28:33.040 --> 00:28:36.040]  但是很多時候我們真的不知道
[00:28:36.040 --> 00:28:40.040]  哪一個決定才是最合乎上帝的心意
[00:28:40.040 --> 00:28:44.040]  有時候我們都有一個完全主義的心態
[00:28:44.040 --> 00:28:47.040]  有時候我們都怕做錯決定
[00:28:47.040 --> 00:28:49.040]  不過你怕做錯決定
[00:28:49.040 --> 00:28:51.040]  完成不了上帝的旨意
[00:28:51.040 --> 00:28:52.040]  其實這件都是好事
[00:28:52.040 --> 00:28:57.040]  起碼你的心真的很想去進行上帝的旨意
[00:28:57.040 --> 00:29:00.040]  但是當你有這樣的心態的時候
[00:29:00.040 --> 00:29:01.040]  這是第一步
[00:29:01.040 --> 00:29:08.040]  有時候我們心裡面的一個想法就是
[00:29:08.040 --> 00:29:10.040]  會不會選錯呢?
[00:29:10.040 --> 00:29:12.040]  會不會選擇錯誤呢?
[00:29:12.040 --> 00:29:14.040]  這不是上帝的心意呢?
[00:29:14.040 --> 00:29:16.040]  有時候我們要知道
[00:29:16.040 --> 00:29:20.040]  我們在錯誤當中去學習和成長
[00:29:20.040 --> 00:29:25.040]  我們縱然心裡面有一個追求明白
[00:29:25.040 --> 00:29:29.040]  知道上帝的旨意的心智
[00:29:29.040 --> 00:29:31.040]  但是也不代表我們每一件事
[00:29:31.040 --> 00:29:36.040]  我們的決定都是上帝的旨意
[00:29:36.040 --> 00:29:39.040]  我們做的決定是最好的決定
[00:29:39.040 --> 00:29:40.040]  不是的
[00:29:40.040 --> 00:29:43.040]  我們都有一個成長的過程
[00:29:43.040 --> 00:29:45.040]  在成長的過程裡面
[00:29:45.040 --> 00:29:47.040]  我們做的決定不是每一個決定
[00:29:47.040 --> 00:29:50.040]  都一定是上帝的想法
[00:29:50.040 --> 00:29:52.040]  梁家麟牧師有一段說話
[00:29:52.040 --> 00:29:54.040]  我覺得說得相當好
[00:29:54.040 --> 00:29:56.040]  我想和大家分享
[00:29:56.040 --> 00:29:57.040]  他剛才說了一句話
[00:29:57.040 --> 00:29:59.040]  他說唯有我們認定
[00:29:59.040 --> 00:30:01.040]  活在上帝的旨意當中
[00:30:01.040 --> 00:30:04.040]  不等於我們在每項選擇裡面
[00:30:04.040 --> 00:30:07.040]  都做了最好的一個決定
[00:30:07.040 --> 00:30:10.040]  凡事我們都會亨通順利
[00:30:10.040 --> 00:30:12.040]  一切都不會犯錯
[00:30:12.040 --> 00:30:18.040]  而是上帝在我們經常犯錯
[00:30:18.040 --> 00:30:20.040]  和我們跌倒的過程當中
[00:30:20.040 --> 00:30:23.040]  他仍然保守我們的生命
[00:30:23.040 --> 00:30:25.040]  上帝可以將一些不是太好的事
[00:30:25.040 --> 00:30:27.040]  變成是一些好事
[00:30:27.040 --> 00:30:30.040]  使我們昨天的跌倒
[00:30:30.040 --> 00:30:35.040]  成為了我們今天或明天成長的一個資本
[00:30:35.040 --> 00:30:39.040]  使我們明天的挫敗
[00:30:39.040 --> 00:30:42.040]  成為之後更加認識自己
[00:30:42.040 --> 00:30:44.040]  更加認識上帝的一個機會
[00:30:44.040 --> 00:30:47.040]  這樣我們才能夠真真正正
[00:30:47.040 --> 00:30:48.040]  坦然無懼
[00:30:48.040 --> 00:30:53.040]  滿有信心的繼續向前邁進
[00:30:54.040 --> 00:30:57.040]  這是一個很好的心態
[00:30:57.040 --> 00:31:00.040]  我們不是怕犯錯
[00:31:00.040 --> 00:31:03.040]  在過程中如果我們盡了我們的努力
[00:31:03.040 --> 00:31:07.040]  我們真的願意去實踐上帝的心意
[00:31:07.040 --> 00:31:11.040]  在過程中我能夠體會的就是這麼多
[00:31:11.040 --> 00:31:13.040]  就是覺得這個應該是上帝叫我們做的
[00:31:13.040 --> 00:31:15.040]  我們就放心去做
[00:31:15.040 --> 00:31:17.040]  在過程中我們相信
[00:31:17.040 --> 00:31:19.040]  上帝保守我們的生命
[00:31:19.040 --> 00:31:21.040]  保守我們的人生
[00:31:21.040 --> 00:31:26.040]  另一方面我們也要去有很重要的原則
[00:31:26.040 --> 00:31:28.040]  要去記住
[00:31:28.040 --> 00:31:32.040]  就是上帝對我們個別的指引
[00:31:32.040 --> 00:31:35.040]  特別事情的指引
[00:31:35.040 --> 00:31:41.040]  是不會和聖經所記載明顯的指引有所違背
[00:31:41.040 --> 00:31:43.040]  更積極的去說
[00:31:43.040 --> 00:31:47.040]  我們可以說我們可以運用上帝給我們明顯的誡明
[00:31:47.040 --> 00:31:52.040]  一些原則去對我們前面的事情
[00:31:52.040 --> 00:31:55.040]  去作出一些決定
[00:31:55.040 --> 00:31:58.040]  就是說用上帝明顯的指引
[00:31:58.040 --> 00:32:00.040]  去在我們特殊的境況當中
[00:32:00.040 --> 00:32:02.040]  一個很重要的指引
[00:32:02.040 --> 00:32:06.040]  作出一個我們自己很重要的決定
[00:32:06.040 --> 00:32:09.040]  聖經的原則
[00:32:09.040 --> 00:32:13.040]  也都可以說
[00:32:13.040 --> 00:32:19.040]  不會和上帝給我們明顯的誡明
[00:32:19.040 --> 00:32:22.040]  有一個很明顯的衝突
[00:32:22.040 --> 00:32:25.040]  傳統上尋求上帝的方法有幾個
[00:32:25.040 --> 00:32:28.040]  就是讀過聖經的過程中
[00:32:28.040 --> 00:32:30.040]  上帝引導我們
[00:32:30.040 --> 00:32:32.040]  我們在祈禱中上帝引導我們
[00:32:32.040 --> 00:32:36.040]  環境的因素可能都是上帝用不同的環境因素
[00:32:36.040 --> 00:32:37.040]  去引導我們
[00:32:37.040 --> 00:32:40.040]  我們問一下一些屬靈長者的意見
[00:32:40.040 --> 00:32:43.040]  和身邊的弟兄姐妹去分享
[00:32:43.040 --> 00:32:49.040]  讓我們去更多的尋求一些意見和一些的認證
[00:32:49.040 --> 00:32:55.040]  但如果我們存在一個正確的心態
[00:32:55.040 --> 00:32:57.040]  正確的心態就是
[00:32:57.040 --> 00:33:00.040]  上帝我真的很希望去遵守祢的吩咐
[00:33:00.040 --> 00:33:04.040]  求祢一步一步的去指引我
[00:33:04.040 --> 00:33:08.040]  在這裡我相信上帝會保守我們整個的過程
[00:33:08.040 --> 00:33:10.040]  也許在那一刻未必是最好的決定
[00:33:10.040 --> 00:33:12.040]  但經過一件事之後
[00:33:12.040 --> 00:33:13.040]  我生命有成長
[00:33:13.040 --> 00:33:17.040]  到下一次重要的決定的時候
[00:33:17.040 --> 00:33:19.040]  我會更加近上帝的心意
[00:33:19.040 --> 00:33:22.040]  更加近上帝的想法
[00:33:22.040 --> 00:33:24.040]  這是我們成長的過程
[00:33:24.040 --> 00:33:27.040]  我們的重點不是事情的結果
[00:33:27.040 --> 00:33:32.040]  而是我們很相信上帝更加體重的是我們的心態
[00:33:32.040 --> 00:33:35.040]  以及我們在決定過程中
[00:33:35.040 --> 00:33:40.040]  究竟我們是用什麼的改運原則
[00:33:40.040 --> 00:33:43.040]  是否在用上帝的明顯的旨意
[00:33:43.040 --> 00:33:46.040]  去引導我們去作出一些選擇呢?
[00:33:46.040 --> 00:33:50.040]  在今天的總結中
[00:33:50.040 --> 00:33:51.040]  我們可以說
[00:33:51.040 --> 00:33:53.040]  如果我們在日常生活中
[00:33:53.040 --> 00:33:57.040]  上帝明顯的旨意我們都不遵從的話
[00:33:57.040 --> 00:34:00.040]  個別的旨意我們都不可能去知道
[00:34:00.040 --> 00:34:03.040]  當我們平常都不會去遵守上帝旨意的時候
[00:34:03.040 --> 00:34:06.040]  很明顯的心意都不遵守的時候
[00:34:06.040 --> 00:34:09.040]  我們在一些很特別的事情上
[00:34:09.040 --> 00:34:12.040]  我們不可能知道上帝的引導
[00:34:12.040 --> 00:34:15.040]  我們也不要存在一個趨急避空的心態
[00:34:15.040 --> 00:34:17.040]  去尋求神的旨意
[00:34:17.040 --> 00:34:21.040]  就是上帝哪樣是順利的
[00:34:21.040 --> 00:34:22.040]  你讓我在這裡吧
[00:34:22.040 --> 00:34:25.040]  上帝的旨意有時候是要我們走一條艱難的路
[00:34:25.040 --> 00:34:28.040]  所以我們不要存在一個趨急避空的心態
[00:34:28.040 --> 00:34:30.040]  去尋求神的旨意
[00:34:30.040 --> 00:34:35.040]  神的旨意也許是要讓我們
[00:34:35.040 --> 00:34:37.040]  去走一條艱難的路
[00:34:37.040 --> 00:34:41.040]  藉著這樣的過程去見證上帝自己的命
[00:34:41.040 --> 00:34:43.040]  所以彼得前書第三章17
[00:34:43.040 --> 00:34:44.040]  就在這裡說
[00:34:44.040 --> 00:34:47.040]  「神的旨意若是叫你們因行善受苦
[00:34:47.040 --> 00:34:50.040]  總強如因行惡受苦」
[00:34:50.040 --> 00:34:53.040]  尋求上帝旨意的目標只有一個
[00:34:53.040 --> 00:34:55.040]  這個目標就是
[00:34:55.040 --> 00:34:59.040]  不是讓你更順利的生活
[00:34:59.040 --> 00:35:03.040]  而是要讓上帝的榮耀彰顯於人間
[00:35:03.040 --> 00:35:07.040]  讓上帝的榮耀藉著你的生命能夠彰顯出來
[00:35:07.040 --> 00:35:10.040]  所以在哥倫多前書十章三十一節這樣說
[00:35:10.040 --> 00:35:13.040]  「所以你們或吃或喝
[00:35:13.040 --> 00:35:17.040]  無論作甚麼都要為榮耀神而行」
[00:35:17.040 --> 00:35:22.040]  這是尋求上帝之一個很重要的一些基本的態度
[00:35:22.040 --> 00:35:26.040]  當我們說基督是醫治主的時候
[00:35:26.040 --> 00:35:29.040]  當我們身邊有親友有病
[00:35:29.040 --> 00:35:32.040]  我們都不需要去問上帝
[00:35:32.040 --> 00:35:34.040]  我應該怎樣為他祈禱呢?
[00:35:34.040 --> 00:35:36.040]  你的心意是怎樣呢?
[00:35:36.040 --> 00:35:38.040]  我們其實不需要問這個問題
[00:35:38.040 --> 00:35:40.040]  當我身邊有弟兄姊妹
[00:35:40.040 --> 00:35:44.040]  或者我們身邊有親友有病的時候
[00:35:44.040 --> 00:35:48.040]  我們的心願就是求上帝你醫治他
[00:35:48.040 --> 00:35:51.040]  上帝你讓他有一個好的身體
[00:35:51.040 --> 00:35:53.040]  這是我們的心願
[00:35:53.040 --> 00:35:55.040]  這是我們的祈求
[00:35:55.040 --> 00:35:58.040]  我們就可以馬上去為這個親人
[00:35:58.040 --> 00:36:00.040]  為這個弟兄姊妹
[00:36:00.040 --> 00:36:02.040]  我們就已經可以有一個祈禱
[00:36:02.040 --> 00:36:05.040]  當然我們都希望在過程當中
[00:36:05.040 --> 00:36:07.040]  在祈禱的過程裏面
[00:36:07.040 --> 00:36:09.040]  我們更深的認識上帝
[00:36:09.040 --> 00:36:13.040]  亦都在這件事無論將來的事件發生如何
[00:36:13.040 --> 00:36:15.040]  即是有甚麼事情發生都好
[00:36:15.040 --> 00:36:17.040]  我們都在過程裏面
[00:36:17.040 --> 00:36:22.040]  讓我和讓有參與的群體每一個人
[00:36:22.040 --> 00:36:25.040]  都能夠有更深認識上帝的機會
[00:36:25.040 --> 00:36:28.040]  我覺得這才是我們應該有的基本態度
[00:36:28.040 --> 00:36:33.040]  所以今天我們都藉著這段經文去思考
[00:36:33.040 --> 00:36:35.040]  我想不單止是在祈禱治病裏面
[00:36:35.040 --> 00:36:38.040]  在人生的抉擇過程裏面
[00:36:38.040 --> 00:36:41.040]  讓我們都能夠真的存著正確的心態
[00:36:41.040 --> 00:36:44.040]  去明白上帝的心意
[00:36:44.040 --> 00:36:48.040]  亦都有一個願意遵守上帝旨意的心志
[00:36:48.040 --> 00:36:51.040]  以致在我們人生的過程當中
[00:36:51.040 --> 00:36:53.040]  我們都一路一路的成長
[00:36:53.040 --> 00:36:55.040]  上帝都藉著我們的生命
[00:36:55.040 --> 00:36:58.040]  能夠彰顯祂的榮耀
[00:36:58.040 --> 00:37:00.040]  彰顯祂是一位又真又的主
[00:37:00.040 --> 00:37:01.040]  願主賜福我們
[00:37:01.040 --> 00:37:03.040]  讓我們都能夠存著這樣的心態
[00:37:03.040 --> 00:37:05.040]  去尋求上帝的旨意
[00:37:05.040 --> 00:37:06.040]  我們一起去祈禱
[00:37:06.040 --> 00:37:09.040]  趁老天附近你去保守我們每一個弟兄姊妹
[00:37:09.040 --> 00:37:12.040]  讓我們存著一個正確的心態
[00:37:12.040 --> 00:37:16.040]  我們願意去遵行祢的旨意
[00:37:16.040 --> 00:37:19.040]  藉著祢明顯的心意
[00:37:19.040 --> 00:37:20.040]  我們的遵守
[00:37:20.040 --> 00:37:22.040]  在具體的事情上
[00:37:22.040 --> 00:37:24.040]  在特殊的事情上
[00:37:24.040 --> 00:37:26.040]  我們都願意去遵行
[00:37:26.040 --> 00:37:28.040]  祢的自己的心意
[00:37:28.040 --> 00:37:30.040]  求主去幫助
[00:37:30.040 --> 00:37:32.040]  讓我們存著這樣的心態
[00:37:32.040 --> 00:37:34.040]  去過我們每一天的生活
[00:37:34.040 --> 00:37:35.040]  祈禱奉耶穌的名
[00:37:35.040 --> 00:37:36.040]  阿們
[00:37:36.040 --> 00:37:39.040]  (字幕由 Amara.org 社群提供)

