
[00:00:00.000 --> 00:00:04.260]  我們再思想詩篇裏面的「祈禱詩」
[00:17:46.140 --> 00:17:49.940]  就是與神同行
[00:17:49.940 --> 00:17:53.380]  聖經說以樂與神同行三百年
[00:17:53.380 --> 00:17:57.140]  正是說述出一種焦頭人生
[00:17:57.140 --> 00:17:58.860]  遇到一些事情的時候
[00:17:58.860 --> 00:18:00.900]  知道人生在神的掌管裏面
[00:18:00.900 --> 00:18:03.660]  一切的事情在祂的掌權當中
[00:18:03.660 --> 00:18:05.620]  因此走了一段路
[00:18:05.620 --> 00:18:07.940]  好像不是很想走
[00:18:07.940 --> 00:18:10.740]  但是知道神在當中
[00:18:10.740 --> 00:18:12.860]  就放心繼續順服
[00:18:12.860 --> 00:18:15.460]  走在神的路上
[00:18:15.460 --> 00:18:17.620]  神要你走的路上
[00:18:17.620 --> 00:18:20.180]  有些時候可能要堅持一些原則
[00:18:20.180 --> 00:18:22.620]  但是知道這條是神的路
[00:18:22.620 --> 00:18:23.940]  是光明的路
[00:18:23.940 --> 00:18:25.780]  我要與神同行
[00:18:25.780 --> 00:18:28.500]  因此就算付一些代價
[00:18:28.500 --> 00:18:31.380]  都覺得我可以
[00:18:31.380 --> 00:18:33.460]  在他一路走的時候
[00:18:33.460 --> 00:18:35.700]  一路跟隨神的時候
[00:18:35.700 --> 00:18:37.700]  他會經歷到一件事情
[00:18:37.700 --> 00:18:39.500]  就是神的右手
[00:18:39.500 --> 00:18:41.460]  大有能力的右手
[00:18:41.460 --> 00:18:43.740]  來扶持著他
[00:18:43.740 --> 00:18:45.580]  去托著他
[00:18:45.580 --> 00:18:48.420]  我很歡迎這節聖經的英文翻譯
[00:18:48.420 --> 00:18:49.340]  英文聖經說
[00:18:49.340 --> 00:18:53.020]  My heart clings on you
[00:18:53.020 --> 00:18:55.980]  Your right hand upholds me
[00:18:55.980 --> 00:19:00.220]  你大能的右手是托著我
[00:19:00.220 --> 00:19:01.420]  前面是說
[00:19:01.420 --> 00:19:06.020]  我的心是緊緊的連繫於你
[00:19:06.020 --> 00:19:07.500]  這個字在聖經裏面
[00:19:07.500 --> 00:19:11.620]  純粹描述了夫妻之間的關係
[00:19:11.620 --> 00:19:12.660]  是在說什麼呢?
[00:19:12.660 --> 00:19:14.940]  正如聖經創世記所說
[00:19:14.940 --> 00:19:18.620]  人要離開父母與妻子連合
[00:19:18.620 --> 00:19:19.700]  這個連合
[00:19:19.700 --> 00:19:24.460]  就是聖經所說的緊緊的跟隨
[00:19:24.460 --> 00:19:25.780]  無論在什麼情況之下
[00:19:25.780 --> 00:19:27.900]  內心仍然已得著上帝
[00:19:27.900 --> 00:19:29.620]  已行在他的路上
[00:19:29.620 --> 00:19:32.540]  為你最終的一種追求
[00:19:32.540 --> 00:19:34.140]  以至你發覺在生命裏面
[00:19:34.140 --> 00:19:35.820]  不斷經歷上帝
[00:19:35.820 --> 00:19:40.020]  他的大能的手來托著你
[00:19:40.020 --> 00:19:41.420]  在其中去領受
[00:19:41.420 --> 00:19:45.300]  去體會這位上帝的同在
[00:19:45.300 --> 00:19:48.020]  因此你發覺當詩人講遠道的時候
[00:19:48.020 --> 00:19:52.900]  跟著他開始先提及到他自己的處境
[00:19:52.900 --> 00:19:56.580]  在接著的下第第九節開始
[00:19:56.580 --> 00:19:59.020]  他開始講述到自己的處境
[00:19:59.020 --> 00:20:01.300]  他向神求神的保護
[00:20:01.300 --> 00:20:03.820]  亦都求神施行公義
[00:20:03.820 --> 00:20:06.180]  但很快他就停止了
[00:20:06.180 --> 00:20:08.060]  好似簡單地表述出
[00:20:08.060 --> 00:20:10.540]  他自己對神的一種信心
[00:20:10.540 --> 00:20:12.660]  知道他一定會保守
[00:20:12.660 --> 00:20:14.860]  因此亦都不介懷
[00:20:14.860 --> 00:20:18.900]  只是在其中稍微地提及
[00:20:18.900 --> 00:20:21.300]  知道神一定會幫助
[00:20:21.300 --> 00:20:23.020]  一定會保守
[00:20:23.020 --> 00:20:26.980]  因為他知道神與他同在
[00:20:26.980 --> 00:20:30.260]  各位聽眾我們讀一讀這段經文的時候
[00:20:30.260 --> 00:20:32.260]  你會體察到
[00:20:32.260 --> 00:20:35.820]  在很多的基督徒人生裏面
[00:20:35.820 --> 00:20:37.900]  在很多的艱難的處境
[00:20:37.900 --> 00:20:41.140]  或者是一些就算是平順的處境
[00:20:41.140 --> 00:20:42.740]  最重要的追求
[00:20:42.740 --> 00:20:46.660]  仍然是尋求與神同行
[00:20:46.660 --> 00:20:48.740]  尋求祂的同在
[00:20:48.740 --> 00:20:51.020]  尋求神自己
[00:20:51.020 --> 00:20:52.500]  你會發覺在那些情況之下
[00:20:52.500 --> 00:20:53.820]  當你尋求的時候
[00:20:53.820 --> 00:20:56.660]  或者有些時候環境改變了
[00:20:56.660 --> 00:20:58.340]  又或者環境沒有改變
[00:20:58.340 --> 00:21:00.860]  你都會知道祂的同在
[00:21:00.860 --> 00:21:04.900]  會成為你最大的滿足
[00:21:04.900 --> 00:21:08.380]  成為了你最大的益處
[00:21:08.380 --> 00:21:11.220]  而上帝就是透過不同的事情
[00:21:11.220 --> 00:21:12.900]  來幫助我們
[00:21:12.900 --> 00:21:15.940]  讓我們繼續可以緊緊地跟隨祂
[00:21:15.940 --> 00:21:18.620]  以至我們得到真正的祝福
[00:21:18.620 --> 00:21:20.860]  真正的好處
[00:21:20.860 --> 00:21:22.020]  但願你和我
[00:21:22.020 --> 00:21:24.340]  當我們讀這篇詩篇的時候
[00:21:24.340 --> 00:21:26.660]  神都這樣來感動我們的心
[00:21:26.660 --> 00:21:28.220]  知道上上的
[00:21:28.220 --> 00:21:30.500]  來緊緊地跟隨著
[00:21:30.500 --> 00:21:32.460]  最後大家一起再將
[00:21:32.460 --> 00:21:35.420]  第八節讀進你的心裡面
[00:21:35.420 --> 00:21:38.540]  我心緊緊追隨你
[00:21:38.540 --> 00:21:41.900]  你的右手扶持我
[00:21:41.900 --> 00:21:43.900]  我們一起祈禱

