
[00:00:00.000 --> 00:00:06.000]  剛才兩位親愛的青年的弟兄
[00:19:32.000 --> 00:19:36.000]  所以我們正是願意把這段聖經接受
[00:19:36.000 --> 00:19:42.000]  在心中確定了分享律的真實性
[00:19:42.000 --> 00:19:44.000]  第十
[00:19:44.000 --> 00:19:46.000]  生死律
[00:19:46.000 --> 00:19:49.000]  我們看一些代表性的經文
[00:19:49.000 --> 00:19:53.000]  約翰福音十二章二十四節
[00:19:53.000 --> 00:19:58.000]  約翰福音比十二章二十四節
[00:19:58.000 --> 00:20:03.000]  很多人熟悉的
[00:20:03.000 --> 00:20:05.000]  主耶穌說
[00:20:05.000 --> 00:20:07.000]  我實實在在的告訴你們
[00:20:07.000 --> 00:20:10.000]  一粒麥子不落在地裡死了
[00:20:10.000 --> 00:20:12.000]  仍舊是一粒
[00:20:12.000 --> 00:20:16.000]  若是死了就結出許多子粒來
[00:20:16.000 --> 00:20:21.000]  一粒麥子撒在地下
[00:20:21.000 --> 00:20:24.000]  它本身消失了
[00:20:24.000 --> 00:20:27.000]  但是從這個死的麥子裡面
[00:20:27.000 --> 00:20:30.000]  生出一顆麥子來
[00:20:30.000 --> 00:20:33.000]  每一顆麥子上有好多麥穗
[00:20:33.000 --> 00:20:36.000]  每一個麥穗上有好多子粒
[00:20:36.000 --> 00:20:39.000]  許多許多子粒
[00:20:39.000 --> 00:20:43.000]  不死就不能夠結果子
[00:20:43.000 --> 00:20:48.000]  生出來這個生是因為先知了
[00:20:48.000 --> 00:20:51.000]  不死就不能夠生
[00:20:51.000 --> 00:20:54.000]  所以死而後生
[00:20:54.000 --> 00:20:56.000]  死而後結果子
[00:20:56.000 --> 00:20:58.000]  這個死是誰
[00:20:58.000 --> 00:20:59.000]  是誰
[00:20:59.000 --> 00:21:02.000]  主在這裡講的是誰
[00:21:02.000 --> 00:21:07.000]  在這個時候主面對十字架
[00:21:07.000 --> 00:21:09.000]  所以下面
[00:21:09.000 --> 00:21:13.000]  在這裡下面說三十二節
[00:21:13.000 --> 00:21:15.000]  同一章三十二節
[00:21:15.000 --> 00:21:18.000]  我若從地上被舉起來
[00:21:18.000 --> 00:21:21.000]  就要吸引萬人來歸我
[00:21:21.000 --> 00:21:26.000]  也就是說原始主的自己將要怎樣死說的
[00:21:26.000 --> 00:21:29.000]  當始主面對十字架
[00:21:29.000 --> 00:21:34.000]  他心中所想的是他十字架上的死
[00:21:34.000 --> 00:21:37.000]  在這個時候他就提到這一粒麥子
[00:21:37.000 --> 00:21:40.000]  所以這一粒麥子的死
[00:21:40.000 --> 00:21:44.000]  就是表示主自己的死
[00:21:44.000 --> 00:21:46.000]  他就是那一粒麥子
[00:21:46.000 --> 00:21:49.000]  他為我們死在十字架上
[00:21:49.000 --> 00:21:52.000]  就結出許多的子粒來
[00:21:52.000 --> 00:21:53.000]  多少子粒
[00:21:53.000 --> 00:21:54.000]  多少子粒
[00:21:54.000 --> 00:21:55.000]  三十二節
[00:21:55.000 --> 00:21:58.000]  我若從地上被舉起來
[00:21:58.000 --> 00:22:02.000]  就要吸引萬人來歸我
[00:22:02.000 --> 00:22:06.000]  被舉起來就是在十字架上被舉起來
[00:22:06.000 --> 00:22:11.000]  當初在十字架上被舉起來受死的時候
[00:22:11.000 --> 00:22:13.000]  就立刻產生效果
[00:22:13.000 --> 00:22:18.000]  吸引地上的萬族萬民萬國萬邦
[00:22:18.000 --> 00:22:23.000]  千千萬萬數不過來的人來相信他
[00:22:23.000 --> 00:22:27.000]  被他的愛感動吸引來接受他
[00:22:27.000 --> 00:22:31.000]  萬人萬倍
[00:22:31.000 --> 00:22:36.000]  一粒麥子死了就萬倍的果效
[00:22:36.000 --> 00:22:41.000]  那麼這一粒麥子單單只得主自己說嗎
[00:22:41.000 --> 00:22:43.000]  不
[00:22:43.000 --> 00:22:45.000]  我們看主跟著告訴我們
[00:22:45.000 --> 00:22:49.000]  也是指著跟從他的人說的
[00:22:49.000 --> 00:22:55.000]  我們看二十六節
[00:22:55.000 --> 00:22:59.000]  若有人服侍我就當跟從我
[00:22:59.000 --> 00:23:04.000]  我在那裡服侍我的人也要在那裡
[00:23:04.000 --> 00:23:06.000]  主耶穌所在的地方
[00:23:06.000 --> 00:23:11.000]  就是他想一粒麥子死的地方
[00:23:11.000 --> 00:23:14.000]  他有這個經歷跟著他說
[00:23:14.000 --> 00:23:19.000]  跟從我的人跟我走同一條路
[00:23:19.000 --> 00:23:22.000]  我在那裡他也在那裡
[00:23:22.000 --> 00:23:24.000]  這件事對我是真實的
[00:23:24.000 --> 00:23:27.000]  對他也是真實的
[00:23:27.000 --> 00:23:31.000]  意思就是我們和主走同一條路
[00:23:31.000 --> 00:23:35.000]  他的經歷也是我們的經歷
[00:23:35.000 --> 00:23:38.000]  我們也想一粒麥子死了
[00:23:38.000 --> 00:23:41.000]  就借出許多的資歷來
[00:23:41.000 --> 00:23:44.000]  如果不死永遠是一粒
[00:23:44.000 --> 00:23:49.000]  而且最後還要死
[00:23:49.000 --> 00:23:52.000]  我們的生命是什麼
[00:23:52.000 --> 00:23:54.000]  雅各說
[00:23:54.000 --> 00:23:57.000]  像早晨的雲霧
[00:23:57.000 --> 00:24:01.000]  出現少時就不見了
[00:24:01.000 --> 00:24:03.000]  從這件事
[00:24:03.000 --> 00:24:06.000]  我凌起了醒悟
[00:24:06.000 --> 00:24:08.000]  我總會死的
[00:24:08.000 --> 00:24:10.000]  我總會死的
[00:24:10.000 --> 00:24:13.000]  我的生命有什麼價值
[00:24:13.000 --> 00:24:15.000]  有一天我的生命要消失
[00:24:15.000 --> 00:24:17.000]  像雲霧消失一樣
[00:24:17.000 --> 00:24:18.000]  太陽一出來
[00:24:18.000 --> 00:24:20.000]  雲霧就消散了
[00:24:20.000 --> 00:24:23.000]  那個時候我就消散了嗎
[00:24:23.000 --> 00:24:25.000]  我就一無所有了嗎
[00:24:25.000 --> 00:24:27.000]  我就落空了嗎
[00:24:27.000 --> 00:24:30.000]  這個問題太重要
[00:24:30.000 --> 00:24:35.000]  雅各就用這個比喻來提醒基督徒
[00:24:35.000 --> 00:24:39.000]  人生的價值
[00:24:39.000 --> 00:24:46.000]  決定在於你如何來處置你的人生
[00:24:46.000 --> 00:24:49.000]  所以當時雅各提了兩種人生
[00:24:49.000 --> 00:24:51.000]  一種人生就是
[00:24:51.000 --> 00:24:53.000]  也許我們看看那個地方
[00:24:53.000 --> 00:24:55.000]  按照雅各書
[00:24:55.000 --> 00:24:59.000]  把那個字句也清清楚楚記在心中
[00:24:59.000 --> 00:25:03.000]  雅各書第二章
[00:25:03.000 --> 00:25:07.000]  我們看到雅各書第四章
[00:25:07.000 --> 00:25:10.000]  這裡提到兩種的人生觀
[00:25:10.000 --> 00:25:12.000]  第十三節
[00:25:12.000 --> 00:25:13.000]  四章十三節
[00:25:13.000 --> 00:25:16.000]  這是要注意的話
[00:25:16.000 --> 00:25:18.000]  注意聽
[00:25:18.000 --> 00:25:20.000]  你們有話說
[00:25:20.000 --> 00:25:24.000]  今天明天我們要往某城裡去
[00:25:24.000 --> 00:25:25.000]  在那裡住一年
[00:25:25.000 --> 00:25:27.000]  做買賣得利
[00:25:27.000 --> 00:25:29.000]  這是第一種人生觀
[00:25:29.000 --> 00:25:31.000]  得利
[00:25:31.000 --> 00:25:34.000]  物質的人生觀
[00:25:34.000 --> 00:25:39.000]  這些人自己來決定自己的人生
[00:25:39.000 --> 00:25:44.000]  今天明天我們要往哪裡去
[00:25:44.000 --> 00:25:46.000]  要做什麼
[00:25:46.000 --> 00:25:52.000]  所有決定都是要得利
[00:25:52.000 --> 00:25:56.000]  把自己的人生抓在自己手裡
[00:25:56.000 --> 00:25:59.000]  I am the captain of my own life
[00:25:59.000 --> 00:26:01.000]  誰都不能夠管我的
[00:26:01.000 --> 00:26:05.000]  我自己來決定
[00:26:05.000 --> 00:26:07.000]  但是雅各說
[00:26:07.000 --> 00:26:09.000]  這樣想的人啊
[00:26:09.000 --> 00:26:11.000]  請你聽啊
[00:26:11.000 --> 00:26:14.000]  明天怎麼樣你都不知道
[00:26:14.000 --> 00:26:16.000]  你的生命是什麼呢
[00:26:16.000 --> 00:26:18.000]  原來是一片雲霧
[00:26:18.000 --> 00:26:22.000]  出現掃石就不見了
[00:26:22.000 --> 00:26:23.000]  你這樣的生命
[00:26:23.000 --> 00:26:25.000]  短處的生命
[00:26:25.000 --> 00:26:29.000]  你怎麼樣來處置它呢
[00:26:29.000 --> 00:26:31.000]  要有第二種人生觀
[00:26:31.000 --> 00:26:33.000]  第十五節
[00:26:33.000 --> 00:26:35.000]  你們只當說
[00:26:35.000 --> 00:26:37.000]  原來第十三節說
[00:26:37.000 --> 00:26:39.000]  你們有話說
[00:26:39.000 --> 00:26:41.000]  這是原來說
[00:26:41.000 --> 00:26:43.000]  這個說是他原來的人生觀
[00:26:43.000 --> 00:26:46.000]  現在只當說
[00:26:46.000 --> 00:26:49.000]  這是基督徒的人生觀
[00:26:49.000 --> 00:26:50.000]  是什麼
[00:26:50.000 --> 00:26:53.000]  主若願意
[00:26:53.000 --> 00:26:54.000]  主若願意
[00:26:54.000 --> 00:26:56.000]  如果這是主的旨意
[00:26:56.000 --> 00:26:58.000]  基督徒常常說
[00:26:58.000 --> 00:26:59.000]  God willing
[00:26:59.000 --> 00:27:00.000]  是從這裡來的
[00:27:00.000 --> 00:27:02.000]  God willing
[00:27:02.000 --> 00:27:05.000]  這個平常講這個話的意思就是
[00:27:05.000 --> 00:27:06.000]  神若許可
[00:27:06.000 --> 00:27:09.000]  其實這個裡面的意思不止許可
[00:27:09.000 --> 00:27:13.000]  還有如果這是神的旨意
[00:27:13.000 --> 00:27:15.000]  我就活著
[00:27:15.000 --> 00:27:17.000]  我就做這事做那事
[00:27:17.000 --> 00:27:19.000]  我做這事做那事
[00:27:19.000 --> 00:27:20.000]  怎麼選擇
[00:27:20.000 --> 00:27:24.000]  怎麼決定主的旨意
[00:27:24.000 --> 00:27:26.000]  如果一個人是這樣的人生
[00:27:26.000 --> 00:27:28.000]  就是奉獻的人生
[00:27:28.000 --> 00:27:30.000]  這個人的人生
[00:27:30.000 --> 00:27:33.000]  就不會像雲霧消散
[00:27:33.000 --> 00:27:38.000]  有永遠的價值
[00:27:38.000 --> 00:27:40.000]  感謝主
[00:27:40.000 --> 00:27:43.000]  我們把自己獻給主
[00:27:43.000 --> 00:27:45.000]  與主同死
[00:27:45.000 --> 00:27:47.000]  然後主的豐富
[00:27:47.000 --> 00:27:49.000]  主的奇妙的作為
[00:27:49.000 --> 00:27:52.000]  主的榮耀能力
[00:27:52.000 --> 00:27:54.000]  就在我們的身上
[00:27:54.000 --> 00:27:56.000]  彰顯出來
[00:27:56.000 --> 00:28:01.000]  大有收穫
[00:28:01.000 --> 00:28:03.000]  還有
[00:28:03.000 --> 00:28:06.000]  我們再看第二點
[00:28:06.000 --> 00:28:09.000]  我死的時候主就活了
[00:28:09.000 --> 00:28:10.000]  我們看
[00:28:10.000 --> 00:28:17.000]  加勒太書二章二十節
[00:28:17.000 --> 00:28:20.000]  是許多人的金句
[00:28:20.000 --> 00:28:22.000]  我們都會背
[00:28:22.000 --> 00:28:23.000]  包括說
[00:28:23.000 --> 00:28:26.000]  我已經與基督通丁式的講
[00:28:26.000 --> 00:28:29.000]  現在活著的不再是我
[00:28:29.000 --> 00:28:31.000]  乃是基督在我裡面活著
[00:28:31.000 --> 00:28:34.000]  並且我如今在肉身活著
[00:28:34.000 --> 00:28:37.000]  是因信神的兒子而活
[00:28:37.000 --> 00:28:38.000]  祂是愛我
[00:28:38.000 --> 00:28:42.000]  為我捨棄
[00:28:42.000 --> 00:28:44.000]  在這裡提到
[00:28:44.000 --> 00:28:47.000]  現在活著的不再是我
[00:28:47.000 --> 00:28:49.000]  保佑自己
[00:28:49.000 --> 00:28:52.000]  我已經與基督通丁式的講
[00:28:52.000 --> 00:28:54.000]  我死了
[00:28:54.000 --> 00:28:57.000]  我原來的那個自我死了
[00:28:57.000 --> 00:29:02.000]  現在活著的不再是我那個自我了
[00:29:02.000 --> 00:29:06.000]  乃是基督在我裡面活著
[00:29:06.000 --> 00:29:09.000]  如果我沒有和主通丁式的講
[00:29:09.000 --> 00:29:12.000]  我的自我沒有與主同死
[00:29:12.000 --> 00:29:14.000]  那麼我現在活著的
[00:29:14.000 --> 00:29:15.000]  還是老我
[00:29:15.000 --> 00:29:16.000]  舊我
[00:29:16.000 --> 00:29:17.000]  自我
[00:29:17.000 --> 00:29:18.000]  還是自我中心
[00:29:18.000 --> 00:29:21.000]  還是自私自利
[00:29:21.000 --> 00:29:25.000]  基督就不能在我裡面活著
[00:29:25.000 --> 00:29:28.000]  但是當我與主同死的時候
[00:29:28.000 --> 00:29:32.000]  開始我與主同活
[00:29:32.000 --> 00:29:33.000]  不定了自己
[00:29:33.000 --> 00:29:36.000]  我也要肯定自己
[00:29:36.000 --> 00:29:38.000]  和基督而為一
[00:29:38.000 --> 00:29:41.000]  有基督的生活
[00:29:41.000 --> 00:29:43.000]  基督的生命生活
[00:29:43.000 --> 00:29:47.000]  表現在這個人的身上
[00:29:47.000 --> 00:29:52.000]  誰就是與基督通丁式的講的
[00:29:52.000 --> 00:29:55.000]  否定自己肯定基督
[00:29:55.000 --> 00:29:58.000]  沒有一個人願意否定自己
[00:29:58.000 --> 00:30:02.000]  除非他能夠有一個更好的收穫
[00:30:02.000 --> 00:30:05.000]  他才肯否定自己
[00:30:05.000 --> 00:30:07.000]  在香港大學
[00:30:07.000 --> 00:30:09.000]  有一個學生
[00:30:09.000 --> 00:30:10.000]  很會寫作
[00:30:10.000 --> 00:30:11.000]  很會寫文章
[00:30:11.000 --> 00:30:13.000]  有一次他寫了一個文章
[00:30:13.000 --> 00:30:14.000]  很滿意
[00:30:14.000 --> 00:30:16.000]  但是他拿這個文章
[00:30:16.000 --> 00:30:18.000]  見他的一位教授
[00:30:18.000 --> 00:30:21.000]  他請教授來扶正
[00:30:21.000 --> 00:30:22.000]  中國人說扶正
[00:30:22.000 --> 00:30:23.000]  他是拿一把斧頭
[00:30:23.000 --> 00:30:25.000]  這樣來砍
[00:30:25.000 --> 00:30:30.000]  大刀闊斧的來修改
[00:30:30.000 --> 00:30:33.000]  哪有人願意別人改他的文章呢
[00:30:33.000 --> 00:30:35.000]  有人說如果想得罪一個人
[00:30:35.000 --> 00:30:39.000]  最好的辦法就是改他的文章
[00:30:39.000 --> 00:30:41.000]  他一定一輩子恨你
[00:30:41.000 --> 00:30:43.000]  一輩子記得你
[00:30:43.000 --> 00:30:45.000]  為什麼這個學生
[00:30:45.000 --> 00:30:47.000]  很得意的一篇文章
[00:30:47.000 --> 00:30:49.000]  很滿意的一篇文章
[00:30:49.000 --> 00:30:52.000]  拿去見一個人請你改
[00:30:52.000 --> 00:30:55.000]  而且是拿起斧頭來改
[00:30:55.000 --> 00:30:56.000]  為什麼這樣
[00:30:56.000 --> 00:30:57.000]  只有一個原因
[00:30:57.000 --> 00:31:02.000]  他知道那個教授是個出名的作家
[00:31:02.000 --> 00:31:03.000]  很高明
[00:31:03.000 --> 00:31:04.000]  如果他改
[00:31:04.000 --> 00:31:06.000]  你越改越好
[00:31:06.000 --> 00:31:09.000]  所以他要自己的文章更好
[00:31:09.000 --> 00:31:11.000]  所以求人去改
[00:31:11.000 --> 00:31:13.000]  否定自己的文章
[00:31:13.000 --> 00:31:15.000]  來求更好
[00:31:15.000 --> 00:31:20.000]  為什麼基督徒願意否定自己呢
[00:31:20.000 --> 00:31:23.000]  世界上沒有人願意否定自己的
[00:31:23.000 --> 00:31:25.000]  每個人都是肯定自己
[00:31:25.000 --> 00:31:27.000]  盡量的肯定自己
[00:31:27.000 --> 00:31:31.000]  做一切的事來affirm myself
[00:31:31.000 --> 00:31:35.000]  這是世上的每一個人所追求的
[00:31:35.000 --> 00:31:37.000]  只有基督徒
[00:31:37.000 --> 00:31:38.000]  相反
[00:31:38.000 --> 00:31:39.000]  不再是我
[00:31:39.000 --> 00:31:40.000]  否定自己
[00:31:40.000 --> 00:31:42.000]  肯定基督
[00:31:42.000 --> 00:31:44.000]  如果不是肯定基督
[00:31:44.000 --> 00:31:45.000]  你就不要否定自己
[00:31:45.000 --> 00:31:47.000]  你否定自己沒有用
[00:31:47.000 --> 00:31:49.000]  我們為了肯定基督
[00:31:49.000 --> 00:31:51.000]  所以付代價
[00:31:51.000 --> 00:31:53.000]  要否定自己
[00:31:53.000 --> 00:31:55.000]  因為基督比我好得多了
[00:31:55.000 --> 00:31:58.000]  如果我的人生是表現基督
[00:31:58.000 --> 00:31:59.000]  是基督中心
[00:31:59.000 --> 00:32:01.000]  不再自我中心
[00:32:01.000 --> 00:32:04.000]  那我的人生好得太多了
[00:32:04.000 --> 00:32:07.000]  我願意付這個代價
[00:32:07.000 --> 00:32:09.000]  保我這個了解
[00:32:09.000 --> 00:32:10.000]  所以他說
[00:32:10.000 --> 00:32:14.000]  我已經與基督同定世子家
[00:32:14.000 --> 00:32:15.000]  不是個理論
[00:32:15.000 --> 00:32:16.000]  不是個盼望
[00:32:16.000 --> 00:32:18.000]  盼就做了
[00:32:18.000 --> 00:32:21.000]  我已經與基督同定世子家
[00:32:21.000 --> 00:32:23.000]  現在活著的
[00:32:23.000 --> 00:32:24.000]  不再是我
[00:32:24.000 --> 00:32:27.000]  乃是基督在我裡面活著
[00:32:27.000 --> 00:32:29.000]  我被否定
[00:32:29.000 --> 00:32:30.000]  主就被肯定
[00:32:30.000 --> 00:32:32.000]  他就活著了
[00:32:32.000 --> 00:32:33.000]  不然的話
[00:32:33.000 --> 00:32:35.000]  主不能在我裡面活著
[00:32:35.000 --> 00:32:37.000]  因為我還自己活著
[00:32:37.000 --> 00:32:40.000]  我還充滿了我自我
[00:32:40.000 --> 00:32:42.000]  基督沒有地位了
[00:32:42.000 --> 00:32:45.000]  我自我把基督擠出去了
[00:32:45.000 --> 00:32:49.000]  門上已經掛了一個招牌了
[00:32:49.000 --> 00:32:50.000]  我做王
[00:32:50.000 --> 00:32:52.000]  賢人連進
[00:32:52.000 --> 00:32:55.000]  耶穌基督成為了個賢人
[00:32:55.000 --> 00:32:58.000]  但是現在了解了
[00:32:58.000 --> 00:33:01.000]  我要更好的
[00:33:01.000 --> 00:33:03.000]  把這個牌子拿下來
[00:33:03.000 --> 00:33:06.000]  主請進
[00:33:06.000 --> 00:33:08.000]  我站在旁邊
[00:33:08.000 --> 00:33:10.000]  你做寶座
[00:33:10.000 --> 00:33:12.000]  我信主以後不久
[00:33:12.000 --> 00:33:15.000]  我十八歲重生得救
[00:33:15.000 --> 00:33:17.000]  以後不久聽見一個傳道人
[00:33:17.000 --> 00:33:18.000]  講這個信息
[00:33:18.000 --> 00:33:22.000]  把我的人生觀改變
[00:33:22.000 --> 00:33:24.000]  他說一個人
[00:33:24.000 --> 00:33:26.000]  每個人人生裡面有一個寶座
[00:33:26.000 --> 00:33:28.000]  心中有一個寶座
[00:33:28.000 --> 00:33:29.000]  之所以坐在寶座上
[00:33:29.000 --> 00:33:31.000]  決定一切
[00:33:31.000 --> 00:33:32.000]  如果是主坐在寶座上
[00:33:32.000 --> 00:33:34.000]  我就不能坐寶座
[00:33:34.000 --> 00:33:36.000]  如果我坐在寶座上
[00:33:36.000 --> 00:33:38.000]  基督就要從寶座上下來
[00:33:38.000 --> 00:33:39.000]  他就問
[00:33:39.000 --> 00:33:42.000]  誰坐你心中寶座上
[00:33:42.000 --> 00:33:43.000]  我聽見了
[00:33:43.000 --> 00:33:44.000]  我想一想
[00:33:44.000 --> 00:33:45.000]  還是我
[00:33:45.000 --> 00:33:48.000]  還是我坐在寶座上
[00:33:48.000 --> 00:33:50.000]  主啊幫助我
[00:33:50.000 --> 00:33:52.000]  從寶座上下來
[00:33:52.000 --> 00:33:54.000]  請你上座
[00:33:54.000 --> 00:33:56.000]  請你坐寶座
[00:33:56.000 --> 00:33:57.000]  來管理我
[00:33:57.000 --> 00:33:58.000]  來支配我
[00:33:58.000 --> 00:34:00.000]  來命令我
[00:34:00.000 --> 00:34:01.000]  來引導我
[00:34:01.000 --> 00:34:03.000]  來成全
[00:34:03.000 --> 00:34:05.000]  感謝主
[00:34:05.000 --> 00:34:08.000]  這是一件事決定一個基督徒
[00:34:08.000 --> 00:34:11.000]  如何的人生
[00:34:11.000 --> 00:34:12.000]  確定基督
[00:34:12.000 --> 00:34:15.000]  保定自己
[00:34:15.000 --> 00:34:18.000]  有一個人這樣問他
[00:34:18.000 --> 00:34:20.000]  他說在這一節聖經裡頭
[00:34:20.000 --> 00:34:23.000]  有多少個我字
[00:34:23.000 --> 00:34:26.000]  我們數一數多少個我字
[00:34:26.000 --> 00:34:27.000]  我一經
[00:34:27.000 --> 00:34:29.000]  基督同定時就講
[00:34:29.000 --> 00:34:31.000]  現在活著的不再是我
[00:34:31.000 --> 00:34:34.000]  乃是基督在我裡面活著
[00:34:34.000 --> 00:34:36.000]  並且我如今在洛森活著
[00:34:36.000 --> 00:34:38.000]  是因聖神而這活
[00:34:38.000 --> 00:34:40.000]  祂是愛我
[00:34:40.000 --> 00:34:41.000]  為我設計
[00:34:41.000 --> 00:34:42.000]  幾個我
[00:34:42.000 --> 00:34:44.000]  六個我
[00:34:44.000 --> 00:34:47.000]  他跟著問
[00:34:47.000 --> 00:34:49.000]  他說聽清楚啊
[00:34:49.000 --> 00:34:51.000]  這個問題不同啊
[00:34:51.000 --> 00:34:52.000]  他說
[00:34:52.000 --> 00:34:55.000]  這個段聖經裡有多少我
[00:34:55.000 --> 00:34:56.000]  他說啊
[00:34:56.000 --> 00:34:57.000]  第一個問題
[00:34:57.000 --> 00:35:01.000]  這個聖經裡有多少我字
[00:35:01.000 --> 00:35:02.000]  第二個問題
[00:35:02.000 --> 00:35:04.000]  這段這個集結聖經裡頭
[00:35:04.000 --> 00:35:09.000]  有多少我
[00:35:09.000 --> 00:35:13.000]  那他用英文表達就更清楚了
[00:35:13.000 --> 00:35:15.000]  How many eyes
[00:35:15.000 --> 00:35:16.000]  多數的
[00:35:16.000 --> 00:35:17.000]  are found in this verse
[00:35:17.000 --> 00:35:18.000]  跟著說
[00:35:18.000 --> 00:35:21.000]  How much of me
[00:35:21.000 --> 00:35:23.000]  is there
[00:35:23.000 --> 00:35:25.000]  How much of me
[00:35:25.000 --> 00:35:28.000]  How much of I
[00:35:28.000 --> 00:35:30.000]  quotation mark
[00:35:30.000 --> 00:35:32.000]  How much of I
[00:35:32.000 --> 00:35:35.000]  is found in this verse
[00:35:35.000 --> 00:35:36.000]  如果第一個問題
[00:35:36.000 --> 00:35:38.000]  我們說六次
[00:35:38.000 --> 00:35:40.000]  六個我
[00:35:40.000 --> 00:35:42.000]  第二個問題呢
[00:35:42.000 --> 00:35:43.000]  沒有啦
[00:35:43.000 --> 00:35:44.000]  沒有我啦
[00:35:44.000 --> 00:35:46.000]  我已經離去同定時的家了
[00:35:46.000 --> 00:35:47.000]  沒有啦
[00:35:47.000 --> 00:35:49.000]  沒有我啦
[00:35:49.000 --> 00:35:51.000]  Nothing of me
[00:35:51.000 --> 00:35:52.000]  is found here
[00:35:52.000 --> 00:35:54.000]  All Christ
[00:35:54.000 --> 00:35:56.000]  Nothing of me
[00:35:56.000 --> 00:35:58.000]  感謝主
[00:35:58.000 --> 00:35:59.000]  這個時候
[00:35:59.000 --> 00:36:01.000]  基督彰顯
[00:36:01.000 --> 00:36:02.000]  這個時候
[00:36:02.000 --> 00:36:03.000]  我死了
[00:36:03.000 --> 00:36:05.000]  基督活起來了
[00:36:05.000 --> 00:36:08.000]  我已經同定時的家的時候
[00:36:08.000 --> 00:36:13.000]  就是我得到最高最榮耀的成全的時候
[00:36:13.000 --> 00:36:15.000]  我們用一節聖經
[00:36:15.000 --> 00:36:18.000]  做結束這個律
[00:36:18.000 --> 00:36:19.000]  我們看
[00:36:19.000 --> 00:36:22.000]  哥羅西書第三章
[00:36:22.000 --> 00:36:25.000]  哥羅西書第三章
[00:36:25.000 --> 00:36:26.000]  第三節
[00:36:26.000 --> 00:36:30.000]  第四節
[00:36:30.000 --> 00:36:31.000]  我們看
[00:36:31.000 --> 00:36:32.000]  第三節
[00:36:32.000 --> 00:36:35.000]  第四節
[00:36:35.000 --> 00:36:37.000]  因為你們已經死了
[00:36:37.000 --> 00:36:42.000]  這裡又出現死了
[00:36:42.000 --> 00:36:43.000]  第四節
[00:36:43.000 --> 00:36:45.000]  基督是我們的生命
[00:36:45.000 --> 00:36:47.000]  他顯現的時候
[00:36:47.000 --> 00:36:51.000]  你們也要與他一同顯現在榮耀裡
[00:36:51.000 --> 00:36:53.000]  第三節說死了
[00:36:53.000 --> 00:36:58.000]  第四節說榮耀裡
[00:36:58.000 --> 00:37:00.000]  我們死了
[00:37:00.000 --> 00:37:01.000]  自己的生命
[00:37:01.000 --> 00:37:02.000]  舊生命死了
[00:37:02.000 --> 00:37:05.000]  現在基督成了我們的生命
[00:37:05.000 --> 00:37:06.000]  新生命
[00:37:06.000 --> 00:37:11.000]  結果我們和他一同顯現在榮耀裡
[00:37:11.000 --> 00:37:13.000]  我的死
[00:37:13.000 --> 00:37:16.000]  是我進入榮耀
[00:37:16.000 --> 00:37:19.000]  這是捨棄的結果
[00:37:19.000 --> 00:37:24.000]  就是成全自己
[00:37:24.000 --> 00:37:26.000]  Self Denial
[00:37:26.000 --> 00:37:27.000]  帶進
[00:37:27.000 --> 00:37:29.000]  Self Fulfillment
[00:37:29.000 --> 00:37:31.000]  Self Realization
[00:37:31.000 --> 00:37:34.000]  我們如果追求成全自己
[00:37:34.000 --> 00:37:36.000]  我們必須走這條路
[00:37:36.000 --> 00:37:41.000]  這是走給我們的路
[00:37:41.000 --> 00:37:45.000]  生死律的路
[00:37:45.000 --> 00:37:51.000]  現在我們來到第十一
[00:37:51.000 --> 00:37:53.000]  十一講過了
[00:37:53.000 --> 00:37:56.000]  十二講過了
[00:37:56.000 --> 00:37:59.000]  現在來到信心律
[00:37:59.000 --> 00:38:02.000]  我們的進度還不錯
[00:38:02.000 --> 00:38:04.000]  信心律
[00:38:04.000 --> 00:38:08.000]  信心對我們非常的重要
[00:38:08.000 --> 00:38:12.000]  非常的基本
[00:38:12.000 --> 00:38:17.000]  包括說由信移至於信
[00:38:17.000 --> 00:38:21.000]  這是羅馬書一章十七節
[00:38:21.000 --> 00:38:24.000]  由信就是從信開始
[00:38:24.000 --> 00:38:27.000]  移至於信
[00:38:27.000 --> 00:38:30.000]  就是繼續的從信到信
[00:38:30.000 --> 00:38:32.000]  從信到信
[00:38:32.000 --> 00:38:33.000]  意思就是說
[00:38:33.000 --> 00:38:37.000]  一直在信裡面長進長進長進
[00:38:37.000 --> 00:38:38.000]  開始接著信
[00:38:38.000 --> 00:38:43.000]  最後最高處還是信
[00:38:43.000 --> 00:38:47.000]  我們永遠離不開信
[00:38:47.000 --> 00:38:49.000]  亞伯拉罕開始的時候信
[00:38:49.000 --> 00:38:53.000]  最後他的信帶到高峰
[00:38:53.000 --> 00:38:58.000]  把他的愛子伊莎獻上給神
[00:38:58.000 --> 00:39:02.000]  他還是因為這個信獻伊莎
[00:39:02.000 --> 00:39:04.000]  所以起點是信
[00:39:04.000 --> 00:39:07.000]  高峰頂點是信
[00:39:07.000 --> 00:39:11.000]  我們在信裡面一路一路的長進
[00:39:11.000 --> 00:39:14.000]  由信移至於信
[00:39:14.000 --> 00:39:17.000]  從信到信
[00:39:17.000 --> 00:39:20.000]  這是我們的基督徒的道路
[00:39:20.000 --> 00:39:23.000]  是個信的道路
[00:39:23.000 --> 00:39:28.000]  為什麼信這麼重要
[00:39:28.000 --> 00:39:30.000]  第二點這裡說
[00:39:30.000 --> 00:39:34.000]  照信成全
