
[00:00:00.000 --> 00:00:04.500]  我們今天一起思想的是一個知足的題目
[00:18:19.620 --> 00:18:21.620]  因此沉在敗壞
[00:18:21.620 --> 00:18:23.180]  聖經所說的沉在
[00:18:23.180 --> 00:18:27.260]  好像一條船深深地沉在海底裏面
[00:18:27.260 --> 00:18:32.980]  深落一些的敗壞和滅亡當中
[00:18:32.980 --> 00:18:34.140]  聖經所說
[00:18:34.140 --> 00:18:36.700]  一個想要發財的人
[00:18:36.700 --> 00:18:39.900]  始終有這樣的後果
[00:18:39.900 --> 00:18:43.220]  聖經說貪財是萬惡之根
[00:18:43.220 --> 00:18:45.740]  當然貪財不是唯一的根源
[00:18:45.740 --> 00:18:47.740]  但其中一個重要的根
[00:18:47.740 --> 00:18:50.420]  帶來了各種的罪惡
[00:18:50.420 --> 00:18:52.260]  有人貪戀錢財
[00:18:52.260 --> 00:18:55.060]  就被引誘離開真道
[00:18:55.060 --> 00:18:57.300]  放棄了自己的信仰
[00:18:57.300 --> 00:18:58.620]  我也認識一些人
[00:18:58.620 --> 00:19:00.340]  曾經是這樣
[00:19:00.340 --> 00:19:03.500]  而且這些人用很多的仇恨
[00:19:03.500 --> 00:19:06.100]  將自己刺透了
[00:19:06.100 --> 00:19:09.700]  這些仇恨在其後
[00:19:09.700 --> 00:19:11.620]  一步一步地出現
[00:19:11.620 --> 00:19:14.180]  刺透了他的內心
[00:19:14.180 --> 00:19:16.340]  最近大家可能看新聞會看到
[00:19:16.340 --> 00:19:20.300]  有些人在餐館吃了一些海膽
[00:19:20.300 --> 00:19:23.940]  然後又嘔吐
[00:19:23.940 --> 00:19:26.740]  發現那些海膽是污染了的
[00:19:26.740 --> 00:19:28.780]  所以他們又嘔吐
[00:19:28.780 --> 00:19:33.100]  我想如果真的被這些食物影響了腸胃
[00:19:33.100 --> 00:19:36.580]  沖期兩幾天要嘔吐不舒服
[00:19:36.580 --> 00:19:38.900]  但我聽過一位弟兄告訴我
[00:19:38.900 --> 00:19:40.780]  有一次他去潛水
[00:19:40.780 --> 00:19:41.980]  徒手潛水
[00:19:41.980 --> 00:19:44.180]  戴著一面鏡子
[00:19:44.180 --> 00:19:46.060]  去到岸邊的時候
[00:19:46.060 --> 00:19:49.660]  不留意那個地方有海膽
[00:19:49.660 --> 00:19:53.180]  一腳踩進海膽裡
[00:19:53.180 --> 00:19:55.580]  他沒有留意再多走一步
[00:19:55.580 --> 00:20:00.500]  海膽的刺就斷在他的腳上
[00:20:00.500 --> 00:20:01.660]  他也不知道這麼嚴重
[00:20:01.660 --> 00:20:03.420]  上到岸邊發現很痛
[00:20:03.420 --> 00:20:04.380]  腫了
[00:20:04.380 --> 00:20:06.060]  接著去醫生那裡
[00:20:06.060 --> 00:20:09.140]  醫生發現很多的海膽刺
[00:20:09.140 --> 00:20:11.820]  斷了 插在腳上
[00:20:11.820 --> 00:20:15.900]  然後要幫他逐條逐條拔出來
[00:20:15.900 --> 00:20:17.980]  我也不敢想是怎麼樣的
[00:20:17.980 --> 00:20:22.300]  聽他這樣說也覺得很恐怖
[00:20:22.300 --> 00:20:24.020]  有時候我想起
[00:20:24.020 --> 00:20:27.180]  一個人當他貪財的時候
[00:20:27.180 --> 00:20:29.700]  聖經所描寫的就是這樣
[00:20:29.700 --> 00:20:32.860]  被仇虎刺頭
[00:20:32.860 --> 00:20:35.940]  整個人生裡面很多的問題
[00:20:35.940 --> 00:20:40.340]  一點一點地一步一步地出現
[00:20:40.340 --> 00:20:41.820]  聖經因此提醒我們
[00:20:41.820 --> 00:20:43.340]  弟兄姊妹
[00:20:43.340 --> 00:20:46.300]  屬神的人要逃避這些事情
[00:20:46.300 --> 00:20:48.700]  我們再看聖經
[00:20:48.700 --> 00:20:50.540]  接著再說
[00:20:50.540 --> 00:20:52.580]  第十一節
[00:20:52.580 --> 00:20:56.700]  「但你這屬神的人要逃避這些事
[00:20:56.700 --> 00:20:59.540]  追求公義、敬權、信心、愛心
[00:20:59.540 --> 00:21:01.140]  忍耐、溫柔
[00:21:01.140 --> 00:21:03.580]  你要為真道打爛美好的像
[00:21:03.580 --> 00:21:05.100]  持定永生
[00:21:05.100 --> 00:21:07.460]  你為此備詔」
[00:21:07.460 --> 00:21:09.340]  這是第三方面我們思想的
[00:21:09.340 --> 00:21:13.740]  屬神的人要逃避這些貪財的事情
[00:21:13.740 --> 00:21:15.500]  要去打美好的像
[00:21:15.500 --> 00:21:16.860]  是什麼的像呢?
[00:21:16.860 --> 00:21:19.660]  是持定永生的像
[00:21:19.660 --> 00:21:21.460]  什麼叫做持定?
[00:21:21.460 --> 00:21:23.740]  持定就是緊緊握住
[00:21:23.740 --> 00:21:26.940]  不讓別人去奪走你
[00:21:26.940 --> 00:21:28.980]  當你去買一些物品的時候
[00:21:28.980 --> 00:21:31.660]  你選了一件最好的
[00:21:31.660 --> 00:21:33.140]  然後有人會說你
[00:21:33.140 --> 00:21:34.500]  這個不好,買那件吧
[00:21:34.500 --> 00:21:36.380]  那件好看點,划算點
[00:21:36.380 --> 00:21:37.420]  你放下它
[00:21:37.420 --> 00:21:38.740]  又拿了那件
[00:21:38.740 --> 00:21:40.660]  然後有人就說你
[00:21:40.660 --> 00:21:41.860]  這個太貴了
[00:21:41.860 --> 00:21:42.740]  還有一些更便宜的
[00:21:42.740 --> 00:21:44.420]  放下它去別的店鋪再價格較高
[00:21:44.420 --> 00:21:46.380]  你又放下它
[00:21:46.380 --> 00:21:47.620]  最終你買到的
[00:21:47.620 --> 00:21:49.660]  發覺是最便宜
[00:21:49.660 --> 00:21:51.100]  但最壞的
[00:21:51.100 --> 00:21:53.940]  最不好的一件
[00:21:53.940 --> 00:21:56.540]  先說「持定永生」
[00:21:56.540 --> 00:21:58.940]  將這件事情放在你生命當中
[00:21:58.940 --> 00:22:00.100]  最重要的位置
[00:22:00.100 --> 00:22:02.140]  緊握住,不要放
[00:22:02.140 --> 00:22:04.460]  不要讓財富去奪走你
[00:22:04.460 --> 00:22:07.140]  一個最寶貴的東西
[00:22:07.140 --> 00:22:09.660]  就是神呼召你的原因
[00:22:09.660 --> 00:22:13.660]  就是叫你領受永恆的生命
[00:22:13.660 --> 00:22:14.860]  「持定永生」
[00:22:14.860 --> 00:22:16.820]  不要放棄這件事情
[00:22:16.820 --> 00:22:19.660]  大家一定會記得聖經所說的「耳掃」
[00:22:19.660 --> 00:22:24.180]  「耳掃」為什麼會失去長子的名分呢?
[00:22:24.180 --> 00:22:26.100]  都是那碗紅豆粥
[00:22:26.100 --> 00:22:29.140]  類似吧
[00:22:29.140 --> 00:22:31.780]  只是得到一時間的滿足
[00:22:31.780 --> 00:22:34.300]  因此放棄了他長久的
[00:22:34.300 --> 00:22:38.140]  屬靈的祝福、長子的名分
[00:22:38.140 --> 00:22:39.660]  聖經後來說
[00:22:39.660 --> 00:22:45.100]  「耳掃貪愛世俗」
[00:22:45.100 --> 00:22:50.460]  因此出賣了自己的永久的名分
[00:22:50.460 --> 00:22:51.500]  弟兄姊妹
[00:22:51.500 --> 00:22:52.780]  提醒自己
[00:22:52.780 --> 00:22:54.180]  不要讓其他事情
[00:22:54.180 --> 00:22:56.860]  奪走你的永恆的祝福
[00:22:56.860 --> 00:23:00.700]  要去打這個重要的仗
[00:23:00.700 --> 00:23:01.420]  聖經再提
[00:23:01.420 --> 00:23:02.420]  那些屬神的人
[00:23:02.420 --> 00:23:03.940]  如果有錢財的
[00:23:03.940 --> 00:23:05.340]  也要謹慎
[00:23:05.340 --> 00:23:09.140]  在第十七節
[00:23:09.140 --> 00:23:12.740]  「你們要祝福那些今世富足的人
[00:23:12.740 --> 00:23:13.980]  不要自高
[00:23:13.980 --> 00:23:16.740]  也不要倚靠無定的錢財
[00:23:16.740 --> 00:23:18.940]  只要倚靠那厚似白物
[00:23:18.940 --> 00:23:21.420]  給我們享受的神」
[00:23:21.420 --> 00:23:23.140]  聖經提到有些屬神的人
[00:23:23.140 --> 00:23:26.020]  他們是有錢財的
[00:23:26.020 --> 00:23:29.500]  我們不需要為有錢而覺得內疚
[00:23:29.500 --> 00:23:32.460]  你去感謝神將錢財給你
[00:23:32.460 --> 00:23:34.260]  但同時聖經提醒有錢財的人
[00:23:34.260 --> 00:23:35.580]  要很謹慎
[00:23:35.580 --> 00:23:36.380]  第一
[00:23:36.380 --> 00:23:38.700]  不要驕傲
[00:23:38.700 --> 00:23:41.300]  不要因為你有錢而驕傲
[00:23:41.300 --> 00:23:42.060]  第二
[00:23:42.060 --> 00:23:45.580]  不要倚靠那些無定向的錢財
[00:23:45.580 --> 00:23:46.860]  英文翻譯說
[00:23:46.860 --> 00:23:48.500]  Uncertain
[00:23:48.500 --> 00:23:50.180]  是不確定的
[00:23:50.180 --> 00:23:52.940]  錢財是會變化的
[00:23:52.940 --> 00:23:54.940]  我們最近聽到很多消息
[00:23:54.940 --> 00:23:57.980]  關於股票的發展
[00:23:57.980 --> 00:23:59.380]  突然間
[00:23:59.380 --> 00:24:03.460]  大公司裏面的股東逆手
[00:24:03.460 --> 00:24:07.140]  本來好像快沒得賺了
[00:24:07.140 --> 00:24:09.780]  他們很想安慰一下股民
[00:24:09.780 --> 00:24:12.460]  派一些股息給大家
[00:24:12.460 --> 00:24:13.580]  但有人說
[00:24:13.580 --> 00:24:18.140]  最初賣的和現在的價錢相差五倍
[00:24:18.140 --> 00:24:22.780]  你知道我在說什麼吧
[00:24:22.780 --> 00:24:24.820]  生活上的常常經歷
[00:24:24.820 --> 00:24:27.780]  錢財是無定向的
[00:24:27.780 --> 00:24:29.660]  因此聖經第三提醒我們
[00:24:29.660 --> 00:24:35.020]  要倚靠那位厚賜百物給我們享用的上帝
[00:24:35.020 --> 00:24:37.500]  因為神樂意將百物賜給我們
[00:24:37.500 --> 00:24:39.380]  是祂的應許
[00:24:39.380 --> 00:24:41.180]  因此你放心倚靠祂
[00:24:41.180 --> 00:24:44.700]  就算你覺得自己對將來沒什麼把握
[00:24:44.700 --> 00:24:45.580]  但你放心
[00:24:45.580 --> 00:24:47.220]  在神的恩典當中
[00:24:47.220 --> 00:24:51.060]  祂要保障、要供應你
[00:24:51.060 --> 00:24:52.620]  在當中去倚靠祂
[00:24:52.620 --> 00:24:55.500]  不是倚靠物質給你的安全
[00:24:55.500 --> 00:25:00.540]  不是倚靠其他的供應給你的安全
[00:25:00.540 --> 00:25:02.620]  你全心的倚靠祂
[00:25:02.620 --> 00:25:04.060]  然後聖經就說
[00:25:04.060 --> 00:25:06.220]  要祝福他們行善
[00:25:06.220 --> 00:25:08.220]  在好事上富足
[00:25:08.220 --> 00:25:10.940]  甘心、施捨、樂意、供給人
[00:25:10.940 --> 00:25:13.260]  為自己織成美好的根基
[00:25:13.260 --> 00:25:14.540]  預備將來
[00:25:14.540 --> 00:25:16.740]  叫他們什麼?
[00:25:16.740 --> 00:25:17.860]  慈定
[00:25:17.860 --> 00:25:19.300]  又再說慈定了
[00:25:19.300 --> 00:25:22.500]  那真正的生命
[00:25:22.500 --> 00:25:25.020]  聖經提到在好事上富足
[00:25:25.020 --> 00:25:27.980]  是在一些良善的事上
[00:25:27.980 --> 00:25:29.700]  去捐輸的事上
[00:25:29.700 --> 00:25:32.580]  良善的行為事上富足
[00:25:32.580 --> 00:25:34.180]  不是財富的富足
[00:25:34.180 --> 00:25:36.260]  也意味著你的良善
[00:25:36.260 --> 00:25:38.380]  不是一次、兩次
[00:25:38.380 --> 00:25:39.980]  是很多次的
[00:25:39.980 --> 00:25:42.900]  讓你的善行是富足的
[00:25:42.900 --> 00:25:44.700]  這是真正的富足
[00:25:44.700 --> 00:25:48.980]  以至能夠建立有美好的根基
[00:25:48.980 --> 00:25:50.220]  各位弟兄姊妹
[00:25:50.220 --> 00:25:51.260]  當你小心看的時候
[00:25:51.260 --> 00:25:53.900]  發覺聖經在說兩種根基
[00:25:53.900 --> 00:25:58.020]  一種根基是用財富去建造而成的
[00:25:58.020 --> 00:26:00.900]  上面的生命是什麼生命?
[00:26:00.900 --> 00:26:03.180]  是虛浮的生命
[00:26:03.180 --> 00:26:07.260]  第二種根基是善行所建築而成的
[00:26:07.260 --> 00:26:11.020]  上面的生命是真正的生命
[00:26:11.020 --> 00:26:14.060]  慈定、永久、永恆
[00:26:14.060 --> 00:26:16.020]  真正的生命
[00:26:16.020 --> 00:26:19.300]  是兩種不同的根基
[00:26:19.300 --> 00:26:21.700]  大家不知道有沒有機會見過
[00:26:21.700 --> 00:26:23.260]  一些下雪天
[00:26:23.260 --> 00:26:24.980]  如果有時候在外國旅行
[00:26:24.980 --> 00:26:28.580]  或者某些生活的環境
[00:26:28.580 --> 00:26:29.780]  有些時候下雪
[00:26:29.780 --> 00:26:31.900]  真的有些人在做雪人
[00:26:31.900 --> 00:26:33.940]  我見有些人在做雪人的時候
[00:26:33.940 --> 00:26:35.100]  很開心
[00:26:35.100 --> 00:26:36.500]  但堆砌雪人的時候
[00:26:36.500 --> 00:26:37.220]  有個形狀
[00:26:37.220 --> 00:26:38.820]  你不覺得它是雪人的
[00:26:38.820 --> 00:26:41.260]  要加些什麼呢?
[00:26:41.260 --> 00:26:43.780]  找一條頸巾給它
[00:26:43.780 --> 00:26:46.300]  然後戴一隻毛帽
[00:26:46.300 --> 00:26:47.700]  再找兩個石仔
[00:26:47.700 --> 00:26:50.740]  放在兩隻眼窩裏做眼
[00:26:50.740 --> 00:26:54.420]  然後找一塊樹葉做個嘴
[00:26:54.420 --> 00:26:56.420]  然後到處找一根樹枝放在手上
[00:26:56.420 --> 00:26:59.580]  遠看好像一個人
[00:26:59.580 --> 00:27:02.500]  當你堆了雪人之後很開心
[00:27:02.500 --> 00:27:05.660]  但你發覺隔了幾天
[00:27:05.660 --> 00:27:07.220]  天氣一轉變
[00:27:07.220 --> 00:27:11.460]  雪人就消失了
[00:27:11.460 --> 00:27:13.500]  很多很多的建築
[00:27:13.500 --> 00:27:16.460]  很快就會消失
[00:27:16.460 --> 00:27:17.820]  近星所說
[00:27:17.820 --> 00:27:20.380]  在善事上的付足
[00:27:20.380 --> 00:27:23.100]  就建成美好的根基
[00:27:23.100 --> 00:27:26.180]  持定那真正的生命
[00:27:26.180 --> 00:27:27.580]  因此你和我
[00:27:27.580 --> 00:27:29.140]  但有一天在天家的時候
[00:27:29.140 --> 00:27:31.780]  你會見到自己真正的付足
[00:27:31.780 --> 00:27:35.860]  是因為你建立了一個真正的根基
[00:27:35.860 --> 00:27:39.380]  在我們面前有兩個根基
[00:27:39.380 --> 00:27:41.140]  你去思想
[00:27:41.140 --> 00:27:44.300]  你要建立哪一種的根基
[00:27:44.300 --> 00:27:46.300]  我們同心祈禱

