
[00:00:00.000 --> 00:00:04.880]  今天的經文是記載在《約翰福音》第十章一至二十一節
[00:19:17.080 --> 00:19:20.200]  是不可能和我們人間有什麼關係的
[00:19:20.200 --> 00:19:22.760]  不然的話他就會被玷污
[00:19:22.760 --> 00:19:25.640]  但是基督教裡面卻不是這樣說的
[00:19:25.640 --> 00:19:27.160]  所以楊福音一開始說
[00:19:27.160 --> 00:19:28.680]  道成了肉身
[00:19:28.680 --> 00:19:30.280]  住在我們中間
[00:19:30.280 --> 00:19:32.280]  充充滿滿的有恩典
[00:19:32.280 --> 00:19:34.280]  有真理
[00:19:34.280 --> 00:19:36.280]  上帝也有權威
[00:19:36.280 --> 00:19:37.080]  他是高高在上
[00:19:37.080 --> 00:19:39.080]  他是創造這個世界的上帝
[00:19:39.080 --> 00:19:42.520]  但是上帝同樣來臨人間
[00:19:42.520 --> 00:19:45.160]  來到這個世界裡為我們的罪而死
[00:19:45.160 --> 00:19:47.160]  死在十字架上
[00:19:47.160 --> 00:19:47.960]  耶穌來了
[00:19:47.960 --> 00:19:49.960]  是要表達神的愛
[00:19:49.960 --> 00:19:51.560]  也要去勸勉人
[00:19:51.560 --> 00:19:53.560]  我們怎樣去愛上帝
[00:19:53.560 --> 00:19:55.560]  所以基督教裡面的核心
[00:19:55.560 --> 00:19:57.560]  是表達一種愛的關係
[00:19:57.560 --> 00:20:01.560]  而不是一種懼怕的關係
[00:20:01.560 --> 00:20:03.560]  整個第十章
[00:20:03.560 --> 00:20:07.000]  就是以這個核子被醫治的神蹟
[00:20:07.000 --> 00:20:09.000]  作為一個背景
[00:20:09.000 --> 00:20:11.000]  指出耶穌的身份
[00:20:11.000 --> 00:20:13.000]  耶穌在這裡繼而講出
[00:20:13.000 --> 00:20:15.000]  祂的身份和使命
[00:20:15.000 --> 00:20:17.000]  和對世人這一份的愛
[00:20:17.000 --> 00:20:19.000]  作為神的兒子
[00:20:19.000 --> 00:20:21.000]  就好像羊
[00:20:21.000 --> 00:20:23.000]  牧羊人去引渡羊群一樣
[00:20:23.000 --> 00:20:25.000]  耶穌引渡人
[00:20:25.000 --> 00:20:27.000]  去歸向上帝
[00:20:27.000 --> 00:20:29.000]  這是祂的使命
[00:20:29.000 --> 00:20:31.000]  好的牧羊人為羊寫命
[00:20:31.000 --> 00:20:33.000]  耶穌為人的罪
[00:20:33.000 --> 00:20:35.000]  死在十字架上
[00:20:35.000 --> 00:20:37.000]  表達對人的愛
[00:20:37.000 --> 00:20:39.000]  和故宮很不同
[00:20:39.000 --> 00:20:41.000]  耶穌是一個好牧人的心態
[00:20:41.000 --> 00:20:43.000]  圈外有羊
[00:20:43.000 --> 00:20:45.000]  圈內也有羊
[00:20:45.000 --> 00:20:47.000]  無論猶太人
[00:20:47.000 --> 00:20:49.000]  無論外邦人
[00:20:49.000 --> 00:20:51.000]  耶穌都會拯救
[00:20:51.000 --> 00:20:53.000]  這個表達救恩的普世性
[00:20:53.000 --> 00:20:55.000]  無論猶太人
[00:20:55.000 --> 00:20:57.000]  外邦人都可以有這個福分
[00:20:57.000 --> 00:20:59.000]  去得著上帝的拯救
[00:20:59.000 --> 00:21:01.000]  這個和當時猶太人的想法很不同
[00:21:01.000 --> 00:21:03.000]  猶太人只有我們可以得著上帝
[00:21:03.000 --> 00:21:05.000]  跟從上帝的福分
[00:21:05.000 --> 00:21:07.000]  其他人是沒有的
[00:21:07.000 --> 00:21:09.000]  但耶穌卻不是這樣說
[00:21:09.000 --> 00:21:11.000]  正正是因為這個原因
[00:21:11.000 --> 00:21:13.000]  所以基督教就有很多時
[00:21:13.000 --> 00:21:15.000]  我們說要做傳呼音
[00:21:15.000 --> 00:21:17.000]  和宣教的工作
[00:21:17.000 --> 00:21:19.000]  最近去看
[00:21:19.000 --> 00:21:21.000]  一篇文章
[00:21:21.000 --> 00:21:23.000]  介紹一個人
[00:21:23.000 --> 00:21:25.000]  叫迎福珍博士
[00:21:25.000 --> 00:21:27.000]  迎福珍博士
[00:21:27.000 --> 00:21:29.000]  他曾經是我的老師
[00:21:29.000 --> 00:21:31.000]  他是研究
[00:21:31.000 --> 00:21:33.000]  中國教會歷史的
[00:21:33.000 --> 00:21:35.000]  一個很出名的學者
[00:21:35.000 --> 00:21:37.000]  用了幾十年時間
[00:21:37.000 --> 00:21:39.000]  研究中國教會的歷史
[00:21:39.000 --> 00:21:41.000]  他亦都在
[00:21:41.000 --> 00:21:43.000]  最近一段時間裏
[00:21:43.000 --> 00:21:45.000]  他就對
[00:21:45.000 --> 00:21:47.000]  香港的墳場
[00:21:47.000 --> 00:21:49.000]  作了很多研究
[00:21:49.000 --> 00:21:51.000]  有人問他
[00:21:51.000 --> 00:21:53.000]  如果香港
[00:21:53.000 --> 00:21:55.000]  你最想去的地方在哪裏
[00:21:55.000 --> 00:21:57.000]  你最留戀的地方在哪裏
[00:21:57.000 --> 00:21:59.000]  你猜他答哪裏
[00:21:59.000 --> 00:22:01.000]  他就說
[00:22:01.000 --> 00:22:03.000]  他講了一個地方
[00:22:03.000 --> 00:22:05.000]  那個地方你應該不會去
[00:22:05.000 --> 00:22:07.000]  那個地方叫做香港墳場
[00:22:07.000 --> 00:22:09.000]  香港墳場在哪裏呢
[00:22:09.000 --> 00:22:11.000]  就在跑馬地
[00:22:11.000 --> 00:22:13.000]  有個墳場
[00:22:13.000 --> 00:22:15.000]  跑馬地有個墳場
[00:22:15.000 --> 00:22:17.000]  再附近有一個
[00:22:17.000 --> 00:22:19.000]  另外一個墳場叫香港墳場
[00:22:19.000 --> 00:22:21.000]  其實那個墳場
[00:22:21.000 --> 00:22:23.000]  已經有百多年的歷史
[00:22:23.000 --> 00:22:25.000]  這個墳場一開始不是叫香港墳場
[00:22:25.000 --> 00:22:27.000]  是叫做新教墳場
[00:22:27.000 --> 00:22:29.000]  用新教墳場
[00:22:29.000 --> 00:22:31.000]  可能大家知道一個內容
[00:22:31.000 --> 00:22:33.000]  就是在百多年前
[00:22:33.000 --> 00:22:35.000]  有很多傳教士
[00:22:35.000 --> 00:22:37.000]  來到香港傳訓的時候
[00:22:37.000 --> 00:22:39.000]  他們死了,他的家人都死了
[00:22:39.000 --> 00:22:41.000]  就將他們的遺體
[00:22:41.000 --> 00:22:43.000]  葬在這個墳場裏
[00:22:43.000 --> 00:22:45.000]  所以這個墳場
[00:22:45.000 --> 00:22:47.000]  是葬了很多
[00:22:47.000 --> 00:22:49.000]  不同宗派的傳教士
[00:22:49.000 --> 00:22:51.000]  和他的家人在這個墳場裏
[00:22:51.000 --> 00:22:53.000]  所以迎福生博士就說
[00:22:53.000 --> 00:22:55.000]  當他有空的時候
[00:22:55.000 --> 00:22:57.000]  當他自己
[00:22:57.000 --> 00:22:59.000]  有些事想思考的時候
[00:22:59.000 --> 00:23:01.000]  在這個墳場裏坐一次
[00:23:01.000 --> 00:23:03.000]  去看當中每一個墓碑
[00:23:03.000 --> 00:23:05.000]  去看再紀念
[00:23:05.000 --> 00:23:07.000]  他們宣教的故事
[00:23:07.000 --> 00:23:09.000]  紀念上帝在過去
[00:23:09.000 --> 00:23:11.000]  怎樣籍著他們
[00:23:11.000 --> 00:23:13.000]  有不同的工作
[00:23:13.000 --> 00:23:15.000]  在明年我們都會
[00:23:15.000 --> 00:23:17.000]  猜拳的主題是
[00:23:17.000 --> 00:23:19.000]  認識基督教來華的歷史
[00:23:19.000 --> 00:23:21.000]  所以我們都有
[00:23:21.000 --> 00:23:23.000]  不同的導賞團
[00:23:23.000 --> 00:23:25.000]  不過應該暫時沒有想過
[00:23:25.000 --> 00:23:27.000]  有導賞墳地
[00:23:27.000 --> 00:23:29.000]  不過將來應該都會有舉辦
[00:23:29.000 --> 00:23:31.000]  都會預備
[00:23:31.000 --> 00:23:33.000]  舉辦導賞墳場
[00:23:33.000 --> 00:23:35.000]  這也是一個很好的
[00:23:35.000 --> 00:23:37.000]  活動
[00:23:37.000 --> 00:23:39.000]  我們會有一天半天
[00:23:39.000 --> 00:23:41.000]  一天兩天
[00:23:41.000 --> 00:23:43.000]  去澳門,三天去廣州
[00:23:43.000 --> 00:23:45.000]  去看看不同的地方
[00:23:45.000 --> 00:23:47.000]  看看上帝在過去
[00:23:47.000 --> 00:23:49.000]  怎樣在不同的地方
[00:23:49.000 --> 00:23:51.000]  籍著不同的人去讓福音
[00:23:51.000 --> 00:23:53.000]  在中華大地裏邊
[00:23:53.000 --> 00:23:55.000]  一路一路的去傳開
[00:23:55.000 --> 00:23:57.000]  我們預留時間
[00:23:57.000 --> 00:23:59.000]  去出席這些導賞團
[00:23:59.000 --> 00:24:01.000]  第二方面
[00:24:01.000 --> 00:24:03.000]  這裏的經文說
[00:24:03.000 --> 00:24:05.000]  羊和牧羊人的關係究竟是怎樣
[00:24:05.000 --> 00:24:07.000]  羊知道
[00:24:07.000 --> 00:24:09.000]  牧羊人的身份
[00:24:09.000 --> 00:24:11.000]  羊知道牧羊人對牠的保護
[00:24:11.000 --> 00:24:13.000]  羊亦都知道
[00:24:13.000 --> 00:24:15.000]  通過這道門
[00:24:15.000 --> 00:24:17.000]  這個牧羊人
[00:24:17.000 --> 00:24:19.000]  這個門就可以得草吃
[00:24:19.000 --> 00:24:21.000]  生命得以延續
[00:24:21.000 --> 00:24:23.000]  牠聽見這個牧羊人的聲音
[00:24:23.000 --> 00:24:25.000]  認出牠的身份
[00:24:25.000 --> 00:24:27.000]  聽見牧羊人的聲音
[00:24:27.000 --> 00:24:29.000]  和認出牧羊人的身份
[00:24:29.000 --> 00:24:31.000]  其實都是一個過程
[00:24:31.000 --> 00:24:33.000]  是需要一個過程
[00:24:33.000 --> 00:24:35.000]  正如
[00:24:35.000 --> 00:24:37.000]  核子認識耶穌
[00:24:37.000 --> 00:24:39.000]  都需要一個過程
[00:24:39.000 --> 00:24:41.000]  核子不是一下子就
[00:24:41.000 --> 00:24:43.000]  認耶穌是基督
[00:24:43.000 --> 00:24:45.000]  如果大家還記得
[00:24:45.000 --> 00:24:47.000]  在《讓婚第九章》
[00:24:47.000 --> 00:24:49.000]  是有一個過程
[00:24:49.000 --> 00:24:51.000]  最後耶穌承認你是神的兒子
[00:24:51.000 --> 00:24:53.000]  要跟從你
[00:24:53.000 --> 00:24:55.000]  所以是有一個過程
[00:24:55.000 --> 00:24:57.000]  我記得
[00:24:57.000 --> 00:24:59.000]  我讀神學的時候
[00:24:59.000 --> 00:25:01.000]  神學院養了一隻狼狗
[00:25:01.000 --> 00:25:03.000]  有一年
[00:25:03.000 --> 00:25:05.000]  我都要餵這隻狼狗
[00:25:05.000 --> 00:25:07.000]  其實我都怕狗
[00:25:07.000 --> 00:25:09.000]  狗很大隻
[00:25:09.000 --> 00:25:11.000]  所以我開始的時候
[00:25:11.000 --> 00:25:13.000]  拿著飯給牠
[00:25:13.000 --> 00:25:15.000]  我心震
[00:25:15.000 --> 00:25:17.000]  我見到這隻狗
[00:25:17.000 --> 00:25:19.000]  都很大戒心
[00:25:19.000 --> 00:25:21.000]  牠又震,我又震
[00:25:21.000 --> 00:25:23.000]  我就放下
[00:25:23.000 --> 00:25:25.000]  過了幾天
[00:25:25.000 --> 00:25:27.000]  牠知道
[00:25:27.000 --> 00:25:29.000]  我來給牠飯
[00:25:29.000 --> 00:25:31.000]  我就可以摸牠
[00:25:31.000 --> 00:25:33.000]  這是一個過程
[00:25:33.000 --> 00:25:35.000]  當然
[00:25:35.000 --> 00:25:37.000]  耶穌作為一個羊
[00:25:37.000 --> 00:25:39.000]  牧羊人跟羊的關係
[00:25:39.000 --> 00:25:41.000]  牠當然不會像我這樣震
[00:25:41.000 --> 00:25:43.000]  牠知道自己要保護牠
[00:25:43.000 --> 00:25:45.000]  但羊都要經過一個過程
[00:25:45.000 --> 00:25:47.000]  認識耶穌就是保護牠
[00:25:47.000 --> 00:25:49.000]  牧羊人
[00:25:49.000 --> 00:25:51.000]  所以當羊
[00:25:51.000 --> 00:25:53.000]  一開始就聽見牧羊人的聲音
[00:25:53.000 --> 00:25:55.000]  聽到了
[00:25:55.000 --> 00:25:57.000]  但牠不去跟從
[00:25:57.000 --> 00:25:59.000]  聽到第二天
[00:25:59.000 --> 00:26:01.000]  牧羊人又發出聲音
[00:26:01.000 --> 00:26:03.000]  牠又不跟從
[00:26:03.000 --> 00:26:05.000]  過了一段時間
[00:26:05.000 --> 00:26:07.000]  這隻羊就會對這些聲音麻木
[00:26:07.000 --> 00:26:09.000]  牠就不會再覺得
[00:26:09.000 --> 00:26:11.000]  再認為
[00:26:11.000 --> 00:26:13.000]  這個聲音對我有任何意義
[00:26:13.000 --> 00:26:15.000]  在我年輕的時候
[00:26:15.000 --> 00:26:17.000]  我也曾經參與過
[00:26:17.000 --> 00:26:19.000]  福音戒毒的工作
[00:26:19.000 --> 00:26:21.000]  進了福音戒毒的營
[00:26:21.000 --> 00:26:23.000]  有三個星期的時間
[00:26:23.000 --> 00:26:25.000]  大家都聽過福音戒毒
[00:26:25.000 --> 00:26:27.000]  就是吸毒的人
[00:26:27.000 --> 00:26:29.000]  透過不同的方法都戒不了毒
[00:26:29.000 --> 00:26:31.000]  最後
[00:26:31.000 --> 00:26:33.000]  就直著相信耶穌
[00:26:33.000 --> 00:26:35.000]  去戒除毒癮
[00:26:35.000 --> 00:26:37.000]  跟著過一個新的生活
[00:26:37.000 --> 00:26:39.000]  不靠藥物
[00:26:39.000 --> 00:26:41.000]  強調是不靠任何的藥物
[00:26:41.000 --> 00:26:43.000]  只是靠著信耶穌
[00:26:43.000 --> 00:26:45.000]  靠著信仰
[00:26:45.000 --> 00:26:47.000]  靠著上帝
[00:26:47.000 --> 00:26:49.000]  去改變這個
[00:26:49.000 --> 00:26:51.000]  很難改變的習慣
[00:26:51.000 --> 00:26:53.000]  經過三個星期後
[00:26:53.000 --> 00:26:55.000]  我有一個觀察
[00:26:55.000 --> 00:26:57.000]  我見到有些人
[00:26:57.000 --> 00:26:59.000]  他們直著
[00:26:59.000 --> 00:27:01.000]  福音戒除毒癮
[00:27:01.000 --> 00:27:03.000]  跟著整個人生有一個很大的改變
[00:27:03.000 --> 00:27:05.000]  我也見到
[00:27:05.000 --> 00:27:07.000]  有些人
[00:27:07.000 --> 00:27:09.000]  進出戒毒的地方
[00:27:09.000 --> 00:27:11.000]  又出又入
[00:27:11.000 --> 00:27:13.000]  又出又入
[00:27:13.000 --> 00:27:15.000]  所謂戒毒王子
[00:27:15.000 --> 00:27:17.000]  戒毒王子都很厲害
[00:27:17.000 --> 00:27:19.000]  跟他講聖經可以對答
[00:27:19.000 --> 00:27:21.000]  可以對答聖經
[00:27:21.000 --> 00:27:23.000]  所以叫戒毒王子
[00:27:23.000 --> 00:27:25.000]  我亦觀察
[00:27:25.000 --> 00:27:27.000]  這些進進出出的人
[00:27:27.000 --> 00:27:29.000]  跟那些
[00:27:29.000 --> 00:27:31.000]  真的可以改變的人
[00:27:31.000 --> 00:27:33.000]  分別是甚麼呢
[00:27:33.000 --> 00:27:35.000]  福音
[00:27:35.000 --> 00:27:37.000]  改變了生命
[00:27:37.000 --> 00:27:39.000]  跟著有一個新的人生
[00:27:39.000 --> 00:27:41.000]  進來一次就改變了
[00:27:41.000 --> 00:27:43.000]  如果那些人
[00:27:43.000 --> 00:27:45.000]  懷著不是一個
[00:27:45.000 --> 00:27:47.000]  最單純最決心
[00:27:47.000 --> 00:27:49.000]  沒錢就進來戒毒
[00:27:49.000 --> 00:27:51.000]  出去有錢就吸毒
[00:27:51.000 --> 00:27:53.000]  吸到沒錢就進來戒毒
[00:27:53.000 --> 00:27:55.000]  真的有這樣的心態
[00:27:55.000 --> 00:27:57.000]  所以如果這樣的心態
[00:27:57.000 --> 00:27:59.000]  過了一兩次
[00:27:59.000 --> 00:28:01.000]  他就會覺得
[00:28:01.000 --> 00:28:03.000]  信仰對我沒有幫助
[00:28:03.000 --> 00:28:05.000]  幫不到我
[00:28:05.000 --> 00:28:07.000]  只是幫我進來休息
[00:28:07.000 --> 00:28:09.000]  不是上帝幫不到他
[00:28:09.000 --> 00:28:11.000]  而是他的心麻木了
[00:28:11.000 --> 00:28:13.000]  他的心麻木了
[00:28:13.000 --> 00:28:15.000]  以致他覺得
[00:28:15.000 --> 00:28:17.000]  信仰對他沒有幫助
[00:28:17.000 --> 00:28:19.000]  很多時候我們會這樣嗎
[00:28:19.000 --> 00:28:21.000]  一開始上帝跟我們說了一句話
[00:28:21.000 --> 00:28:23.000]  但我們沒有聽
[00:28:23.000 --> 00:28:25.000]  上帝再說我們又不聽
[00:28:25.000 --> 00:28:27.000]  再說又不聽
[00:28:27.000 --> 00:28:29.000]  聽了幾次我們的心就麻木了
[00:28:29.000 --> 00:28:33.000]  我們再也聽不到上帝的聲音
[00:28:33.000 --> 00:28:35.000]  我想有一個情境
[00:28:35.000 --> 00:28:37.000]  很多人都經歷過
[00:28:37.000 --> 00:28:39.000]  很多父母在家庭裡的情景
[00:28:39.000 --> 00:28:41.000]  當你看到一個孩子
[00:28:41.000 --> 00:28:43.000]  有問題的時候
[00:28:43.000 --> 00:28:45.000]  通常反應是提起他
[00:28:45.000 --> 00:28:47.000]  提起他之後可能會責備他
[00:28:47.000 --> 00:28:49.000]  責備他之後
[00:28:49.000 --> 00:28:51.000]  這個孩子就會很聽你的提醒
[00:28:51.000 --> 00:28:53.000]  心知道自己做錯了
[00:28:53.000 --> 00:28:55.000]  行為就改變了
[00:28:55.000 --> 00:28:57.000]  這個情景會不會出現呢
[00:28:57.000 --> 00:28:59.000]  我很肯定
[00:28:59.000 --> 00:29:01.000]  我不用問大家
[00:29:01.000 --> 00:29:03.000]  大部分都不會出現
[00:29:03.000 --> 00:29:05.000]  你講你的
[00:29:05.000 --> 00:29:07.000]  我繼續做我的
[00:29:07.000 --> 00:29:09.000]  接下來會有什麼情況呢
[00:29:09.000 --> 00:29:11.000]  這個情景會不停出現
[00:29:11.000 --> 00:29:13.000]  小孩有這樣的行為
[00:29:13.000 --> 00:29:15.000]  父母又講同一番說話
[00:29:15.000 --> 00:29:17.000]  但情況是沒有改變
[00:29:17.000 --> 00:29:19.000]  接著
[00:29:19.000 --> 00:29:21.000]  你從一個孩子的角度去看
[00:29:21.000 --> 00:29:23.000]  去看這件事
[00:29:23.000 --> 00:29:25.000]  當你對我的提醒
[00:29:25.000 --> 00:29:27.000]  責備
[00:29:27.000 --> 00:29:29.000]  我聽完之後
[00:29:29.000 --> 00:29:31.000]  我當然不想改
[00:29:31.000 --> 00:29:33.000]  是沒有後果的
[00:29:33.000 --> 00:29:35.000]  是沒有後果的
[00:29:35.000 --> 00:29:37.000]  接著
[00:29:37.000 --> 00:29:39.000]  我又做同一件行為
[00:29:39.000 --> 00:29:41.000]  你又再講同一句說話
[00:29:41.000 --> 00:29:43.000]  又沒有後果
[00:29:43.000 --> 00:29:45.000]  你講你的,我繼續做我的
[00:29:45.000 --> 00:29:47.000]  接著
[00:29:47.000 --> 00:29:49.000]  父母的聲音
[00:29:49.000 --> 00:29:51.000]  就成為了不是聲音
[00:29:51.000 --> 00:29:53.000]  是噪音
[00:29:53.000 --> 00:29:55.000]  在他來說
[00:29:55.000 --> 00:29:57.000]  你講的都是噪音,不用聽
[00:29:57.000 --> 00:29:59.000]  到漸漸
[00:29:59.000 --> 00:30:01.000]  這個孩子
[00:30:01.000 --> 00:30:03.000]  就成為一個老油條
[00:30:03.000 --> 00:30:05.000]  不要被老油條的老字騙了
[00:30:05.000 --> 00:30:07.000]  其實很小的
[00:30:07.000 --> 00:30:09.000]  年紀的人
[00:30:09.000 --> 00:30:11.000]  都可以是老油條
[00:30:11.000 --> 00:30:13.000]  其實很多小朋友
[00:30:13.000 --> 00:30:15.000]  其實都已經是一個老油條
[00:30:15.000 --> 00:30:17.000]  從這個角度去講
[00:30:17.000 --> 00:30:19.000]  已經是一個老油條
[00:30:19.000 --> 00:30:21.000]  基督徒有很多都是老油條
[00:30:21.000 --> 00:30:23.000]  無論信了多久
[00:30:23.000 --> 00:30:25.000]  無論年紀多大
[00:30:25.000 --> 00:30:27.000]  都可以是老油條
[00:30:27.000 --> 00:30:29.000]  當上帝
[00:30:29.000 --> 00:30:31.000]  藉著不同的方式
[00:30:31.000 --> 00:30:33.000]  去提醒我們
[00:30:33.000 --> 00:30:35.000]  接著我們當聽不到
[00:30:35.000 --> 00:30:37.000]  再講
[00:30:37.000 --> 00:30:39.000]  又當聽不到
[00:30:39.000 --> 00:30:41.000]  我們的生命沒有跟著
[00:30:41.000 --> 00:30:43.000]  上帝的吩咐去做的時候
[00:30:43.000 --> 00:30:45.000]  漸漸我們都會成為一群
[00:30:45.000 --> 00:30:47.000]  心靈麻木的人
[00:30:47.000 --> 00:30:49.000]  在這裡
[00:30:49.000 --> 00:30:51.000]  耶穌提醒我們
[00:30:51.000 --> 00:30:53.000]  真正屬於祂的人
[00:30:53.000 --> 00:30:55.000]  是聽祂的聲音
[00:30:55.000 --> 00:30:57.000]  跟從這個牧羊人
[00:30:57.000 --> 00:30:59.000]  因為羊知道
[00:30:59.000 --> 00:31:01.000]  這個牧羊人
[00:31:01.000 --> 00:31:03.000]  對牠的生命有保護
[00:31:03.000 --> 00:31:05.000]  第三方面我們可以看
[00:31:05.000 --> 00:31:07.000]  耶穌在這裡說
[00:31:07.000 --> 00:31:09.000]  祂是一個好牧羊
[00:31:09.000 --> 00:31:11.000]  好的牧羊人
[00:31:11.000 --> 00:31:13.000]  祂怎樣去保護一群羊
[00:31:13.000 --> 00:31:15.000]  犧牲自己的生命
[00:31:15.000 --> 00:31:17.000]  接著可能有人去說
[00:31:17.000 --> 00:31:19.000]  耶穌你都
[00:31:19.000 --> 00:31:21.000]  保不住你的生命
[00:31:21.000 --> 00:31:23.000]  你又如何去保護我們
[00:31:23.000 --> 00:31:25.000]  從人的角度去說
[00:31:25.000 --> 00:31:27.000]  耶穌怎樣去死
[00:31:27.000 --> 00:31:29.000]  耶穌來到地上
[00:31:29.000 --> 00:31:31.000]  祂的言論引起了
[00:31:31.000 --> 00:31:33.000]  當時宗教領袖的不滿
[00:31:33.000 --> 00:31:35.000]  挑戰他們宗教權威的地位
[00:31:35.000 --> 00:31:37.000]  所以一群宗教領袖
[00:31:37.000 --> 00:31:39.000]  就聳動一些群眾
[00:31:39.000 --> 00:31:41.000]  去迫當時的一個官
[00:31:41.000 --> 00:31:43.000]  叫比拉多
[00:31:43.000 --> 00:31:45.000]  迫耶穌釘他在十字架上
[00:31:45.000 --> 00:31:47.000]  群眾
[00:31:47.000 --> 00:31:49.000]  對耶穌的罪行
[00:31:49.000 --> 00:31:51.000]  是一個宗教的罪行
[00:31:51.000 --> 00:31:53.000]  就是耶穌
[00:31:53.000 --> 00:31:55.000]  你犯了律法
[00:31:55.000 --> 00:31:57.000]  你沒有遵守律法
[00:31:57.000 --> 00:31:59.000]  所以你是褻瀆上帝
[00:31:59.000 --> 00:32:01.000]  所以你應該要死
[00:32:01.000 --> 00:32:03.000]  不過因為這群猶太人
[00:32:03.000 --> 00:32:05.000]  他們沒有殺人的權柄
[00:32:05.000 --> 00:32:07.000]  所以他們就用了
[00:32:07.000 --> 00:32:09.000]  政治上的藉口
[00:32:09.000 --> 00:32:11.000]  所以當捉拿耶穌
[00:32:11.000 --> 00:32:13.000]  在官的面前的時候
[00:32:13.000 --> 00:32:15.000]  他們和比拉多怎樣說
[00:32:15.000 --> 00:32:17.000]  他們說耶穌自稱是王
[00:32:17.000 --> 00:32:19.000]  凡是以自稱是王的人
[00:32:19.000 --> 00:32:21.000]  會判該殺
[00:32:21.000 --> 00:32:23.000]  用了一個政治上的理由
[00:32:23.000 --> 00:32:25.000]  不是宗教的理由
[00:32:25.000 --> 00:32:27.000]  以一個宗教上的理由
[00:32:27.000 --> 00:32:29.000]  去處理
[00:32:29.000 --> 00:32:31.000]  或者去希望解決
[00:32:31.000 --> 00:32:32.000]  耶穌
[00:32:32.000 --> 00:32:35.000]  去處理耶穌在宗教上的褻瀆
[00:32:35.000 --> 00:32:37.000]  褻瀆上帝的罪名
[00:32:37.000 --> 00:32:39.000]  但耶穌在這裡很清楚地說
[00:32:39.000 --> 00:32:41.000]  他一開始侍奉的時候
[00:32:41.000 --> 00:32:43.000]  已經清楚地表明了他降世的目的
[00:32:43.000 --> 00:32:45.000]  他宣講天國近了
[00:32:45.000 --> 00:32:47.000]  你們應當悔改
[00:32:47.000 --> 00:32:49.000]  他很清楚地說明
[00:32:49.000 --> 00:32:51.000]  他想耶路撒冷就是要受苦
[00:32:51.000 --> 00:32:53.000]  就是要死在十字架上
[00:32:53.000 --> 00:32:55.000]  所以就算在這裡
[00:32:55.000 --> 00:32:57.000]  他很清楚地說明
[00:32:57.000 --> 00:32:59.000]  他的受死不是偶然的
[00:32:59.000 --> 00:33:01.000]  他是自願選擇的結果
[00:33:01.000 --> 00:33:03.000]  也不是英雄心態
[00:33:03.000 --> 00:33:05.000]  他是完全信服上帝的旨意
[00:33:05.000 --> 00:33:07.000]  而被釘在十字架上
[00:33:07.000 --> 00:33:09.000]  在耶穌被釘在十字架上的時候
[00:33:09.000 --> 00:33:11.000]  有兩個不同的囚犯
[00:33:11.000 --> 00:33:13.000]  和耶穌被釘
[00:33:13.000 --> 00:33:15.000]  不知道大家還記不記得
[00:33:15.000 --> 00:33:17.000]  兩個囚犯的不同反應
[00:33:17.000 --> 00:33:19.000]  第一個反應
[00:33:19.000 --> 00:33:21.000]  就是一個人一個基俏
[00:33:21.000 --> 00:33:23.000]  他說你不是基督嗎
[00:33:23.000 --> 00:33:25.000]  可以救自己和我們吧
[00:33:25.000 --> 00:33:27.000]  這個正正就是這樣的心態
[00:33:27.000 --> 00:33:29.000]  耶穌如果你是這麼厲害
[00:33:29.000 --> 00:33:31.000]  你就救自己吧
[00:33:31.000 --> 00:33:33.000]  你不會被釘在十字架上
[00:33:33.000 --> 00:33:35.000]  你現在連自己都救不了
[00:33:35.000 --> 00:33:37.000]  你怎麼救我們呢
[00:33:37.000 --> 00:33:39.000]  意思就是這樣
[00:33:39.000 --> 00:33:41.000]  接著另一個怎麼說呢
[00:33:41.000 --> 00:33:43.000]  哪一個就責備他說
[00:33:43.000 --> 00:33:45.000]  你是神嗎
[00:33:45.000 --> 00:33:47.000]  這個人沒有做過一件不好的事
[00:33:47.000 --> 00:33:49.000]  就對耶穌說
[00:33:49.000 --> 00:33:51.000]  耶穌啊
[00:33:51.000 --> 00:33:53.000]  你德國降臨的時候求你紀念我
[00:33:53.000 --> 00:33:55.000]  另一個囚犯可能從不同的途徑
[00:33:55.000 --> 00:33:57.000]  聽見耶穌的教訓
[00:33:57.000 --> 00:33:59.000]  知道耶穌的身份
[00:33:59.000 --> 00:34:01.000]  他相信耶穌
[00:34:01.000 --> 00:34:03.000]  其實他有能力將一個永恆的福分賜給我
[00:34:03.000 --> 00:34:05.000]  所以他在求耶穌
[00:34:05.000 --> 00:34:07.000]  不同的人
[00:34:07.000 --> 00:34:09.000]  對耶穌有不同的回應
[00:34:09.000 --> 00:34:11.000]  但耶穌在這裡說
[00:34:11.000 --> 00:34:13.000]  他整個生命
[00:34:13.000 --> 00:34:15.000]  都是在他掌握當中
[00:34:15.000 --> 00:34:17.000]  生命是他自己寫下的
[00:34:17.000 --> 00:34:19.000]  所以他有權並取回來
[00:34:19.000 --> 00:34:21.000]  他作為
[00:34:21.000 --> 00:34:23.000]  我們的牧羊人
[00:34:23.000 --> 00:34:25.000]  他有能力去保護我們
[00:34:25.000 --> 00:34:27.000]  羊只要跟著牧羊人
[00:34:27.000 --> 00:34:29.000]  就知道是安全
[00:34:29.000 --> 00:34:31.000]  可能我們對上帝的保護
[00:34:31.000 --> 00:34:33.000]  和我們自己看
[00:34:33.000 --> 00:34:35.000]  上帝保護我們
