
[00:00:00.000 --> 00:00:05.200]  剛才小棠和平民的評分
[00:29:41.900 --> 00:29:44.900]  他寧願自己走走
[00:29:44.900 --> 00:29:46.900]  已經分離
[00:29:46.900 --> 00:29:49.900]  為了他痛足的人
[00:29:49.900 --> 00:29:51.900]  他要看德
[00:29:51.900 --> 00:29:56.900]  他說我是事上相同
[00:29:56.900 --> 00:29:58.900]  大有憂傷
[00:29:58.900 --> 00:30:01.900]  這是他的心靈的負擔
[00:30:01.900 --> 00:30:03.900]  他是痛施的
[00:30:03.900 --> 00:30:05.900]  他沒有希望
[00:30:05.900 --> 00:30:07.900]  所以在他的心裡面有一個
[00:30:07.900 --> 00:30:10.900]  很深很深的深度
[00:30:10.900 --> 00:30:15.900]  是真的很感動的
[00:30:15.900 --> 00:30:16.900]  很寶貴
[00:30:16.900 --> 00:30:20.900]  我記得耶穌說天國的庇護的時候
[00:30:20.900 --> 00:30:23.900]  他說過其中一個庇護
[00:30:23.900 --> 00:30:25.900]  他說有一個人
[00:30:25.900 --> 00:30:29.900]  他無意中發現
[00:30:29.900 --> 00:30:33.900]  有顆珍珠埋在地上
[00:30:33.900 --> 00:30:35.900]  他發現之後回到家裡
[00:30:35.900 --> 00:30:38.900]  他將所有的一切變賣
[00:30:38.900 --> 00:30:42.900]  為了去買那塊地
[00:30:42.900 --> 00:30:44.900]  很多人笑他
[00:30:44.900 --> 00:30:46.900]  但是主耶穌說
[00:30:46.900 --> 00:30:50.900]  他歡歡喜喜去變賣一切所有
[00:30:50.900 --> 00:30:53.900]  去買那塊地
[00:30:53.900 --> 00:30:56.900]  每個人都說他是傻子
[00:30:56.900 --> 00:31:01.900]  但是他知道他自己所做的是什麼
[00:31:01.900 --> 00:31:07.900]  他知道那裡有最寶貴的珍珠
[00:31:07.900 --> 00:31:10.900]  那塊地沒有價值
[00:31:10.900 --> 00:31:13.900]  人所看見的就是那塊地
[00:31:13.900 --> 00:31:15.900]  但是他所看見的
[00:31:15.900 --> 00:31:18.900]  是地下的珍珠
[00:31:18.900 --> 00:31:21.900]  所以他願意付代價
[00:31:21.900 --> 00:31:28.900]  去得到最偉重的珍珠
[00:31:28.900 --> 00:31:32.900]  他所見的他人見不到
[00:31:32.900 --> 00:31:34.900]  這就是主耶穌的意思
[00:31:34.900 --> 00:31:37.900]  很多人認識了
[00:31:37.900 --> 00:31:41.900]  在認識了神的國度的寶貴之後
[00:31:41.900 --> 00:31:45.900]  願意為天賀付代價
[00:31:45.900 --> 00:31:49.900]  而且歡歡喜喜付代價
[00:31:49.900 --> 00:31:51.900]  這個歡喜的來源
[00:31:51.900 --> 00:31:56.900]  就是清楚的了解和認識
[00:31:56.900 --> 00:31:58.900]  如果不認識
[00:31:58.900 --> 00:32:01.900]  他絕對不會快樂
[00:32:01.900 --> 00:32:05.900]  他會感覺這是很大的犧牲
[00:32:05.900 --> 00:32:09.900]  是蝕本、是損失
[00:32:09.900 --> 00:32:12.900]  但當他有真正的認識的時候
[00:32:12.900 --> 00:32:15.900]  他的感覺完全改變
[00:32:15.900 --> 00:32:17.900]  他是充滿喜樂
[00:32:17.900 --> 00:32:20.900]  他是歡歡喜喜去做這件事
[00:32:20.900 --> 00:32:23.900]  這是主耶穌說的
[00:32:23.900 --> 00:32:26.900]  所以他是以苦為樂
[00:32:26.900 --> 00:32:31.900]  最後他是以愉為志
[00:32:31.900 --> 00:32:34.900]  以愉者為志為
[00:32:34.900 --> 00:32:37.900]  我們看林浩第一章
[00:32:37.900 --> 00:32:57.900]  林賜第一章
[00:32:57.900 --> 00:33:04.900]  我們從十八節到第二十四節
[00:33:04.900 --> 00:33:07.900]  我們同聲讀
[00:33:07.900 --> 00:33:09.900]  因為十節教
[00:33:10.900 --> 00:33:12.900]  在下面黃的人為主
[00:33:12.900 --> 00:33:15.900]  在下面白的人為神
[00:33:15.900 --> 00:33:17.900]  在天上所見
[00:33:17.900 --> 00:33:20.900]  我要以全智慧人的智慧
[00:33:20.900 --> 00:33:22.900]  為地聰明人的聰明
[00:33:22.900 --> 00:33:24.900]  智慧人在哪裡
[00:33:24.900 --> 00:33:25.900]  同時在哪裡
[00:33:25.900 --> 00:33:28.900]  也在世上的事在哪裡
[00:33:28.900 --> 00:33:31.900]  曾經有事業者身上的智慧
[00:33:31.900 --> 00:33:32.900]  已經成為主體
[00:33:32.900 --> 00:33:35.900]  世人曾經的智慧
[00:33:35.900 --> 00:33:36.900]  已經可以認識了
[00:33:36.900 --> 00:33:40.900]  曾經有人所說的完全的道理
[00:33:40.900 --> 00:33:42.900]  曾經有八十幾歲的人
[00:33:42.900 --> 00:33:44.900]  已進入神明智慧
[00:33:44.900 --> 00:33:47.900]  由大人始成神明
[00:33:47.900 --> 00:33:50.900]  已經領領人至天穹智慧
[00:33:50.900 --> 00:33:53.900]  我們開始傳領神子進入基督
[00:33:53.900 --> 00:33:55.900]  再由大人為主出世
[00:33:55.900 --> 00:33:57.900]  再由大人為主
[00:33:57.900 --> 00:33:59.900]  大人無知的
[00:33:59.900 --> 00:34:01.900]  無論是猶太人
[00:34:01.900 --> 00:34:02.900]  希臘人
[00:34:02.900 --> 00:34:04.900]  基督種神的靈魂
[00:34:04.900 --> 00:34:06.900]  神的智慧
[00:34:06.900 --> 00:34:08.900]  基督種為神的能力
[00:34:08.900 --> 00:34:10.900]  神的智慧
[00:34:10.900 --> 00:34:12.900]  十字架的道理
[00:34:12.900 --> 00:34:14.900]  希臘人看
[00:34:14.900 --> 00:34:16.900]  就是愚蠢
[00:34:16.900 --> 00:34:20.900]  他們認為是愚蠢
[00:34:20.900 --> 00:34:22.900]  但是對於猶太人
[00:34:22.900 --> 00:34:29.900]  就是寬恕
[00:34:29.900 --> 00:34:31.900]  但是對於德教的人
[00:34:31.900 --> 00:34:34.900]  基督十字架是神的能力
[00:34:34.900 --> 00:34:36.900]  神的最高的
[00:34:36.900 --> 00:34:37.900]  最奇妙的
[00:34:37.900 --> 00:34:40.900]  最溫柔的智慧
[00:34:40.900 --> 00:34:45.900]  因為他看透了十字架的智慧
[00:34:45.900 --> 00:34:49.900]  所以他以十架為本
[00:34:49.900 --> 00:34:52.900]  感謝主
[00:34:52.900 --> 00:34:54.900]  今天我們了解
[00:34:54.900 --> 00:34:56.900]  十字架裏面
[00:34:56.900 --> 00:35:00.900]  最高最大最豐富的智慧
[00:35:00.900 --> 00:35:02.900]  所以我們要接受
[00:35:02.900 --> 00:35:04.900]  我們要高舉它
[00:35:04.900 --> 00:35:05.900]  見證它
[00:35:05.900 --> 00:35:07.900]  傳揚它
[00:35:07.900 --> 00:35:09.900]  在這件事裏面
[00:35:09.900 --> 00:35:12.900]  我們所付的一切代價
[00:35:12.900 --> 00:35:14.900]  都是值得
[00:35:14.900 --> 00:35:18.900]  為主所付的代價
[00:35:18.900 --> 00:35:20.900]  都是值得
[00:35:20.900 --> 00:35:22.900]  這是我們的價值觀
[00:35:22.900 --> 00:35:26.900]  這種價值
[00:35:26.900 --> 00:35:29.900]  是永恆價值
[00:35:29.900 --> 00:35:32.900]  所以我們用一字聖經
[00:35:32.900 --> 00:35:34.900]  做結束
[00:35:34.900 --> 00:35:36.900]  菲律賓書
[00:35:36.900 --> 00:35:43.900]  第三章
[00:35:43.900 --> 00:35:46.900]  我們同心讀過就完了
[00:35:46.900 --> 00:35:51.900]  第三章第八節
[00:35:51.900 --> 00:35:58.900]  我們一起讀
[00:35:58.900 --> 00:36:09.900]  (國語)
[00:36:09.900 --> 00:36:15.900]  認識我主基督的耶穌為至高
[00:36:15.900 --> 00:36:21.900]  我們低頭見禮
[00:36:21.900 --> 00:36:23.900]  主耶穌基督
[00:36:23.900 --> 00:36:27.900]  祢是我們的至高
[00:36:27.900 --> 00:36:29.900]  我們要追求認識祢
[00:36:29.900 --> 00:36:30.900]  得著祢
[00:36:30.900 --> 00:36:31.900]  經歷祢
[00:36:31.900 --> 00:36:34.900]  好像保羅所追求的一樣
[00:36:34.900 --> 00:36:36.900]  祂為你
[00:36:36.900 --> 00:36:38.900]  叫氣萬事
[00:36:38.900 --> 00:36:40.900]  幫助奮鬥
[00:36:40.900 --> 00:36:42.900]  我要得著祢
[00:36:42.900 --> 00:36:43.900]  經歷祢
[00:36:43.900 --> 00:36:44.900]  傳揚祢
[00:36:44.900 --> 00:36:46.900]  見證祢
[00:36:46.900 --> 00:36:48.900]  我們為祂感謝祢
[00:36:48.900 --> 00:36:51.900]  要靠主將祂的價值觀
[00:36:51.900 --> 00:36:55.900]  放在我們這裏面
[00:36:55.900 --> 00:36:58.900]  讓我們有同樣的認識
[00:36:58.900 --> 00:37:00.900]  同樣的體會
[00:37:00.900 --> 00:37:01.900]  同樣的了解
[00:37:01.900 --> 00:37:03.900]  同樣的追求
[00:37:03.900 --> 00:37:05.900]  同樣的標準
[00:37:05.900 --> 00:37:09.900]  願主真的讓我們
[00:37:09.900 --> 00:37:13.900]  接受主耶穌自己的教訓
[00:37:13.900 --> 00:37:16.900]  一個人不能只侍奉兩個主
[00:37:16.900 --> 00:37:20.900]  我們不能又侍奉媽媽
[00:37:20.900 --> 00:37:22.900]  又侍奉上帝
[00:37:22.900 --> 00:37:24.900]  靠主幫助我們
[00:37:24.900 --> 00:37:26.900]  先靠神的國
[00:37:26.900 --> 00:37:28.900]  和神的義
[00:37:28.900 --> 00:37:30.900]  其他的事
[00:37:30.900 --> 00:37:33.900]  都是放在其次的位置
[00:37:33.900 --> 00:37:35.900]  靠主這樣引導我們
[00:37:35.900 --> 00:37:39.900]  了解我們的感情
[00:37:39.900 --> 00:37:40.900]  在理智上
[00:37:40.900 --> 00:37:41.900]  感情上
[00:37:41.900 --> 00:37:43.900]  都是有同樣的結論
[00:37:43.900 --> 00:37:44.900]  我們這樣感謝主
[00:37:44.900 --> 00:37:46.900]  靠奉祭耶穌給我們認識
[00:37:46.900 --> 00:37:48.900]  (字幕製作:貝爾)

