
[00:00:00.000 --> 00:00:03.920]  我們主要多謝你 你愛我們 你賜給我們生命
[00:17:55.080 --> 00:17:57.320]  就是說最高的三個
[00:17:57.320 --> 00:17:59.880]  通常在道教裡面就是原始天尊
[00:17:59.880 --> 00:18:02.560]  靈寶天尊和道德天尊
[00:18:02.560 --> 00:18:05.960]  總之在他們神話裡面最高的那三個
[00:18:05.960 --> 00:18:06.440]  OK?
[00:18:06.440 --> 00:18:08.200]  比猶皇大帝還高
[00:18:08.200 --> 00:18:12.200]  這個就很勇敢的
[00:18:12.200 --> 00:18:15.800]  我引給大家這個符
[00:18:15.800 --> 00:18:17.480]  它級別最高的
[00:18:17.480 --> 00:18:18.880]  三點就是三清
[00:18:18.880 --> 00:18:20.160]  雷鈴
[00:18:20.160 --> 00:18:20.720]  OK?
[00:18:20.720 --> 00:18:23.320]  特別是執行的人
[00:18:23.320 --> 00:18:26.080]  執行的先是文王
[00:18:26.080 --> 00:18:29.400]  天上整個系統
[00:18:29.400 --> 00:18:31.520]  左上右下什麼都有
[00:18:31.520 --> 00:18:33.160]  叫他下來做什麼呢?
[00:18:33.160 --> 00:18:35.760]  然後凡看到兩劃
[00:18:35.760 --> 00:18:38.560]  凡就是打仗的時候的旗
[00:18:38.560 --> 00:18:42.800]  或者我們大家駐軍的地方的標誌
[00:18:42.800 --> 00:18:45.840]  或者是螢幕外面的標誌
[00:18:45.840 --> 00:18:47.600]  就是說這是打仗的
[00:18:47.600 --> 00:18:48.960]  開戰了
[00:18:48.960 --> 00:18:50.680]  凡裡面寫什麼呢?
[00:18:50.680 --> 00:18:51.920]  當然是寫信息
[00:18:51.920 --> 00:18:53.720]  所以很清楚的
[00:18:53.720 --> 00:18:54.960]  這個符頭
[00:18:54.960 --> 00:18:55.720]  剛才我說
[00:18:55.720 --> 00:18:56.880]  接著是符膽
[00:18:56.880 --> 00:18:57.760]  符膽就要說
[00:18:57.760 --> 00:18:59.200]  你叫我下來
[00:18:59.200 --> 00:19:03.200]  工作是什麼?
[00:19:03.200 --> 00:19:05.640]  他說八卦方位
[00:19:05.640 --> 00:19:07.120]  我畫了一個八卦在這裡
[00:19:07.120 --> 00:19:08.000]  安床
[00:19:08.000 --> 00:19:08.840]  你明白了嗎?
[00:19:08.840 --> 00:19:10.400]  就是嬰兒經常哭
[00:19:10.400 --> 00:19:13.040]  安定床上的嬰兒
[00:19:13.040 --> 00:19:17.160]  讓他不要被他搞的時候不會再哭
[00:19:17.160 --> 00:19:19.400]  接著下面是叉符腳
[00:19:19.400 --> 00:19:21.520]  下面這裡你看到了
[00:19:21.520 --> 00:19:25.640]  有一個公仔這樣橫行霸道
[00:19:25.640 --> 00:19:27.720]  那個不是亂畫的公仔
[00:19:27.720 --> 00:19:33.200]  那個是以前等兵器的架子
[00:19:33.200 --> 00:19:33.960]  看到了嗎?
[00:19:33.960 --> 00:19:36.880]  等那些刀劍的架子
[00:19:36.880 --> 00:19:37.480]  就是說
[00:19:37.480 --> 00:19:40.080]  有了所有的工具
[00:19:40.080 --> 00:19:41.080]  你不要過來
[00:19:41.080 --> 00:19:43.160]  我叫誰也告訴你
[00:19:43.160 --> 00:19:45.600]  叫他什麼事都說了
[00:19:45.600 --> 00:19:50.720]  接著下面就放了武器和工具
[00:19:50.720 --> 00:19:53.040]  隨時給你砌鋼
[00:19:53.040 --> 00:19:55.960]  所以如果不夠再寫幾句
[00:19:55.960 --> 00:19:58.920]  觀音菩薩天上聖母都拿來了
[00:19:58.920 --> 00:20:00.640]  有佛有道
[00:20:00.640 --> 00:20:01.800]  觀音是什麼?
[00:20:01.800 --> 00:20:02.920]  佛教
[00:20:02.920 --> 00:20:04.800]  天上聖母
[00:20:04.800 --> 00:20:06.120]  道教
[00:20:06.120 --> 00:20:07.360]  中國人無所謂的
[00:20:07.360 --> 00:20:09.000]  總之合用就拿來了
[00:20:09.000 --> 00:20:12.920]  如果你說天主教聖母
[00:20:12.920 --> 00:20:14.400]  也可以
[00:20:14.400 --> 00:20:15.400]  耶穌十字架
[00:20:15.400 --> 00:20:16.440]  畫上去
[00:20:16.440 --> 00:20:18.080]  什麼都無所謂
[00:20:18.080 --> 00:20:19.840]  中國人混混混的
[00:20:19.840 --> 00:20:22.400]  你看到進廟裡面有儒有色有道
[00:20:22.400 --> 00:20:23.400]  什麼都有
[00:20:23.400 --> 00:20:24.160]  好了
[00:20:24.160 --> 00:20:26.520]  於是還有一些符
[00:20:26.520 --> 00:20:28.080]  下面多數加一句話
[00:20:28.080 --> 00:20:30.840]  叫急急如力論戚
[00:20:30.840 --> 00:20:32.440]  就是說
[00:20:32.440 --> 00:20:34.080]  快點
[00:20:34.080 --> 00:20:35.080]  開戰了
[00:20:35.080 --> 00:20:39.440]  戚這個字就是皇帝下令的意思
[00:20:39.440 --> 00:20:43.640]  符的意思就是對付這些鬼魂
[00:20:43.640 --> 00:20:49.320]  這個就是道教的系統
[00:20:49.320 --> 00:20:50.120]  OK
[00:20:50.120 --> 00:20:53.000]  於是我們先問一個問題
[00:20:53.000 --> 00:20:57.560]  我們對於這種的看法、了解和信念
[00:20:57.560 --> 00:21:03.000]  究竟我們基督教和基督徒會不會贊成呢?
[00:21:03.000 --> 00:21:05.120]  首先我們經常都會說
[00:21:05.120 --> 00:21:07.440]  基督教究竟信不信有鬼呢?
[00:21:07.440 --> 00:21:10.840]  基督教信不信有鬼呢?
[00:21:13.200 --> 00:21:14.200]  你可以說信
[00:21:14.200 --> 00:21:15.880]  也可以說不信
[00:21:15.880 --> 00:21:17.000]  為什麼呢?
[00:21:17.000 --> 00:21:19.880]  因為複雜性就是
[00:21:19.880 --> 00:21:22.280]  如果從鬼這個字
[00:21:22.280 --> 00:21:24.600]  是沒理由不信的
[00:21:24.600 --> 00:21:28.480]  因為你知道我們的主耶穌基督在在世的時候
[00:21:28.480 --> 00:21:31.280]  《新約聖經》四福音經常說
[00:21:31.280 --> 00:21:34.720]  綜合祂最主要的幾個工作是什麼呢?
[00:21:34.720 --> 00:21:36.000]  傳道
[00:21:36.000 --> 00:21:37.520]  治病
[00:21:37.520 --> 00:21:38.760]  趕鬼
[00:21:38.760 --> 00:21:39.480]  行神蹟
[00:21:39.480 --> 00:21:41.080]  是不是?
[00:21:41.080 --> 00:21:42.720]  這幾樣東西
[00:21:42.720 --> 00:21:45.600]  其中有趕鬼、沒鬼是趕什麼呢?
[00:21:45.600 --> 00:21:48.000]  所以一定是有鬼才趕
[00:21:48.000 --> 00:21:50.120]  從這種角度來說
[00:21:50.120 --> 00:21:51.440]  當然信有鬼
[00:21:51.440 --> 00:21:52.440]  不過
[00:21:52.440 --> 00:21:54.440]  也不要這麼簡單
[00:21:54.440 --> 00:21:57.040]  因為鬼這個字
[00:21:57.040 --> 00:21:59.520]  中文翻譯為鬼這個字
[00:21:59.520 --> 00:22:01.800]  其實也是有一點誤解的
[00:22:01.800 --> 00:22:03.880]  原文的希臘文
[00:22:03.880 --> 00:22:07.600]  不是說我們中國人所認識的那種鬼
[00:22:07.600 --> 00:22:08.640]  喏
[00:22:08.640 --> 00:22:09.640]  剛才我們說
[00:22:09.640 --> 00:22:10.880]  中國人所認識的
[00:22:10.880 --> 00:22:12.400]  剛才我們所說的鬼就是
[00:22:12.400 --> 00:22:14.080]  人死了之後
[00:22:14.080 --> 00:22:18.400]  非物質的部分
[00:22:18.400 --> 00:22:19.520]  那些靈魂
[00:22:19.520 --> 00:22:25.280]  回到我們人間去活動的那種狀況
[00:22:25.280 --> 00:22:26.600]  那些就叫做鬼
[00:22:26.600 --> 00:22:29.480]  就是說那是人死了之後的靈魂
[00:22:29.480 --> 00:22:30.760]  在《聖經》裡面
[00:22:30.760 --> 00:22:33.560]  耶穌所說的鬼是不是趕誰
[00:22:33.560 --> 00:22:35.280]  A、B
[00:22:35.280 --> 00:22:37.120]  他死了之後回來搞的呢?
[00:22:37.120 --> 00:22:39.320]  我們發覺不是的
[00:22:39.320 --> 00:22:40.000]  是不是?
[00:22:40.000 --> 00:22:42.040]  耶穌說的鬼是什麼鬼呢?
[00:22:42.040 --> 00:22:44.760]  原文希臘文是demons
[00:22:44.760 --> 00:22:48.000]  就是魔鬼
[00:22:48.000 --> 00:22:48.840]  OK
[00:22:48.840 --> 00:22:52.040]  或者叫做是evil spirit
[00:22:52.040 --> 00:22:53.520]  邪靈
[00:22:53.520 --> 00:22:55.520]  魔鬼和邪靈
[00:22:55.520 --> 00:22:57.720]  就不是等於某人被溫慧瑤死了
[00:22:57.720 --> 00:23:00.120]  溫慧瑤如果有靈魂上來的那個
[00:23:00.120 --> 00:23:02.440]  不是《聖經》裡面說的那個
[00:23:02.440 --> 00:23:03.160]  OK
[00:23:03.160 --> 00:23:04.600]  《聖經》裡面說的那個
[00:23:04.600 --> 00:23:06.600]  耶穌說的是
[00:23:06.600 --> 00:23:11.320]  那個靈界和神對立的勢力
[00:23:11.320 --> 00:23:15.400]  就是今天我們通常叫做魔鬼或者叫做撒旦
[00:23:15.400 --> 00:23:16.160]  是不是?
[00:23:16.160 --> 00:23:19.760]  那個是靈界裡面去對抗神
[00:23:19.760 --> 00:23:21.000]  要破壞神的
[00:23:21.000 --> 00:23:22.520]  從開始
[00:23:22.520 --> 00:23:28.160]  當夏娃的時候已經用蛇這樣的形象去引誘她犯罪
[00:23:28.160 --> 00:23:30.640]  就是說要破壞神的計劃
[00:23:30.640 --> 00:23:33.400]  要讓那些跟隨神的人
[00:23:33.400 --> 00:23:35.680]  或者一般人不能夠親近神
[00:23:35.680 --> 00:23:37.080]  而是離開神的
[00:23:37.080 --> 00:23:43.600]  這是一個整體的我們說的靈界的反對的力量
[00:23:43.600 --> 00:23:48.160]  邪靈基本上我們可以在《聖經》裡面也提到
[00:23:48.160 --> 00:23:50.560]  我們叫做魔鬼的差役
[00:23:50.560 --> 00:23:51.840]  中文譯做
[00:23:51.840 --> 00:23:54.520]  其實原文就是魔鬼的天使
[00:23:54.520 --> 00:23:56.760]  就是messenger
[00:23:56.760 --> 00:24:00.400]  messenger of evil或者是Satan
[00:24:00.400 --> 00:24:10.320]  那些就是幫忙撒旦去進行一些具體的
[00:24:10.320 --> 00:24:15.400]  去攻擊信徒和非信徒的那些靈
[00:24:15.400 --> 00:24:20.440]  那些非物質的邪靈
[00:24:20.440 --> 00:24:22.200]  那些叫做那些靈
[00:24:22.200 --> 00:24:23.880]  那些邪靈用什麼方式呢?
[00:24:23.880 --> 00:24:26.040]  有時候是正式的、超自然的方式
[00:24:26.040 --> 00:24:29.960]  但是很多時候在我們的心裡面迷惑我們
[00:24:29.960 --> 00:24:31.520]  讓我們不要相信神
[00:24:31.520 --> 00:24:34.120]  讓我們懷疑神是不是真的愛我們
[00:24:34.120 --> 00:24:39.080]  有時候就是在我們的心裡面引誘我們想犯罪
[00:24:39.080 --> 00:24:41.480]  想得罪神
[00:24:41.480 --> 00:24:44.000]  貪婪的罪、色情的罪、其他的罪
[00:24:44.000 --> 00:24:46.120]  我們心裡面好像有些聲音
[00:24:46.120 --> 00:24:48.000]  很明顯都不是你自己想的
[00:24:48.000 --> 00:24:50.880]  不知道為什麼不斷叫你做
[00:24:50.880 --> 00:24:52.640]  那個人你氣他吧
[00:24:52.640 --> 00:24:53.800]  他這麼壞
[00:24:53.800 --> 00:24:58.720]  這種動作是來自靈界的
[00:24:58.720 --> 00:25:03.960]  有時候當然是直接有超自然的現象
[00:25:03.960 --> 00:25:06.800]  比如說他被鬼附
[00:25:06.800 --> 00:25:09.640]  進入他的心靈裡面去控制他
[00:25:09.640 --> 00:25:11.400]  於是他變了性格
[00:25:11.400 --> 00:25:13.400]  變了聲音
[00:25:13.400 --> 00:25:18.000]  這些偶爾也會有這種情況出現
[00:25:18.000 --> 00:25:19.720]  所以無論如何
[00:25:19.720 --> 00:25:22.080]  這個所謂的鬼
[00:25:22.080 --> 00:25:23.600]  聖經裡面所說的鬼
[00:25:23.600 --> 00:25:25.200]  耶穌所說的鬼
[00:25:25.200 --> 00:25:32.440]  就不是某人死了之後的靈魂上來人間的活動那個
[00:25:32.440 --> 00:25:41.400]  而是整體反對神和他所猜顯的那些靈界的邪惡的勢力
[00:25:41.400 --> 00:25:42.200]  大家明白了嗎?
[00:25:42.200 --> 00:25:44.480]  所以從這種角度來說
[00:25:44.480 --> 00:25:49.640]  聖經所說的鬼和聖經所理解的人死後
[00:25:49.640 --> 00:25:53.200]  就沒有這種中國人所說的東西
[00:25:53.200 --> 00:25:53.880]  OK?
[00:25:53.880 --> 00:26:00.120]  所以我們說我們不會相信有這種靈體
[00:26:00.120 --> 00:26:03.440]  就是說這個靈魂回到人間
[00:26:03.440 --> 00:26:06.280]  你說是不是真的沒有呢?
[00:26:06.280 --> 00:26:10.600]  聖經沒有直接去詳細討論這個問題
[00:26:10.600 --> 00:26:17.880]  但是有些聖經似乎讓我們看到有這樣的理解
[00:26:17.880 --> 00:26:21.080]  比如我這裡列了出來
[00:26:21.080 --> 00:26:24.200]  路加福音十六章
[00:26:24.200 --> 00:26:27.040]  大家看到路加福音十六章的時候
[00:26:27.040 --> 00:26:29.800]  耶穌說了一個很詳細的比喻
[00:26:29.800 --> 00:26:32.560]  先至聖名耶穌所說的比喻
[00:26:32.560 --> 00:26:35.480]  不一定說那件事真的是如此
[00:26:35.480 --> 00:26:38.080]  不過比喻詳細到一個地步
[00:26:38.080 --> 00:26:44.560]  似乎主耶穌基督也沒有否定他所描述的那幅圖畫
[00:26:44.560 --> 00:26:50.160]  純粹是一個實際不存在的圖畫
[00:26:50.160 --> 00:26:53.360]  當然那個比喻是說什麼呢?
[00:26:53.360 --> 00:26:55.520]  如果你看路加福音十六章就知道了
[00:26:55.520 --> 00:26:57.440]  就是在說拉薩路
[00:26:57.440 --> 00:26:59.720]  這個乞丐叫做拉薩路
[00:26:59.720 --> 00:27:02.680]  和一個財主的比喻
[00:27:02.680 --> 00:27:05.040]  財主很有錢
[00:27:05.040 --> 00:27:05.920]  很多東西吃
[00:27:05.920 --> 00:27:09.120]  在世很風光很榮華
[00:27:09.120 --> 00:27:12.480]  他門口有乞丐經常要乞丐吃
[00:27:12.480 --> 00:27:13.760]  那個叫拉薩路
[00:27:13.760 --> 00:27:15.040]  那個什麼都沒有
[00:27:15.040 --> 00:27:16.440]  受很多苦
[00:27:16.440 --> 00:27:20.680]  但是他對神很忠心、很相信神
[00:27:20.680 --> 00:27:22.880]  反而這個財主自己有財有勢
[00:27:22.880 --> 00:27:23.960]  很驕傲
[00:27:23.960 --> 00:27:24.840]  不需要神
[00:27:24.840 --> 00:27:27.640]  所以一直不肯回歸神
[00:27:27.640 --> 00:27:29.040]  到兩個死了
[00:27:29.040 --> 00:27:29.760]  耶穌說
[00:27:29.760 --> 00:27:30.920]  死了的時候
[00:27:30.920 --> 00:27:34.080]  那個財主就下到地獄了
[00:27:34.080 --> 00:27:35.800]  就是陰間
[00:27:35.800 --> 00:27:37.880]  當時的陰間意思就是說
[00:27:37.880 --> 00:27:40.400]  與神分開的地方
[00:27:40.400 --> 00:27:42.840]  分開的地方是很痛苦的
[00:27:42.840 --> 00:27:44.800]  為什麼陰間是痛苦呢?
[00:27:44.800 --> 00:27:46.480]  陰間當然痛苦
[00:27:46.480 --> 00:27:48.720]  不是因為神要懲罰我們或者燒我們
[00:27:48.720 --> 00:27:50.960]  這個我們詳細不跟大家說了
[00:27:50.960 --> 00:27:52.080]  今天的時間不多
[00:27:52.080 --> 00:27:53.560]  如果你有興趣可以再問
[00:27:53.560 --> 00:27:56.400]  陰間基本上那些不信神的人
[00:27:56.400 --> 00:27:58.400]  因為他不願意與神在一起
[00:27:58.400 --> 00:28:00.400]  是你自己選擇的
[00:28:00.400 --> 00:28:02.080]  所以他死了之後
[00:28:02.080 --> 00:28:05.560]  順理成章他與神永遠分開了
[00:28:05.560 --> 00:28:08.400]  一個與神分開的狀態
[00:28:08.400 --> 00:28:09.600]  是最痛苦的狀態
[00:28:09.600 --> 00:28:11.080]  痛苦過被火燒
[00:28:11.080 --> 00:28:12.520]  因為耶穌不是說
[00:28:12.520 --> 00:28:14.000]  那些好像火燒
[00:28:14.000 --> 00:28:15.000]  懲罰我們嗎?
[00:28:15.000 --> 00:28:16.000]  不是的
[00:28:16.000 --> 00:28:20.000]  耶穌不是說要用火燒懲罰那些不肯信祂的人
[00:28:20.000 --> 00:28:21.560]  火燒的字
[00:28:21.560 --> 00:28:22.920]  Kihana這個字
[00:28:22.920 --> 00:28:26.360]  其實是在耶路撒冷東南面的一個山谷
[00:28:26.360 --> 00:28:28.520]  那裡燒垃圾的地方
[00:28:28.520 --> 00:28:29.440]  就是說
[00:28:29.440 --> 00:28:31.120]  你不要相信神
[00:28:31.120 --> 00:28:32.600]  你死了之後
[00:28:32.600 --> 00:28:35.320]  你只能夠好像去那個燒垃圾的地方
[00:28:35.320 --> 00:28:36.840]  因為你沒有價值
[00:28:36.840 --> 00:28:42.000]  所以只是被神凋棄了
[00:28:42.000 --> 00:28:42.680]  就是不要了
[00:28:42.680 --> 00:28:43.400]  垃圾嘛
[00:28:43.400 --> 00:28:44.400]  不要的
[00:28:44.400 --> 00:28:45.680]  所以有些人說
[00:28:45.680 --> 00:28:46.960]  那不是很痛苦嗎?
[00:28:46.960 --> 00:28:47.960]  當然痛苦了
[00:28:47.960 --> 00:28:50.360]  痛苦過被火燒
[00:28:50.360 --> 00:28:54.440]  因為一個沒有神的狀態
[00:28:54.440 --> 00:28:55.560]  是最痛苦的
[00:28:55.560 --> 00:28:58.440]  如果神是一切光明
[00:28:58.440 --> 00:29:00.360]  愛
[00:29:00.360 --> 00:29:01.840]  溫暖
[00:29:01.840 --> 00:29:02.960]  創意
[00:29:02.960 --> 00:29:04.320]  創造的神
[00:29:04.320 --> 00:29:05.600]  OK
[00:29:05.600 --> 00:29:06.720]  溝通
[00:29:06.720 --> 00:29:08.840]  這是神自己的本性
[00:29:08.840 --> 00:29:13.640]  祂是一切最美、最好的本性的根源
[00:29:13.640 --> 00:29:16.560]  沒有了神同在的狀態
[00:29:16.560 --> 00:29:17.720]  就沒有了這些東西
[00:29:17.720 --> 00:29:18.280]  你明白嗎?
[00:29:18.280 --> 00:29:20.920]  你可以想象一個狀態
[00:29:20.920 --> 00:29:25.240]  是沒有溫暖、沒有光明、沒有愛
[00:29:25.240 --> 00:29:27.360]  沒有溝通、沒有創意
[00:29:27.360 --> 00:29:30.120]  這個狀態就是一個陰間
[00:29:30.120 --> 00:29:32.200]  就是沒有了神的狀態
[00:29:32.200 --> 00:29:34.480]  那不信神的人
[00:29:34.480 --> 00:29:36.320]  就到了那個狀態
[00:29:36.320 --> 00:29:37.800]  所以說很辛苦
[00:29:37.800 --> 00:29:38.880]  很痛苦
[00:29:38.880 --> 00:29:40.840]  這個拉薩路反而
[00:29:40.840 --> 00:29:42.640]  他雖然在世的時候
[00:29:42.640 --> 00:29:44.880]  是有很多的苦痛
[00:29:44.880 --> 00:29:46.040]  因為他很貧窮
[00:29:46.040 --> 00:29:48.240]  但是他去相信神的時候
[00:29:48.240 --> 00:29:49.280]  他去了什麼呢?
[00:29:49.280 --> 00:29:50.320]  一死之後
[00:29:50.320 --> 00:29:52.960]  他就在阿伯拉罕的懷中
[00:29:52.960 --> 00:29:54.960]  意思就是說其實在天上
[00:29:54.960 --> 00:29:56.520]  他屬於一個community
[00:29:56.520 --> 00:29:57.640]  一個群體
[00:29:57.640 --> 00:29:59.800]  因為群體是有神與他同在
[00:29:59.800 --> 00:30:00.840]  所以他覺得
[00:30:00.840 --> 00:30:03.680]  在那裡得到很享受
[00:30:03.680 --> 00:30:04.640]  因為有了神
[00:30:04.640 --> 00:30:06.160]  相反的不需要再說了
[00:30:06.160 --> 00:30:07.560]  有神同在的狀態
[00:30:07.560 --> 00:30:11.640]  就是有愛、有光明、有創意、有溝通
[00:30:11.640 --> 00:30:12.240]  什麼都有
[00:30:12.240 --> 00:30:13.960]  是最美的一個狀態
[00:30:13.960 --> 00:30:16.600]  這個比喻就是在說這兩件事
[00:30:16.600 --> 00:30:18.680]  當然還繼續下去
[00:30:18.680 --> 00:30:20.880]  這個比喻還沒說完
[00:30:20.880 --> 00:30:22.320]  雖然這個比喻最重要
[00:30:22.320 --> 00:30:24.120]  當然主耶穌所說的就是
[00:30:24.120 --> 00:30:26.160]  我們很多時候就是看今生
[00:30:26.160 --> 00:30:28.720]  究竟是享受還是痛苦
[00:30:28.720 --> 00:30:31.040]  但是其實耶穌提醒我們
[00:30:31.040 --> 00:30:33.320]  我們的眼光要看得永恆
[00:30:33.320 --> 00:30:35.040]  如果是永恆
[00:30:35.040 --> 00:30:36.800]  是兩個不同的去處的話
[00:30:36.800 --> 00:30:38.600]  我想我們應該更加珍惜
[00:30:38.600 --> 00:30:39.400]  去哪裡
[00:30:39.400 --> 00:30:41.320]  因為今生只不過是很短暫的
[00:30:41.320 --> 00:30:42.480]  你享受也好
[00:30:42.480 --> 00:30:43.360]  你痛苦也好
[00:30:43.360 --> 00:30:44.440]  在永恆裡面
[00:30:44.440 --> 00:30:46.920]  真正的享受就是與神在一起
[00:30:46.920 --> 00:30:49.120]  真正的痛苦是與神永遠奮漢
[00:30:49.120 --> 00:30:51.880]  這才是最決定性的分別
[00:30:51.880 --> 00:30:53.680]  這是很明顯的比喻
[00:30:53.680 --> 00:30:54.640]  想說這件事
[00:30:54.640 --> 00:30:56.880]  但是主耶穌用得這麼詳細
[00:30:56.880 --> 00:30:58.200]  繼續說下去的時候
[00:30:58.200 --> 00:30:59.800]  我們也很難說
[00:30:59.800 --> 00:31:03.440]  耶穌是完全沒有心中覺得這些全部是假的
[00:31:03.440 --> 00:31:03.960]  不是
[00:31:03.960 --> 00:31:04.760]  只是故事而已
[00:31:04.760 --> 00:31:05.200]  不是
[00:31:05.200 --> 00:31:07.000]  我想祂也是想說一些
[00:31:07.000 --> 00:31:09.760]  我們很想知道人死了之後
[00:31:09.760 --> 00:31:12.560]  那種圖畫是怎麼樣的
[00:31:12.560 --> 00:31:14.280]  還有一件事
[00:31:14.280 --> 00:31:15.360]  這件事
[00:31:15.360 --> 00:31:18.320]  這個比喻其實意思已經說了
[00:31:18.320 --> 00:31:20.000]  但是接著祂再發展下去
[00:31:20.000 --> 00:31:21.920]  我想那部分
[00:31:21.920 --> 00:31:23.840]  應該耶穌就說不需要再說了
[00:31:23.840 --> 00:31:24.840]  但是祂繼續說
[00:31:24.840 --> 00:31:28.400]  表示是有些可靠性的了
[00:31:28.400 --> 00:31:29.440]  起碼我們說
[00:31:29.440 --> 00:31:31.560]  都應該有些可靠性
[00:31:31.560 --> 00:31:33.600]  因為接著耶穌就繼續說下去
[00:31:33.600 --> 00:31:38.400]  就說在陰間的財主就很痛苦了
[00:31:38.400 --> 00:31:39.720]  但是於是祂就說
[00:31:39.720 --> 00:31:41.320]  不如怎麼辦呢?
[00:31:41.320 --> 00:31:42.560]  我還有幾個兄弟
[00:31:42.560 --> 00:31:44.880]  還有五個兄弟還沒死的
[00:31:44.880 --> 00:31:47.440]  我也不想他下來像我一樣
[00:31:47.440 --> 00:31:52.320]  於是就求天上說
[00:31:52.320 --> 00:31:57.360]  不如你叫拉薩路下來人間
[00:31:57.360 --> 00:31:58.960]  說一聲給我的兄弟聽
[00:31:58.960 --> 00:32:00.840]  叫他們不要跟那條路了
[00:32:00.840 --> 00:32:02.840]  很快就信神了
[00:32:02.840 --> 00:32:04.520]  但是在天上
[00:32:04.520 --> 00:32:07.600]  阿伯拉罕的範疇裡面
[00:32:07.600 --> 00:32:09.720]  聲音跟他說不行的
[00:32:09.720 --> 00:32:10.840]  因為我們之間
[00:32:10.840 --> 00:32:14.440]  聖經說有心冤隔開
[00:32:14.440 --> 00:32:15.200]  OK
[00:32:15.200 --> 00:32:16.320]  你幾個兄弟
[00:32:16.320 --> 00:32:20.040]  如果他有機會在世已經有聽到福音的機會
[00:32:20.040 --> 00:32:21.560]  你認識神的機會
[00:32:21.560 --> 00:32:22.960]  他們都不肯的話
[00:32:22.960 --> 00:32:25.920]  叫拉薩路再回到陽間跟他們說
[00:32:25.920 --> 00:32:27.680]  都沒有意思了
[00:32:27.680 --> 00:32:28.480]  OK
[00:32:28.480 --> 00:32:31.520]  於是比喻就結束在這裡
[00:32:31.520 --> 00:32:33.920]  所以這裡好像有更多的資料
[00:32:33.920 --> 00:32:36.240]  就是一個人死了之後
[00:32:36.240 --> 00:32:39.360]  去了兩個地方似乎不可以回到陽間
[00:32:39.360 --> 00:32:41.040]  不可以回到人間
[00:32:41.040 --> 00:32:41.720]  第一
[00:32:41.720 --> 00:32:43.840]  拉薩路就不會下來
[00:32:43.840 --> 00:32:45.640]  因為不需要再下來
[00:32:45.640 --> 00:32:47.320]  有聖靈的工作
[00:32:47.320 --> 00:32:48.520]  有神的說話
[00:32:48.520 --> 00:32:49.240]  有真理
[00:32:49.240 --> 00:32:50.720]  你看看、聽聽
[00:32:50.720 --> 00:32:52.480]  你聽到都不肯信的時候
[00:32:52.480 --> 00:32:54.680]  都不需要再找什麼靈體下來
[00:32:54.680 --> 00:32:57.280]  去鼓勵你
[00:32:57.280 --> 00:32:57.800]  是不是?
[00:32:57.800 --> 00:32:59.200]  人要自己負責
[00:32:59.200 --> 00:33:01.480]  你足夠手頭的資料都齊全
[00:33:01.480 --> 00:33:03.040]  你決定不跟隨神
[00:33:03.040 --> 00:33:04.280]  沒有辦法的
[00:33:04.280 --> 00:33:05.320]  還有
[00:33:05.320 --> 00:33:06.320]  很明顯
[00:33:06.320 --> 00:33:08.800]  下去陰間的靈魂
[00:33:08.800 --> 00:33:12.760]  肯定不可以上回人間
[00:33:12.760 --> 00:33:13.480]  為什麼?
[00:33:13.480 --> 00:33:14.400]  很簡單的
[00:33:14.400 --> 00:33:18.480]  如果財主在陰間這麼緊張
[00:33:18.480 --> 00:33:19.560]  如果他能上去
[00:33:19.560 --> 00:33:20.480]  早就上去了
[00:33:20.480 --> 00:33:21.960]  不用再叫了
[00:33:21.960 --> 00:33:25.640]  就是說似乎兩個人去了之後
[00:33:25.640 --> 00:33:27.880]  都不會回到人間
[00:33:27.880 --> 00:33:30.640]  這個我們在聖經中得到的
[00:33:30.640 --> 00:33:32.520]  就是說不一定絕對準確
[00:33:32.520 --> 00:33:35.080]  但是似乎那幅圖畫就是這樣
[00:33:35.080 --> 00:33:35.760]  OK
[00:33:35.760 --> 00:33:37.960]  所以在陽間出現的
[00:33:37.960 --> 00:33:39.480]  我知道有些人就說
[00:33:39.480 --> 00:33:42.360]  有些我外婆說
[00:33:42.360 --> 00:33:45.960]  真的回魂那天晚上
[00:33:45.960 --> 00:33:49.640]  聽到阿公的鎖鏈聲
[00:33:49.640 --> 00:33:51.960]  咕嚕咕嚕咕嚕地走過
[00:33:51.960 --> 00:33:53.960]  那是什麼呢?
[00:33:53.960 --> 00:33:56.760]  首先可能是幻象
[00:33:56.760 --> 00:33:58.760]  但是如果真的有的時候
[00:33:58.760 --> 00:33:59.600]  也不奇怪
[00:33:59.600 --> 00:34:01.040]  是超自然的
[00:34:01.040 --> 00:34:04.520]  但是你知道魔鬼撒旦就是邪靈的
[00:34:04.520 --> 00:34:08.840]  他想我們相信那些不是屬於真理的東西
[00:34:08.840 --> 00:34:12.280]  越信他就令我們越離開神
[00:34:12.280 --> 00:34:14.280]  所以其實他是很厲害的
[00:34:14.280 --> 00:34:17.160]  就是說他可以裝扮的
[00:34:17.160 --> 00:34:19.560]  你想相信你阿公
[00:34:19.560 --> 00:34:21.680]  就是牛鬼蛇神帶著他
[00:34:21.680 --> 00:34:23.160]  拖他回來
[00:34:23.160 --> 00:34:26.600]  穿著鎖鏈
[00:34:26.600 --> 00:34:28.280]  他就給你一些聲音
[00:34:28.280 --> 00:34:30.760]  就是說回來的那個不是他
