
[00:00:00.000 --> 00:00:02.520]  我們大家都會在不同的場合
[00:17:02.600 --> 00:17:03.480]  聖經接著說
[00:17:03.480 --> 00:17:08.120]  「若愛生命」在第十節
[00:17:08.120 --> 00:17:10.920]  「願享美福」
[00:17:10.920 --> 00:17:12.920]  需要怎樣做
[00:17:12.920 --> 00:17:16.200]  「禁止舌頭不出惡言」
[00:17:16.200 --> 00:17:20.200]  「嘴唇不說詭詐的說話」
[00:17:20.200 --> 00:17:21.240]  要很留心
[00:17:21.240 --> 00:17:22.480]  面對邪惡的時候
[00:17:22.480 --> 00:17:23.720]  詩人就說
[00:17:23.720 --> 00:17:25.080]  「愛後生」
[00:17:25.080 --> 00:17:28.920]  「禁止我嘴唇不說惡言」
[00:17:28.920 --> 00:17:31.880]  你說我平時很少說惡言
[00:17:31.880 --> 00:17:32.840]  但最大的挑戰就是
[00:17:32.840 --> 00:17:34.800]  當別人罵你的時候
[00:17:34.800 --> 00:17:38.400]  你能夠保持著那種良善
[00:17:38.400 --> 00:17:40.160]  這個我相信絕對是神的恩典
[00:17:40.160 --> 00:17:41.520]  對我們的幫助
[00:17:41.520 --> 00:17:44.360]  不是我們自己能夠做的
[00:17:44.360 --> 00:17:45.040]  我剛才提及
[00:17:45.040 --> 00:17:47.320]  我過去曾經做社工的時候
[00:17:47.320 --> 00:17:49.520]  我發覺很多情況
[00:17:49.520 --> 00:17:51.960]  你嘗試去幫助一個街坊
[00:17:51.960 --> 00:17:54.480]  一個當地的居民
[00:17:54.480 --> 00:17:56.000]  他會誤會你
[00:17:56.000 --> 00:17:57.800]  以為你是不理會他
[00:17:57.800 --> 00:17:59.480]  以為你拖延他
[00:17:59.480 --> 00:18:02.600]  因此很多時候就會去罵你
[00:18:02.600 --> 00:18:04.000]  社工其中一個學習
[00:18:04.000 --> 00:18:08.320]  就是如何去接受別人的責罵
[00:18:08.320 --> 00:18:09.160]  當他罵你的時候
[00:18:09.160 --> 00:18:10.520]  你心裏面很不開心
[00:18:10.520 --> 00:18:12.120]  我幫你還是罵我
[00:18:12.120 --> 00:18:14.000]  有時候可能會忍不住脾氣
[00:18:14.000 --> 00:18:16.160]  會罵回頭
[00:18:16.160 --> 00:18:18.160]  每當有這樣的情景的時候
[00:18:18.160 --> 00:18:21.120]  我就知道自己需要神特別的幫助
[00:18:21.120 --> 00:18:21.960]  聖經提到
[00:18:21.960 --> 00:18:22.920]  「要留心
[00:18:22.920 --> 00:18:25.320]  禁止洩頭不出惡言
[00:18:25.320 --> 00:18:30.160]  嘴唇不說詭詐的說話」
[00:18:30.160 --> 00:18:31.560]  我過去提及過
[00:18:31.560 --> 00:18:33.560]  當我留心到在很多不同國家
[00:18:33.560 --> 00:18:35.160]  有一些組織
[00:18:35.160 --> 00:18:37.640]  專門爭取社會公義的
[00:18:37.640 --> 00:18:39.880]  其中一個組織在意大利
[00:18:39.880 --> 00:18:43.360]  這個組織稱為「赤軍旅」
[00:18:43.360 --> 00:18:45.640]  這個組織他們用一些暴力的方式
[00:18:45.640 --> 00:18:49.840]  來抗衡一些邪惡的事情
[00:18:49.840 --> 00:18:52.440]  他們有一個好像軍旅的組織
[00:18:52.440 --> 00:18:55.240]  用不同的方法去工作
[00:18:55.240 --> 00:18:57.560]  但當我自己再留意這群人
[00:18:57.560 --> 00:18:58.840]  他們大多數在大學裏面
[00:18:58.840 --> 00:19:01.040]  是大學生或畢業的
[00:19:01.040 --> 00:19:02.680]  而所讀的多數是社工
[00:19:02.680 --> 00:19:05.960]  或社會學有關的學科
[00:19:05.960 --> 00:19:07.360]  他們有很多分析
[00:19:07.360 --> 00:19:08.560]  對社會有了解
[00:19:08.560 --> 00:19:10.480]  但內心有很多憤怒
[00:19:10.480 --> 00:19:11.840]  因此用暴力的方式
[00:19:11.840 --> 00:19:15.440]  來解決暴力的問題
[00:19:15.440 --> 00:19:19.200]  因此產生更多的暴力
[00:19:19.200 --> 00:19:21.360]  當人嘗試以惡報惡的時候
[00:19:21.360 --> 00:19:23.720]  但被社會的不是真正的公平
[00:19:23.720 --> 00:19:25.720]  帶來更大的問題
[00:19:25.720 --> 00:19:27.640]  這位基督教裏面很出名的作者
[00:19:27.640 --> 00:19:28.800]  Jack Elu
[00:19:28.800 --> 00:19:30.640]  他曾經這樣說
[00:19:30.640 --> 00:19:36.240]  他說暴力只會帶來更多的暴力
[00:19:36.240 --> 00:19:38.640]  而沒有其他的
[00:19:38.640 --> 00:19:40.640]  暴力只會帶來更多的暴力
[00:19:40.640 --> 00:19:43.240]  而沒有其他的
[00:19:43.240 --> 00:19:46.600]  當人嘗試以暴力來控制暴力的時候
[00:19:46.600 --> 00:19:49.080]  所帶來的是更嚴重的後果
[00:19:49.080 --> 00:19:50.640]  所以他曾經鼓勵我們的心
[00:19:50.640 --> 00:19:51.960]  他說
[00:19:51.960 --> 00:19:55.280]  你惡行善尋求和睦
[00:19:55.280 --> 00:19:57.080]  一心追趕
[00:19:57.080 --> 00:19:58.960]  而主是看顧哪些人呢
[00:19:58.960 --> 00:20:00.960]  看顧那些義人
[00:20:00.960 --> 00:20:02.480]  主是會使用他們
[00:20:02.480 --> 00:20:04.240]  聽他們祈禱的
[00:20:04.240 --> 00:20:05.360]  但那些惡人
[00:20:05.360 --> 00:20:07.960]  神會向他們辯諒
[00:20:07.960 --> 00:20:13.840]  神會向他們施行適時的審判
[00:20:13.840 --> 00:20:15.160]  來到第十三節的時候
[00:20:15.160 --> 00:20:15.760]  聖經就說
[00:20:15.760 --> 00:20:17.080]  你們一心行善
[00:20:17.080 --> 00:20:21.480]  有誰害怕會受到傷害呢
[00:20:21.480 --> 00:20:22.800]  如果真的有的話
[00:20:22.800 --> 00:20:23.960]  你要放心
[00:20:23.960 --> 00:20:25.120]  第十四節說
[00:20:25.120 --> 00:20:27.160]  你們就是為義受苦
[00:20:27.160 --> 00:20:28.680]  也是有福的
[00:20:28.680 --> 00:20:30.240]  不要怕人的威嚇
[00:20:30.240 --> 00:20:31.880]  也不要驚慌
[00:20:31.880 --> 00:20:34.720]  只要心裡專注基督為聖
[00:20:34.720 --> 00:20:36.840]  有人問你心裡盼望的緣由
[00:20:36.840 --> 00:20:38.400]  要常作準備
[00:20:38.400 --> 00:20:40.360]  以溫柔
[00:20:40.360 --> 00:20:44.640]  以敬畏的心回答各人
[00:20:44.640 --> 00:20:45.760]  聖經提到
[00:20:45.760 --> 00:20:48.760]  不要怕人的威嚇
[00:20:48.760 --> 00:20:50.960]  當你做良善的事情的時候
[00:20:50.960 --> 00:20:52.760]  有些人可能會批評你
[00:20:52.760 --> 00:20:54.280]  但你不要怕
[00:20:54.280 --> 00:20:55.760]  不要驚慌
[00:20:55.760 --> 00:20:58.280]  也意味著你堅守著
[00:20:58.280 --> 00:20:59.840]  要做的事情
[00:20:59.840 --> 00:21:00.520]  聖經提到
[00:21:00.520 --> 00:21:02.280]  以溫柔
[00:21:02.280 --> 00:21:03.560]  以敬畏的心
[00:21:03.560 --> 00:21:06.240]  溫柔是待人的一種態度
[00:21:06.240 --> 00:21:10.160]  敬畏是待神的一種態度
[00:21:10.160 --> 00:21:11.800]  心中敬畏神
[00:21:11.800 --> 00:21:13.640]  有堅定的立場
[00:21:13.640 --> 00:21:15.720]  也要學習以溫柔的態度
[00:21:15.720 --> 00:21:17.080]  尊敬人的態度
[00:21:17.080 --> 00:21:20.040]  來表達你所要說的
[00:21:20.040 --> 00:21:21.240]  大家可能會記得
[00:21:21.240 --> 00:21:22.600]  當主耶穌
[00:21:22.600 --> 00:21:24.920]  差派門徒出去的時候
[00:21:24.920 --> 00:21:26.640]  就說你們會在惡人當中
[00:21:26.640 --> 00:21:28.480]  傳揚福音
[00:21:28.480 --> 00:21:32.680]  甚至被人拉到官府面前
[00:21:32.680 --> 00:21:34.080]  主耶穌就說
[00:21:34.080 --> 00:21:36.000]  如果你被拉到官府面前
[00:21:36.000 --> 00:21:37.320]  你不要思慮
[00:21:37.320 --> 00:21:38.200]  不要擔憂
[00:21:38.200 --> 00:21:40.360]  哎呀 說些什麼呢
[00:21:40.360 --> 00:21:41.920]  祂說你不需要思慮
[00:21:41.920 --> 00:21:43.120]  到了那個時候
[00:21:43.120 --> 00:21:48.200]  我必賜給你當說的話
[00:21:48.200 --> 00:21:48.960]  有些時候
[00:21:48.960 --> 00:21:50.560]  面對某些處境
[00:21:50.560 --> 00:21:51.920]  你會覺得很擔心
[00:21:51.920 --> 00:21:53.120]  不知道該怎麼說
[00:21:53.120 --> 00:21:54.240]  明明這件事情
[00:21:54.240 --> 00:21:57.240]  在公司裡面是做得對的
[00:21:57.240 --> 00:22:00.680]  但有些不喜歡你做得對的同事
[00:22:00.680 --> 00:22:02.520]  寫了一個報告
[00:22:02.520 --> 00:22:04.800]  嘗試捉住你去問你
[00:22:04.800 --> 00:22:07.280]  你的內心很擔心
[00:22:07.280 --> 00:22:08.520]  但是聖經告訴我們
[00:22:08.520 --> 00:22:09.920]  不要思慮
[00:22:09.920 --> 00:22:12.120]  沒錯 你可以計劃一下怎麼說
[00:22:12.120 --> 00:22:14.120]  但不要憂慮
[00:22:14.120 --> 00:22:16.120]  你在當中放心
[00:22:16.120 --> 00:22:19.880]  神必賜給你當說的話
[00:22:19.880 --> 00:22:21.040]  帶著平安的心
[00:22:21.040 --> 00:22:23.440]  不要怕一些威嚇
[00:22:23.440 --> 00:22:25.440]  剛才大家會記得我們提及過
[00:22:25.440 --> 00:22:26.440]  在歷史當中
[00:22:26.440 --> 00:22:28.920]  很多反黑奴的運動
[00:22:28.920 --> 00:22:31.720]  很多是教徒在當中參與
[00:22:31.720 --> 00:22:33.640]  當時這些教徒
[00:22:33.640 --> 00:22:36.440]  他們是面對著很大很大的衝擊
[00:22:36.440 --> 00:22:38.520]  很多黑奴的商人
[00:22:38.520 --> 00:22:40.440]  很多方法來威逼他們
[00:22:40.440 --> 00:22:43.040]  要他們停止這些活動
[00:22:43.040 --> 00:22:45.800]  但是他們就拿著一個憑據
[00:22:45.800 --> 00:22:50.120]  他說我心裡尊主基督為聖
[00:22:50.120 --> 00:22:52.520]  敬畏祂 倚靠祂
[00:22:52.520 --> 00:22:55.120]  內心不怕人的威嚇
[00:22:55.120 --> 00:22:58.120]  而產生了重要的內心的力量
[00:22:58.120 --> 00:23:00.400]  去面對這一切
[00:23:00.400 --> 00:23:04.320]  今天帶來了你和我的祝福
[00:23:04.320 --> 00:23:04.920]  各位電影姊妹
[00:23:04.920 --> 00:23:06.120]  當我們在看的時候
[00:23:06.120 --> 00:23:07.120]  這些原則
[00:23:07.120 --> 00:23:10.120]  或者可能我們暫時還沒有參與的時候
[00:23:10.120 --> 00:23:12.640]  未必好像即時用得著
[00:23:12.640 --> 00:23:14.040]  但你常常放在心裡
[00:23:14.040 --> 00:23:15.920]  如果神給你機會
[00:23:15.920 --> 00:23:18.920]  在不同的層面來關心這個社會
[00:23:18.920 --> 00:23:22.720]  常常留心著自己的品行
[00:23:22.720 --> 00:23:24.120]  留心著過程當中
[00:23:24.120 --> 00:23:26.320]  怎樣可以很清楚地
[00:23:26.320 --> 00:23:28.120]  常常地去表達
[00:23:28.120 --> 00:23:31.320]  對在上者的信服
[00:23:31.320 --> 00:23:33.320]  對神的敬畏
[00:23:33.320 --> 00:23:34.720]  亦常常留意著
[00:23:34.720 --> 00:23:37.520]  怎樣能夠保持著內心的剛強
[00:23:37.520 --> 00:23:39.120]  不怕人的威嚇
[00:23:39.120 --> 00:23:42.520]  來見證著 去服侍著
[00:23:42.520 --> 00:23:43.920]  最後我簡單提一提
[00:23:43.920 --> 00:23:46.720]  就是大家可能會在報紙上最近看到
[00:23:46.720 --> 00:23:51.920]  有些報告提到關於一些家裡虐待兒童的事情
[00:23:51.920 --> 00:23:52.920]  這些報告說
[00:23:52.920 --> 00:23:55.520]  香港人的兒童當中
[00:23:55.520 --> 00:23:57.720]  有起碼三成的人
[00:23:57.720 --> 00:24:02.320]  在小時候曾經遭受父母嚴重的虐待
[00:24:02.320 --> 00:24:05.720]  大家有沒有留意到那個新聞
[00:24:05.720 --> 00:24:06.520]  當中就說
[00:24:06.520 --> 00:24:09.320]  這些兒童當他小時候受虐
[00:24:09.320 --> 00:24:11.520]  在他們長大之後
[00:24:11.520 --> 00:24:13.720]  比一般的兒童
[00:24:13.720 --> 00:24:17.920]  他們少了四分之三的自尊心
[00:24:17.920 --> 00:24:20.320]  常常覺得自己很自卑
[00:24:20.320 --> 00:24:23.320]  常常覺得自己是做錯事
[00:24:23.320 --> 00:24:25.520]  內心很難過
[00:24:25.520 --> 00:24:28.120]  而且這些兒童當他們長大之後
[00:24:28.120 --> 00:24:32.520]  一般來說都會更容易以暴力回應暴力
[00:24:32.520 --> 00:24:34.320]  學習了父母怎樣待他們
[00:24:34.320 --> 00:24:37.920]  他們怎樣待回其他的人
[00:24:37.920 --> 00:24:39.120]  當我看到這些新聞的時候
[00:24:39.120 --> 00:24:41.920]  我覺得很為香港難過
[00:24:41.920 --> 00:24:43.920]  有這些事情
[00:24:43.920 --> 00:24:45.320]  但當你小心再想的時候
[00:24:45.320 --> 00:24:46.920]  其實這個問題
[00:24:46.920 --> 00:24:50.520]  有很多背後的社會的成因
[00:24:50.520 --> 00:24:52.720]  怎樣能夠找出一些成因
[00:24:52.720 --> 00:24:55.320]  以適當的來祈禱
[00:24:55.320 --> 00:24:57.120]  求神幫助
[00:24:57.120 --> 00:24:59.120]  或者適當的一些行動
[00:24:59.120 --> 00:25:03.320]  去防止這些問題再繼續發展
[00:25:03.320 --> 00:25:04.720]  在這裡我可以留心
[00:25:04.720 --> 00:25:06.720]  可以關心的事情
[00:25:06.720 --> 00:25:09.120]  教會在很多其他教會
[00:25:09.120 --> 00:25:11.920]  我知道有些祈禱守望小組
[00:25:11.920 --> 00:25:16.120]  是專門為社會某些特別的課題祈禱
[00:25:16.120 --> 00:25:18.120]  我們要祈禱求神幫助我們
[00:25:18.120 --> 00:25:19.920]  透過禱告、透過行動
[00:25:19.920 --> 00:25:22.920]  讓我們都能夠在當中見證我們的主耶穌
[00:25:22.920 --> 00:25:24.920]  我們同心來祈禱

