
[00:00:00.000 --> 00:00:04.000]  在分享訊息之前,我也想分享多一件事情
[00:19:36.000 --> 00:19:40.000]  上帝會將意象賜給他的子民
[00:19:40.000 --> 00:19:42.000]  無論在近處或遠處
[00:19:42.000 --> 00:19:46.000]  你留心神給你的意象
[00:19:46.000 --> 00:19:49.000]  留心如何去順從神
[00:19:49.000 --> 00:19:52.000]  進入聖靈的浪潮裡
[00:19:52.000 --> 00:19:54.000]  然後你會見到
[00:19:54.000 --> 00:19:56.000]  神很奇妙的工作
[00:19:56.000 --> 00:19:58.000]  見到生命轉向神
[00:19:58.000 --> 00:20:01.000]  見到自己竟然可以成為
[00:20:01.000 --> 00:20:04.000]  神自己私恩的管道
[00:20:04.000 --> 00:20:05.000]  各位弟兄姊妹
[00:20:05.000 --> 00:20:09.000]  你的馬其頓意象是什麼?
[00:20:09.000 --> 00:20:12.000]  你是否可以放膽
[00:20:12.000 --> 00:20:15.000]  順著神給你的意象
[00:20:15.000 --> 00:20:17.000]  行在其中?
[00:20:17.000 --> 00:20:19.000]  我們一起來祈禱

