
[00:00:00.000 --> 00:00:06.000]  今天我們要看第四位被稱爲神人的人物
[00:20:59.000 --> 00:21:03.000]  他們因此得到所需要的供應
[00:21:03.000 --> 00:21:06.000]  他們把油倒出來
[00:21:06.000 --> 00:21:09.000]  表面上看是減少了
[00:21:09.000 --> 00:21:13.000]  但是當他們肯把油倒出來的時候
[00:21:13.000 --> 00:21:15.000]  結果就增加了
[00:21:15.000 --> 00:21:18.000]  所有的氣明都滿了油
[00:21:18.000 --> 00:21:20.000]  當他做第一步的時候
[00:21:20.000 --> 00:21:21.000]  實在不容易
[00:21:21.000 --> 00:21:24.000]  必須有信心才肯做
[00:21:24.000 --> 00:21:26.000]  他只有一瓶油
[00:21:26.000 --> 00:21:29.000]  如果要把這一瓶油倒出來的話
[00:21:29.000 --> 00:21:31.000]  那不是一無所有了嗎
[00:21:31.000 --> 00:21:33.000]  但是他因爲有信心
[00:21:33.000 --> 00:21:37.000]  就順服先知伊麗莎的吩咐
[00:21:37.000 --> 00:21:41.000]  他去做的時候就看見神奇妙的作爲
[00:21:41.000 --> 00:21:44.000]  越倒出來得的就越多
[00:21:44.000 --> 00:21:48.000]  我們今天的人生也是如此
[00:21:48.000 --> 00:21:50.000]  我們爲了主的緣故
[00:21:50.000 --> 00:21:53.000]  順服主的命令去倒出來
[00:21:53.000 --> 00:21:56.000]  把我們所有的去倒出來
[00:21:56.000 --> 00:21:58.000]  我們爲了主擺上
[00:21:58.000 --> 00:22:00.000]  我們爲了主放下
[00:22:00.000 --> 00:22:02.000]  我們爲了主去使用
[00:22:02.000 --> 00:22:04.000]  我們爲了主去分享
[00:22:04.000 --> 00:22:06.000]  當我們這樣做的時候
[00:22:06.000 --> 00:22:08.000]  我們就因儉得家
[00:22:08.000 --> 00:22:11.000]  我們就得到豐豐滿滿
[00:22:11.000 --> 00:22:14.000]  神的恩惠臨到我們身上
[00:22:14.000 --> 00:22:18.000]  這也是信心的功課
[00:22:18.000 --> 00:22:21.000]  最後我們看伊麗莎美好信心
[00:22:21.000 --> 00:22:26.000]  第五方面的表現的事實的例子
[00:22:26.000 --> 00:22:30.000]  這個記載在《獵王記下》六章六節裏面
[00:22:30.000 --> 00:22:34.000]  《獵王記下》六章六節裏面
[00:22:34.000 --> 00:22:38.000]  這裏提到先知的門徒對伊麗莎說
[00:22:38.000 --> 00:22:41.000]  我們住的地方太小了
[00:22:41.000 --> 00:22:43.000]  我們要擴建
[00:22:43.000 --> 00:22:46.000]  他們去礦建他們的院舍的時候
[00:22:46.000 --> 00:22:50.000]  有一個門徒他砍樹的時候
[00:22:50.000 --> 00:22:56.000]  他的斧頭的頭 鐵頭跌落了
[00:22:56.000 --> 00:22:58.000]  落在水中
[00:22:58.000 --> 00:23:02.000]  這個時候伊麗莎行了一個神蹟
[00:23:02.000 --> 00:23:05.000]  就是斧頭飄起來
[00:23:05.000 --> 00:23:07.000]  飄在水面上
[00:23:07.000 --> 00:23:10.000]  斧頭原來是要沉底的
[00:23:10.000 --> 00:23:12.000]  但是伊麗莎有信心
[00:23:12.000 --> 00:23:16.000]  就是現象反常
[00:23:16.000 --> 00:23:19.000]  這是超自然的一個作爲
[00:23:19.000 --> 00:23:21.000]  我們感謝神
[00:23:21.000 --> 00:23:22.000]  有信心的人
[00:23:22.000 --> 00:23:25.000]  能夠使原來不可能發生的事
[00:23:25.000 --> 00:23:26.000]  發生了
[00:23:26.000 --> 00:23:29.000]  沉重地能夠浮在水面
[00:23:29.000 --> 00:23:34.000]  當一個人按照自然而行的時候
[00:23:34.000 --> 00:23:37.000]  人的天性是走下坡的
[00:23:37.000 --> 00:23:39.000]  好像水像下流一樣
[00:23:39.000 --> 00:23:46.000]  但是當水變成了水蒸氣就能夠上升
[00:23:46.000 --> 00:23:49.000]  它的方向剛剛相反
[00:23:49.000 --> 00:23:53.000]  原來向下流的現在變成向上升
[00:23:53.000 --> 00:23:55.000]  我們的人性是向下的
[00:23:55.000 --> 00:23:57.000]  我們的天性裏面有敗壞
[00:23:57.000 --> 00:23:59.000]  我們容易墮落
[00:23:59.000 --> 00:24:02.000]  但是當神的作爲在我們裏面
[00:24:02.000 --> 00:24:05.000]  透過重生而發現的時候
[00:24:05.000 --> 00:24:07.000]  而彰顯的時候
[00:24:07.000 --> 00:24:11.000]  我們就能夠向上升起
[00:24:11.000 --> 00:24:13.000]  我們就能夠奔走靈城
[00:24:13.000 --> 00:24:17.000]  我們就能夠勝過罪惡的吸引
[00:24:17.000 --> 00:24:20.000]  我們就能夠奔走天城
[00:24:20.000 --> 00:24:23.000]  與我們的主越來越接近
[00:24:23.000 --> 00:24:28.000]  這是伊麗莎信心的美好的表現
[00:24:28.000 --> 00:24:30.000]  是我們的功課
[00:24:30.000 --> 00:24:32.000]  現在我們很快來到
[00:24:32.000 --> 00:24:36.000]  伊麗莎美好靈性第四方面的表現
[00:24:36.000 --> 00:24:39.000]  就是她學到了真正的疏靈的祕訣
[00:24:39.000 --> 00:24:42.000]  第一個祕訣就是生靈充滿的祕訣
[00:24:42.000 --> 00:24:45.000]  第二個祕訣就是禱告的祕訣
[00:24:45.000 --> 00:24:50.000]  她向伊麗亞她的老師求一件事
[00:24:50.000 --> 00:24:53.000]  她說願充滿伊麗亞的靈
[00:24:53.000 --> 00:24:55.000]  加倍的充滿我
[00:24:55.000 --> 00:24:58.000]  這是一個正確的追求的目標
[00:24:58.000 --> 00:24:59.000]  阿們
