
[00:00:00.000 --> 00:00:03.560]  信愛家的弟兄姊妹 早安 平安 主日平安
[00:19:32.800 --> 00:19:33.800]  兩件事
[00:19:33.800 --> 00:19:35.800]  為什麼我們要愛鄰舍
[00:19:35.800 --> 00:19:38.600]  和我們怎樣去愛鄰舍
[00:19:38.600 --> 00:19:39.800]  一個說why
[00:19:39.800 --> 00:19:40.800]  一個說how
[00:19:40.800 --> 00:19:42.800]  我們為什麼要愛鄰舍
[00:19:42.800 --> 00:19:43.800]  第二個就how
[00:19:43.800 --> 00:19:44.800]  我們怎樣去愛鄰舍
[00:19:44.800 --> 00:19:45.800]  我們先說why
[00:19:45.800 --> 00:19:47.800]  為什麼我們要愛鄰舍呢
[00:19:47.800 --> 00:19:48.800]  經文也有說
[00:19:48.800 --> 00:19:49.800]  因為它說
[00:19:49.800 --> 00:19:51.800]  你會見到很多孤兒寡婦
[00:19:51.800 --> 00:19:53.800]  有些寄居的
[00:19:53.800 --> 00:19:55.800]  你愛他們
[00:19:55.800 --> 00:19:58.800]  耶和華神很想以色列子民去實踐
[00:19:58.800 --> 00:19:59.800]  公義啊
[00:19:59.800 --> 00:20:00.800]  正直啊
[00:20:00.800 --> 00:20:01.800]  憐憫啊
[00:20:01.800 --> 00:20:04.800]  見到這些弱勢社群
[00:20:04.800 --> 00:20:08.800]  或者這些被人輕視的一群
[00:20:08.800 --> 00:20:09.800]  你愛他們
[00:20:09.800 --> 00:20:10.800]  香港很多的
[00:20:10.800 --> 00:20:12.800]  我不細說
[00:20:12.800 --> 00:20:17.800]  很多人都是被這樣邊緣化
[00:20:17.800 --> 00:20:19.800]  我們要愛他們
[00:20:19.800 --> 00:20:20.800]  為什麼要愛他們
[00:20:20.800 --> 00:20:21.800]  經文也有說
[00:20:21.800 --> 00:20:24.800]  因為經文說到19節的下半節
[00:20:24.800 --> 00:20:29.800]  因為你們在埃及地也做過寄居
[00:20:29.800 --> 00:20:34.800]  原來以色列子民也曾經被輕視過
[00:20:34.800 --> 00:20:35.800]  邊緣化
[00:20:35.800 --> 00:20:36.800]  受苦
[00:20:36.800 --> 00:20:38.800]  困難過
[00:20:38.800 --> 00:20:40.800]  原來是這樣的
[00:20:40.800 --> 00:20:42.800]  以色列子民
[00:20:42.800 --> 00:20:44.800]  在法老底下
[00:20:44.800 --> 00:20:46.800]  就是寄居者
[00:20:46.800 --> 00:20:49.800]  他們怎樣離開埃及
[00:20:49.800 --> 00:20:50.800]  是不是因為他們強勢
[00:20:50.800 --> 00:20:51.800]  不是
[00:20:51.800 --> 00:20:52.800]  是因為耶和華神
[00:20:52.800 --> 00:20:53.800]  施行十災
[00:20:53.800 --> 00:20:55.800]  拯救他們
[00:20:55.800 --> 00:20:57.800]  離開埃及
[00:20:57.800 --> 00:21:01.800]  進入曠野和迦南美地
[00:21:01.800 --> 00:21:05.800]  這是一個救贖的恩典
[00:21:05.800 --> 00:21:07.800]  不是以色列子民
[00:21:07.800 --> 00:21:09.800]  我剛才說了很多次
[00:21:09.800 --> 00:21:11.800]  不是以色列子民很好
[00:21:11.800 --> 00:21:12.800]  相反
[00:21:12.800 --> 00:21:13.800]  是神很好
[00:21:13.800 --> 00:21:14.800]  以至到
[00:21:14.800 --> 00:21:16.800]  他施行救贖的恩情
[00:21:16.800 --> 00:21:18.800]  在以色列子民身上
[00:21:18.800 --> 00:21:21.800]  同樣地我們也是這樣
[00:21:21.800 --> 00:21:22.800]  一樣的
[00:21:22.800 --> 00:21:23.800]  是不是
[00:21:23.800 --> 00:21:25.800]  神施恩給我們
[00:21:25.800 --> 00:21:27.800]  因為我們曾經艱難過
[00:21:27.800 --> 00:21:30.800]  我們不但未信耶穌之前
[00:21:30.800 --> 00:21:31.800]  如何抵擋神
[00:21:31.800 --> 00:21:32.800]  信了耶穌之後
[00:21:32.800 --> 00:21:34.800]  我們也在困境當中
[00:21:34.800 --> 00:21:38.800]  耶和華一次又一次又一次地施恩給我們
[00:21:38.800 --> 00:21:41.800]  我們每個人都有生命見證
[00:21:41.800 --> 00:21:43.800]  這個施恩就是救贖的
[00:21:43.800 --> 00:21:45.800]  神上很想幫我們
[00:21:45.800 --> 00:21:48.800]  去領受上帝的這份恩典
[00:21:48.800 --> 00:21:51.800]  既然蒙恩領受了恩典
[00:21:51.800 --> 00:21:54.800]  你就知道恩典的可貴
[00:21:54.800 --> 00:21:56.800]  那又如何
[00:21:56.800 --> 00:22:01.800]  向那些和我們有類似相近的
[00:22:01.800 --> 00:22:03.800]  這些困難的
[00:22:03.800 --> 00:22:04.800]  受苦的
[00:22:04.800 --> 00:22:05.800]  被邊緣化
[00:22:05.800 --> 00:22:07.800]  輕忽的人
[00:22:07.800 --> 00:22:09.800]  施予恩典
[00:22:09.800 --> 00:22:10.800]  因為他知道
[00:22:10.800 --> 00:22:11.800]  你經歷過艱難
[00:22:11.800 --> 00:22:13.800]  你就知道
[00:22:13.800 --> 00:22:15.800]  幫艱難的人
[00:22:15.800 --> 00:22:18.800]  是可貴的
[00:22:18.800 --> 00:22:20.800]  耶穌說了一個比喻
[00:22:20.800 --> 00:22:21.800]  《馬太福音》第十八章
[00:22:21.800 --> 00:22:23.800]  一個很經典的比喻
[00:22:23.800 --> 00:22:24.800]  經典的比喻就是
[00:22:24.800 --> 00:22:27.800]  有一個人欠了主人一千萬兩
[00:22:27.800 --> 00:22:29.800]  一千萬銀子
[00:22:29.800 --> 00:22:32.800]  一千萬是不能還的一生
[00:22:32.800 --> 00:22:34.800]  主人叫他還
[00:22:34.800 --> 00:22:38.800]  那個僕人說還不了
[00:22:38.800 --> 00:22:39.800]  還不了嗎
[00:22:39.800 --> 00:22:41.800]  你和你太太要去坐牢
[00:22:41.800 --> 00:22:45.800]  這個僕人就流了眼淚鼻涕
[00:22:45.800 --> 00:22:47.800]  說可憐我
[00:22:47.800 --> 00:22:50.800]  那個主人動了慈心
[00:22:50.800 --> 00:22:53.800]  允許他一千萬的債務
[00:22:53.800 --> 00:22:54.800]  放他走
[00:22:54.800 --> 00:22:56.800]  多開心啊
[00:22:56.800 --> 00:22:57.800]  多開心
[00:22:57.800 --> 00:22:58.800]  離開了主人
[00:22:58.800 --> 00:22:59.800]  出到街
[00:22:59.800 --> 00:23:00.800]  遇到一個朋友
[00:23:00.800 --> 00:23:02.800]  欠他十個銀子
[00:23:02.800 --> 00:23:03.800]  十塊
[00:23:03.800 --> 00:23:05.800]  插住他的頸
[00:23:05.800 --> 00:23:07.800]  叫他馬上還
[00:23:07.800 --> 00:23:08.800]  還不了
[00:23:08.800 --> 00:23:09.800]  明天行不行
[00:23:09.800 --> 00:23:10.800]  後天行不行
[00:23:10.800 --> 00:23:11.800]  不行
[00:23:11.800 --> 00:23:12.800]  沒得還
[00:23:12.800 --> 00:23:13.800]  坐牢
[00:23:13.800 --> 00:23:16.800]  你知道主人聽到這個行動多生氣
[00:23:16.800 --> 00:23:17.800]  多生氣
[00:23:17.800 --> 00:23:18.800]  為什麼生氣
[00:23:18.800 --> 00:23:19.800]  生什麼氣
[00:23:19.800 --> 00:23:23.800]  你根本不明白什麼叫恩典
[00:23:23.800 --> 00:23:25.800]  你不明白
[00:23:25.800 --> 00:23:27.800]  我向你施恩
[00:23:27.800 --> 00:23:30.800]  你居然這樣對你的朋友
[00:23:30.800 --> 00:23:32.800]  寄居的
[00:23:32.800 --> 00:23:36.800]  你明不明白什麼叫恩典
[00:23:36.800 --> 00:23:38.800]  Grace或者Gift
[00:23:38.800 --> 00:23:39.800]  禮物
[00:23:39.800 --> 00:23:41.800]  是Undeserved
[00:23:41.800 --> 00:23:43.800]  我們不配得有的
[00:23:43.800 --> 00:23:44.800]  我們不是很好
[00:23:44.800 --> 00:23:46.800]  我們不是讀了很多書
[00:23:46.800 --> 00:23:47.800]  領受了很多恩
[00:23:47.800 --> 00:23:48.800]  不是
[00:23:48.800 --> 00:23:49.800]  是神愛我們
[00:23:49.800 --> 00:23:50.800]  剛才說了
[00:23:50.800 --> 00:23:51.800]  神愛我們
[00:23:51.800 --> 00:23:52.800]  施恩給我們
[00:23:52.800 --> 00:23:54.800]  以致我們領受神的恩典
[00:23:54.800 --> 00:23:55.800]  那又怎樣
[00:23:55.800 --> 00:23:57.800]  我們要學校
[00:23:57.800 --> 00:23:59.800]  我們要領受主的恩的時候
[00:23:59.800 --> 00:24:00.800]  學校
[00:24:00.800 --> 00:24:01.800]  天父的樣式
[00:24:01.800 --> 00:24:02.800]  去施恩
[00:24:02.800 --> 00:24:05.800]  反照耶穌上帝的樣式
[00:24:05.800 --> 00:24:07.800]  去向人施恩
[00:24:07.800 --> 00:24:10.800]  你這樣向人施恩的時候
[00:24:10.800 --> 00:24:11.800]  別人看到
[00:24:11.800 --> 00:24:13.800]  我們會感受到
[00:24:13.800 --> 00:24:15.800]  領受到上帝的恩典
[00:24:15.800 --> 00:24:17.800]  應該是這樣的
[00:24:17.800 --> 00:24:19.800]  如果我們對人
[00:24:19.800 --> 00:24:21.800]  處事待人的態度
[00:24:21.800 --> 00:24:25.800]  跟天父對我們的態度
[00:24:25.800 --> 00:24:28.800]  是南轅北轍的時候
[00:24:28.800 --> 00:24:30.800]  我們根本不明白神
[00:24:30.800 --> 00:24:32.800]  我們根本不認識神
[00:24:32.800 --> 00:24:35.800]  但很想透過我們在日常生活當中
[00:24:35.800 --> 00:24:36.800]  對人
[00:24:36.800 --> 00:24:37.800]  對事
[00:24:37.800 --> 00:24:39.800]  都用天父的眼光
[00:24:39.800 --> 00:24:41.800]  天父的心腸
[00:24:41.800 --> 00:24:42.800]  去待人
[00:24:42.800 --> 00:24:43.800]  處事
[00:24:43.800 --> 00:24:44.800]  是這樣的
[00:24:44.800 --> 00:24:45.800]  我講一個例子
[00:24:45.800 --> 00:24:47.800]  我經常講這個例子
[00:24:47.800 --> 00:24:49.800]  都很合用
[00:24:49.800 --> 00:24:50.800]  在下班的時候
[00:24:50.800 --> 00:24:52.800]  很多人在地鐵
[00:24:52.800 --> 00:24:53.800]  擠在一起
[00:24:53.800 --> 00:24:54.800]  突然間
[00:24:54.800 --> 00:24:55.800]  隔壁那個
[00:24:55.800 --> 00:24:58.800]  有人不小心踩傷了腳
[00:24:58.800 --> 00:24:59.800]  第一個反應就是
[00:24:59.800 --> 00:25:01.800]  啊 好痛啊
[00:25:01.800 --> 00:25:03.800]  是自然反應
[00:25:03.800 --> 00:25:04.800]  啊 好痛啊
[00:25:04.800 --> 00:25:06.800]  第二個反應才表達到
[00:25:06.800 --> 00:25:07.800]  你內心
[00:25:07.800 --> 00:25:09.800]  究竟跟天父的關係
[00:25:09.800 --> 00:25:13.800]  你究竟會全程陪著他
[00:25:13.800 --> 00:25:15.800]  跟著講了一些愛心
[00:25:15.800 --> 00:25:16.800]  我當然不會講出口
[00:25:16.800 --> 00:25:17.800]  我是牧師
[00:25:17.800 --> 00:25:19.800]  但我會不會內心講了很多
[00:25:19.800 --> 00:25:22.800]  不應該講的話
[00:25:22.800 --> 00:25:24.800]  還是我說
[00:25:24.800 --> 00:25:26.800]  無心的這麼多人
[00:25:26.800 --> 00:25:28.800]  算了 放過他吧
[00:25:28.800 --> 00:25:29.800]  天父怎樣放過我
[00:25:29.800 --> 00:25:30.800]  我都放過他
[00:25:30.800 --> 00:25:31.800]  算了
[00:25:31.800 --> 00:25:33.800]  是不是這樣
[00:25:33.800 --> 00:25:41.800]  Why
[00:25:41.800 --> 00:25:42.800]  為什麼我們要愛榮盛
[00:25:42.800 --> 00:25:45.800]  因為神向我們施恩
[00:25:45.800 --> 00:25:47.800]  神救贖我們
[00:25:47.800 --> 00:25:49.800]  那怎樣做
[00:25:49.800 --> 00:25:51.800]  經文有講過
[00:25:51.800 --> 00:25:53.800]  經文在第十二節和二十節
[00:25:53.800 --> 00:25:55.800]  一講我們要侍奉耶和華神
[00:25:55.800 --> 00:25:58.800]  當我們講侍奉
[00:25:58.800 --> 00:26:00.800]  我們侍奉 服侍
[00:26:00.800 --> 00:26:01.800]  就覺得好像是
[00:26:01.800 --> 00:26:03.800]  我有 你沒有
[00:26:03.800 --> 00:26:05.800]  我多 你少
[00:26:05.800 --> 00:26:07.800]  我豐富 你缺乏
[00:26:07.800 --> 00:26:08.800]  那我就服侍你
[00:26:08.800 --> 00:26:09.800]  通常叫服侍
[00:26:09.800 --> 00:26:11.800]  就是我服侍你
[00:26:11.800 --> 00:26:13.800]  但他講到服侍耶和華神
[00:26:13.800 --> 00:26:15.800]  就很怪
[00:26:15.800 --> 00:26:17.800]  因為經文講到
[00:26:17.800 --> 00:26:19.800]  我們耶和華神是
[00:26:19.800 --> 00:26:21.800]  擁有萬 擁有一切
[00:26:21.800 --> 00:26:23.800]  All sufficient
[00:26:23.800 --> 00:26:25.800]  完全無缺
[00:26:25.800 --> 00:26:27.800]  那你怎樣服侍他
[00:26:27.800 --> 00:26:28.800]  你明白我的意思吧
[00:26:28.800 --> 00:26:30.800]  他都有了
[00:26:30.800 --> 00:26:32.800]  服侍是什麼概念
[00:26:32.800 --> 00:26:34.800]  經文有講過
[00:26:34.800 --> 00:26:35.800]  他的概念在
[00:26:35.800 --> 00:26:37.800]  新聞的第二十節講
[00:26:37.800 --> 00:26:38.800]  你們要敬畏耶和華神
[00:26:38.800 --> 00:26:39.800]  侍奉他
[00:26:39.800 --> 00:26:40.800]  怎樣侍奉
[00:26:40.800 --> 00:26:42.800]  倚靠他
[00:26:42.800 --> 00:26:44.800]  倚靠的字
[00:26:44.800 --> 00:26:46.800]  在原文有很多翻譯
[00:26:46.800 --> 00:26:48.800]  包括在創世記
[00:26:48.800 --> 00:26:50.800]  二章二十四節
[00:26:50.800 --> 00:26:52.800]  二人成為一體
[00:26:52.800 --> 00:26:54.800]  與妻子聯合
[00:26:54.800 --> 00:26:56.800]  就是那個字
[00:26:56.800 --> 00:26:58.800]  又或者在路德記
[00:26:58.800 --> 00:27:02.800]  一章十四節
[00:27:02.800 --> 00:27:04.800]  當拿奧米叫路德走的時候
[00:27:04.800 --> 00:27:07.800]  拿奧米叫路德走
[00:27:07.800 --> 00:27:09.800]  路德就捨不得
[00:27:09.800 --> 00:27:10.800]  他奶奶
[00:27:10.800 --> 00:27:12.800]  捨不得的字
[00:27:12.800 --> 00:27:14.800]  就是要緊靠
[00:27:14.800 --> 00:27:16.800]  靠著他
[00:27:16.800 --> 00:27:17.800]  倚靠就是這樣
[00:27:17.800 --> 00:27:19.800]  沒有他不行
[00:27:19.800 --> 00:27:21.800]  我沒有老婆不行
[00:27:21.800 --> 00:27:23.800]  師母在這裡
[00:27:23.800 --> 00:27:25.800]  我真的沒有你不行
[00:27:25.800 --> 00:27:27.800]  還有呢
[00:27:27.800 --> 00:27:29.800]  路德覺得
[00:27:29.800 --> 00:27:31.800]  我沒有奶奶不行
[00:27:31.800 --> 00:27:35.800]  就是要擁抱他
[00:27:35.800 --> 00:27:37.800]  怎樣這個概念
[00:27:37.800 --> 00:27:41.800]  引申到在我們日常生活當中
[00:27:41.800 --> 00:27:43.800]  彼得很明白這個道理
[00:27:43.800 --> 00:27:45.800]  所以他這樣說
[00:27:45.800 --> 00:27:47.800]  萬物的結局更了
[00:27:47.800 --> 00:27:48.800]  所以我們要謹慎自守
[00:27:48.800 --> 00:27:49.800]  謹慎禱告
[00:27:49.800 --> 00:27:51.800]  最要緊的是彼此切實相愛
[00:27:51.800 --> 00:27:53.800]  因為愛能遮蓋許多的罪
[00:27:53.800 --> 00:27:54.800]  你們要互相款待
[00:27:54.800 --> 00:27:55.800]  不發怨言
[00:27:55.800 --> 00:27:56.800]  各人要照所得的恩賜
[00:27:56.800 --> 00:27:57.800]  彼此服侍
[00:27:57.800 --> 00:28:00.800]  作神百般恩賜的好管家
[00:28:00.800 --> 00:28:01.800]  若有講道的
[00:28:01.800 --> 00:28:02.800]  好像我現在這樣
[00:28:02.800 --> 00:28:04.800]  要靠著神的聖言講
[00:28:04.800 --> 00:28:06.800]  若有服侍人的
[00:28:06.800 --> 00:28:11.800]  要靠著神所賜的力量服侍
[00:28:11.800 --> 00:28:13.800]  叫神在凡事上
[00:28:13.800 --> 00:28:16.800]  在耶穌基督裡得著榮耀
[00:28:16.800 --> 00:28:20.800]  彼得前書四章十一節
[00:28:20.800 --> 00:28:26.800]  什麼叫他所賜的力量
[00:28:26.800 --> 00:28:28.800]  我每次上來講道
[00:28:28.800 --> 00:28:31.800]  你們覺得好像很鎮定
[00:28:31.800 --> 00:28:33.800]  或者我講了二十一年道的經驗
[00:28:33.800 --> 00:28:34.800]  很好
[00:28:34.800 --> 00:28:35.800]  我每次上來講道
[00:28:35.800 --> 00:28:37.800]  我都會背誦
[00:28:37.800 --> 00:28:39.800]  以賽亞書四十一章第十節
[00:28:39.800 --> 00:28:41.800]  不要懼怕
[00:28:41.800 --> 00:28:43.800]  因為我與你同在
[00:28:43.800 --> 00:28:44.800]  不要驚惶
[00:28:44.800 --> 00:28:45.800]  因為我是你的神
[00:28:45.800 --> 00:28:47.800]  我必幫助你
[00:28:47.800 --> 00:28:48.800]  我必兼顧你
[00:28:48.800 --> 00:28:51.800]  我必用我公義的右手扶持你
[00:28:51.800 --> 00:28:52.800]  不是因為楊靖幾
[00:28:52.800 --> 00:28:54.800]  他預備了講章
[00:28:54.800 --> 00:28:55.800]  重要啊
[00:28:55.800 --> 00:28:56.800]  我預備的
[00:28:56.800 --> 00:28:57.800]  不是因為我讀了神學
[00:28:57.800 --> 00:28:58.800]  重要啊
[00:28:58.800 --> 00:28:59.800]  不是
[00:28:59.800 --> 00:29:01.800]  不是說我們服侍不重要
[00:29:01.800 --> 00:29:02.800]  我們有經驗
[00:29:02.800 --> 00:29:03.800]  知識不重要
[00:29:03.800 --> 00:29:06.800]  但是我們怎樣能夠讓神得足榮耀
[00:29:06.800 --> 00:29:07.800]  在我們身上
[00:29:07.800 --> 00:29:08.800]  每一次的侍奉
[00:29:08.800 --> 00:29:10.800]  我都要依靠神
[00:29:10.800 --> 00:29:11.800]  我都說神啊
[00:29:11.800 --> 00:29:14.800]  我口中所說的每一個說話
[00:29:14.800 --> 00:29:19.800]  所說的都是你所賜予的
[00:29:19.800 --> 00:29:22.800]  我舌頭長了痱子
[00:29:22.800 --> 00:29:23.800]  我現在說話都痛
[00:29:23.800 --> 00:29:24.800]  不過不要緊
[00:29:24.800 --> 00:29:25.800]  我說神可以幫助我
[00:29:25.800 --> 00:29:27.800]  如果說得不順暢
[00:29:27.800 --> 00:29:28.800]  就不順暢
[00:29:28.800 --> 00:29:29.800]  神幫助我
[00:29:29.800 --> 00:29:30.800]  希望我講得清晰
[00:29:30.800 --> 00:29:32.800]  弟兄姊妹明白
[00:29:32.800 --> 00:29:35.800]  我需要有上帝
[00:29:35.800 --> 00:29:37.800]  服侍的生命過程當中
[00:29:37.800 --> 00:29:38.800]  我需要有神
[00:29:38.800 --> 00:29:40.800]  每一次我都要仰望神
[00:29:40.800 --> 00:29:41.800]  做每一個服侍
[00:29:41.800 --> 00:29:43.800]  我都要求神幫我
[00:29:43.800 --> 00:29:44.800]  讓我有智慧能力
[00:29:44.800 --> 00:29:47.800]  心力去做好那件事情
[00:29:47.800 --> 00:29:49.800]  當你每時每刻
[00:29:49.800 --> 00:29:50.800]  我今天需要耶穌
[00:29:50.800 --> 00:29:51.800]  明天都需要
[00:29:51.800 --> 00:29:52.800]  後天都需要
[00:29:52.800 --> 00:29:54.800]  每一次我需要耶穌的時候
[00:29:54.800 --> 00:29:56.800]  你就是靈明俊心
[00:29:56.800 --> 00:29:57.800]  你明白我的意思嗎
[00:29:57.800 --> 00:29:58.800]  弟兄姊妹
[00:29:58.800 --> 00:30:00.800]  你不斷地去抓住上帝
[00:30:00.800 --> 00:30:02.800]  我們香港人很厲害
[00:30:02.800 --> 00:30:03.800]  弟兄姊妹
[00:30:03.800 --> 00:30:06.800]  我可以24小時不看聖經
[00:30:06.800 --> 00:30:09.800]  不祈任何禱
[00:30:09.800 --> 00:30:13.800]  我都可以做很多屬靈的事情
[00:30:13.800 --> 00:30:15.800]  仍然可以照常的生活
[00:30:15.800 --> 00:30:17.800]  你明白我說什麼吧
[00:30:17.800 --> 00:30:20.800]  你明白吧
[00:30:20.800 --> 00:30:22.800]  但是這樣有好處嗎
[00:30:22.800 --> 00:30:24.800]  弟兄姊妹
[00:30:24.800 --> 00:30:25.800]  什麼叫做靈明俊心
[00:30:25.800 --> 00:30:27.800]  就是我知道有個符合的主
[00:30:27.800 --> 00:30:28.800]  在我旁邊
[00:30:28.800 --> 00:30:30.800]  他活著
[00:30:30.800 --> 00:30:31.800]  昔在今在永在
[00:30:31.800 --> 00:30:32.800]  他復活
[00:30:32.800 --> 00:30:33.800]  他活著
[00:30:33.800 --> 00:30:34.800]  他在我旁邊
[00:30:34.800 --> 00:30:35.800]  我可以隨時隨地
[00:30:35.800 --> 00:30:38.800]  將我開心不開心的事情
[00:30:38.800 --> 00:30:39.800]  和他談判
[00:30:39.800 --> 00:30:42.800]  我說我工作上遇到一個很困難
[00:30:42.800 --> 00:30:44.800]  很難受的上司
[00:30:44.800 --> 00:30:48.800]  經常有很多事情堆在一起
[00:30:48.800 --> 00:30:49.800]  我不知道怎麼做
[00:30:49.800 --> 00:30:52.800]  神幫我
[00:30:52.800 --> 00:30:56.800]  祈禱幫我十幾二十秒
[00:30:56.800 --> 00:30:57.800]  然後繼續工作
[00:30:57.800 --> 00:30:59.800]  你的生命就突然很不同
[00:30:59.800 --> 00:31:00.800]  你明白嗎
[00:31:00.800 --> 00:31:04.800]  你每時每刻都有神在你心中
[00:31:04.800 --> 00:31:09.800]  你靠著神去過活
[00:31:09.800 --> 00:31:11.800]  我因律法就向律法使用
[00:31:11.800 --> 00:31:13.800]  叫我可以向神活著
[00:31:13.800 --> 00:31:15.800]  我如今與基督同釘十字架
[00:31:15.800 --> 00:31:18.800]  現在活著的不再是我
[00:31:18.800 --> 00:31:21.800]  乃是基督在我裡面活著
[00:31:21.800 --> 00:31:23.800]  並且我如今在肉身活著
[00:31:23.800 --> 00:31:27.800]  是因信神的意旨而活
[00:31:27.800 --> 00:31:28.800]  祂是愛我
[00:31:28.800 --> 00:31:29.800]  為我捨忌
[00:31:29.800 --> 00:31:31.800]  這是信仰
[00:31:31.800 --> 00:31:32.800]  信心之旅
[00:31:32.800 --> 00:31:33.800]  每一個弟兄姊妹
[00:31:33.800 --> 00:31:35.800]  信愛的弟兄姊妹
[00:31:35.800 --> 00:31:36.800]  信心之旅就是
[00:31:36.800 --> 00:31:40.800]  我每時每刻都要緊靠著上帝
[00:31:40.800 --> 00:31:42.800]  我昨天也跟曾牧師說
[00:31:42.800 --> 00:31:45.800]  你們的網站
[00:31:45.800 --> 00:31:46.800]  網頁
[00:31:46.800 --> 00:31:47.800]  很多活動
[00:31:47.800 --> 00:31:48.800]  多到
[00:31:48.800 --> 00:31:49.800]  我不知道你們看過沒有
[00:31:49.800 --> 00:31:50.800]  多到
[00:31:50.800 --> 00:31:54.800]  接著有一個跑動小組
[00:31:54.800 --> 00:31:55.800]  說很適合我
[00:31:55.800 --> 00:31:56.800]  如果我是信愛家
[00:31:56.800 --> 00:31:58.800]  我第一個報名
[00:31:58.800 --> 00:32:00.800]  在釜山道運動場
[00:32:00.800 --> 00:32:02.800]  我很喜歡跑步
[00:32:02.800 --> 00:32:04.800]  不過你知道
[00:32:04.800 --> 00:32:05.800]  接著我說不是
[00:32:05.800 --> 00:32:08.800]  統籌那個都辛苦
[00:32:08.800 --> 00:32:10.800]  每個星期都要付出
[00:32:10.800 --> 00:32:11.800]  你明白嗎
[00:32:11.800 --> 00:32:13.800]  我們做家務
[00:32:13.800 --> 00:32:15.800]  上班都辛苦
[00:32:15.800 --> 00:32:17.800]  是吧
[00:32:17.800 --> 00:32:18.800]  那怎樣去
[00:32:18.800 --> 00:32:20.800]  辛苦是怎樣
[00:32:20.800 --> 00:32:22.800]  是在肉身的辛苦
[00:32:22.800 --> 00:32:23.800]  可以休息
[00:32:23.800 --> 00:32:24.800]  睡覺再來
[00:32:24.800 --> 00:32:26.800]  但如果你靈性枯乾
[00:32:26.800 --> 00:32:28.800]  就糟糕了
[00:32:28.800 --> 00:32:29.800]  是吧
[00:32:29.800 --> 00:32:30.800]  靈性
[00:32:30.800 --> 00:32:31.800]  不好
[00:32:31.800 --> 00:32:32.800]  我們的神是一個
[00:32:32.800 --> 00:32:34.800]  楊峰第四章
[00:32:34.800 --> 00:32:36.800]  活水全圓
[00:32:36.800 --> 00:32:38.800]  湧流到永生
[00:32:38.800 --> 00:32:39.800]  靠著上帝
[00:32:39.800 --> 00:32:40.800]  不斷依靠祂
[00:32:40.800 --> 00:32:41.800]  每天的上帝
[00:32:41.800 --> 00:32:43.800]  我們的神是很慷慨
[00:32:43.800 --> 00:32:44.800]  向我施恩
[00:32:44.800 --> 00:32:45.800]  每天都是
[00:32:45.800 --> 00:32:46.800]  祂每天
[00:32:46.800 --> 00:32:48.800]  每一天都是新的
[00:32:48.800 --> 00:32:49.800]  祂的憐憫
[00:32:49.800 --> 00:32:51.800]  信實何其廣大
[00:32:51.800 --> 00:32:52.800]  每天祂都會
[00:32:52.800 --> 00:32:53.800]  供應我們的所需
[00:32:53.800 --> 00:32:54.800]  一天的事
[00:32:54.800 --> 00:32:55.800]  一天當就夠了
[00:32:55.800 --> 00:32:57.800]  不要為明天憂慮
[00:32:57.800 --> 00:32:58.800]  莫在當下
[00:32:58.800 --> 00:33:00.800]  今天我需要耶穌
[00:33:00.800 --> 00:33:01.800]  明天又是新的一天
[00:33:01.800 --> 00:33:02.800]  我都需要耶穌
[00:33:02.800 --> 00:33:03.800]  因為明天星期一
[00:33:03.800 --> 00:33:04.800]  星期一又要上班
[00:33:04.800 --> 00:33:05.800]  是吧
[00:33:05.800 --> 00:33:06.800]  我又回到聯會工作
[00:33:06.800 --> 00:33:07.800]  又要靠神
[00:33:07.800 --> 00:33:08.800]  是吧
[00:33:08.800 --> 00:33:09.800]  每天都是這樣
[00:33:09.800 --> 00:33:10.800]  是吧
[00:33:10.800 --> 00:33:12.800]  我盼望今天的訊息
[00:33:12.800 --> 00:33:13.800]  能夠帶給大家
[00:33:13.800 --> 00:33:15.800]  一個很重要的提醒
[00:33:15.800 --> 00:33:16.800]  不過最後
[00:33:16.800 --> 00:33:18.800]  真的說最後太多了
[00:33:18.800 --> 00:33:19.800]  最後
[00:33:19.800 --> 00:33:20.800]  做完一切
[00:33:20.800 --> 00:33:21.800]  夢神愛
[00:33:21.800 --> 00:33:23.800]  愛梁赦
[00:33:23.800 --> 00:33:25.800]  為了什麼
[00:33:25.800 --> 00:33:27.800]  經文講到原來
[00:33:27.800 --> 00:33:30.800]  當眾讚榮耀
[00:33:30.800 --> 00:33:32.800]  歸給耶和華神
[00:33:32.800 --> 00:33:33.800]  你知道嗎
[00:33:33.800 --> 00:33:35.800]  整本聖經
[00:33:35.800 --> 00:33:37.800]  好像講了很多人
[00:33:37.800 --> 00:33:38.800]  但其實
[00:33:38.800 --> 00:33:40.800]  最重要是講神自己
[00:33:40.800 --> 00:33:41.800]  神是一個怎樣的神
[00:33:41.800 --> 00:33:43.800]  起初神創造天地
[00:33:43.800 --> 00:33:45.800]  這本聖經是講
[00:33:45.800 --> 00:33:47.800]  神是怎樣去關愛
[00:33:47.800 --> 00:33:49.800]  怎樣去扶持
[00:33:49.800 --> 00:33:51.800]  怎樣去憐憫
[00:33:51.800 --> 00:33:52.800]  施恩
[00:33:52.800 --> 00:33:55.800]  給贖祂的子民
[00:33:55.800 --> 00:33:57.800]  這本聖經
[00:33:57.800 --> 00:33:59.800]  重要的是講神自己
[00:33:59.800 --> 00:34:01.800]  神是當得一切榮耀
[00:34:01.800 --> 00:34:03.800]  做這麼多事情
