
[00:00:00.000 --> 00:00:06.980]  我們仍然要一同從《聖經》裏面接受、默想、體會
[00:22:47.620 --> 00:22:53.020]  他總有向人講解主的話語的機會
[00:22:53.020 --> 00:22:55.820]  他傳達主的話給別人
[00:22:55.820 --> 00:22:59.860]  是一個非常重要的工作
[00:22:59.860 --> 00:23:02.860]  在這裏包羅要提摩泰
[00:23:02.860 --> 00:23:08.380]  要竭力在這件事上得蒙喜悅
[00:23:08.380 --> 00:23:12.540]  能夠按照正義分解真理的道
[00:23:12.540 --> 00:23:15.140]  不是按照人的意思
[00:23:15.140 --> 00:23:19.220]  不是按照自己的意思來利用神的話
[00:23:19.220 --> 00:23:21.260]  要達成自己的目的
[00:23:21.260 --> 00:23:22.180]  不是
[00:23:22.180 --> 00:23:24.300]  那是按照正義
[00:23:24.300 --> 00:23:27.580]  一個真正神源來的意思
[00:23:27.580 --> 00:23:30.700]  真正感動
[00:23:30.700 --> 00:23:33.700]  屬神的人寫出來聖經的
[00:23:33.700 --> 00:23:36.780]  那個聖靈自己原來的意思
[00:23:36.780 --> 00:23:38.180]  那就是精義
[00:23:38.180 --> 00:23:40.140]  那也就是靈義
[00:23:40.140 --> 00:23:43.580]  所以一個要傳達主話語的人
[00:23:43.580 --> 00:23:46.060]  他必須自己先找出來
[00:23:46.060 --> 00:23:47.100]  聖靈感動
[00:23:47.100 --> 00:23:47.940]  先知感動
[00:23:47.940 --> 00:23:49.580]  仕途說出來的話
[00:23:49.580 --> 00:23:52.260]  原來的那個意思是什麼
[00:23:52.260 --> 00:23:53.220]  瞭解它
[00:23:53.220 --> 00:23:54.300]  抓住它
[00:23:54.300 --> 00:23:55.340]  傳達它
[00:23:55.340 --> 00:23:57.660]  同時要分解
[00:23:57.660 --> 00:24:00.540]  分解就是解釋清楚
[00:24:00.540 --> 00:24:05.140]  精義常常藏在字面之下
[00:24:05.140 --> 00:24:12.380]  我們要把字面的一絲分解、透徹
[00:24:12.380 --> 00:24:18.180]  把裏面所藏着的精義能夠解釋出來
[00:24:18.180 --> 00:24:21.780]  使聽見的人瞭解、明白、接受
[00:24:21.780 --> 00:24:24.740]  所以我們要接受這個綿力
[00:24:24.740 --> 00:24:26.860]  在傳達主話語的事上
[00:24:26.860 --> 00:24:30.220]  用功夫
[00:24:30.220 --> 00:24:33.300]  這樣一定得到神大大的使用
[00:24:33.300 --> 00:24:35.540]  各位詩風族的弟兄姊妹
[00:24:35.540 --> 00:24:37.460]  讓我們按照主的話
[00:24:37.460 --> 00:24:38.660]  彼此綿力
[00:24:38.660 --> 00:24:40.300]  共同努力吧
[00:24:40.300 --> 00:24:40.940]  阿們
