
[00:00:00.000 --> 00:00:03.640]  我們今天一起思想的是約翰一書第一章的經文
[00:16:49.880 --> 00:16:51.880]  在當中要經歷上帝
[00:16:51.880 --> 00:16:54.320]  祂將平安賜給你
[00:16:54.320 --> 00:16:56.520]  我最近再思想回聖經所說
[00:16:56.520 --> 00:16:58.400]  主耶穌離開世界的時候說
[00:16:58.400 --> 00:17:02.080]  祂說我將我的平安賜給你
[00:17:02.080 --> 00:17:04.520]  是誰的平安?
[00:17:04.520 --> 00:17:06.320]  是主耶穌的平安
[00:17:06.320 --> 00:17:10.120]  主耶穌的平安是什麼樣的平安?
[00:17:10.120 --> 00:17:11.240]  當祂在世界上的時候
[00:17:11.240 --> 00:17:14.200]  祂曾經面對著很多人
[00:17:14.200 --> 00:17:17.400]  密謀來殺害祂
[00:17:17.400 --> 00:17:19.880]  祂的門徒出賣祂
[00:17:19.880 --> 00:17:23.280]  你有沒有試過被人出賣?
[00:17:23.280 --> 00:17:25.800]  當時猶太人誣告祂
[00:17:25.800 --> 00:17:29.560]  你有沒有試過被人誤會了你
[00:17:29.560 --> 00:17:31.440]  誣告你?
[00:17:31.440 --> 00:17:32.880]  你有沒有試過被人
[00:17:32.880 --> 00:17:36.040]  用酷刑對待你?
[00:17:36.040 --> 00:17:39.120]  這些一切主耶穌都經歷過
[00:17:39.120 --> 00:17:42.160]  但是祂保持了內心的平安
[00:17:42.160 --> 00:17:43.200]  面對這一切
[00:17:43.200 --> 00:17:45.440]  祂內心仍然平安
[00:17:45.440 --> 00:17:48.840]  這就是主耶穌的平安
[00:17:48.840 --> 00:17:51.440]  而祂將這種平安賜給你
[00:17:51.440 --> 00:17:53.440]  以致你面對著一切的衝擊
[00:17:53.440 --> 00:17:55.440]  和風浪的時候
[00:17:55.440 --> 00:18:00.200]  這份平安仍然能夠叫你安穩
[00:18:00.200 --> 00:18:00.960]  各位電影姊妹
[00:18:00.960 --> 00:18:02.000]  聖誕節的時候
[00:18:02.000 --> 00:18:05.240]  今天是二十四號平安夜
[00:18:05.240 --> 00:18:08.280]  求神真的將那份平安賜給我們
[00:18:08.280 --> 00:18:09.360]  因為主耶穌說
[00:18:09.360 --> 00:18:12.200]  我將我的平安賜給你們
[00:18:12.200 --> 00:18:16.360]  因為我與你們同在
[00:18:16.360 --> 00:18:17.840]  最後你看看聖經
[00:18:17.840 --> 00:18:19.080]  當時已經看到
[00:18:19.080 --> 00:18:22.320]  這群門徒要把這件事情見證出來
[00:18:22.320 --> 00:18:24.040]  然後最後第四節就說
[00:18:24.040 --> 00:18:26.920]  我們將這些話寫給你們
[00:18:26.920 --> 00:18:30.120]  使你們的喜樂充足
[00:18:30.120 --> 00:18:33.040]  聖經常常將平安和喜樂
[00:18:33.040 --> 00:18:34.720]  連在一起
[00:18:34.720 --> 00:18:36.000]  心中有平安
[00:18:36.000 --> 00:18:38.080]  就可以喜樂地面對
[00:18:38.080 --> 00:18:40.080]  想回主與我同在
[00:18:40.080 --> 00:18:43.200]  我可以喜樂地面對
[00:18:43.200 --> 00:18:45.320]  當然今天我們或許會感受到
[00:18:45.320 --> 00:18:47.760]  仍然沒有很大的喜樂
[00:18:47.760 --> 00:18:49.000]  但是有一天
[00:18:49.000 --> 00:18:51.680]  當主耶穌再顯現的時候
[00:18:51.680 --> 00:18:54.760]  你就會更完全地經歷那份喜樂
[00:18:54.760 --> 00:18:57.480]  大家看看後面第三章第二節
[00:18:57.480 --> 00:19:03.240]  在第三章第二節
[00:19:03.240 --> 00:19:07.720]  聖經說:親愛的弟兄們
[00:19:07.720 --> 00:19:10.120]  我們現在是神的兒女
[00:19:10.120 --> 00:19:12.920]  將來如何還未顯明
[00:19:12.920 --> 00:19:16.040]  但我們知道主若顯現
[00:19:16.040 --> 00:19:17.440]  第二次的顯現
[00:19:17.440 --> 00:19:19.560]  我們必要像祂
[00:19:19.560 --> 00:19:22.280]  因為必得見祂的真體
[00:19:22.280 --> 00:19:24.920]  到時我們會見到祂的真體
[00:19:24.920 --> 00:19:26.520]  我們會歡喜快樂
[00:19:26.520 --> 00:19:29.480]  正如門徒在主耶穌復活之後
[00:19:29.480 --> 00:19:31.160]  見到主耶穌顯現
[00:19:31.160 --> 00:19:33.960]  他們的心就快樂
[00:19:33.960 --> 00:19:36.920]  喜樂得不敢相信聖所說
[00:19:36.920 --> 00:19:38.040]  但最大的快樂
[00:19:38.040 --> 00:19:45.560]  大家再看啟示錄第二十一章
[00:19:45.560 --> 00:19:47.240]  啟示錄第二十一章
[00:19:47.240 --> 00:19:53.800]  我們看第三節
[00:19:53.800 --> 00:19:54.960]  在二十章第三節
[00:19:54.960 --> 00:19:56.520]  我請大家用恭敬的心
[00:19:56.520 --> 00:19:59.800]  聽我讀出這段經文
[00:19:59.800 --> 00:20:00.920]  二十一章第三節
[00:20:00.920 --> 00:20:05.280]  我聽見有大聲音從寶座出來說
[00:20:05.280 --> 00:20:07.920]  看那神的像莫在人間
[00:20:07.920 --> 00:20:10.760]  祂要與人同住
[00:20:10.760 --> 00:20:12.880]  祂要作他們的子民
[00:20:12.880 --> 00:20:16.000]  神要親自與他們同在
[00:20:16.000 --> 00:20:17.720]  作他們的神
[00:20:17.720 --> 00:20:19.600]  神要擦去他們一切的眼淚
[00:20:19.600 --> 00:20:20.720]  不再有死亡
[00:20:20.720 --> 00:20:24.280]  也不再有悲哀、哭泡、疼痛
[00:20:24.280 --> 00:20:28.400]  因為以前的事都過去了
[00:20:28.400 --> 00:20:30.040]  各位弟兄姊妹
[00:20:30.040 --> 00:20:32.520]  我們深刻地看到聖經所應許
[00:20:32.520 --> 00:20:35.440]  當主耶穌再回來顯現的時候
[00:20:35.440 --> 00:20:37.840]  祂要永遠與我們同在
[00:20:37.840 --> 00:20:39.440]  在當日要領受神給我們
[00:20:39.440 --> 00:20:41.760]  完全的喜樂和平安
[00:20:41.760 --> 00:20:44.600]  這是聖經所應許的
[00:20:44.600 --> 00:20:47.560]  我見到有些教徒信了主之後
[00:20:47.560 --> 00:20:51.280]  內心常常有恐懼、有不安
[00:20:51.280 --> 00:20:52.720]  但有些教徒
[00:20:52.720 --> 00:20:56.240]  他們清楚知道主與我同在
[00:20:56.240 --> 00:20:58.000]  因此在困難當中
[00:20:58.000 --> 00:21:02.080]  保持著那份心靈的平安和喜樂
[00:21:02.080 --> 00:21:03.240]  但我們今天
[00:21:03.240 --> 00:21:07.240]  我們決心選擇後者
[00:21:07.240 --> 00:21:10.440]  相信主耶穌與我同在
[00:21:10.440 --> 00:21:12.960]  因此憑信心面對一切困難
[00:21:12.960 --> 00:21:16.720]  領受神給我們的平安和喜樂
[00:21:16.720 --> 00:21:18.240]  我們痛心祈禱

