
[00:00:00.000 --> 00:00:02.800]  大家會記得我們在今年
[00:19:50.400 --> 00:19:53.400]  樹木、很多樹根
[00:19:53.400 --> 00:19:57.400]  伸出河邊甚至落到河床
[00:19:57.400 --> 00:20:00.400]  在河邊一棵樹上
[00:20:00.400 --> 00:20:03.400]  樹根上有一隻蠍子
[00:20:03.400 --> 00:20:06.400]  這隻蠍子因為被水圍住
[00:20:06.400 --> 00:20:07.400]  所以它走不出來
[00:20:07.400 --> 00:20:10.400]  正在掙扎如何離開河邊
[00:20:10.400 --> 00:20:13.400]  這時候老人家見到這樣的情況
[00:20:13.400 --> 00:20:15.400]  他就涉水走出去
[00:20:15.400 --> 00:20:19.400]  然後在蠍子上伸手
[00:20:19.400 --> 00:20:22.400]  把蠍子救出來
[00:20:22.400 --> 00:20:24.400]  讓它回到陸地
[00:20:24.400 --> 00:20:27.400]  但伸手的時候發生甚麼事呢?
[00:20:27.400 --> 00:20:30.400]  蠍子會刺它
[00:20:30.400 --> 00:20:32.400]  它很痛
[00:20:32.400 --> 00:20:33.400]  它伸手
[00:20:33.400 --> 00:20:34.400]  但它不放棄
[00:20:34.400 --> 00:20:35.400]  它繼續伸手
[00:20:35.400 --> 00:20:36.400]  又再被它刺
[00:20:36.400 --> 00:20:38.400]  然後手差不多腫起來
[00:20:38.400 --> 00:20:41.400]  在這時候旁邊有一個老人經過
[00:20:41.400 --> 00:20:43.400]  這個老人見到這樣的情況的時候
[00:20:43.400 --> 00:20:44.400]  大聲跟他說
[00:20:44.400 --> 00:20:47.400]  「阿伯,蠍子自然會刺人的」
[00:20:47.400 --> 00:20:49.400]  「你不要搞它」
[00:20:49.400 --> 00:20:52.400]  這個老人聽到之後
[00:20:52.400 --> 00:20:54.400]  回頭看一看
[00:20:54.400 --> 00:20:57.400]  「沒錯,蠍子自然會刺人」
[00:20:57.400 --> 00:21:01.400]  「我會自然地救人的」
[00:21:01.400 --> 00:21:05.400]  蠍子自然的傾向是刺人
[00:21:05.400 --> 00:21:08.400]  當我讀到這個故事的時候
[00:21:08.400 --> 00:21:10.400]  我心裏面就體會
[00:21:10.400 --> 00:21:12.400]  聖經裏面有很清楚的講述
[00:21:12.400 --> 00:21:14.400]  你的生命轉變了
[00:21:14.400 --> 00:21:17.400]  其實當你自然行在光明當中
[00:21:17.400 --> 00:21:18.400]  行黑暗的時候
[00:21:18.400 --> 00:21:21.400]  你會更舒服
[00:21:21.400 --> 00:21:22.400]  只是有些時候
[00:21:22.400 --> 00:21:23.400]  可能有些試探來到
[00:21:23.400 --> 00:21:25.400]  你好像違背了裏面的情況
[00:21:25.400 --> 00:21:27.400]  去走那條路
[00:21:27.400 --> 00:21:30.400]  但是當你容讓自己
[00:21:30.400 --> 00:21:34.400]  行在你的光明當中
[00:21:34.400 --> 00:21:36.400]  你的心裏面是會滿足的
[00:21:36.400 --> 00:21:38.400]  是會快樂的
[00:21:38.400 --> 00:21:40.400]  因此我聽過很多弟兄姊妹
[00:21:40.400 --> 00:21:41.400]  都講述他們的經歷
[00:21:41.400 --> 00:21:44.400]  我特別想回到其中一位弟兄講到
[00:21:44.400 --> 00:21:47.400]  他自己做一些貿易生意
[00:21:47.400 --> 00:21:48.400]  在做生意的時候
[00:21:48.400 --> 00:21:51.400]  有些人用一些很詭詐的手法
[00:21:51.400 --> 00:21:52.400]  賺多點錢
[00:21:52.400 --> 00:21:54.400]  甚至邀請他
[00:21:54.400 --> 00:21:56.400]  不如你也可以這樣做
[00:21:56.400 --> 00:21:59.400]  但是他當時回答對方
[00:21:59.400 --> 00:22:04.400]  他說我要忠於我裏面的自己
[00:22:04.400 --> 00:22:06.400]  我忠於我裏面的自己
[00:22:06.400 --> 00:22:09.400]  我知道我自己有神給我的生命
[00:22:09.400 --> 00:22:12.400]  我去活出我應該有的表現
[00:22:12.400 --> 00:22:15.400]  然後他拒絕去做這些事情
[00:22:15.400 --> 00:22:18.400]  當你看回到神將一種更新的生命
[00:22:18.400 --> 00:22:21.400]  你和祂是在一種光明當中
[00:22:21.400 --> 00:22:23.400]  來契合了的
[00:22:23.400 --> 00:22:25.400]  你讓一種生命活出來的時候
[00:22:25.400 --> 00:22:26.400]  聖經就說
[00:22:26.400 --> 00:22:29.400]  他說將主在光明當中生活的時候
[00:22:29.400 --> 00:22:32.400]  你就與祂彼此心靈相通
[00:22:32.400 --> 00:22:34.400]  而且主耶穌的血要潔淨你
[00:22:34.400 --> 00:22:36.400]  脫離一切的罪
[00:22:36.400 --> 00:22:39.400]  這個潔淨是指不斷的潔淨
[00:22:39.400 --> 00:22:43.400]  是叫你生命得到完全的潔淨
[00:22:43.400 --> 00:22:45.400]  是持續的來得到潔淨
[00:22:45.400 --> 00:22:48.400]  而且叫你得盡一切的赦免
[00:22:48.400 --> 00:22:50.400]  包括了你可能隱而未認的罪
[00:22:50.400 --> 00:22:53.400]  可能你都不知道自己有的過犯
[00:22:53.400 --> 00:22:56.400]  但當你繼續行在光明當中的時候
[00:22:56.400 --> 00:23:00.400]  上帝讓你整個生命領受祂給你的潔淨
[00:23:00.400 --> 00:23:04.400]  進入他自己聖潔的生命當中
[00:23:04.400 --> 00:23:05.400]  各位聽眾
[00:23:05.400 --> 00:23:12.400]  我相信我不是在說一些很遙遠的理論
[00:23:12.400 --> 00:23:18.400]  而是在說上帝所應許給我們真實的生命的祝福
[00:23:18.400 --> 00:23:20.400]  當我們行在光明中的時候
[00:23:20.400 --> 00:23:26.400]  他就如此將這種相通潔淨的生命賜給我們
[00:23:26.400 --> 00:23:29.400]  沒錯,有些時候我們會犯罪
[00:23:29.400 --> 00:23:31.400]  但領受神的光的人
[00:23:31.400 --> 00:23:34.400]  其中一個特性就是誠實
[00:23:34.400 --> 00:23:36.400]  在光明當中沒有隱瞞
[00:23:36.400 --> 00:23:38.400]  因此他們願意向神承認
[00:23:38.400 --> 00:23:41.400]  有些時候會犯罪、會得罪上帝
[00:23:41.400 --> 00:23:43.400]  所以第九節繼續說
[00:23:43.400 --> 00:23:44.400]  我們若承認自己的罪
[00:23:44.400 --> 00:23:46.400]  神是信實的
[00:23:46.400 --> 00:23:50.400]  他會允許一個願意承認罪的人得到赦免
[00:23:50.400 --> 00:23:52.400]  他是公義的
[00:23:52.400 --> 00:23:56.400]  因為主耶穌曾經在地上為我們背負十字架
[00:23:56.400 --> 00:23:59.400]  代替我們應當受的刑罰
[00:23:59.400 --> 00:24:02.400]  滿足了公義的要求
[00:24:02.400 --> 00:24:05.400]  因此他是公義的
[00:24:05.400 --> 00:24:07.400]  我們願意承認罪的時候
[00:24:07.400 --> 00:24:10.400]  他就會赦免我們的罪
[00:24:10.400 --> 00:24:14.400]  他們會叫我們脫離一切不義的事情
[00:24:14.400 --> 00:24:18.400]  叫我們蒙受奇妙上帝的救恩
[00:24:18.400 --> 00:24:20.400]  各位頂尖姐妹
[00:24:20.400 --> 00:24:22.400]  你已經受了赦罪
[00:24:22.400 --> 00:24:24.400]  可能你已經經歷過
[00:24:24.400 --> 00:24:27.400]  但你不要當作是平常
[00:24:27.400 --> 00:24:29.400]  你只要想一想
[00:24:29.400 --> 00:24:34.400]  如果你有甚麼身體的疾病
[00:24:34.400 --> 00:24:37.400]  是永遠不會得到醫治的
[00:24:37.400 --> 00:24:40.400]  你就會體會一件事情
[00:24:40.400 --> 00:24:43.400]  我聽到有些頂尖姐妹
[00:24:43.400 --> 00:24:45.400]  患了皮膚病
[00:24:45.400 --> 00:24:48.400]  皮膚病一直在擴散
[00:24:48.400 --> 00:24:51.400]  但處理不到
[00:24:51.400 --> 00:24:55.400]  有些日子發覺皮膚問題
[00:24:55.400 --> 00:24:58.400]  好像一生要跟著它
[00:24:58.400 --> 00:25:01.400]  甚至一直惡化擴散
[00:25:01.400 --> 00:25:04.400]  那種感覺很驚恐
[00:25:04.400 --> 00:25:07.400]  不要說癌細胞的問題
[00:25:07.400 --> 00:25:10.400]  但我想說的是
[00:25:10.400 --> 00:25:12.400]  當你再小心想想
[00:25:12.400 --> 00:25:14.400]  你的罪是可以得到赦免
[00:25:14.400 --> 00:25:16.400]  曾經有的過犯
[00:25:16.400 --> 00:25:19.400]  神願意沒逃潔淨
[00:25:19.400 --> 00:25:23.400]  是一件何等快樂的喜訊
[00:25:23.400 --> 00:25:25.400]  何等感恩的事情
[00:25:25.400 --> 00:25:27.400]  而聖經就是這樣應許
[00:25:27.400 --> 00:25:30.400]  我們行在祂的光明當中
[00:25:30.400 --> 00:25:32.400]  我們承認自己的過犯
[00:25:32.400 --> 00:25:36.400]  就領受上帝給我們的生命
[00:25:36.400 --> 00:25:38.400]  我們讀這段聖經
[00:25:38.400 --> 00:25:41.400]  頂尖姐妹,記得
[00:25:41.400 --> 00:25:46.400]  上帝已經顯現在我們中間
[00:25:46.400 --> 00:25:48.400]  將救恩帶給我們
[00:25:48.400 --> 00:25:52.400]  見我們竟然可以跟這位永恆的上帝生命相通
[00:25:52.400 --> 00:25:55.400]  而且祂也都差派我們
[00:25:55.400 --> 00:25:58.400]  去將這個寶貴的訊息傳揚出去
[00:25:58.400 --> 00:26:02.400]  讓更多的人能夠與上帝可以生命的相通
[00:26:02.400 --> 00:26:05.400]  而我們繼續行在光明當中的時候
[00:26:05.400 --> 00:26:09.400]  你就繼續盡心進入這種關係裡面
[00:26:09.400 --> 00:26:14.400]  領受一份奇妙的救恩的奧秘
[00:26:14.400 --> 00:26:18.400]  我們珍惜我們去行在其中
[00:26:18.400 --> 00:26:20.400]  我們一齊來祈禱

