
[00:00:00.000 --> 00:00:06.600]  今天我們再一次的一同領受《聖經》裏面關於侍奉的信息
[00:22:31.400 --> 00:22:34.800]  到這裏來講道就好了
[00:22:34.800 --> 00:22:40.400]  但是忽然另外一個感受就來了
[00:22:40.400 --> 00:22:44.200]  這是爲主做的
[00:22:44.200 --> 00:22:45.800]  當我這樣想的時候
[00:22:45.800 --> 00:22:48.200]  立刻我的兩條腿就有力了
[00:22:48.200 --> 00:22:50.200]  我很輕鬆有力的
[00:22:50.200 --> 00:22:52.600]  就爬上了那個小山頭
[00:22:52.600 --> 00:22:54.600]  到教會去講道
[00:22:54.600 --> 00:22:57.200]  而且我感覺那天的講道
[00:22:57.200 --> 00:23:00.400]  好像更有主的同在
[00:23:00.400 --> 00:23:05.800]  主要我們的心用愛來侍奉祂
[00:23:05.800 --> 00:23:10.800]  我們侍奉的動力是愛主的心
[00:23:10.800 --> 00:23:12.000]  只有主的愛
[00:23:12.000 --> 00:23:14.200]  能夠使我們不但侍奉
[00:23:14.200 --> 00:23:15.800]  而且喜樂的侍奉
[00:23:15.800 --> 00:23:17.600]  有力的侍奉
[00:23:17.600 --> 00:23:20.800]  精神振發的侍奉
[00:23:20.800 --> 00:23:23.200]  這樣我們的主會感覺
[00:23:23.200 --> 00:23:26.200]  我們的侍奉多麼寶貴
[00:23:26.200 --> 00:23:28.200]  我們再注意
[00:23:28.200 --> 00:23:32.200]  主耶穌在十八節這樣對彼得說
[00:23:32.200 --> 00:23:33.800]  我讀給大家聽
[00:23:33.800 --> 00:23:36.000]  我實實在在地告訴你
[00:23:36.000 --> 00:23:37.400]  你年少的時候
[00:23:37.400 --> 00:23:40.200]  自己書上帶着隨意往來
[00:23:40.200 --> 00:23:41.800]  但年老的時候
[00:23:41.800 --> 00:23:43.400]  你要伸出手來
[00:23:43.400 --> 00:23:46.400]  別人要把你書上帶你到
[00:23:46.400 --> 00:23:49.000]  不願意去的地方
[00:23:49.000 --> 00:23:51.000]  當彼得說愛主的時候
[00:23:51.000 --> 00:23:52.800]  主就告訴他
[00:23:52.800 --> 00:23:55.400]  他要爲了主走一條
[00:23:55.400 --> 00:23:59.800]  他原來不想走的道路
[00:23:59.800 --> 00:24:01.200]  我們愛主
[00:24:01.200 --> 00:24:04.200]  就放棄我們自己的道路
[00:24:04.200 --> 00:24:06.800]  而走主要我們走的道路
[00:24:06.800 --> 00:24:09.800]  願意付上這個代價
[00:24:09.800 --> 00:24:11.800]  然後下面告訴我們
[00:24:11.800 --> 00:24:15.200]  當彼得看着主說愛的那個門徒
[00:24:15.200 --> 00:24:16.200]  就是約翰
[00:24:16.200 --> 00:24:18.600]  他就問主說
[00:24:18.600 --> 00:24:21.000]  他將來怎麼樣呢?
[00:24:21.000 --> 00:24:23.800]  主耶穌對他回答說
[00:24:23.800 --> 00:24:26.400]  二十一節和二十二節
[00:24:26.400 --> 00:24:28.200]  我讀給大家聽
[00:24:28.200 --> 00:24:30.800]  彼得看見他就問耶穌說主
[00:24:30.800 --> 00:24:32.600]  這人將來如何
[00:24:32.600 --> 00:24:33.800]  耶穌對他說
[00:24:33.800 --> 00:24:36.800]  我若要他等到我來的時候
[00:24:36.800 --> 00:24:38.400]  與你何干
[00:24:38.400 --> 00:24:41.400]  你跟從我吧
[00:24:41.400 --> 00:24:43.400]  在這裏主的意思就是說
[00:24:43.400 --> 00:24:46.800]  我們不要受別人的影響
[00:24:46.800 --> 00:24:48.600]  無論別人怎麼樣
[00:24:48.600 --> 00:24:51.800]  我們自己要對準主
[00:24:51.800 --> 00:24:53.400]  我們要跟從主
[00:24:53.400 --> 00:24:54.600]  別人跟從主
[00:24:54.600 --> 00:24:55.200]  好
[00:24:55.200 --> 00:24:56.600]  別人不跟從主
[00:24:56.600 --> 00:24:57.400]  也好
[00:24:57.400 --> 00:24:59.000]  我們的對象是主
[00:24:59.000 --> 00:25:00.600]  求主幫助我們
[00:25:00.600 --> 00:25:04.200]  在世風中這樣滿有愛心
