
[00:00:00.000 --> 00:00:08.000]  請大家再翻回彼得前書第二章
[00:29:37.000 --> 00:29:39.000]  信很重要
[00:29:39.000 --> 00:29:42.000]  因為信很基本
[00:29:42.000 --> 00:29:44.000]  信是什麼?
[00:29:44.000 --> 00:29:47.000]  就是接觸點
[00:29:47.000 --> 00:29:51.000]  就好像電燈的電掣一按
[00:29:51.000 --> 00:29:53.000]  電流一轉
[00:29:53.000 --> 00:29:56.000]  就好像電燈的電掣一按
[00:29:56.000 --> 00:30:00.000]  那就是開始了接觸
[00:30:00.000 --> 00:30:03.000]  那就是電通了
[00:30:03.000 --> 00:30:06.000]  立刻電流起了大作用
[00:30:06.000 --> 00:30:12.000]  整個房間都光亮起來
[00:30:12.000 --> 00:30:16.000]  所以那個流作用很大
[00:30:16.000 --> 00:30:19.000]  那是個接觸點
[00:30:19.000 --> 00:30:25.000]  為什麼聖經這麼注重信心呢?
[00:30:25.000 --> 00:30:32.000]  因為它是人和上帝之間的接觸點
[00:30:32.000 --> 00:30:35.000]  電流一通
[00:30:35.000 --> 00:30:43.000]  上帝的恩典慈愛真理能力到我們裡面
[00:30:43.000 --> 00:30:48.000]  那個時候我們就有很大的改變
[00:30:48.000 --> 00:30:55.000]  有很多人不了解基督教信的意義
[00:30:55.000 --> 00:30:59.000]  他們就發出譏笑
[00:30:59.000 --> 00:31:04.000]  基督教沒有哲理
[00:31:04.000 --> 00:31:09.000]  是無知的愚民的信仰
[00:31:09.000 --> 00:31:13.000]  什麼都不必理,只要信就好了
[00:31:13.000 --> 00:31:17.000]  這是一個很大的誤解
[00:31:17.000 --> 00:31:20.000]  聖經要我們信
[00:31:20.000 --> 00:31:25.000]  這個裡面有很深刻的道理
[00:31:25.000 --> 00:31:27.000]  有一個哲學家
[00:31:27.000 --> 00:31:30.000]  第一流的哲學家
[00:31:30.000 --> 00:31:32.000]  他寫了兩本書
[00:31:32.000 --> 00:31:35.000]  就是寫信
[00:31:35.000 --> 00:31:39.000]  在人類的歷史裡面
[00:31:39.000 --> 00:31:47.000]  信這個因素所造成的巨大的改變
[00:31:47.000 --> 00:31:51.000]  耶穌基督到世上來
[00:31:51.000 --> 00:31:59.000]  他說凡勞苦擔重擔的人可以到我這裡來
[00:31:59.000 --> 00:32:06.000]  我就是你們心裡得享安息
[00:32:06.000 --> 00:32:10.000]  你們來學我的樣式
[00:32:10.000 --> 00:32:13.000]  服我的惡
[00:32:13.000 --> 00:32:16.000]  和我同工
[00:32:16.000 --> 00:32:19.000]  我們和基督這樣的合一
[00:32:19.000 --> 00:32:23.000]  這是基督的邀請
[00:32:23.000 --> 00:32:28.000]  兩千年來最重要的邀請
[00:32:28.000 --> 00:32:33.000]  基督向我們邀請
[00:32:33.000 --> 00:32:36.000]  要到他這裡來
[00:32:36.000 --> 00:32:41.000]  藉著信心和他結連起來
[00:32:41.000 --> 00:32:44.000]  學他的樣式
[00:32:44.000 --> 00:32:47.000]  做他的工作
[00:32:47.000 --> 00:32:49.000]  起他的作用
[00:32:49.000 --> 00:32:52.000]  有他的貢獻
[00:32:52.000 --> 00:32:56.000]  我們成了聖經說的基督徒
[00:32:56.000 --> 00:33:02.000]  也就是小基督
[00:33:02.000 --> 00:33:06.000]  真正的信仰產生什麼呢?
[00:33:06.000 --> 00:33:11.000]  產生許多的小基督
[00:33:11.000 --> 00:33:15.000]  這些小基督和基督是生命合一的
[00:33:15.000 --> 00:33:19.000]  這是世界上最需要的人
[00:33:19.000 --> 00:33:24.000]  也是可以有最大作為的一條路
[00:33:24.000 --> 00:33:31.000]  最後我們看第九節
[00:33:31.000 --> 00:33:34.000]  這裡告訴我們
[00:33:34.000 --> 00:33:38.000]  從脫離世俗
[00:33:38.000 --> 00:33:44.000]  進到回
[00:33:44.000 --> 00:33:48.000]  帶著使命回到世界裡去
[00:33:48.000 --> 00:33:54.000]  第九節末了一句
[00:33:54.000 --> 00:33:59.000]  要叫你們宣揚那召你們出黑暗
[00:33:59.000 --> 00:34:03.000]  如奇妙者的美德
[00:34:03.000 --> 00:34:08.000]  這裡提到出
[00:34:08.000 --> 00:34:12.000]  是從世界的黑暗裡出來
[00:34:12.000 --> 00:34:16.000]  世界充滿了黑暗
[00:34:16.000 --> 00:34:19.000]  充滿了罪惡
[00:34:19.000 --> 00:34:22.000]  也充滿了痛苦
[00:34:22.000 --> 00:34:25.000]  從這裡面出來
[00:34:25.000 --> 00:34:28.000]  出來做什麼呢?
[00:34:28.000 --> 00:34:31.000]  做光明的子女
[00:34:31.000 --> 00:34:34.000]  接受基督的光
[00:34:34.000 --> 00:34:39.000]  然後被基督拆回去
[00:34:39.000 --> 00:34:45.000]  帶著使命感回到世界裡去
[00:34:45.000 --> 00:34:49.000]  不是回到世俗裡去
[00:34:49.000 --> 00:34:55.000]  我們把世俗和世界加以劃分
[00:34:55.000 --> 00:35:00.000]  世俗是社會裡面不合真理的那些事物
[00:35:00.000 --> 00:35:02.000]  世俗是指世界當中
[00:35:02.000 --> 00:35:05.000]  社會當中不合真理的那些事物
[00:35:05.000 --> 00:35:07.000]  是人敗壞的
[00:35:07.000 --> 00:35:09.000]  是人墮落的因素
[00:35:09.000 --> 00:35:11.000]  是指那些使人墮落
[00:35:11.000 --> 00:35:12.000]  使人敗壞的因素
[00:35:12.000 --> 00:35:14.000]  世界呢?
[00:35:14.000 --> 00:35:16.000]  是指社會
[00:35:16.000 --> 00:35:18.000]  我們愛社會
[00:35:18.000 --> 00:35:21.000]  我們關心社會
[00:35:21.000 --> 00:35:25.000]  但是我們脫離世俗
[00:35:25.000 --> 00:35:27.000]  基督的護照
[00:35:27.000 --> 00:35:30.000]  叫我們從世俗裡出來
[00:35:30.000 --> 00:35:34.000]  成為光明的子女
[00:35:34.000 --> 00:35:39.000]  然後帶著使命回到世界裡去
[00:35:39.000 --> 00:35:43.000]  回到社會裡去
[00:35:43.000 --> 00:35:49.000]  約翰福音三章十六節
[00:35:49.000 --> 00:35:53.000]  上帝愛世人
[00:35:53.000 --> 00:35:58.000]  那個世人的原文是世界
[00:35:58.000 --> 00:36:04.000]  上帝愛世界裡面的人
[00:36:04.000 --> 00:36:11.000]  上帝愛人所構成的社會
[00:36:11.000 --> 00:36:18.000]  上帝所愛的應該是基督徒所愛的
[00:36:18.000 --> 00:36:24.000]  基督徒不是從社會裡抽出來的人
[00:36:24.000 --> 00:36:28.000]  那是回到社會
[00:36:28.000 --> 00:36:34.000]  但是如果沒有從世俗裡出來
[00:36:34.000 --> 00:36:39.000]  沒有變成光明的子女
[00:36:39.000 --> 00:36:42.000]  還是屬黑暗的
[00:36:42.000 --> 00:36:45.000]  那就是跟世俗一樣的
[00:36:45.000 --> 00:36:51.000]  你怎麼能回去完成使命呢?
[00:36:51.000 --> 00:36:53.000]  先出來
[00:36:53.000 --> 00:36:56.000]  然後回去
[00:36:56.000 --> 00:37:04.000]  出來回去就構成了基督徒與社會的關係
[00:37:04.000 --> 00:37:13.000]  我們看見這段經文告訴我們
[00:37:13.000 --> 00:37:20.000]  一個得到生命的人如何成長
[00:37:20.000 --> 00:37:24.000]  如何讓他的生命成熟
[00:37:24.000 --> 00:37:31.000]  如何發揮生命的意義和作用
[00:37:31.000 --> 00:37:34.000]  我們低頭禱告

