
[00:00:00.000 --> 00:00:04.080]  請看《馬太福音》第五章到第七章的經文
[00:19:26.640 --> 00:19:31.600]  不去聽很有權威的法老對他的吩咐
[00:19:31.600 --> 00:19:34.000]  這是Purity
[00:19:34.000 --> 00:19:35.680]  內心裡那種單一
[00:19:35.680 --> 00:19:37.640]  那種對神的清心
[00:19:37.640 --> 00:19:40.240]  因此他們見到神
[00:19:40.240 --> 00:19:44.960]  也意味著和神是生命中的密切關係
[00:19:44.960 --> 00:19:50.080]  他們能夠經歷到神在他們生命裡真實的同在
[00:19:50.080 --> 00:19:51.080]  聖經說
[00:19:51.080 --> 00:19:54.280]  這些內心清潔的人有福了
[00:19:54.280 --> 00:19:57.840]  因為他們必看見神
[00:19:57.840 --> 00:19:59.720]  主耶穌再說第九節
[00:19:59.720 --> 00:20:02.320]  使人和平的人有福了
[00:20:02.320 --> 00:20:03.920]  因為
[00:20:03.920 --> 00:20:07.920]  他們必稱為神的兒子
[00:20:07.920 --> 00:20:09.480]  如果你說你是教徒
[00:20:09.480 --> 00:20:11.080]  你是神的兒子
[00:20:11.080 --> 00:20:14.120]  在生活上當你活出這種真實
[00:20:14.120 --> 00:20:17.960]  使人和平的實況的時候
[00:20:17.960 --> 00:20:20.880]  你被稱為神的兒子
[00:20:20.880 --> 00:20:25.640]  這正是天國子民生命的一種特徵
[00:20:25.640 --> 00:20:28.080]  然後剛才我們讀過的第十節
[00:20:28.080 --> 00:20:30.760]  提到為義遭受逼迫
[00:20:30.760 --> 00:20:33.480]  這些人好像很吃虧
[00:20:33.480 --> 00:20:36.720]  但你看回十二節
[00:20:36.720 --> 00:20:38.280]  你們應該歡喜快樂
[00:20:38.280 --> 00:20:43.600]  因為你們在天上的賞賜是大的
[00:20:43.600 --> 00:20:47.080]  天上的賞賜是大的
[00:20:47.080 --> 00:20:48.480]  我曾經看過
[00:20:48.480 --> 00:20:50.600]  葛珮莉博士曾經說
[00:20:50.600 --> 00:20:54.200]  如果你有機會去天堂一分鐘
[00:20:54.200 --> 00:20:55.880]  不用長
[00:20:55.880 --> 00:20:57.400]  一分鐘
[00:20:57.400 --> 00:20:58.920]  你回到世上
[00:20:58.920 --> 00:21:03.360]  你會有完全不同的一種生活態度
[00:21:03.360 --> 00:21:05.280]  因為你知道
[00:21:05.280 --> 00:21:07.520]  這是真的
[00:21:07.520 --> 00:21:08.640]  有一本書
[00:21:08.640 --> 00:21:09.600]  英文寫著
[00:21:09.600 --> 00:21:11.800]  Heaven is for real
[00:21:11.800 --> 00:21:12.880]  是真的
[00:21:12.880 --> 00:21:14.800]  是真實的事實
[00:21:14.800 --> 00:21:17.040]  你就會從一個真實永恆的眼光
[00:21:17.040 --> 00:21:20.000]  看回今天短暫的現實
[00:21:20.000 --> 00:21:21.800]  你開始知道什麼重要
[00:21:21.800 --> 00:21:24.160]  什麼不重要
[00:21:24.160 --> 00:21:27.440]  你開始知道懂得分辨
[00:21:27.440 --> 00:21:28.760]  只不過太多時候
[00:21:28.760 --> 00:21:30.120]  我們在地上生活
[00:21:30.120 --> 00:21:34.760]  以為地上就是全部的真實
[00:21:34.760 --> 00:21:36.280]  以致我們不知道
[00:21:36.280 --> 00:21:41.600]  去為自己將來長遠的永恆思想
[00:21:41.600 --> 00:21:42.280]  師兄提出
[00:21:42.280 --> 00:21:44.760]  「無錯人們為而受到逼迫
[00:21:44.760 --> 00:21:46.360]  但他們要知道
[00:21:46.360 --> 00:21:49.000]  上帝的應許是真實的
[00:21:49.000 --> 00:21:53.880]  他們天上的賞賜比其他人更大
[00:21:53.880 --> 00:21:58.360]  天上有賞賜的大小之分」
[00:21:58.360 --> 00:21:59.680]  而你發覺師兄所說
[00:21:59.680 --> 00:22:01.360]  剛才的八福裡
[00:22:01.360 --> 00:22:04.360]  每一句福裡有一個真實的應許
[00:22:04.360 --> 00:22:05.880]  譬如說「必得安慰
[00:22:05.880 --> 00:22:07.160]  必承受地土
[00:22:07.160 --> 00:22:08.040]  必蒙憐憫
[00:22:08.040 --> 00:22:09.480]  必得飽足」
[00:22:09.480 --> 00:22:11.120]  不單是說將來的事
[00:22:11.120 --> 00:22:14.680]  更是說神確實的應許
[00:22:14.680 --> 00:22:16.200]  你可以找實
[00:22:16.200 --> 00:22:18.480]  聖經所提及的應許
[00:22:18.480 --> 00:22:21.800]  知道神一定會將這些應許
[00:22:21.800 --> 00:22:25.880]  賜給天國的子民
[00:22:25.880 --> 00:22:27.400]  這是真實的
[00:22:27.400 --> 00:22:29.360]  神的應許
[00:22:29.360 --> 00:22:31.160]  當主耶穌說了八福
[00:22:31.160 --> 00:22:34.240]  說了祂很清楚教導祂的子民
[00:22:34.240 --> 00:22:39.000]  要按照生命的特徵來活出來
[00:22:39.000 --> 00:22:40.600]  然後接著祂立即說了
[00:22:40.600 --> 00:22:42.600]  一段大家常常讀的經文
[00:22:42.600 --> 00:22:45.560]  你再看十三子
[00:22:45.560 --> 00:22:47.240]  「你們是地上的鹽
[00:22:47.240 --> 00:22:48.880]  如果鹽失了味
[00:22:48.880 --> 00:22:50.920]  怎能使它再鹹
[00:22:50.920 --> 00:22:52.120]  如果毫無用處
[00:22:52.120 --> 00:22:54.040]  唯有凋在外面」
[00:22:54.040 --> 00:22:55.120]  怎樣?
[00:22:55.120 --> 00:22:57.880]  任人去踐踏
[00:22:57.880 --> 00:23:01.000]  是一個很嚴肅的描述
[00:23:01.000 --> 00:23:02.400]  當時大家都知道
[00:23:02.400 --> 00:23:04.480]  他們用鹽的時候
[00:23:04.480 --> 00:23:06.480]  知道鹽是很有用
[00:23:06.480 --> 00:23:08.520]  因為鹽能夠防腐
[00:23:08.520 --> 00:23:09.640]  那時沒有雪櫃
[00:23:09.640 --> 00:23:13.240]  他們用鹽來防止一些食物腐爛
[00:23:13.240 --> 00:23:16.120]  而且鹽能夠將一些食物的美味
[00:23:16.120 --> 00:23:18.800]  引發出來
[00:23:18.800 --> 00:23:19.640]  灑一些鹽
[00:23:19.640 --> 00:23:21.760]  「好味很多」
[00:23:21.760 --> 00:23:22.960]  大家都知道中國人
[00:23:22.960 --> 00:23:23.800]  我們常常說
[00:23:23.800 --> 00:23:24.800]  灑一些鹽
[00:23:24.800 --> 00:23:26.840]  「吊吓味」
[00:23:26.840 --> 00:23:29.720]  將一些美味會引發出來
[00:23:29.720 --> 00:23:35.000]  或者將一些美味能夠引導出來
[00:23:35.000 --> 00:23:38.960]  先說門徒是地上的鹽
[00:23:38.960 --> 00:23:42.240]  生命的本質就是鹽的本質
[00:23:42.240 --> 00:23:44.280]  能夠產生防腐
[00:23:44.280 --> 00:23:47.760]  產生引發美味的作用
[00:23:47.760 --> 00:23:50.640]  但如果沒有了這種生命的質素
[00:23:50.640 --> 00:23:53.280]  就好像沒有了味的鹽
[00:23:53.280 --> 00:23:55.360]  我不知道你們有沒有試過
[00:23:55.360 --> 00:23:57.960]  我想在香港也不多會發現
[00:23:57.960 --> 00:23:59.400]  但有時間中遇到鹽
[00:23:59.400 --> 00:24:00.920]  灑了很多次
[00:24:00.920 --> 00:24:03.560]  為何沒有味道呢?
[00:24:03.560 --> 00:24:05.560]  可能你不會去踐踏它
[00:24:05.560 --> 00:24:07.640]  但你一定不會用它
[00:24:07.640 --> 00:24:11.120]  沒有味道的鹽是沒有了價值的
[00:24:11.120 --> 00:24:14.000]  它的生命價值已經失去了
[00:24:14.000 --> 00:24:15.560]  所以直接說
[00:24:15.560 --> 00:24:18.600]  只能夠被人用來踐踏
[00:24:18.600 --> 00:24:21.000]  是沒有作用的
[00:24:21.000 --> 00:24:22.560]  然後聖經主耶穌再說
[00:24:22.560 --> 00:24:26.000]  「你們是世上的光」
[00:24:26.000 --> 00:24:27.240]  事實就是
[00:24:27.240 --> 00:24:28.280]  屬神的人
[00:24:28.280 --> 00:24:31.040]  他們的生命神已經更新了我們
[00:24:31.040 --> 00:24:32.840]  有神的靈在我們裏面
[00:24:32.840 --> 00:24:35.880]  我們可以成為世上的光
[00:24:35.880 --> 00:24:38.360]  而光不會放在斗底之下
[00:24:38.360 --> 00:24:41.440]  或者所說的「糧氣」底下
[00:24:41.440 --> 00:24:43.280]  用我們現在的話來說
[00:24:43.280 --> 00:24:44.760]  你家裏有盞燈
[00:24:44.760 --> 00:24:46.720]  晚上開著燈的時候
[00:24:46.720 --> 00:24:48.800]  盞燈放在這個位置不是很對
[00:24:48.800 --> 00:24:51.640]  應該放在床下
[00:24:51.640 --> 00:24:52.920]  將它放在床下
[00:24:52.920 --> 00:24:53.880]  開著燈
[00:24:53.880 --> 00:24:57.600]  你不會看到周圍的情況
[00:24:57.600 --> 00:25:00.400]  燈不是放在斗底之下
[00:25:00.400 --> 00:25:01.760]  而是放在燈台上
[00:25:01.760 --> 00:25:03.400]  可以照亮周圍的人
[00:25:03.400 --> 00:25:05.280]  聖經就說讓其他人
[00:25:05.280 --> 00:25:07.440]  看到你們的好行為
[00:25:07.440 --> 00:25:11.480]  又重讚你們在天上的苦
[00:25:11.480 --> 00:25:12.960]  或者你說
[00:25:12.960 --> 00:25:14.720]  不是很好意思的
[00:25:14.720 --> 00:25:18.680]  太過光 人家不喜歡的
[00:25:18.680 --> 00:25:20.080]  太過光
[00:25:20.080 --> 00:25:23.520]  人家說你拍壞了它
[00:25:23.520 --> 00:25:25.480]  有些時候因此我們都怕
[00:25:25.480 --> 00:25:31.600]  自己表現出一種不同的生活方式
[00:25:31.600 --> 00:25:32.920]  有些時候甚至會覺得
[00:25:32.920 --> 00:25:35.920]  這樣做人家可能會取笑的
[00:25:35.920 --> 00:25:38.040]  又或者你覺得自己身上
[00:25:38.040 --> 00:25:40.920]  我發的光太微弱了
[00:25:40.920 --> 00:25:42.520]  不可以拿出來
[00:25:42.520 --> 00:25:44.600]  很難看的
[00:25:44.600 --> 00:25:47.520]  但是無論很光或者很微弱
[00:25:47.520 --> 00:25:50.480]  光總是光
[00:25:50.480 --> 00:25:52.920]  你有沒有試過在房屋裏面
[00:25:52.920 --> 00:25:54.200]  你想開著燈
[00:25:54.200 --> 00:25:55.160]  晚上
[00:25:55.160 --> 00:25:56.520]  但不知道燈在哪裏
[00:25:56.520 --> 00:25:58.320]  周圍漆黑一片
[00:25:58.320 --> 00:26:00.840]  突然間有火柴盒
[00:26:00.840 --> 00:26:02.440]  畫一條火柴
[00:26:02.440 --> 00:26:04.840]  很微弱的火柴光
[00:26:04.840 --> 00:26:07.320]  但看看燈在那裏
[00:26:07.320 --> 00:26:09.200]  然後啪 亮了
[00:26:09.200 --> 00:26:12.280]  整間房會光明
[00:26:12.280 --> 00:26:14.320]  小小的亮光
[00:26:14.320 --> 00:26:17.560]  都能夠產生作用
[00:26:17.560 --> 00:26:18.800]  聖經就清楚說
[00:26:18.800 --> 00:26:22.080]  你們是世上的光
[00:26:22.080 --> 00:26:24.280]  不要害怕
[00:26:24.280 --> 00:26:27.440]  讓你的生命擺在台上
[00:26:27.440 --> 00:26:29.320]  不是要表現自己
[00:26:29.320 --> 00:26:32.200]  而是要活出這種好行為
[00:26:32.200 --> 00:26:35.520]  讓榮耀歸給上帝
[00:26:35.520 --> 00:26:37.000]  我最近收到一本書
[00:26:37.000 --> 00:26:39.960]  這本書是一班的焦土警察
[00:26:39.960 --> 00:26:42.400]  他們寫成的書
[00:26:42.400 --> 00:26:44.240]  他們說出他們在警界當中
[00:26:44.240 --> 00:26:47.320]  他們在職場上的見證
[00:26:47.320 --> 00:26:49.880]  我看到很多很多的故事
[00:26:49.880 --> 00:26:52.760]  這些故事說到他們一個環境裏面
[00:26:52.760 --> 00:26:56.520]  他們放膽活出他們的光
[00:26:56.520 --> 00:26:58.160]  一個女警察
[00:26:58.160 --> 00:27:01.160]  去到一個分區警署
[00:27:01.160 --> 00:27:02.360]  看到自己一位同事
[00:27:02.360 --> 00:27:04.720]  和上司關係很惡劣
[00:27:04.720 --> 00:27:06.120]  這個同事很多時候
[00:27:06.120 --> 00:27:08.320]  都不肯接受上司的指示
[00:27:08.320 --> 00:27:09.880]  上司很嚴格要求他
[00:27:09.880 --> 00:27:12.600]  按一些程序辦事
[00:27:12.600 --> 00:27:15.440]  但他一直和上司之間關係很惡劣
[00:27:15.440 --> 00:27:18.160]  但這位焦土就嘗試和他聊天
[00:27:18.160 --> 00:27:19.840]  開解他
[00:27:19.840 --> 00:27:21.120]  解釋給他聽的情況
[00:27:21.120 --> 00:27:22.960]  又體諒他的難處
[00:27:22.960 --> 00:27:24.880]  慢慢這位同事開始
[00:27:24.880 --> 00:27:28.240]  和上司建立好的關係
[00:27:28.240 --> 00:27:32.200]  這位新來的女警察
[00:27:32.200 --> 00:27:33.400]  在三個月之內
[00:27:33.400 --> 00:27:35.360]  破了十多宗案
[00:27:35.360 --> 00:27:37.320]  整個分區都驚訝
[00:27:37.320 --> 00:27:39.120]  嘩 你這麼厲害
[00:27:39.120 --> 00:27:40.000]  她很清楚說
[00:27:40.000 --> 00:27:41.120]  不關我的事
[00:27:41.120 --> 00:27:43.040]  是上帝給我恩典力量
[00:27:43.040 --> 00:27:45.080]  可以查出案
[00:27:45.080 --> 00:27:46.960]  然後她有很好的人際關係
[00:27:46.960 --> 00:27:48.080]  在當中
[00:27:48.080 --> 00:27:48.800]  到處人都說
[00:27:48.800 --> 00:27:50.120]  她是焦土
[00:27:50.120 --> 00:27:52.120]  很好
[00:27:52.120 --> 00:27:54.000]  而產生一種很重要的
[00:27:54.000 --> 00:27:56.400]  光的作用
[00:27:56.400 --> 00:27:57.400]  各位電視節目的今天
[00:27:57.400 --> 00:27:58.320]  在這個世界上
[00:27:58.320 --> 00:27:59.720]  有很多的焦土
[00:27:59.720 --> 00:28:02.000]  在很多不同的地方
[00:28:02.000 --> 00:28:05.440]  他們是作出光的作用
[00:28:05.440 --> 00:28:06.600]  而聖經就說
[00:28:06.600 --> 00:28:07.680]  作門徒的
[00:28:07.680 --> 00:28:12.080]  不單止是讓自己生命領受神的福
[00:28:12.080 --> 00:28:15.640]  而是讓這種福能夠流通出去
[00:28:15.640 --> 00:28:16.800]  神的心意定義
[00:28:16.800 --> 00:28:18.040]  讓我們在世上
[00:28:18.040 --> 00:28:19.360]  作祂的門徒
[00:28:19.360 --> 00:28:23.000]  能夠成為這個世界的祝福
[00:28:23.000 --> 00:28:24.840]  讓光可以照耀
[00:28:24.840 --> 00:28:27.440]  讓鹽可以有味
[00:28:27.440 --> 00:28:30.080]  所以當我們看到這段經文的時候
[00:28:30.080 --> 00:28:32.160]  各位電視節目我再說
[00:28:32.160 --> 00:28:33.440]  神母呼召我們
[00:28:33.440 --> 00:28:36.080]  單單做一個口裏面
[00:28:36.080 --> 00:28:38.840]  凝信的信徒
[00:28:38.840 --> 00:28:42.560]  祂是呼召我們作祂的門徒
[00:28:42.560 --> 00:28:46.160]  所以你不要做無味的鹽
[00:28:46.160 --> 00:28:51.000]  你不要做放在豆底下的光
[00:28:51.000 --> 00:28:53.440]  你靠著在你裏面的聖靈
[00:28:53.440 --> 00:28:56.640]  你留意主對你的吩咐
[00:28:56.640 --> 00:29:00.680]  讓你的生命活出這些美善
[00:29:00.680 --> 00:29:03.040]  你自己真正能夠蒙恩
[00:29:03.040 --> 00:29:04.960]  也見到很多人
[00:29:04.960 --> 00:29:08.040]  因為你生命而蒙恩
[00:29:08.040 --> 00:29:09.800]  所以兩條的路
[00:29:09.800 --> 00:29:12.640]  你要小心走上去
[00:29:12.640 --> 00:29:14.120]  作信徒
[00:29:14.120 --> 00:29:18.080]  作神的主耶穌的門徒
[00:29:18.080 --> 00:29:19.080]  我們一起祈禱

