
[00:00:00.000 --> 00:00:03.320]  在今天的經文中 我們剛才所讀的有兩段
[00:15:48.840 --> 00:15:49.960]  他們去了哪裡
[00:15:49.960 --> 00:15:53.440]  沒有人來
[00:15:53.440 --> 00:15:56.120]  一個人的孤單可能有兩個原因
[00:15:56.120 --> 00:15:58.800]  一個原因就是他自己孤獨
[00:15:58.800 --> 00:16:00.560]  他自己離群
[00:16:00.560 --> 00:16:01.720]  他自己不喜歡和別人相處
[00:16:01.720 --> 00:16:02.920]  或者很自私
[00:16:02.920 --> 00:16:04.520]  將自己成為一個堡壘
[00:16:04.520 --> 00:16:06.720]  於是別人沒辦法進入他的生命當中
[00:16:06.720 --> 00:16:08.400]  這個是自己找回來的
[00:16:08.400 --> 00:16:08.920]  不要怪人
[00:16:08.920 --> 00:16:11.600]  我相信保羅肯定不是這一種
[00:16:11.600 --> 00:16:13.880]  另外一個孤單的原因就是因為
[00:16:13.880 --> 00:16:15.880]  他要堅持的東西
[00:16:15.880 --> 00:16:20.680]  是和周圍的世界不同
[00:16:20.680 --> 00:16:22.680]  所以他不能夠埋堆
[00:16:22.680 --> 00:16:24.680]  這種的孤單
[00:16:24.680 --> 00:16:28.560]  是反映了他周圍世界的病態
[00:16:28.560 --> 00:16:30.280]  反映了周圍的人
[00:16:30.280 --> 00:16:32.000]  在一個人的失敗
[00:16:32.000 --> 00:16:34.920]  危險或者困難的日子裡面
[00:16:34.920 --> 00:16:36.840]  他對他冷漠離棄
[00:16:36.840 --> 00:16:38.160]  這種的孤單
[00:16:38.160 --> 00:16:40.320]  不是那個主角的問題
[00:16:40.320 --> 00:16:43.920]  是反映了周圍世界的病態
[00:16:43.920 --> 00:16:45.920]  保羅這裡所說的就是那種
[00:16:45.920 --> 00:16:47.520]  正如一個多星期前
[00:16:47.520 --> 00:16:49.520]  我們看報紙有一個婆婆
[00:16:49.520 --> 00:16:52.040]  在我們多倫多逛街跌倒
[00:16:52.040 --> 00:16:53.720]  跌倒之後沒有人埋伏她
[00:16:53.720 --> 00:16:56.360]  還有人走過去把她的錢包拿走
[00:16:56.360 --> 00:16:58.600]  其實這些好像是很小的事
[00:16:58.600 --> 00:17:00.800]  為什麼報紙要報導電台又要說
[00:17:00.800 --> 00:17:04.200]  因為這件事反映了周圍這個世界的價值
[00:17:04.200 --> 00:17:05.680]  和人的那種病態
[00:17:05.680 --> 00:17:07.240]  那種冷漠
[00:17:07.240 --> 00:17:09.640]  他幾年前在香港的公屋
[00:17:09.640 --> 00:17:15.120]  十幾樓有一個女孩被黑社會掛在樓上
[00:17:15.120 --> 00:17:17.520]  扔到街上而跌倒
[00:17:17.520 --> 00:17:19.520]  掙扎喊救命
[00:17:19.520 --> 00:17:23.080]  後來電台報紙走去查房的時候
[00:17:23.080 --> 00:17:27.440]  整層樓每一家都聽到有人在外面喊救命
[00:17:27.440 --> 00:17:30.440]  沒有一家人開門出來看
[00:17:30.440 --> 00:17:32.840]  那個女孩就這樣被人扔到街上跌倒
[00:17:32.840 --> 00:17:34.840]  這些事件
[00:17:34.840 --> 00:17:39.360]  是反映了整個周圍的世界那種冷漠
[00:17:39.360 --> 00:17:40.600]  那種問題
[00:17:40.600 --> 00:17:43.520]  保羅這個呼聲不是埋怨
[00:17:43.520 --> 00:17:46.600]  而是反映了基督徒去哪了
[00:17:46.600 --> 00:17:51.360]  為什麼有最需要的時間
[00:17:51.360 --> 00:17:55.560]  沒辦法活出他一直所說的那種信仰的真理
[00:17:55.560 --> 00:18:01.440]  致死忠心的那種信仰的力量呢
[00:18:01.440 --> 00:18:04.200]  所以保羅這樣說是有理由的
[00:18:04.200 --> 00:18:06.040]  他這種難過是有理由的
[00:18:06.040 --> 00:18:10.120]  就是因為難過心境裡面就特別突出了亞歷斯庫
[00:18:10.120 --> 00:18:14.160]  亞歷斯庫我們都不需要再詳細研究究竟他怎樣
[00:18:14.160 --> 00:18:15.480]  保羅這三句話都夠了
[00:18:15.480 --> 00:18:16.840]  第一他不怕
[00:18:16.840 --> 00:18:18.680]  第二他有主動
[00:18:18.680 --> 00:18:20.240]  第三他願意付出
[00:18:20.240 --> 00:18:22.120]  就是這麼簡單
[00:18:22.120 --> 00:18:24.040]  每個人都怕保羅鎖住鎖鏈的時候
[00:18:24.040 --> 00:18:26.040]  亞歷斯庫不怕
[00:18:26.040 --> 00:18:28.920]  保羅有很多重複的字眼
[00:18:28.920 --> 00:18:30.840]  他屢次使我受害
[00:18:30.840 --> 00:18:31.440]  不是一次
[00:18:31.440 --> 00:18:33.160]  屢次使我受害
[00:18:33.160 --> 00:18:35.440]  他是殷勤的找我
[00:18:35.440 --> 00:18:38.880]  並且是多方的服侍我
[00:18:38.880 --> 00:18:41.440]  他殷勤去找保羅
[00:18:41.440 --> 00:18:44.240]  保羅在羅馬他為什麼要殷勤去找他呢
[00:18:44.240 --> 00:18:45.520]  保羅就坐牢了
[00:18:45.520 --> 00:18:50.680]  我想問題不是監獄在哪裡的地址的問題
[00:18:50.680 --> 00:18:53.320]  大家都知道保羅在哪裡坐牢的了
[00:18:53.320 --> 00:18:54.720]  不過大家知道了
[00:18:54.720 --> 00:18:57.840]  2000年前的監倉就不和我們現在這麼文明
[00:18:57.840 --> 00:19:00.400]  現在我們去探監的時候打個電話做個登記
[00:19:00.400 --> 00:19:01.720]  到時候帶個證件去
[00:19:01.720 --> 00:19:02.800]  就可以看到那個人了
[00:19:02.800 --> 00:19:05.040]  大家拿著電話就可以談了
[00:19:05.040 --> 00:19:07.400]  2000年前你知道他在裡面
[00:19:07.400 --> 00:19:08.880]  但是你進不去的
[00:19:08.880 --> 00:19:09.760]  不一定要賄賂
[00:19:09.760 --> 00:19:11.640]  不過你要回答很多人事
[00:19:11.640 --> 00:19:13.920]  還有你一說要探那個人
[00:19:13.920 --> 00:19:14.800]  你已經上身了
[00:19:14.800 --> 00:19:15.560]  為什麼要探他
[00:19:15.560 --> 00:19:16.520]  你認識他嗎
[00:19:16.520 --> 00:19:18.600]  一定要經過很多的盤問
[00:19:18.600 --> 00:19:20.400]  所以這個是有代價的
[00:19:20.400 --> 00:19:22.120]  你決定去探一個監犯的時候
[00:19:22.120 --> 00:19:23.040]  有很大的代價
[00:19:23.040 --> 00:19:25.600]  因為問題已經上身了
[00:19:25.600 --> 00:19:28.000]  保羅說亞歷斯庫
[00:19:28.000 --> 00:19:30.040]  他是殷勤的找我
[00:19:30.040 --> 00:19:31.320]  並且找著了
[00:19:31.320 --> 00:19:32.720]  短短兩句話裡面
[00:19:32.720 --> 00:19:35.280]  反映了亞歷斯庫那種努力
[00:19:35.280 --> 00:19:38.320]  然後終於找到保羅的決心
[00:19:38.320 --> 00:19:40.280]  他不怕保羅那種鎖鏈不得已
[00:19:40.280 --> 00:19:41.200]  危險不得已
[00:19:41.200 --> 00:19:42.440]  他的決心去
[00:19:42.440 --> 00:19:45.000]  並且去服侍
[00:19:45.000 --> 00:19:48.760]  是不是很美麗的一個生命的見證
[00:19:48.760 --> 00:19:51.960]  有些學者就覺得保羅寫亞歷斯庫
[00:19:51.960 --> 00:19:54.440]  其實有一點點特別
[00:19:54.440 --> 00:19:56.280]  因為他問候其他人的時候
[00:19:56.280 --> 00:19:57.200]  都是個人來的
[00:19:57.200 --> 00:19:58.920]  問候A問候B
[00:19:58.920 --> 00:20:00.400]  但是一說到亞歷斯庫
[00:20:00.400 --> 00:20:02.440]  就問候亞歷斯庫的家
[00:20:02.440 --> 00:20:03.680]  一家人
[00:20:03.680 --> 00:20:06.200]  所以不少學者就相信亞歷斯庫
[00:20:06.200 --> 00:20:08.760]  當保羅寫提摩太后書的時候
[00:20:08.760 --> 00:20:10.040]  已經死了
[00:20:10.040 --> 00:20:12.680]  尤其是他用的字眼全部都是過去式
[00:20:12.680 --> 00:20:13.920]  就是說是過去式
[00:20:13.920 --> 00:20:15.960]  可能亞歷斯庫已經死了
[00:20:15.960 --> 00:20:17.200]  不過究竟
[00:20:17.200 --> 00:20:17.720]  就這樣吧
[00:20:17.720 --> 00:20:19.240]  比如說問候誰誰誰
[00:20:19.240 --> 00:20:21.400]  問候溫偉耀的家
[00:20:21.400 --> 00:20:23.560]  不只是問候我問候我家
[00:20:23.560 --> 00:20:25.080]  可能已經死了
[00:20:25.080 --> 00:20:26.920]  應該不奇怪的
[00:20:26.920 --> 00:20:28.240]  不過這個不是重要的
[00:20:28.240 --> 00:20:29.720]  這個歷史究竟真相是怎樣
[00:20:29.720 --> 00:20:30.880]  這個絕對不重要
[00:20:30.880 --> 00:20:31.800]  最重要的就是
[00:20:31.800 --> 00:20:34.280]  我看到一個很美麗的圖畫
[00:20:34.280 --> 00:20:36.560]  就是亞歷斯庫所做的事情
[00:20:36.560 --> 00:20:40.400]  他整個家庭都是成為一個單位去的
[00:20:40.400 --> 00:20:42.160]  我都很相信
[00:20:42.160 --> 00:20:43.680]  當保羅想到亞歷斯庫
[00:20:43.680 --> 00:20:47.080]  這麼好的一個弟兄見證的時候
[00:20:47.080 --> 00:20:49.120]  就想到他全家都是這樣的
[00:20:49.120 --> 00:20:49.800]  他的子女
[00:20:49.800 --> 00:20:50.680]  他的太太
[00:20:50.680 --> 00:20:52.400]  或者他整個家庭都是一個
[00:20:52.400 --> 00:20:53.760]  就是這樣多方關懷
[00:20:53.760 --> 00:20:56.040]  所以他一想到亞歷斯庫的家的時候
[00:20:56.040 --> 00:20:58.320]  就全家去問候他們
[00:20:58.320 --> 00:20:59.760]  我覺得這個真是很美麗
[00:20:59.760 --> 00:21:01.960]  很有意思的一個見證
[00:21:01.960 --> 00:21:03.000]  我希望我們城北堂
[00:21:03.000 --> 00:21:04.920]  更多這些亞歷斯庫一家
[00:21:04.920 --> 00:21:05.720]  你明白嗎
[00:21:05.720 --> 00:21:07.640]  我有時候在世界不同的
[00:21:07.640 --> 00:21:09.000]  侍奉的時候
[00:21:09.000 --> 00:21:11.560]  在廣告的時候認識很多不同的教會
[00:21:11.560 --> 00:21:12.400]  有些教會
[00:21:12.400 --> 00:21:14.240]  包括我們教會裡面都有
[00:21:14.240 --> 00:21:15.800]  真的整個家庭去侍奉
[00:21:15.800 --> 00:21:17.280]  很美麗的
[00:21:17.280 --> 00:21:19.280]  不單止爸爸去做執事
[00:21:19.280 --> 00:21:20.960]  我去那個教會裡面認識太太
[00:21:20.960 --> 00:21:22.280]  那個就太太的
[00:21:22.280 --> 00:21:24.440]  他特別幫助那些失婚的姐妹
[00:21:24.440 --> 00:21:26.880]  和婦女去成長
[00:21:26.880 --> 00:21:28.280]  帶他們去查聖經
[00:21:28.280 --> 00:21:29.600]  那兩個teenagers
[00:21:29.600 --> 00:21:30.600]  那兩個年輕人
[00:21:30.600 --> 00:21:31.600]  十幾歲的年輕人
[00:21:31.600 --> 00:21:32.560]  一個兒子一個女兒
[00:21:32.560 --> 00:21:34.760]  他說我們年輕一點
[00:21:34.760 --> 00:21:36.320]  有些還小一點的
[00:21:36.320 --> 00:21:38.240]  他們不知道人生的方向
[00:21:38.240 --> 00:21:40.480]  所以我們做他們的big brothers
[00:21:40.480 --> 00:21:41.200]  big sisters
[00:21:41.200 --> 00:21:42.840]  我們帶著男的
[00:21:42.840 --> 00:21:44.680]  帶著男孩子去打球
[00:21:44.680 --> 00:21:45.960]  然後將福音給他們
[00:21:45.960 --> 00:21:48.360]  女的就陪著那些小妹妹
[00:21:48.360 --> 00:21:49.360]  和他們聊天
[00:21:49.360 --> 00:21:50.520]  帶他們人生
[00:21:50.520 --> 00:21:51.400]  哇多美麗
[00:21:51.400 --> 00:21:53.080]  整個家庭
[00:21:53.080 --> 00:21:54.680]  阿彌釋佛一家
[00:21:54.680 --> 00:21:56.960]  整個家庭的侍奉
[00:21:56.960 --> 00:21:59.040]  其實我這次有機會回來
[00:21:59.040 --> 00:22:01.560]  因為是不同的課
[00:22:01.560 --> 00:22:02.760]  又清早又早課
[00:22:02.760 --> 00:22:04.160]  又下午課
[00:22:04.160 --> 00:22:06.080]  午課和大家一起講道
[00:22:06.080 --> 00:22:07.160]  我去過不同的課
[00:22:07.160 --> 00:22:09.240]  我其實心裡面都很感恩的
[00:22:09.240 --> 00:22:10.800]  我不想說什麼名字出來
[00:22:10.800 --> 00:22:12.360]  不過我告訴你
[00:22:12.360 --> 00:22:14.960]  我真的看到有整個家庭的侍奉
[00:22:14.960 --> 00:22:17.000]  因為我認識他父親
[00:22:17.000 --> 00:22:20.880]  認識他兩夫婦是十年前
[00:22:20.880 --> 00:22:22.160]  當時見到他小朋友
[00:22:22.160 --> 00:22:23.600]  就是這麼大個
[00:22:23.600 --> 00:22:25.000]  到處走
[00:22:25.000 --> 00:22:27.360]  今天見到他在台上領詩
[00:22:27.360 --> 00:22:28.640]  今天見到他在台上
[00:22:28.640 --> 00:22:31.040]  是一起崇拜侍奉
[00:22:31.040 --> 00:22:31.680]  很美麗
[00:22:31.680 --> 00:22:32.440]  你知不知道
[00:22:32.440 --> 00:22:33.840]  大家突然回顧
[00:22:33.840 --> 00:22:35.080]  當日見到小妹妹
[00:22:35.080 --> 00:22:36.600]  現在在領詩
[00:22:36.600 --> 00:22:37.400]  侍奉
[00:22:37.400 --> 00:22:39.320]  因為家庭的父親繼續侍奉
[00:22:39.320 --> 00:22:41.120]  太太繼續侍奉
[00:22:41.120 --> 00:22:42.080]  現在兒女成長
[00:22:42.080 --> 00:22:42.640]  又在侍奉
[00:22:42.640 --> 00:22:44.000]  我覺得是一個很美麗
[00:22:44.000 --> 00:22:47.320]  教會就是如此者般的美
[00:22:47.320 --> 00:22:48.680]  生命就是這樣
[00:22:48.680 --> 00:22:50.880]  不是說什麼宏願這麼簡單
[00:22:50.880 --> 00:22:52.440]  生命就是一個一個的生命
[00:22:52.440 --> 00:22:53.680]  一個一個的名字
[00:22:53.680 --> 00:22:55.600]  一個一個的家庭
[00:22:55.600 --> 00:22:57.120]  付出去愛
[00:22:57.120 --> 00:22:59.000]  當人人都不夠膽去愛的時候
[00:22:59.000 --> 00:23:00.280]  他仍然堅持去愛
[00:23:00.280 --> 00:23:01.400]  去找保祿
[00:23:01.400 --> 00:23:02.280]  保祿說這個人
[00:23:02.280 --> 00:23:04.400]  真是在我筆下值得記一筆
[00:23:04.400 --> 00:23:06.360]  我相信阿彌陀佛一輩子都想不到
[00:23:06.360 --> 00:23:08.480]  2000年之後還有人說他
[00:23:08.480 --> 00:23:09.680]  他算是很幸運
[00:23:09.680 --> 00:23:10.520]  要感謝神
[00:23:10.520 --> 00:23:13.200]  值得的
[00:23:13.200 --> 00:23:15.920]  不是每個人都要做偉大的報道家
[00:23:15.920 --> 00:23:17.200]  偉大的牧師
[00:23:17.200 --> 00:23:18.640]  偉大的傳道人
[00:23:18.640 --> 00:23:20.240]  偉大的宣教士
[00:23:20.240 --> 00:23:21.120]  那些名字
[00:23:21.120 --> 00:23:23.720]  但是他每一個付出的生命
[00:23:23.720 --> 00:23:24.720]  在永恆裡面
[00:23:24.720 --> 00:23:25.800]  都是打上諾印
[00:23:25.800 --> 00:23:26.880]  都會被紀念
[00:23:26.880 --> 00:23:30.480]  不會被忘記
[00:23:30.480 --> 00:23:31.840]  接著我們看第二個部分
[00:23:31.840 --> 00:23:33.120]  就是我們剛才說
[00:23:33.120 --> 00:23:34.640]  保羅提了很多人的名字
[00:23:34.640 --> 00:23:36.240]  有些名字我現在查不到
[00:23:36.240 --> 00:23:37.680]  我和大家提一點
[00:23:37.680 --> 00:23:40.240]  我把它組成兩個組別
[00:23:40.240 --> 00:23:42.480]  一堆人當保羅有危難的時候
[00:23:42.480 --> 00:23:44.480]  就樹倒猢猻散
[00:23:44.480 --> 00:23:45.800]  我們說走
[00:23:45.800 --> 00:23:47.040]  走光了
[00:23:47.040 --> 00:23:47.720]  但是另外一些人
[00:23:47.720 --> 00:23:49.520]  就是當保羅有困難的時候
[00:23:49.520 --> 00:23:52.400]  他就大家走來去支持他
[00:23:52.400 --> 00:23:54.920]  真的很不同的人生方向
[00:23:54.920 --> 00:23:56.680]  保羅說有一批人
[00:23:56.680 --> 00:23:59.320]  他是選擇容易走的路
[00:23:59.320 --> 00:24:01.000]  比如好像比吉路
[00:24:01.000 --> 00:24:02.080]  哈摩尼奇
[00:24:02.080 --> 00:24:02.800]  剛才我們提到
[00:24:02.800 --> 00:24:06.520]  那些人在亞細亞都離開了他
[00:24:06.520 --> 00:24:08.240]  當然我想他們離開他
[00:24:08.240 --> 00:24:08.920]  都是很自然
[00:24:08.920 --> 00:24:10.520]  我們猜到大概原因
[00:24:10.520 --> 00:24:11.560]  剛才說過
[00:24:11.560 --> 00:24:13.760]  保羅現在是眾矢之的
[00:24:13.760 --> 00:24:17.200]  是羅馬政府最重要的通緝犯
[00:24:17.200 --> 00:24:20.040]  因為他是基督教的領袖
[00:24:20.040 --> 00:24:21.760]  用我們共產中國的術語
[00:24:21.760 --> 00:24:24.600]  應該和他劃清界線
[00:24:24.600 --> 00:24:27.200]  或者用一些再近一點的字眼
[00:24:27.200 --> 00:24:32.320]  就叫做紛紛表態
[00:24:32.320 --> 00:24:33.520]  保羅啊
[00:24:33.520 --> 00:24:34.280]  我聽過他的名字
[00:24:34.280 --> 00:24:35.640]  不過不多認識
[00:24:35.640 --> 00:24:36.880]  就是這樣
[00:24:36.880 --> 00:24:37.400]  為什麼
[00:24:37.400 --> 00:24:39.280]  沒有拉上關係
[00:24:39.280 --> 00:24:40.760]  於是就走
[00:24:40.760 --> 00:24:42.040]  不理他了
[00:24:42.040 --> 00:24:42.800]  還有一些人的名字
[00:24:42.800 --> 00:24:43.600]  他特別提出來
[00:24:43.600 --> 00:24:45.120]  又說了這麼多資料
[00:24:45.120 --> 00:24:46.480]  比如這個底馬
[00:24:46.480 --> 00:24:48.800]  保羅說他貪愛現今的世界
[00:24:48.800 --> 00:24:54.440]  就離棄我往歇薩羅尼加去
[00:24:54.440 --> 00:24:55.480]  這個底馬
[00:24:55.480 --> 00:24:58.040]  我們說聖經裡面都出現過一兩次
[00:24:58.040 --> 00:24:59.360]  起碼有兩次
[00:24:59.360 --> 00:25:01.720]  一次是哥羅西書
[00:25:01.720 --> 00:25:04.960]  一次就是保羅所寫的《蒲莉門書》
[00:25:04.960 --> 00:25:07.760]  這兩次裡面列了一大堆的名字
[00:25:07.760 --> 00:25:08.720]  有底馬的名字
[00:25:08.720 --> 00:25:11.640]  然後保羅稱他們為我的同工
[00:25:11.640 --> 00:25:13.160]  所以我相信他和保羅
[00:25:13.160 --> 00:25:15.280]  都是在教會裡面侍奉的人
[00:25:15.280 --> 00:25:17.360]  那究竟什麼原因
[00:25:17.360 --> 00:25:18.640]  或者是什麼事件
[00:25:18.640 --> 00:25:20.760]  保羅稱他為貪愛現今的世界
[00:25:20.760 --> 00:25:22.080]  我們就不太知道
[00:25:22.080 --> 00:25:24.560]  但我們嘗試用一點點比較準確
[00:25:24.560 --> 00:25:26.720]  或者可靠的估計
[00:25:26.720 --> 00:25:30.040]  我想底馬的想法就是
[00:25:30.040 --> 00:25:31.840]  現在時勢都一般般
[00:25:31.840 --> 00:25:34.000]  不如轉行
[00:25:34.000 --> 00:25:35.760]  我想就是這樣
[00:25:35.760 --> 00:25:39.520]  又或者格勒斯王加拉泰去
[00:25:39.520 --> 00:25:42.560]  加拉泰就是羅馬的比較東邊那些
[00:25:42.560 --> 00:25:44.800]  就是現在我們知道希臘的
[00:25:44.800 --> 00:25:46.560]  他島嶼的地方
[00:25:46.560 --> 00:25:50.480]  然後提多就往達馬泰去
[00:25:50.480 --> 00:25:51.760]  達馬泰這個地方
[00:25:51.760 --> 00:25:54.600]  大概是今天的克羅地亞
[00:25:54.600 --> 00:25:55.560]  克羅地亞
[00:25:55.560 --> 00:25:57.920]  就是以前的南斯拉夫的地方
[00:25:57.920 --> 00:26:00.000]  就是較為北邊西北的地方
[00:26:00.000 --> 00:26:03.120]  我想用這個地理給大家一個感覺
[00:26:03.120 --> 00:26:04.600]  如果羅馬在這裡的時候
[00:26:04.600 --> 00:26:06.280]  這幫人就散了
[00:26:06.280 --> 00:26:07.600]  剛才說的樹倒了
[00:26:07.600 --> 00:26:08.240]  湖泉散了
[00:26:08.240 --> 00:26:09.720]  走了走了走了
[00:26:09.720 --> 00:26:10.440]  還是不要了
[00:26:10.440 --> 00:26:12.160]  不要招惹麻煩
[00:26:12.160 --> 00:26:15.280]  尤其是在羅馬這個這麼熱辣辣的地方
[00:26:15.280 --> 00:26:16.800]  命短幾年
[00:26:16.800 --> 00:26:17.760]  這樣的時勢
[00:26:17.760 --> 00:26:18.480]  走了
[00:26:18.480 --> 00:26:20.080]  走到哪裡就哪裡
[00:26:20.080 --> 00:26:21.160]  最好去到克羅地亞
[00:26:21.160 --> 00:26:22.560]  沒有人找到我
[00:26:22.560 --> 00:26:25.120]  這個是一個保羅所描寫的圖畫
[00:26:25.120 --> 00:26:28.120]  有人在困難的時候就散了
[00:26:28.120 --> 00:26:30.720]  但是另外一些人在困難的時候
[00:26:30.720 --> 00:26:32.160]  走來找保羅的
[00:26:32.160 --> 00:26:33.440]  保羅提了兩個人物
[00:26:33.440 --> 00:26:34.400]  一個是路加
[00:26:34.400 --> 00:26:35.200]  一個是馬可
[00:26:35.200 --> 00:26:37.880]  這兩個人名大家比較熟
[00:26:37.880 --> 00:26:40.000]  路加呢
[00:26:40.000 --> 00:26:42.960]  大家都知道他寫路加福音的路加
[00:26:42.960 --> 00:26:45.080]  也是後來寫《士堂傳》的路加
[00:26:45.080 --> 00:26:46.040]  這是一個學者
[00:26:46.040 --> 00:26:47.800]  也是一個醫生
[00:26:47.800 --> 00:26:48.760]  當年的醫生
[00:26:48.760 --> 00:26:53.440]  就是說他有研究醫學和科學的技術
[00:26:53.440 --> 00:26:57.960]  所以以路加這個身份
[00:26:57.960 --> 00:27:01.040]  我相信他肯定是可以發達的
[00:27:01.040 --> 00:27:03.920]  肯定可以有一個很自由自在
[00:27:03.920 --> 00:27:05.240]  很成功的生活
[00:27:05.240 --> 00:27:07.240]  但是聖經記載路加這位醫生
[00:27:07.240 --> 00:27:10.720]  隨著保羅一直去到不同的地方傳道
[00:27:10.720 --> 00:27:11.800]  很忠心的
[00:27:11.800 --> 00:27:13.800]  一直跟著他一直傳道
[00:27:13.800 --> 00:27:14.640]  到這個地步
[00:27:14.640 --> 00:27:16.160]  保羅臨死的時候還說
[00:27:16.160 --> 00:27:18.160]  獨有他在我這裡
[00:27:18.160 --> 00:27:19.200]  真是難得
[00:27:19.200 --> 00:27:20.720]  跟著他貼
[00:27:20.720 --> 00:27:22.680]  跟著保羅坐牢就跟著他去
[00:27:22.680 --> 00:27:25.320]  當然他不一定表示他在監獄裡面和他一起坐
[00:27:25.320 --> 00:27:28.760]  但是他不斷的成為監獄裡面的常客
[00:27:28.760 --> 00:27:31.680]  事實上是陪著保羅
[00:27:31.680 --> 00:27:32.720]  所以你不要說
[00:27:32.720 --> 00:27:33.680]  哎呀 羅馬
[00:27:33.680 --> 00:27:34.320]  那就是了
[00:27:34.320 --> 00:27:36.880]  羅馬這個這麼高級的城市
[00:27:36.880 --> 00:27:38.080]  高級的基督徒
[00:27:38.080 --> 00:27:40.520]  當然就會更加親近
[00:27:40.520 --> 00:27:41.600]  路加要親近
[00:27:41.600 --> 00:27:42.760]  他一樣可以親近的
[00:27:42.760 --> 00:27:43.640]  弟兄姊妹
[00:27:43.640 --> 00:27:45.120]  不是說什麼背景
[00:27:45.120 --> 00:27:46.360]  不是你有多少家財
[00:27:46.360 --> 00:27:47.520]  於是你應該更親近
[00:27:47.520 --> 00:27:49.480]  做一個基督徒就不要那麼近
[00:27:49.480 --> 00:27:50.560]  沒有這樣的分別
[00:27:50.560 --> 00:27:51.760]  在基督教信仰裡面
[00:27:51.760 --> 00:27:53.160]  任何人
[00:27:53.160 --> 00:27:54.680]  任何學問
[00:27:54.680 --> 00:27:56.280]  任何的環境
[00:27:56.280 --> 00:27:58.040]  任何的背景
[00:27:58.040 --> 00:28:00.680]  都是可以完全投入的
[00:28:00.680 --> 00:28:02.120]  放下一切
[00:28:02.120 --> 00:28:03.160]  我不需要說路加
[00:28:03.160 --> 00:28:05.320]  我們說保羅就更加明顯了
[00:28:05.320 --> 00:28:07.120]  保羅以他的學問
[00:28:07.120 --> 00:28:09.280]  保羅以他羅馬籍公民的身份
[00:28:09.280 --> 00:28:11.280]  早就可以飛往藤達了
[00:28:11.280 --> 00:28:13.920]  何必搞到後來這麼慘
[00:28:13.920 --> 00:28:14.400]  是不是
[00:28:14.400 --> 00:28:16.400]  真的挺慘的
[00:28:16.400 --> 00:28:17.640]  挺可憐的
[00:28:17.640 --> 00:28:18.880]  挺淒涼的
[00:28:18.880 --> 00:28:20.520]  老人家臨死的時候
[00:28:20.520 --> 00:28:23.240]  還在監獄裡面
[00:28:23.240 --> 00:28:24.400]  何必呢
[00:28:24.400 --> 00:28:24.960]  沒什麼的
[00:28:24.960 --> 00:28:28.000]  這個信仰的爆炸力就在這裡
[00:28:28.000 --> 00:28:30.400]  不在乎你是什麼背景
[00:28:30.400 --> 00:28:32.320]  不要賴你什麼背景
[00:28:32.320 --> 00:28:33.920]  你身嬌肉貴也好
[00:28:33.920 --> 00:28:34.840]  你出身皮殼
[00:28:34.840 --> 00:28:35.960]  密紋
[00:28:35.960 --> 00:28:37.760]  微寒也好
[00:28:37.760 --> 00:28:39.480]  神用得你的時候
[00:28:39.480 --> 00:28:40.800]  就像我們剛才所唱的詩歌
[00:28:40.800 --> 00:28:42.120]  盡心盡力
[00:28:42.120 --> 00:28:44.600]  盡一切去愛主你的神
[00:28:44.600 --> 00:28:46.360]  這個就是神自己的要求
[00:28:46.360 --> 00:28:47.880]  也是很多的見證人
[00:28:47.880 --> 00:28:51.480]  這些名字告訴我們
[00:28:51.480 --> 00:28:52.320]  還有一個馬可
[00:28:52.320 --> 00:28:53.960]  馬可就較為出名了
[00:28:53.960 --> 00:28:55.480]  當然他寫馬可福音
[00:28:55.480 --> 00:28:57.080]  就比較大家都記得
[00:28:57.080 --> 00:28:58.720]  其實馬可在聖經裡面
[00:28:58.720 --> 00:29:00.240]  都有他的故事的
[00:29:00.240 --> 00:29:01.760]  他年輕的時候
[00:29:01.760 --> 00:29:02.680]  都已經年輕有為
[00:29:02.680 --> 00:29:05.240]  於是保羅和巴拿巴
[00:29:05.240 --> 00:29:06.000]  這兩個人
[00:29:06.000 --> 00:29:07.280]  當年他追著傳道
[00:29:07.280 --> 00:29:08.760]  經常帶著他
[00:29:08.760 --> 00:29:11.040]  不過似乎聖經告訴我們
[00:29:11.040 --> 00:29:14.200]  就是他慢慢好像撐不住
[00:29:14.200 --> 00:29:14.800]  這個年輕人
[00:29:14.800 --> 00:29:16.320]  於是就跑回耶路撒冷
[00:29:16.320 --> 00:29:17.880]  找他媽媽就算了
[00:29:17.880 --> 00:29:20.240]  這個東西令保羅都很不開心
[00:29:20.240 --> 00:29:21.320]  就為了這件事
[00:29:21.320 --> 00:29:22.760]  保羅和巴拿巴
[00:29:22.760 --> 00:29:25.440]  就產生了一點點意見上的分歧
[00:29:25.440 --> 00:29:26.800]  有一點爭論的
[00:29:26.800 --> 00:29:28.200]  最後巴拿巴說
[00:29:28.200 --> 00:29:29.960]  不如我帶著馬可
[00:29:29.960 --> 00:29:31.720]  保羅說他都不行
[00:29:31.720 --> 00:29:33.240]  他都不始終的
[00:29:33.240 --> 00:29:35.360]  幾下他就要走了
[00:29:35.360 --> 00:29:36.960]  不如不要了他
[00:29:36.960 --> 00:29:38.000]  於是在這件事上
[00:29:38.000 --> 00:29:38.720]  聖經告訴我們
[00:29:38.720 --> 00:29:39.960]  保羅和巴拿巴
[00:29:39.960 --> 00:29:41.360]  就不是反目成仇
[00:29:41.360 --> 00:29:42.120]  不要誤會
