
[00:00:00.000 --> 00:00:03.640]  今天所牽涉的大部分都是神的全能問題
[00:18:42.640 --> 00:18:44.640]  我們下一堂課
[00:18:44.640 --> 00:18:46.640]  下一個學期會講多一點
[00:18:46.640 --> 00:18:48.640]  耶穌釘十字架為多少人呢?
[00:18:48.640 --> 00:18:50.640]  那就是耶穌基督
[00:18:50.640 --> 00:18:52.640]  不是為所有人釘十字架
[00:18:52.640 --> 00:18:54.640]  就是為了那些預定得救的人
[00:18:54.640 --> 00:18:56.640]  釘十字架
[00:18:56.640 --> 00:18:58.640]  耶穌不是為全世界人釘十字架
[00:18:58.640 --> 00:19:00.640]  就是為了那些本來
[00:19:00.640 --> 00:19:02.640]  預定得救的人釘十字架
[00:19:02.640 --> 00:19:04.640]  所以那些預定得救的人
[00:19:04.640 --> 00:19:06.640]  通過十字架就得著救恩
[00:19:06.640 --> 00:19:08.640]  那些不得救的人
[00:19:08.640 --> 00:19:10.640]  就沒有為他預備
[00:19:10.640 --> 00:19:12.640]  就說這麼危險的
[00:19:12.640 --> 00:19:14.640]  加爾文主義就是這樣
[00:19:14.640 --> 00:19:16.640]  你不要以為加爾文是很偉大的
[00:19:16.640 --> 00:19:18.640]  宗教國家
[00:19:18.640 --> 00:19:20.640]  以為和你傳統的想法完全一樣
[00:19:20.640 --> 00:19:22.640]  不是的
[00:19:22.640 --> 00:19:24.640]  這些偉大的神學家
[00:19:24.640 --> 00:19:26.640]  加爾文主義的看法就是這樣
[00:19:26.640 --> 00:19:28.640]  好了
[00:19:28.640 --> 00:19:30.640]  當然有些人會服
[00:19:30.640 --> 00:19:32.640]  當時來說到現在來說
[00:19:32.640 --> 00:19:34.640]  有些人就很不服
[00:19:34.640 --> 00:19:36.640]  我們叫做亞美尼亞派
[00:19:36.640 --> 00:19:38.640]  亞美尼亞派
[00:19:38.640 --> 00:19:40.640]  亞美尼亞派
[00:19:40.640 --> 00:19:42.640]  亞美尼亞這個地方的神學家
[00:19:42.640 --> 00:19:44.640]  他們當時作出了一個反響
[00:19:44.640 --> 00:19:46.640]  他們的反響就是覺得
[00:19:46.640 --> 00:19:48.640]  不行我們要保住
[00:19:48.640 --> 00:19:50.640]  神是
[00:19:50.640 --> 00:19:52.640]  不可能我們接受神的愛
[00:19:52.640 --> 00:19:54.640]  這麼偉大的愛
[00:19:54.640 --> 00:19:56.640]  竟然在創世之前人都沒有之前
[00:19:56.640 --> 00:19:58.640]  都沒有做
[00:19:58.640 --> 00:20:00.640]  已經被你注定了他們要去地獄
[00:20:00.640 --> 00:20:02.640]  並且釘十字架又沒有為他們奮奮
[00:20:02.640 --> 00:20:04.640]  那怎麼不服呢
[00:20:04.640 --> 00:20:06.640]  神怎麼算是全愛的神呢
[00:20:06.640 --> 00:20:08.640]  於是他們就說我們不能放棄
[00:20:08.640 --> 00:20:10.640]  保住這個東西
[00:20:10.640 --> 00:20:12.640]  一定要保住
[00:20:12.640 --> 00:20:14.640]  創世先神是希望所有人都得救
[00:20:14.640 --> 00:20:16.640]  我們不能相信
[00:20:16.640 --> 00:20:18.640]  這個雙重定位
[00:20:18.640 --> 00:20:20.640]  更加不能相信限制
[00:20:20.640 --> 00:20:22.640]  另外一件事
[00:20:22.640 --> 00:20:24.640]  他們覺得在現實上他們發覺
[00:20:24.640 --> 00:20:26.640]  好像猶大這些事實上是
[00:20:26.640 --> 00:20:28.640]  他們去調景
[00:20:28.640 --> 00:20:30.640]  他們是有人淪亡了怎麼辦呢
[00:20:30.640 --> 00:20:32.640]  他們要保住在歷史的事實
[00:20:32.640 --> 00:20:34.640]  讓他們看到一個無可推諉的現象
[00:20:34.640 --> 00:20:36.640]  讓他們看到一個無可推諉的現象
[00:20:36.640 --> 00:20:38.640]  於是他們唯有
[00:20:38.640 --> 00:20:40.640]  放下
[00:20:40.640 --> 00:20:42.640]  R
[00:20:42.640 --> 00:20:44.640]  R就是
[00:20:44.640 --> 00:20:46.640]  神要做的事
[00:20:46.640 --> 00:20:48.640]  神要做的事
[00:20:48.640 --> 00:20:50.640]  神想做的事
[00:20:50.640 --> 00:20:52.640]  必定如期所希望
[00:20:52.640 --> 00:20:54.640]  所預定安排的
[00:20:54.640 --> 00:20:56.640]  實現出來
[00:20:56.640 --> 00:20:58.640]  放下神的
[00:20:58.640 --> 00:21:00.640]  絕對能力
[00:21:00.640 --> 00:21:02.640]  是必然不受修改的
[00:21:02.640 --> 00:21:04.640]  大家明白嗎
[00:21:04.640 --> 00:21:06.640]  這個時候
[00:21:06.640 --> 00:21:08.640]  結果就是
[00:21:08.640 --> 00:21:10.640]  究竟什麼令到神
[00:21:10.640 --> 00:21:12.640]  在創世先所預定的東西
[00:21:12.640 --> 00:21:14.640]  萬人不救
[00:21:14.640 --> 00:21:16.640]  竟然成為有人不救
[00:21:16.640 --> 00:21:18.640]  於是就一定有額外的因素
[00:21:18.640 --> 00:21:20.640]  加入來
[00:21:20.640 --> 00:21:22.640]  是足夠阻礙神的能力
[00:21:22.640 --> 00:21:24.640]  的彰顯
[00:21:24.640 --> 00:21:26.640]  是什麼呢 掛人的意志
[00:21:26.640 --> 00:21:28.640]  人的缺窄
[00:21:28.640 --> 00:21:30.640]  足以有力量
[00:21:30.640 --> 00:21:32.640]  阻礙神的
[00:21:32.640 --> 00:21:34.640]  絕對能力的
[00:21:34.640 --> 00:21:36.640]  彰顯
[00:21:36.640 --> 00:21:38.640]  我們稱之為亞美尼亞派
[00:21:38.640 --> 00:21:40.640]  亞美尼亞派後來被判見
[00:21:40.640 --> 00:21:42.640]  是異端的
[00:21:42.640 --> 00:21:44.640]  但很多人仍然接受
[00:21:44.640 --> 00:21:46.640]  這個觀念
[00:21:46.640 --> 00:21:48.640]  1610年
[00:21:48.640 --> 00:21:50.640]  他們出了五個
[00:21:50.640 --> 00:21:52.640]  五句宣言
[00:21:52.640 --> 00:21:54.640]  因為這五句宣言
[00:21:54.640 --> 00:21:56.640]  被定為異端
[00:21:56.640 --> 00:21:58.640]  其中有兩句
[00:21:58.640 --> 00:22:00.640]  很重要
[00:22:00.640 --> 00:22:02.640]  Articulae
[00:22:02.640 --> 00:22:04.640]  亞美尼亞
[00:22:04.640 --> 00:22:06.640]  第二句
[00:22:06.640 --> 00:22:08.640]  是這麼說
[00:22:08.640 --> 00:22:10.640]  Agreeably there to
[00:22:10.640 --> 00:22:12.640]  Jesus Christ the Savior of the world
[00:22:12.640 --> 00:22:14.640]   died for all men
[00:22:14.640 --> 00:22:16.640]  and for every man
[00:22:16.640 --> 00:22:18.640]  我們在這裏
[00:22:18.640 --> 00:22:20.640]  我們深信
[00:22:20.640 --> 00:22:22.640]  我們深信耶穌基督
[00:22:22.640 --> 00:22:24.640]  是世界的救主
[00:22:24.640 --> 00:22:26.640]  是全人類
[00:22:26.640 --> 00:22:28.640]  所有人和每一個人
[00:22:28.640 --> 00:22:30.640]  而死的
[00:22:30.640 --> 00:22:32.640]  這句話其實是針對什麼呢
[00:22:32.640 --> 00:22:34.640]  針對加爾文主義的Limited Atonement
[00:22:34.640 --> 00:22:36.640]  加爾文主義的
[00:22:36.640 --> 00:22:38.640]  逼出來的就是
[00:22:38.640 --> 00:22:40.640]  耶穌的釘十字架
[00:22:40.640 --> 00:22:42.640]  只是為了那些預定得救的人而釘
[00:22:42.640 --> 00:22:44.640]  所以耶穌的釘十字架
[00:22:44.640 --> 00:22:46.640]  是絕對有無可改變的能力
[00:22:46.640 --> 00:22:48.640]  因為他只是為了那些得救的人
[00:22:48.640 --> 00:22:50.640]  而釘的時候
[00:22:50.640 --> 00:22:52.640]  那些人盡世成章就得救了
[00:22:52.640 --> 00:22:54.640]  在加爾文主義裏面沒有問題
[00:22:54.640 --> 00:22:56.640]  但是在亞美尼亞人裏面
[00:22:56.640 --> 00:22:58.640]  就覺得不可能了
[00:22:58.640 --> 00:23:00.640]  就是說耶穌一定為所有人
[00:23:00.640 --> 00:23:02.640]  包括了人類裏面每一個人
[00:23:02.640 --> 00:23:04.640]  好了
[00:23:04.640 --> 00:23:06.640]  So that he has obtained for them all
[00:23:06.640 --> 00:23:08.640]  所以神是希望
[00:23:08.640 --> 00:23:10.640]  每一個人都得到救恩
[00:23:10.640 --> 00:23:12.640]  得到十字架的救恩
[00:23:12.640 --> 00:23:14.640]  By his death
[00:23:14.640 --> 00:23:16.640]  on the cross
[00:23:16.640 --> 00:23:18.640]  為了直到他的死
[00:23:18.640 --> 00:23:20.640]  Redemption and forgiveness of sin
[00:23:20.640 --> 00:23:22.640]  好了
[00:23:22.640 --> 00:23:24.640]  Yet that on one
[00:23:24.640 --> 00:23:26.640]  actually
[00:23:26.640 --> 00:23:28.640]  No one
[00:23:28.640 --> 00:23:30.640]  對不起
[00:23:30.640 --> 00:23:32.640]  Yet
[00:23:32.640 --> 00:23:34.640]  這個字很重要
[00:23:34.640 --> 00:23:36.640]  No字最重要
[00:23:36.640 --> 00:23:38.640]  Yet that no one actually enjoys
[00:23:38.640 --> 00:23:40.640]  this forgiveness of sin
[00:23:40.640 --> 00:23:42.640]  except the believer
[00:23:42.640 --> 00:23:44.640]  就是說神是預定了
[00:23:44.640 --> 00:23:46.640]  神的釘十字架
[00:23:46.640 --> 00:23:48.640]  所有人類每一個人都有
[00:23:48.640 --> 00:23:50.640]  不過
[00:23:50.640 --> 00:23:52.640]  人如神預備了
[00:23:52.640 --> 00:23:54.640]  和他能不能享受
[00:23:54.640 --> 00:23:56.640]  能不能夠享受到那個
[00:23:56.640 --> 00:23:58.640]  救恩的結果
[00:23:58.640 --> 00:24:00.640]  是有條件的
[00:24:00.640 --> 00:24:02.640]  就是
[00:24:02.640 --> 00:24:04.640]  他要得到四射面
[00:24:04.640 --> 00:24:06.640]  唯有他是Believer
[00:24:06.640 --> 00:24:08.640]  去相信
[00:24:08.640 --> 00:24:10.640]  信這個行動
[00:24:10.640 --> 00:24:12.640]  是決定了
[00:24:12.640 --> 00:24:14.640]  神為一所有人得救
[00:24:14.640 --> 00:24:16.640]  和現實上
[00:24:16.640 --> 00:24:18.640]  實在那個人
[00:24:18.640 --> 00:24:20.640]  能不能享受到這個救恩
[00:24:20.640 --> 00:24:22.640]  之間的關鍵
[00:24:22.640 --> 00:24:24.640]  所在
[00:24:24.640 --> 00:24:26.640]  我這樣說會慢一點
[00:24:26.640 --> 00:24:28.640]  大家清楚的字眼
[00:24:28.640 --> 00:24:30.640]  我嘗試說清楚
[00:24:30.640 --> 00:24:32.640]  所以在這裡針對了
[00:24:32.640 --> 00:24:34.640]  很明顯反對了
[00:24:34.640 --> 00:24:36.640]  加爾文那個
[00:24:36.640 --> 00:24:38.640]  Limited Atonement
[00:24:38.640 --> 00:24:40.640]  和他的Double Predestination
[00:24:40.640 --> 00:24:42.640]  他就加入了一個
[00:24:42.640 --> 00:24:44.640]  Believer
[00:24:44.640 --> 00:24:46.640]  要相信的
[00:24:46.640 --> 00:24:48.640]  才能夠享受到這個觀念
[00:24:48.640 --> 00:24:50.640]  所以對於他來說
[00:24:50.640 --> 00:24:52.640]  為什麼神的旨意
[00:24:52.640 --> 00:24:54.640]  不能夠在實踐上
[00:24:54.640 --> 00:24:56.640]  實踐出來
[00:24:56.640 --> 00:24:58.640]  他的答案就和加爾文不同
[00:24:58.640 --> 00:25:00.640]  加爾文說因為他從來
[00:25:00.640 --> 00:25:02.640]  從最初開始都沒有
[00:25:02.640 --> 00:25:04.640]  預定所有人都得救
[00:25:04.640 --> 00:25:06.640]  但在現實上
[00:25:06.640 --> 00:25:08.640]  不能夠實現
[00:25:08.640 --> 00:25:10.640]  因為人類自由有一個效果
[00:25:10.640 --> 00:25:12.640]  我們的抉擇
[00:25:12.640 --> 00:25:14.640]  是加了一個
[00:25:14.640 --> 00:25:16.640]  很重要的參考
[00:25:16.640 --> 00:25:18.640]  因素在得救裡面
[00:25:18.640 --> 00:25:20.640]  如此我們發覺
[00:25:20.640 --> 00:25:22.640]  亞美尼亞派就保了
[00:25:22.640 --> 00:25:24.640]  神希望萬人得救這個
[00:25:24.640 --> 00:25:26.640]  全線的希望
[00:25:26.640 --> 00:25:28.640]  也保了現實上
[00:25:28.640 --> 00:25:30.640]  保存到現實上有人得救
[00:25:30.640 --> 00:25:32.640]  這個事實
[00:25:32.640 --> 00:25:34.640]  但放下了神絕對
[00:25:34.640 --> 00:25:36.640]  希望的東西
[00:25:36.640 --> 00:25:38.640]  就在現實裡必然做了出來
[00:25:38.640 --> 00:25:40.640]  這個神的全能的教義
[00:25:40.640 --> 00:25:42.640]  亞美尼亞派對神的全能的教義
[00:25:42.640 --> 00:25:44.640]  保留在這裡
[00:25:44.640 --> 00:25:46.640]  起碼我們
[00:25:46.640 --> 00:25:48.640]  傳統所了解的亞美尼亞
[00:25:48.640 --> 00:25:50.640]  傳統所了解的神的全能
[00:25:50.640 --> 00:25:52.640]  意義是有所保留
[00:25:52.640 --> 00:25:54.640]  第三批人說不要了
[00:25:54.640 --> 00:25:56.640]  這樣不行
[00:25:56.640 --> 00:25:58.640]  他覺得我不能夠贊成
[00:25:58.640 --> 00:26:00.640]  加爾文
[00:26:00.640 --> 00:26:02.640]  因為我覺得神是全線的
[00:26:02.640 --> 00:26:04.640]  所以他不可能
[00:26:04.640 --> 00:26:06.640]  預先都沒有人
[00:26:06.640 --> 00:26:08.640]  未做世界之前已經決定了
[00:26:08.640 --> 00:26:10.640]  這班人是不行的
[00:26:10.640 --> 00:26:12.640]  是永恆的死亡被咒咒的
[00:26:12.640 --> 00:26:14.640]  這個我們很難接受
[00:26:14.640 --> 00:26:16.640]  沒辦法接受神是這樣
[00:26:16.640 --> 00:26:18.640]  我又沒辦法接受神的全能
[00:26:18.640 --> 00:26:20.640]  是受虧損的
[00:26:20.640 --> 00:26:22.640]  因為神是絕對的
[00:26:22.640 --> 00:26:24.640]  絕對的線
[00:26:24.640 --> 00:26:26.640]  希望萬人得救並且他希望的東西
[00:26:26.640 --> 00:26:28.640]  必然的實現了
[00:26:28.640 --> 00:26:30.640]  於是他肯定了P
[00:26:30.640 --> 00:26:32.640]  肯定了Q
[00:26:32.640 --> 00:26:34.640]  肯定了P
[00:26:34.640 --> 00:26:36.640]  肯定了R
[00:26:36.640 --> 00:26:38.640]  肯定了Q
[00:26:38.640 --> 00:26:40.640]  他唯有放下Q
[00:26:40.640 --> 00:26:42.640]  Q是什麼呢
[00:26:42.640 --> 00:26:44.640]  現實上有些人
[00:26:44.640 --> 00:26:46.640]  好像
[00:26:46.640 --> 00:26:48.640]  好像不行
[00:26:48.640 --> 00:26:50.640]  但其實
[00:26:50.640 --> 00:26:52.640]  是終歸
[00:26:52.640 --> 00:26:54.640]  全部都得救
[00:26:54.640 --> 00:26:56.640]  這個我們通常稱他為
[00:26:56.640 --> 00:26:58.640]  universalism
[00:26:58.640 --> 00:27:00.640]  好舊論
[00:27:00.640 --> 00:27:02.640]  今天有些人好像不行
[00:27:02.640 --> 00:27:04.640]  但其實到將來都得救
[00:27:04.640 --> 00:27:06.640]  有些人不肯信耶穌
[00:27:06.640 --> 00:27:08.640]  他們今生失去很多福份
[00:27:08.640 --> 00:27:10.640]  但來世中
[00:27:10.640 --> 00:27:12.640]  終於永恆的和實體在一起
[00:27:12.640 --> 00:27:14.640]  於是猶大怎麼辦
[00:27:14.640 --> 00:27:16.640]  猶大都得救
[00:27:16.640 --> 00:27:18.640]  猶大怎樣都得救
[00:27:18.640 --> 00:27:20.640]  起碼他做了一件好事
[00:27:20.640 --> 00:27:22.640]  他完成了將耶穌釘上十字架
[00:27:22.640 --> 00:27:24.640]  這麼偉大的工作
[00:27:24.640 --> 00:27:26.640]  一個最重要的一環
[00:27:26.640 --> 00:27:28.640]  沒有他出賣怎麼辦
[00:27:28.640 --> 00:27:30.640]  所以猶大都是成就了
[00:27:30.640 --> 00:27:32.640]  他做使徒的職責
[00:27:32.640 --> 00:27:34.640]  所以耶穌選他做十二個使徒
[00:27:34.640 --> 00:27:36.640]  其中一個重要的責任
[00:27:36.640 --> 00:27:38.640]  就是要他出賣
[00:27:38.640 --> 00:27:40.640]  他出賣了他
[00:27:40.640 --> 00:27:42.640]  可能比其他使徒好
[00:27:42.640 --> 00:27:44.640]  我這樣說不是開玩笑
[00:27:44.640 --> 00:27:46.640]  我心裏有一個神學家是這樣說的
[00:27:46.640 --> 00:27:48.640]  但我不想說名字
[00:27:48.640 --> 00:27:50.640]  不是我們中國神學家
[00:27:50.640 --> 00:27:52.640]  是二十世紀其中一個最偉大的神學家
[00:27:52.640 --> 00:27:54.640]  我不想影響大家的觀念
[00:27:54.640 --> 00:27:56.640]  但無論如何
[00:27:56.640 --> 00:27:58.640]  對於他們來說
[00:27:58.640 --> 00:28:00.640]  舉例你看伊斯蘭人
[00:28:00.640 --> 00:28:02.640]  一直背譯
[00:28:02.640 --> 00:28:04.640]  羅馬書第九章至十一章
[00:28:04.640 --> 00:28:06.640]  最後伊斯蘭人全家都得救
[00:28:06.640 --> 00:28:08.640]  那麼背譯的
[00:28:08.640 --> 00:28:10.640]  我們這些人
[00:28:10.640 --> 00:28:12.640]  誰背譯得過伊斯蘭人呢
[00:28:12.640 --> 00:28:14.640]  由舊約到新約
[00:28:14.640 --> 00:28:16.640]  自從他出埃及
[00:28:16.640 --> 00:28:18.640]  到新約釘耶穌
[00:28:18.640 --> 00:28:20.640]  這些都是伊斯蘭人
[00:28:20.640 --> 00:28:22.640]  他們做錯事算數嗎
[00:28:22.640 --> 00:28:24.640]  沒有算數
[00:28:24.640 --> 00:28:26.640]  在他在世的歷史裏受盡折磨
[00:28:26.640 --> 00:28:28.640]  受盡痛苦
[00:28:28.640 --> 00:28:30.640]  我們這些不信耶穌的人
[00:28:30.640 --> 00:28:32.640]  得不到心靈的平安
[00:28:32.640 --> 00:28:34.640]  受到很多基督徒
[00:28:34.640 --> 00:28:36.640]  失去的福份
[00:28:36.640 --> 00:28:38.640]  已經受夠難處
[00:28:38.640 --> 00:28:40.640]  於是在來生的時候
[00:28:40.640 --> 00:28:42.640]  神仍然給他們永遠的不救
[00:28:42.640 --> 00:28:44.640]  這樣
[00:28:44.640 --> 00:28:46.640]  這是他們的解釋
[00:28:46.640 --> 00:28:48.640]  這個叫普救論
[00:28:48.640 --> 00:28:50.640]  好
[00:28:50.640 --> 00:28:52.640]  所以他們
[00:28:52.640 --> 00:28:54.640]  是反對加以民主義
[00:28:54.640 --> 00:28:56.640]  他們認為恩典是給所有人的
[00:28:56.640 --> 00:28:58.640]  他們反對亞美尼亞的主義
[00:28:58.640 --> 00:29:00.640]  因為他們相信神的全能
[00:29:00.640 --> 00:29:02.640]  是絕對不會受人的意思
[00:29:02.640 --> 00:29:04.640]  那個抉擇所支配
[00:29:04.640 --> 00:29:06.640]  所阻礙
[00:29:06.640 --> 00:29:08.640]  所以結果就是普救論
[00:29:08.640 --> 00:29:10.640]  現在要不要做一些投票
[00:29:10.640 --> 00:29:12.640]  贊成
[00:29:12.640 --> 00:29:14.640]  第三個
[00:29:14.640 --> 00:29:16.640]  後面數給你
[00:29:16.640 --> 00:29:18.640]  贊成普救論的舉手
[00:29:18.640 --> 00:29:20.640]  不用點人數
[00:29:20.640 --> 00:29:22.640]  贊成亞美尼亞派的舉手
[00:29:22.640 --> 00:29:24.640]  哇
[00:29:24.640 --> 00:29:26.640]  贊成加以民主義的舉手
[00:29:26.640 --> 00:29:28.640]  不是一定人多贏的
[00:29:28.640 --> 00:29:30.640]  如果是1610年
[00:29:30.640 --> 00:29:32.640]  整班人都被批評
[00:29:32.640 --> 00:29:34.640]  全部excommunicate
[00:29:34.640 --> 00:29:36.640]  沒得談
[00:29:36.640 --> 00:29:38.640]  全部趕出教會
[00:29:38.640 --> 00:29:40.640]  我想這樣
[00:29:40.640 --> 00:29:42.640]  我沒有什麼特別答案
[00:29:42.640 --> 00:29:44.640]  我很難接受
[00:29:44.640 --> 00:29:46.640]  普救論
[00:29:46.640 --> 00:29:48.640]  大部分中國的基督徒
[00:29:48.640 --> 00:29:50.640]  他們是
[00:29:50.640 --> 00:29:52.640]  不受人的意識
[00:29:52.640 --> 00:29:54.640]  大部分的中國的基督徒
[00:29:54.640 --> 00:29:56.640]  在主要學讀的時候
[00:29:56.640 --> 00:29:58.640]  都是加以民主義
[00:29:58.640 --> 00:30:00.640]  認為神是絕對權能
[00:30:00.640 --> 00:30:02.640]  到傳福音的時候
[00:30:02.640 --> 00:30:04.640]  每個人都在亞美尼亞派
[00:30:04.640 --> 00:30:06.640]  信啦
[00:30:06.640 --> 00:30:08.640]  不信就不行
[00:30:08.640 --> 00:30:10.640]  最重要是你信
[00:30:10.640 --> 00:30:12.640]  給了一個很大的決擇權
[00:30:12.640 --> 00:30:14.640]  我們就介乎兩者之間
[00:30:14.640 --> 00:30:16.640]  想到神的偉大的時候
[00:30:16.640 --> 00:30:18.640]  我們就信加以民主義
[00:30:18.640 --> 00:30:20.640]  想到人的淪亡的時候
[00:30:20.640 --> 00:30:22.640]  我們就信亞美尼亞派
[00:30:22.640 --> 00:30:24.640]  這樣
[00:30:24.640 --> 00:30:26.640]  一句話
[00:30:26.640 --> 00:30:28.640]  說笑的
[00:30:28.640 --> 00:30:30.640]  不要當真
[00:30:30.640 --> 00:30:32.640]  你自己想清楚
[00:30:32.640 --> 00:30:34.640]  第二個大問題
[00:30:34.640 --> 00:30:36.640]  這個Lagrange他認為
[00:30:36.640 --> 00:30:38.640]  在預定論裡面
[00:30:38.640 --> 00:30:40.640]  第二個大困難
[00:30:40.640 --> 00:30:42.640]  Why has God placed in the number of the elect
[00:30:42.640 --> 00:30:44.640]  this person
[00:30:44.640 --> 00:30:46.640]  and not that other
[00:30:46.640 --> 00:30:48.640]  Why has He chosen
[00:30:48.640 --> 00:30:50.640]  Peter rather than Judas
[00:30:50.640 --> 00:30:52.640]  and not vice versa
[00:30:52.640 --> 00:30:54.640]  問題就好了
[00:30:54.640 --> 00:30:56.640]  現在我們先決定了三個問題
[00:30:56.640 --> 00:30:58.640]  就是那三個大的教義
[00:30:58.640 --> 00:31:00.640]  要放下哪個要接受哪兩個
[00:31:00.640 --> 00:31:02.640]  保住哪兩個
[00:31:02.640 --> 00:31:04.640]  還有一個問題就是
[00:31:04.640 --> 00:31:06.640]  如果真的在神的預定裡面
[00:31:06.640 --> 00:31:08.640]  是有些人得救有些人不得救
[00:31:08.640 --> 00:31:10.640]  或者在現實上
[00:31:10.640 --> 00:31:12.640]  有些人得救有些人不得救的時候
[00:31:12.640 --> 00:31:14.640]  究竟什麼令到彼得和猶大有分別呢
[00:31:14.640 --> 00:31:16.640]  為什麼彼得是得救
[00:31:16.640 --> 00:31:18.640]  為什麼猶大不得救呢
[00:31:18.640 --> 00:31:20.640]  我們問回這三個立場
[00:31:20.640 --> 00:31:22.640]  都有答案的
[00:31:22.640 --> 00:31:24.640]  這三個立場我們回答的比較簡單
[00:31:24.640 --> 00:31:26.640]  因為我們清楚了他的觀念
[00:31:26.640 --> 00:31:28.640]  保住什麼就放下什麼
[00:31:28.640 --> 00:31:30.640]  加爾文主義很清楚的
[00:31:30.640 --> 00:31:32.640]  加爾文主義就說
[00:31:32.640 --> 00:31:34.640]  在神創世以先
[00:31:34.640 --> 00:31:36.640]  神已經分了兩個類別
[00:31:36.640 --> 00:31:38.640]  那時候
[00:31:38.640 --> 00:31:40.640]  現在開牌了
[00:31:40.640 --> 00:31:42.640]  開牌的時候
[00:31:42.640 --> 00:31:44.640]  猶大在那個
[00:31:44.640 --> 00:31:46.640]  神的牌裡面
[00:31:46.640 --> 00:31:48.640]  彼得是得救的牌裡面
[00:31:48.640 --> 00:31:50.640]  所以彼得三次不讓主都可以
[00:31:50.640 --> 00:31:52.640]  猶大一次出賣
[00:31:52.640 --> 00:31:54.640]  保得關
[00:31:54.640 --> 00:31:56.640]  跳頸
[00:31:56.640 --> 00:31:58.640]  所以在這裡
[00:31:58.640 --> 00:32:00.640]  加爾文主義要回答
[00:32:00.640 --> 00:32:02.640]  問題還沒解決
[00:32:02.640 --> 00:32:04.640]  因為還沒有彼得猶大出世
[00:32:04.640 --> 00:32:06.640]  世界還沒有之前已經定了這件事
[00:32:06.640 --> 00:32:08.640]  究竟什麼原則
[00:32:08.640 --> 00:32:10.640]  令到神說左邊右邊都很重要
[00:32:10.640 --> 00:32:12.640]  那一下原則
[00:32:12.640 --> 00:32:14.640]  最重要的
[00:32:14.640 --> 00:32:16.640]  永恆的那一下
[00:32:16.640 --> 00:32:18.640]  神怎樣派牌
[00:32:18.640 --> 00:32:20.640]  怎樣派
[00:32:20.640 --> 00:32:22.640]  是怎樣派
[00:32:22.640 --> 00:32:24.640]  還是原因派
[00:32:24.640 --> 00:32:26.640]  加爾文就說
[00:32:26.640 --> 00:32:28.640]  這個是secret council
[00:32:28.640 --> 00:32:30.640]  是神自己
[00:32:30.640 --> 00:32:32.640]  才能夠知道秘密的
[00:32:32.640 --> 00:32:34.640]  一個是奧秘的
[00:32:34.640 --> 00:32:36.640]  他自己智慧上的決定
[00:32:36.640 --> 00:32:38.640]  不過他的說法不是那麼差
[00:32:38.640 --> 00:32:40.640]  意思就是說
[00:32:40.640 --> 00:32:42.640]  我們看到神的面
[00:32:42.640 --> 00:32:44.640]  我們看到神的絕對權能
[00:32:44.640 --> 00:32:46.640]  偉大的時候
[00:32:46.640 --> 00:32:48.640]  我們每個人都是跪下來
[00:32:48.640 --> 00:32:50.640]  恐懼
[00:32:50.640 --> 00:32:52.640]  一無是處
[00:32:52.640 --> 00:32:54.640]  我們那種無知軟弱
[00:32:54.640 --> 00:32:56.640]  和神自己的絕對
[00:32:56.640 --> 00:32:58.640]  偉大威嚴和他的智慧
[00:32:58.640 --> 00:33:00.640]  一比較
[00:33:00.640 --> 00:33:02.640]  我們到時
[00:33:02.640 --> 00:33:04.640]  我們看到神的偉大的時候
[00:33:04.640 --> 00:33:06.640]  我們沒有任何一個人
[00:33:06.640 --> 00:33:08.640]  能夠作出任何的反抗和抗議
[00:33:08.640 --> 00:33:10.640]  甚至下地獄的人都不能抗議
[00:33:10.640 --> 00:33:12.640]  這個就是
[00:33:12.640 --> 00:33:14.640]  加爾文主義的答案
[00:33:14.640 --> 00:33:16.640]  他的答案是順理成章的
[00:33:16.640 --> 00:33:18.640]  阿美尼亞大的看法
[00:33:18.640 --> 00:33:20.640]  大家會明白
[00:33:20.640 --> 00:33:22.640]  什麼令彼得
[00:33:22.640 --> 00:33:24.640]  獲得救恩
[00:33:24.640 --> 00:33:26.640]  什麼令猶大淪亡
[00:33:26.640 --> 00:33:28.640]  很清楚
[00:33:28.640 --> 00:33:30.640]  剛才所說
[00:33:30.640 --> 00:33:32.640]  他的抉擇
[00:33:32.640 --> 00:33:34.640]  神要給他恩典
[00:33:34.640 --> 00:33:36.640]  但是猶大拒絕
[00:33:36.640 --> 00:33:38.640]  耶穌轉眼望猶大
[00:33:38.640 --> 00:33:40.640]  猶大出了去吊頸
[00:33:40.640 --> 00:33:42.640]  神有恩典給他
[00:33:42.640 --> 00:33:44.640]  他拒絕
[00:33:44.640 --> 00:33:46.640]  倒轉來說
[00:33:46.640 --> 00:33:48.640]  神要賜恩典給人的時候
[00:33:48.640 --> 00:33:50.640]  人可以拒絕
[00:33:50.640 --> 00:33:52.640]  人不是絕對要接受神的恩典
[00:33:52.640 --> 00:33:54.640]  拒絕和接受
[00:33:54.640 --> 00:33:56.640]  是有人的力量在
[00:33:56.640 --> 00:34:00.640]  大安娜皇后
[00:34:00.640 --> 00:34:02.640]  那麼偉大
[00:34:02.640 --> 00:34:04.640]  去到小說樂
[00:34:04.640 --> 00:34:06.640]  想去捉小女孩
[00:34:06.640 --> 00:34:08.640]  推開她
[00:34:08.640 --> 00:34:10.640]  可以拒絕
