
[00:00:00.000 --> 00:00:02.920]  大家再看一看聖經的羅馬書
[00:21:11.200 --> 00:21:16.400]  能夠在榮耀當中彰顯出來
[00:21:16.400 --> 00:21:19.400]  正因為有這個神賜給我們的應許
[00:21:19.400 --> 00:21:21.600]  在第五節聖經說
[00:21:21.600 --> 00:21:25.200]  所以你們要致死
[00:21:25.200 --> 00:21:28.600]  你們在地上的肢體
[00:21:28.600 --> 00:21:31.400]  致死是一個很強烈的字眼
[00:21:31.400 --> 00:21:33.800]  是一個豐富式的字眼
[00:21:33.800 --> 00:21:38.600]  是一個必然要做出來的意思
[00:21:38.600 --> 00:21:41.000]  當然我們用廣東話
[00:21:41.000 --> 00:21:44.800]  我們說要整死它
[00:21:44.800 --> 00:21:46.200]  這個致死的意思
[00:21:46.200 --> 00:21:49.400]  不是說我們很殘忍地對待自己
[00:21:49.400 --> 00:21:51.000]  而是說在你的生命裡面
[00:21:51.000 --> 00:21:52.800]  沒錯你有新的生命
[00:21:52.800 --> 00:21:55.400]  但是這個生命仍然在一個身體裡面
[00:21:55.400 --> 00:21:58.400]  在一個地上的世界裡面
[00:21:58.400 --> 00:22:01.800]  如流著一些存留了的
[00:22:01.800 --> 00:22:03.600]  一些邪惡的事情
[00:22:03.600 --> 00:22:06.200]  或者一些情慾的事情
[00:22:06.200 --> 00:22:07.400]  在這個身體裡面
[00:22:07.400 --> 00:22:10.800]  有一些殘餘的情慾的事情
[00:22:10.800 --> 00:22:13.600]  你要將這些事情致死它
[00:22:13.600 --> 00:22:17.200]  不容許它再繼續存在
[00:22:17.200 --> 00:22:19.000]  聖經說是些什麼呢
[00:22:19.000 --> 00:22:21.200]  聖經說
[00:22:21.200 --> 00:22:26.600]  就如淫亂、污穢、邪情
[00:22:26.600 --> 00:22:30.400]  邪惡的慾望
[00:22:30.400 --> 00:22:32.800]  和各樣的貪心
[00:22:32.800 --> 00:22:33.800]  剛才說了
[00:22:33.800 --> 00:22:37.400]  無論是貪錢、貪名聲
[00:22:37.400 --> 00:22:39.600]  或者貪別人有的東西
[00:22:39.600 --> 00:22:41.400]  很多這些貪慾
[00:22:41.400 --> 00:22:45.800]  聖經說要將這些事情致死它
[00:22:45.800 --> 00:22:47.400]  當聖經這樣說的時候
[00:22:47.400 --> 00:22:49.800]  實在不是一些好像是
[00:22:49.800 --> 00:22:52.400]  算是高調的話
[00:22:52.400 --> 00:22:53.600]  聖經這樣說的時候
[00:22:53.600 --> 00:22:55.200]  是說你已經復活了
[00:22:55.200 --> 00:22:57.600]  有神的生命在你裡面
[00:22:57.600 --> 00:22:59.800]  也有聖靈在你裡面
[00:22:59.800 --> 00:23:05.600]  你是可以去致死這些剩餘的邪惡的
[00:23:05.600 --> 00:23:07.400]  你是可以的
[00:23:07.400 --> 00:23:11.000]  重點就是你繼續轉向神
[00:23:11.000 --> 00:23:13.800]  去倚靠聖靈給你的幫助
[00:23:13.800 --> 00:23:15.800]  而能夠將這些事情
[00:23:15.800 --> 00:23:18.800]  完全地結淨過來
[00:23:18.800 --> 00:23:21.400]  我昨天聽到一位姐妹分享一件事情
[00:23:21.400 --> 00:23:23.200]  我深深為她們感恩
[00:23:23.200 --> 00:23:25.800]  講述她的媽媽
[00:23:25.800 --> 00:23:28.000]  這位母親在未信主之前
[00:23:28.000 --> 00:23:30.200]  脾氣很暴躁
[00:23:30.200 --> 00:23:32.200]  家裡拜很多不同的神靈
[00:23:32.200 --> 00:23:34.200]  很多的神位
[00:23:34.200 --> 00:23:37.200]  有些時候暴躁到會說髒話
[00:23:37.200 --> 00:23:39.400]  但是當她信主之後
[00:23:39.400 --> 00:23:41.800]  生命有一個很大的改變
[00:23:41.800 --> 00:23:44.200]  她變得溫和
[00:23:44.200 --> 00:23:46.200]  雖然不是完全的改變
[00:23:46.200 --> 00:23:49.400]  但是一個很大很大的改變
[00:23:49.400 --> 00:23:51.200]  一邊講述的時候她很驚訝
[00:23:51.200 --> 00:23:54.800]  也影響了她的家人信主
[00:23:54.800 --> 00:23:57.000]  生命是會經歷那種
[00:23:57.000 --> 00:23:59.800]  神自己救恩大能的改變
[00:23:59.800 --> 00:24:01.600]  但是聖經就說
[00:24:01.600 --> 00:24:03.000]  這些過去的事情
[00:24:03.000 --> 00:24:04.200]  以前在這裡
[00:24:04.200 --> 00:24:06.000]  但是現在你要留心
[00:24:06.000 --> 00:24:09.200]  大家再讀下去聖經的時候
[00:24:09.200 --> 00:24:10.600]  第七節
[00:24:10.600 --> 00:24:13.200]  「你們從前在其中生活的時候
[00:24:13.200 --> 00:24:16.000]  也曾經這樣行過
[00:24:16.000 --> 00:24:18.400]  不過那些是以前的事情
[00:24:18.400 --> 00:24:20.800]  但是現在要除去」
[00:24:20.800 --> 00:24:24.200]  另一個很強調的字眼就是「除去」
[00:24:24.200 --> 00:24:25.400]  不單止剛才所說到的
[00:24:25.400 --> 00:24:28.200]  有關心思意念裡面的
[00:24:28.200 --> 00:24:29.800]  更加在行為上
[00:24:29.800 --> 00:24:33.600]  除去憤怒、惱怒、惡毒、毀謗
[00:24:33.600 --> 00:24:39.000]  和粗言穢語這一切的事情
[00:24:39.000 --> 00:24:42.600]  這一切的事情要除去
[00:24:42.600 --> 00:24:45.400]  我不知道大家有沒有留意到
[00:24:45.400 --> 00:24:47.400]  我看到在北美有很多
[00:24:47.400 --> 00:24:49.400]  這十年八年很多的調查
[00:24:49.400 --> 00:24:52.200]  就調查基督徒和非基督徒之間
[00:24:52.200 --> 00:24:55.800]  那種的生活形態有什麼分別
[00:24:55.800 --> 00:24:59.800]  這些結果令到很多的基督徒很吃驚
[00:24:59.800 --> 00:25:03.400]  是關乎基督徒一些對金錢的看法
[00:25:03.400 --> 00:25:06.600]  或者對物質主義的一種生活
[00:25:06.600 --> 00:25:08.800]  或者離婚率
[00:25:08.800 --> 00:25:12.000]  或者是濫交的事情
[00:25:12.000 --> 00:25:15.400]  研究發現基督徒、非基督徒
[00:25:15.400 --> 00:25:19.800]  在這些事情上差不多
[00:25:19.800 --> 00:25:23.400]  或者是好一點
[00:25:23.400 --> 00:25:25.400]  我就想起以前有一本書
[00:25:25.400 --> 00:25:29.800]  這本書是Michael Green這位作者所說的
[00:25:29.800 --> 00:25:32.200]  這本書的書名也叫中文很特別
[00:25:32.200 --> 00:25:38.200]  叫作《還要失憶靜的灰姑娘》
[00:25:38.200 --> 00:25:40.600]  這個灰姑娘本書是在說
[00:25:40.600 --> 00:25:44.800]  代表教會拿著一雙很漂亮的玻璃鞋
[00:25:44.800 --> 00:25:48.000]  為什麼我有這麼漂亮的玻璃鞋
[00:25:48.000 --> 00:25:50.000]  什麼時候拿回來的呢?
[00:25:50.000 --> 00:25:55.400]  她忘記了自己原來是很尊貴的公主
[00:25:55.400 --> 00:25:58.800]  穿著很華美的衣裳
[00:25:58.800 --> 00:26:04.200]  但是今天為什麼會坐在灰塵當中
[00:26:04.200 --> 00:26:09.200]  醜陋地來生活
[00:26:09.200 --> 00:26:11.600]  各位靈姐妹
[00:26:11.600 --> 00:26:15.000]  有太多時候我們以為
[00:26:15.000 --> 00:26:17.200]  我們做基督徒等待上天堂
[00:26:17.200 --> 00:26:21.000]  現在不需要怎麼理會現在的生活
[00:26:21.000 --> 00:26:25.800]  但是當我們回想我們是蒙召的聖徒
[00:26:25.800 --> 00:26:28.200]  就知道神的心意是要我們
[00:26:28.200 --> 00:26:31.200]  能夠因為祂給我們的復活的大能
[00:26:31.200 --> 00:26:34.400]  我們將那些在地上的事情
[00:26:34.400 --> 00:26:36.000]  屬於世界的事情
[00:26:36.000 --> 00:26:39.200]  是完全的放棄
[00:26:39.200 --> 00:26:42.800]  用和學本所說的「棄絕三一之」的事情
[00:26:42.800 --> 00:26:46.400]  而你真正能夠行在那條小路上
[00:26:46.400 --> 00:26:51.400]  而至終承受神給你的祝福和應許
[00:26:51.400 --> 00:26:54.200]  剛才所說的豐富的應許
[00:26:54.200 --> 00:26:57.000]  但是同樣我們忘記了
[00:26:57.000 --> 00:27:01.600]  聖經留心回剛才我們沒有讀的第六節
[00:27:01.600 --> 00:27:03.000]  第六節
[00:27:03.000 --> 00:27:05.800]  聖經提及這些邪情私欲
[00:27:05.800 --> 00:27:07.200]  因著這些事
[00:27:07.200 --> 00:27:11.600]  神的憤怒必要臨到叛逆的人
[00:27:11.600 --> 00:27:16.000]  仍然常常在世界的事上打滾的人
[00:27:16.000 --> 00:27:21.200]  聖經說因為上帝沒有雙重標準
[00:27:21.200 --> 00:27:24.400]  就算是已經屬主的人
[00:27:24.400 --> 00:27:28.600]  但他仍然讓自己走在這些事上
[00:27:28.600 --> 00:27:32.400]  神的憤怒是會臨到的
[00:27:32.400 --> 00:27:34.600]  因此聖經勉勵我們
[00:27:34.600 --> 00:27:39.000]  你要知道你是復活了的生命
[00:27:39.000 --> 00:27:41.000]  你要靠著神的恩典
[00:27:41.000 --> 00:27:43.200]  要除去這一切
[00:27:43.200 --> 00:27:47.400]  真正能夠成為蒙召的聖徒
[00:27:47.400 --> 00:27:51.200]  因此你記得聖經很清楚說了一件事情
[00:27:51.200 --> 00:27:56.200]  告訴我們你們既然蒙召行事為人
[00:27:56.200 --> 00:28:01.200]  就當與蒙召的恩相稱
[00:28:01.200 --> 00:28:04.400]  但願你和我都這樣追求
[00:28:04.400 --> 00:28:07.000]  有相稱的人生生活
[00:28:07.000 --> 00:28:10.400]  能夠回應神給我們的呼召
[00:28:10.400 --> 00:28:12.200]  我們一起來祈禱

