
[00:00:00.000 --> 00:00:02.540]  大家留意到這個季度
[00:19:25.380 --> 00:19:28.380]  因為的確他們有正式簽署了文件
[00:19:28.380 --> 00:19:30.380]  然後這個家庭沒辦法
[00:19:30.380 --> 00:19:33.380]  就要搬出這個居所
[00:19:33.380 --> 00:19:35.380]  他們沒有地方可以住
[00:19:35.380 --> 00:19:38.380]  就在樓下找了地下的角落
[00:19:38.380 --> 00:19:41.380]  暫時放著他們的家具物品
[00:19:41.380 --> 00:19:43.380]  然後很苦惱
[00:19:43.380 --> 00:19:47.380]  沒有任何地方可以居住
[00:19:47.380 --> 00:19:49.380]  當我看這個新聞的時候
[00:19:49.380 --> 00:19:51.380]  就會看到現今當然有很多欺騙的事情
[00:19:51.380 --> 00:19:54.380]  是讓我們很為這個社會難過
[00:19:54.380 --> 00:19:56.380]  但是突然間你會體會到
[00:19:56.380 --> 00:19:57.380]  有些時候
[00:19:57.380 --> 00:20:04.380]  有些的交換帶來了很悲劇的收場
[00:20:04.380 --> 00:20:06.380]  我是在說當人
[00:20:06.380 --> 00:20:09.380]  好像一些商業的交易
[00:20:09.380 --> 00:20:11.380]  用自己的命
[00:20:11.380 --> 00:20:13.380]  用自己的靈魂
[00:20:13.380 --> 00:20:19.380]  來交換世上所有的榮華、富貴
[00:20:19.380 --> 00:20:22.380]  或者說成功、地位
[00:20:22.380 --> 00:20:25.380]  或者說物質豐富
[00:20:25.380 --> 00:20:27.380]  當交換了的時候
[00:20:27.380 --> 00:20:33.380]  他用什麼來贖回自己的靈魂
[00:20:33.380 --> 00:20:35.380]  是沒有的
[00:20:35.380 --> 00:20:42.380]  是不可以再有新的一種贖回的機會
[00:20:42.380 --> 00:20:44.380]  主耶穌清楚說
[00:20:44.380 --> 00:20:48.380]  哪一個人要賺得全世界
[00:20:48.380 --> 00:20:50.380]  賠上自己的生命
[00:20:50.380 --> 00:20:53.380]  會得到什麼好處呢
[00:20:53.380 --> 00:20:56.380]  意味著是完全不會有任何的好處
[00:20:56.380 --> 00:21:00.380]  人還能用什麼來換回自己的生命
[00:21:00.380 --> 00:21:05.380]  是不會有機會換回自己的生命
[00:21:05.380 --> 00:21:07.380]  所以當我們這樣看的時候
[00:21:07.380 --> 00:21:08.380]  了解回
[00:21:08.380 --> 00:21:10.380]  就會看到二十五節聖經所說
[00:21:10.380 --> 00:21:14.380]  凡是想救自己的生命
[00:21:14.380 --> 00:21:16.380]  想保存自己
[00:21:16.380 --> 00:21:19.380]  或者說只是顧自己
[00:21:19.380 --> 00:21:22.380]  或者不想失去了安全
[00:21:22.380 --> 00:21:25.380]  不想失去了什麼損失
[00:21:25.380 --> 00:21:29.380]  因此就用各種的方法
[00:21:29.380 --> 00:21:31.380]  要去保存自己的生命
[00:21:31.380 --> 00:21:33.380]  但在那個時候
[00:21:33.380 --> 00:21:37.380]  其實是失去了自己的生命
[00:21:37.380 --> 00:21:39.380]  聖希伯來書說到一件事情
[00:21:39.380 --> 00:21:42.380]  就是說有些人因為一生
[00:21:42.380 --> 00:21:45.380]  因為怕死而成為奴僕
[00:21:45.380 --> 00:21:48.380]  怕死是換一句說話來說
[00:21:48.380 --> 00:21:51.380]  同樣是害怕失去了那種安全
[00:21:51.380 --> 00:21:54.380]  失去了那種地上的保障
[00:21:54.380 --> 00:21:57.380]  失去了自己的成就發展
[00:21:57.380 --> 00:22:01.380]  而因此成為了奴僕
[00:22:01.380 --> 00:22:02.380]  聖經同樣這樣說
[00:22:02.380 --> 00:22:03.380]  在這些情況
[00:22:03.380 --> 00:22:05.380]  好像是保存自己的生命
[00:22:05.380 --> 00:22:10.380]  但其實是喪掉了真實的生命
[00:22:10.380 --> 00:22:14.380]  失去了真實的生命
[00:22:14.380 --> 00:22:16.380]  但相對來說
[00:22:16.380 --> 00:22:18.380]  聖經二十五節下繼續說
[00:22:18.380 --> 00:22:21.380]  但是為我犧牲生命的
[00:22:21.380 --> 00:22:23.380]  或者在馬福音同時提到
[00:22:23.380 --> 00:22:26.380]  為福音的緣故犧牲生命的
[00:22:26.380 --> 00:22:29.380]  必要得著生命
[00:22:29.380 --> 00:22:30.380]  因為要跟從主
[00:22:30.380 --> 00:22:31.380]  回應祂的呼召
[00:22:31.380 --> 00:22:34.380]  順從祂的旨意來生活
[00:22:34.380 --> 00:22:37.380]  短暫上好像有一點犧牲
[00:22:37.380 --> 00:22:41.380]  但其實是得到真實的生命
[00:22:41.380 --> 00:22:43.380]  而耶穌基督在後面
[00:22:43.380 --> 00:22:45.380]  繼續強調
[00:22:45.380 --> 00:22:48.380]  祂說有一天我會再回來的時候
[00:22:48.380 --> 00:22:51.380]  我應許要賜豐盛的生命
[00:22:51.380 --> 00:22:56.380]  給那些願意付上地上的利益
[00:22:56.380 --> 00:22:58.380]  願意有所犧牲的人
[00:22:58.380 --> 00:23:03.380]  而他們得到的是真正的豐盛
[00:23:03.380 --> 00:23:05.380]  各位靈姐妹
[00:23:05.380 --> 00:23:11.380]  聖經所說的不是一些只是理論
[00:23:11.380 --> 00:23:16.380]  而是說一種生命真實的狀況
[00:23:16.380 --> 00:23:19.380]  何時你不能夠真的知道
[00:23:19.380 --> 00:23:21.380]  這個生命不是屬於你的
[00:23:21.380 --> 00:23:24.380]  是神賜給你的
[00:23:24.380 --> 00:23:29.380]  而祂的心意是要救你脫離自我中心
[00:23:29.380 --> 00:23:31.380]  叫你真的知道為主而活
[00:23:31.380 --> 00:23:35.380]  你才會活出生命的真正本質
[00:23:35.380 --> 00:23:36.380]  而在過程當中
[00:23:36.380 --> 00:23:40.380]  你會得到真正的生命
[00:23:40.380 --> 00:23:44.380]  表面上好像是要奪取我們一些東西
[00:23:44.380 --> 00:23:47.380]  但其實背後是上帝要將
[00:23:47.380 --> 00:23:51.380]  真正豐盛的生命賜給你
[00:23:51.380 --> 00:23:56.380]  所以你會記得提摩太前書所提到貪財的問題
[00:23:56.380 --> 00:24:03.380]  貪財的人好像搜略了很多豐盛的地上物質
[00:24:03.380 --> 00:24:04.380]  但相對來說
[00:24:04.380 --> 00:24:07.380]  聖經所說那些願意給予人的
[00:24:07.380 --> 00:24:09.380]  願意付出的人
[00:24:09.380 --> 00:24:14.380]  他們就是持定真正的生命
[00:24:14.380 --> 00:24:18.380]  我想的是真實的永恆的生命
[00:24:18.380 --> 00:24:20.380]  好像有些犧牲
[00:24:20.380 --> 00:24:26.380]  但其實是他們真正持定的生命
[00:24:26.380 --> 00:24:35.380]  大家容許我說一件很久之前的事情
[00:24:35.380 --> 00:24:41.380]  我最近有機會到外國探望我的兒子
[00:24:41.380 --> 00:24:42.380]  想起這些事情的時候
[00:24:42.380 --> 00:24:45.380]  心裏面充滿著感謝
[00:24:45.380 --> 00:24:50.380]  很多年之前我的兒子在中學時期
[00:24:50.380 --> 00:24:53.380]  有一天突然回來告訴我
[00:24:53.380 --> 00:24:57.380]  他說爸爸學校給了我一個英文獎學金
[00:24:57.380 --> 00:24:59.380]  我有點奇怪
[00:24:59.380 --> 00:25:00.380]  你成績又不是最好
[00:25:00.380 --> 00:25:02.380]  為甚麼會給你呢?
[00:25:02.380 --> 00:25:04.380]  有多少個名額?
[00:25:04.380 --> 00:25:05.380]  他說只有一個
[00:25:05.380 --> 00:25:07.380]  只是給我
[00:25:07.380 --> 00:25:08.380]  你又不是最差
[00:25:08.380 --> 00:25:11.380]  要鼓勵你讀書
[00:25:11.380 --> 00:25:13.380]  為甚麼會給你呢?
[00:25:13.380 --> 00:25:14.380]  他說不知道
[00:25:14.380 --> 00:25:16.380]  老師說是給我的
[00:25:16.380 --> 00:25:19.380]  我問過獎學金是多少錢
[00:25:19.380 --> 00:25:24.380]  他說是給我去英國讀英文兩個星期
[00:25:24.380 --> 00:25:25.380]  他說甚麼?
[00:25:25.380 --> 00:25:26.380]  免費?
[00:25:26.380 --> 00:25:29.380]  他說是免費的
[00:25:29.380 --> 00:25:31.380]  在過程中我們當然很開心
[00:25:31.380 --> 00:25:32.380]  後來他去了
[00:25:32.380 --> 00:25:34.380]  發現原來有不同的學校
[00:25:34.380 --> 00:25:37.380]  都有一個人拿了這個獎學金
[00:25:37.380 --> 00:25:40.380]  一起學英文
[00:25:40.380 --> 00:25:43.380]  我認識了一班香港去的學生
[00:25:43.380 --> 00:25:45.380]  後來回來香港之後
[00:25:45.380 --> 00:25:48.380]  有一次教會有一個聖誕的報道會
[00:25:48.380 --> 00:25:50.380]  他們邀請其中兩位認識
[00:25:50.380 --> 00:25:53.380]  當時認識的兩個同學來報道會
[00:25:53.380 --> 00:25:55.380]  來到報道會的時候
[00:25:55.380 --> 00:25:57.380]  他們第一次來教會
[00:25:57.380 --> 00:26:01.380]  但很奇妙的是他們當講完呼召的時候
[00:26:01.380 --> 00:26:03.380]  兩個都站起來
[00:26:03.380 --> 00:26:06.380]  都表示決志信耶穌
[00:26:06.380 --> 00:26:08.380]  我兒子在旁邊看到的時候
[00:26:08.380 --> 00:26:09.380]  很驚訝
[00:26:09.380 --> 00:26:10.380]  真的相信了
[00:26:10.380 --> 00:26:13.380]  第一次來聽就相信耶穌了
[00:26:13.380 --> 00:26:15.380]  在這個時候他就說
[00:26:15.380 --> 00:26:17.380]  我自己馬上問
[00:26:17.380 --> 00:26:20.380]  我信了耶穌沒有呢?
[00:26:20.380 --> 00:26:23.380]  在基督教家庭長大
[00:26:23.380 --> 00:26:25.380]  每次回教會崇拜主一學
[00:26:25.380 --> 00:26:29.380]  但自己是否真心決志信耶穌
[00:26:29.380 --> 00:26:31.380]  不知道
[00:26:31.380 --> 00:26:35.380]  但那一刻他突然很誠實地問自己
[00:26:35.380 --> 00:26:36.380]  然後在那個時候
[00:26:36.380 --> 00:26:38.380]  他清楚地向主耶穌說
[00:26:38.380 --> 00:26:43.380]  主啊 我都願意誠實地信靠祢
[00:26:43.380 --> 00:26:45.380]  而那件事情之後
[00:26:45.380 --> 00:26:47.380]  我很清楚作見證
[00:26:47.380 --> 00:26:51.380]  我見到我兒子很明顯改變了
[00:26:51.380 --> 00:26:54.380]  他有一些過去的壞習慣
[00:26:54.380 --> 00:26:56.380]  他自己自動地
[00:26:56.380 --> 00:26:59.380]  神給他的力量改變了
[00:26:59.380 --> 00:27:01.380]  到後來他主動跟我說
[00:27:01.380 --> 00:27:04.380]  爸爸我想受浸
[00:27:04.380 --> 00:27:09.380]  我開心到不好意思表達出來
[00:27:09.380 --> 00:27:12.380]  做牧師的當然很想兒子可以受浸
[00:27:12.380 --> 00:27:16.380]  但不可以太強調地說
[00:27:16.380 --> 00:27:19.380]  免得有反效果
[00:27:19.380 --> 00:27:20.380]  但當時他一說
[00:27:20.380 --> 00:27:24.380]  我知道神真的在他心裏感動他改變了
[00:27:24.380 --> 00:27:28.380]  後來一直看到他生命有轉變
[00:27:28.380 --> 00:27:30.380]  當他一邊說的時候
[00:27:30.380 --> 00:27:31.380]  我一邊想
[00:27:31.380 --> 00:27:35.380]  其實整個過程是源於最初的獎學金
[00:27:35.380 --> 00:27:37.380]  我後來計算一下獎學金
[00:27:37.380 --> 00:27:39.380]  加上一些花費
[00:27:39.380 --> 00:27:43.380]  差不多等於二萬元港幣
[00:27:43.380 --> 00:27:46.380]  後來當我剩下再一次想的時候
[00:27:46.380 --> 00:27:49.380]  中學?英文獎學金?
[00:27:49.380 --> 00:27:52.380]  咦 我也拿過
[00:27:52.380 --> 00:27:54.380]  在我自己中三的那年
[00:27:54.380 --> 00:27:57.380]  有一次英文老師突然叫我出去
[00:27:57.380 --> 00:27:59.380]  告訴我
[00:27:59.380 --> 00:28:02.380]  學校想鼓勵同學用心讀英文
[00:28:02.380 --> 00:28:04.380]  我們有獎學金給你
[00:28:04.380 --> 00:28:07.380]  我完全不知道是什麼原因
[00:28:07.380 --> 00:28:09.380]  我不是最好成績的那個
[00:28:09.380 --> 00:28:12.380]  後來我拿了獎學金之後
[00:28:12.380 --> 00:28:16.380]  我知道裏面原來有二百元港幣
[00:28:16.380 --> 00:28:17.380]  對我來說
[00:28:17.380 --> 00:28:22.380]  二百元是我從未見過這麼多的錢
[00:28:22.380 --> 00:28:24.380]  我那時候已經相信了
[00:28:24.380 --> 00:28:25.380]  我相信了之後
[00:28:25.380 --> 00:28:27.380]  我就在神面前
[00:28:27.380 --> 00:28:28.380]  我就告訴主
[00:28:28.380 --> 00:28:30.380]  主很感謝你
[00:28:30.380 --> 00:28:33.380]  但是我不需要二百元
[00:28:33.380 --> 00:28:36.380]  這筆錢怎麼用呢?
[00:28:36.380 --> 00:28:39.380]  我感謝神當時給我的感動
[00:28:39.380 --> 00:28:42.380]  祢奉獻了它
[00:28:42.380 --> 00:28:46.380]  我記得我就將那筆錢帶回教會
[00:28:46.380 --> 00:28:48.380]  在奉獻箱裏
[00:28:48.380 --> 00:28:50.380]  我就放了進去
[00:28:50.380 --> 00:28:51.380]  心裏面很快樂
[00:28:51.380 --> 00:28:54.380]  但很快卻忘記這件事情
[00:28:54.380 --> 00:28:56.380]  我忘記完全忘記
[00:28:56.380 --> 00:28:58.380]  甚至兒子有這件事情之後
[00:28:58.380 --> 00:29:00.380]  我都忘記了這件事情
[00:29:00.380 --> 00:29:01.380]  但有一次
[00:29:01.380 --> 00:29:03.380]  在慢慢想起的時候
[00:29:03.380 --> 00:29:05.380]  想起這件事情
[00:29:05.380 --> 00:29:08.380]  突然間我心裏面有一個很大的感動
[00:29:08.380 --> 00:29:09.380]  我忘記了
[00:29:09.380 --> 00:29:12.380]  但是神記得
[00:29:12.380 --> 00:29:15.380]  我所奉獻的其實是很微小
[00:29:15.380 --> 00:29:19.380]  但是神隔代的祝福我
[00:29:19.380 --> 00:29:22.380]  我自己不知道有什麼事情
[00:29:22.380 --> 00:29:25.380]  但是經過這麼多年之後
[00:29:25.380 --> 00:29:28.380]  竟然在兒子身上發生
[00:29:28.380 --> 00:29:30.380]  當然重要的不是那筆錢
[00:29:30.380 --> 00:29:32.380]  而是這筆錢所帶來的
[00:29:32.380 --> 00:29:35.380]  他的生命的改變
[00:29:35.380 --> 00:29:36.380]  而在過程裏面
[00:29:36.380 --> 00:29:37.380]  我再計一計
[00:29:37.380 --> 00:29:38.380]  二百元?
[00:29:38.380 --> 00:29:40.380]  二萬元?
[00:29:40.380 --> 00:29:45.380]  多少倍?
[00:29:45.380 --> 00:29:47.380]  一路上的時候
[00:29:47.380 --> 00:29:50.380]  我突然間想起一句話
[00:29:50.380 --> 00:29:56.380]  上帝永遠不會是我們的債主
[00:29:56.380 --> 00:29:58.380]  對不起
[00:29:58.380 --> 00:30:02.380]  上帝永遠不會欠我們的債
[00:30:02.380 --> 00:30:07.380]  他永遠不會在我們奉獻之餘
[00:30:07.380 --> 00:30:11.380]  很自然地去虧待我們
[00:30:11.380 --> 00:30:17.380]  他樂意更多更多將恩惠賜給我們
[00:30:17.380 --> 00:30:20.380]  因為他是沒有任何的缺乏
[00:30:20.380 --> 00:30:25.380]  但是他會期望我們帶著
[00:30:25.380 --> 00:30:26.380]  聽從他旨意的心
[00:30:26.380 --> 00:30:29.380]  愛他的心來奉獻
[00:30:29.380 --> 00:30:34.380]  以致他可以在我們奉獻的時候
[00:30:34.380 --> 00:30:37.380]  將更多的恩典賜給我們
[00:30:37.380 --> 00:30:38.380]  主耶穌說
[00:30:38.380 --> 00:30:44.380]  「人為神的國,來撇下房屋、父母兒女
[00:30:44.380 --> 00:30:51.380]  沒有不在今世得到百倍,來世得到榮生」
[00:30:51.380 --> 00:30:54.380]  當我們何時知道
[00:30:54.380 --> 00:30:57.380]  按他的心意來跟隨他
[00:30:57.380 --> 00:30:58.380]  學習寫記
[00:30:58.380 --> 00:31:01.380]  學習背起自己的十字架的時候
[00:31:01.380 --> 00:31:06.380]  你發覺你要領受的是真正的生命
[00:31:06.380 --> 00:31:07.380]  我再說
[00:31:07.380 --> 00:31:12.380]  主耶穌他沒有意思要奪取我們
[00:31:12.380 --> 00:31:15.380]  但是他期望我們付上生命的代價
[00:31:15.380 --> 00:31:17.380]  去跟隨他的時候
[00:31:17.380 --> 00:31:21.380]  他可以將真實的生命賜給我們
[00:31:21.380 --> 00:31:26.380]  你等於每當你去讀這節的金句的時候
[00:31:26.380 --> 00:31:31.380]  你記得裡面藏著神豐厚的恩惠
[00:31:31.380 --> 00:31:34.380]  而你都憑順心學習去寫記
[00:31:34.380 --> 00:31:39.380]  背起你的十字架來跟從
[00:31:39.380 --> 00:31:41.380]  我們一起來讀祈禱

