
[00:00:00.000 --> 00:00:02.560]  大家都留意到我們這個季度
[00:19:18.640 --> 00:19:21.280]  你仍然只有祝福
[00:19:21.280 --> 00:19:22.800]  因為聖經解釋
[00:19:22.800 --> 00:19:25.600]  你們是為此蒙照的
[00:19:25.600 --> 00:19:28.960]  我們是為此被神呼召出來
[00:19:28.960 --> 00:19:32.160]  以善待惡
[00:19:32.160 --> 00:19:33.840]  因為主耶穌同時
[00:19:33.840 --> 00:19:36.240]  以祂的良善待我們
[00:19:36.240 --> 00:19:38.000]  我們在罪當中
[00:19:38.000 --> 00:19:40.160]  祂寬恕我們的罪
[00:19:40.160 --> 00:19:41.920]  因此祂呼籲我們
[00:19:41.920 --> 00:19:45.440]  同樣的來只有祝福
[00:19:45.440 --> 00:19:47.360]  你說
[00:19:47.360 --> 00:19:49.680]  這樣很吃虧
[00:19:49.680 --> 00:19:52.160]  明明祂這樣待我
[00:19:52.240 --> 00:19:56.240]  我最多不會罵祂
[00:19:56.240 --> 00:20:00.000]  但反而以善待祂
[00:20:00.000 --> 00:20:02.480]  我會虧本
[00:20:02.480 --> 00:20:04.080]  祂做了初一
[00:20:04.080 --> 00:20:08.960]  我怎可以不給祂十五句
[00:20:08.960 --> 00:20:12.160]  我們都是經歷這些事情
[00:20:12.160 --> 00:20:13.440]  但聖經裏說
[00:20:13.440 --> 00:20:16.000]  「你們為此蒙照
[00:20:16.000 --> 00:20:20.960]  好叫你們承受福氣」
[00:20:20.960 --> 00:20:24.560]  上帝知道當你保持良善的時候
[00:20:24.560 --> 00:20:29.200]  你最終可以承受福氣
[00:20:29.200 --> 00:20:30.960]  似乎你好像吃虧
[00:20:30.960 --> 00:20:34.080]  但其實在整個天地之間
[00:20:34.080 --> 00:20:38.160]  這位上帝要賜福給你
[00:20:38.160 --> 00:20:42.800]  如果你因為祂而行十五句
[00:20:42.800 --> 00:20:45.520]  你知道你不單失去福氣
[00:20:45.520 --> 00:20:50.240]  而且你要面對神對你的審判
[00:20:50.240 --> 00:20:53.520]  聖經所說要承受福氣
[00:20:53.520 --> 00:20:54.560]  我想回到一件事情
[00:20:54.560 --> 00:20:55.280]  我以前說過
[00:20:55.280 --> 00:20:56.960]  我想再提一件事
[00:20:56.960 --> 00:20:58.720]  就是好幾年之前
[00:20:58.720 --> 00:21:01.040]  我遇到一位教會的長老
[00:21:01.040 --> 00:21:02.240]  另一間教會的長老
[00:21:02.240 --> 00:21:03.840]  和我分享一件事
[00:21:03.840 --> 00:21:07.600]  聽完之後我都一額冷汗
[00:21:07.600 --> 00:21:08.320]  他說甚麼呢?
[00:21:08.320 --> 00:21:10.720]  他說有一個晚上半夜
[00:21:10.720 --> 00:21:12.160]  突然收到一個電話
[00:21:12.160 --> 00:21:14.320]  教會的一位弟兄打電話給他
[00:21:14.320 --> 00:21:16.160]  是這位長老經常關心
[00:21:16.160 --> 00:21:18.480]  幫助的一位弟兄
[00:21:18.480 --> 00:21:22.800]  他說:長老我決定了
[00:21:22.800 --> 00:21:27.440]  你知道我太太跟了另一個男人
[00:21:27.440 --> 00:21:29.760]  我很痛苦
[00:21:29.760 --> 00:21:32.160]  他說我已經決定了
[00:21:32.160 --> 00:21:36.800]  我今晚預備去殺了他
[00:21:36.800 --> 00:21:39.600]  不過我通知你
[00:21:39.600 --> 00:21:41.040]  你不用為我擔心
[00:21:41.040 --> 00:21:44.400]  我接著會去自首
[00:21:44.400 --> 00:21:47.520]  我會承擔責任
[00:21:47.520 --> 00:21:49.280]  長老聽見後
[00:21:49.280 --> 00:21:51.440]  我想他還未睡醒
[00:21:51.440 --> 00:21:54.080]  當時正是很驚愕
[00:21:54.080 --> 00:21:56.880]  一直勸他不要太激動
[00:21:56.880 --> 00:21:58.720]  忍耐一下
[00:21:58.720 --> 00:22:00.880]  對方不聽
[00:22:00.880 --> 00:22:03.360]  最後長老告訴他
[00:22:03.360 --> 00:22:04.160]  如果這樣
[00:22:04.160 --> 00:22:07.760]  你也給我機會為你祈禱
[00:22:07.760 --> 00:22:11.200]  我來你家裡為你祈禱
[00:22:11.200 --> 00:22:16.640]  對方說:好,你為我最後祈禱
[00:22:16.640 --> 00:22:19.760]  長老半夜到對方家裡
[00:22:19.760 --> 00:22:22.080]  跟他談了兩句
[00:22:22.080 --> 00:22:25.680]  不如看一點聖經
[00:22:25.680 --> 00:22:29.840]  對方說:看聖經?好吧
[00:22:29.840 --> 00:22:32.800]  長老一邊打開聖經
[00:22:32.800 --> 00:22:35.360]  打開聖經一打開的時候
[00:22:35.360 --> 00:22:39.760]  跟他看羅馬書十二章
[00:22:39.760 --> 00:22:42.640]  讀到聖經的時候曾經說
[00:22:42.640 --> 00:22:48.560]  不要自己身冤寧可讓步
[00:22:48.560 --> 00:22:51.360]  聽憑主腦
[00:22:51.360 --> 00:22:54.160]  因為經上繼續說
[00:22:54.160 --> 00:22:55.840]  身冤在我
[00:22:55.840 --> 00:22:59.680]  我必報應
[00:22:59.680 --> 00:23:02.000]  就是這樣說
[00:23:02.000 --> 00:23:03.360]  這位弟兄
[00:23:03.360 --> 00:23:05.440]  當時長老提到
[00:23:05.440 --> 00:23:07.280]  他停了一會之後
[00:23:07.280 --> 00:23:09.840]  他問長老
[00:23:09.840 --> 00:23:14.640]  這裡所說的是否真的?
[00:23:14.640 --> 00:23:15.600]  長老告訴他
[00:23:15.600 --> 00:23:17.840]  是神的話
[00:23:17.840 --> 00:23:21.600]  神會公義地審判
[00:23:21.600 --> 00:23:25.360]  你不要自己身冤
[00:23:25.360 --> 00:23:27.120]  然後在過程當中
[00:23:27.120 --> 00:23:29.120]  這位弟兄的心改變了
[00:23:29.120 --> 00:23:34.480]  後來他放棄了這個念頭
[00:23:34.480 --> 00:23:35.680]  我聽完他說之後
[00:23:35.680 --> 00:23:36.880]  我心想
[00:23:36.880 --> 00:23:38.240]  如果對方說
[00:23:38.240 --> 00:23:40.320]  長老你為我祈禱
[00:23:40.320 --> 00:23:45.040]  求神讓我去信你
[00:23:45.040 --> 00:23:48.960]  那祈不祈禱呢?
[00:23:48.960 --> 00:23:50.000]  但感謝神
[00:23:50.000 --> 00:23:55.600]  讓這位弟兄改變了他仇恨的心
[00:23:55.600 --> 00:23:56.240]  弟兄姊妹
[00:23:56.240 --> 00:23:57.120]  有很多時候
[00:23:57.120 --> 00:23:59.760]  你會發覺聖經提醒我們
[00:23:59.760 --> 00:24:02.320]  不要惡報惡
[00:24:02.320 --> 00:24:06.560]  因為始終帶來的是更大的惡
[00:24:06.560 --> 00:24:08.400]  所以剛才你讀回聖經八章
[00:24:08.400 --> 00:24:09.840]  三章八節九節時
[00:24:09.840 --> 00:24:14.560]  你再看下面第四章第十九節
[00:24:14.560 --> 00:24:18.560]  第四章第十九節
[00:24:18.560 --> 00:24:20.480]  在聖經中亦同時提到
[00:24:20.480 --> 00:24:22.480]  當人在行善的時候
[00:24:22.480 --> 00:24:24.320]  會有甚麼情況
[00:24:24.320 --> 00:24:26.000]  第十九節所說
[00:24:26.000 --> 00:24:31.040]  「所以那信著神的旨意而受苦的人」
[00:24:31.040 --> 00:24:33.680]  有些時候神容許我們受苦
[00:24:33.680 --> 00:24:36.640]  甚至因行善而受苦
[00:24:36.640 --> 00:24:41.120]  但這些人要繼續地行善
[00:24:41.120 --> 00:24:42.000]  不要放棄
[00:24:42.000 --> 00:24:43.280]  繼續行善
[00:24:43.280 --> 00:24:44.880]  然後將自己的生命
[00:24:44.880 --> 00:24:48.560]  交託那信實的創造主
[00:24:48.560 --> 00:24:50.560]  將你的靈魂交託給主
[00:24:50.560 --> 00:24:53.360]  甚至有些時候會受到危害
[00:24:53.360 --> 00:24:54.960]  甚至死亡
[00:24:54.960 --> 00:24:58.800]  你放心將自己的生命交給主
[00:24:58.800 --> 00:25:00.240]  主是看顧你的
[00:25:00.240 --> 00:25:03.520]  祂是會公義地作審判
[00:25:03.520 --> 00:25:07.200]  但你只有一個方向
[00:25:07.200 --> 00:25:10.400]  就是繼續行善
[00:25:10.400 --> 00:25:12.400]  在末世的時候
[00:25:12.400 --> 00:25:15.360]  你和我會多多少少遇到
[00:25:15.360 --> 00:25:17.920]  一些不公義的對待
[00:25:17.920 --> 00:25:22.320]  甚至會因為行善而受一些批評
[00:25:22.320 --> 00:25:24.480]  受一些傷害
[00:25:24.480 --> 00:25:26.000]  剛剛我看到
[00:25:26.000 --> 00:25:29.040]  在北美又有一個例子
[00:25:29.040 --> 00:25:33.760]  一個姐妹開了一個餅店
[00:25:33.760 --> 00:25:35.280]  有人來要求她
[00:25:35.280 --> 00:25:38.640]  幫他們做一個結婚蛋糕
[00:25:38.640 --> 00:25:43.120]  上面要放兩個男人
[00:25:43.120 --> 00:25:48.640]  大家知道同性婚姻的設計
[00:25:48.640 --> 00:25:54.640]  她覺得這件事跟她的信仰相違背
[00:25:54.640 --> 00:25:56.080]  她不願意這樣做
[00:25:56.080 --> 00:25:59.440]  但接著一連串的官司
[00:25:59.440 --> 00:26:02.800]  就是她要面對的事情
[00:26:02.800 --> 00:26:06.480]  很多事情我們會不同層面
[00:26:06.480 --> 00:26:08.320]  不同角度去經歷
[00:26:08.320 --> 00:26:11.440]  但聖經給我們的引導
[00:26:11.440 --> 00:26:15.120]  仍然作良善的事情
[00:26:15.120 --> 00:26:19.280]  仍然在當中將自己的事交託給主
[00:26:19.280 --> 00:26:24.080]  以致我們能夠不再陷入末世的迷惑
[00:26:24.080 --> 00:26:26.320]  和錯誤當中
[00:26:26.320 --> 00:26:27.680]  所以聖經你再看的時候
[00:26:27.680 --> 00:26:29.440]  前面第四章
[00:26:29.440 --> 00:26:31.360]  我們讀到聖經裏面說到
[00:26:31.360 --> 00:26:33.680]  它說你們要彼此相愛
[00:26:33.680 --> 00:26:35.520]  然後愛會遮蓋許多的罪
[00:26:35.520 --> 00:26:37.200]  然後第九節說
[00:26:37.200 --> 00:26:38.960]  你們要互相接待
[00:26:38.960 --> 00:26:42.160]  不發怨言
[00:26:42.160 --> 00:26:45.360]  當時很多人會接待一些弟兄姐妹
[00:26:45.360 --> 00:26:46.320]  去到他們家中
[00:26:46.320 --> 00:26:48.400]  他們遠方來到
[00:26:48.400 --> 00:26:51.440]  讓他們能夠有安居的地方
[00:26:51.440 --> 00:26:54.080]  但其中一個情況就是在接待的時候
[00:26:54.080 --> 00:26:55.520]  我們今天也會想到
[00:26:55.520 --> 00:26:57.920]  不一定是接人回家住
[00:26:57.920 --> 00:27:01.680]  很多時候需要學習如何付代價去回應
[00:27:01.680 --> 00:27:04.720]  頂尖的生活需要
[00:27:04.720 --> 00:27:05.840]  但在過程裏面
[00:27:05.840 --> 00:27:09.600]  對方不一定很欣賞你
[00:27:09.600 --> 00:27:12.000]  他離開的時候告訴你
[00:27:12.000 --> 00:27:18.560]  你的床有沒有硬一點的
[00:27:18.560 --> 00:27:19.760]  給我吃這樣的東西
[00:27:19.760 --> 00:27:22.160]  給我住這樣的地方
[00:27:22.160 --> 00:27:24.800]  可能會有指責
[00:27:24.800 --> 00:27:26.080]  你也試過幫人
[00:27:26.080 --> 00:27:28.720]  對方未必欣賞你
[00:27:28.720 --> 00:27:31.920]  你可能心裏面會很憤怒
[00:27:31.920 --> 00:27:35.120]  但聖經說你們要彼此接待
[00:27:35.120 --> 00:27:38.640]  不發怨言
[00:27:38.640 --> 00:27:40.320]  仍然內心裏面學習
[00:27:40.320 --> 00:27:45.200]  放下那種憤怒的回應
[00:27:45.200 --> 00:27:50.320]  學習繼續去做良善的事情
[00:27:50.320 --> 00:27:51.280]  聖經再說
[00:27:51.280 --> 00:27:54.400]  他說你們要彼此接待
[00:27:54.400 --> 00:27:56.480]  互相接待不發怨言
[00:27:56.480 --> 00:27:58.960]  然後我們剛才說到的
[00:27:58.960 --> 00:28:01.680]  不單止謹慎警醒的禱告
[00:28:01.680 --> 00:28:04.160]  不單止是要彼此切實相愛
[00:28:04.160 --> 00:28:07.600]  第三大家再看第十節
[00:28:07.600 --> 00:28:08.560]  你們要作神
[00:28:08.560 --> 00:28:10.160]  各用恩賜的好管家
[00:28:10.160 --> 00:28:12.240]  各人照著所領受的恩賜
[00:28:12.240 --> 00:28:14.880]  是彼此的福善
[00:28:14.880 --> 00:28:16.640]  在末世的時候留意
[00:28:16.640 --> 00:28:20.240]  要按照神給你的恩賜去服侍別人
[00:28:20.240 --> 00:28:24.160]  愛的具體表現就是服侍
[00:28:24.160 --> 00:28:25.360]  然後你會留意
[00:28:25.360 --> 00:28:27.840]  神給了我們各人都有恩賜
[00:28:27.840 --> 00:28:28.560]  聖經所說
[00:28:28.560 --> 00:28:32.400]  各人都要領受神給的恩賜
[00:28:32.400 --> 00:28:36.560]  然後小心運用它去服侍別人
[00:28:36.560 --> 00:28:37.440]  有些頂尖的會說
[00:28:37.440 --> 00:28:39.120]  我也不知道我有甚麼恩賜
[00:28:39.120 --> 00:28:40.880]  我怎麼服侍呢?
[00:28:40.880 --> 00:28:41.760]  不是
[00:28:41.760 --> 00:28:44.400]  當你嘗試以愛心去行動的時候
[00:28:44.400 --> 00:28:47.760]  你就會知道自己的恩賜
[00:28:47.760 --> 00:28:50.560]  一位姐妹當她去兒童主學
[00:28:50.560 --> 00:28:53.040]  她很有心想關心小朋友
[00:28:53.040 --> 00:28:56.320]  去照顧他們、去教他們
[00:28:56.320 --> 00:28:57.840]  在教主學的時候
[00:28:57.840 --> 00:28:59.440]  突然發覺自己很有心
[00:28:59.440 --> 00:29:03.840]  想起不如做一些較好的教材
[00:29:03.840 --> 00:29:07.840]  能夠幫孩子更加好地認識聖經
[00:29:07.840 --> 00:29:09.360]  她自己也很喜歡
[00:29:09.360 --> 00:29:11.520]  一邊做的時候突然發覺自己
[00:29:11.520 --> 00:29:14.880]  很有這種的恩賜
[00:29:14.880 --> 00:29:18.640]  很創意地去設計一些好的教材
[00:29:18.640 --> 00:29:19.840]  小朋友很歡喜
[00:29:19.840 --> 00:29:23.040]  也更容易地明白聖經
[00:29:23.040 --> 00:29:24.160]  當她做的時候
[00:29:24.160 --> 00:29:27.040]  就發覺那些恩賜一直彰顯出來
[00:29:27.040 --> 00:29:29.920]  而她在後來的服侍是更加好
[00:29:29.920 --> 00:29:33.520]  更加產生對人的祝福
[00:29:33.520 --> 00:29:35.120]  在英國的服侍裏面
[00:29:35.120 --> 00:29:38.000]  要清楚地知道
[00:29:38.000 --> 00:29:40.960]  做這些一切都不是為自己
[00:29:40.960 --> 00:29:44.480]  而是為了榮耀神
[00:29:44.480 --> 00:29:46.400]  所以下面的經文繼續說
[00:29:46.400 --> 00:29:47.520]  第十一節
[00:29:47.520 --> 00:29:51.520]  「講道的應當按著神的聖言講
[00:29:51.520 --> 00:29:55.520]  服侍的應當按著神所賜的力量服侍
[00:29:55.520 --> 00:30:01.440]  唯有在一切事上使神藉耶穌基督得榮耀」
[00:30:01.440 --> 00:30:03.600]  不是為了自己有甚麼成就
[00:30:03.600 --> 00:30:05.760]  或是有甚麼稱讚
[00:30:05.760 --> 00:30:07.040]  一個清楚目的
[00:30:07.040 --> 00:30:08.880]  人生所做的事情
[00:30:08.880 --> 00:30:11.760]  是為了榮耀神
[00:30:11.760 --> 00:30:15.120]  「沒實在太容易以自我為中心
[00:30:15.120 --> 00:30:17.440]  要建立自我
[00:30:17.440 --> 00:30:20.240]  因此產生那種驕傲
[00:30:20.240 --> 00:30:23.280]  產生那種自我中心」
[00:30:23.280 --> 00:30:24.080]  但聖經就說
[00:30:24.080 --> 00:30:26.320]  在一切的過程中服侍
[00:30:26.320 --> 00:30:29.360]  但以榮耀神為目的
[00:30:29.360 --> 00:30:30.640]  若有講道的
[00:30:30.640 --> 00:30:33.280]  不單單是一些崇拜的講道
[00:30:33.280 --> 00:30:36.320]  是你何時用神的話去安慰人
[00:30:36.320 --> 00:30:37.760]  去教導人
[00:30:37.760 --> 00:30:39.200]  去勸勉人
[00:30:39.200 --> 00:30:42.880]  留心不是自己的話
[00:30:42.880 --> 00:30:43.200]  沒錯
[00:30:43.200 --> 00:30:47.360]  可能有一些未必完全是聖經的字眼
[00:30:47.360 --> 00:30:50.880]  但你知道是神所給你的說話
[00:30:50.880 --> 00:30:55.600]  是神自己真理裏面相關的話
[00:30:55.600 --> 00:30:59.200]  以祂的道作教導
[00:30:59.200 --> 00:31:00.320]  在服侍的時候
[00:31:00.320 --> 00:31:03.600]  知道不是自己一種才幹
[00:31:03.600 --> 00:31:07.280]  而是全心去求神給你力量
[00:31:07.280 --> 00:31:09.840]  你去做服侍
[00:31:09.840 --> 00:31:11.440]  在過程當中
[00:31:11.440 --> 00:31:15.360]  裏面保持著那種謙卑倚靠的心
[00:31:15.360 --> 00:31:19.040]  我記得我有好幾次留意到一些弟兄姊妹去服侍的時候
[00:31:19.040 --> 00:31:22.880]  他們本身有很大的才幹和經驗
[00:31:22.880 --> 00:31:24.400]  但見到他們服侍的時候
[00:31:24.400 --> 00:31:28.640]  他們所做的事情是產生一種屬靈的果效
[00:31:28.640 --> 00:31:33.520]  而那種果效不像是那種才幹所帶動出來
[00:31:33.520 --> 00:31:35.360]  而是當他倚靠神的時候
[00:31:35.360 --> 00:31:37.360]  神用他的才幹
[00:31:37.360 --> 00:31:39.360]  甚至是超越他的才幹
[00:31:39.360 --> 00:31:42.240]  帶出一種對生命的祝福
[00:31:42.240 --> 00:31:44.560]  那是恩賜的表達
[00:31:44.560 --> 00:31:47.520]  是因為人自己心裏知道不可以靠自己
[00:31:47.520 --> 00:31:49.040]  而全心倚靠神
[00:31:49.040 --> 00:31:50.400]  神賜力量給他
[00:31:50.400 --> 00:31:52.800]  以致他能夠服侍
[00:31:52.800 --> 00:31:54.320]  亦在過程裏面
[00:31:54.320 --> 00:31:55.760]  聖經裏面說到
[00:31:55.760 --> 00:31:57.280]  神所賜的力量
[00:31:57.280 --> 00:32:01.120]  是表達著是神供應的力量
[00:32:01.120 --> 00:32:03.200]  不是我自己很足夠
[00:32:03.200 --> 00:32:05.360]  而是知道既然神給我恩賜
[00:32:05.360 --> 00:32:06.960]  祂會給我足夠的力量
[00:32:06.960 --> 00:32:08.960]  我就放膽去做
[00:32:08.960 --> 00:32:11.440]  而產生那種影響
[00:32:11.440 --> 00:32:13.520]  在過程當中知道不是自己
[00:32:13.520 --> 00:32:16.080]  所以將榮耀歸給神
[00:32:16.080 --> 00:32:17.280]  是屬於神的
[00:32:17.280 --> 00:32:19.520]  而榮耀歸於上帝
[00:32:19.520 --> 00:32:22.400]  因為原本一切的榮耀權能
[00:32:22.400 --> 00:32:26.240]  都是屬於上帝
[00:32:26.240 --> 00:32:26.880]  弟兄姊妹
[00:32:26.880 --> 00:32:28.800]  我們看完這段經文
[00:32:28.800 --> 00:32:31.760]  你記得那三件事情嗎?
[00:32:31.760 --> 00:32:33.200]  在末世的時候
[00:32:33.200 --> 00:32:35.920]  要留心不要被迷惑
[00:32:35.920 --> 00:32:36.800]  第一
[00:32:36.800 --> 00:32:41.040]  要去謹慎、警醒地祈禱
[00:32:41.040 --> 00:32:43.040]  第二
[00:32:43.040 --> 00:32:46.320]  要去彼此切實地相愛
[00:32:46.320 --> 00:32:48.160]  第三
[00:32:48.160 --> 00:32:51.840]  用你的恩賜去服侍人
[00:32:51.840 --> 00:32:53.520]  當你這樣做的時候
[00:32:53.520 --> 00:32:56.640]  你發覺你可以坦然面對
[00:32:56.640 --> 00:33:00.160]  這個末世裏面有的各樣的試探
[00:33:00.160 --> 00:33:02.160]  你仍然站得穩
[00:33:02.160 --> 00:33:06.240]  而且你可以安然地見著
[00:33:06.240 --> 00:33:08.240]  我們一起祈禱

