
[00:00:00.000 --> 00:00:06.840]  最近幾個月裡面有兩個新聞的報導值得我們特別的注意
[00:14:33.240 --> 00:14:34.440]  昌明的時代
[00:14:34.440 --> 00:14:36.480]  在一個這樣的科學昌明的時代
[00:14:36.480 --> 00:14:37.760]  第一流的科學家
[00:14:37.760 --> 00:14:38.960]  第一流的科學家
[00:14:38.960 --> 00:14:41.800]  在那裡講出來他們對神的信仰
[00:14:41.800 --> 00:14:44.120]  在那裡講出來他們對神的信仰
[00:14:44.120 --> 00:14:44.960]  我們看見
[00:14:44.960 --> 00:14:45.600]  我們看到
[00:14:45.600 --> 00:14:47.240]  聖靈各方面工作
[00:14:47.240 --> 00:14:48.560]  聖靈各方面的工作
[00:14:48.560 --> 00:14:50.040]  在那裡預備人的心
[00:14:50.040 --> 00:14:51.240]  在那裡預備人的心
[00:14:51.240 --> 00:14:52.360]  教人看見
[00:14:52.360 --> 00:14:53.360]  叫人看到
[00:14:53.360 --> 00:14:55.640]  沒有了聖經的信仰的時候
[00:14:55.640 --> 00:14:57.920]  如果沒有了聖經的信仰的時候
[00:14:57.920 --> 00:15:00.400]  社會會墮落到什麼地步
[00:15:00.400 --> 00:15:02.360]  社會會墮落到什麼地步
[00:15:02.360 --> 00:15:03.360]  去年一年
[00:15:03.360 --> 00:15:04.480]  去年一年
[00:15:04.480 --> 00:15:06.800]  美國有兩萬多人
[00:15:06.800 --> 00:15:09.200]  就是不明不白的被人殺死
[00:15:09.200 --> 00:15:11.120]  美國有二萬多人
[00:15:11.120 --> 00:15:13.120]  不明不白的被人殺死
[00:15:13.120 --> 00:15:15.920]  那個暴力的情況
[00:15:15.920 --> 00:15:17.480]  發展的驚人
[00:15:17.480 --> 00:15:19.880]  暴力的情況發展的驚人
[00:15:19.880 --> 00:15:21.560]  因為在美國有許多的人
[00:15:21.560 --> 00:15:23.200]  他們放棄了基督教
[00:15:23.200 --> 00:15:24.520]  因為美國有許多人
[00:15:24.520 --> 00:15:25.760]  他們放棄了基督教
[00:15:25.760 --> 00:15:27.720]  他們否定了聖經的信仰
[00:15:27.720 --> 00:15:29.560]  他們否定了聖經的信仰
[00:15:29.560 --> 00:15:32.760]  結果落在許多的捆綁之中
[00:15:32.760 --> 00:15:34.760]  結果落在許多的捆綁之中
[00:15:34.760 --> 00:15:36.440]  落在許多的罪惡之中
[00:15:36.440 --> 00:15:37.920]  落在許多的罪惡之中
[00:15:37.920 --> 00:15:40.720]  造成了社會許多的不安定
[00:15:40.720 --> 00:15:42.640]  造成了許多社會的不安定
[00:15:42.640 --> 00:15:44.640]  他們慢慢的看清楚
[00:15:44.640 --> 00:15:45.960]  他們慢慢的看清楚
[00:15:45.960 --> 00:15:47.320]  慢慢的醒悟過來
[00:15:47.320 --> 00:15:48.520]  慢慢的醒悟過來
[00:15:48.520 --> 00:15:51.280]  慢慢的再發現聖經
[00:15:51.280 --> 00:15:53.280]  慢慢的再發現聖經
[00:15:53.280 --> 00:15:56.400]  再發現這個古老的信仰的價值
[00:15:56.400 --> 00:15:59.120]  再發現這個古老的信仰的價值
[00:15:59.120 --> 00:16:02.160]  聖靈有的時候很明顯的工作
[00:16:02.160 --> 00:16:02.160]  聖靈有的時候很明顯的工作
[00:16:02.160 --> 00:16:02.160]  聖靈有的時候很明顯的工作
[00:16:02.160 --> 00:16:04.720]  有的時候在那裡靜靜的工作
[00:16:04.720 --> 00:16:06.880]  聖靈有的時候很明顯的工作
[00:16:06.880 --> 00:16:06.920]  聖靈有的時候很明顯的工作
[00:16:06.920 --> 00:16:08.840]  有時候在那裡靜靜的工作
[00:16:08.840 --> 00:16:10.840]  有的時候用大能的工作
[00:16:10.840 --> 00:16:13.320]  有的時候人不容易發覺的那樣
[00:16:13.320 --> 00:16:15.040]  深入的工作
[00:16:15.040 --> 00:16:16.920]  有時候用大能的工作
[00:16:16.920 --> 00:16:16.960]  有時候用大能的工作
[00:16:16.960 --> 00:16:19.480]  有時候是在人不發覺的地方
[00:16:19.480 --> 00:16:19.520]  有時候是在人不發覺的地方
[00:16:19.520 --> 00:16:20.840]  來到漸漸的工作
[00:16:20.840 --> 00:16:23.840]  神知道在這個末世的時候
[00:16:23.840 --> 00:16:28.840]  需要聖靈淒凌聖靈的完全的工作
[00:16:28.840 --> 00:16:28.880]  需要聖靈淒凌聖靈的完全的工作
[00:16:28.880 --> 00:16:30.960]  神知道在這個末世的時候
[00:16:30.960 --> 00:16:35.240]  人是需要聖靈淒凌完全的工作
[00:16:35.240 --> 00:16:39.760]  今天晚上我們繼續在《啟示錄》裡面看聖靈的工作
[00:16:39.760 --> 00:16:39.800]  我們今晚會再在《啟示錄》裡面看聖靈的工作
[00:16:39.800 --> 00:16:43.200]  我們今晚會再在《啟示錄》裡面看聖靈的工作
[00:16:43.200 --> 00:16:47.720]  請大家先回到第22章第6節
[00:16:47.720 --> 00:16:47.720]  請大家先回到第22章第6節
[00:16:47.720 --> 00:16:51.840]  請大家先回到第22章第6節
[00:16:51.840 --> 00:16:53.840]  22章第6節
[00:16:53.840 --> 00:16:53.840]  22章第6節
[00:16:53.840 --> 00:16:55.840]  22章第6節
[00:16:55.840 --> 00:16:58.000]  天使又對我說
[00:16:58.000 --> 00:17:00.440]  「這些話是真實可信的
[00:17:00.440 --> 00:17:03.960]  主就是眾仙之被感動之靈的神
[00:17:03.960 --> 00:17:05.720]  差遣他的使者
[00:17:05.720 --> 00:17:08.880]  將那必要快成的事指示他僕人」
[00:17:08.880 --> 00:17:10.960]  這裡提到聖靈怎麼說呢?
[00:17:10.960 --> 00:17:12.680]  這裡提到聖靈怎麼說呢?
[00:17:12.680 --> 00:17:16.320]  就是眾仙之被感之靈
[00:17:16.320 --> 00:17:18.960]  就是眾仙之被感之靈
[00:17:18.960 --> 00:17:20.600]  聖靈的工作是什麼?
[00:17:20.600 --> 00:17:22.320]  聖靈的工作是什麼呢?
[00:17:22.320 --> 00:17:26.320]  感動各時代的仙之在講預言
[00:17:26.320 --> 00:17:29.600]  感動各時代的仙之在講預言
[00:17:29.600 --> 00:17:31.080]  最後
[00:17:31.080 --> 00:17:34.120]  是啟示錄的主在來的預言
[00:17:34.120 --> 00:17:37.480]  就是啟示錄的主在來的預言
[00:17:37.480 --> 00:17:38.600]  這位聖靈
[00:17:38.600 --> 00:17:39.640]  這位聖靈
[00:17:39.640 --> 00:17:43.280]  在不同的時代都有預言發出來
[00:17:43.280 --> 00:17:45.960]  在不同的時代都有預言發出來
[00:17:45.960 --> 00:17:49.520]  一步一步地顯明神的計劃
[00:17:49.520 --> 00:17:52.680]  一步一步地顯明神的計劃
[00:17:52.680 --> 00:17:54.360]  在聖經裡頭
[00:17:54.360 --> 00:17:58.760]  日期滿足這四個字有四次出現
[00:17:58.760 --> 00:17:59.960]  在聖經裡頭
[00:17:59.960 --> 00:18:03.360]  日期滿足這四個字曾經出現過四次
[00:18:03.360 --> 00:18:04.240]  是什麼意思呢?
[00:18:04.240 --> 00:18:05.240]  是什麼意思呢?
[00:18:05.240 --> 00:18:07.040]  就是在神的計劃當中
[00:18:07.040 --> 00:18:08.640]  就是在神的計劃當中
[00:18:08.640 --> 00:18:11.000]  那個時候到了的時候
[00:18:11.000 --> 00:18:12.800]  就是時候到了的時候
[00:18:12.800 --> 00:18:14.760]  日期滿足的時候
[00:18:14.760 --> 00:18:16.240]  日期滿足的時候
[00:18:16.240 --> 00:18:18.440]  神的安排做好的時候
[00:18:18.440 --> 00:18:20.520]  就是安排得了的時候
[00:18:20.520 --> 00:18:21.520]  整個計劃就完成了
[00:18:21.520 --> 00:18:23.440]  整個計劃就完成了
[00:18:23.440 --> 00:18:25.280]  祂的作為就顯明了
[00:18:25.280 --> 00:18:27.440]  祂的作為就顯明了
[00:18:27.440 --> 00:18:31.160]  這四次其中一次就是主在來
[00:18:31.160 --> 00:18:34.080]  這四次其中一次就是主在來
[00:18:34.080 --> 00:18:36.080]  頭三次
[00:18:36.080 --> 00:18:37.720]  在講了預言以後
[00:18:37.720 --> 00:18:40.160]  已經在歷史裡應驗
[00:18:40.160 --> 00:18:44.560]  頭三次在歷史裡的預言已經應驗了
[00:18:44.560 --> 00:18:47.280]  頭三次是歷史的事實
[00:18:47.280 --> 00:18:48.400]  最後一次
[00:18:48.400 --> 00:18:52.480]  主在來也必然要成為歷史的事實
[00:18:52.480 --> 00:18:55.520]  頭三次已經成為了歷史的事實
[00:18:55.520 --> 00:18:58.360]  第四次也必定會成為歷史的事實
[00:18:58.360 --> 00:19:00.280]  也許我們用一點點時間
[00:19:00.280 --> 00:19:02.400]  把這四次很簡單的看一看
[00:19:02.400 --> 00:19:05.040]  或者我們把這四次簡單的看一看
[00:19:05.040 --> 00:19:08.720]  可以加強我們對聖經的信心
[00:19:08.720 --> 00:19:10.880]  可以加強我們對聖經的信心
[00:19:10.880 --> 00:19:12.160]  第一次
[00:19:12.160 --> 00:19:14.040]  《但以理書》
[00:19:14.040 --> 00:19:15.720]  第九章
[00:19:15.720 --> 00:19:18.000]  第二節
[00:19:18.000 --> 00:19:22.080]  在1051頁
[00:19:22.080 --> 00:19:24.280]  在1051頁
[00:19:24.280 --> 00:19:25.600]  1051頁
[00:19:25.600 --> 00:19:28.320]  《但以理書》第九章第二節
[00:19:28.320 --> 00:19:32.720]  《但以理書》九章二節
[00:19:32.720 --> 00:19:34.720]  「就使他在位第一年
[00:19:34.720 --> 00:19:37.760]  我但以理從書上得知耶和華的話
[00:19:37.760 --> 00:19:39.840]  臨到先知耶利米
[00:19:39.840 --> 00:19:42.320]  論耶路撒冷荒涼的年數
[00:19:42.320 --> 00:19:44.000]  七十為滿」
[00:19:44.000 --> 00:19:48.160]  聖靈感動先知耶利米說了一個預言
[00:19:48.160 --> 00:19:51.440]  聖靈感動先知耶利米說了一個預言
[00:19:51.440 --> 00:19:54.520]  說以色列人被擄到巴比倫
[00:19:54.520 --> 00:19:56.560]  七十年就要回國
[00:19:56.560 --> 00:19:59.320]  說以色列人被擄到巴比倫
[00:19:59.320 --> 00:20:01.000]  七十年就要回國
[00:20:01.000 --> 00:20:02.680]  現在在這一節
[00:20:02.680 --> 00:20:03.800]  時候到了
[00:20:03.800 --> 00:20:05.480]  在這一節說「時候到了」
[00:20:05.480 --> 00:20:07.800]  這裡有「為滿」兩個字
[00:20:07.800 --> 00:20:10.000]  這裡寫「為滿」兩個字
[00:20:10.000 --> 00:20:12.080]  就是神的時候到了
[00:20:12.080 --> 00:20:13.840]  日期滿足了
[00:20:13.840 --> 00:20:15.880]  意思就是說神的時候到了
[00:20:15.880 --> 00:20:17.040]  日期滿足
[00:20:17.040 --> 00:20:18.880]  在這個時候以色列人
[00:20:18.880 --> 00:20:23.880]  能夠從羅馬大帝國回國去嗎?
[00:20:23.880 --> 00:20:25.360]  在這個時候以色列人
[00:20:25.360 --> 00:20:28.800]  能夠從羅馬大帝國回國去嗎?
[00:20:28.800 --> 00:20:30.120]  在政治上看
[00:20:30.120 --> 00:20:31.320]  絕對不可能
[00:20:31.320 --> 00:20:33.600]  在政治上來看是絕對不可能
[00:20:33.600 --> 00:20:35.040]  巴比倫帝國
[00:20:35.040 --> 00:20:36.520]  尼泊爾加尼沙王
[00:20:36.520 --> 00:20:38.960]  把以色列人擄到巴比倫
[00:20:38.960 --> 00:20:41.840]  巴比倫的大王是
[00:20:41.840 --> 00:20:43.000]  尼泊爾加尼沙王
[00:20:43.000 --> 00:20:46.480]  把以色列人擄到去
[00:20:46.480 --> 00:20:51.200]  巴比倫權勢很強
[00:20:51.200 --> 00:20:52.880]  在這樣的情況之下
[00:20:52.880 --> 00:20:54.360]  在這樣的權勢底下
[00:20:54.360 --> 00:20:57.400]  軟弱的以色列人怎麼可能回國呢?
[00:20:57.400 --> 00:20:59.680]  軟弱的以色列人怎麼能夠回國呢?
[00:20:59.680 --> 00:21:01.440]  軟弱的以色列人怎麼能夠回國呢?
[00:21:01.440 --> 00:21:03.400]  人看絕對不可能
[00:21:03.400 --> 00:21:05.760]  但是在這裡開始告訴我
[00:21:05.760 --> 00:21:07.800]  但是在這裡開始告訴我們
[00:21:07.800 --> 00:21:10.880]  神開始動工
[00:21:10.880 --> 00:21:14.560]  在政治上動工
[00:21:14.560 --> 00:21:18.640]  結果以色列人回國
[00:21:18.640 --> 00:21:22.080]  這是以色列人歷史裡面的一件大事
[00:21:22.080 --> 00:21:24.880]  這是以色列人歷史裡面的一件大事
[00:21:24.880 --> 00:21:26.640]  神的時候到了
[00:21:26.640 --> 00:21:27.600]  成全了
[00:21:27.600 --> 00:21:29.040]  神的時候到了
[00:21:29.040 --> 00:21:30.280]  就成全了
[00:21:30.280 --> 00:21:32.200]  第二件事
[00:21:32.200 --> 00:21:36.360]  請大家翻到新約加拉太書
[00:21:36.360 --> 00:21:38.840]  請大家翻到新約加拉太書
[00:21:38.840 --> 00:21:40.640]  第四章
[00:21:40.640 --> 00:21:42.080]  第四節
[00:21:42.080 --> 00:21:44.240]  四章四節
[00:21:44.240 --> 00:21:46.240]  264 月
[00:21:46.240 --> 00:21:47.680]  264 月
[00:21:47.680 --> 00:21:50.320]  加拉太書四章第四節
[00:21:50.320 --> 00:21:52.200]  及至「時候滿足」
[00:21:52.200 --> 00:21:55.640]  神就差遣他兒子為女子所生
[00:21:55.640 --> 00:21:57.680]  且生在律法以下
[00:21:57.680 --> 00:21:59.280]  「時候滿足」
[00:21:59.280 --> 00:22:00.400]  「時候滿足」
[00:22:00.400 --> 00:22:02.960]  就是先知預言
[00:22:02.960 --> 00:22:05.120]  神的兒子耶穌基督
[00:22:05.120 --> 00:22:07.720]  要降世為人
[00:22:07.720 --> 00:22:09.840]  這個預言時候到了
[00:22:09.840 --> 00:22:11.480]  就是先知預言
[00:22:11.480 --> 00:22:15.240]  神的兒子尼塞亞
[00:22:15.240 --> 00:22:16.920]  耶穌基督要降生
[00:22:16.920 --> 00:22:19.280]  這個預言時候到了
[00:22:19.280 --> 00:22:20.560]  時候到的時候
[00:22:20.560 --> 00:22:23.640]  耶穌基督就臨到世上
[00:22:23.640 --> 00:22:24.440]  時候到了
[00:22:24.440 --> 00:22:26.240]  耶穌基督就臨到世上
[00:22:26.240 --> 00:22:28.840]  成全舊恩
[00:22:28.840 --> 00:22:32.040]  這個預言又成了歷史的事實了
[00:22:32.040 --> 00:22:35.000]  這個預言又成為了歷史的事實了
[00:22:35.000 --> 00:22:38.320]  第三次講到日期滿足
[00:22:38.320 --> 00:22:40.440]  第三次講到日期滿足
[00:22:40.440 --> 00:22:45.560]  請大家翻到新約路加福音21章
[00:22:45.560 --> 00:22:48.040]  新約路加福音21章
[00:22:48.040 --> 00:22:50.280]  第24節
[00:22:50.280 --> 00:22:52.760]  新約路加福音21章
[00:22:52.760 --> 00:22:54.280]  新約路加福音21章
[00:22:54.280 --> 00:22:56.640]  第24節
[00:22:56.640 --> 00:22:58.920]  115月
[00:22:58.920 --> 00:23:02.440]  115月24節
[00:23:02.440 --> 00:23:04.240]  他們要倒在刀下
[00:23:04.240 --> 00:23:06.120]  又被擄到各國去
[00:23:06.120 --> 00:23:08.680]  耶路撒冷要被外邦人踐踏
[00:23:08.680 --> 00:23:11.040]  直到外邦人的日期滿了
[00:23:11.040 --> 00:23:14.160]  這裡提到以色列人要遭遇的事
[00:23:14.160 --> 00:23:16.480]  這裡提到以色列人要遭遇的事
[00:23:16.480 --> 00:23:18.960]  這裡說他們要被擄到各國去
[00:23:18.960 --> 00:23:21.040]  這裡說他們要被擄到各國去
[00:23:21.040 --> 00:23:23.560]  他們流散在世界各地
[00:23:23.560 --> 00:23:25.880]  他們要流散到世界各地
[00:23:25.880 --> 00:23:27.920]  他們國家滅亡了
[00:23:27.920 --> 00:23:29.440]  他們的國家滅亡了
[00:23:29.440 --> 00:23:30.960]  很清楚地說
[00:23:30.960 --> 00:23:34.080]  被外邦人踐踏他們的京城
[00:23:34.080 --> 00:23:35.160]  耶路撒冷
[00:23:35.160 --> 00:23:36.520]  很清楚地說到
[00:23:36.520 --> 00:23:39.200]  他們要被外邦人踐踏他們的京城
[00:23:39.200 --> 00:23:39.880]  耶路撒冷
[00:23:39.880 --> 00:23:42.920]  但是這件事有一個時間的限制
[00:23:42.920 --> 00:23:45.840]  但是這件事有一個時間的限制
[00:23:45.840 --> 00:23:47.760]  神的日期滿足的時候
[00:23:47.760 --> 00:23:49.760]  神的日期滿足的時候
[00:23:49.760 --> 00:23:53.400]  耶路撒冷又回到猶太人的管理之下
[00:23:53.400 --> 00:23:56.600]  耶路撒冷又回到猶太人的管理之下
[00:23:56.600 --> 00:23:58.720]  他們復國了
[00:23:58.720 --> 00:24:01.040]  1948年
[00:24:01.040 --> 00:24:03.800]  以色列人亡國兩千多年以後
[00:24:03.800 --> 00:24:06.240]  以色列人亡國兩千多年以後
[00:24:06.240 --> 00:24:08.200]  被擄到各國去以後
[00:24:08.200 --> 00:24:09.840]  被擄到各國去之後
[00:24:09.840 --> 00:24:11.480]  漂流全世界以後
[00:24:11.480 --> 00:24:13.040]  漂流到全世界之後
[00:24:13.040 --> 00:24:15.200]  重新恢復他們的國家
[00:24:15.200 --> 00:24:17.120]  重新恢復他們的國家
[00:24:17.120 --> 00:24:18.760]  是這裡清楚講的
[00:24:18.760 --> 00:24:20.640]  是這裡很清楚講的
[00:24:20.640 --> 00:24:22.480]  日期滿足的時候
[00:24:22.480 --> 00:24:24.000]  日期滿足的時候
[00:24:24.000 --> 00:24:25.880]  神的計劃成就
[00:24:25.880 --> 00:24:27.560]  神的計劃成就了
[00:24:27.560 --> 00:24:30.320]  所以這個預言又成為歷史的事實了
[00:24:30.320 --> 00:24:33.360]  所以這個預言又成為了歷史的事實了
[00:24:33.360 --> 00:24:34.960]  那麼現在來到第四次
[00:24:34.960 --> 00:24:36.560]  那麼現在來到第四次
[00:24:36.560 --> 00:24:38.560]  是關於主的再來
[00:24:38.560 --> 00:24:40.080]  是關於主的再來
[00:24:40.080 --> 00:24:41.200]  依福所書
[00:24:41.200 --> 00:24:42.000]  依福所書
[00:24:42.000 --> 00:24:43.800]  第一章第十節
[00:24:43.800 --> 00:24:45.040]  一章第十節
[00:24:45.040 --> 00:24:46.920]  依福所書第一章十節
[00:24:46.920 --> 00:24:48.960]  依福所書第一章十節
[00:24:48.960 --> 00:24:51.280]  在269頁
[00:24:51.280 --> 00:24:53.120]  在269頁
[00:24:53.120 --> 00:24:55.240]  第一章第十節
[00:24:55.240 --> 00:24:57.080]  一章第十節
[00:24:57.080 --> 00:24:59.160]  要照所安排的
[00:24:59.160 --> 00:25:01.320]  在日期滿足的時候
[00:25:01.320 --> 00:25:04.240]  使天上地上一切所有的
[00:25:04.240 --> 00:25:07.240]  都在耶基督裡同歸於一
[00:25:07.240 --> 00:25:09.360]  這裡所說的就是基督再來
[00:25:09.360 --> 00:25:11.840]  這裡所說的就是基督再來
[00:25:11.840 --> 00:25:12.840]  祂來的時候
[00:25:12.840 --> 00:25:13.560]  祂來的時候
[00:25:13.560 --> 00:25:15.040]  神的計劃完成
[00:25:15.040 --> 00:25:16.440]  神的計劃就完成了
[00:25:16.440 --> 00:25:19.200]  神的一切的計劃在基督裡
[00:25:19.200 --> 00:25:21.240]  能夠同歸於一
[00:25:21.240 --> 00:25:23.280]  神的計劃在基督裡
[00:25:23.280 --> 00:25:25.800]  就能夠成為同歸於一
[00:25:25.800 --> 00:25:28.040]  日期滿足四個字又出現了
[00:25:28.040 --> 00:25:30.600]  日期滿足這四個字又再出現了
[00:25:30.600 --> 00:25:33.520]  不過這件事還在講
[00:25:33.520 --> 00:25:35.640]  不過這件事仍然是將來
[00:25:35.640 --> 00:25:37.840]  仍然未曾成為歷史的事實
[00:25:37.840 --> 00:25:40.040]  仍然都未成為歷史的事實
[00:25:40.040 --> 00:25:41.960]  在這樣的一個對比之下
[00:25:41.960 --> 00:25:43.720]  在這樣的一個對比之下
[00:25:43.720 --> 00:25:45.320]  頭三次的預言
[00:25:45.320 --> 00:25:46.600]  頭三次的預言
[00:25:46.600 --> 00:25:48.160]  已經成為歷史的事實
[00:25:48.160 --> 00:25:49.880]  已經成為歷史的事實
[00:25:49.880 --> 00:25:53.160]  那麼我們可以根據這三次的情況
[00:25:53.160 --> 00:25:55.240]  來做一個合理的推論
[00:25:55.240 --> 00:25:57.720]  那麼我們可以根據這三次的情況
[00:25:57.720 --> 00:25:59.560]  來做一個合理的推論
[00:25:59.560 --> 00:26:00.400]  是的
[00:26:00.400 --> 00:26:01.920]  第四次的預言
[00:26:01.920 --> 00:26:04.040]  就是耶穌基督再來的預言
[00:26:04.040 --> 00:26:07.120]  也必然成為歷史的事實
[00:26:07.120 --> 00:26:07.880]  是的
[00:26:07.880 --> 00:26:09.360]  第四次的預言
[00:26:09.360 --> 00:26:11.240]  耶穌基督再來的事實
[00:26:11.240 --> 00:26:13.600]  也必然成為歷史的事實
[00:26:13.600 --> 00:26:16.080]  所以在啟示錄第22章
[00:26:16.080 --> 00:26:19.480]  就是全部聖經要結束的時候
[00:26:19.480 --> 00:26:21.720]  所以在啟示錄第22章
[00:26:21.720 --> 00:26:24.680]  就是當全本聖經快要結束的時候
[00:26:24.680 --> 00:26:27.200]  再提到聖靈的這個工作
[00:26:27.200 --> 00:26:29.440]  再提到聖靈的這個工作
[00:26:29.440 --> 00:26:31.200]  就必再來
[00:26:31.200 --> 00:26:32.680]  主必再來
[00:26:32.680 --> 00:26:34.920]  所以下面的第
[00:26:34.920 --> 00:26:40.080]  剛才讀的是第22章第6節
[00:26:40.080 --> 00:26:42.400]  跟著第7節怎麼說呢?
[00:26:42.400 --> 00:26:45.160]  剛才讀的是第22章第6節
[00:26:45.160 --> 00:26:46.520]  第7節怎麼說呢?
[00:26:46.520 --> 00:26:49.320]  看啊 我必再來
[00:26:49.320 --> 00:26:51.440]  看啊 我必再來
[00:26:51.440 --> 00:26:53.160]  這句話要應驗
[00:26:53.160 --> 00:26:54.880]  這句話要應驗
[00:26:54.880 --> 00:26:57.960]  全部聖經最後的一句話是什麼?
[00:26:57.960 --> 00:27:00.560]  全本聖經最後一句話是什麼呢?
[00:27:00.560 --> 00:27:03.880]  啟示錄最後一章
[00:27:03.880 --> 00:27:06.560]  最後一節是什麼呢?
[00:27:06.560 --> 00:27:07.480]  20節
[00:27:07.480 --> 00:27:08.560]  第20節
[00:27:08.560 --> 00:27:11.280]  證明這事的說
[00:27:11.280 --> 00:27:13.560]  是了 我必快來
[00:27:13.560 --> 00:27:17.240]  阿們 主耶穌啊 我願祢來
[00:27:17.240 --> 00:27:19.280]  餘下的那一節是祝福
[00:27:19.280 --> 00:27:20.840]  剩下那一句是祝福語
[00:27:20.840 --> 00:27:24.080]  可以說是在證文之後的祝福
[00:27:24.080 --> 00:27:25.960]  是證文之後的祝福
[00:27:25.960 --> 00:27:27.920]  證文的最後一句是什麼?
[00:27:27.920 --> 00:27:29.920]  證文的最後一句是什麼呢?
[00:27:29.920 --> 00:27:32.480]  主必再來
[00:27:32.480 --> 00:27:35.240]  又有信主的人的響應
[00:27:35.240 --> 00:27:38.120]  阿們 主啊 我願祢來
[00:27:38.120 --> 00:27:40.280]  又有信主的人的響應
[00:27:40.280 --> 00:27:42.920]  就是說 主啊 我願祢來
[00:27:42.920 --> 00:27:45.680]  在這個末世的時候
[00:27:45.680 --> 00:27:50.840]  我們聽見這樣確定的預言
[00:27:50.840 --> 00:27:54.480]  我們有一個榮耀的盼望
[00:27:54.480 --> 00:27:57.480]  就是我們的主 救主耶穌基督
[00:27:57.480 --> 00:27:58.800]  祂必再來
[00:27:58.800 --> 00:28:01.720]  就是我們的主 救主耶穌基督
[00:28:01.720 --> 00:28:03.080]  祂必再來
[00:28:03.080 --> 00:28:06.720]  在祂再來以前的末世時代裡
[00:28:06.720 --> 00:28:07.880]  我們應該怎麼樣?
[00:28:07.880 --> 00:28:10.760]  在祂再來的末世時代裡
[00:28:10.760 --> 00:28:11.800]  我們要怎麼樣呢?
[00:28:11.800 --> 00:28:15.120]  我們要看聖靈的另外一個工作
[00:28:15.120 --> 00:28:17.520]  我們要看聖靈的另外一個工作
[00:28:17.520 --> 00:28:21.000]  請大家翻到《啟示錄》第四章
[00:28:21.000 --> 00:28:23.440]  請大家翻到《啟示錄》第四章
[00:28:23.440 --> 00:28:24.920]  先看第二節
[00:28:24.920 --> 00:28:26.360]  先看第二節
[00:28:26.360 --> 00:28:29.040]  《啟示錄》第四章第二節
[00:28:29.040 --> 00:28:33.440]  我立刻被聖靈感動
[00:28:33.440 --> 00:28:35.840]  這是聖靈的工作
[00:28:35.840 --> 00:28:40.720]  聖靈一感動就發現什麼?
[00:28:40.720 --> 00:28:44.680]  約翰就見到一個寶座
[00:28:44.680 --> 00:28:47.440]  這個寶座是怎麼樣的呢?
[00:28:47.440 --> 00:28:49.440]  第五節
[00:28:49.440 --> 00:28:53.800]  第五節
[00:28:55.240 --> 00:28:59.640]  有閃電聲音 雷光從寶座中發出
[00:28:59.640 --> 00:29:03.120]  又有七盞火燈在寶座前點著
[00:29:03.120 --> 00:29:06.000]  這七燈就是神的七靈
[00:29:06.000 --> 00:29:08.640]  聖靈感動的時候
[00:29:08.640 --> 00:29:12.120]  叫我們注意到寶座前的七靈
[00:29:12.120 --> 00:29:15.440]  叫我們注意到寶座前的七靈
[00:29:15.440 --> 00:29:16.800]  七靈是什麼樣子?
[00:29:16.800 --> 00:29:18.120]  七靈是什麼樣子呢?
[00:29:18.120 --> 00:29:19.400]  昨天我提到了
[00:29:19.400 --> 00:29:20.800]  昨天我們說過了
[00:29:20.800 --> 00:29:22.480]  七盞的火燈
[00:29:22.480 --> 00:29:24.080]  好像七盞的火燈
[00:29:24.080 --> 00:29:25.080]  火燈是什麼?
[00:29:25.080 --> 00:29:26.680]  兩個意思
[00:29:26.680 --> 00:29:29.240]  第一 它發熱
[00:29:29.240 --> 00:29:32.760]  第二 它發光
[00:29:32.760 --> 00:29:34.520]  昨天我們說了發熱
[00:29:34.520 --> 00:29:36.120]  昨天我們說了發熱
[00:29:36.120 --> 00:29:38.240]  那是聖靈的火熱的能力
[00:29:38.240 --> 00:29:40.120]  就是聖靈火熱的能力
[00:29:40.120 --> 00:29:41.440]  但是還有發光
[00:29:41.440 --> 00:29:42.920]  但是還有發光
[00:29:42.920 --> 00:29:46.320]  這個光和另外一個情形配合起來
[00:29:46.320 --> 00:29:48.840]  這個光和另外一個情形配合起來
[00:29:48.840 --> 00:29:50.160]  什麼情形呢?
[00:29:50.160 --> 00:29:51.200]  就在這裡說
[00:29:51.200 --> 00:29:54.480]  寶座前 下面的一節 第六節
[00:29:54.480 --> 00:29:57.240]  寶座前 好像一個玻璃海
[00:29:57.240 --> 00:29:59.200]  如同水晶
[00:29:59.200 --> 00:30:01.080]  就是第六節所說的
[00:30:01.080 --> 00:30:03.760]  寶座前就好像一個玻璃海
[00:30:03.760 --> 00:30:04.960]  好像水晶一樣
[00:30:04.960 --> 00:30:07.240]  在寶座前面的情況
[00:30:07.240 --> 00:30:09.640]  像一個玻璃海一樣
[00:30:09.640 --> 00:30:12.960]  寶座前的情況就像玻璃海
[00:30:12.960 --> 00:30:14.840]  玻璃海是透明的
[00:30:14.840 --> 00:30:16.200]  玻璃海是透明的
[00:30:16.200 --> 00:30:17.240]  是光亮的
[00:30:17.240 --> 00:30:18.360]  是光亮的
[00:30:18.360 --> 00:30:20.200]  好像水晶那樣發光
[00:30:20.200 --> 00:30:22.080]  好像水晶那樣發光
[00:30:22.080 --> 00:30:24.240]  這個海是光明的
[00:30:24.240 --> 00:30:26.320]  七盞火燈是光明的
[00:30:26.320 --> 00:30:27.920]  這個海是光明的
[00:30:27.920 --> 00:30:29.960]  七盞火燈也是光明的
[00:30:29.960 --> 00:30:33.120]  這就是神的寶座前的情形
