
[00:00:00.000 --> 00:00:07.000]  剛才所讀的聖經,我相信很多弟兄姊妹一定是很熟悉的
[00:17:04.000 --> 00:17:06.000]  能夠做的就是
[00:17:06.000 --> 00:17:08.000]  你所有的那麼多
[00:17:08.000 --> 00:17:09.000]  你的意念上面
[00:17:09.000 --> 00:17:12.000]  起念都不可以有
[00:17:12.000 --> 00:17:13.000]  起念都不可以有
[00:17:13.000 --> 00:17:15.000]  那跟著我相信你和我都一樣
[00:17:15.000 --> 00:17:16.000]  反應心裡
[00:17:16.000 --> 00:17:17.000]  起念錯了
[00:17:17.000 --> 00:17:19.000]  都已經是錯了的話
[00:17:19.000 --> 00:17:21.000]  哪個人做得到
[00:17:21.000 --> 00:17:23.000]  誰可以做得到
[00:17:23.000 --> 00:17:25.000]  就是耶穌說了
[00:17:25.000 --> 00:17:27.000]  你做不到
[00:17:27.000 --> 00:17:29.000]  所有這裡說的東西
[00:17:29.000 --> 00:17:30.000]  都是想告訴你
[00:17:30.000 --> 00:17:31.000]  你是做不到的
[00:17:31.000 --> 00:17:33.000]  如果用神的標準來看的時候
[00:17:33.000 --> 00:17:35.000]  你是做不到的
[00:17:35.000 --> 00:17:37.000]  所以天國的倫理
[00:17:37.000 --> 00:17:41.000]  就是一個常覺得自己虧欠的倫理
[00:17:41.000 --> 00:17:43.000]  因為我們永遠都不合格
[00:17:43.000 --> 00:17:44.000]  你明白嗎
[00:17:44.000 --> 00:17:45.000]  那個不合格是因為
[00:17:45.000 --> 00:17:47.000]  神看的時候是絕對的
[00:17:47.000 --> 00:17:49.000]  我們看是相對的
[00:17:49.000 --> 00:17:50.000]  有多一點有少一點
[00:17:50.000 --> 00:17:52.000]  我回頭看
[00:17:52.000 --> 00:17:53.000]  剛才我們不明白的經文
[00:17:53.000 --> 00:17:54.000]  開始明白了
[00:17:54.000 --> 00:17:56.000]  譬如剛才說
[00:17:56.000 --> 00:17:58.000]  那個懲罰
[00:17:58.000 --> 00:18:00.000]  向弟兄動怒的
[00:18:00.000 --> 00:18:02.000]  就要被判罪
[00:18:02.000 --> 00:18:05.000]  跟著你說他是白癡的
[00:18:05.000 --> 00:18:07.000]  就要被工會的審判
[00:18:07.000 --> 00:18:08.000]  罵人魔力的
[00:18:08.000 --> 00:18:10.000]  罵人蠢材的
[00:18:10.000 --> 00:18:11.000]  就要地獄的火
[00:18:11.000 --> 00:18:12.000]  你看看
[00:18:12.000 --> 00:18:14.000]  這三個的懲罰
[00:18:14.000 --> 00:18:15.000]  是越來越重的
[00:18:15.000 --> 00:18:17.000]  一般來說
[00:18:17.000 --> 00:18:19.000]  你要被判罪的
[00:18:19.000 --> 00:18:21.000]  跟著就要被工會的審判
[00:18:21.000 --> 00:18:23.000]  嚴厲很多的
[00:18:23.000 --> 00:18:25.000]  可能是刑事案
[00:18:25.000 --> 00:18:26.000]  跟著更重要
[00:18:26.000 --> 00:18:28.000]  地獄的火
[00:18:28.000 --> 00:18:30.000]  地獄的
[00:18:30.000 --> 00:18:31.000]  你想想
[00:18:31.000 --> 00:18:33.000]  那三樣東西有什麼分別
[00:18:33.000 --> 00:18:34.000]  於是我發覺
[00:18:34.000 --> 00:18:36.000]  很多的解經家
[00:18:36.000 --> 00:18:38.000]  努力要證明
[00:18:38.000 --> 00:18:39.000]  向弟兄動怒
[00:18:39.000 --> 00:18:40.000]  跟華人白癡
[00:18:40.000 --> 00:18:42.000]  跟華人蠢材
[00:18:42.000 --> 00:18:44.000]  三個是不同層次的嚴重性
[00:18:44.000 --> 00:18:45.000]  我告訴你
[00:18:45.000 --> 00:18:46.000]  我看來看去
[00:18:46.000 --> 00:18:47.000]  沒有一個人令我滿意
[00:18:47.000 --> 00:18:49.000]  不是因為我要求高
[00:18:49.000 --> 00:18:51.000]  或者我牙齒差
[00:18:51.000 --> 00:18:52.000]  不是的
[00:18:52.000 --> 00:18:53.000]  根本沒有可能
[00:18:53.000 --> 00:18:54.000]  三樣東西差不多
[00:18:54.000 --> 00:18:55.000]  你罵人白癡
[00:18:55.000 --> 00:18:56.000]  罵人蠢材
[00:18:56.000 --> 00:18:57.000]  心裏面罵
[00:18:57.000 --> 00:18:58.000]  口裏面罵
[00:18:58.000 --> 00:18:59.000]  都是差不多差的
[00:18:59.000 --> 00:19:00.000]  是不是
[00:19:00.000 --> 00:19:02.000]  還有很多其他說話
[00:19:02.000 --> 00:19:04.000]  我以後不罵人白癡
[00:19:04.000 --> 00:19:05.000]  不罵人蠢材就行了
[00:19:05.000 --> 00:19:06.000]  那不是的
[00:19:06.000 --> 00:19:07.000]  心裏面罵人死八婆
[00:19:07.000 --> 00:19:08.000]  一樣是這麼差的
[00:19:08.000 --> 00:19:10.000]  是不是
[00:19:10.000 --> 00:19:12.000]  你不說出口而已
[00:19:12.000 --> 00:19:14.000]  有很多方法說
[00:19:14.000 --> 00:19:15.000]  就是說
[00:19:15.000 --> 00:19:17.000]  如果真的要證明
[00:19:17.000 --> 00:19:20.000]  罵人蠢材就抵他進地獄
[00:19:20.000 --> 00:19:21.000]  你告訴我
[00:19:21.000 --> 00:19:24.000]  我沒可能服的這句話
[00:19:24.000 --> 00:19:25.000]  就是說
[00:19:25.000 --> 00:19:26.000]  不是說不應該下地獄
[00:19:26.000 --> 00:19:27.000]  而是說
[00:19:27.000 --> 00:19:31.000]  根本這三種越來越嚴重的審判
[00:19:31.000 --> 00:19:34.000]  越來越嚴重的罪惡的結果
[00:19:34.000 --> 00:19:36.000]  還有那三個所犯的事情
[00:19:36.000 --> 00:19:37.000]  是不相稱的
[00:19:37.000 --> 00:19:38.000]  你明白我的意思嗎
[00:19:38.000 --> 00:19:40.000]  耶穌特意
[00:19:40.000 --> 00:19:41.000]  我覺得
[00:19:41.000 --> 00:19:42.000]  根本是不相稱的
[00:19:42.000 --> 00:19:43.000]  這三樣東西差不多
[00:19:43.000 --> 00:19:45.000]  事實上我都會做的
[00:19:45.000 --> 00:19:46.000]  錯事
[00:19:46.000 --> 00:19:47.000]  就是罵人的時候
[00:19:47.000 --> 00:19:48.000]  發洩的時候
[00:19:48.000 --> 00:19:49.000]  會想這些
[00:19:49.000 --> 00:19:50.000]  或者說出來的說話
[00:19:50.000 --> 00:19:52.000]  這三樣東西是沒什麼分別的
[00:19:52.000 --> 00:19:54.000]  只不過是不同的表達
[00:19:54.000 --> 00:19:56.000]  但是他的嚴重性越來越嚴重
[00:19:56.000 --> 00:19:58.000]  那你說這樣就很不公平了
[00:19:58.000 --> 00:20:00.000]  耶穌說的就是想知道
[00:20:00.000 --> 00:20:02.000]  想告訴你這是不公平
[00:20:02.000 --> 00:20:04.000]  不公平不是你以為不公平
[00:20:04.000 --> 00:20:05.000]  在神的眼中
[00:20:05.000 --> 00:20:08.000]  你隨便一點點罵人
[00:20:08.000 --> 00:20:12.000]  就已經是應該足以有地獄的火了
[00:20:12.000 --> 00:20:15.000]  在神的絕對的標準下
[00:20:15.000 --> 00:20:17.000]  根本就沒有比較多一點
[00:20:17.000 --> 00:20:18.000]  少一點
[00:20:18.000 --> 00:20:19.000]  差一點
[00:20:19.000 --> 00:20:20.000]  好一點的分別
[00:20:20.000 --> 00:20:21.000]  在神的眼中
[00:20:21.000 --> 00:20:22.000]  要麼是神就不要求
[00:20:22.000 --> 00:20:23.000]  所以
[00:20:23.000 --> 00:20:24.000]  耶穌說了
[00:20:24.000 --> 00:20:25.000]  所以你們要完全
[00:20:25.000 --> 00:20:26.000]  跟天父完全一樣
[00:20:26.000 --> 00:20:27.000]  耶穌說你要我要求
[00:20:27.000 --> 00:20:29.000]  我要求就是天父的要求
[00:20:29.000 --> 00:20:31.000]  要求就是你們要完全跟天父一樣
[00:20:31.000 --> 00:20:33.000]  然後你說沒有人合格
[00:20:33.000 --> 00:20:34.000]  所以你不用爭辯
[00:20:34.000 --> 00:20:36.000]  為什麼那個人罵人是白癡
[00:20:36.000 --> 00:20:37.000]  就只是審一下
[00:20:37.000 --> 00:20:38.000]  這個人罵人蠢在
[00:20:38.000 --> 00:20:39.000]  就覺得要落地獄
[00:20:39.000 --> 00:20:41.000]  有什麼理由
[00:20:41.000 --> 00:20:42.000]  沒有理由
[00:20:42.000 --> 00:20:44.000]  因為在神的標準下
[00:20:44.000 --> 00:20:49.000]  任何一點點的錯誤
[00:20:49.000 --> 00:20:53.000]  都是同樣的嚴重
[00:20:53.000 --> 00:20:55.000]  你明白了嗎
[00:20:55.000 --> 00:20:57.000]  就是說在天國的倫理
[00:20:57.000 --> 00:20:59.000]  其實耶穌想說的
[00:20:59.000 --> 00:21:04.000]  就不是給我們一些新的規條去跟足去做
[00:21:04.000 --> 00:21:06.000]  耶穌說
[00:21:06.000 --> 00:21:07.000]  給不給起誓
[00:21:07.000 --> 00:21:08.000]  給不給發誓
[00:21:08.000 --> 00:21:09.000]  去法庭怎麼辦
[00:21:09.000 --> 00:21:10.000]  經常問這些問題
[00:21:10.000 --> 00:21:12.000]  耶穌根本就不是在說
[00:21:12.000 --> 00:21:13.000]  給不給發誓
[00:21:13.000 --> 00:21:14.000]  這個行為
[00:21:14.000 --> 00:21:15.000]  你明白嗎
[00:21:15.000 --> 00:21:16.000]  耶穌說的就是
[00:21:16.000 --> 00:21:18.000]  你要問的更加嚴重的就是
[00:21:18.000 --> 00:21:20.000]  你是不是一個值得人信的人
[00:21:20.000 --> 00:21:21.000]  我指什麼起誓的時候
[00:21:21.000 --> 00:21:22.000]  有什麼用
[00:21:22.000 --> 00:21:23.000]  你問這些
[00:21:23.000 --> 00:21:24.000]  耶穌說
[00:21:24.000 --> 00:21:25.000]  你是不是一個值得信的人
[00:21:25.000 --> 00:21:28.000]  所以耶穌在說一個更深的
[00:21:28.000 --> 00:21:30.000]  更徹底的標準
[00:21:30.000 --> 00:21:32.000]  徹底的標準就是
[00:21:32.000 --> 00:21:33.000]  究竟如果從神的
[00:21:33.000 --> 00:21:36.000]  你想想從神的角度來看你的時候
[00:21:36.000 --> 00:21:40.000]  你哪一樣東西可以跑掉呢
[00:21:40.000 --> 00:21:42.000]  答案就是沒有一樣東西可以跑掉
[00:21:42.000 --> 00:21:44.000]  沒有一樣東西可以跑掉的時候
[00:21:44.000 --> 00:21:45.000]  結果是什麼呢
[00:21:45.000 --> 00:21:46.000]  就是地獄的火
[00:21:46.000 --> 00:21:48.000]  所以我溫偉耀我不敢說你們了
[00:21:48.000 --> 00:21:51.000]  我應該被地獄火燒很多次了
[00:21:51.000 --> 00:21:53.000]  應該燒很多次了
[00:21:53.000 --> 00:21:55.000]  為什麼還沒燒我呢
[00:21:55.000 --> 00:21:58.000]  這個就是神的恩典
[00:21:58.000 --> 00:21:59.000]  他真的饒恕你
[00:21:59.000 --> 00:22:01.000]  白白給你機會
[00:22:01.000 --> 00:22:03.000]  所以我們天國的倫理就是一個
[00:22:03.000 --> 00:22:06.000]  事實上感覺到達不到神的標準
[00:22:06.000 --> 00:22:09.000]  而虧欠的心所做的倫理
[00:22:09.000 --> 00:22:11.000]  所走出來的事情
[00:22:11.000 --> 00:22:16.000]  和事實上帶著一個感恩的倫理
[00:22:16.000 --> 00:22:21.000]  帶虧欠的倫理和帶感恩的倫理
[00:22:21.000 --> 00:22:23.000]  希望你明白這一點
[00:22:23.000 --> 00:22:25.000]  所以開始你明白了
[00:22:25.000 --> 00:22:26.000]  耶穌不是叫我們什麼都可以做
[00:22:26.000 --> 00:22:28.000]  我扔掉了舊的倫法
[00:22:28.000 --> 00:22:29.000]  新的呢
[00:22:29.000 --> 00:22:30.000]  我又沒有給你新的規矩
[00:22:30.000 --> 00:22:31.000]  所以你不用跟著我所說的話
[00:22:31.000 --> 00:22:33.000]  但耶穌給你一個更重要的
[00:22:33.000 --> 00:22:35.000]  不是說你能守多久
[00:22:35.000 --> 00:22:37.000]  打你左邊右邊
[00:22:37.000 --> 00:22:38.000]  不是啊
[00:22:38.000 --> 00:22:40.000]  最重要的是你饒恕你的仇敵
[00:22:40.000 --> 00:22:42.000]  大家知道這段聖經所說的
[00:22:42.000 --> 00:22:44.000]  耶穌根本不是說
[00:22:44.000 --> 00:22:47.000]  你拿了你的衣服給他
[00:22:47.000 --> 00:22:48.000]  逼你去旅路
[00:22:48.000 --> 00:22:49.000]  你又多走一條旅路
[00:22:49.000 --> 00:22:51.000]  你做足這些都沒有用
[00:22:51.000 --> 00:22:53.000]  最重要的是
[00:22:53.000 --> 00:22:55.000]  你要愛你的仇敵
[00:22:55.000 --> 00:22:59.000]  你是一個態度和動機的問題
[00:22:59.000 --> 00:23:01.000]  愛你的仇敵
[00:23:01.000 --> 00:23:03.000]  我知道有些人可能沒有聽過
[00:23:03.000 --> 00:23:04.000]  以前解釋過
[00:23:04.000 --> 00:23:06.000]  為什麼要打你右邊
[00:23:06.000 --> 00:23:09.000]  我們對暴力的時候應該怎麼處理
[00:23:09.000 --> 00:23:10.000]  這個問題其實
[00:23:10.000 --> 00:23:12.000]  耶穌根本不是處理暴力的問題
[00:23:12.000 --> 00:23:13.000]  行不行的問題
[00:23:13.000 --> 00:23:15.000]  因為根本就是打你右邊
[00:23:15.000 --> 00:23:16.000]  第一不是耶穌不是用左手
[00:23:16.000 --> 00:23:18.000]  不是左撇子
[00:23:18.000 --> 00:23:20.000]  有些人說耶穌說打你右邊
[00:23:20.000 --> 00:23:22.000]  左撇子當然不是
[00:23:22.000 --> 00:23:25.000]  這些無知的估計沒有用
[00:23:25.000 --> 00:23:26.000]  打右邊的意思是
[00:23:26.000 --> 00:23:29.000]  因為他用右手的手背拍你
[00:23:29.000 --> 00:23:31.000]  用右手的右手背拍你
[00:23:31.000 --> 00:23:34.000]  這種行為根本就不是暴力的問題
[00:23:34.000 --> 00:23:36.000]  是徹底的羞辱你
[00:23:36.000 --> 00:23:38.000]  當你垃圾
[00:23:38.000 --> 00:23:39.000]  啪這樣打你
[00:23:39.000 --> 00:23:41.000]  就是說羞辱你的
[00:23:41.000 --> 00:23:44.000]  當別人很惡意的羞辱你的時候
[00:23:44.000 --> 00:23:46.000]  耶穌說你最重要的
[00:23:46.000 --> 00:23:50.000]  就是你的心裡面仍然要去要恕他
[00:23:50.000 --> 00:23:52.000]  要愛你的仇敵
[00:23:54.000 --> 00:23:58.000]  耶穌沒有說過那個行為的處理
[00:23:58.000 --> 00:24:03.000]  不過說你不可以恨你的仇敵
[00:24:03.000 --> 00:24:06.000]  行為處理可以抓他坐牢的
[00:24:06.000 --> 00:24:08.000]  我以前也提過
[00:24:08.000 --> 00:24:09.000]  抓他坐牢
[00:24:09.000 --> 00:24:11.000]  如果他做錯事的時候
[00:24:11.000 --> 00:24:12.000]  人打你荷包的時候
[00:24:12.000 --> 00:24:13.000]  基督徒抓不抓他
[00:24:13.000 --> 00:24:14.000]  當然抓了
[00:24:14.000 --> 00:24:15.000]  追到天涯海角就抓他
[00:24:15.000 --> 00:24:17.000]  抓到他不是踢他兩腳
[00:24:17.000 --> 00:24:18.000]  因為心裡面很愛他
[00:24:18.000 --> 00:24:20.000]  然後抓他去坐牢
[00:24:20.000 --> 00:24:22.000]  為什麼
[00:24:22.000 --> 00:24:23.000]  不是虛偽
[00:24:23.000 --> 00:24:25.000]  是我愛他才抓他坐牢
[00:24:25.000 --> 00:24:26.000]  你明不明白
[00:24:26.000 --> 00:24:27.000]  我送一本聖經給你
[00:24:27.000 --> 00:24:28.000]  你就走
[00:24:28.000 --> 00:24:29.000]  平平安安
[00:24:29.000 --> 00:24:30.000]  你害死他
[00:24:30.000 --> 00:24:32.000]  以為以後又再來一次
[00:24:32.000 --> 00:24:36.000]  你讓他知道一個行為的處理
[00:24:36.000 --> 00:24:37.000]  本身是另外一回事
[00:24:37.000 --> 00:24:39.000]  耶穌不是教我們行為怎麼處理
[00:24:39.000 --> 00:24:42.000]  所以耶穌沒有教我們應該庭外和解
[00:24:42.000 --> 00:24:44.000]  還是和他打官司
[00:24:44.000 --> 00:24:45.000]  你仍然可以和人打官司
[00:24:45.000 --> 00:24:46.000]  因為是正義的問題
[00:24:46.000 --> 00:24:48.000]  你就繼續做下去
[00:24:48.000 --> 00:24:51.000]  不過你不是帶著仇恨的心去做
[00:24:51.000 --> 00:24:52.000]  好了
[00:24:52.000 --> 00:24:55.000]  現在我們回頭看剛才那兩個例子
[00:24:55.000 --> 00:24:56.000]  你就開始明白
[00:24:56.000 --> 00:24:59.000]  如果你真的明白那種虧欠的心境
[00:24:59.000 --> 00:25:01.000]  你就明白剛才我們所說的
[00:25:01.000 --> 00:25:03.000]  為什麼你要獻祭之前
[00:25:03.000 --> 00:25:07.000]  你就要等待祭物和人和好
[00:25:07.000 --> 00:25:09.000]  因為等待人家對你不滿
[00:25:09.000 --> 00:25:12.000]  如果你明白什麼叫虧欠心
[00:25:12.000 --> 00:25:14.000]  為什麼說虧欠
[00:25:14.000 --> 00:25:16.000]  因為這裡的人要獻祭
[00:25:16.000 --> 00:25:17.000]  頂姐妹這裡說他獻祭
[00:25:17.000 --> 00:25:19.000]  獻祭是為了什麼
[00:25:19.000 --> 00:25:21.000]  獻祭就是感覺到你對神有虧欠
[00:25:21.000 --> 00:25:22.000]  所以獻祭
[00:25:22.000 --> 00:25:24.000]  耶穌就說是了
[00:25:24.000 --> 00:25:27.000]  如果你真的明白什麼叫對神有多大的虧欠的時候
[00:25:27.000 --> 00:25:31.000]  你對人的想法就會不同
[00:25:31.000 --> 00:25:33.000]  這裡無論如何
[00:25:33.000 --> 00:25:35.000]  我們都要走到後面
[00:25:35.000 --> 00:25:37.000]  馬拉法蘭十八章裡面所說的話
[00:25:37.000 --> 00:25:40.000]  馬拉法蘭十八章我們以後再作幾個星期
[00:25:40.000 --> 00:25:41.000]  還會再說
[00:25:41.000 --> 00:25:43.000]  不過現在因為太有關係
[00:25:43.000 --> 00:25:44.000]  所以稍微說一說
[00:25:44.000 --> 00:25:46.000]  大家都很熟悉馬拉法蘭十八章
[00:25:46.000 --> 00:25:48.000]  21至35節你不用看
[00:25:48.000 --> 00:25:49.000]  你都會記得
[00:25:49.000 --> 00:25:51.000]  彼得說我遙書
[00:25:51.000 --> 00:25:52.000]  人家問耶穌
[00:25:52.000 --> 00:25:53.000]  我遙書他七次夠了嗎
[00:25:53.000 --> 00:25:54.000]  那個人得罪我
[00:25:54.000 --> 00:25:55.000]  耶穌說你不行
[00:25:55.000 --> 00:25:56.000]  你遙他七十個七次
[00:25:56.000 --> 00:25:58.000]  於是耶穌接著就說了一個比喻
[00:25:58.000 --> 00:26:00.000]  有個人欠了王多少錢
[00:26:00.000 --> 00:26:01.000]  一千萬兩
[00:26:01.000 --> 00:26:02.000]  王說你要還
[00:26:02.000 --> 00:26:03.000]  他說我沒有錢還
[00:26:03.000 --> 00:26:05.000]  於是就說賣光你的東西還
[00:26:05.000 --> 00:26:06.000]  他就說我沒有
[00:26:06.000 --> 00:26:07.000]  我不行請你遙書
[00:26:07.000 --> 00:26:08.000]  於是他動了慈心
[00:26:08.000 --> 00:26:09.000]  王就寬恕了他
[00:26:09.000 --> 00:26:10.000]  不用你還
[00:26:10.000 --> 00:26:11.000]  於是一出到門口
[00:26:11.000 --> 00:26:13.000]  見到他朋友欠了他十兩
[00:26:13.000 --> 00:26:14.000]  就捏住他的脖子
[00:26:14.000 --> 00:26:16.000]  耶穌說捏住他的脖子
[00:26:16.000 --> 00:26:17.000]  其實是捏住他的喉嚨
[00:26:17.000 --> 00:26:18.000]  真的很兇
[00:26:18.000 --> 00:26:19.000]  於是他還
[00:26:19.000 --> 00:26:21.000]  於是王就很不高興
[00:26:21.000 --> 00:26:22.000]  他說我這樣憐憫你
[00:26:22.000 --> 00:26:23.000]  難道你不可以憐憫其他人
[00:26:23.000 --> 00:26:24.000]  大家明白
[00:26:24.000 --> 00:26:25.000]  你很熟悉這個
[00:26:25.000 --> 00:26:27.000]  不過你可能沒有留意到
[00:26:27.000 --> 00:26:28.000]  這段說話裡面
[00:26:28.000 --> 00:26:30.000]  耶穌有一個很誇張的虧欠
[00:26:30.000 --> 00:26:32.000]  來比較
[00:26:32.000 --> 00:26:34.000]  十兩銀
[00:26:34.000 --> 00:26:36.000]  那個人欠了他的朋友
[00:26:36.000 --> 00:26:37.000]  十兩銀有多少呢
[00:26:37.000 --> 00:26:38.000]  我想對於今天來說
[00:26:38.000 --> 00:26:40.000]  我們就沒有什麼印象
[00:26:40.000 --> 00:26:43.000]  大概我們用回當時的生活來比較
[00:26:43.000 --> 00:26:46.000]  十兩銀等於當時大概三個月的人工
[00:26:46.000 --> 00:26:48.000]  三個月的人工也算多
[00:26:48.000 --> 00:26:49.000]  三個月的人工
[00:26:49.000 --> 00:26:51.000]  那個人欠了他十兩銀
[00:26:51.000 --> 00:26:53.000]  即是欠了他三個月的人工
[00:26:53.000 --> 00:26:55.000]  現在我們問那個一千萬兩
[00:26:55.000 --> 00:26:56.000]  即是他欠了皇帝
[00:26:56.000 --> 00:26:57.000]  那個皇帝有多少錢呢
[00:26:57.000 --> 00:26:59.000]  一千萬兩
[00:26:59.000 --> 00:27:00.000]  你知不知道一千萬兩
[00:27:00.000 --> 00:27:02.000]  有多少個月的人工呢
[00:27:02.000 --> 00:27:03.000]  等於
[00:27:03.000 --> 00:27:07.000]  等於十六萬四千年
[00:27:07.000 --> 00:27:09.000]  即是什麼意思
[00:27:09.000 --> 00:27:11.000]  耶穌的意思是
[00:27:11.000 --> 00:27:13.000]  你沒得還的
[00:27:13.000 --> 00:27:15.000]  多餘了
[00:27:15.000 --> 00:27:16.000]  你說我把所有東西都賣了
[00:27:16.000 --> 00:27:18.000]  還給你多餘了
[00:27:18.000 --> 00:27:21.000]  十六萬四千年
[00:27:21.000 --> 00:27:24.000]  還你一百袋都還了
[00:27:24.000 --> 00:27:27.000]  有時候神說我這樣要恕你
[00:27:27.000 --> 00:27:29.000]  你明白那個虧欠嗎
[00:27:29.000 --> 00:27:31.000]  你欠了神多少東西
[00:27:31.000 --> 00:27:33.000]  如你剛才明白耶穌所說
[00:27:33.000 --> 00:27:34.000]  其實你和我
[00:27:34.000 --> 00:27:38.000]  我們每一個人都欠了神很多很多
[00:27:38.000 --> 00:27:39.000]  我不敢代你說
[00:27:39.000 --> 00:27:40.000]  我只能代我說
[00:27:40.000 --> 00:27:43.000]  我曾偉耀早就下地獄很多次
[00:27:43.000 --> 00:27:44.000]  按照神的要求
[00:27:44.000 --> 00:27:45.000]  我已經下地獄很多次
[00:27:45.000 --> 00:27:47.000]  被地獄的火燒到現在
[00:27:47.000 --> 00:27:49.000]  怎可以站在這裡講道
[00:27:49.000 --> 00:27:51.000]  還可以站在這裡講道指手畫腳
[00:27:51.000 --> 00:27:52.000]  為什麼
[00:27:52.000 --> 00:27:55.000]  因為神的恩典是沒理由的
[00:27:55.000 --> 00:27:57.000]  寬恕我
[00:27:57.000 --> 00:27:59.000]  你明白我的意思嗎
[00:27:59.000 --> 00:28:01.000]  當你很深很深的知道
[00:28:01.000 --> 00:28:04.000]  這個就叫做虧欠的倫理學的時候
[00:28:04.000 --> 00:28:05.000]  那個行為
[00:28:05.000 --> 00:28:07.000]  甚至每次從神的角度去看自己
[00:28:07.000 --> 00:28:09.000]  我這樣的人
[00:28:09.000 --> 00:28:11.000]  神都竟然可以饒恕我
[00:28:11.000 --> 00:28:12.000]  神說我每一次
[00:28:12.000 --> 00:28:13.000]  你一點點
[00:28:13.000 --> 00:28:14.000]  我動一動腦子
[00:28:14.000 --> 00:28:16.000]  少少的起念犯錯
[00:28:16.000 --> 00:28:19.000]  我就要追究你認罰的
[00:28:19.000 --> 00:28:20.000]  我這次又沒有追究你
[00:28:20.000 --> 00:28:21.000]  我又沒有追究你
[00:28:21.000 --> 00:28:23.000]  然後你又帶著一種心情
[00:28:23.000 --> 00:28:26.000]  想想你的弟兄
[00:28:26.000 --> 00:28:27.000]  你就開始有一種
[00:28:27.000 --> 00:28:31.000]  你前所未有的動力
[00:28:31.000 --> 00:28:34.000]  走去和他和好
[00:28:34.000 --> 00:28:35.000]  那又不是
[00:28:35.000 --> 00:28:37.000]  他得罪我才會這樣
[00:28:37.000 --> 00:28:39.000]  我朋友多他一個
[00:28:39.000 --> 00:28:40.000]  少他一個不多
[00:28:40.000 --> 00:28:41.000]  多他一個不多
[00:28:41.000 --> 00:28:42.000]  少他一個不少
[00:28:42.000 --> 00:28:43.000]  無所謂
[00:28:43.000 --> 00:28:44.000]  反正他不理我
[00:28:44.000 --> 00:28:45.000]  我為什麼要理他
[00:28:45.000 --> 00:28:48.000]  這些話是因為一個人沒有感覺到
[00:28:48.000 --> 00:28:50.000]  他虧欠的時候才說出來
[00:28:50.000 --> 00:28:51.000]  你明白嗎
[00:28:51.000 --> 00:28:53.000]  你經常說那個人這樣
[00:28:53.000 --> 00:28:54.000]  這樣對我
[00:28:54.000 --> 00:28:56.000]  和人家酸著
[00:28:56.000 --> 00:28:59.000]  一個真的感覺到自己在神面前
[00:28:59.000 --> 00:29:02.000]  是完全沒資格去酸人的人
[00:29:02.000 --> 00:29:05.000]  他就開始消去那種酸
[00:29:05.000 --> 00:29:06.000]  因為你酸人的時候
[00:29:06.000 --> 00:29:08.000]  就說我比他好
[00:29:08.000 --> 00:29:09.000]  他做得比我差
[00:29:09.000 --> 00:29:10.000]  我做了那麼多事給他
[00:29:10.000 --> 00:29:11.000]  他一樣都不做得到
[00:29:11.000 --> 00:29:12.000]  還咬我一口
[00:29:12.000 --> 00:29:14.000]  這樣活該
[00:29:14.000 --> 00:29:15.000]  你這樣說
[00:29:15.000 --> 00:29:16.000]  心裡面和人這樣酸的時候
[00:29:16.000 --> 00:29:17.000]  剛才說
[00:29:17.000 --> 00:29:18.000]  就是耶穌說
[00:29:18.000 --> 00:29:20.000]  你落在一個人與人的比較
[00:29:20.000 --> 00:29:21.000]  人間法庭去審判
[00:29:21.000 --> 00:29:22.000]  耶穌說
[00:29:22.000 --> 00:29:23.000]  如果你要跟從我的時候
[00:29:23.000 --> 00:29:25.000]  我就不從人間的法庭審判
[00:29:25.000 --> 00:29:27.000]  用神的法庭去審判你
[00:29:27.000 --> 00:29:28.000]  你看看你審到什麼
[00:29:28.000 --> 00:29:29.000]  你看看他審到什麼
[00:29:29.000 --> 00:29:30.000]  大家一口一口
[00:29:30.000 --> 00:29:32.000]  一比九十九
[00:29:32.000 --> 00:29:35.000]  和十比九十九是不同的
[00:29:35.000 --> 00:29:37.000]  不過一比無限
[00:29:37.000 --> 00:29:39.000]  和十比無限
[00:29:39.000 --> 00:29:41.000]  就沒什麼分別
[00:29:41.000 --> 00:29:42.000]  你明不明白分別
[00:29:42.000 --> 00:29:45.000]  神說我是無限的
[00:29:45.000 --> 00:29:49.000]  你跟別人酸
[00:29:49.000 --> 00:29:50.000]  就好像那個
[00:29:50.000 --> 00:29:54.000]  欠了十六萬四千年的僕人一樣
[00:29:54.000 --> 00:29:55.000]  走出去捏人家的頸
[00:29:55.000 --> 00:29:57.000]  跟別人酸三個月工資
[00:29:57.000 --> 00:29:59.000]  你明白他的意思嗎
[00:29:59.000 --> 00:30:00.000]  耶穌說的這件事
[00:30:00.000 --> 00:30:01.000]  這個就
[00:30:01.000 --> 00:30:03.000]  我今天不跟大家說什麼
[00:30:03.000 --> 00:30:05.000]  輔導學
[00:30:05.000 --> 00:30:07.000]  什麼心理輔導那些
[00:30:07.000 --> 00:30:08.000]  我不教你怎樣去
[00:30:08.000 --> 00:30:09.000]  饒恕其他人的一些東西
[00:30:09.000 --> 00:30:10.000]  因為那些
[00:30:10.000 --> 00:30:11.000]  其他經文可以再說
[00:30:11.000 --> 00:30:12.000]  這段沒有特別說這件事
[00:30:12.000 --> 00:30:13.000]  不過我只是想告訴你
[00:30:13.000 --> 00:30:14.000]  如果一個能夠
[00:30:14.000 --> 00:30:18.000]  常存虧欠神的心的人
