
[00:00:00.000 --> 00:00:05.000]  有六篇诗篇,它们有共同的特点。
[00:34:29.000 --> 00:34:46.000]  神所用的人是这样的人,今天我们要建立教会的祭坛,现在看第二篇诗,先看第三节,
[00:34:46.000 --> 00:35:01.000]  先看第三节,神的承安,有荣耀的事乃指着祢说的,意思就是说耶路撒冷神的圣城里面充满了神荣耀的作为,
[00:35:01.000 --> 00:35:17.000]  就是说耶路撒冷神的圣城里面充满了神荣耀的作为,这里说有荣耀的事就是神的荣耀的作为,这些事都是在耶路撒冷城里发生过,
[00:35:17.000 --> 00:35:36.000]  这些事都是在耶路撒冷城里发生过,所以诗人很爱慕圣城,他突然讲述圣城的事迹,他谈起讲述圣灵的事实,在圣城里面,在这个圣城里面,我们看第一节,
[00:35:36.000 --> 00:36:00.000]  有耶和华所立的根基,这个圣城有神所立的根基,是永恒的根基,不会摇动的根基,神健全的先,恩待的先,这个先永不动摇,
[00:36:00.000 --> 00:36:27.000]  这是诗人对圣城另外的一个欣赏,在这样的欣赏之中,他想到神,也爱西安,第二节,神爱西安的门,正于爱雅各一切的住处,
[00:36:27.000 --> 00:36:48.000]  神爱西安,神立定了西安的根基,神在西安城里做过许多荣耀的事,所以诗人很向往圣城,很爱圣城,很可慕圣城,
[00:36:48.000 --> 00:37:11.000]  我们接着要问,当诗人这样爱圣城的时候,他最注意到圣城的什么呢?第二节,他在这里特别提到西安的门,门是什么意思呢?
[00:37:11.000 --> 00:37:36.000]  在一般的意义上来讲,这个门就是代表这个城,因为你要从这个门进去,所以神爱西安的门就等于神爱西安的城一样,但是请注意,事实上在这个门字里面还有进一步的意义,
[00:37:36.000 --> 00:37:54.000]  在这个门内发生了什么事呢?在这个门里发生了什么事呢?发生了神的救恩的作为,我们看下面,在这个门内的人是什么人呢?
[00:37:54.000 --> 00:38:20.000]  在这个门内的人是什么人呢?我们看第五节,现在诗人要数点了,这一个,那一个,这一个,那一个,这一个,那一个,都生在这个门内,这一个,那一个,这一个,那一个,都生在这个西安的门内,
[00:38:20.000 --> 00:38:43.000]  那么这些人是什么人呢?这些人是什么人呢?我们看第四节,我们看第四节,我要提起拉哈伯和巴比伦人是在认识我之中的,汉南、非利、士和、吹罗、并古实人,个个生在哪里?这里又提到个个都生在哪里,就是这一个,那一个,这一个,那一个,个个都生在哪里,
[00:38:43.000 --> 00:39:10.000]  这里提到个个都生在哪里,就是说这个,那个,这个,那个,是谁呢?是哪个呢?拉哈伯的人,是拉哈伯的人,巴比伦人,巴比伦人,非利士人,非利士人,吹罗人,吹罗人,古实人,古实人,这些不过是代表,这些不过是代表,这些代表外民,这个代表万民,第六节说清楚了,第六节说清楚了,当耶和华记录外民的时候,
[00:39:10.000 --> 00:39:29.000]  当耶和华记录万民的时候,他要点出这一个,那一个,生在这里,他要点出这一个,哪一个,生在哪里,外民,这里讲清清楚楚了,这里讲清清楚楚了,所以这一个,那一个,是在这里一个特别的一个词句,
[00:39:29.000 --> 00:39:53.000]  所以这一个,那一个,在这里是一个特别的词句,又是表示数目多,又是表示个别,又是表示所有那么多,也都表示个别,这两方面都宝贵,大的数目宝贵,但是神不忘记大数目当中的每一个,每一个对他都是宝贵,
[00:39:53.000 --> 00:40:12.000]  但是神不忘记大数目当中的每一个,每一个对他都是宝贵,在西安城里面,在耶路撒冷的门内,在耶路撒冷的门内,有许多世界不同国家的人都生在那里,有许多世界不同国家的人都生在那里,
[00:40:12.000 --> 00:40:40.000]  这就是说,这个门是救恩的门,耶路撒冷在这里很清楚的是教会的一个预先的婴儿,教会里面有万国的人,千千万万的人,各地各方各名各族的人,
[00:40:40.000 --> 00:41:07.000]  各地各方各名各族的人,许多的民族都集中在这里,在神的救恩城里面,和菩萨的人都包裹在里面,这就是西安的门的意义,这是救恩门,在今天我们的教会里面我们要建造救恩门,
[00:41:07.000 --> 00:41:31.000]  在今天我们的教会里面我们要建造救恩门,要把救恩传扬出去,每一间的教会必须是一个传福音的教会,不断的得人,原来是属于其他国家民族的人,原来是基督国度以外的人,
[00:41:31.000 --> 00:41:54.000]  现在都接着福音进到国度里面,就构成了建立了基督的一个伟大的国度,每一个人都从门进去,救恩门,福音门,我们要大大的打开,
[00:41:54.000 --> 00:42:16.000]  我们要把这个门造得宽大又开放,很可惜,世界上有许多的教会,他们的门关上了,没有福音门,没有人在那里得救,
[00:42:16.000 --> 00:42:44.000]  一片荒凉,没有福音的信息,没有福音的爱,因此也没有神的同在,因为主耶稣说过,当你们往普天下传福音的时候,我就常与你们同在,直到世界的末了。
[00:42:44.000 --> 00:43:10.000]  所以主的这个同在的应许,是和大使命的命令连在一起,当我们顺从大使命去传福音的时候,主同在的应许就应验,传福音的教会就得到主的同在,
[00:43:10.000 --> 00:43:29.000]  所以希望,可以蒙恩,可以发展,一个不传福音的教会得不到主的同在,所以今天,在港九这个处境之中,我们的回应是什么呢?
[00:43:29.000 --> 00:43:54.000]  要更加努力传福音,更加积极传福音,更加同心合意传福音,这是我们对前面的环境改变的回应,我们过去传福音,现在要更努力传福音,
[00:43:54.000 --> 00:44:21.000]  我们今天全港九的宗教会,不要有一个例外,中弟兄姊妹都要起来,我们动手来建造这个福音门,把它造得宽大,做好以后把它大大开放,这是今天所需要的。
[00:44:21.000 --> 00:44:43.000]  今天需要许多爱灵魂的人,有人说我们不要说爱灵魂,这个词句不大合时代,因为说爱灵魂,好像最爱他的灵魂,不爱他的身体,不爱他这个人,最爱他的灵魂,最爱他救了其他人都不理他了。
[00:44:43.000 --> 00:45:11.000]  好像爱灵魂就不爱这个人,其实要他灵魂就得救其他问题都不爱了。不错,不错,有这样的一个分别在里头,有一个这样的分别在里面,我们关心人是关心人的全人,他的身体灵魂我们都关心,这是对,这个对,绝对对,我们应该注意,我们应该注意,我们应该接受这个对爱灵魂的批评。
[00:45:11.000 --> 00:45:13.000]  我们应该接受这个对爱灵魂的批评。
[00:45:13.000 --> 00:45:30.000]  但是我们仍然有一个最高的重点,是圣经给我们的重点,是主耶稣给我们的重点,是保罗给我们的重点,就是救人第一,就是救人第一,
[00:45:30.000 --> 00:45:53.000]  使人得救是第一,使人与神和好是第一,使人处死入生是第一,使人得到永远的生命是第一,使人与神和好做神的儿女是第一,使人与神和好做神的儿女是第一,其他的是其次。
[00:45:53.000 --> 00:46:10.000]  所以我们仍然可以很坦然地说,我们要爱灵魂,我们要爱灵魂,我们要救灵魂,这个工作是最重要最基本第一的工作。
[00:46:10.000 --> 00:46:39.000]  大家都知道救世君,救世君的创办人是傅威廉,在救世君里他是大将,傅威廉大将,他在英国开始了救世君的工作,他曾经有四十年推动福音的工作,
[00:46:39.000 --> 00:47:03.000]  福音的工作和爱心的服务达成一变,在那个时候,很多英国人不了解他,对他很受逼迫,很大的压力,有许多的困难,但是他热心爱灵魂的心不受影响,
[00:47:03.000 --> 00:47:23.000]  到处开报道会,有很好的果相,一直到有一天,他工作了四十一年以后,大家才对他有认识,过去的逼迫压力都消失了,
[00:47:23.000 --> 00:47:48.000]  当时在一九零四年,英皇爱德华七世,特别的请他到白金汉王宫里来,特别表示对他的工作的欣赏,临走的时候,英皇拿出他的纪念册来,
[00:47:48.000 --> 00:47:58.000]  请傅惠宁来写下纪念的话语,他写了四句话,他写了四句话,
[00:47:58.000 --> 00:48:18.000]  但是有人的雄心是艺术,有人的雄心是名誉,有人的雄心是金钱,但是我的雄心是灵魂,
[00:48:18.000 --> 00:48:39.000]  他用 Ambition 这个字,他用野心这个字,他的雄心,或者平常可以说野心是得灵魂,所以他的雄心,如果讲这个野心,是要得灵魂,感谢天父,
[00:48:39.000 --> 00:48:57.000]  有这样的人,为了要救人,他愿意付代价,为什么今天有的教会努力传福音呢?为什么有的弟兄姐妹努力传福音呢?
[00:48:57.000 --> 00:49:18.000]  有一个原因,一个不可缺少的原因,就是哥罗西教会传福音的原因,哥罗西书第一章第六节,保罗称赞哥罗西的教会努力传福音,
[00:49:18.000 --> 00:49:34.000]  然后说福音传到他们那里,又从他们那里传出去,为什么他们这样的表现呢?第六节,哥罗西书一章第六节,
[00:49:34.000 --> 00:49:57.000]  这福音传到你们那里,也传到普天之下,并且结果增长,如同在你们中间,自从你们听见福音,真知道神恩惠的日子一样,
[00:49:57.000 --> 00:50:20.000]  哥罗西的弟兄姐妹,他们真知道神的恩惠,他们接受了福音,在福音里面他们真知道神的爱,救恩的爱,救恩的爱,十字架的爱,他们真知道了,他们真经过了,他们真体会了,
[00:50:20.000 --> 00:50:43.000]  所以从这个真了解体会里面,就发出福音的工作来,如果一个基督徒自己没有知道得救,还不知道自己得救多么宝贵,还不知道基督救恩的十字架的意义,
[00:50:43.000 --> 00:51:09.000]  他自己还没有经历过,体会过得救,他不可能传福音,他不会真的热心传福音,他不会有负担传福音,一个真知道神救恩的恩惠的人,才会努力传福音,
[00:51:09.000 --> 00:51:20.000]  把自己所得到的和别人分享,将自己所得到的和别人分享,今天晚上因为时间的关系,我们就讲到这里,
[00:51:20.000 --> 00:51:43.000]  在每一年的《刚救培灵研经会》里头,在每一年港九年经大会里面,都有一些没有信主的朋友来听到,所以我们愿意靠着主来希望他们在大会里面接受主的救恩,
[00:51:43.000 --> 00:52:03.000]  当我们讲到福音门的时候,当我们讲到传福音的时候,当我们讲到有许多人为了福音不在家的时候,我们愿意发出一个呼召,
[00:52:03.000 --> 00:52:29.000]  一个邀请的呼召,也是主耶稣自己发的呼召,主要我们都到祂的面前来,主在十字架上伸开祂的手,祂要万人来跪向祂,祂的十字架的救恩是为你为我,
[00:52:29.000 --> 00:52:45.000]  所以现在要请大家低头,每一位已经信主的弟兄姊妹恳切地祷告,为这还没有信主的朋友们祷告,
[00:52:45.000 --> 00:53:07.000]  一个信主的救的人最大的快乐,最大的盼望,最大的心事,就是要自己的亲友信主,就是能够看见别人和自己一样的信主的救,
[00:53:07.000 --> 00:53:28.000]  在过去的两个晚上,我也在讲道之中多次提到福音,提到十字架的意义,提到神的爱,提到福音的大能,
[00:53:28.000 --> 00:53:47.000]  所以今天晚上,我希望我们在座的朋友们,你能够打开你的心,很真诚地,很喜乐地,把你的心打开接受主,
[00:53:47.000 --> 00:54:07.000]  今天晚上让主进到你的心中,做你个人的救主,把你心里一切的难处除去,今天晚上真心实意地,欢喜快乐地接受主,
[00:54:07.000 --> 00:54:24.000]  在大家都低头的时候,我要奉主的名发出一个邀请,今天晚上如果在我们当中,有哪些朋友你愿意接受主,
[00:54:24.000 --> 00:54:44.000]  接受主的救恩,他有赦罪之恩,接受主的真理,他做你人生的道师,他能够拯救你,引导你,保守你,如果有这样的朋友,
[00:54:44.000 --> 00:54:59.000]  麻烦请你将你的手举起来,给我们看见,我们要为你祷告,有这样的朋友吗?感谢主,还有吗?
[00:54:59.000 --> 00:55:15.000]  有些地方大家看得不是很清楚,我们现在要一同唱诗,唱诗的时候,很愿意信主的朋友们,
[00:55:15.000 --> 00:55:27.000]  我希望你们到前面,走出来到前面,表示你的信心,

