
[00:00:00.000 --> 00:00:02.000]  當我們看44篇的時候
[00:17:07.000 --> 00:17:09.000]  他不做這件事情
[00:17:09.000 --> 00:17:12.000]  當然他受到很多的流難
[00:17:12.000 --> 00:17:16.000]  很多他所講到的不同的部門
[00:17:16.000 --> 00:17:18.000]  政府的部門對他的流難
[00:17:18.000 --> 00:17:20.000]  但是過程當中
[00:17:20.000 --> 00:17:22.000]  沒錯他有損失
[00:17:22.000 --> 00:17:26.000]  但是神仍然保守他到今天
[00:17:26.000 --> 00:17:27.000]  他吃了很多苦頭
[00:17:27.000 --> 00:17:30.000]  不過他自己心裡面仍然想
[00:17:30.000 --> 00:17:33.000]  我繼續走神的路
[00:17:33.000 --> 00:17:34.000]  在這些過程當中
[00:17:34.000 --> 00:17:35.000]  這些弟兄姊妹
[00:17:35.000 --> 00:17:41.000]  他們仍然堅持行在光明的裡面
[00:17:41.000 --> 00:17:42.000]  在過程裡面
[00:17:42.000 --> 00:17:44.000]  有些時候會覺得神好像都不理他們
[00:17:44.000 --> 00:17:45.000]  你再看一看
[00:17:45.000 --> 00:17:50.000]  我們回到44章詩篇
[00:17:50.000 --> 00:17:52.000]  在44篇的詩篇
[00:17:52.000 --> 00:17:54.000]  你會留意到
[00:17:54.000 --> 00:17:57.000]  在接下來的經文就會說
[00:17:57.000 --> 00:18:01.000]  他們繼續放膽去祈求
[00:18:01.000 --> 00:18:02.000]  第23節說
[00:18:02.000 --> 00:18:04.000]  主啊求你醒來
[00:18:04.000 --> 00:18:06.000]  為甚麼還睡著呢
[00:18:06.000 --> 00:18:09.000]  神好像是睡了覺
[00:18:09.000 --> 00:18:11.000]  好像都聽不到我們的呼求
[00:18:11.000 --> 00:18:12.000]  但是他的內心裡面
[00:18:12.000 --> 00:18:15.000]  仍然是這樣向神尋求
[00:18:15.000 --> 00:18:16.000]  各位弟兄姊妹
[00:18:16.000 --> 00:18:19.000]  有些時候生活上尋求上帝
[00:18:19.000 --> 00:18:21.000]  好像真的感覺有一種
[00:18:21.000 --> 00:18:26.000]  叫做屬靈的沉睡
[00:18:26.000 --> 00:18:27.000]  或者大家會想起
[00:18:27.000 --> 00:18:28.000]  在聖經裡面
[00:18:28.000 --> 00:18:32.000]  當一班門徒在暴風雨當中
[00:18:32.000 --> 00:18:35.000]  一路撐船的時候
[00:18:35.000 --> 00:18:38.000]  暴風雨出現
[00:18:38.000 --> 00:18:40.000]  耶穌當時怎樣
[00:18:40.000 --> 00:18:45.000]  耶穌在船尾睡著了
[00:18:45.000 --> 00:18:48.000]  一班門徒他們很擔心
[00:18:48.000 --> 00:18:49.000]  所以他們大聲地喊
[00:18:49.000 --> 00:18:51.000]  夫子我們喪命了
[00:18:51.000 --> 00:18:54.000]  我們死了你都不理我們嗎
[00:18:54.000 --> 00:18:56.000]  然後在那個時候
[00:18:56.000 --> 00:18:57.000]  耶穌起來
[00:18:57.000 --> 00:18:59.000]  斥責風浪
[00:18:59.000 --> 00:19:02.000]  風浪大大的子息
[00:19:02.000 --> 00:19:04.000]  然後主耶穌就跟他們說
[00:19:04.000 --> 00:19:08.000]  他說為甚麼膽怯呢
[00:19:08.000 --> 00:19:11.000]  為甚麼還害怕呢
[00:19:11.000 --> 00:19:16.000]  你們沒有信心嗎
[00:19:16.000 --> 00:19:20.000]  我記得在幾年之前
[00:19:20.000 --> 00:19:21.000]  當我自己三十歲
[00:19:21.000 --> 00:19:24.000]  不是三十歲
[00:19:24.000 --> 00:19:29.000]  三十結婚週年紀念
[00:19:29.000 --> 00:19:32.000]  也是三十
[00:19:32.000 --> 00:19:33.000]  我跟那班弟兄姊妹
[00:19:33.000 --> 00:19:35.000]  有一點點的慶祝
[00:19:35.000 --> 00:19:37.000]  我跟太太就選了一首詩歌
[00:19:37.000 --> 00:19:40.000]  這首詩歌我請領導
[00:19:40.000 --> 00:19:42.000]  跟我一起唱
[00:19:42.000 --> 00:19:44.000]  這首詩歌叫做
[00:19:44.000 --> 00:19:45.000]  主凡事引導
[00:19:45.000 --> 00:19:47.000]  All the way my savior leads me
[00:19:47.000 --> 00:19:50.000]  大家不知道有沒有人記得
[00:19:50.000 --> 00:19:51.000]  我唱這首詩歌的時候很感動
[00:19:51.000 --> 00:19:52.000]  因為回想人生
[00:19:52.000 --> 00:19:54.000]  都有不少的經歷
[00:19:54.000 --> 00:19:56.000]  這首詩歌我引述出來
[00:19:56.000 --> 00:19:57.000]  詩歌說
[00:19:57.000 --> 00:20:00.000]  救世主凡事引導我
[00:20:00.000 --> 00:20:03.000]  我何須別有所求
[00:20:03.000 --> 00:20:06.000]  主的愛憐我何用多疑呢
[00:20:06.000 --> 00:20:09.000]  我一生吾主眷有
[00:20:09.000 --> 00:20:10.000]  英文這樣說
[00:20:10.000 --> 00:20:12.000]  All the way my savior leads me
[00:20:12.000 --> 00:20:15.000]  What have I to ask beside
[00:20:15.000 --> 00:20:17.000]  還求甚麼呢
[00:20:17.000 --> 00:20:20.000]  Can I doubt his tender mercy
[00:20:20.000 --> 00:20:24.000]  Who through life has been my guide
[00:20:24.000 --> 00:20:27.000]  為甚麼要猜疑呢
[00:20:27.000 --> 00:20:28.000]  有些時候沒錯
[00:20:28.000 --> 00:20:30.000]  在這些困難裏面
[00:20:30.000 --> 00:20:33.000]  是會有很多心裏面的疑問
[00:20:33.000 --> 00:20:35.000]  但每當想起這位上帝
[00:20:35.000 --> 00:20:37.000]  祂的慈愛不會改變
[00:20:37.000 --> 00:20:39.000]  人生的路走了一段
[00:20:39.000 --> 00:20:41.000]  祂都一直拖帶著
[00:20:41.000 --> 00:20:45.000]  因此可以繼續安然地跟隨祂
[00:20:45.000 --> 00:20:46.000]  詩歌最後說
[00:20:46.000 --> 00:20:48.000]  在一切所經歷的事情
[00:20:48.000 --> 00:20:56.000]  神讓這些事情成為對我生命的祝福
[00:20:56.000 --> 00:20:57.000]  因此你發覺
[00:20:57.000 --> 00:21:01.000]  剛才詩篇44篇26節最後的時候
[00:21:01.000 --> 00:21:02.000]  詩人說
[00:21:02.000 --> 00:21:04.000]  求祢起來幫助我們
[00:21:04.000 --> 00:21:06.000]  雖然未曾放棄
[00:21:06.000 --> 00:21:07.000]  仍然有一種信心
[00:21:07.000 --> 00:21:09.000]  知道神會幫助他
[00:21:09.000 --> 00:21:12.000]  所以放膽在當中求神幫助
[00:21:12.000 --> 00:21:16.000]  但不是因為我有信心
[00:21:16.000 --> 00:21:20.000]  而是為了祢慈愛的緣故
[00:21:20.000 --> 00:21:22.000]  救贖我們
[00:21:22.000 --> 00:21:25.000]  仍然是這個基礎
[00:21:25.000 --> 00:21:26.000]  仍然相信
[00:21:26.000 --> 00:21:29.000]  我可以永遠依靠神的慈愛
[00:21:29.000 --> 00:21:33.000]  來走前面的路
[00:21:33.000 --> 00:21:36.000]  可以安然地放膽地面對
[00:21:36.000 --> 00:21:37.000]  各位靈姐妹
[00:21:37.000 --> 00:21:41.000]  我們讀詩篇就體會一件事情
[00:21:41.000 --> 00:21:42.000]  沒錯
[00:21:42.000 --> 00:21:44.000]  我們人生有些時候會有些艱難
[00:21:44.000 --> 00:21:45.000]  有些苦困
[00:21:45.000 --> 00:21:48.000]  而其中我們知道有不少是因為信仰
[00:21:48.000 --> 00:21:51.000]  一種跟隨神的緣故
[00:21:51.000 --> 00:21:54.000]  但其中不要忘記神
[00:21:54.000 --> 00:21:57.000]  不要放棄對祂的依靠
[00:21:57.000 --> 00:21:58.000]  在過程中
[00:21:58.000 --> 00:22:00.000]  因為知道祂的慈愛
[00:22:00.000 --> 00:22:03.000]  我們就繼續依靠神
[00:22:03.000 --> 00:22:06.000]  這些困難反而讓我們更認識
[00:22:06.000 --> 00:22:09.000]  這位是滿有能力的上帝
[00:22:09.000 --> 00:22:11.000]  我們一會兒來祈禱

