
[00:00:00.000 --> 00:00:04.080]  今天的題目是經歷神的二
[00:15:31.560 --> 00:15:33.800]  不走在神自己的旨意當中
[00:15:33.800 --> 00:15:35.880]  好像約拿那樣
[00:15:35.880 --> 00:15:37.640]  我和大家也提過了
[00:15:37.640 --> 00:15:39.840]  你看約拿書裡面的神蹟
[00:15:39.840 --> 00:15:41.880]  那些不尋常的事情
[00:15:41.880 --> 00:15:44.280]  如果約拿是聽話的
[00:15:44.280 --> 00:15:45.520]  神也不用這麼做的
[00:15:45.520 --> 00:15:48.920]  如果神叫約拿說
[00:15:48.920 --> 00:15:50.520]  你去你你未
[00:15:50.520 --> 00:15:51.680]  去傳道吧
[00:15:51.680 --> 00:15:52.720]  約拿說好啊
[00:15:52.720 --> 00:15:53.240]  我去吧
[00:15:53.240 --> 00:15:54.840]  雖然他也是我的敵國
[00:15:54.840 --> 00:15:55.960]  感情上很難接受
[00:15:55.960 --> 00:15:58.120]  但是你叫我去就去吧
[00:15:58.120 --> 00:16:00.160]  那他用不著走路嗎?
[00:16:00.160 --> 00:16:01.160]  他不用走路的
[00:16:01.160 --> 00:16:02.520]  他不走路的時候
[00:16:02.520 --> 00:16:05.680]  神用不著在海裡翻起風浪
[00:16:05.680 --> 00:16:06.720]  扔了他下海
[00:16:06.720 --> 00:16:07.800]  就被魚吞了他
[00:16:07.800 --> 00:16:08.280]  不用
[00:16:08.280 --> 00:16:09.760]  這些這麼不尋常的事情
[00:16:09.760 --> 00:16:11.480]  是因為人不聽話嘛
[00:16:11.480 --> 00:16:13.120]  聽話就沒事了
[00:16:13.120 --> 00:16:15.200]  所以我們說
[00:16:15.200 --> 00:16:19.160]  在我們的情況下
[00:16:19.160 --> 00:16:20.920]  有時候人真的需要
[00:16:20.920 --> 00:16:22.720]  神要一些的介入
[00:16:22.720 --> 00:16:24.200]  甚至阻擋
[00:16:24.200 --> 00:16:26.360]  或者扭轉這些情況
[00:16:26.360 --> 00:16:28.160]  有時候在我們心裡面
[00:16:28.160 --> 00:16:30.760]  如果我們是願意跟從神的
[00:16:30.760 --> 00:16:32.040]  願意信服多一點的
[00:16:32.040 --> 00:16:33.640]  那麼我們心裡面就改變了
[00:16:33.640 --> 00:16:35.520]  就不用找一些很特別的事情
[00:16:35.520 --> 00:16:37.120]  所以你不要期待那些
[00:16:37.120 --> 00:16:39.000]  很特別
[00:16:39.000 --> 00:16:39.960]  很不尋常的事情
[00:16:39.960 --> 00:16:41.600]  可能你都不懂
[00:16:41.600 --> 00:16:43.840]  不是好東西來的
[00:16:43.840 --> 00:16:45.840]  我不知道有沒有跟大家分享過
[00:16:45.840 --> 00:16:47.440]  那時候我剛剛信耶穌
[00:16:47.440 --> 00:16:49.160]  我看到聖經
[00:16:49.160 --> 00:16:49.440]  哇
[00:16:49.440 --> 00:16:50.480]  好東西啊
[00:16:50.480 --> 00:16:53.800]  《事司記》那裡
[00:16:53.800 --> 00:16:56.280]  這個事司米殿
[00:16:56.280 --> 00:16:57.880]  要打米殿人
[00:16:57.880 --> 00:16:59.280]  究竟打不打呢?
[00:16:59.280 --> 00:17:00.440]  這個機殿
[00:17:00.440 --> 00:17:02.040]  於是他就求神
[00:17:02.040 --> 00:17:05.040]  你獻出你自己不尋常的旨意
[00:17:05.040 --> 00:17:05.720]  是不是?
[00:17:05.720 --> 00:17:06.880]  大家記得吧
[00:17:06.880 --> 00:17:07.880]  於是
[00:17:07.880 --> 00:17:10.240]  機殿就創作了一個方法
[00:17:10.240 --> 00:17:13.560]  說我把羊毛放在外面的礦泉裡
[00:17:13.560 --> 00:17:15.040]  第二天早上
[00:17:15.040 --> 00:17:17.600]  看看是不是所有地方都有露水
[00:17:17.600 --> 00:17:19.200]  只是這個羊毛是乾的
[00:17:19.200 --> 00:17:20.960]  果然是這樣
[00:17:20.960 --> 00:17:22.080]  說這樣都不夠
[00:17:22.080 --> 00:17:23.120]  再來一次
[00:17:23.120 --> 00:17:25.000]  說再放一次出去
[00:17:25.000 --> 00:17:27.720]  我希望我們看到明天
[00:17:27.720 --> 00:17:29.200]  到處都是乾的
[00:17:29.200 --> 00:17:30.400]  只是這個羊毛濕的
[00:17:30.400 --> 00:17:31.640]  又是
[00:17:31.640 --> 00:17:32.440]  那他說好了
[00:17:32.440 --> 00:17:34.800]  我就打這個米殿人了
[00:17:35.520 --> 00:17:37.760]  這是他的方法
[00:17:37.760 --> 00:17:39.880]  去找出這麼不尋常的事情
[00:17:39.880 --> 00:17:41.280]  他就肯定自己
[00:17:41.280 --> 00:17:43.440]  是神自己要他做什麼
[00:17:43.440 --> 00:17:46.160]  其實老實說
[00:17:46.160 --> 00:17:48.360]  是不是這個方法
[00:17:48.360 --> 00:17:50.200]  當時我覺得很厲害
[00:17:50.200 --> 00:17:52.560]  其實如果我們心裡面願意聽神的話
[00:17:52.560 --> 00:17:55.240]  有時候不用這麼多特別的事情
[00:17:55.240 --> 00:17:56.960]  所以我不是說
[00:17:56.960 --> 00:17:57.720]  叫你不要
[00:17:57.720 --> 00:17:59.960]  不過你不要經常期待一些很不尋常的事情
[00:17:59.960 --> 00:18:00.880]  有時候因為
[00:18:00.880 --> 00:18:02.120]  我們總是不聽話
[00:18:02.120 --> 00:18:03.560]  叫你也不聽
[00:18:03.560 --> 00:18:04.800]  提你也不理
[00:18:04.800 --> 00:18:05.800]  不斷衝過去
[00:18:05.800 --> 00:18:07.760]  唯有扔一顆石頭
[00:18:07.760 --> 00:18:09.480]  讓你啪這樣跌倒
[00:18:09.480 --> 00:18:10.560]  很不尋常的
[00:18:10.560 --> 00:18:12.200]  這樣你才停下來
[00:18:12.200 --> 00:18:14.640]  我跟大家說說
[00:18:14.640 --> 00:18:16.520]  一個比較
[00:18:16.520 --> 00:18:17.520]  一個事實
[00:18:17.520 --> 00:18:19.720]  不過有時候說出來都比較醜醜的
[00:18:19.720 --> 00:18:20.520]  那時候就
[00:18:20.520 --> 00:18:22.040]  看到這兩個例子
[00:18:22.040 --> 00:18:23.400]  剛剛信耶穌的時候
[00:18:23.400 --> 00:18:25.360]  團契裡面我喜歡了一個女孩
[00:18:25.360 --> 00:18:27.280]  我看看神的旨意
[00:18:27.280 --> 00:18:29.080]  是不是要我跟她拍拖呢
[00:18:29.080 --> 00:18:30.000]  我就祈禱
[00:18:30.000 --> 00:18:31.960]  我說這次我回去團契
[00:18:31.960 --> 00:18:34.240]  搭電梯上去一開門就看到她了
[00:18:34.240 --> 00:18:35.760]  這個就是了
[00:18:35.760 --> 00:18:37.480]  學人家機電
[00:18:37.480 --> 00:18:38.480]  我跟大家說過
[00:18:38.480 --> 00:18:41.040]  都知道那次結果是開門是藍的
[00:18:41.040 --> 00:18:44.320]  不是的
[00:18:44.320 --> 00:18:45.400]  你搞這些事情
[00:18:45.400 --> 00:18:47.520]  不是出這樣的主意的
[00:18:47.520 --> 00:18:48.880]  用什麼呢?
[00:18:48.880 --> 00:18:49.840]  你的心裡面
[00:18:49.840 --> 00:18:50.960]  你跟隨神
[00:18:50.960 --> 00:18:52.720]  不過有時候我們是沒有人
[00:18:52.720 --> 00:18:53.680]  是不跟隨
[00:18:53.680 --> 00:18:55.160]  還有一個原因
[00:18:55.160 --> 00:18:56.960]  也是一定要有神要介入的
[00:18:56.960 --> 00:19:00.360]  因為魔鬼撒旦和他的支持
[00:19:00.680 --> 00:19:02.080]  支持的靈也好
[00:19:02.080 --> 00:19:02.840]  人也好
[00:19:02.840 --> 00:19:04.000]  他會攻擊的
[00:19:04.000 --> 00:19:05.560]  所以
[00:19:05.560 --> 00:19:07.520]  在他攻擊裡面的時候
[00:19:07.520 --> 00:19:08.520]  你就會
[00:19:08.520 --> 00:19:12.240]  你需要神有時候真的要加入去阻擋
[00:19:12.240 --> 00:19:13.960]  這個也是
[00:19:13.960 --> 00:19:16.240]  神要在我們的生命裡面
[00:19:16.240 --> 00:19:19.240]  是會顯出大能的一個情況
[00:19:19.240 --> 00:19:21.800]  不過
[00:19:21.800 --> 00:19:22.720]  總結
[00:19:22.720 --> 00:19:23.880]  總歸來說
[00:19:23.880 --> 00:19:25.000]  神顯出大能
[00:19:25.000 --> 00:19:25.600]  剛剛說的
[00:19:25.600 --> 00:19:27.480]  不是要表演一下他自己
[00:19:27.480 --> 00:19:28.360]  嚇嚇你
[00:19:28.360 --> 00:19:29.560]  也不是
[00:19:29.560 --> 00:19:35.520]  要有什麼滿足你自己個人的意欲
[00:19:35.520 --> 00:19:38.040]  是他的計劃要完成
[00:19:38.040 --> 00:19:40.040]  同時我相信
[00:19:40.040 --> 00:19:43.160]  當你和我經歷過神的大能的時候
[00:19:43.160 --> 00:19:45.920]  好像聖經裡面一樣
[00:19:45.920 --> 00:19:48.680]  人就會有一種新的領悟
[00:19:48.680 --> 00:19:50.280]  對神有新的認識
[00:19:50.280 --> 00:19:51.440]  有突破
[00:19:51.440 --> 00:19:52.680]  信心有突破
[00:19:52.680 --> 00:19:54.160]  靈命有突破
[00:19:54.160 --> 00:19:56.240]  所以有時候神是用這些方法
[00:19:56.240 --> 00:19:58.280]  最重要的是我們有些不尋常的事情
[00:19:58.280 --> 00:19:59.920]  在我們生命裡面出現的時候
[00:19:59.920 --> 00:20:02.760]  我們就知道神想我們有進步
[00:20:02.760 --> 00:20:04.760]  好像保羅一樣
[00:20:04.760 --> 00:20:06.240]  他自己未信主的時候
[00:20:06.240 --> 00:20:08.280]  一直向著大馬塞的路上
[00:20:08.280 --> 00:20:09.480]  去的時候
[00:20:09.480 --> 00:20:11.320]  耶穌基督用他的光打倒他
[00:20:11.320 --> 00:20:13.800]  這是一個很不尋常的大能經歷
[00:20:13.800 --> 00:20:14.840]  為了什麼呢?
[00:20:14.840 --> 00:20:17.960]  將保羅人生的路扭轉
[00:20:17.960 --> 00:20:20.680]  然後成為神所用的人
[00:20:20.680 --> 00:20:24.520]  成為一個去外幫人傳福音的信徒
[00:20:24.520 --> 00:20:25.240]  是不是?
[00:20:25.240 --> 00:20:28.280]  所以這些全部都是神自己的美意
[00:20:28.280 --> 00:20:29.720]  今天你和我都是
[00:20:29.720 --> 00:20:33.120]  神給這些大能在我們生命裡面出現
[00:20:33.120 --> 00:20:37.080]  不是要我們覺得自己很威風
[00:20:37.080 --> 00:20:40.800]  而是想我們的生命有這樣的扭轉
[00:20:40.800 --> 00:20:43.440]  能夠更加有成長
[00:20:43.440 --> 00:20:46.120]  信心更加有突破
[00:20:46.120 --> 00:20:48.200]  因為原來神這麼厲害
[00:20:48.200 --> 00:20:49.320]  好像彼得
[00:20:49.320 --> 00:20:51.120]  他坐牢的時候
[00:20:51.120 --> 00:20:54.120]  神打開了他的鎖鏈門的時候
[00:20:54.120 --> 00:20:55.400]  他出來說了一句話
[00:20:55.400 --> 00:20:57.400]  我現在真知道
[00:20:57.400 --> 00:20:59.400]  原來神是這麼厲害的
[00:20:59.400 --> 00:21:00.920]  他不是不知道
[00:21:00.920 --> 00:21:02.440]  不過經驗過這些之後
[00:21:02.440 --> 00:21:05.360]  他的生命裡面有一種嶄新的認識
[00:21:05.360 --> 00:21:07.280]  原來神這麼真實
[00:21:07.280 --> 00:21:07.800]  這麼厲害
[00:21:07.800 --> 00:21:09.760]  頂尖的這就是神的心意
[00:21:09.760 --> 00:21:12.040]  讓我們去經歷他的大能
[00:21:12.040 --> 00:21:16.640]  究竟我們怎樣可以經歷到神的大能呢?
[00:21:16.640 --> 00:21:21.360]  其實一點都不難
[00:21:22.560 --> 00:21:24.120]  我總結了聖經裡面
[00:21:24.120 --> 00:21:25.800]  讓我們看見的那幅圖畫
[00:21:25.800 --> 00:21:27.800]  我想說兩方面
[00:21:27.800 --> 00:21:29.920]  第一
[00:21:29.920 --> 00:21:32.680]  是留心發言
[00:21:32.680 --> 00:21:34.640]  就是這麼簡單
[00:21:34.640 --> 00:21:36.480]  其實神的大能
[00:21:36.480 --> 00:21:39.560]  神的不尋常的作為
[00:21:39.560 --> 00:21:40.880]  其實在我們生命裡面
[00:21:40.880 --> 00:21:41.960]  到處都有
[00:21:41.960 --> 00:21:42.680]  不斷在這裡
[00:21:42.680 --> 00:21:44.000]  他沒有停過的
[00:21:44.000 --> 00:21:46.520]  不過有時候你和我沒有留意
[00:21:46.520 --> 00:21:47.880]  所以就以為沒有
[00:21:47.880 --> 00:21:49.160]  看不到
[00:21:49.160 --> 00:21:51.720]  這個是我們很大的損失
[00:21:51.720 --> 00:21:53.960]  也是我們很大的錯失
[00:21:53.960 --> 00:21:58.000]  神其實一直有他自己的大能
[00:21:58.000 --> 00:21:59.640]  在你和我身上
[00:21:59.640 --> 00:22:01.200]  你說真的嗎?
[00:22:01.200 --> 00:22:02.720]  如果留意得到
[00:22:02.720 --> 00:22:05.000]  遠比你想像的多
[00:22:05.000 --> 00:22:08.560]  第一樣最簡單的
[00:22:08.560 --> 00:22:10.400]  回顧你的人生
[00:22:10.400 --> 00:22:12.720]  今天你坐在這裡
[00:22:12.720 --> 00:22:15.920]  其實你和我都有自己的故事
[00:22:15.920 --> 00:22:18.240]  我就很明白我的故事
[00:22:18.240 --> 00:22:19.520]  我經常都說
[00:22:19.760 --> 00:22:22.800]  溫偉耀未信耶穌之前的壞人
[00:22:22.800 --> 00:22:24.120]  我到現在都記得
[00:22:24.120 --> 00:22:25.840]  這麼差勁
[00:22:25.840 --> 00:22:26.920]  這麼反基督教
[00:22:26.920 --> 00:22:28.480]  用髒話罵耶穌
[00:22:28.480 --> 00:22:29.960]  今天我站在這裡廣道
[00:22:29.960 --> 00:22:31.960]  你說這根本就是神蹟
[00:22:31.960 --> 00:22:32.840]  是不是?
[00:22:32.840 --> 00:22:33.960]  神的大能
[00:22:33.960 --> 00:22:36.320]  你也有你的神的大能的神蹟
[00:22:36.320 --> 00:22:37.040]  你記住
[00:22:37.040 --> 00:22:37.760]  是不是?
[00:22:37.760 --> 00:22:39.400]  神扭轉你的生命
[00:22:39.400 --> 00:22:41.080]  在人的角度看來
[00:22:41.080 --> 00:22:43.440]  好像說剛好碰上那個人
[00:22:43.440 --> 00:22:46.560]  剛好去到那個報道會
[00:22:46.560 --> 00:22:47.800]  誰說剛好
[00:22:47.800 --> 00:22:48.280]  你看到
[00:22:48.280 --> 00:22:49.360]  其實神在這裡
[00:22:49.360 --> 00:22:50.840]  祂的手一直在動
[00:22:50.840 --> 00:22:52.120]  你看見的時候
[00:22:52.120 --> 00:22:53.040]  你留心一下
[00:22:53.040 --> 00:22:54.120]  你會看到的
[00:22:54.120 --> 00:22:56.200]  在你過去的裡面
[00:22:56.200 --> 00:22:58.880]  神在你人生裡最低谷的時候
[00:22:58.880 --> 00:22:59.400]  哎呀
[00:22:59.400 --> 00:23:00.960]  剛好看到那個人
[00:23:00.960 --> 00:23:01.880]  說了幾句話
[00:23:01.880 --> 00:23:02.920]  整個人變了
[00:23:02.920 --> 00:23:04.760]  或者那個機會本來想著沒有了
[00:23:04.760 --> 00:23:05.480]  絕路的時候
[00:23:05.480 --> 00:23:05.760]  哎呀
[00:23:05.760 --> 00:23:07.640]  為什麼剛好收到一份東西
[00:23:07.640 --> 00:23:08.360]  看看
[00:23:08.360 --> 00:23:08.760]  哎呀
[00:23:08.760 --> 00:23:09.720]  可以啊
[00:23:09.720 --> 00:23:11.400]  又找到了
[00:23:11.400 --> 00:23:13.240]  於是你又走了另外一條路
[00:23:13.240 --> 00:23:14.360]  這些全部
[00:23:14.360 --> 00:23:15.480]  你留意的時候
[00:23:15.480 --> 00:23:17.040]  神的手一直在這裡
[00:23:17.040 --> 00:23:17.800]  是不是?
[00:23:17.800 --> 00:23:18.880]  你和我
[00:23:19.280 --> 00:23:22.640]  人生裡面其實神一直沒有離開過我們的手
[00:23:22.640 --> 00:23:23.840]  不過我們沒有留意
[00:23:23.840 --> 00:23:24.640]  兄弟姐妹
[00:23:24.640 --> 00:23:27.240]  這個是我們很大的錯失
[00:23:27.240 --> 00:23:28.760]  我和大家提過
[00:23:28.760 --> 00:23:29.560]  我自己呢
[00:23:29.560 --> 00:23:33.400]  有時候喜歡用一本一本的寫下來
[00:23:33.400 --> 00:23:35.120]  不用很詳細的
[00:23:35.120 --> 00:23:36.920]  我和大家講過很多次了
[00:23:36.920 --> 00:23:37.520]  是不是?
[00:23:37.520 --> 00:23:38.280]  那就
[00:23:38.280 --> 00:23:38.920]  什麼時候
[00:23:38.920 --> 00:23:39.280]  什麼年
[00:23:39.280 --> 00:23:39.800]  什麼月
[00:23:39.800 --> 00:23:40.920]  什麼日子
[00:23:40.920 --> 00:23:41.480]  這樣
[00:23:41.480 --> 00:23:43.920]  然後寫幾句那件事
[00:23:43.920 --> 00:23:45.080]  因為我經歷過神
[00:23:45.080 --> 00:23:45.480]  哇
[00:23:45.480 --> 00:23:46.560]  這麼真實的
[00:23:46.560 --> 00:23:47.760]  這麼厲害的
[00:23:47.760 --> 00:23:49.040]  這樣扭轉的
[00:23:49.040 --> 00:23:50.080]  這麼無微不至
[00:23:50.080 --> 00:23:50.880]  我都還沒求他
[00:23:50.880 --> 00:23:51.720]  給了我
[00:23:51.720 --> 00:23:52.320]  好了
[00:23:52.320 --> 00:23:53.240]  有了這些的時候
[00:23:53.240 --> 00:23:54.800]  我寫幾句就夠了
[00:23:54.800 --> 00:23:56.640]  我不用整件事都寫了
[00:23:56.640 --> 00:23:58.120]  我弄一弄
[00:23:58.120 --> 00:24:01.280]  保證我幾年之後拿回來看那幾句
[00:24:01.280 --> 00:24:02.840]  寄回這件事就行了
[00:24:02.840 --> 00:24:04.440]  我和大家講過
[00:24:04.440 --> 00:24:07.480]  我這樣記錄下去的時候
[00:24:07.480 --> 00:24:09.440]  有時候你和我
[00:24:09.440 --> 00:24:10.400]  我都會
[00:24:10.400 --> 00:24:12.200]  人生最低谷的時候
[00:24:12.200 --> 00:24:13.600]  心情最差的時候
[00:24:13.600 --> 00:24:15.320]  覺得神都沒有理我
[00:24:15.320 --> 00:24:17.680]  為什麼會走到這樣的絕路的時候
[00:24:17.680 --> 00:24:20.280]  我就走去拿回其中一本出來
[00:24:20.280 --> 00:24:22.240]  1994年這樣結
[00:24:22.240 --> 00:24:24.560]  一頁一頁的看下去
[00:24:24.560 --> 00:24:24.840]  哇
[00:24:24.840 --> 00:24:26.560]  那件事又出回到我腦子裡面
[00:24:26.560 --> 00:24:28.240]  接著第二頁
[00:24:28.240 --> 00:24:29.480]  又出回那件事
[00:24:29.480 --> 00:24:30.720]  一路一路出的時候
[00:24:30.720 --> 00:24:32.000]  我和大家講過
[00:24:32.000 --> 00:24:35.240]  通常我還沒看完一本這樣的簿
[00:24:35.240 --> 00:24:36.120]  讀了一堂
[00:24:36.120 --> 00:24:37.080]  看了幾頁
[00:24:37.080 --> 00:24:38.840]  我眼淚已經流出來了
[00:24:38.840 --> 00:24:40.360]  我會告訴自己
[00:24:40.360 --> 00:24:41.640]  神怎麼會不管我
[00:24:41.640 --> 00:24:43.000]  你看他多奇妙
[00:24:43.000 --> 00:24:44.160]  他怎麼會不真實
[00:24:44.160 --> 00:24:46.200]  我生命就記得
[00:24:46.200 --> 00:24:47.360]  很重要
[00:24:47.360 --> 00:24:49.360]  所以聖經說你不要忘記
[00:24:49.360 --> 00:24:52.240]  你不要忘記神的恩典和大能
[00:24:52.240 --> 00:24:54.080]  你留心祂在這裡
[00:24:54.080 --> 00:24:55.360]  還有我們發覺
[00:24:55.360 --> 00:24:56.280]  原來神的大能
[00:24:56.280 --> 00:24:58.320]  根本祂的手一直都在這裡
[00:24:58.320 --> 00:24:59.600]  在我們周圍
[00:24:59.600 --> 00:25:00.400]  剛才我們講過
[00:25:00.400 --> 00:25:01.360]  在大自然裡面
[00:25:01.360 --> 00:25:02.720]  聖經裡面經常提醒我們
[00:25:02.720 --> 00:25:03.560]  約伯記也好
[00:25:03.560 --> 00:25:04.280]  施賓也好
[00:25:04.280 --> 00:25:05.840]  你看看大自然
[00:25:05.840 --> 00:25:06.960]  神的手一直在這裡
[00:25:06.960 --> 00:25:08.480]  不過我們現代人也好
[00:25:08.480 --> 00:25:09.480]  或者不信的人
[00:25:09.480 --> 00:25:10.560]  我們很驕傲
[00:25:10.560 --> 00:25:11.200]  我們經常說
[00:25:11.200 --> 00:25:12.320]  這個科學的情況
[00:25:12.320 --> 00:25:13.040]  這個進化論
[00:25:13.040 --> 00:25:13.480]  是不是
[00:25:13.480 --> 00:25:14.560]  其實神的手
[00:25:14.560 --> 00:25:15.800]  你看看那些植物
[00:25:15.800 --> 00:25:16.840]  那些動物
[00:25:17.040 --> 00:25:19.040]  那些天象
[00:25:19.040 --> 00:25:19.680]  是不是
[00:25:19.680 --> 00:25:21.720]  你看看我們那些昆蟲
[00:25:21.720 --> 00:25:24.040]  甚至那些飛鳥
[00:25:24.040 --> 00:25:25.960]  多麼多奇妙的東西
[00:25:25.960 --> 00:25:27.480]  神的手根本就在這裡
[00:25:27.480 --> 00:25:29.440]  神的大能一直都在這裡
[00:25:29.440 --> 00:25:30.800]  不過我們沒有留意
[00:25:30.800 --> 00:25:32.800]  還有甚至歷史
[00:25:32.800 --> 00:25:35.000]  有很多神一直介入的
[00:25:35.000 --> 00:25:35.640]  聖經告訴你
[00:25:35.640 --> 00:25:37.920]  神不斷介入人類的大事小事
[00:25:37.920 --> 00:25:38.640]  祂都在這裡
[00:25:38.640 --> 00:25:40.560]  你留意就看到的
[00:25:40.560 --> 00:25:43.400]  我們人類的歷史裡面
[00:25:43.400 --> 00:25:45.040]  都很多你見到的
[00:25:45.640 --> 00:25:47.640]  就好像1944年6月6日
[00:25:47.640 --> 00:25:49.480]  那個諾曼第登陸
[00:25:49.480 --> 00:25:50.800]  大家可能聽過
[00:25:50.800 --> 00:25:52.560]  在第二次世界大戰的時候
[00:25:52.560 --> 00:25:54.720]  盟軍決定一個最重要的反攻
[00:25:54.720 --> 00:25:56.160]  最重要的機會
[00:25:56.160 --> 00:25:58.400]  就是攻向那邊
[00:25:58.400 --> 00:25:59.880]  但是那個英梁海峽
[00:25:59.880 --> 00:26:01.840]  你要飛機飛過的時候
[00:26:01.840 --> 00:26:03.880]  定了那個時間
[00:26:03.880 --> 00:26:04.360]  之前
[00:26:04.360 --> 00:26:06.640]  然後天氣報告說要
[00:26:06.640 --> 00:26:08.560]  很大霧
[00:26:08.560 --> 00:26:09.360]  又濕
[00:26:09.360 --> 00:26:10.480]  什麼都看不到
[00:26:10.480 --> 00:26:12.160]  飛機飛不過去
[00:26:12.160 --> 00:26:14.280]  還有那個登陸艇
[00:26:14.280 --> 00:26:15.520]  那些水
[00:26:15.640 --> 00:26:18.040]  是要潮退潮漲
[00:26:18.040 --> 00:26:19.000]  潮漲
[00:26:19.000 --> 00:26:20.040]  上不去岸
[00:26:20.040 --> 00:26:21.240]  是要潮退
[00:26:21.240 --> 00:26:23.160]  時間很少的
[00:26:23.160 --> 00:26:24.320]  就是那時候要過去
[00:26:24.320 --> 00:26:26.360]  但是那時候天氣不好的時候
[00:26:26.360 --> 00:26:27.880]  登陸艇上不去
[00:26:27.880 --> 00:26:28.920]  飛機飛不過去
[00:26:28.920 --> 00:26:31.600]  那整個計劃就走不了
[00:26:31.600 --> 00:26:33.120]  你記得嗎?
[00:26:33.120 --> 00:26:34.360]  那時候他們祈禱
[00:26:34.360 --> 00:26:36.120]  6月6日早上
[00:26:36.120 --> 00:26:38.120]  突然間冷風吹過來
[00:26:38.120 --> 00:26:40.320]  高氣壓突然間變了
[00:26:40.320 --> 00:26:42.760]  天啊清不清晒大半天
[00:26:42.760 --> 00:26:43.920]  就是那個大半天
[00:26:43.920 --> 00:26:44.680]  是不是?
[00:26:44.680 --> 00:26:45.880]  電影也拍了
[00:26:45.880 --> 00:26:47.160]  Longest Day
[00:26:47.160 --> 00:26:48.000]  就是那時候
[00:26:48.000 --> 00:26:49.760]  飛機就可以飛過去了
[00:26:49.760 --> 00:26:51.120]  剛剛的潮退
[00:26:51.120 --> 00:26:52.280]  就可以登陸了
[00:26:52.280 --> 00:26:54.560]  世界大戰就改變了
[00:26:54.560 --> 00:26:57.480]  神的計劃在人類的歷史裡面一直在
[00:26:57.480 --> 00:26:58.920]  你和我有時候太驕傲
[00:26:58.920 --> 00:26:59.600]  我們不看
[00:26:59.600 --> 00:27:00.560]  我們不聽
[00:27:00.560 --> 00:27:01.520]  頂尖妹
[00:27:01.520 --> 00:27:03.200]  如果我們留意的時候
[00:27:03.200 --> 00:27:04.520]  怎麼會不在這裡?
[00:27:04.520 --> 00:27:08.080]  那時候我們的生命就有一種新的興奮
[00:27:08.080 --> 00:27:10.600]  就是讀書
[00:27:10.600 --> 00:27:12.520]  我經常都說信耶穌怎麼會悶?
[00:27:12.520 --> 00:27:13.640]  不知道多刺激
[00:27:13.800 --> 00:27:15.960]  有多少東西看在我們生命裡面
[00:27:15.960 --> 00:27:16.840]  這樣就行
[00:27:16.840 --> 00:27:17.920]  神就這樣就行
[00:27:17.920 --> 00:27:20.040]  你開始越來越看到祂的手
[00:27:20.040 --> 00:27:21.160]  祂的動作
[00:27:21.160 --> 00:27:22.280]  祂的扭轉
[00:27:22.280 --> 00:27:23.160]  祂的介入
[00:27:23.160 --> 00:27:25.840]  遠比你想象中多
[00:27:25.840 --> 00:27:27.280]  你試一下留意
[00:27:27.280 --> 00:27:27.840]  好不好?
[00:27:27.840 --> 00:27:28.720]  第二
[00:27:28.720 --> 00:27:30.360]  當然那個態度上
[00:27:30.360 --> 00:27:31.400]  和條件
[00:27:31.400 --> 00:27:32.880]  兩樣東西聖經說了
[00:27:32.880 --> 00:27:34.280]  我相信說出來都會知道
[00:27:34.280 --> 00:27:35.560]  不過我想再提一提
[00:27:35.560 --> 00:27:37.120]  第一
[00:27:37.120 --> 00:27:38.880]  信服
[00:27:38.880 --> 00:27:40.560]  第二
[00:27:40.560 --> 00:27:42.040]  信心
[00:27:42.880 --> 00:27:43.840]  這是條件
[00:27:43.840 --> 00:27:44.880]  你沒有這條件
[00:27:44.880 --> 00:27:46.680]  就算神的大能在這裡
[00:27:46.680 --> 00:27:48.680]  你都會經歷不到的
[00:27:48.680 --> 00:27:50.600]  信服
[00:27:50.600 --> 00:27:53.800]  我很喜歡亞國書四章七字那句話
[00:27:53.800 --> 00:27:55.400]  他說你們要什麼呢?
[00:27:55.400 --> 00:27:57.080]  信服神
[00:27:57.080 --> 00:27:59.520]  這樣就算魔鬼
[00:27:59.520 --> 00:28:01.000]  都會逃跑的
[00:28:01.000 --> 00:28:02.840]  你可以抵擋魔鬼
[00:28:02.840 --> 00:28:03.600]  剛才說
[00:28:03.600 --> 00:28:05.520]  為什麼有些這麼不尋常的事
[00:28:05.520 --> 00:28:06.520]  因為魔鬼要攻擊
[00:28:06.520 --> 00:28:08.280]  但是魔鬼是靈界的力量
[00:28:08.280 --> 00:28:08.920]  但是
[00:28:08.920 --> 00:28:10.040]  這個聖經很好
[00:28:10.040 --> 00:28:11.840]  你們聽神話的時候
[00:28:11.840 --> 00:28:14.040]  你走在神自己的心意上
[00:28:14.040 --> 00:28:15.960]  所以第一個條件就是
[00:28:15.960 --> 00:28:18.680]  你和我不是為了自己的私慾
[00:28:18.680 --> 00:28:20.040]  就做這樣做那樣
[00:28:20.040 --> 00:28:21.800]  要求神幫你
[00:28:21.800 --> 00:28:24.640]  好像南無阿彌陀佛
[00:28:24.640 --> 00:28:26.440]  或者觀音菩薩那樣幫你
[00:28:26.440 --> 00:28:27.280]  不是
[00:28:27.280 --> 00:28:28.920]  神不是這樣的
[00:28:28.920 --> 00:28:30.520]  而是我們相反來說
[00:28:30.520 --> 00:28:32.840]  我們貼近神自己的心意
[00:28:32.840 --> 00:28:35.800]  要跟著神自己的心意的時候
[00:28:35.800 --> 00:28:36.640]  按照他的心意
[00:28:36.640 --> 00:28:38.040]  走在他的計劃裡面
