
[00:00:00.000 --> 00:00:03.440]  我們訂閱節目很多時候都會熟悉幾節特別的經文
[00:16:10.960 --> 00:16:13.480]  這位太太馬上趕去醫院
[00:16:13.480 --> 00:16:15.560]  發覺他有一個昏迷
[00:16:15.560 --> 00:16:17.200]  完全不知道發生什麼事
[00:16:17.200 --> 00:16:18.320]  醫生檢查
[00:16:18.320 --> 00:16:21.080]  心臟病
[00:16:21.080 --> 00:16:23.440]  當時醫生說情況很嚴重
[00:16:23.440 --> 00:16:26.400]  未必有機會救得回來
[00:16:26.400 --> 00:16:28.360]  這位女士突然想起
[00:16:28.360 --> 00:16:30.640]  我以前信耶穌的
[00:16:30.640 --> 00:16:32.600]  在那時候她就祈禱
[00:16:32.600 --> 00:16:33.800]  她說神啊
[00:16:33.800 --> 00:16:36.960]  如果妳能夠救回我的先生
[00:16:36.960 --> 00:16:39.200]  我很願意重新歸向妳
[00:16:39.200 --> 00:16:39.960]  妳幫他吧
[00:16:39.960 --> 00:16:41.680]  醫生也幫不了
[00:16:41.680 --> 00:16:43.560]  一直為她祈禱
[00:16:43.560 --> 00:16:44.800]  一直祈禱
[00:16:44.800 --> 00:16:47.560]  醫生就繼續嘗試幫她
[00:16:47.560 --> 00:16:49.840]  後來經過一段時間之後
[00:16:49.840 --> 00:16:52.520]  這位男士真的康復了
[00:16:52.520 --> 00:16:54.600]  後來醫生對她說
[00:16:54.600 --> 00:16:55.760]  我很奇怪
[00:16:55.760 --> 00:16:57.720]  我在這裡工作了六年
[00:16:57.720 --> 00:16:59.120]  在醫院工作了六年
[00:16:59.120 --> 00:17:00.320]  這六年裡面
[00:17:00.320 --> 00:17:00.880]  這樣的情況
[00:17:00.880 --> 00:17:02.880]  入院的有三個
[00:17:02.880 --> 00:17:07.040]  不過只有妳先生一個人能出去
[00:17:07.040 --> 00:17:10.200]  其他兩個都不能出去
[00:17:10.200 --> 00:17:11.160]  因此這位姐妹
[00:17:11.160 --> 00:17:13.160]  很深感受神聽她的祈禱
[00:17:13.160 --> 00:17:15.400]  後來他們就一起回來教會
[00:17:15.400 --> 00:17:18.280]  他們就信主受洗
[00:17:18.280 --> 00:17:19.560]  很多時候你會發覺
[00:17:19.560 --> 00:17:22.880]  有些人以為神不再理會他們
[00:17:22.880 --> 00:17:24.240]  但想不到的時候
[00:17:24.240 --> 00:17:26.000]  當人向神呼求
[00:17:26.000 --> 00:17:27.840]  尋求神的恩典的時候
[00:17:27.840 --> 00:17:32.200]  就再次經歷神的能力和恩惠
[00:17:32.200 --> 00:17:35.160]  弟兄姊妹不要對自己灰心
[00:17:35.160 --> 00:17:37.560]  不要對自己失望
[00:17:37.560 --> 00:17:39.520]  你只要轉向祂
[00:17:39.520 --> 00:17:42.360]  祂就會向你施恩
[00:17:42.360 --> 00:17:43.520]  我們弟兄姊妹當中
[00:17:43.520 --> 00:17:46.000]  有些人曾經接受教會紀律
[00:17:46.000 --> 00:17:47.240]  曾經跌倒
[00:17:47.240 --> 00:17:48.800]  但是透過紀律過程
[00:17:48.800 --> 00:17:51.080]  重新站立起來
[00:17:51.080 --> 00:17:51.920]  去到最深的時候
[00:17:51.920 --> 00:17:54.440]  有一個罪會叫做「恢復」的罪會
[00:17:54.440 --> 00:17:56.440]  通常我們會讀一節聖經
[00:17:56.440 --> 00:17:57.360]  大家一起看看
[00:17:57.360 --> 00:18:00.360]  聖經詩篇第三十篇
[00:18:00.360 --> 00:18:03.360]  聖經的第五節
[00:18:03.360 --> 00:18:06.360]  三十篇第五節
[00:18:06.360 --> 00:18:09.360]  我請大家一起讀出來
[00:18:09.360 --> 00:18:12.360]  「因為他的怒氣不過是轉眼之間
[00:18:12.360 --> 00:18:15.360]  他的恩典乃是一生之久
[00:18:15.360 --> 00:18:18.360]  一叔雖然有哭泣
[00:18:18.360 --> 00:18:21.360]  祖神便別歡呼」
[00:18:21.360 --> 00:18:22.360]  聖經提到
[00:18:22.360 --> 00:18:23.360]  「無錯的時候
[00:18:23.360 --> 00:18:25.360]  神會管教我們
[00:18:25.360 --> 00:18:27.360]  祂的怒氣臨到我們
[00:18:27.360 --> 00:18:29.360]  但是神的怒氣是怎樣?
[00:18:29.360 --> 00:18:31.360]  轉眼之間
[00:18:31.360 --> 00:18:34.360]  祂的怒氣是轉眼之間
[00:18:34.360 --> 00:18:37.360]  祂的怒氣是轉眼之間
[00:18:37.360 --> 00:18:40.360]  祂的怒氣是轉眼之間
[00:18:40.360 --> 00:18:42.360]  很快就過去了
[00:18:42.360 --> 00:18:46.360]  但是祂的恩典是一生之久
[00:18:46.360 --> 00:18:48.360]  神的恩典不會離開你
[00:18:48.360 --> 00:18:52.360]  在長久的臨到你和我的身上
[00:18:52.360 --> 00:18:54.360]  一叔雖然有哭泣
[00:18:54.360 --> 00:18:56.360]  但是很快就早晨
[00:18:56.360 --> 00:18:58.360]  很快就見到曙光
[00:18:58.360 --> 00:19:00.360]  見到神的恩典
[00:19:00.360 --> 00:19:03.360]  因為神透過以西傑向人宣告
[00:19:03.360 --> 00:19:04.360]  告訴我們
[00:19:04.360 --> 00:19:05.360]  「聖文啊
[00:19:05.360 --> 00:19:07.360]  我不會忘記你們
[00:19:07.360 --> 00:19:09.360]  我要打開你們的墳墓
[00:19:09.360 --> 00:19:11.360]  叫你們從墳墓出來
[00:19:11.360 --> 00:19:15.360]  經歷神給我們的復甦和更新」
[00:19:15.360 --> 00:19:18.360]  我們再看聖經的以西傑書
[00:19:18.360 --> 00:19:22.360]  去到以西傑書的三十七章
[00:19:22.360 --> 00:19:24.360]  我們再看的時候
[00:19:24.360 --> 00:19:26.360]  《使徵》提到
[00:19:26.360 --> 00:19:28.360]  神再次吩咐以西傑
[00:19:28.360 --> 00:19:30.360]  在第九節
[00:19:30.360 --> 00:19:31.360]  第八節提到
[00:19:31.360 --> 00:19:33.360]  他們有肉有皮
[00:19:33.360 --> 00:19:35.360]  但是沒有氣息
[00:19:35.360 --> 00:19:36.360]  第九節說
[00:19:36.360 --> 00:19:37.360]  主對我說人子啊
[00:19:37.360 --> 00:19:39.360]  你要發語言
[00:19:39.360 --> 00:19:41.360]  向風發語言
[00:19:41.360 --> 00:19:43.360]  主又說如此說氣息啊
[00:19:43.360 --> 00:19:47.360]  要從四方或四風而來
[00:19:47.360 --> 00:19:50.360]  吹在這些被殺的人身上
[00:19:50.360 --> 00:19:52.360]  使他們活了
[00:19:52.360 --> 00:19:54.360]  於是我遵命說語言
[00:19:54.360 --> 00:19:56.360]  氣息就進入骸骨
[00:19:56.360 --> 00:19:57.360]  骸骨便活了
[00:19:57.360 --> 00:20:01.360]  並且站起來成為極大的軍隊
[00:20:02.360 --> 00:20:04.360]  聖經提到兩方面
[00:20:04.360 --> 00:20:05.360]  第一
[00:20:05.360 --> 00:20:07.360]  神發出語言
[00:20:07.360 --> 00:20:10.360]  要人聽神的話
[00:20:10.360 --> 00:20:12.360]  神的聖言發出之後
[00:20:12.360 --> 00:20:16.360]  這個身體的形態就出現了
[00:20:16.360 --> 00:20:17.360]  第二
[00:20:17.360 --> 00:20:20.360]  神就讓聖靈來吹靈氣
[00:20:20.360 --> 00:20:22.360]  進入這個身體
[00:20:22.360 --> 00:20:24.360]  它便變成有活氣
[00:20:24.360 --> 00:20:26.360]  有活的生命
[00:20:26.360 --> 00:20:29.360]  聖言、聖靈配合著
[00:20:29.360 --> 00:20:32.360]  成就對我們生命的更新
[00:20:32.360 --> 00:20:35.360]  聖經多次提及有聖靈
[00:20:35.360 --> 00:20:38.360]  第一節提到耶和華的靈
[00:20:38.360 --> 00:20:40.360]  十四節提到
[00:20:40.360 --> 00:20:43.360]  我將我的靈放在你們裡面
[00:20:43.360 --> 00:20:45.360]  又提到有氣息
[00:20:45.360 --> 00:20:47.360]  又提到有風
[00:20:47.360 --> 00:20:49.360]  這裡所說的四風
[00:20:49.360 --> 00:20:52.360]  四風也說的是聖靈
[00:20:52.360 --> 00:20:55.360]  四方面或地的四極
[00:20:55.360 --> 00:20:57.360]  聖靈的工作
[00:20:57.360 --> 00:21:00.360]  在全地工作的聖靈
[00:21:00.360 --> 00:21:02.360]  當時已經提到聖靈
[00:21:02.360 --> 00:21:04.360]  提到風
[00:21:04.360 --> 00:21:06.360]  提到氣息
[00:21:06.360 --> 00:21:07.360]  這三個字
[00:21:07.360 --> 00:21:10.360]  在原來的文字都是同一個字
[00:21:10.360 --> 00:21:13.360]  但有三重的含義
[00:21:13.360 --> 00:21:15.360]  也意味著神的靈
[00:21:15.360 --> 00:21:18.360]  是貫穿整個天地
[00:21:18.360 --> 00:21:20.360]  無論在靈界裡
[00:21:20.360 --> 00:21:22.360]  或是在自然界裡
[00:21:22.360 --> 00:21:24.360]  或是在我們的心靈裡
[00:21:24.360 --> 00:21:26.360]  它都是不斷的工作
[00:21:26.360 --> 00:21:30.360]  以成就對我們生命的更新
[00:21:30.360 --> 00:21:32.360]  大家一定記得在創世紀
[00:21:32.360 --> 00:21:35.360]  當神說用泥土做人之後
[00:21:35.360 --> 00:21:36.360]  做了一個人之後
[00:21:36.360 --> 00:21:38.360]  接著怎麼做呢?
[00:21:38.360 --> 00:21:40.360]  向他吹一口氣
[00:21:40.360 --> 00:21:41.360]  吹氣之後
[00:21:41.360 --> 00:21:44.360]  他就成為了有靈的活人
[00:21:44.360 --> 00:21:47.360]  和其他的生物就分別出來了
[00:21:47.360 --> 00:21:49.360]  因為我們裡面有神的靈
[00:21:49.360 --> 00:21:52.360]  因此我們是有不同
[00:21:52.360 --> 00:21:55.360]  而後來當主耶穌復活了之後
[00:21:55.360 --> 00:21:57.360]  一群門徒躲藏在房屋裡
[00:21:57.360 --> 00:21:59.360]  很驚慌
[00:21:59.360 --> 00:22:01.360]  主耶穌就在他們中間
[00:22:01.360 --> 00:22:03.360]  然後就告訴他們
[00:22:03.360 --> 00:22:04.360]  父怎麼差遣我
[00:22:04.360 --> 00:22:06.360]  我也照樣差遣你們
[00:22:06.360 --> 00:22:08.360]  接著怎麼做呢?
[00:22:08.360 --> 00:22:12.360]  同樣地向他們吹一口氣
[00:22:12.360 --> 00:22:13.360]  然後告訴他們
[00:22:13.360 --> 00:22:14.360]  你們赦免誰
[00:22:14.360 --> 00:22:16.360]  誰的罪就得到赦免
[00:22:16.360 --> 00:22:18.360]  將一種屬靈的權柄
[00:22:18.360 --> 00:22:20.360]  賜給教會
[00:22:20.360 --> 00:22:23.360]  也是當時的使徒所代表的
[00:22:23.360 --> 00:22:24.360]  各位電影姊妹
[00:22:24.360 --> 00:22:27.360]  神的聖靈能夠做好奇妙的工作
[00:22:27.360 --> 00:22:30.360]  大家知道我們宣道會的創辦人是誰嗎?
[00:22:30.360 --> 00:22:32.360]  孫迅博士
[00:22:32.360 --> 00:22:34.360]  孫迅博士在他年輕的時候
[00:22:34.360 --> 00:22:35.360]  有很多的病痛
[00:22:35.360 --> 00:22:39.360]  而且他有很嚴重的精神衰弱症
[00:22:39.360 --> 00:22:41.360]  有一次他在自己房間裡工作
[00:22:41.360 --> 00:22:43.360]  很疲倦
[00:22:43.360 --> 00:22:45.360]  當時也開始天黑
[00:22:45.360 --> 00:22:47.360]  房間開始黑
[00:22:47.360 --> 00:22:51.360]  他就想去火爐邊點火爐
[00:22:51.360 --> 00:22:53.360]  當他走到火爐邊的時候
[00:22:53.360 --> 00:22:55.360]  他發覺已經沒有柴了
[00:22:55.360 --> 00:22:57.360]  只剩下一些灰燼
[00:22:57.360 --> 00:23:00.360]  他覺得很灰心
[00:23:00.360 --> 00:23:02.360]  柴都沒有了
[00:23:02.360 --> 00:23:04.360]  在那時候突然間他看到
[00:23:04.360 --> 00:23:06.360]  在火爐上面有一瓶油
[00:23:06.360 --> 00:23:08.360]  當時的人很喜歡用油
[00:23:08.360 --> 00:23:10.360]  倒在柴火上
[00:23:10.360 --> 00:23:11.360]  他就拿了一瓶油
[00:23:11.360 --> 00:23:13.360]  倒在灰燼上
[00:23:13.360 --> 00:23:15.360]  一倒下去的時候
[00:23:15.360 --> 00:23:19.360]  突然間那些死灰就復燃
[00:23:19.360 --> 00:23:23.360]  很熾熱地再次燃燒起來
[00:23:23.360 --> 00:23:26.360]  整個房間突然間就光亮起來
[00:23:26.360 --> 00:23:27.360]  在那時候
[00:23:27.360 --> 00:23:30.360]  神一靈特別感動孫迅
[00:23:30.360 --> 00:23:31.360]  好像告訴他
[00:23:31.360 --> 00:23:33.360]  你就好像那些死灰
[00:23:33.360 --> 00:23:35.360]  不過你放心
[00:23:35.360 --> 00:23:38.360]  當聖靈好像有在你身上的時候
[00:23:38.360 --> 00:23:41.360]  要重新復甦過來
[00:23:41.360 --> 00:23:44.360]  這件事情帶給孫迅很大的激勵
[00:23:44.360 --> 00:23:48.360]  後來他就一直尋求神的醫治和幫助
[00:23:48.360 --> 00:23:51.360]  後來他的身體變得很健康
[00:23:51.360 --> 00:23:53.360]  如果你看他的傳記
[00:23:53.360 --> 00:23:55.360]  唯獨基督大家最近看
[00:23:55.360 --> 00:23:58.360]  就說到他後來的精神體力
[00:23:58.360 --> 00:24:00.360]  比他以前強健很多
[00:24:00.360 --> 00:24:03.360]  甚至比以前做多三倍的工作
[00:24:03.360 --> 00:24:06.360]  但是沒有疲乏的情況
[00:24:06.360 --> 00:24:07.360]  各位弟兄姊妹
[00:24:07.360 --> 00:24:09.360]  神能夠叫孫迅蒙恩
[00:24:09.360 --> 00:24:12.360]  也叫我們可以蒙恩
[00:24:12.360 --> 00:24:16.360]  叫我們能夠經歷神給我們的福數
[00:24:16.360 --> 00:24:19.360]  去尋求留心聽神的話
[00:24:19.360 --> 00:24:22.360]  又留心去尋求聖靈的工作
[00:24:22.360 --> 00:24:25.360]  以至你得到那種福數
[00:24:25.360 --> 00:24:27.360]  你再看聖經
[00:24:27.360 --> 00:24:29.360]  在剛才第十節說
[00:24:29.360 --> 00:24:32.360]  「於是我遵命說如言
[00:24:32.360 --> 00:24:34.360]  氣息就進入骸骨
[00:24:34.360 --> 00:24:35.360]  骸骨便活了
[00:24:35.360 --> 00:24:40.360]  並且站起來成為了極大的軍隊」
[00:24:40.360 --> 00:24:41.360]  第十四節
[00:24:41.360 --> 00:24:45.360]  「我必將我的靈放在你們裡面
[00:24:45.360 --> 00:24:47.360]  你們就要活了
[00:24:47.360 --> 00:24:49.360]  我將你們安置在本地」
[00:24:49.360 --> 00:24:52.360]  這是說一個蒙福之地
[00:24:52.360 --> 00:24:54.360]  一個迦南的美地
[00:24:54.360 --> 00:24:57.360]  「你們就知道我耶和華如此說
[00:24:57.360 --> 00:24:59.360]  也如此成就了
[00:24:59.360 --> 00:25:03.360]  這是耶和華說的」
[00:25:03.360 --> 00:25:05.360]  是神所說的話
[00:25:05.360 --> 00:25:07.360]  鼓勵我們的心
[00:25:07.360 --> 00:25:09.360]  不要失望
[00:25:09.360 --> 00:25:11.360]  不要放棄
[00:25:11.360 --> 00:25:13.360]  去尋求神的靈
[00:25:13.360 --> 00:25:16.360]  去尋求聖靈的工作
[00:25:16.360 --> 00:25:17.360]  各位電影姐妹
[00:25:17.360 --> 00:25:20.360]  你記得我們今天讀的金句嗎?
[00:25:20.360 --> 00:25:22.360]  是今次第一次讀的
[00:25:22.360 --> 00:25:28.360]  你再拿回來看
[00:25:28.360 --> 00:25:32.360]  我請大家一起再讀一次《演字曆聖經》
[00:25:32.360 --> 00:25:35.360]  一、二、三
[00:25:35.360 --> 00:25:39.360]  「知道他向我們所信的人所顯的能力
[00:25:39.360 --> 00:25:41.360]  是何等的大
[00:25:41.360 --> 00:25:46.360]  就是他在基督身上所穩定的大能大力
[00:25:46.360 --> 00:25:49.360]  是他從死裡復活
[00:25:49.360 --> 00:25:53.360]  要他在天上坐在自己的裡面
[00:25:53.360 --> 00:25:56.360]  而不受損人的傷害」
[00:25:56.360 --> 00:25:57.360]  感謝神
[00:25:57.360 --> 00:26:01.360]  神向信他的人所顯的能力是很大的
[00:26:01.360 --> 00:26:04.360]  弟兄姊妹去經歷這種能力
[00:26:04.360 --> 00:26:07.360]  也去經歷神給你的復生
[00:26:07.360 --> 00:26:09.360]  我們一起祈禱

