
[00:00:00.000 --> 00:00:03.000]  當我們讀聖經,我們常常會留意到一件事情
[00:19:54.000 --> 00:19:59.000]  如果你一年都不會和弟兄姊妹
[00:19:59.000 --> 00:20:01.000]  真的大家傾談分享
[00:20:01.000 --> 00:20:03.000]  你無從天天相勸
[00:20:03.000 --> 00:20:05.000]  聖經是意味著
[00:20:05.000 --> 00:20:07.000]  亦是表達神期望
[00:20:07.000 --> 00:20:11.000]  我們之間能夠常常相處
[00:20:11.000 --> 00:20:15.000]  分享互相的懸念
[00:20:15.000 --> 00:20:18.000]  所以你記得同樣希伯來書第十章就說
[00:20:18.000 --> 00:20:22.000]  不可停止聚會
[00:20:22.000 --> 00:20:23.000]  你說糟糕了
[00:20:23.000 --> 00:20:25.000]  我又一次沒有團契
[00:20:25.000 --> 00:20:28.000]  是不是犯罪呢
[00:20:28.000 --> 00:20:29.000]  不是犯罪
[00:20:29.000 --> 00:20:31.000]  但聖經勉勵我們
[00:20:31.000 --> 00:20:35.000]  是要我們常常和弟兄姊妹
[00:20:35.000 --> 00:20:38.000]  能夠相聚
[00:20:38.000 --> 00:20:41.000]  以至可以互相的勸勉
[00:20:41.000 --> 00:20:45.000]  如果你不是真的付出代價去相聚
[00:20:45.000 --> 00:20:48.000]  又怎能夠勸勉
[00:20:48.000 --> 00:20:49.000]  而聖經說
[00:20:49.000 --> 00:20:52.000]  如果不是這樣來互相勸勉
[00:20:52.000 --> 00:20:55.000]  你們中間有人就會被罪誘惑
[00:20:55.000 --> 00:20:58.000]  心裡剛硬就跌倒
[00:20:58.000 --> 00:21:00.000]  這種剛硬當你小心看的時候
[00:21:00.000 --> 00:21:03.000]  你會發覺不是突然間出現
[00:21:03.000 --> 00:21:04.000]  是在不知不覺當中
[00:21:04.000 --> 00:21:08.000]  是一步步沒有人勸勉
[00:21:08.000 --> 00:21:11.000]  然後慢慢心就剛硬了
[00:21:11.000 --> 00:21:14.000]  以至他不再願意聽從神
[00:21:14.000 --> 00:21:16.000]  他就離開了
[00:21:16.000 --> 00:21:17.000]  有人告訴我
[00:21:17.000 --> 00:21:19.000]  他心想我回到團契
[00:21:19.000 --> 00:21:21.000]  沒有得著
[00:21:21.000 --> 00:21:23.000]  也沒有什麼話說
[00:21:23.000 --> 00:21:26.000]  所以我也不太想回去
[00:21:26.000 --> 00:21:30.000]  如果你的心想著要自己得著
[00:21:30.000 --> 00:21:33.000]  這只是部分的原因
[00:21:33.000 --> 00:21:34.000]  但更重要的是
[00:21:34.000 --> 00:21:36.000]  神吩咐我們
[00:21:36.000 --> 00:21:39.000]  我們去勸勉弟兄姊妹
[00:21:39.000 --> 00:21:41.000]  去兼顧弟兄姊妹
[00:21:41.000 --> 00:21:44.000]  當你知道你毀身給弟兄姊妹
[00:21:44.000 --> 00:21:46.000]  毀身去彼此的勸告
[00:21:46.000 --> 00:21:48.000]  去輔助的時候
[00:21:48.000 --> 00:21:52.000]  而你自己反而在當中得著兼顧
[00:21:52.000 --> 00:21:55.000]  這正是神對我們的勉勵
[00:21:55.000 --> 00:21:56.000]  各位弟兄姊妹
[00:21:56.000 --> 00:21:59.000]  我知道我們中間也有很多弟兄姊妹
[00:21:59.000 --> 00:22:02.000]  是自己一個人來追求主
[00:22:02.000 --> 00:22:07.000]  但不要讓自己成為屬靈的獨行俠
[00:22:07.000 --> 00:22:08.000]  讓你的生命
[00:22:08.000 --> 00:22:09.000]  有弟兄姊妹在你中間
[00:22:09.000 --> 00:22:12.000]  彼此的人來勸告
[00:22:12.000 --> 00:22:13.000]  在神的道上
[00:22:13.000 --> 00:22:16.000]  一路跟隨神
[00:22:16.000 --> 00:22:18.000]  以致我們不至於
[00:22:18.000 --> 00:22:20.000]  去到聖經所說
[00:22:20.000 --> 00:22:23.000]  要離棄了一份信心
[00:22:23.000 --> 00:22:25.000]  十四字聖經再說
[00:22:25.000 --> 00:22:27.000]  你看完十四字
[00:22:27.000 --> 00:22:31.000]  如果我們把起初的信念或信心
[00:22:31.000 --> 00:22:33.000]  堅持到底
[00:22:33.000 --> 00:22:37.000]  就是有份於基督的人了
[00:22:37.000 --> 00:22:41.000]  是能夠將神給我們最初的信心
[00:22:41.000 --> 00:22:43.000]  一路堅持到底
[00:22:43.000 --> 00:22:46.000]  就真正在耶穌基督裡面
[00:22:46.000 --> 00:22:50.000]  有份成為屬神的一位
[00:22:50.000 --> 00:22:52.000]  屬神的兒女
[00:22:52.000 --> 00:22:56.000]  我想起很多時候去浸禮的時候
[00:22:56.000 --> 00:22:58.000]  我們一班新秀浸弟兄姊妹
[00:22:58.000 --> 00:23:01.000]  都會站在台上唱一首詩歌
[00:23:01.000 --> 00:23:03.000]  大家好多都試過了
[00:23:03.000 --> 00:23:05.000]  記不記得是哪首詩歌
[00:23:05.000 --> 00:23:08.000]  我已經決定
[00:23:08.000 --> 00:23:11.000]  大家就會站在台上唱首詩歌
[00:23:11.000 --> 00:23:16.000]  (唱)
[00:23:16.000 --> 00:23:17.000]  然後一路說
[00:23:17.000 --> 00:23:19.000]  又再
[00:23:19.000 --> 00:23:21.000]  十家在前面
[00:23:21.000 --> 00:23:22.000]  什麼?
[00:23:22.000 --> 00:23:24.000]  世界在背後
[00:23:24.000 --> 00:23:26.000]  有些人唱得太快
[00:23:26.000 --> 00:23:28.000]  世界在前面
[00:23:28.000 --> 00:23:32.000]  十家在背後
[00:23:32.000 --> 00:23:34.000]  立刻又改回不是
[00:23:34.000 --> 00:23:36.000]  十家在前面
[00:23:36.000 --> 00:23:37.000]  但最重要的是有些時候
[00:23:37.000 --> 00:23:39.000]  可能真的走著走著的時候
[00:23:39.000 --> 00:23:42.000]  看到有些人走開了
[00:23:42.000 --> 00:23:44.000]  但由開始的時候
[00:23:44.000 --> 00:23:46.000]  順道勉勵我們的心
[00:23:46.000 --> 00:23:49.000]  縱無人願意我們仍然跟隨
[00:23:49.000 --> 00:23:51.000]  因為這位上帝
[00:23:51.000 --> 00:23:54.000]  祂是可信可靠
[00:23:54.000 --> 00:23:55.000]  各位弟兄姊妹
[00:23:55.000 --> 00:23:57.000]  在你一路跟隨主的路上
[00:23:57.000 --> 00:23:59.000]  雙雙勉勵自己的心
[00:23:59.000 --> 00:24:01.000]  要知道這個世界
[00:24:01.000 --> 00:24:04.000]  會有很多事情衝擊著你
[00:24:04.000 --> 00:24:05.000]  但你要知道
[00:24:05.000 --> 00:24:07.000]  繼續在主的裡面
[00:24:07.000 --> 00:24:09.000]  持定信心
[00:24:09.000 --> 00:24:12.000]  來跟隨這位可信的主
[00:24:12.000 --> 00:24:14.000]  我們一起來祈禱

