
[00:00:00.000 --> 00:00:02.800]  我們今天所思想的題目是
[00:18:41.000 --> 00:18:43.000]  一般人跑步是怎樣的
[00:18:43.000 --> 00:18:45.000]  微微向前傾
[00:18:45.000 --> 00:18:47.000]  能夠順著風向跑
[00:18:47.000 --> 00:18:50.000]  但李愛銳先生跑步的時候
[00:18:50.000 --> 00:18:54.000]  他就抬頭向後傾
[00:18:54.000 --> 00:18:57.000]  是擋風地跑
[00:18:57.000 --> 00:18:59.000]  當他跑的時候
[00:18:59.000 --> 00:19:01.000]  在初賽覆賽的時候
[00:19:01.000 --> 00:19:02.000]  已經有一位選手
[00:19:02.000 --> 00:19:03.000]  美國的選手
[00:19:03.000 --> 00:19:07.000]  已經跑出了世界紀錄
[00:19:07.000 --> 00:19:10.000]  這次沒有人會看好李愛銳先生
[00:19:10.000 --> 00:19:13.000]  當他預備去跑決賽的時候
[00:19:13.000 --> 00:19:16.000]  有一位同隊的弟兄
[00:19:16.000 --> 00:19:19.000]  就寫了一張字條給他
[00:19:19.000 --> 00:19:21.000]  他就拿去賽場
[00:19:21.000 --> 00:19:24.000]  在更衣室的時候一打開看
[00:19:24.000 --> 00:19:26.000]  這節聖經的說話
[00:19:26.000 --> 00:19:28.000]  是舊約當中提及
[00:19:28.000 --> 00:19:30.000]  尊重我的
[00:19:30.000 --> 00:19:33.000]  我必尊重他
[00:19:33.000 --> 00:19:34.000]  英文說
[00:19:34.000 --> 00:19:36.000]  Those who honor me
[00:19:36.000 --> 00:19:39.000]  I will honor
[00:19:39.000 --> 00:19:43.000]  當李弟兄看到聖經的說話的時候
[00:19:43.000 --> 00:19:46.000]  他得到很多的鼓勵
[00:19:46.000 --> 00:19:48.000]  他知道他的心是為了要尊明神
[00:19:48.000 --> 00:19:51.000]  所以放棄之前的金牌
[00:19:51.000 --> 00:19:55.000]  他知道神也會尊重他
[00:19:55.000 --> 00:19:58.000]  他就放膽跑
[00:19:58.000 --> 00:20:00.000]  帶著那份信心
[00:20:00.000 --> 00:20:02.000]  他就放膽跑
[00:20:02.000 --> 00:20:04.000]  在跑第一百公尺的時候
[00:20:04.000 --> 00:20:06.000]  他就當一百公尺來跑
[00:20:06.000 --> 00:20:07.000]  跑得很快
[00:20:07.000 --> 00:20:08.000]  不過有人說
[00:20:08.000 --> 00:20:09.000]  沒有了
[00:20:09.000 --> 00:20:11.000]  他之後就沒有氣了
[00:20:11.000 --> 00:20:12.000]  四百公尺
[00:20:12.000 --> 00:20:16.000]  怎麼可以一直用一百公尺的心態來跑呢
[00:20:16.000 --> 00:20:18.000]  但是出乎眾人的意料
[00:20:18.000 --> 00:20:20.000]  他就傾頭
[00:20:20.000 --> 00:20:23.000]  從頭到尾當一百公尺來跑
[00:20:23.000 --> 00:20:27.000]  而最終破了新的世界紀錄
[00:20:27.000 --> 00:20:31.000]  他拿了四百公尺的金牌
[00:20:31.000 --> 00:20:33.000]  當我看這段消息的時候
[00:20:33.000 --> 00:20:36.000]  我看了一段影片
[00:20:36.000 --> 00:20:37.000]  他就說
[00:20:37.000 --> 00:20:39.000]  在頭的二百公尺
[00:20:39.000 --> 00:20:41.000]  是我有把握的
[00:20:41.000 --> 00:20:44.000]  因為他受訓是跑短跑的
[00:20:44.000 --> 00:20:46.000]  但是跟著那二百公尺
[00:20:46.000 --> 00:20:48.000]  絕對不是他自己的把握
[00:20:48.000 --> 00:20:51.000]  是完全是神的幫助
[00:20:51.000 --> 00:20:55.000]  他可以繼續堅持這樣的速度去跑
[00:20:55.000 --> 00:20:58.000]  而他深深知道是神的工作
[00:20:58.000 --> 00:21:01.000]  但是他最大的挑戰不是四百公尺
[00:21:01.000 --> 00:21:03.000]  當神給他這份經歷之後
[00:21:03.000 --> 00:21:05.000]  他後來大家知道
[00:21:05.000 --> 00:21:07.000]  他去了中國做宣教士
[00:21:07.000 --> 00:21:10.000]  面對著中日戰爭很多很多的困難
[00:21:10.000 --> 00:21:14.000]  後來死在日本的集中營
[00:21:14.000 --> 00:21:18.000]  這位弟兄帶給我們的訊息是
[00:21:18.000 --> 00:21:20.000]  當他經歷神的工作
[00:21:20.000 --> 00:21:23.000]  他的信心增加
[00:21:23.000 --> 00:21:25.000]  因此面對著新的挑戰的時候
[00:21:25.000 --> 00:21:27.000]  他靠著聖靈
[00:21:27.000 --> 00:21:29.000]  憑著信心
[00:21:29.000 --> 00:21:32.000]  以至他能夠在最艱難的處境
[00:21:32.000 --> 00:21:35.000]  繼續為神作見證
[00:21:35.000 --> 00:21:37.000]  各位弟兄姊妹
[00:21:37.000 --> 00:21:40.000]  聽和信福音
[00:21:40.000 --> 00:21:42.000]  聽和信神的道
[00:21:42.000 --> 00:21:44.000]  叫你領受能力
[00:21:44.000 --> 00:21:47.000]  可以堅強地作見證
[00:21:47.000 --> 00:21:49.000]  最後我們回到《迦勒提書》第三章
[00:21:49.000 --> 00:21:54.000]  我們再看第六節
[00:21:54.000 --> 00:21:59.000]  第三章第六節
[00:21:59.000 --> 00:22:01.000]  正如阿伯拉罕信神
[00:22:01.000 --> 00:22:03.000]  者就信為他的而
[00:22:03.000 --> 00:22:04.000]  所以你們要知道
[00:22:04.000 --> 00:22:06.000]  那以信為本的人
[00:22:06.000 --> 00:22:09.000]  就是阿伯拉罕的子孫
[00:22:09.000 --> 00:22:13.000]  此經提到以信為本
[00:22:13.000 --> 00:22:16.000]  要領受聖靈的能力
[00:22:16.000 --> 00:22:19.000]  根本仍然是信心
[00:22:19.000 --> 00:22:20.000]  以信為本
[00:22:20.000 --> 00:22:22.000]  就如阿伯拉罕一樣
[00:22:22.000 --> 00:22:24.000]  他就蒙受神的賜福
[00:22:24.000 --> 00:22:26.000]  大家會記得
[00:22:26.000 --> 00:22:28.000]  《創世紀》第十五章
[00:22:28.000 --> 00:22:29.000]  當時阿伯拉罕
[00:22:29.000 --> 00:22:32.000]  他營救自己的侄兒羅德回來
[00:22:32.000 --> 00:22:34.000]  神就欣賞他所做
[00:22:34.000 --> 00:22:35.000]  就告訴他
[00:22:35.000 --> 00:22:39.000]  我要大大的賜福給你
[00:22:39.000 --> 00:22:40.000]  當時阿伯拉罕
[00:22:40.000 --> 00:22:43.000]  他就覺得沒有什麼信心
[00:22:43.000 --> 00:22:45.000]  他說我都沒有兒子
[00:22:45.000 --> 00:22:48.000]  你怎麼賜福給我
[00:22:48.000 --> 00:22:49.000]  當時大家知道
[00:22:49.000 --> 00:22:50.000]  他們覺得沒有子孫
[00:22:50.000 --> 00:22:53.000]  就等於他們失去一切祝福
[00:22:53.000 --> 00:22:55.000]  神沒有和他們爭拗
[00:22:55.000 --> 00:22:57.000]  只是帶他們出去出面
[00:22:57.000 --> 00:22:58.000]  在夜空之下
[00:22:58.000 --> 00:23:01.000]  叫他們抬頭看天
[00:23:01.000 --> 00:23:03.000]  他們看天上的繁星
[00:23:03.000 --> 00:23:09.000]  你們能不能夠數盡有多少顆星
[00:23:09.000 --> 00:23:11.000]  你將來的子孫
[00:23:11.000 --> 00:23:12.000]  你的後裔
[00:23:12.000 --> 00:23:15.000]  將會好像天上的繁星一樣
[00:23:15.000 --> 00:23:18.000]  是你數不盡
[00:23:18.000 --> 00:23:21.000]  聖經接續立刻說
[00:23:21.000 --> 00:23:24.000]  阿伯拉罕信神
[00:23:24.000 --> 00:23:31.000]  神就以此為他的兒
[00:23:31.000 --> 00:23:33.000]  當他這樣相信的時候
[00:23:33.000 --> 00:23:34.000]  因為神是信實的
[00:23:34.000 --> 00:23:37.000]  他所應許的必定會成全
[00:23:37.000 --> 00:23:39.000]  因此他憑信心領受這份祝福
[00:23:39.000 --> 00:23:44.000]  以他的信心成為了歷代歷世的信徒
[00:23:44.000 --> 00:23:47.000]  蒙恩的基礎
[00:23:47.000 --> 00:23:49.000]  所以回看第九節
[00:23:49.000 --> 00:23:51.000]  在第九節說
[00:23:51.000 --> 00:23:55.000]  可見那以信為本的人
[00:23:55.000 --> 00:23:57.000]  和有信心的阿伯拉罕
[00:23:57.000 --> 00:23:59.000]  一同得福
[00:23:59.000 --> 00:24:01.000]  一同得到福氣
[00:24:01.000 --> 00:24:05.000]  阿伯拉罕知道自己無助
[00:24:05.000 --> 00:24:06.000]  一個老人家
[00:24:06.000 --> 00:24:07.000]  太太都過了生育的年齡
[00:24:07.000 --> 00:24:09.000]  怎可以生兒子呢
[00:24:09.000 --> 00:24:10.000]  是不可能的
[00:24:10.000 --> 00:24:12.000]  承認自己的無助
[00:24:12.000 --> 00:24:16.000]  以至他完全相信神自己的工作
[00:24:16.000 --> 00:24:17.000]  在過程當中
[00:24:17.000 --> 00:24:21.000]  他將自己完全的交託給神
[00:24:21.000 --> 00:24:25.000]  神就行奇妙的事情
[00:24:25.000 --> 00:24:27.000]  我又說
[00:24:27.000 --> 00:24:30.000]  我自己一些經歷
[00:24:30.000 --> 00:24:34.000]  剛才我說到在休養期間
[00:24:34.000 --> 00:24:36.000]  其中一個最大的挑戰
[00:24:36.000 --> 00:24:40.000]  就是我發覺那種莫名的恐懼
[00:24:40.000 --> 00:24:42.000]  有些時候那種恐懼出現
[00:24:42.000 --> 00:24:43.000]  對自己的擔心
[00:24:43.000 --> 00:24:46.000]  是很騷擾自己
[00:24:46.000 --> 00:24:48.000]  但是我就開始慢慢發覺
[00:24:48.000 --> 00:24:51.000]  恐懼是會打擊信心
[00:24:51.000 --> 00:24:53.000]  用英文說
[00:24:53.000 --> 00:24:57.000]  fear, drive away, faith
[00:24:57.000 --> 00:24:58.000]  當恐懼出現的時候
[00:24:58.000 --> 00:25:01.000]  心就很想做一些事情
[00:25:01.000 --> 00:25:03.000]  甚至一些躁動
[00:25:03.000 --> 00:25:04.000]  做一些事情想解決的問題
[00:25:04.000 --> 00:25:06.000]  想處理一件事情
[00:25:06.000 --> 00:25:08.000]  但往往是一些不應該有的行動
[00:25:08.000 --> 00:25:11.000]  甚至適得其反
[00:25:11.000 --> 00:25:13.000]  由恐懼產生的行動
[00:25:13.000 --> 00:25:16.000]  很多時候都帶來了新的問題
[00:25:16.000 --> 00:25:18.000]  不是解決問題
[00:25:18.000 --> 00:25:22.000]  在當時我就將自己的恐懼交給神
[00:25:22.000 --> 00:25:23.000]  因此一個早上
[00:25:23.000 --> 00:25:24.000]  我很感謝神
[00:25:24.000 --> 00:25:25.000]  我靈修之前
[00:25:25.000 --> 00:25:26.000]  我打開一本聖詩
[00:25:26.000 --> 00:25:27.000]  生命聖詩
[00:25:27.000 --> 00:25:29.000]  我就隨意一打開
[00:25:29.000 --> 00:25:31.000]  一見到那首詩歌
[00:25:31.000 --> 00:25:34.000]  我的心就軟了下來
[00:25:34.000 --> 00:25:36.000]  詩歌說
[00:25:36.000 --> 00:25:40.000]  「任遭何事不要驚怕
[00:25:40.000 --> 00:25:44.000]  天父必看顧你」
[00:25:44.000 --> 00:25:48.000]  「任遭何事不要驚怕
[00:25:48.000 --> 00:25:52.000]  因為天父必看顧你」
[00:25:52.000 --> 00:25:53.000]  在當中
[00:25:53.000 --> 00:25:56.000]  我就將自己的恐懼交給神
[00:25:56.000 --> 00:25:58.000]  我心裡面很感恩
[00:25:58.000 --> 00:26:02.000]  也知道神必看顧我
[00:26:02.000 --> 00:26:05.000]  當我將恐懼交託的時候
[00:26:05.000 --> 00:26:07.000]  我感覺神給我信心
[00:26:07.000 --> 00:26:10.000]  我就靠著神的力量
[00:26:10.000 --> 00:26:12.000]  來繼續忍耐
[00:26:12.000 --> 00:26:15.000]  領受神給我的醫治
[00:26:15.000 --> 00:26:17.000]  各位靈姐妹
[00:26:17.000 --> 00:26:19.000]  在人生的路上
[00:26:19.000 --> 00:26:22.000]  環境會令你驚怕
[00:26:22.000 --> 00:26:26.000]  自我的軟弱會令你驚怕
[00:26:26.000 --> 00:26:28.000]  但是你記得
[00:26:28.000 --> 00:26:30.000]  靠著聖靈
[00:26:30.000 --> 00:26:32.000]  憑著信心
[00:26:32.000 --> 00:26:35.000]  領受神給你的能力
[00:26:35.000 --> 00:26:39.000]  因此你就被稱為有福
[00:26:39.000 --> 00:26:44.000]  最後你看聖經第十四章
[00:26:44.000 --> 00:26:47.000]  「這便叫阿伯拉罕的福
[00:26:47.000 --> 00:26:51.000]  因基督耶穌可以臨到愛邦人
[00:26:51.000 --> 00:26:53.000]  使我們因信得著
[00:26:53.000 --> 00:26:56.000]  所應許的成靈」
[00:26:56.000 --> 00:26:58.000]  我們一起祈禱
[00:26:58.000 --> 00:27:00.000]  (CC字幕製作:貝爾)

