
[00:00:00.000 --> 00:00:04.800]  請大家看回剛才讀過的尼西米記第二章
[00:20:03.000 --> 00:20:05.000]  如果他有些愁容
[00:20:05.000 --> 00:20:09.000]  可以被理解為對王有不滿
[00:20:09.000 --> 00:20:15.000]  對王不滿也可能會危害王的安全
[00:20:15.000 --> 00:20:18.000]  所以在當時的社會來說
[00:20:18.000 --> 00:20:20.000]  是可以被趕逐離開這個崗位
[00:20:20.000 --> 00:20:22.000]  甚至被殺
[00:20:22.000 --> 00:20:26.000]  當王問他為甚麼面帶愁容的時候
[00:20:26.000 --> 00:20:28.000]  尼西米就很害怕
[00:20:28.000 --> 00:20:30.000]  她甚恐懼
[00:20:30.000 --> 00:20:33.000]  因為她怕不知道王會怎樣反應
[00:20:33.000 --> 00:20:36.000]  但也意想不到在這個時候
[00:20:36.000 --> 00:20:38.000]  王問及她的情況
[00:20:38.000 --> 00:20:41.000]  她竟然可以講述在耶路撒冷城的處境
[00:20:41.000 --> 00:20:43.000]  這個情況講述出來
[00:20:43.000 --> 00:20:47.000]  也完全意想不到王竟然主動問她
[00:20:47.000 --> 00:20:50.000]  「你要求甚麼?」
[00:20:50.000 --> 00:20:54.000]  然後大家記得剛才所講及的情形
[00:20:55.000 --> 00:20:58.000]  當神將呼召賜給你
[00:20:58.000 --> 00:21:00.000]  將負擔賜給你
[00:21:00.000 --> 00:21:02.000]  你會發覺
[00:21:02.000 --> 00:21:05.000]  祂是很清楚知道你的需要
[00:21:05.000 --> 00:21:09.000]  祂也會為祂給你的呼召負責
[00:21:09.000 --> 00:21:13.000]  將所需要的幫助賜給你
[00:21:13.000 --> 00:21:17.000]  神知道尼西米當時的身份是接近王
[00:21:17.000 --> 00:21:20.000]  可以接觸到君王
[00:21:20.000 --> 00:21:23.000]  而得到君王所給他的幫助
[00:21:23.000 --> 00:21:25.000]  因此過程中一直的帶領
[00:21:25.000 --> 00:21:27.000]  讓她素來沒有受用
[00:21:27.000 --> 00:21:31.000]  但那天她也忍不住面露受用
[00:21:31.000 --> 00:21:33.000]  以為會有危險
[00:21:33.000 --> 00:21:38.000]  但反而成為了她得到幫助的一個特別的途徑
[00:21:38.000 --> 00:21:43.000]  在過程中她看到神的工作在裏面
[00:21:43.000 --> 00:21:46.000]  而當她被問及的時候
[00:21:46.000 --> 00:21:48.000]  她放膽地提出
[00:21:48.000 --> 00:21:52.000]  你可以看得出尼西米在禱告的時候
[00:21:52.000 --> 00:21:55.000]  她期待神的工作
[00:21:55.000 --> 00:21:56.000]  而機會出現的時候
[00:21:56.000 --> 00:21:57.000]  她沒有害怕
[00:21:57.000 --> 00:21:59.000]  她不會害怕王的憤怒
[00:21:59.000 --> 00:22:00.000]  沒錯 她有恐懼
[00:22:00.000 --> 00:22:01.000]  但恐懼當中
[00:22:01.000 --> 00:22:05.000]  她仍然放膽地提出這些要求
[00:22:05.000 --> 00:22:09.000]  而神就透過王來供應她一切所需要
[00:22:09.000 --> 00:22:11.000]  然後這些一切
[00:22:11.000 --> 00:22:13.000]  你可否知道不是甚麼緣故
[00:22:13.000 --> 00:22:15.000]  是神的恩典
[00:22:15.000 --> 00:22:18.000]  所以你看看第八節
[00:22:18.000 --> 00:22:20.000]  在第八節最後一句說話說
[00:22:20.000 --> 00:22:24.000]  王因為我的神施恩的手幫助我
[00:22:24.000 --> 00:22:27.000]  王就賜給我這一切
[00:22:27.000 --> 00:22:30.000]  是王工作?
[00:22:30.000 --> 00:22:31.000]  不是
[00:22:31.000 --> 00:22:35.000]  是神施恩的手在其中作奇妙的事情
[00:22:35.000 --> 00:22:37.000]  而成就這些事
[00:22:37.000 --> 00:22:40.000]  在接著當你再讀的時候
[00:22:40.000 --> 00:22:42.000]  你會發覺一位尼西米
[00:22:42.000 --> 00:22:44.000]  她帶著一份很謙卑的心
[00:22:44.000 --> 00:22:46.000]  要作神的僕人
[00:22:46.000 --> 00:22:49.000]  以致完成神給她的負擔和感動
[00:22:49.000 --> 00:22:51.000]  在《下帝的經文》提到
[00:22:51.000 --> 00:22:53.000]  她去到一個地方的時候
[00:22:53.000 --> 00:22:55.000]  在第十一節
[00:22:55.000 --> 00:22:57.000]  她停留了三天
[00:22:57.000 --> 00:23:00.000]  然後在夜間一個人
[00:23:00.000 --> 00:23:04.000]  去到一個城牆的地方周圍視察
[00:23:04.000 --> 00:23:05.000]  她很謹慎
[00:23:05.000 --> 00:23:08.000]  她沒有張揚她要做甚麼的事
[00:23:08.000 --> 00:23:11.000]  沒有說要做甚麼偉大的工程
[00:23:11.000 --> 00:23:13.000]  因為她需要小心
[00:23:13.000 --> 00:23:15.000]  來到去視察的情境
[00:23:15.000 --> 00:23:17.000]  去確認她一些計劃
[00:23:17.000 --> 00:23:21.000]  一個人當他心裏謙卑的時候
[00:23:21.000 --> 00:23:23.000]  他會行事謹慎
[00:23:23.000 --> 00:23:26.000]  謙卑的心靈的人
[00:23:26.000 --> 00:23:30.000]  他更加能夠可以去回應神
[00:23:30.000 --> 00:23:31.000]  給他的感動
[00:23:31.000 --> 00:23:35.000]  承傳對神的一種毀身
[00:23:35.000 --> 00:23:37.000]  在過程裏面
[00:23:37.000 --> 00:23:39.000]  她都面對著一些勢力
[00:23:39.000 --> 00:23:41.000]  一些人對她的敵黨
[00:23:41.000 --> 00:23:43.000]  所以大家會留意到在《下帝》
[00:23:43.000 --> 00:23:46.000]  去到第十七節之後
[00:23:46.000 --> 00:23:51.000]  她一直在講到她所面對的一種壓力
[00:23:51.000 --> 00:23:55.000]  大家可以從聖經可以看看二十節
[00:23:55.000 --> 00:23:57.000]  二十節的情況就是
[00:23:57.000 --> 00:23:59.000]  當時面對著一些勢力
[00:23:59.000 --> 00:24:02.000]  對她的一種批評、藐視
[00:24:02.000 --> 00:24:05.000]  但是她回答人
[00:24:05.000 --> 00:24:08.000]  她說:天上的神必使我們成功
[00:24:08.000 --> 00:24:10.000]  我們是他的僕人
[00:24:10.000 --> 00:24:11.000]  後面所說
[00:24:11.000 --> 00:24:13.000]  我們要起來建造
[00:24:13.000 --> 00:24:17.000]  你們在耶路撒冷無份無權無人紀念
[00:24:17.000 --> 00:24:23.000]  謙卑不表示自卑
[00:24:23.000 --> 00:24:26.000]  一個人當他體會到
[00:24:26.000 --> 00:24:30.000]  所做的事情是出於神的話
[00:24:30.000 --> 00:24:33.000]  他裏面有一種的體會
[00:24:33.000 --> 00:24:36.000]  就是神的功能
[00:24:36.000 --> 00:24:39.000]  因此當他面對著一些人的批評
[00:24:39.000 --> 00:24:40.000]  壓迫的時候
[00:24:40.000 --> 00:24:42.000]  他說:是天上的神
[00:24:42.000 --> 00:24:45.000]  祂必然要使我成功
[00:24:45.000 --> 00:24:49.000]  因此他內心裏面仍有一種的剛強
[00:24:49.000 --> 00:24:53.000]  不會自卑、不會自怨
[00:24:53.000 --> 00:24:55.000]  而是放膽地去作成
[00:24:55.000 --> 00:24:57.000]  神要他做的工作
[00:24:57.000 --> 00:25:00.000]  在裏面他說:我是神的僕人
[00:25:00.000 --> 00:25:04.000]  也意味著你當聽從主人的吩咐
[00:25:04.000 --> 00:25:07.000]  因此我們要起來建造
[00:25:07.000 --> 00:25:08.000]  不會退縮
[00:25:08.000 --> 00:25:13.000]  只是去作成主所喜悅我們作的
[00:25:13.000 --> 00:25:16.000]  在節目裏我們讀到這裏的時候
[00:25:16.000 --> 00:25:20.000]  我們亦都可以再去思想
[00:25:20.000 --> 00:25:22.000]  過去在你的心裏面
[00:25:22.000 --> 00:25:25.000]  有沒有神給你的感動
[00:25:25.000 --> 00:25:27.000]  給你的負擔
[00:25:27.000 --> 00:25:33.000]  因為一些害怕或者是自卑而放棄了
[00:25:33.000 --> 00:25:37.000]  但是當看到尼歇米的榜樣的時候
[00:25:37.000 --> 00:25:42.000]  你知道真正叫你能夠滿足神對你的差遣的時候
[00:25:42.000 --> 00:25:44.000]  是一種謙卑的心靈
[00:25:44.000 --> 00:25:47.000]  承認祂是天上的上帝
[00:25:47.000 --> 00:25:49.000]  放下自己裏面那種自卑
[00:25:49.000 --> 00:25:53.000]  而放膽地去作神的功
[00:25:53.000 --> 00:25:56.000]  或者我們就讀到這裏
[00:25:56.000 --> 00:25:59.000]  但是當我們讀到這裏的時候
[00:25:59.000 --> 00:26:01.000]  或者我們都需要再次問一問
[00:26:01.000 --> 00:26:05.000]  我們今天領受了神給我們的救恩
[00:26:05.000 --> 00:26:11.000]  神繼續擺在你心中的負擔是什麼
[00:26:11.000 --> 00:26:15.000]  祂差遣你怎樣去見證祂
[00:26:15.000 --> 00:26:19.000]  怎樣能夠真正上上位於這事情禱告
[00:26:19.000 --> 00:26:23.000]  以至可以明白主要我怎樣做
[00:26:23.000 --> 00:26:25.000]  亦都在過程當中可以經歷神
[00:26:25.000 --> 00:26:28.000]  怎樣很奇妙地帶領我
[00:26:28.000 --> 00:26:33.000]  讓我可以生命裏面都真正成為慈福的貫道
[00:26:33.000 --> 00:26:38.000]  讓我們都能夠真正成為一個無差遣的人
[00:26:38.000 --> 00:26:40.000]  我們一齊來祈禱
[00:26:40.000 --> 00:26:41.000]  謝謝大家

