
[00:00:00.000 --> 00:00:07.000]  我們繼續來領受從主的話語而來的信息
[00:28:56.000 --> 00:28:58.000]  那就是錯的
[00:28:58.000 --> 00:29:03.000]  所以這個動機決定一切
[00:29:03.000 --> 00:29:08.000]  所以基督徒一方面很榮行善
[00:29:08.000 --> 00:29:12.000]  另外一方面明處行善
[00:29:12.000 --> 00:29:16.000]  讓上帝得榮耀
[00:29:16.000 --> 00:29:18.000]  在我的經驗中
[00:29:18.000 --> 00:29:22.000]  有一件事深刻的印象
[00:29:22.000 --> 00:29:26.000]  很多很多年前
[00:29:26.000 --> 00:29:29.000]  我在香港
[00:29:29.000 --> 00:29:32.000]  那個宣導會北角堂
[00:29:32.000 --> 00:29:33.000]  是否
[00:29:33.000 --> 00:29:35.000]  有一天清早
[00:29:35.000 --> 00:29:38.000]  我就到那個堂去
[00:29:38.000 --> 00:29:40.000]  我開了門
[00:29:40.000 --> 00:29:43.000]  就發現一位知事
[00:29:43.000 --> 00:29:45.000]  女的知事
[00:29:45.000 --> 00:29:51.000]  在那裡清潔了他們的窗子
[00:29:51.000 --> 00:29:54.000]  大街旁邊的窗子
[00:29:54.000 --> 00:29:56.000]  我看見
[00:29:56.000 --> 00:29:59.000]  我就追出來
[00:29:59.000 --> 00:30:00.000]  一直到今天
[00:30:00.000 --> 00:30:01.000]  她不知道我看見了
[00:30:01.000 --> 00:30:04.000]  我也沒告訴她我看見了
[00:30:04.000 --> 00:30:06.000]  她是個很有錢的人
[00:30:06.000 --> 00:30:07.000]  這樣的太太
[00:30:07.000 --> 00:30:08.000]  家裡有兩個工人
[00:30:08.000 --> 00:30:11.000]  不需要工作
[00:30:11.000 --> 00:30:13.000]  她就一大早
[00:30:13.000 --> 00:30:17.000]  城鎮沒有人在的時候
[00:30:17.000 --> 00:30:19.000]  有動機很清楚
[00:30:19.000 --> 00:30:21.000]  不給人知道
[00:30:21.000 --> 00:30:22.000]  到了那個堂來
[00:30:22.000 --> 00:30:25.000]  做工人的工作
[00:30:25.000 --> 00:30:27.000]  我看見了很受感動
[00:30:27.000 --> 00:30:30.000]  如果我告訴她我看見了
[00:30:30.000 --> 00:30:34.000]  那我破壞她的善
[00:30:34.000 --> 00:30:37.000]  上帝紀念保她
[00:30:37.000 --> 00:30:39.000]  這是真善
[00:30:39.000 --> 00:30:40.000]  為了主而做
[00:30:40.000 --> 00:30:43.000]  不是為了得人的稱讚
[00:30:43.000 --> 00:30:45.000]  不是因為我是知事
[00:30:45.000 --> 00:30:46.000]  所以我要做
[00:30:46.000 --> 00:30:50.000]  一個女知事
[00:30:50.000 --> 00:30:53.000]  我們在這兩者之間
[00:30:53.000 --> 00:30:56.000]  要一個清楚的認識
[00:30:56.000 --> 00:30:59.000]  它的意義和在
[00:30:59.000 --> 00:31:04.000]  然後按照處境做一個選擇
[00:31:04.000 --> 00:31:07.000]  重視讓神的榮耀
[00:31:07.000 --> 00:31:11.000]  讓人的意志
[00:31:11.000 --> 00:31:15.000]  所以善的內容
[00:31:15.000 --> 00:31:17.000]  是常常因為處境
[00:31:17.000 --> 00:31:21.000]  因為動機而改變
[00:31:21.000 --> 00:31:26.000]  動機非常的重要
[00:31:26.000 --> 00:31:29.000]  我們在一切的人生的
[00:31:29.000 --> 00:31:32.000]  一些作為中
[00:31:32.000 --> 00:31:36.000]  把這一個平衡的原則
[00:31:36.000 --> 00:31:43.000]  看得清楚掌握的堅定
[00:31:43.000 --> 00:31:51.000]  我們再看
[00:31:51.000 --> 00:31:53.000]  《路加福音》
[00:31:53.000 --> 00:31:56.000]  十七章二十一節
[00:31:56.000 --> 00:32:05.000]  《路加福音》十七章二十一節
[00:32:05.000 --> 00:32:10.000]  人也不得說看了在這裡
[00:32:10.000 --> 00:32:12.000]  看了在那裡
[00:32:12.000 --> 00:32:16.000]  因為上帝的國就在你們心裡
[00:32:16.000 --> 00:32:25.000]  小字心裡或坐中間
[00:32:25.000 --> 00:32:29.000]  上帝的國在哪裡
[00:32:29.000 --> 00:32:32.000]  在你們心裡
[00:32:32.000 --> 00:32:40.000]  這是一個翻譯的方式
[00:32:40.000 --> 00:32:42.000]  God the heavenly
[00:32:42.000 --> 00:32:45.000]  The kingdom of God is within you
[00:32:45.000 --> 00:32:48.000]  within you
[00:32:48.000 --> 00:32:50.000]  那麼這個within
[00:32:50.000 --> 00:32:53.000]  可以有兩個意思
[00:32:53.000 --> 00:32:55.000]  一個是在你裡面
[00:32:55.000 --> 00:32:56.000]  在你心裡
[00:32:56.000 --> 00:33:00.000]  還有within you是in your midst
[00:33:00.000 --> 00:33:01.000]  在你們中間
[00:33:01.000 --> 00:33:04.000]  也是within you
[00:33:04.000 --> 00:33:09.000]  可以包括在內的意思
[00:33:09.000 --> 00:33:10.000]  所以事實上
[00:33:10.000 --> 00:33:12.000]  主耶穌說
[00:33:12.000 --> 00:33:15.000]  上帝的國就在你們心裡
[00:33:15.000 --> 00:33:17.000]  或是在中間
[00:33:17.000 --> 00:33:24.000]  這兩樣都是重要
[00:33:24.000 --> 00:33:25.000]  意思就是
[00:33:25.000 --> 00:33:29.000]  上帝的國在我個人的心中
[00:33:29.000 --> 00:33:30.000]  還有上帝的國
[00:33:30.000 --> 00:33:34.000]  在我和別人的關係當中
[00:33:34.000 --> 00:33:37.000]  在我們我們中間
[00:33:37.000 --> 00:33:39.000]  我們的相處
[00:33:39.000 --> 00:33:41.000]  我們的交通
[00:33:41.000 --> 00:33:44.000]  我們的為人
[00:33:44.000 --> 00:33:47.000]  我們的事物的反應
[00:33:47.000 --> 00:33:49.000]  我們的合作
[00:33:49.000 --> 00:33:52.000]  我們的互助
[00:33:52.000 --> 00:33:57.000]  這些都是關係的架構
[00:33:57.000 --> 00:33:59.000]  上帝的國在哪裡
[00:33:59.000 --> 00:34:00.000]  在我心裡
[00:34:00.000 --> 00:34:01.000]  上帝的國在哪裡
[00:34:01.000 --> 00:34:07.000]  在我和弟兄姊妹的關係當中
[00:34:07.000 --> 00:34:10.000]  這是一個平衡的認識
[00:34:10.000 --> 00:34:13.000]  如果單單說上帝的國在我心裡
[00:34:13.000 --> 00:34:15.000]  我個人注意
[00:34:15.000 --> 00:34:17.000]  我可以獨善其身
[00:34:17.000 --> 00:34:19.000]  上帝在我這裡夠
[00:34:19.000 --> 00:34:22.000]  但如果上帝在我們中間
[00:34:22.000 --> 00:34:28.000]  那我必須和別人有好的關係
[00:34:28.000 --> 00:34:33.000]  所以這兩種的上帝國度的意義
[00:34:33.000 --> 00:34:37.000]  合在一起才完整
[00:34:37.000 --> 00:34:42.000]  一分開就偏差
[00:34:42.000 --> 00:34:46.000]  我們再看
[00:34:46.000 --> 00:34:55.000]  彼得前出二章二解
[00:34:55.000 --> 00:35:18.000]  彼得前出二章二解
[00:35:18.000 --> 00:35:22.000]  就要愛慕那純淨的靈奶
[00:35:22.000 --> 00:35:26.000]  像財生的嬰孩愛慕奶一樣
[00:35:26.000 --> 00:35:32.000]  叫你們因此見長移滯地救
[00:35:32.000 --> 00:35:34.000]  很多基督徒讀到這裡
[00:35:34.000 --> 00:35:38.000]  會產生一個問號
[00:35:38.000 --> 00:35:43.000]  到底我們什麼時候得救
[00:35:43.000 --> 00:35:46.000]  怎麼得救
[00:35:46.000 --> 00:35:48.000]  靠恩得救呢
[00:35:48.000 --> 00:35:52.000]  還是靠行為得救呢
[00:35:52.000 --> 00:35:55.000]  在這裡彼得說
[00:35:55.000 --> 00:35:58.000]  叫你們因此見長
[00:35:58.000 --> 00:36:01.000]  這是一個靈性的長進
[00:36:01.000 --> 00:36:05.000]  在這個長進過程裡面
[00:36:05.000 --> 00:36:08.000]  才產生得救
[00:36:08.000 --> 00:36:14.000]  靈性長進的時候才能得救
[00:36:14.000 --> 00:36:24.000]  那這不是行為靠行為得救嗎
[00:36:24.000 --> 00:36:27.000]  有的人為了這節聖經
[00:36:27.000 --> 00:36:35.000]  產生對救恩的認識意義的疑問
[00:36:35.000 --> 00:36:40.000]  我們是靠恩得救還是靠行為得救
[00:36:40.000 --> 00:36:46.000]  在這裡我們可以有一個完全的認識
[00:36:46.000 --> 00:36:55.000]  避免了兩者對立的偏差
[00:36:55.000 --> 00:36:59.000]  這裡說的得救
[00:36:59.000 --> 00:37:05.000]  是得救的完成
[00:37:05.000 --> 00:37:06.000]  意義的完成
[00:37:06.000 --> 00:37:09.000]  內容的完成
[00:37:09.000 --> 00:37:22.000]  包括了得救的功夫
[00:37:22.000 --> 00:37:24.000]  問題就是
[00:37:24.000 --> 00:37:27.000]  是先得救後做功夫呢
[00:37:27.000 --> 00:37:31.000]  還是先做功夫後得救呢
[00:37:31.000 --> 00:37:35.000]  這是問題的焦點
[00:37:35.000 --> 00:37:40.000]  這裡說的得救
[00:37:40.000 --> 00:37:47.000]  是得救的功夫
[00:37:47.000 --> 00:37:51.000]  這個認識很重要
[00:37:51.000 --> 00:37:55.000]  有的姊妹他們繡花
[00:37:55.000 --> 00:38:00.000]  繡花的繡成之後很美麗
[00:38:00.000 --> 00:38:01.000]  但是呢
[00:38:01.000 --> 00:38:03.000]  它有一個過程
[00:38:03.000 --> 00:38:12.000]  她先將布放在架子上
[00:38:12.000 --> 00:38:17.000]  然後把圖案描上去
[00:38:17.000 --> 00:38:20.000]  那是不是完成的刺繡呢
[00:38:20.000 --> 00:38:21.000]  不是
[00:38:21.000 --> 00:38:26.000]  還要一針一針地繡上去
[00:38:26.000 --> 00:38:31.000]  那麼那個畫上去的圖案
[00:38:31.000 --> 00:38:35.000]  可以說是得救的地位
[00:38:35.000 --> 00:38:36.000]  一針一針繡上去
[00:38:36.000 --> 00:38:39.000]  可以說是得救的功夫
[00:38:39.000 --> 00:38:43.000]  兩樣配合起來
[00:38:43.000 --> 00:38:46.000]  一德在這裡說
[00:38:46.000 --> 00:38:53.000]  你們因此見長是得救的功夫
[00:38:53.000 --> 00:38:56.000]  一致得救
[00:38:56.000 --> 00:39:01.000]  就是完成了得救的內容
[00:39:01.000 --> 00:39:03.000]  所以得救的地位是一件事
[00:39:03.000 --> 00:39:07.000]  得救的內容是另外一件事
[00:39:07.000 --> 00:39:09.000]  我們得了得救的地位
[00:39:09.000 --> 00:39:14.000]  還要追求完成得救的內容
[00:39:14.000 --> 00:39:18.000]  所以得救的功夫
[00:39:18.000 --> 00:39:24.000]  就是這樣的一個意義
[00:39:24.000 --> 00:39:28.000]  所以保羅也是這樣講
[00:39:28.000 --> 00:39:30.000]  戰戰兢兢
[00:39:30.000 --> 00:39:34.000]  做成你們得救的功夫
[00:39:34.000 --> 00:39:38.000]  所以這不是得救論的矛盾衝突
[00:39:38.000 --> 00:39:39.000]  不是
[00:39:39.000 --> 00:39:48.000]  是得救這件事的意義的兩個層面
[00:39:48.000 --> 00:39:52.000]  一個人有了得救的地位
[00:39:52.000 --> 00:39:54.000]  好像有了藍圖
[00:39:54.000 --> 00:39:59.000]  但是沒有得救的功夫的表現
[00:39:59.000 --> 00:40:01.000]  行為的表現
[00:40:01.000 --> 00:40:05.000]  它只是一個藍圖而已
[00:40:05.000 --> 00:40:15.000]  它是一個沒有功夫的得救
[00:40:15.000 --> 00:40:21.000]  所以我們要注重陰性的救
[00:40:21.000 --> 00:40:27.000]  這是馬正路的重要的訊息
[00:40:27.000 --> 00:40:29.000]  陰性的救
[00:40:29.000 --> 00:40:31.000]  一切都是屬於信心
[00:40:31.000 --> 00:40:32.000]  誠於信心
[00:40:32.000 --> 00:40:34.000]  陰性的救
[00:40:34.000 --> 00:40:37.000]  你信就可以得救
[00:40:37.000 --> 00:40:41.000]  聖經很清楚這個重點
[00:40:41.000 --> 00:40:44.000]  但是同時我們也要注意
[00:40:44.000 --> 00:40:47.000]  我們的得救還有一個內容
[00:40:47.000 --> 00:40:52.000]  我們要完成這個內容
[00:40:52.000 --> 00:40:54.000]  這樣合起來
[00:40:54.000 --> 00:40:58.000]  就是完整的得救論
[00:40:58.000 --> 00:41:07.000]  得救完
[00:41:07.000 --> 00:41:25.000]  我講最後的一點
[00:41:25.000 --> 00:41:29.000]  那就是我們對神的責任
[00:41:29.000 --> 00:41:32.000]  對人的責任
[00:41:32.000 --> 00:41:34.000]  我們對上帝有責任
[00:41:34.000 --> 00:41:38.000]  十條戒頭四條是對上帝
[00:41:38.000 --> 00:41:41.000]  後六條是對人
[00:41:41.000 --> 00:41:44.000]  與上帝的關係與人的關係
[00:41:44.000 --> 00:41:51.000]  合成上帝完全的解密
[00:41:51.000 --> 00:41:55.000]  所以主耶穌指揮一些法利塞人
[00:41:55.000 --> 00:41:58.000]  他們當給父母的
[00:41:58.000 --> 00:42:00.000]  他們說我們做了隔板
[00:42:00.000 --> 00:42:01.000]  貢獻給上帝了
[00:42:01.000 --> 00:42:03.000]  不必給父母了
[00:42:03.000 --> 00:42:10.000]  主耶穌說這是廢掉神的解密
[00:42:10.000 --> 00:42:14.000]  所以對上帝的責任
[00:42:14.000 --> 00:42:16.000]  很重要基本
[00:42:16.000 --> 00:42:20.000]  但是還有對人的責任
[00:42:20.000 --> 00:42:23.000]  有的基督徒在家裡
[00:42:23.000 --> 00:42:27.000]  不能夠做有效的見證
[00:42:27.000 --> 00:42:31.000]  是因為很熱心在教會中
[00:42:31.000 --> 00:42:36.000]  但是把家庭的責任放棄
[00:42:36.000 --> 00:42:40.000]  沒有擔起家庭的責任
[00:42:40.000 --> 00:42:48.000]  沒有在家裡做一個慈愛的父親母親
[00:42:48.000 --> 00:42:55.000]  沒有在家裡做一個孝敬父母的兒女
[00:42:55.000 --> 00:42:59.000]  所以我們對上帝的本分
[00:42:59.000 --> 00:43:01.000]  對人的本分
[00:43:01.000 --> 00:43:05.000]  一定要並重配合起來
[00:43:05.000 --> 00:43:08.000]  是完全的見密
[00:43:08.000 --> 00:43:10.000]  上帝的指引
[00:43:10.000 --> 00:43:13.000]  我們低頭禱告
[00:43:13.000 --> 00:43:17.000]  天父我們感謝你
[00:43:17.000 --> 00:43:21.000]  因為你的道沒有似是而非的
[00:43:21.000 --> 00:43:25.000]  你的道給我們全被指引
[00:43:25.000 --> 00:43:30.000]  我們從你的道中得到全部的真理
[00:43:30.000 --> 00:43:36.000]  我們願意清楚了解你的心意是如何
[00:43:36.000 --> 00:43:39.000]  我們在我們的信仰中
[00:43:39.000 --> 00:43:44.000]  有一個平衡的全面的認識觀念
[00:43:44.000 --> 00:43:51.000]  我們不是偏知偏差在任何一方面
[00:43:51.000 --> 00:43:56.000]  天父是你的教會屬於你的人
[00:43:56.000 --> 00:44:03.000]  對你的道有一個清楚的全面的均衡的認識
[00:44:03.000 --> 00:44:05.000]  以致於我們可以走在你的路上
[00:44:05.000 --> 00:44:09.000]  討你的喜悅容身一人
[00:44:09.000 --> 00:44:12.000]  奉主耶穌基督的名禱告
[00:44:12.000 --> 00:44:13.000]  阿門

